LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,mortality,kill_rate,block_initial,simday,mass_llins_fund
Kabba/Bunu,Oke-Ero,2029,Kabba-Bunu,0.8,0.8,0.8,0.8,4,july,0.319779497,0.728762304,0.65,3471,PBO (2021)
Kabo,Gwarzo,2022,Kabo,0.8,0.8,0.8,0.8,1,august,0.81249578,0.751862855,0.927657555,953,PBO (2021)
Kabo,Gwarzo,2025,Kabo,0.8,0.8,0.8,0.8,2,august,0.81249578,0.751862855,0.927657555,2048,PBO (2021)
Kabo,Gwarzo,2028,Kabo,0.8,0.8,0.8,0.8,3,august,0.81249578,0.751862855,0.927657555,3143,PBO (2021)
Kachia,Ngor-Okpala,2022,Kachia,0.8,0.8,0.8,0.8,1,june,0.53616272,0.747851526,0.706534734,892,PBO (2021)
Kachia,Ngor-Okpala,2025,Kachia,0.8,0.8,0.8,0.8,2,june,0.53616272,0.747851526,0.706534734,1987,PBO (2021)
Kachia,Ngor-Okpala,2028,Kachia,0.8,0.8,0.8,0.8,3,june,0.53616272,0.747851526,0.706534734,3082,PBO (2021)
Kaduna North,Soba,2022,Kaduna North,0.8,0.8,0.8,0.8,1,july,0.657446265,0.750433388,0.842469901,916,PBO (2021)
Kaduna North,Soba,2025,Kaduna North,0.8,0.8,0.8,0.8,2,july,0.657446265,0.750433388,0.842469901,2011,PBO (2021)
Kaduna North,Soba,2028,Kaduna North,0.8,0.8,0.8,0.8,3,july,0.657446265,0.750433388,0.842469901,3106,PBO (2021)
Kaduna South,Soba,2022,Kaduna South,0.8,0.8,0.8,0.8,1,july,0.679569503,0.7507226,0.859253905,916,PBO (2021)
Kaduna South,Soba,2025,Kaduna South,0.8,0.8,0.8,0.8,2,july,0.679569503,0.7507226,0.859253905,2011,PBO (2021)
Kaduna South,Soba,2028,Kaduna South,0.8,0.8,0.8,0.8,3,july,0.679569503,0.7507226,0.859253905,3106,PBO (2021)
Kafin Hausa,Taura,2021,Kafin Hausa,0.950194866,0.840231475,0.908210855,0.972138948,1,july,0.673182764,0.750643042,0.854607934,551,PBO (2021)
Kafin Hausa,Taura,2024,Kafin Hausa,0.950194866,0.840231475,0.908210855,0.972138948,2,july,0.673182764,0.750643042,0.854607934,1646,PBO (2021)
Kafin Hausa,Taura,2027,Kafin Hausa,0.950194866,0.840231475,0.908210855,0.972138948,3,july,0.673182764,0.750643042,0.854607934,2741,PBO (2021)
Kafin Hausa,Taura,2030,Kafin Hausa,0.950194866,0.840231475,0.908210855,0.972138948,4,july,0.673182764,0.750643042,0.854607934,3836,PBO (2021)
Kafur,Gwarzo,2021,Kafur,0.8,0.8,0.8,0.8,1,august,0.742026184,0.751362388,0.897314414,588,PBO (2021)
Kafur,Gwarzo,2024,Kafur,0.8,0.8,0.8,0.8,2,august,0.742026184,0.751362388,0.897314414,1683,PBO (2021)
Kafur,Gwarzo,2027,Kafur,0.8,0.8,0.8,0.8,3,august,0.742026184,0.751362388,0.897314414,2778,PBO (2021)
Kafur,Gwarzo,2030,Kafur,0.8,0.8,0.8,0.8,4,august,0.742026184,0.751362388,0.897314414,3873,PBO (2021)
Kaga,Darazo,2020,Kaga,0.8,0.8,0.8,0.8,1,july,0.674887541,0.750664577,0.855863415,186,PBO (2021)
Kaga,Darazo,2023,Kaga,0.8,0.8,0.8,0.8,2,july,0.674887541,0.750664577,0.855863415,1281,PBO (2021)
Kaga,Darazo,2026,Kaga,0.8,0.8,0.8,0.8,3,july,0.674887541,0.750664577,0.855863415,2376,PBO (2021)
Kaga,Darazo,2029,Kaga,0.8,0.8,0.8,0.8,4,july,0.674887541,0.750664577,0.855863415,3471,PBO (2021)
Kagarko,Oke-Ero,2022,Kagarko,0.869565217,0.8,0.8,0.8,1,july,0.616828924,0.749787188,0.806075682,916,PBO (2021)
Kagarko,Oke-Ero,2025,Kagarko,0.869565217,0.8,0.8,0.8,2,july,0.616828924,0.749787188,0.806075682,2011,PBO (2021)
Kagarko,Oke-Ero,2028,Kagarko,0.869565217,0.8,0.8,0.8,3,july,0.616828924,0.749787188,0.806075682,3106,PBO (2021)
Kaiama,Oke-Ero,2020,Kaiama,0.8,0.8,0.8,0.8,1,july,0.409404988,0.741047587,0.65,186,PBO (2021)
Kaiama,Oke-Ero,2023,Kaiama,0.8,0.8,0.8,0.8,2,july,0.409404988,0.741047587,0.65,1281,PBO (2021)
Kaiama,Oke-Ero,2026,Kaiama,0.8,0.8,0.8,0.8,3,july,0.409404988,0.741047587,0.65,2376,PBO (2021)
Kaiama,Oke-Ero,2029,Kaiama,0.8,0.8,0.8,0.8,4,july,0.409404988,0.741047587,0.65,3471,PBO (2021)
Kaita,Rimi,2021,Kaita,0.882352941,0.8,0.8,0.8,1,march,0.68725966,0.750814455,0.864644186,435,PBO (2021)
Kaita,Rimi,2024,Kaita,0.882352941,0.8,0.8,0.8,2,march,0.68725966,0.750814455,0.864644186,1530,PBO (2021)
Kaita,Rimi,2027,Kaita,0.882352941,0.8,0.8,0.8,3,march,0.68725966,0.750814455,0.864644186,2625,PBO (2021)
Kaita,Rimi,2030,Kaita,0.882352941,0.8,0.8,0.8,4,march,0.68725966,0.750814455,0.864644186,3720,PBO (2021)
Kajola,Akinyele,2020,Kajola,0.8,0.8,0.8,0.8,1,may,0.406200649,0.9,0.94,131,IG2 & PBO (2020)
Kajola,Akinyele,2023,Kajola,0.8,0.8,0.8,0.8,2,may,0.406200649,0.9,0.94,1226,IG2 & PBO (2020)
Kajola,Akinyele,2026,Kajola,0.8,0.8,0.8,0.8,3,may,0.406200649,0.9,0.94,2321,IG2 & PBO (2020)
Kajola,Akinyele,2029,Kajola,0.8,0.8,0.8,0.8,4,may,0.406200649,0.9,0.94,3416,IG2 & PBO (2020)
Kajuru,Soba,2022,Kajuru,0.928571429,0.8,0.8,0.8,1,july,0.492999945,0.746252749,0.65,916,PBO (2021)
Kajuru,Soba,2025,Kajuru,0.928571429,0.8,0.8,0.8,2,july,0.492999945,0.746252749,0.65,2011,PBO (2021)
Kajuru,Soba,2028,Kajuru,0.928571429,0.8,0.8,0.8,3,july,0.492999945,0.746252749,0.65,3106,PBO (2021)
Kala/Balge,Darazo,2020,Kala-Balge,0.8,0.8,0.8,0.8,1,july,0.645505958,0.75026024,0.832564542,186,PBO (2021)
Kala/Balge,Darazo,2023,Kala-Balge,0.8,0.8,0.8,0.8,2,july,0.645505958,0.75026024,0.832564542,1281,PBO (2021)
Kala/Balge,Darazo,2026,Kala-Balge,0.8,0.8,0.8,0.8,3,july,0.645505958,0.75026024,0.832564542,2376,PBO (2021)
Kala/Balge,Darazo,2029,Kala-Balge,0.8,0.8,0.8,0.8,4,july,0.645505958,0.75026024,0.832564542,3471,PBO (2021)
Kalgo,Birnin Kebbi,2021,Kalgo,0.927737471,0.8,0.8,0.876524196,1,august,0.681068976,0.750740842,0.860322174,588,PBO (2021)
Kalgo,Birnin Kebbi,2024,Kalgo,0.927737471,0.8,0.8,0.876524196,2,august,0.681068976,0.750740842,0.860322174,1683,PBO (2021)
Kalgo,Birnin Kebbi,2027,Kalgo,0.927737471,0.8,0.8,0.876524196,3,august,0.681068976,0.750740842,0.860322174,2778,PBO (2021)
Kalgo,Birnin Kebbi,2030,Kalgo,0.927737471,0.8,0.8,0.876524196,4,august,0.681068976,0.750740842,0.860322174,3873,PBO (2021)
Kaltungo,Alkaleri,2021,Kaltungo,0.8,0.8,0.8,0.8,1,july,0.500615672,0.74657408,0.648064062,551,PBO (2021)
Kaltungo,Alkaleri,2024,Kaltungo,0.8,0.8,0.8,0.8,2,july,0.500615672,0.74657408,0.648064062,1646,PBO (2021)
Kaltungo,Alkaleri,2027,Kaltungo,0.8,0.8,0.8,0.8,3,july,0.500615672,0.74657408,0.648064062,2741,PBO (2021)
Kaltungo,Alkaleri,2030,Kaltungo,0.8,0.8,0.8,0.8,4,july,0.500615672,0.74657408,0.648064062,3836,PBO (2021)
Kanam,Alkaleri,2020,Kanam,0.8,0.8,0.8,0.8,1,july,0.551419778,0.575511162,0.640085032,186,Pyrethroid (2020)
Kanam,Alkaleri,2023,Kanam,0.8,0.8,0.8,0.8,2,july,0.551419778,0.575511162,0.640085032,1281,Pyrethroid (2020)
Kanam,Alkaleri,2026,Kanam,0.8,0.8,0.8,0.8,3,july,0.551419778,0.575511162,0.640085032,2376,Pyrethroid (2020)
Kanam,Alkaleri,2029,Kanam,0.8,0.8,0.8,0.8,4,july,0.551419778,0.575511162,0.640085032,3471,Pyrethroid (2020)
Kankara,Rimi,2021,Kankara,0.918032787,0.857142857,0.844444444,0.911392405,1,march,0.803891608,0.751811211,0.924520058,435,PBO (2021)
Kankara,Rimi,2024,Kankara,0.918032787,0.857142857,0.844444444,0.911392405,2,march,0.803891608,0.751811211,0.924520058,1530,PBO (2021)
Kankara,Rimi,2027,Kankara,0.918032787,0.857142857,0.844444444,0.911392405,3,march,0.803891608,0.751811211,0.924520058,2625,PBO (2021)
Kankara,Rimi,2030,Kankara,0.918032787,0.857142857,0.844444444,0.911392405,4,march,0.803891608,0.751811211,0.924520058,3720,PBO (2021)
Kanke,Alkaleri,2020,Kanke,0.8,0.8,0.8,0.8,1,july,0.64202109,0.633783346,0.771723,186,Pyrethroid (2020)
Kanke,Alkaleri,2023,Kanke,0.8,0.8,0.8,0.8,2,july,0.64202109,0.633783346,0.771723,1281,Pyrethroid (2020)
Kanke,Alkaleri,2026,Kanke,0.8,0.8,0.8,0.8,3,july,0.64202109,0.633783346,0.771723,2376,Pyrethroid (2020)
Kanke,Alkaleri,2029,Kanke,0.8,0.8,0.8,0.8,4,july,0.64202109,0.633783346,0.771723,3471,Pyrethroid (2020)
Kankia,Rimi,2021,Kankia,0.85,0.821428571,0.833333333,0.835820896,1,march,0.757287742,0.751487324,0.904863131,435,PBO (2021)
Kankia,Rimi,2024,Kankia,0.85,0.821428571,0.833333333,0.835820896,2,march,0.757287742,0.751487324,0.904863131,1530,PBO (2021)
Kankia,Rimi,2027,Kankia,0.85,0.821428571,0.833333333,0.835820896,3,march,0.757287742,0.751487324,0.904863131,2625,PBO (2021)
Kankia,Rimi,2030,Kankia,0.85,0.821428571,0.833333333,0.835820896,4,march,0.757287742,0.751487324,0.904863131,3720,PBO (2021)
Kano Municipal,Alkaleri,2022,Kano Municipal,0.8,0.8,0.8,0.8,1,july,0.636999309,0.750128781,0.825118333,916,PBO (2021)
Kano Municipal,Alkaleri,2025,Kano Municipal,0.8,0.8,0.8,0.8,2,july,0.636999309,0.750128781,0.825118333,2011,PBO (2021)
Kano Municipal,Alkaleri,2028,Kano Municipal,0.8,0.8,0.8,0.8,3,july,0.636999309,0.750128781,0.825118333,3106,PBO (2021)
Karasuwa,Taura,2022,Karasuwa,0.8,0.8,0.8,0.8,1,july,0.736988539,0.751318789,0.894687025,916,PBO (2021)
Karasuwa,Taura,2025,Karasuwa,0.8,0.8,0.8,0.8,2,july,0.736988539,0.751318789,0.894687025,2011,PBO (2021)
Karasuwa,Taura,2028,Karasuwa,0.8,0.8,0.8,0.8,3,july,0.736988539,0.751318789,0.894687025,3106,PBO (2021)
Karaye,Gwarzo,2022,Karaye,0.826923077,0.8,0.8,0.833333333,1,august,0.844998327,0.752038885,0.938332791,953,PBO (2021)
Karaye,Gwarzo,2025,Karaye,0.826923077,0.8,0.8,0.833333333,2,august,0.844998327,0.752038885,0.938332791,2048,PBO (2021)
Karaye,Gwarzo,2028,Karaye,0.826923077,0.8,0.8,0.833333333,3,august,0.844998327,0.752038885,0.938332791,3143,PBO (2021)
Karin-Lamido,Alkaleri,2022,Karin-Lamido,0.8,0.8,0.8,0.8,1,july,0.39417534,0.739625761,0.65,916,PBO (2021)
Karin-Lamido,Alkaleri,2025,Karin-Lamido,0.8,0.8,0.8,0.8,2,july,0.39417534,0.739625761,0.65,2011,PBO (2021)
Karin-Lamido,Alkaleri,2028,Karin-Lamido,0.8,0.8,0.8,0.8,3,july,0.39417534,0.739625761,0.65,3106,PBO (2021)
Karu,Oke-Ero,2021,Karu,0.8,0.8,0.8,0.8,1,july,0.470750314,0.745196366,0.65,551,PBO (2021)
Karu,Oke-Ero,2024,Karu,0.8,0.8,0.8,0.8,2,july,0.470750314,0.745196366,0.65,1646,PBO (2021)
Karu,Oke-Ero,2027,Karu,0.8,0.8,0.8,0.8,3,july,0.470750314,0.745196366,0.65,2741,PBO (2021)
Karu,Oke-Ero,2030,Karu,0.8,0.8,0.8,0.8,4,july,0.470750314,0.745196366,0.65,3836,PBO (2021)
Katagum,Gwarzo,2021,Katagum,0.8,0.8,0.8,0.8,1,august,0.74547039,0.687814164,0.862397166,588,Pyrethroid (2020)
Katagum,Gwarzo,2024,Katagum,0.8,0.8,0.8,0.8,2,august,0.74547039,0.687814164,0.862397166,1683,Pyrethroid (2020)
Katagum,Gwarzo,2027,Katagum,0.8,0.8,0.8,0.8,3,august,0.74547039,0.687814164,0.862397166,2778,Pyrethroid (2020)
Katagum,Gwarzo,2030,Katagum,0.8,0.8,0.8,0.8,4,august,0.74547039,0.687814164,0.862397166,3873,Pyrethroid (2020)
Katcha,Oke-Ero,2022,Katcha,0.8,0.8,0.8,0.8,1,july,0.42622003,0.742408635,0.65,916,PBO (2021)
Katcha,Oke-Ero,2025,Katcha,0.8,0.8,0.8,0.8,2,july,0.42622003,0.742408635,0.65,2011,PBO (2021)
Katcha,Oke-Ero,2028,Katcha,0.8,0.8,0.8,0.8,3,july,0.42622003,0.742408635,0.65,3106,PBO (2021)
Katsina,Rimi,2021,Katsina,0.8,0.8,0.8,0.8,1,march,0.71205914,0.751083925,0.880609312,435,PBO (2021)
Katsina,Rimi,2024,Katsina,0.8,0.8,0.8,0.8,2,march,0.71205914,0.751083925,0.880609312,1530,PBO (2021)
Katsina,Rimi,2027,Katsina,0.8,0.8,0.8,0.8,3,march,0.71205914,0.751083925,0.880609312,2625,PBO (2021)
Katsina,Rimi,2030,Katsina,0.8,0.8,0.8,0.8,4,march,0.71205914,0.751083925,0.880609312,3720,PBO (2021)
Katsina-Ala,Keana,2020,Katsina-Ala,0.8,0.8,0.8,0.8,1,august,0.338062239,0.408859386,0.53,223,Pyrethroid (2020)
Katsina-Ala,Keana,2023,Katsina-Ala,0.8,0.8,0.8,0.8,2,august,0.338062239,0.408859386,0.53,1318,Pyrethroid (2020)
Katsina-Ala,Keana,2026,Katsina-Ala,0.8,0.8,0.8,0.8,3,august,0.338062239,0.408859386,0.53,2413,Pyrethroid (2020)
Katsina-Ala,Keana,2029,Katsina-Ala,0.8,0.8,0.8,0.8,4,august,0.338062239,0.408859386,0.53,3508,Pyrethroid (2020)
Kaugama,Taura,2021,Kaugama,0.87755102,0.888888889,0.921052632,0.8,1,july,0.649987707,0.750326737,0.836355656,551,PBO (2021)
Kaugama,Taura,2024,Kaugama,0.87755102,0.888888889,0.921052632,0.8,2,july,0.649987707,0.750326737,0.836355656,1646,PBO (2021)
Kaugama,Taura,2027,Kaugama,0.87755102,0.888888889,0.921052632,0.8,3,july,0.649987707,0.750326737,0.836355656,2741,PBO (2021)
Kaugama,Taura,2030,Kaugama,0.87755102,0.888888889,0.921052632,0.8,4,july,0.649987707,0.750326737,0.836355656,3836,PBO (2021)
Kaura,Soba,2022,Kaura,0.904761905,0.8,0.8,0.8,1,july,0.544538981,0.748106839,0.7188759,916,PBO (2021)
Kaura,Soba,2025,Kaura,0.904761905,0.8,0.8,0.8,2,july,0.544538981,0.748106839,0.7188759,2011,PBO (2021)
Kaura,Soba,2028,Kaura,0.904761905,0.8,0.8,0.8,3,july,0.544538981,0.748106839,0.7188759,3106,PBO (2021)
Kaura-Namoda,Rimi,2020,Kaura-Namoda,0.8,0.8,0.8,0.8,1,march,0.83259153,0.72320853,0.908564528,70,Pyrethroid (2020)
Kaura-Namoda,Rimi,2023,Kaura-Namoda,0.8,0.8,0.8,0.8,2,march,0.83259153,0.72320853,0.908564528,1165,Pyrethroid (2020)
Kaura-Namoda,Rimi,2026,Kaura-Namoda,0.8,0.8,0.8,0.8,3,march,0.83259153,0.72320853,0.908564528,2260,Pyrethroid (2020)
Kaura-Namoda,Rimi,2029,Kaura-Namoda,0.8,0.8,0.8,0.8,4,march,0.83259153,0.72320853,0.908564528,3355,Pyrethroid (2020)
Kauru,Soba,2022,Kauru,0.954545455,0.8,0.8,0.838235294,1,july,0.435728811,0.743094562,0.65,916,PBO (2021)
Kauru,Soba,2025,Kauru,0.954545455,0.8,0.8,0.838235294,2,july,0.435728811,0.743094562,0.65,2011,PBO (2021)
Kauru,Soba,2028,Kauru,0.954545455,0.8,0.8,0.838235294,3,july,0.435728811,0.743094562,0.65,3106,PBO (2021)
Kazaure,Babura,2021,Kazaure,0.867924528,0.8,0.8,0.949367089,1,may,0.72677407,0.751226535,0.889141293,496,PBO (2021)
Kazaure,Babura,2024,Kazaure,0.867924528,0.8,0.8,0.949367089,2,may,0.72677407,0.751226535,0.889141293,1591,PBO (2021)
Kazaure,Babura,2027,Kazaure,0.867924528,0.8,0.8,0.949367089,3,may,0.72677407,0.751226535,0.889141293,2686,PBO (2021)
Kazaure,Babura,2030,Kazaure,0.867924528,0.8,0.8,0.949367089,4,may,0.72677407,0.751226535,0.889141293,3781,PBO (2021)
Keana,Keana,2021,Keana,0.8,0.8,0.8,0.8,1,august,0.38719336,0.738904886,0.65,588,PBO (2021)
Keana,Keana,2024,Keana,0.8,0.8,0.8,0.8,2,august,0.38719336,0.738904886,0.65,1683,PBO (2021)
Keana,Keana,2027,Keana,0.8,0.8,0.8,0.8,3,august,0.38719336,0.738904886,0.65,2778,PBO (2021)
Keana,Keana,2030,Keana,0.8,0.8,0.8,0.8,4,august,0.38719336,0.738904886,0.65,3873,PBO (2021)
Kebbe,Birnin Kebbi,2020,Kebbe,0.8,0.8,0.8,0.8,1,august,0.694602402,0.750898345,0.869590762,223,PBO (2021)
Kebbe,Birnin Kebbi,2023,Kebbe,0.8,0.8,0.8,0.8,2,august,0.694602402,0.750898345,0.869590762,1318,PBO (2021)
Kebbe,Birnin Kebbi,2026,Kebbe,0.8,0.8,0.8,0.8,3,august,0.694602402,0.750898345,0.869590762,2413,PBO (2021)
Kebbe,Birnin Kebbi,2029,Kebbe,0.8,0.8,0.8,0.8,4,august,0.694602402,0.750898345,0.869590762,3508,PBO (2021)
Keffi,Oke-Ero,2021,Keffi,0.8,0.8,0.8,0.8,1,july,0.452112722,0.744153897,0.65,551,PBO (2021)
Keffi,Oke-Ero,2024,Keffi,0.8,0.8,0.8,0.8,2,july,0.452112722,0.744153897,0.65,1646,PBO (2021)
Keffi,Oke-Ero,2027,Keffi,0.8,0.8,0.8,0.8,3,july,0.452112722,0.744153897,0.65,2741,PBO (2021)
Keffi,Oke-Ero,2030,Keffi,0.8,0.8,0.8,0.8,4,july,0.452112722,0.744153897,0.65,3836,PBO (2021)
Khana,Nsit Ubium,2020,Khana,0.8,0.8,0.8,0.8,1,june,0.213023685,0.686013131,0.65,162,PBO (2021)
Khana,Nsit Ubium,2023,Khana,0.8,0.8,0.8,0.8,2,june,0.213023685,0.686013131,0.65,1257,PBO (2021)
Khana,Nsit Ubium,2026,Khana,0.8,0.8,0.8,0.8,3,june,0.213023685,0.686013131,0.65,2352,PBO (2021)
Khana,Nsit Ubium,2029,Khana,0.8,0.8,0.8,0.8,4,june,0.213023685,0.686013131,0.65,3447,PBO (2021)
Kibiya,Gwarzo,2022,Kibiya,0.8,0.8,0.8,0.8,1,august,0.813323711,0.751867706,0.927952179,953,PBO (2021)
Kibiya,Gwarzo,2025,Kibiya,0.8,0.8,0.8,0.8,2,august,0.813323711,0.751867706,0.927952179,2048,PBO (2021)
Kibiya,Gwarzo,2028,Kibiya,0.8,0.8,0.8,0.8,3,august,0.813323711,0.751867706,0.927952179,3143,PBO (2021)
Kirfi,Alkaleri,2021,Kirfi,0.8,0.8,0.8,0.8,1,july,0.704749265,0.668154735,0.832458934,551,Pyrethroid (2020)
Kirfi,Alkaleri,2024,Kirfi,0.8,0.8,0.8,0.8,2,july,0.704749265,0.668154735,0.832458934,1646,Pyrethroid (2020)
Kirfi,Alkaleri,2027,Kirfi,0.8,0.8,0.8,0.8,3,july,0.704749265,0.668154735,0.832458934,2741,Pyrethroid (2020)
Kirfi,Alkaleri,2030,Kirfi,0.8,0.8,0.8,0.8,4,july,0.704749265,0.668154735,0.832458934,3836,Pyrethroid (2020)
Kiri Kasamma,Taura,2021,Kiri Kasamma,0.95426831,0.931417983,0.902249808,0.953359679,1,july,0.673959786,0.750652885,0.855181572,551,PBO (2021)
Kiri Kasamma,Taura,2024,Kiri Kasamma,0.95426831,0.931417983,0.902249808,0.953359679,2,july,0.673959786,0.750652885,0.855181572,1646,PBO (2021)
Kiri Kasamma,Taura,2027,Kiri Kasamma,0.95426831,0.931417983,0.902249808,0.953359679,3,july,0.673959786,0.750652885,0.855181572,2741,PBO (2021)
Kiri Kasamma,Taura,2030,Kiri Kasamma,0.95426831,0.931417983,0.902249808,0.953359679,4,july,0.673959786,0.750652885,0.855181572,3836,PBO (2021)
Kiru,Gwarzo,2022,Kiru,0.8,0.8,0.8,0.8,1,august,0.826693612,0.751943284,0.932540181,953,PBO (2021)
Kiru,Gwarzo,2025,Kiru,0.8,0.8,0.8,0.8,2,august,0.826693612,0.751943284,0.932540181,2048,PBO (2021)
Kiru,Gwarzo,2028,Kiru,0.8,0.8,0.8,0.8,3,august,0.826693612,0.751943284,0.932540181,3143,PBO (2021)
Kiyawa,Takali,2021,Kiyawa,0.836363636,0.8,0.8,0.823529412,1,september,0.77870611,0.751646116,0.914490448,615,PBO (2021)
Kiyawa,Takali,2024,Kiyawa,0.836363636,0.8,0.8,0.823529412,2,september,0.77870611,0.751646116,0.914490448,1710,PBO (2021)
Kiyawa,Takali,2027,Kiyawa,0.836363636,0.8,0.8,0.823529412,3,september,0.77870611,0.751646116,0.914490448,2805,PBO (2021)
Kiyawa,Takali,2030,Kiyawa,0.836363636,0.8,0.8,0.823529412,4,september,0.77870611,0.751646116,0.914490448,3900,PBO (2021)
Kogi,Keana,2020,Kogi,0.8,0.8,0.8,0.8,1,august,0.368216183,0.736690199,0.65,223,PBO (2021)
Kogi,Keana,2023,Kogi,0.8,0.8,0.8,0.8,2,august,0.368216183,0.736690199,0.65,1318,PBO (2021)
Kogi,Keana,2026,Kogi,0.8,0.8,0.8,0.8,3,august,0.368216183,0.736690199,0.65,2413,PBO (2021)
Kogi,Keana,2029,Kogi,0.8,0.8,0.8,0.8,4,august,0.368216183,0.736690199,0.65,3508,PBO (2021)
Koko/Besse,Birnin Kebbi,2021,Koko-Besse,0.950888927,0.844308444,0.8,0.85687547,1,august,0.576157564,0.748944594,0.761021008,588,PBO (2021)
Koko/Besse,Birnin Kebbi,2024,Koko-Besse,0.950888927,0.844308444,0.8,0.85687547,2,august,0.576157564,0.748944594,0.761021008,1683,PBO (2021)
Koko/Besse,Birnin Kebbi,2027,Koko-Besse,0.950888927,0.844308444,0.8,0.85687547,3,august,0.576157564,0.748944594,0.761021008,2778,PBO (2021)
Koko/Besse,Birnin Kebbi,2030,Koko-Besse,0.950888927,0.844308444,0.8,0.85687547,4,august,0.576157564,0.748944594,0.761021008,3873,PBO (2021)
Kokona,Oke-Ero,2021,Kokona,0.8,0.8,0.8,0.8,1,july,0.460705224,0.744654268,0.65,551,PBO (2021)
Kokona,Oke-Ero,2024,Kokona,0.8,0.8,0.8,0.8,2,july,0.460705224,0.744654268,0.65,1646,PBO (2021)
Kokona,Oke-Ero,2027,Kokona,0.8,0.8,0.8,0.8,3,july,0.460705224,0.744654268,0.65,2741,PBO (2021)
Kokona,Oke-Ero,2030,Kokona,0.8,0.8,0.8,0.8,4,july,0.460705224,0.744654268,0.65,3836,PBO (2021)
Kolokuma/Opokuma,Ahoada West,2020,Kolokuma-Opokuma,0.8,0.8,0.8,0.8,1,may,0.224180225,0.693359192,0.65,131,PBO (2021)
Kolokuma/Opokuma,Ahoada West,2023,Kolokuma-Opokuma,0.8,0.8,0.8,0.8,2,may,0.224180225,0.693359192,0.65,1226,PBO (2021)
Kolokuma/Opokuma,Ahoada West,2026,Kolokuma-Opokuma,0.8,0.8,0.8,0.8,3,may,0.224180225,0.693359192,0.65,2321,PBO (2021)
Kolokuma/Opokuma,Ahoada West,2029,Kolokuma-Opokuma,0.8,0.8,0.8,0.8,4,may,0.224180225,0.693359192,0.65,3416,PBO (2021)
Konduga,Darazo,2020,Konduga,0.8,0.8,0.8,0.8,1,july,0.74032898,0.751347835,0.896436989,186,PBO (2021)
Konduga,Darazo,2023,Konduga,0.8,0.8,0.8,0.8,2,july,0.74032898,0.751347835,0.896436989,1281,PBO (2021)
Konduga,Darazo,2026,Konduga,0.8,0.8,0.8,0.8,3,july,0.74032898,0.751347835,0.896436989,2376,PBO (2021)
Konduga,Darazo,2029,Konduga,0.8,0.8,0.8,0.8,4,july,0.74032898,0.751347835,0.896436989,3471,PBO (2021)
Konshisha,Oke-Ero,2020,Konshisha,0.8,0.8,0.8,0.8,1,july,0.393916167,0.45479219,0.53,186,Pyrethroid (2020)
Konshisha,Oke-Ero,2023,Konshisha,0.8,0.8,0.8,0.8,2,july,0.393916167,0.45479219,0.53,1281,Pyrethroid (2020)
Konshisha,Oke-Ero,2026,Konshisha,0.8,0.8,0.8,0.8,3,july,0.393916167,0.45479219,0.53,2376,Pyrethroid (2020)
Konshisha,Oke-Ero,2029,Konshisha,0.8,0.8,0.8,0.8,4,july,0.393916167,0.45479219,0.53,3471,Pyrethroid (2020)
Kontagora,Oke-Ero,2022,Kontagora,0.8,0.8,0.8,0.8,1,july,0.60860437,0.74963463,0.797715733,916,PBO (2021)
Kontagora,Oke-Ero,2025,Kontagora,0.8,0.8,0.8,0.8,2,july,0.60860437,0.74963463,0.797715733,2011,PBO (2021)
Kontagora,Oke-Ero,2028,Kontagora,0.8,0.8,0.8,0.8,3,july,0.60860437,0.74963463,0.797715733,3106,PBO (2021)
Kosofe,Isoko South,2020,Kosofe,0.8,0.8,0.8,0.8,1,june,0.4609272,0.744666732,0.65,162,PBO (2021)
Kosofe,Isoko South,2023,Kosofe,0.8,0.8,0.8,0.8,2,june,0.4609272,0.744666732,0.65,1257,PBO (2021)
Kosofe,Isoko South,2026,Kosofe,0.8,0.8,0.8,0.8,3,june,0.4609272,0.744666732,0.65,2352,PBO (2021)
Kosofe,Isoko South,2029,Kosofe,0.8,0.8,0.8,0.8,4,june,0.4609272,0.744666732,0.65,3447,PBO (2021)
Kubau,Soba,2022,Kubau,0.811072268,0.8,0.8,0.8,1,july,0.686299075,0.75080321,0.863982776,916,PBO (2021)
Kubau,Soba,2025,Kubau,0.811072268,0.8,0.8,0.8,2,july,0.686299075,0.75080321,0.863982776,2011,PBO (2021)
Kubau,Soba,2028,Kubau,0.811072268,0.8,0.8,0.8,3,july,0.686299075,0.75080321,0.863982776,3106,PBO (2021)
Kudan,Giwa,2022,Kudan,0.8,0.8,0.8,0.8,1,august,0.715360241,0.751116965,0.882581298,953,PBO (2021)
Kudan,Giwa,2025,Kudan,0.8,0.8,0.8,0.8,2,august,0.715360241,0.751116965,0.882581298,2048,PBO (2021)
Kudan,Giwa,2028,Kudan,0.8,0.8,0.8,0.8,3,august,0.715360241,0.751116965,0.882581298,3143,PBO (2021)
Kuje,Keana,2020,Kuje,0.8,0.8,0.8,0.8,1,august,0.448338859,0.743922635,0.65,223,PBO (2021)
Kuje,Keana,2023,Kuje,0.8,0.8,0.8,0.8,2,august,0.448338859,0.743922635,0.65,1318,PBO (2021)
Kuje,Keana,2026,Kuje,0.8,0.8,0.8,0.8,3,august,0.448338859,0.743922635,0.65,2413,PBO (2021)
