,LGA,Rep_DS,State,simday,duration,year,U5_coverage,adult_coverage
347,Ilorin South,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
348,Ilorin West,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
349,Imeko-Afon,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
350,Ingawa,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
351,Ini,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
352,Ipokia,Uzo-Uwani,Enugu,0,1095,2010,0.101110595,0.101110595
353,Irele,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
354,Irepo,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
355,Irepodun/Ifelodun,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
356,Irepodun1,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
357,Irepodun2,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
358,Irewole,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
359,Isa,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
360,Ise/Orun,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
361,Iseyin,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
362,Ishielu,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
363,Isi-Uzo,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
364,Isiala Mbano,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
365,Isiala-Ngwa North,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
366,Isiala-Ngwa South,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
367,Isin,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
368,Isokan,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
369,Isoko North,Isoko South,Delta,0,1095,2010,0.102375399,0.102375399
370,Isoko South,Isoko South,Delta,0,1095,2010,0.102375399,0.102375399
371,Isu,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
372,Isuikwato,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
373,Itas/Gadau,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
374,Itesiwaju,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
375,Itu,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
376,Ivo,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
377,Iwajowa,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
378,Iwo,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
379,Izzi,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
380,Jaba,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
381,Jada,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
382,Jahun,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
383,Jakusko,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
384,Jalingo,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
385,Jama'are,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
386,Jega,Birnin Kebbi,Kebbi,0,1095,2010,0.005035576,0.005035576
387,Jema'a,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
388,Jere,Gawabawa,Sokoto,0,1095,2010,0,0
389,Jibia,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
390,Jos East,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
391,Jos North,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
392,Jos South,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
393,Kabba/Bunu,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
394,Kabo,Gwarzo,Kano,0,1095,2010,0.020151372,0.020151372
395,Kachia,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
396,Kaduna North,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
397,Kaduna South,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
398,Kafin Hausa,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
399,Kafur,Gwarzo,Kano,0,1095,2010,0.020151372,0.020151372
400,Kaga,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
401,Kagarko,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
402,Kaiama,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
403,Kaita,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
404,Kajola,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
405,Kajuru,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
406,Kala-Balge,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
407,Kalgo,Birnin Kebbi,Kebbi,0,1095,2010,0.005035576,0.005035576
408,Kaltungo,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
409,Kanam,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
410,Kankara,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
411,Kanke,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
412,Kankia,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
413,Kano Municipal,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
414,Karasuwa,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
415,Karaye,Gwarzo,Kano,0,1095,2010,0.020151372,0.020151372
416,Karin-Lamido,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
417,Karu,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
418,Katagum,Gwarzo,Kano,0,1095,2010,0.020151372,0.020151372
419,Katcha,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
420,Katsina,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
421,Katsina-Ala,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
422,Kaugama,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
423,Kaura,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
424,Kaura-Namoda,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
425,Kauru,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
426,Kazaure,Babura,Jigawa,0,1095,2010,0.053961815,0.053961815
427,Keana,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
428,Kebbe,Birnin Kebbi,Kebbi,0,1095,2010,0.005035576,0.005035576
429,Keffi,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
430,Khana,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
431,Kibiya,Gwarzo,Kano,0,1095,2010,0.020151372,0.020151372
432,Kirfi,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
433,Kiri Kasamma,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
434,Kiru,Gwarzo,Kano,0,1095,2010,0.020151372,0.020151372
435,Kiyawa,Takali,Kano,0,1095,2010,0.041618192,0.041618192
436,Kogi,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
437,Koko-Besse,Birnin Kebbi,Kebbi,0,1095,2010,0.005035576,0.005035576
438,Kokona,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
439,Kolokuma/Opokuma,Ahoada West,Rivers,0,1095,2010,0.244230555,0.244230555
440,Konduga,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
441,Konshisha,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
442,Kontagora,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
443,Kosofe,Isoko South,Delta,0,1095,2010,0.102375399,0.102375399
444,Kubau,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
445,Kudan,Giwa,Kaduna,0,1095,2010,0.018010707,0.018010707
446,Kuje,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
447,Kukawa,Babura,Jigawa,0,1095,2010,0.053961815,0.053961815
448,Kumbotso,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
449,Kunchi,Babura,Jigawa,0,1095,2010,0.053961815,0.053961815
450,Kura,Gwarzo,Kano,0,1095,2010,0.020151372,0.020151372
451,Kurfi,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
452,Kurmi,Oru West,Imo,0,1095,2010,0.175766728,0.175766728
453,Kusada,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
454,Kwali,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
455,Kwami,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
456,Kwande,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
457,Kware,Gawabawa,Sokoto,0,1095,2010,0,0
458,Kwaya Kusar,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
459,Lafia,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
460,Lagelu,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
461,Lagos Island,Isoko South,Delta,0,1095,2010,0.102375399,0.102375399
462,Lagos Mainland,Isoko South,Delta,0,1095,2010,0.102375399,0.102375399
463,Lamurde,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
464,Langtang North,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
465,Langtang South,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
466,Lapai,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
467,Lau,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
468,Lavun,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
469,Lere,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
470,Logo,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
471,Lokoja,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
472,Machina,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
473,Madagali,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
474,Madobi,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
475,Mafa,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
476,Magama,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
477,Magumeri,Gawabawa,Sokoto,0,1095,2010,0,0
478,Mai'Adua,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
479,Maiduguri,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
480,Maigatari,Babura,Jigawa,0,1095,2010,0.053961815,0.053961815
481,Maiha,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
482,Maiyama,Birnin Kebbi,Kebbi,0,1095,2010,0.005035576,0.005035576
483,Makoda,Babura,Jigawa,0,1095,2010,0.053961815,0.053961815
484,Makurdi,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
485,Malam Madori,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
486,Malumfashi,Gwarzo,Kano,0,1095,2010,0.020151372,0.020151372
487,Mangu,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
488,Mani,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
489,Maradun,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
490,Mariga,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
491,Markafi,Gwarzo,Kano,0,1095,2010,0.020151372,0.020151372
492,Marte,Babura,Jigawa,0,1095,2010,0.053961815,0.053961815
493,Maru,Giwa,Kaduna,0,1095,2010,0.018010707,0.018010707
494,Mashegu,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
495,Mashi,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
496,Matazuu,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
497,Mayo-Belwa,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
498,Mbaitoli,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
499,Mbo,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
500,Michika,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
501,Miga,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
502,Mikang,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
503,Minjibir,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
504,Misau,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
505,Mkpat Enin,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
506,Moba,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
507,Mobbar,Babura,Jigawa,0,1095,2010,0.053961815,0.053961815
508,Mokwa,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
509,Monguno,Babura,Jigawa,0,1095,2010,0.053961815,0.053961815
510,Mopa-Muro,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
511,Moro,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
512,Mubi North,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
513,Mubi South,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
514,Musawa,Gwarzo,Kano,0,1095,2010,0.020151372,0.020151372
515,Mushin,Isoko South,Delta,0,1095,2010,0.102375399,0.102375399
516,Muya,Giwa,Kaduna,0,1095,2010,0.018010707,0.018010707
517,Nafada,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
518,Nangere,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
519,Nasarawa-Eggon,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
520,Nasarawa1,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
521,Nasarawa2,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
522,Ndokwa East,Ahoada West,Rivers,0,1095,2010,0.244230555,0.244230555
523,Ndokwa West,Isoko South,Delta,0,1095,2010,0.102375399,0.102375399
524,Nembe,Ahoada West,Rivers,0,1095,2010,0.244230555,0.244230555
525,Ngala,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
526,Nganzai,Gawabawa,Sokoto,0,1095,2010,0,0
527,Ngaski,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
528,Ngor-Okpala,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
529,Nguru,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
530,Ningi,Takali,Kano,0,1095,2010,0.041618192,0.041618192
531,Njaba,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
532,Njikoka,Uzo-Uwani,Enugu,0,1095,2010,0.101110595,0.101110595
533,Nkanu East,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
534,Nkanu West,Uzo-Uwani,Enugu,0,1095,2010,0.101110595,0.101110595
535,Nkwerre,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
536,Nnewi North,Oru West,Imo,0,1095,2010,0.175766728,0.175766728
537,Nnewi South,Oru West,Imo,0,1095,2010,0.175766728,0.175766728
538,Nsit Atai,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
539,Nsit Ibom,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
540,Nsit Ubium,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
541,Nsukka,Uzo-Uwani,Enugu,0,1095,2010,0.101110595,0.101110595
542,Numan,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
543,Nwangele,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
544,Obafemi-Owode,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
545,Obanliku,Obubra,Cross River,0,1095,2010,0,0
546,Obi Nwa,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
547,Obi1,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
548,Obi2,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
549,Obia/Akpor,Ahoada West,Rivers,0,1095,2010,0.244230555,0.244230555
550,Obokun,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
551,Obot Akara,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
552,Obowo,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
553,Obubra,Obubra,Cross River,0,1095,2010,0,0
554,Obudu,Obubra,Cross River,0,1095,2010,0,0
555,Odeda,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
556,Odigbo,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
557,Odo-Otin,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
558,Odogbolu,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
559,Odukpani,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
560,Offa,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
561,Ofu,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
562,Ogba/Egbema/Ndoni,Ahoada West,Rivers,0,1095,2010,0.244230555,0.244230555
563,Ogbadibo,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
564,Ogbaru,Ahoada West,Rivers,0,1095,2010,0.244230555,0.244230555
565,Ogbia,Ahoada West,Rivers,0,1095,2010,0.244230555,0.244230555
566,Ogbomosho North,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
567,Ogbomosho South,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
568,Ogo Oluwa,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
569,Ogoja,Obubra,Cross River,0,1095,2010,0,0
570,Ogori/Mangongo,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
571,Ogu/Bolo,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
572,Ogun waterside,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
573,Oguta,Oru West,Imo,0,1095,2010,0.175766728,0.175766728
574,Ohafia,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
575,Ohaji/Egbema,Oru West,Imo,0,1095,2010,0.175766728,0.175766728
576,Ohaozara,Obubra,Cross River,0,1095,2010,0,0
577,Ohaukwu,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
578,Ohimini,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
579,Oji-River,Oru West,Imo,0,1095,2010,0.175766728,0.175766728
580,Ojo,Isoko South,Delta,0,1095,2010,0.102375399,0.102375399
581,Oju,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
582,Oke-Ero,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
583,Okehi,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
584,Okene,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
585,Okigwe,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
586,Okitipupa,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
587,Okobo,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
588,Okpe,Isoko South,Delta,0,1095,2010,0.102375399,0.102375399
589,Okpokwu,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
590,Okrika,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
591,Ola-oluwa,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
592,Olamabolo,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
593,Olorunda,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
594,Olorunsogo,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
595,Oluyole,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
596,Omala,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
597,Omumma,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
598,Ona-Ara,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
599,Ondo East,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
600,Ondo West,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
601,Onicha,Obubra,Cross River,0,1095,2010,0,0
602,Onitsha North,Uzo-Uwani,Enugu,0,1095,2010,0.101110595,0.101110595
603,Onitsha South,Uzo-Uwani,Enugu,0,1095,2010,0.101110595,0.101110595
604,Onna,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
605,Opobo/Nkoro,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
606,Oredo,Uzo-Uwani,Enugu,0,1095,2010,0.101110595,0.101110595
607,Orelope,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
608,Orhionmwon,Uzo-Uwani,Enugu,0,1095,2010,0.101110595,0.101110595
609,Ori Ire,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
610,Oriade,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
611,Orlu,Oru West,Imo,0,1095,2010,0.175766728,0.175766728
612,Orolu,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
613,Oron,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
614,Orsu,Oru West,Imo,0,1095,2010,0.175766728,0.175766728
615,Oru East,Oru West,Imo,0,1095,2010,0.175766728,0.175766728
616,Oru West,Oru West,Imo,0,1095,2010,0.175766728,0.175766728
617,Oruk Anam,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
618,Orumba North,Oru West,Imo,0,1095,2010,0.175766728,0.175766728
619,Orumba South,Oru West,Imo,0,1095,2010,0.175766728,0.175766728
620,Ose,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
621,Oshimili North,Uzo-Uwani,Enugu,0,1095,2010,0.101110595,0.101110595
622,Oshimili South,Uzo-Uwani,Enugu,0,1095,2010,0.101110595,0.101110595
623,Oshodi-Isolo,Uzo-Uwani,Enugu,0,1095,2010,0.101110595,0.101110595
624,Osisioma Ngwa,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
625,Osogbo,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
626,Oturkpo,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
627,Ovia North East,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
628,Ovia South West,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
629,Owan East,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
630,Owan West,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
631,Owerri North,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
632,Owerri West,Ngor-Okpala,Imo,0,1095,2010,0.038064811,0.038064811
633,Owerri-Municipal,Oru West,Imo,0,1095,2010,0.175766728,0.175766728
634,Owo,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
635,Oye,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
636,Oyi,Uzo-Uwani,Enugu,0,1095,2010,0.101110595,0.101110595
637,Oyigbo,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
638,Oyo East,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
639,Oyo West,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
640,Oyun,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
641,Pailoro,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
642,Pankshin,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
643,Patani,Isoko South,Delta,0,1095,2010,0.102375399,0.102375399
644,Pategi,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
645,Port-Harcourt,Ahoada West,Rivers,0,1095,2010,0.244230555,0.244230555
646,Potiskum,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
647,Qua'an Pan,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
648,Rabah,Gawabawa,Sokoto,0,1095,2010,0,0
649,Rafi,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
650,Rano,Gwarzo,Kano,0,1095,2010,0.020151372,0.020151372
651,Remo North,Owan East,Edo,0,1095,2010,0.100639757,0.100639757
652,Rijau,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
653,Rimi,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
654,Rimin Gado,Gwarzo,Kano,0,1095,2010,0.020151372,0.020151372
655,Ringim,Taura,Jigawa,0,1095,2010,0.066097954,0.066097954
656,Riyom,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
657,Rogo,Gwarzo,Kano,0,1095,2010,0.020151372,0.020151372
658,Roni,Babura,Jigawa,0,1095,2010,0.053961815,0.053961815
659,Sabon Birni,Gawabawa,Sokoto,0,1095,2010,0,0
660,Sabon-Gari,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
661,Sabuwa,Giwa,Kaduna,0,1095,2010,0.018010707,0.018010707
662,Safana,Babura,Jigawa,0,1095,2010,0.053961815,0.053961815
663,Sagbama,Ahoada West,Rivers,0,1095,2010,0.244230555,0.244230555
664,Sakaba,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
665,Saki East,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
666,Saki West,Akinyele,Oyo,0,1095,2010,0.067262581,0.067262581
667,Sandamu,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
668,Sanga,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
669,Sapele,Isoko South,Delta,0,1095,2010,0.102375399,0.102375399
670,Sardauna,Oru West,Imo,0,1095,2010,0.175766728,0.175766728
671,Shagamu,Uzo-Uwani,Enugu,0,1095,2010,0.101110595,0.101110595
672,Shagari,Birnin Kebbi,Kebbi,0,1095,2010,0.005035576,0.005035576
673,Shanga,Birnin Kebbi,Kebbi,0,1095,2010,0.005035576,0.005035576
674,Shani,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
675,Shanono,Gwarzo,Kano,0,1095,2010,0.020151372,0.020151372
676,Shelleng,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
677,Shendam,Keana,Nasarawa,0,1095,2010,0.003757889,0.003757889
678,Shinkafi,Rimi,Katsina,0,1095,2010,0.096584862,0.096584862
679,Shira,Takali,Kano,0,1095,2010,0.041618192,0.041618192
680,Shiroro,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
681,Shomgom,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
682,Shomolu,Isoko South,Delta,0,1095,2010,0.102375399,0.102375399
683,Silame,Gawabawa,Sokoto,0,1095,2010,0,0
684,Soba,Soba,Kaduna,0,1095,2010,0.076473462,0.076473462
685,Sokoto North,Gawabawa,Sokoto,0,1095,2010,0,0
686,Sokoto South,Birnin Kebbi,Kebbi,0,1095,2010,0.005035576,0.005035576
687,Song,Darazo,Bauchi,0,1095,2010,0.052339721,0.052339721
688,Southern Ijaw,Ahoada West,Rivers,0,1095,2010,0.244230555,0.244230555
689,Sule-Tankarkar,Babura,Jigawa,0,1095,2010,0.053961815,0.053961815
690,Suleja,Giwa,Kaduna,0,1095,2010,0.018010707,0.018010707
691,Sumaila,Takali,Kano,0,1095,2010,0.041618192,0.041618192
692,Suru,Birnin Kebbi,Kebbi,0,1095,2010,0.005035576,0.005035576
693,Surulere1,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
694,Surulere2,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
695,Tafa,Oke-Ero,Kwara,0,1095,2010,0.033965668,0.033965668
696,Tafawa-Balewa,Alkaleri,Bauchi,0,1095,2010,0.140374283,0.140374283
697,Tai,Nsit Ubium,Akwa lbom,0,1095,2010,0.092807342,0.092807342
698,Takali,Takali,Kano,0,1095,2010,0.041618192,0.041618192
