year,State,scenario,death_rate_mean_all_ages,death_rate_mean_U5,PfPR_percent_change,U5_PfPR_percent_change,incidence_percent_change,U5_incidence_percent_change,death_percent_change,U5_death_percent_change
2023,Rivers,NGA projection scenario 3,0.418927442,1.346331134,-25.36755871,-31.88898408,-7.371500624,-16.00767661,-27.72928659,-42.85594322
2024,Rivers,NGA projection scenario 3,0.395375965,1.189039078,-45.0352436,-54.24955879,-24.9689898,-37.84497715,-31.7922384,-49.53209144
2025,Rivers,NGA projection scenario 3,0.549234924,1.515790033,-26.95984832,-36.45372711,1.447142982,-13.80493157,-5.249463697,-35.66338213
2026,Rivers,NGA projection scenario 3,0.394685284,1.242408386,-31.32283402,-39.83780374,-8.069679929,-21.51307694,-31.91139032,-47.26686954
2027,Rivers,NGA projection scenario 3,0.288401113,0.702677351,-50.66470058,-60.87876352,-28.84498655,-43.15832763,-50.24686344,-70.17536517
2028,Rivers,NGA projection scenario 3,0.4886651,1.521896271,-33.47864476,-45.42568547,-0.691793297,-19.51265313,-15.6985867,-35.40420724
2029,Rivers,NGA projection scenario 3,0.344701882,0.933481373,-37.54413624,-49.2285191,-10.44466941,-27.8898037,-40.5342109,-60.37905442
2030,Rivers,NGA projection scenario 3,0.29564979,0.769058418,-54.11360085,-66.32174963,-29.25642979,-48.54516811,-48.99636759,-67.35786851
2020,Sokoto,NGA projection scenario 3,0.605484263,2.395856414,-12.10251225,-37.78487916,-1.347587647,-25.24013776,-21.05217096,-29.96436591
2021,Sokoto,NGA projection scenario 3,0.356764582,1.255569146,-41.82014227,-64.51235118,-28.99564401,-52.58466414,-53.48221102,-63.29722401
2022,Sokoto,NGA projection scenario 3,0.633601046,2.246359741,-2.897069481,-32.67725365,21.24392221,-12.28487061,-17.38608235,-34.33445011
2023,Sokoto,NGA projection scenario 3,0.612512803,2.095641908,-6.471878139,-35.38842217,11.19057757,-20.12639066,-20.13573437,-38.74023127
2024,Sokoto,NGA projection scenario 3,0.397214413,1.012546308,-36.19613593,-63.39881385,-15.71925986,-47.55061459,-48.20804194,-70.40126349
2025,Sokoto,NGA projection scenario 3,0.613562721,2.084136635,2.327536592,-32.81216306,35.32831296,-5.895621488,-19.99883769,-39.0765532
2026,Sokoto,NGA projection scenario 3,0.621244321,2.185494593,-4.857706423,-37.70556839,20.52266772,-16.85528228,-18.99724995,-36.11365908
2027,Sokoto,NGA projection scenario 3,0.363001604,0.983662273,-33.97371537,-65.16517932,-7.485373054,-46.61088273,-52.66897862,-71.24560109
2028,Sokoto,NGA projection scenario 3,0.594783188,1.990541871,3.013490405,-35.33401101,43.30606176,-4.823524954,-22.44746185,-41.81251377
2029,Sokoto,NGA projection scenario 3,0.5370298,1.9385357,-3.599719568,-39.80614651,29.28410873,-14.41878329,-29.97780555,-43.33275726
2030,Sokoto,NGA projection scenario 3,0.355363327,0.988772544,-32.51327032,-66.02292479,-1.241394982,-45.77328446,-53.66491764,-71.09621774
2020,Taraba,NGA projection scenario 3,0.58581198,2.109280563,-10.44726452,-24.99716214,6.728248563,-10.76480345,-14.14343589,-29.17497564
2021,Taraba,NGA projection scenario 3,0.531441666,1.861639875,-14.88801686,-30.48527579,4.8046378,-14.27109055,-22.11194547,-37.4902079
2022,Taraba,NGA projection scenario 3,0.502764488,1.833422768,-25.84295944,-39.98709026,-9.69806196,-24.98467772,-26.31487079,-38.43767657
2023,Taraba,NGA projection scenario 3,0.388517186,1.076000446,-49.93501387,-65.66422407,-34.32691328,-53.42365863,-43.05894758,-63.87026026
2024,Taraba,NGA projection scenario 3,0.488444805,1.620742178,-30.397587,-50.51654915,-5.594734126,-31.65554467,-28.41356257,-45.57902526
2025,Taraba,NGA projection scenario 3,0.428069662,1.485235224,-31.379022,-48.93130249,-8.798428503,-30.12069047,-37.26213936,-50.12905216
2026,Taraba,NGA projection scenario 3,0.312967189,0.94385695,-51.22921402,-69.6744545,-30.94196455,-55.6372333,-54.13154995,-68.3073496
2027,Taraba,NGA projection scenario 3,0.379663096,1.158266576,-31.80397604,-54.70999874,-0.149328926,-33.06454955,-44.35660246,-61.10794366
2028,Taraba,NGA projection scenario 3,0.394756764,1.13017113,-34.25085831,-54.45594502,-5.826449531,-32.87590285,-42.14447546,-62.05132725
2029,Taraba,NGA projection scenario 3,0.287012018,0.841068385,-51.95874812,-70.48942544,-26.30030823,-54.22492491,-57.93553818,-71.7587646
2030,Taraba,NGA projection scenario 3,0.400792756,0.891373279,-33.38122144,-58.39743301,6.340630171,-32.05019365,-41.25984089,-70.06963639
2020,Yobe,NGA projection scenario 3,0.810532765,3.636692785,5.835071715,-9.62352615,20.77624098,2.868917657,5.73137772,3.632548133
2021,Yobe,NGA projection scenario 3,0.764852563,3.427662966,4.233138939,-9.64647639,18.69918069,0.826224228,-0.227456896,-2.324043216
2022,Yobe,NGA projection scenario 3,0.725480845,3.301107292,-19.49897204,-25.50792678,-14.49662346,-22.58589408,-5.363370132,-5.930420695
2023,Yobe,NGA projection scenario 3,0.298289763,1.066999196,-50.86851183,-67.86868061,-38.53542075,-55.37756939,-61.08906517,-69.59439468
2024,Yobe,NGA projection scenario 3,0.564160296,2.294943742,-12.22365473,-30.02943333,9.805412524,-10.79341537,-26.40711405,-34.60243087
2025,Yobe,NGA projection scenario 3,0.670144665,3.000515837,-23.34407299,-31.36529467,-13.36930375,-22.96396742,-12.58179581,-14.49618643
2026,Yobe,NGA projection scenario 3,0.321497173,1.068068131,-45.68801507,-66.14747003,-26.85892704,-50.20079293,-58.06173356,-69.56393391
2027,Yobe,NGA projection scenario 3,0.644051748,2.589947054,-8.273352631,-29.90263457,22.03147109,-5.936621315,-15.98553251,-26.19590695
2028,Yobe,NGA projection scenario 3,0.639283406,2.755299018,-23.35657083,-34.9612996,-8.221353821,-22.60483737,-16.60754728,-21.48397597
2029,Yobe,NGA projection scenario 3,0.30547943,0.993501995,-42.77178862,-66.54699271,-18.75324667,-47.70029527,-60.15119633,-71.68879819
2030,Yobe,NGA projection scenario 3,0.608686048,2.366385013,-10.28974747,-33.83362776,26.61322392,-6.308522149,-20.59887362,-32.5666139
2020,Zamfara,NGA projection scenario 3,0.802014902,3.540035043,-15.69293247,-23.44393328,-6.528933294,-14.44600042,-21.37665202,-27.83837407
2021,Zamfara,NGA projection scenario 3,0.631063353,2.642509646,-29.06027918,-45.14460375,-10.78920699,-26.70615395,-38.13542182,-46.13392514
2022,Zamfara,NGA projection scenario 3,0.863136443,3.693230532,-3.322817638,-18.18602315,22.57722483,4.699416308,-15.38476813,-24.71557006
2023,Zamfara,NGA projection scenario 3,0.858677991,3.942325595,-15.39530126,-27.51130712,-0.129669657,-16.24909306,-15.8218403,-19.63790712
2024,Zamfara,NGA projection scenario 3,0.542264967,2.27692689,-26.25521769,-45.67482786,0.376413722,-22.04084858,-46.84052987,-53.58612428
2025,Zamfara,NGA projection scenario 3,0.856408747,3.68782113,-2.590123373,-21.71086676,32.5483827,7.583292102,-16.04429943,-24.82583768
2026,Zamfara,NGA projection scenario 3,0.775927892,3.523741342,-16.16872167,-31.1271944,7.168946169,-13.6871662,-23.93402106,-28.17051201
2027,Zamfara,NGA projection scenario 3,0.477237329,1.637617678,-26.56603276,-48.93462825,6.881155054,-22.37402581,-53.21533734,-66.61808348
2028,Zamfara,NGA projection scenario 3,0.772128131,3.234563749,-3.666355903,-24.89273388,41.48019221,10.26823814,-24.3065203,-34.06523481
2029,Zamfara,NGA projection scenario 3,0.695061768,3.038931855,-15.78148578,-33.69099315,15.90547356,-9.752036502,-31.86151143,-38.05308108
2030,Zamfara,NGA projection scenario 3,0.505171022,1.794395049,-27.45621944,-51.37986406,11.63849253,-21.06010595,-50.47693382,-63.42226483
2020,Abia,NGA projection scenario 4,0.446236212,1.671931482,-31.48909598,-38.16307571,-16.08631782,-22.2839122,-37.50610997,-44.92839151
2021,Abia,NGA projection scenario 4,0.346376272,1.241693048,-51.17850713,-61.86263105,-30.74262402,-42.03770094,-51.49116081,-59.09997858
2022,Abia,NGA projection scenario 4,0.535556732,1.772083923,-34.02562887,-46.21813689,-1.325047683,-15.60892782,-24.99706971,-41.62947878
2023,Abia,NGA projection scenario 4,0.438359009,1.206515473,-40.09358043,-53.01589599,-15.36254896,-28.5730799,-38.60928604,-60.25868972
2024,Abia,NGA projection scenario 4,0.283802979,0.858106844,-60.19800725,-73.35151189,-36.2285292,-52.15297991,-60.25434133,-71.73489185
2025,Abia,NGA projection scenario 4,0.36936358,1.040094885,-49.12303109,-66.18383783,-13.0859158,-34.54429334,-48.27186517,-65.74040327
2026,Abia,NGA projection scenario 4,0.347265927,0.888823053,-52.85634326,-69.6599584,-22.47155768,-42.31759225,-51.36656768,-70.72313327
2027,Abia,NGA projection scenario 4,0.228403051,0.554057661,-72.10923697,-84.62687388,-47.54864056,-65.17075809,-68.01291618,-81.74994196
2028,Abia,NGA projection scenario 4,0.278932401,0.64191404,-63.07731088,-79.68878963,-23.816597,-49.49073414,-60.93644955,-78.8560482
2029,Abia,NGA projection scenario 4,0.356487713,0.827950885,-64.26061502,-81.10169603,-27.65286771,-53.23806768,-50.07508732,-72.72819639
2030,Abia,NGA projection scenario 4,0.219643051,0.556388796,-82.24937814,-91.69082345,-59.82268572,-76.62841474,-69.23972482,-81.67315691
2020,Adamawa,NGA projection scenario 4,0.646896968,2.995474296,-28.5011817,-36.26674299,-24.09182797,-30.11233592,-20.00500343,-21.10280498
2021,Adamawa,NGA projection scenario 4,0.281829465,0.829013357,-58.44195979,-72.58916886,-48.75863302,-62.81876364,-65.14909139,-78.16478392
2022,Adamawa,NGA projection scenario 4,0.5704801,2.326114793,-25.32771827,-42.14863238,-6.187028185,-24.74491727,-29.45467997,-38.73293031
2023,Adamawa,NGA projection scenario 4,0.614985236,2.578360957,-32.94220246,-42.4832973,-22.17900315,-33.06876663,-23.95119432,-32.08906932
2024,Adamawa,NGA projection scenario 4,0.301380902,0.853061822,-56.75968378,-72.81059393,-41.39130607,-59.85631802,-62.73136923,-77.53137625
2025,Adamawa,NGA projection scenario 4,0.559468035,2.138734136,-24.03946014,-42.96042441,5.197826619,-20.62719483,-30.81642716,-43.66831175
2026,Adamawa,NGA projection scenario 4,0.547250516,2.177501737,-32.11824821,-44.48509891,-13.11096222,-30.81750642,-32.32724015,-42.6472197
2027,Adamawa,NGA projection scenario 4,0.329190105,0.987443026,-53.7746729,-72.04399574,-31.30857643,-56.30580227,-59.29249536,-73.99193674
2028,Adamawa,NGA projection scenario 4,0.571563643,1.969783086,-23.91783472,-45.23992129,16.49157864,-17.69170476,-29.32068958,-48.11827948
2029,Adamawa,NGA projection scenario 4,0.571786946,2.142315434,-32.32447349,-48.41790406,-2.883218899,-27.7264712,-29.29307599,-43.57398466
2030,Adamawa,NGA projection scenario 4,0.298745554,0.860367514,-56.10040337,-75.25483584,-28.55026581,-58.29429682,-63.0572553,-77.33895308
2020,Akwa Ibom,NGA projection scenario 4,0.668675568,2.51173405,-17.99466024,-27.6099535,12.81402214,1.126460597,-2.96996759,-9.214839055
2021,Akwa Ibom,NGA projection scenario 4,0.54757335,1.96651813,-29.8353605,-40.42924675,-4.786997952,-16.92961762,-20.54284255,-28.9213502
2022,Akwa Ibom,NGA projection scenario 4,0.428140043,1.432267214,-44.73317409,-56.77899413,-18.71361345,-33.45951433,-37.87354558,-48.23153766
2023,Akwa Ibom,NGA projection scenario 4,0.495113214,1.871675966,-35.13105259,-48.91722793,-0.920210805,-18.210018,-28.15521686,-32.34936484
2024,Akwa Ibom,NGA projection scenario 4,0.407626543,1.2824754,-40.87526755,-55.74090561,-9.669797019,-27.33099855,-40.85021412,-53.64567533
2025,Akwa Ibom,NGA projection scenario 4,0.365713033,1.221450358,-54.51825259,-68.68675876,-26.06505301,-44.32333323,-46.93219081,-55.85138985
2026,Akwa Ibom,NGA projection scenario 4,0.3960568,1.342837835,-46.29988364,-63.46690487,-7.185114601,-30.64976388,-42.52907388,-51.46391036
2027,Akwa Ibom,NGA projection scenario 4,0.388471323,1.181202946,-50.20541846,-67.36491466,-12.75656038,-37.14466037,-43.62978577,-57.30610908
2028,Akwa Ibom,NGA projection scenario 4,0.279659643,0.69315562,-64.42865498,-78.7277756,-33.69410668,-55.42905942,-59.41920794,-74.94629477
2029,Akwa Ibom,NGA projection scenario 4,0.325765673,0.897614053,-58.95998089,-75.92259431,-17.53653231,-45.88739955,-52.72886388,-67.55626406
2030,Akwa Ibom,NGA projection scenario 4,0.347279791,0.92200918,-60.35013008,-77.56092296,-19.27247635,-48.22210273,-49.60699782,-66.67451643
2020,Anambra,NGA projection scenario 4,0.356366448,1.170494322,-47.71965158,-55.50993333,-28.68140813,-36.83438704,-33.45009563,-34.51953652
2021,Anambra,NGA projection scenario 4,0.159166123,0.511310758,-82.61245894,-86.6412154,-74.75568753,-78.92896029,-70.27640977,-71.39596085
2022,Anambra,NGA projection scenario 4,0.136093307,0.416446587,-81.47577027,-85.94402793,-70.92795796,-75.92412368,-74.58515906,-76.7029066
2023,Anambra,NGA projection scenario 4,0.114628395,0.271209538,-82.72267284,-87.9392853,-72.04038374,-77.59310602,-78.59363929,-84.82784077
2024,Anambra,NGA projection scenario 4,0.057476558,0.133709341,-94.16878756,-96.34535176,-89.81678568,-92.22524728,-89.26649956,-92.51995551
2025,Anambra,NGA projection scenario 4,0.056326395,0.153662252,-94.60431884,-96.95264137,-89.9590466,-93.14955916,-89.48128753,-91.40373835
2026,Anambra,NGA projection scenario 4,0.053842538,0.140566481,-95.12190206,-97.21970693,-90.19908952,-93.11921172,-89.94513708,-92.13634945
2027,Anambra,NGA projection scenario 4,0.026119734,0.064742303,-98.04770455,-98.85030485,-95.67339734,-97.17434009,-95.12225174,-96.37814904
2028,Anambra,NGA projection scenario 4,0.027399324,0.06415681,-97.14619161,-98.35526195,-93.04565971,-95.73686306,-94.88329394,-96.41090303
2029,Anambra,NGA projection scenario 4,0.047700204,0.115533217,-95.90297258,-97.77079486,-90.45345047,-94.47099438,-91.09219173,-93.5367746
2030,Anambra,NGA projection scenario 4,0.029791419,0.08600278,-97.1007279,-98.35392014,-92.69420663,-95.78374895,-94.43658034,-95.18878327
2020,Bauchi,NGA projection scenario 4,1.206873,5.668839352,14.78860871,25.6883563,38.51386338,45.79549265,56.21834456,60.22036029
2021,Bauchi,NGA projection scenario 4,0.794213061,3.32957713,-5.152817088,-1.486040208,7.730512561,9.082127743,2.803401482,-5.895014085
2022,Bauchi,NGA projection scenario 4,0.544410623,2.107104641,-33.72691676,-41.5261844,-11.62078082,-19.18459135,-29.53117159,-40.44617536
2023,Bauchi,NGA projection scenario 4,1.027372904,4.658781299,4.792478707,4.851175402,38.99993153,38.43454974,32.98374744,31.67274144
2024,Bauchi,NGA projection scenario 4,0.730013185,3.263035737,-6.31055244,-7.563338869,14.95671198,11.75065694,-5.506667838,-7.77569641
2025,Bauchi,NGA projection scenario 4,0.449695608,1.579303062,-31.54829673,-42.81937602,-1.936977469,-14.2924945,-41.79113844,-55.36361327
2026,Bauchi,NGA projection scenario 4,0.852024717,3.554715444,5.471013627,-0.33972709,51.157572,44.47684898,10.28657596,0.468147658
2027,Bauchi,NGA projection scenario 4,0.752381664,3.156080953,-8.913997861,-17.00098421,20.297381,10.82242232,-2.611278875,-10.79859634
2028,Bauchi,NGA projection scenario 4,0.473100188,1.660072127,-33.24387508,-47.81568264,2.499618263,-13.79491684,-38.76163587,-53.08080936
2029,Bauchi,NGA projection scenario 4,0.863969683,3.733541444,1.087770307,-10.49512852,56.86484504,42.57799156,11.83273935,5.522368551
2030,Bauchi,NGA projection scenario 4,0.631141105,2.601782989,-10.93563686,-21.77984277,27.0009143,14.12412473,-18.30472749,-26.46491073
2020,Bayelsa,NGA projection scenario 4,0.399496358,1.205519238,-35.68607053,-39.43457827,-23.36094394,-23.17194218,-25.0612448,-21.41342954
2021,Bayelsa,NGA projection scenario 4,0.229368756,0.712262831,-64.6483869,-66.74156955,-56.47317086,-55.76500369,-56.97430348,-53.568312
2022,Bayelsa,NGA projection scenario 4,0.262412267,0.718802503,-51.73637719,-51.91946907,-38.61639568,-35.40617922,-50.77590012,-53.14199744
2023,Bayelsa,NGA projection scenario 4,0.27326355,0.932955618,-51.7308719,-49.02777643,-41.00169924,-36.28546807,-48.74038297,-39.18157416
2024,Bayelsa,NGA projection scenario 4,0.245040773,0.708922686,-59.76912117,-60.74137022,-45.91733201,-45.30525417,-54.03449841,-53.78605267
2025,Bayelsa,NGA projection scenario 4,0.2967498,0.948843726,-45.61368781,-43.00942549,-26.16007556,-21.5040652,-44.33476002,-38.14584458
2026,Bayelsa,NGA projection scenario 4,0.274437569,0.912966066,-50.36672124,-50.93503222,-34.73414545,-32.99015124,-48.52015691,-40.48467268
2027,Bayelsa,NGA projection scenario 4,0.234898064,0.606943371,-62.27547566,-65.26589578,-46.2013343,-48.30975852,-55.93709889,-60.43398025
2028,Bayelsa,NGA projection scenario 4,0.29531045,0.763330625,-47.48045716,-50.67480551,-22.77009433,-25.87461867,-44.60475782,-50.23925458
2029,Bayelsa,NGA projection scenario 4,0.301024289,1.006344573,-50.89585985,-54.22529781,-31.54941612,-34.34553605,-43.53293817,-34.39742299
2030,Bayelsa,NGA projection scenario 4,0.206676137,0.69720855,-62.17769339,-67.04530694,-42.75049072,-47.59426985,-61.23105464,-54.54968521
2020,Benue,NGA projection scenario 4,0.685402388,2.932471709,-10.91344262,-9.13760912,4.250954512,2.943131168,-10.29731525,-16.19741557
2021,Benue,NGA projection scenario 4,0.695352451,2.990049032,-15.65522309,-16.3568275,3.43543147,0.369605708,-8.995091285,-14.5520021
2022,Benue,NGA projection scenario 4,0.877795865,3.796002601,-8.751966429,-8.840945409,13.76506911,10.26447323,14.88236288,8.480101444
2023,Benue,NGA projection scenario 4,0.689830625,3.011735037,-12.17333236,-15.54097428,8.918394611,3.139834318,-9.717765547,-13.93227123
2024,Benue,NGA projection scenario 4,0.641036312,2.536857548,-17.55292205,-23.31156402,7.737812947,4.97E-04,-16.10376724,-27.50306229
2025,Benue,NGA projection scenario 4,0.759351054,3.107496008,-10.97757393,-16.20294123,18.13504526,10.12216671,-0.619213712,-11.19566619
2026,Benue,NGA projection scenario 4,0.632200479,2.565526392,-14.05353941,-21.16455689,13.42896181,3.713268197,-17.26016527,-26.68377962
2027,Benue,NGA projection scenario 4,0.611225452,2.340744543,-21.30083586,-31.31624086,9.264688669,-2.685135738,-20.0052918,-33.10747327
2028,Benue,NGA projection scenario 4,0.578585095,2.244686613,-14.30302833,-24.17532987,21.12792173,9.070183011,-24.27712924,-35.85256463
2029,Benue,NGA projection scenario 4,0.484346305,1.900254076,-18.22922804,-31.39683943,14.15879404,-0.653172053,-36.61071986,-45.69557068
2030,Benue,NGA projection scenario 4,0.47184895,1.798735418,-24.48085414,-38.95000953,12.05606308,-4.612847302,-38.24632303,-48.59671578
2020,Borno,NGA projection scenario 4,0.634943989,2.799794246,-21.26334708,-31.35365637,-13.32240214,-22.87306324,-20.26442408,-22.06854846
2021,Borno,NGA projection scenario 4,0.272741289,0.864428488,-55.95746121,-72.98438132,-45.87406339,-63.39106739,-65.74944546,-75.93888661
2022,Borno,NGA projection scenario 4,0.558950279,2.260371014,-22.67413074,-41.54645316,-3.222565251,-25.01768381,-29.80763156,-37.08323588
2023,Borno,NGA projection scenario 4,0.606109933,2.707783018,-27.44354495,-38.19268449,-14.44110696,-27.16893515,-23.88537356,-24.62965401
2024,Borno,NGA projection scenario 4,0.268249141,0.806548404,-51.70857141,-71.30659893,-35.87595815,-58.28673459,-66.31356445,-77.54996178
2025,Borno,NGA projection scenario 4,0.659702858,2.57696846,-18.76541858,-38.85581021,9.907430864,-17.33281133,-17.1552323,-28.27083886
2026,Borno,NGA projection scenario 4,0.623963427,2.686415541,-27.55285732,-39.03337249,-8.839679824,-24.70411808,-21.6433512,-25.22441146
2027,Borno,NGA projection scenario 4,0.276864363,0.803928532,-50.8740135,-71.89930628,-30.02950884,-56.54719345,-65.23167431,-77.62288513
2028,Borno,NGA projection scenario 4,0.558704624,2.164073034,-19.37217856,-41.54637908,16.57393116,-16.46414677,-29.83848071,-39.76366191
2029,Borno,NGA projection scenario 4,0.534517349,2.235034041,-28.68489552,-41.59337497,-4.258718505,-23.36309551,-32.87589235,-37.78848311
2030,Borno,NGA projection scenario 4,0.269628774,0.752974961,-50.98892297,-72.4244665,-24.87731206,-55.32182858,-66.14031172,-79.04116285
2020,Cross River,NGA projection scenario 4,0.821430847,3.370430635,-7.621419557,-14.19655772,22.31783794,15.33063689,14.40756954,6.472400684
2021,Cross River,NGA projection scenario 4,0.616644175,2.353055695,-18.14769725,-26.71159505,7.017560121,-0.388972694,-14.11478932,-25.66662367
2022,Cross River,NGA projection scenario 4,0.432370727,1.505672094,-30.00823958,-42.936758,-0.243030981,-12.11091055,-39.78009931,-52.43559656
2023,Cross River,NGA projection scenario 4,0.580829918,2.294933636,-20.78922109,-34.62149862,17.80478731,5.165938691,-19.10294159,-27.5027081
2024,Cross River,NGA projection scenario 4,0.512262951,1.738676354,-29.14660328,-44.83088252,4.272618706,-10.12102397,-28.65283869,-45.07495765
2025,Cross River,NGA projection scenario 4,0.407588022,1.280631308,-45.61046545,-60.95595135,-12.65601615,-28.7844552,-43.23179466,-59.54466818
2026,Cross River,NGA projection scenario 4,0.441747911,1.393862375,-36.67955112,-54.63573788,8.155287642,-12.89077108,-38.47406025,-55.96768208
2027,Cross River,NGA projection scenario 4,0.419221487,1.399897456,-40.59550326,-60.00241204,1.331844057,-20.69907861,-41.61150441,-55.77703297
2028,Cross River,NGA projection scenario 4,0.3372834,1.025229798,-53.02101658,-70.0810939,-13.97187796,-36.34387289,-53.02370958,-67.61283953
2029,Cross River,NGA projection scenario 4,0.382592027,1.359264471,-42.99258333,-64.29495148,11.82672397,-18.50148239,-46.7131967,-57.06063497
2030,Cross River,NGA projection scenario 4,0.343231367,1.102660031,-45.30799284,-67.12192267,6.678815933,-24.53271171,-52.19528626,-65.16680705
2020,Delta,NGA projection scenario 4,0.436369645,1.276009167,-23.12481878,-33.06838586,-1.890365147,-12.78099702,-18.01179406,-26.14023661
2021,Delta,NGA projection scenario 4,0.515772228,1.324509601,-12.76860886,-22.3631716,9.775561834,-3.877128817,-3.093076951,-23.33286601
2022,Delta,NGA projection scenario 4,0.404481251,1.215525445,-27.8531448,-37.9267864,-12.88594036,-24.55410522,-24.00321049,-29.64124074
2023,Delta,NGA projection scenario 4,0.259367902,0.693250903,-56.71373204,-63.70533324,-45.10870876,-54.91282488,-51.26812974,-59.87227287
2024,Delta,NGA projection scenario 4,0.338648196,0.996194906,-44.12851554,-52.65260368,-28.42049773,-41.48739465,-36.37238906,-42.33684053
2025,Delta,NGA projection scenario 4,0.262244924,0.739880178,-42.58613628,-51.23705076,-29.84367995,-42.73987143,-50.72757449,-57.17321139
2026,Delta,NGA projection scenario 4,0.241657494,0.589308999,-61.19700483,-68.78725293,-50.07620564,-60.91315259,-54.59568604,-65.88878483
2027,Delta,NGA projection scenario 4,0.279064943,0.527471669,-47.10037962,-56.34134765,-30.28755844,-44.49451822,-47.56731069,-69.46814045
2028,Delta,NGA projection scenario 4,0.301701267,0.79554136,-41.74589316,-51.31247334,-27.24787334,-41.22454302,-43.31423846,-53.9513523
2029,Delta,NGA projection scenario 4,0.227337426,0.561997075,-61.15451492,-69.18062981,-48.26198477,-59.69941384,-57.28624133,-67.46969217
2030,Delta,NGA projection scenario 4,0.322625289,0.82311619,-44.39708122,-54.70922602,-25.21716104,-41.11002597,-39.38288576,-52.35522702
2020,Ebonyi,NGA projection scenario 4,0.577715767,2.208879007,-22.63243095,-31.65639191,2.159202421,-7.296007955,-23.22268188,-29.96552936
2021,Ebonyi,NGA projection scenario 4,0.634731454,2.547157233,-29.94248443,-39.21616166,-0.710815649,-10.24533633,-15.64540637,-19.24011779
2022,Ebonyi,NGA projection scenario 4,0.720816891,3.256559841,-24.1053778,-35.27668389,12.31624602,-0.249193062,-4.20481677,3.252121921
2023,Ebonyi,NGA projection scenario 4,0.450226239,1.493836523,-33.13448529,-46.42671047,-0.195822527,-13.44536377,-40.16579573,-52.63658634
2024,Ebonyi,NGA projection scenario 4,0.451779769,1.686052672,-38.74905664,-53.03384302,-1.820336082,-16.64933593,-39.95933464,-46.54220266
2025,Ebonyi,NGA projection scenario 4,0.551279885,1.746675665,-34.24679555,-50.76543329,11.93558006,-7.276726434,-26.73595988,-44.62009681
2026,Ebonyi,NGA projection scenario 4,0.501715048,1.646747729,-41.02982161,-59.01294005,0.689306622,-20.19780884,-33.32303178,-47.78840078
2027,Ebonyi,NGA projection scenario 4,0.444332173,1.584311418,-45.36434337,-63.67831677,0.611741752,-23.33294447,-40.94910581,-49.76799945
2028,Ebonyi,NGA projection scenario 4,0.460917185,1.352708211,-37.34672421,-59.29607205,21.38469435,-10.83679396,-38.74498952,-57.11118481
2029,Ebonyi,NGA projection scenario 4,0.437169593,1.269088057,-43.53173031,-66.18601864,9.830342921,-22.73459479,-41.90099898,-59.76243607
2030,Ebonyi,NGA projection scenario 4,0.479334361,1.489761204,-46.18668431,-69.27357393,12.07140559,-23.09533406,-36.29738221,-52.76579796
2020,Edo,NGA projection scenario 4,0.500325895,1.850034964,-16.91598881,-18.10233271,-3.675214217,-11.10518945,-18.65849429,-22.34324744
2021,Edo,NGA projection scenario 4,0.365055234,1.424295573,-35.59121243,-34.39666779,-20.30376672,-22.12511965,-40.65039864,-40.21401163
2022,Edo,NGA projection scenario 4,0.561822083,2.218497981,-28.75233508,-27.21774058,-9.208411548,-10.48159801,-8.660625681,-6.876706623
2023,Edo,NGA projection scenario 4,0.39133519,1.554993111,-38.53307694,-41.24632261,-22.37613221,-28.12896802,-36.37788103,-34.72787401
2024,Edo,NGA projection scenario 4,0.339275618,1.30797681,-51.23210121,-51.14632138,-33.97979828,-33.16950181,-44.84157246,-45.09658822
2025,Edo,NGA projection scenario 4,0.332262438,1.270260767,-45.70466691,-45.77273504,-23.41791769,-22.76532656,-45.98175455,-46.67975038
2026,Edo,NGA projection scenario 4,0.288767049,0.963244344,-53.7034188,-56.95766787,-37.01123597,-39.24057385,-53.05310632,-59.56701946
2027,Edo,NGA projection scenario 4,0.239797293,0.960214521,-60.70779405,-63.33000617,-42.45259477,-41.82553595,-61.01446458,-59.6941988
2028,Edo,NGA projection scenario 4,0.243617544,0.96061658,-56.96170033,-58.97660658,-34.30832807,-31.59244269,-60.39337944,-59.67732207
2029,Edo,NGA projection scenario 4,0.169590804,0.586150387,-64.39077979,-68.61036955,-47.10642891,-47.4923733,-72.42842816,-75.39585117
2030,Edo,NGA projection scenario 4,0.167387252,0.596976215,-67.40314065,-72.80277257,-46.47595373,-47.57030338,-72.78667507,-74.94142809
2020,Ekiti,NGA projection scenario 4,0.806550348,3.692929956,-17.57600069,-18.67338308,-5.159329106,-8.283319268,-15.46025182,-14.75453807
2021,Ekiti,NGA projection scenario 4,0.874295621,3.881356032,-22.51860668,-26.65332106,-3.462534974,-8.484695785,-8.359432527,-10.40501935
2022,Ekiti,NGA projection scenario 4,0.985758848,4.212321141,-11.87570326,-13.23297216,11.64903715,7.084274644,3.323747855,-2.765211951
2023,Ekiti,NGA projection scenario 4,0.600104591,2.454053723,-21.72578609,-28.84013745,-2.705112378,-10.54694845,-37.09916419,-43.3520414
2024,Ekiti,NGA projection scenario 4,0.727227966,3.332520891,-25.84287705,-35.42587438,0.74425776,-9.876805264,-23.77454269,-23.07401272
2025,Ekiti,NGA projection scenario 4,0.799363158,3.625407456,-16.68220692,-24.50936936,15.71645073,5.68356424,-16.21358757,-16.31318843
2026,Ekiti,NGA projection scenario 4,0.577573959,2.250286211,-24.51727016,-36.22609796,2.546306701,-9.826497845,-39.46074518,-48.05569295
