adm1,LGA,smc_plan1,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
Katsina,Kurfi,SMC,Rimi,march,826,2022,2,-1,1,0.6,5
Katsina,Kurfi,SMC,Rimi,march,856,2022,3,-1,1,0.6,5
Katsina,Kurfi,SMC,Rimi,march,886,2022,4,-1,1,0.6,5
Katsina,Kusada,SMC,Rimi,march,796,2022,1,-1,1,0.6,5
Katsina,Kusada,SMC,Rimi,march,826,2022,2,-1,1,0.6,5
Katsina,Kusada,SMC,Rimi,march,856,2022,3,-1,1,0.6,5
Katsina,Kusada,SMC,Rimi,march,886,2022,4,-1,1,0.6,5
Katsina,Mai'adua,SMC,Rimi,march,796,2022,1,-1,1,0.6,5
Katsina,Mai'adua,SMC,Rimi,march,826,2022,2,-1,1,0.6,5
Katsina,Mai'adua,SMC,Rimi,march,856,2022,3,-1,1,0.6,5
Katsina,Mai'adua,SMC,Rimi,march,886,2022,4,-1,1,0.6,5
Katsina,Malumfashi,SMC,Gwarzo,august,950,2022,1,-1,1,0.6,5
Katsina,Malumfashi,SMC,Gwarzo,august,980,2022,2,-1,1,0.6,5
Katsina,Malumfashi,SMC,Gwarzo,august,1010,2022,3,-1,1,0.6,5
Katsina,Malumfashi,SMC,Gwarzo,august,1040,2022,4,-1,1,0.6,5
Katsina,Mani,SMC,Rimi,march,796,2022,1,-1,1,0.6,5
Katsina,Mani,SMC,Rimi,march,826,2022,2,-1,1,0.6,5
Katsina,Mani,SMC,Rimi,march,856,2022,3,-1,1,0.6,5
Katsina,Mani,SMC,Rimi,march,886,2022,4,-1,1,0.6,5
Katsina,Mashi,SMC,Rimi,march,796,2022,1,-1,1,0.6,5
Katsina,Mashi,SMC,Rimi,march,826,2022,2,-1,1,0.6,5
Katsina,Mashi,SMC,Rimi,march,856,2022,3,-1,1,0.6,5
Katsina,Mashi,SMC,Rimi,march,886,2022,4,-1,1,0.6,5
Katsina,Matazuu,SMC,Rimi,march,796,2022,1,-1,1,0.6,5
Katsina,Matazuu,SMC,Rimi,march,826,2022,2,-1,1,0.6,5
Katsina,Matazuu,SMC,Rimi,march,856,2022,3,-1,1,0.6,5
Katsina,Matazuu,SMC,Rimi,march,886,2022,4,-1,1,0.6,5
Katsina,Musawa,SMC,Gwarzo,august,950,2022,1,-1,1,0.6,5
Katsina,Musawa,SMC,Gwarzo,august,980,2022,2,-1,1,0.6,5
Katsina,Musawa,SMC,Gwarzo,august,1010,2022,3,-1,1,0.6,5
Katsina,Musawa,SMC,Gwarzo,august,1040,2022,4,-1,1,0.6,5
Katsina,Rimi,SMC,Rimi,march,796,2022,1,-1,1,0.6,5
Katsina,Rimi,SMC,Rimi,march,826,2022,2,-1,1,0.6,5
Katsina,Rimi,SMC,Rimi,march,856,2022,3,-1,1,0.6,5
Katsina,Rimi,SMC,Rimi,march,886,2022,4,-1,1,0.6,5
Katsina,Sabuwa,SMC,Giwa,august,950,2022,1,-1,1,0.6,5
Katsina,Sabuwa,SMC,Giwa,august,980,2022,2,-1,1,0.6,5
Katsina,Sabuwa,SMC,Giwa,august,1010,2022,3,-1,1,0.6,5
Katsina,Sabuwa,SMC,Giwa,august,1040,2022,4,-1,1,0.6,5
Katsina,Safana,SMC,Babura,may,852,2022,1,-1,1,0.6,5
Katsina,Safana,SMC,Babura,may,882,2022,2,-1,1,0.6,5
Katsina,Safana,SMC,Babura,may,912,2022,3,-1,1,0.6,5
Katsina,Safana,SMC,Babura,may,942,2022,4,-1,1,0.6,5
Katsina,Sandamu,SMC,Rimi,march,796,2022,1,-1,1,0.6,5
Katsina,Sandamu,SMC,Rimi,march,826,2022,2,-1,1,0.6,5
Katsina,Sandamu,SMC,Rimi,march,856,2022,3,-1,1,0.6,5
Katsina,Sandamu,SMC,Rimi,march,886,2022,4,-1,1,0.6,5
Katsina,Zango,SMC,Babura,may,852,2022,1,-1,1,0.6,5
Katsina,Zango,SMC,Babura,may,882,2022,2,-1,1,0.6,5
Katsina,Zango,SMC,Babura,may,912,2022,3,-1,1,0.6,5
Katsina,Zango,SMC,Babura,may,942,2022,4,-1,1,0.6,5
Katsina,Kaita,SMC,Rimi,march,796,2022,1,-1,1,0.6,5
Katsina,Kaita,SMC,Rimi,march,826,2022,2,-1,1,0.6,5
Katsina,Kaita,SMC,Rimi,march,856,2022,3,-1,1,0.6,5
Katsina,Kaita,SMC,Rimi,march,886,2022,4,-1,1,0.6,5
Kebbi,Aleiro,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Aleiro,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Aleiro,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Aleiro,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Argungu,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Argungu,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Argungu,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Argungu,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Augie,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Augie,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Augie,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Augie,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Bagudo,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Bagudo,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Bagudo,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Bagudo,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Bunza,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Bunza,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Bunza,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Bunza,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Dandi,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Dandi,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Dandi,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Dandi,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Fakai,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Fakai,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Fakai,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Fakai,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Gwandu,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Gwandu,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Gwandu,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Gwandu,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Jega,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Jega,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Jega,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Jega,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Kalgo,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Kalgo,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Kalgo,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Kalgo,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Maiyama,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Maiyama,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Maiyama,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Maiyama,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Ngaski,SMC,Owan East,march,796,2022,1,-1,1,0.6,5
Kebbi,Ngaski,SMC,Owan East,march,826,2022,2,-1,1,0.6,5
Kebbi,Ngaski,SMC,Owan East,march,856,2022,3,-1,1,0.6,5
Kebbi,Ngaski,SMC,Owan East,march,886,2022,4,-1,1,0.6,5
Kebbi,Sakaba,SMC,Alkaleri,july,915,2022,1,-1,1,0.6,5
Kebbi,Sakaba,SMC,Alkaleri,july,945,2022,2,-1,1,0.6,5
Kebbi,Sakaba,SMC,Alkaleri,july,975,2022,3,-1,1,0.6,5
Kebbi,Sakaba,SMC,Alkaleri,july,1005,2022,4,-1,1,0.6,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Suru,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Suru,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Suru,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Suru,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,915,2022,1,-1,1,0.6,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,945,2022,2,-1,1,0.6,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,975,2022,3,-1,1,0.6,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,1005,2022,4,-1,1,0.6,5
Kebbi,Yauri,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Kebbi,Yauri,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Kebbi,Yauri,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Kebbi,Yauri,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Kebbi,Zuru,SMC,Alkaleri,july,915,2022,1,-1,1,0.6,5
Kebbi,Zuru,SMC,Alkaleri,july,945,2022,2,-1,1,0.6,5
Kebbi,Zuru,SMC,Alkaleri,july,975,2022,3,-1,1,0.6,5
Kebbi,Zuru,SMC,Alkaleri,july,1005,2022,4,-1,1,0.6,5
Sokoto,Binji,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Binji,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Binji,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Binji,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Bodinga,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Bodinga,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Bodinga,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Bodinga,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Dange-Shnsi,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Dange-Shnsi,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Dange-Shnsi,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Dange-Shnsi,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Gada,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Gada,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Gada,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Gada,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Gawabawa,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Gawabawa,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Gawabawa,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Gawabawa,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Goronyo,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Goronyo,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Goronyo,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Goronyo,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Gudu,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Gudu,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Gudu,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Gudu,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Illela,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Illela,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Illela,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Illela,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Isa,SMC,Rimi,march,796,2022,1,-1,1,0.6,5
Sokoto,Isa,SMC,Rimi,march,826,2022,2,-1,1,0.6,5
Sokoto,Isa,SMC,Rimi,march,856,2022,3,-1,1,0.6,5
Sokoto,Isa,SMC,Rimi,march,886,2022,4,-1,1,0.6,5
Sokoto,Kebbe,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Sokoto,Kebbe,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Sokoto,Kebbe,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Sokoto,Kebbe,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Sokoto,Kware,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Kware,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Kware,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Kware,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Rabah,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Rabah,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Rabah,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Rabah,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Sabon Birni,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Sabon Birni,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Sabon Birni,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Sabon Birni,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Shagari,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Sokoto,Shagari,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Sokoto,Shagari,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Sokoto,Shagari,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Sokoto,Silame,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Silame,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Silame,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Silame,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Sokoto North,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Sokoto North,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Sokoto North,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Sokoto North,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Sokoto South,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Sokoto,Sokoto South,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Sokoto,Sokoto South,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Sokoto,Sokoto South,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Sokoto,Tambuwal,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Sokoto,Tambuwal,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Sokoto,Tambuwal,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Sokoto,Tambuwal,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Sokoto,Tangaza,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Tangaza,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Tangaza,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Tangaza,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Tureta,SMC,Birnin Kebbi,august,950,2022,1,-1,1,0.6,5
Sokoto,Tureta,SMC,Birnin Kebbi,august,980,2022,2,-1,1,0.6,5
Sokoto,Tureta,SMC,Birnin Kebbi,august,1010,2022,3,-1,1,0.6,5
Sokoto,Tureta,SMC,Birnin Kebbi,august,1040,2022,4,-1,1,0.6,5
Sokoto,Wamako,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Wamako,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Wamako,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Wamako,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Wurno,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Wurno,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Wurno,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Wurno,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Sokoto,Yabo,SMC,Gawabawa,august,950,2022,1,-1,1,0.6,5
Sokoto,Yabo,SMC,Gawabawa,august,980,2022,2,-1,1,0.6,5
Sokoto,Yabo,SMC,Gawabawa,august,1010,2022,3,-1,1,0.6,5
Sokoto,Yabo,SMC,Gawabawa,august,1040,2022,4,-1,1,0.6,5
Taraba,Ardo-Kola,SMC,Keana,august,950,2022,1,-1,1,0.6,5
Taraba,Ardo-Kola,SMC,Keana,august,980,2022,2,-1,1,0.6,5
Taraba,Ardo-Kola,SMC,Keana,august,1010,2022,3,-1,1,0.6,5
Taraba,Ardo-Kola,SMC,Keana,august,1040,2022,4,-1,1,0.6,5
Taraba,Gassol,SMC,Keana,august,950,2022,1,-1,1,0.6,5
Taraba,Gassol,SMC,Keana,august,980,2022,2,-1,1,0.6,5
Taraba,Gassol,SMC,Keana,august,1010,2022,3,-1,1,0.6,5
Taraba,Gassol,SMC,Keana,august,1040,2022,4,-1,1,0.6,5
Taraba,Ibi,SMC,Keana,august,950,2022,1,-1,1,0.6,5
Taraba,Ibi,SMC,Keana,august,980,2022,2,-1,1,0.6,5
Taraba,Ibi,SMC,Keana,august,1010,2022,3,-1,1,0.6,5
Taraba,Ibi,SMC,Keana,august,1040,2022,4,-1,1,0.6,5
Taraba,Jalingo,SMC,Keana,august,950,2022,1,-1,1,0.6,5
Taraba,Jalingo,SMC,Keana,august,980,2022,2,-1,1,0.6,5
Taraba,Jalingo,SMC,Keana,august,1010,2022,3,-1,1,0.6,5
Taraba,Jalingo,SMC,Keana,august,1040,2022,4,-1,1,0.6,5
Taraba,Karin-Lamido,SMC,Alkaleri,july,915,2022,1,-1,1,0.6,5
Taraba,Karin-Lamido,SMC,Alkaleri,july,945,2022,2,-1,1,0.6,5
Taraba,Karin-Lamido,SMC,Alkaleri,july,975,2022,3,-1,1,0.6,5
Taraba,Karin-Lamido,SMC,Alkaleri,july,1005,2022,4,-1,1,0.6,5
Taraba,Lau,SMC,Alkaleri,july,915,2022,1,-1,1,0.6,5
Taraba,Lau,SMC,Alkaleri,july,945,2022,2,-1,1,0.6,5
Taraba,Lau,SMC,Alkaleri,july,975,2022,3,-1,1,0.6,5
Taraba,Lau,SMC,Alkaleri,july,1005,2022,4,-1,1,0.6,5
Taraba,Wukari,SMC,Keana,august,950,2022,1,-1,1,0.6,5
Taraba,Wukari,SMC,Keana,august,980,2022,2,-1,1,0.6,5
Taraba,Wukari,SMC,Keana,august,1010,2022,3,-1,1,0.6,5
Taraba,Wukari,SMC,Keana,august,1040,2022,4,-1,1,0.6,5
Taraba,Yorro,SMC,Alkaleri,july,915,2022,1,-1,1,0.6,5
Taraba,Yorro,SMC,Alkaleri,july,945,2022,2,-1,1,0.6,5
Taraba,Yorro,SMC,Alkaleri,july,975,2022,3,-1,1,0.6,5
Taraba,Yorro,SMC,Alkaleri,july,1005,2022,4,-1,1,0.6,5
Taraba,Zing,SMC,Alkaleri,july,915,2022,1,-1,1,0.6,5
Taraba,Zing,SMC,Alkaleri,july,945,2022,2,-1,1,0.6,5
Taraba,Zing,SMC,Alkaleri,july,975,2022,3,-1,1,0.6,5
Taraba,Zing,SMC,Alkaleri,july,1005,2022,4,-1,1,0.6,5
Yobe,Bade,SMC,Taura,july,915,2022,1,-1,1,0.6,5
Yobe,Bade,SMC,Taura,july,945,2022,2,-1,1,0.6,5
Yobe,Bade,SMC,Taura,july,975,2022,3,-1,1,0.6,5
Yobe,Bade,SMC,Taura,july,1005,2022,4,-1,1,0.6,5
Yobe,Bursari,SMC,Taura,july,915,2022,1,-1,1,0.6,5
Yobe,Bursari,SMC,Taura,july,945,2022,2,-1,1,0.6,5
Yobe,Bursari,SMC,Taura,july,975,2022,3,-1,1,0.6,5
Yobe,Bursari,SMC,Taura,july,1005,2022,4,-1,1,0.6,5
Yobe,Damaturu,SMC,Darazo,july,915,2022,1,-1,1,0.6,5
Yobe,Damaturu,SMC,Darazo,july,945,2022,2,-1,1,0.6,5
Yobe,Damaturu,SMC,Darazo,july,975,2022,3,-1,1,0.6,5
Yobe,Damaturu,SMC,Darazo,july,1005,2022,4,-1,1,0.6,5
Yobe,Fika,SMC,Darazo,july,915,2022,1,-1,1,0.6,5
Yobe,Fika,SMC,Darazo,july,945,2022,2,-1,1,0.6,5
Yobe,Fika,SMC,Darazo,july,975,2022,3,-1,1,0.6,5
Yobe,Fika,SMC,Darazo,july,1005,2022,4,-1,1,0.6,5
Yobe,Fune,SMC,Darazo,july,915,2022,1,-1,1,0.6,5
Yobe,Fune,SMC,Darazo,july,945,2022,2,-1,1,0.6,5
Yobe,Fune,SMC,Darazo,july,975,2022,3,-1,1,0.6,5
Yobe,Fune,SMC,Darazo,july,1005,2022,4,-1,1,0.6,5
Yobe,Geidam,SMC,Babura,may,852,2022,1,-1,1,0.6,5
Yobe,Geidam,SMC,Babura,may,882,2022,2,-1,1,0.6,5
Yobe,Geidam,SMC,Babura,may,912,2022,3,-1,1,0.6,5
Yobe,Geidam,SMC,Babura,may,942,2022,4,-1,1,0.6,5
Yobe,Gujba,SMC,Darazo,july,915,2022,1,-1,1,0.6,5
Yobe,Gujba,SMC,Darazo,july,945,2022,2,-1,1,0.6,5
Yobe,Gujba,SMC,Darazo,july,975,2022,3,-1,1,0.6,5
Yobe,Gujba,SMC,Darazo,july,1005,2022,4,-1,1,0.6,5
Yobe,Gulani,SMC,Alkaleri,july,915,2022,1,-1,1,0.6,5
Yobe,Gulani,SMC,Alkaleri,july,945,2022,2,-1,1,0.6,5
Yobe,Gulani,SMC,Alkaleri,july,975,2022,3,-1,1,0.6,5
Yobe,Gulani,SMC,Alkaleri,july,1005,2022,4,-1,1,0.6,5
Yobe,Jakusko,SMC,Taura,july,915,2022,1,-1,1,0.6,5
Yobe,Jakusko,SMC,Taura,july,945,2022,2,-1,1,0.6,5
Yobe,Jakusko,SMC,Taura,july,975,2022,3,-1,1,0.6,5
Yobe,Jakusko,SMC,Taura,july,1005,2022,4,-1,1,0.6,5
Yobe,Karasuwa,SMC,Taura,july,915,2022,1,-1,1,0.6,5
Yobe,Karasuwa,SMC,Taura,july,945,2022,2,-1,1,0.6,5
Yobe,Karasuwa,SMC,Taura,july,975,2022,3,-1,1,0.6,5
Yobe,Karasuwa,SMC,Taura,july,1005,2022,4,-1,1,0.6,5
Yobe,Machina,SMC,Taura,july,915,2022,1,-1,1,0.6,5
Yobe,Machina,SMC,Taura,july,945,2022,2,-1,1,0.6,5
Yobe,Machina,SMC,Taura,july,975,2022,3,-1,1,0.6,5
Yobe,Machina,SMC,Taura,july,1005,2022,4,-1,1,0.6,5
Yobe,Nangere,SMC,Darazo,july,915,2022,1,-1,1,0.6,5
Yobe,Nangere,SMC,Darazo,july,945,2022,2,-1,1,0.6,5
Yobe,Nangere,SMC,Darazo,july,975,2022,3,-1,1,0.6,5
Yobe,Nangere,SMC,Darazo,july,1005,2022,4,-1,1,0.6,5
Yobe,Nguru,SMC,Taura,july,915,2022,1,-1,1,0.6,5
Yobe,Nguru,SMC,Taura,july,945,2022,2,-1,1,0.6,5
Yobe,Nguru,SMC,Taura,july,975,2022,3,-1,1,0.6,5
Yobe,Nguru,SMC,Taura,july,1005,2022,4,-1,1,0.6,5
Yobe,Potiskum,SMC,Darazo,july,915,2022,1,-1,1,0.6,5
Yobe,Potiskum,SMC,Darazo,july,945,2022,2,-1,1,0.6,5
Yobe,Potiskum,SMC,Darazo,july,975,2022,3,-1,1,0.6,5
Yobe,Potiskum,SMC,Darazo,july,1005,2022,4,-1,1,0.6,5
Yobe,Tarmua,SMC,Rimi,march,796,2022,1,-1,1,0.6,5
Yobe,Tarmua,SMC,Rimi,march,826,2022,2,-1,1,0.6,5
Yobe,Tarmua,SMC,Rimi,march,856,2022,3,-1,1,0.6,5
Yobe,Tarmua,SMC,Rimi,march,886,2022,4,-1,1,0.6,5
Yobe,Yunusari,SMC,Babura,may,852,2022,1,-1,1,0.6,5
Yobe,Yunusari,SMC,Babura,may,882,2022,2,-1,1,0.6,5
