LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,simday,llins1,mortality,kill_rate,block_initial
Shira,Takali,2024,Shira,0.859952074,0.613999969,0.495407385,0.834756903,2,september,1710,PBO,0.742991291,0.751370603,0.897809882
Tafawa-Balewa,Alkaleri,2021,Tafawa-Balewa,0.507563698,0.290205291,0.188475642,0.466935282,1,july,551,PBO,0.531148459,0.747691092,0.69889564
Tafawa-Balewa,Alkaleri,2024,Tafawa-Balewa,0.507563698,0.290205291,0.188475642,0.466935282,2,july,1646,PBO,0.531148459,0.747691092,0.69889564
Toro,Giwa,2021,Toro,0.530073622,0.280513236,0.266208297,0.695281104,1,august,588,PBO,0.625332185,0.749936589,0.814349448
Toro,Giwa,2024,Toro,0.530073622,0.280513236,0.266208297,0.695281104,2,august,1683,PBO,0.625332185,0.749936589,0.814349448
Warji,Takali,2021,Warji,0.947222222,0.325925926,0.429268292,0.92,1,september,615,PBO,0.680001753,0.750727876,0.859562721
Warji,Takali,2024,Warji,0.947222222,0.325925926,0.429268292,0.92,2,september,1710,PBO,0.680001753,0.750727876,0.859562721
Zaki,Taura,2021,Zaki,0.548195551,0.453876049,0.502692275,0.777582946,1,july,551,PBO,0.753604356,0.751458119,0.903096132
Zaki,Taura,2024,Zaki,0.548195551,0.453876049,0.502692275,0.777582946,2,july,1646,PBO,0.753604356,0.751458119,0.903096132
Kolokuma/Opokuma,Ahoada West,2020,Kolokuma-Opokuma,0.260450988,0.160928296,0.219338783,0.279184807,1,may,131,PBO,0.224180225,0.693359192,0.65
Kolokuma/Opokuma,Ahoada West,2023,Kolokuma-Opokuma,0.260450988,0.160928296,0.219338783,0.279184807,2,may,1226,PBO,0.224180225,0.693359192,0.65
Nembe,Ahoada West,2020,Nembe,0.676923077,0.611111112,0.385,0.581132076,1,may,131,PBO,0.273335383,0.716248429,0.65
Nembe,Ahoada West,2023,Nembe,0.676923077,0.611111112,0.385,0.581132076,2,may,1226,PBO,0.273335383,0.716248429,0.65
Ogbia,Ahoada West,2020,Ogbia,0.306988923,0.214810275,0.108995588,0.18489096,1,may,131,PBO,0.381331283,0.738262526,0.65
Ogbia,Ahoada West,2023,Ogbia,0.306988923,0.214810275,0.108995588,0.18489096,2,may,1226,PBO,0.381331283,0.738262526,0.65
Sagbama,Ahoada West,2020,Sagbama,0.255151746,0.248945285,0.191047574,0.22590043,1,may,131,PBO,0.219154854,0.690172734,0.65
Sagbama,Ahoada West,2023,Sagbama,0.255151746,0.248945285,0.191047574,0.22590043,2,may,1226,PBO,0.219154854,0.690172734,0.65
Yenegoa,Isoko South,2020,Yenegoa,0.293450034,0.281935669,0.244314425,0.26903504,1,june,162,PBO,0.260617689,0.711526996,0.65
Yenegoa,Isoko South,2023,Yenegoa,0.293450034,0.281935669,0.244314425,0.26903504,2,june,1257,PBO,0.260617689,0.711526996,0.65
Ado,Akinyele,2020,Ado,0.434130182,0.247740526,0.221412165,0.308327699,1,may,131,PBO,0.357778894,0.735289623,0.65
Ado,Akinyele,2023,Ado,0.434130182,0.247740526,0.221412165,0.308327699,2,may,1226,PBO,0.357778894,0.735289623,0.65
Agatu,Keana,2020,Agatu,0.825,0.916666666,0.720689655,0.776470588,1,august,223,PBO,0.440507142,0.743418762,0.65
Agatu,Keana,2023,Agatu,0.825,0.916666666,0.720689655,0.776470588,2,august,1318,PBO,0.440507142,0.743418762,0.65
Apa,Keana,2020,Apa,0.926315789,0.388235294,0.458333334,0.514516129,1,august,223,PBO,0.437711079,0.743230654,0.65
Apa,Keana,2023,Apa,0.926315789,0.388235294,0.458333334,0.514516129,2,august,1318,PBO,0.437711079,0.743230654,0.65
Buruku,Keana,2020,Buruku,0.746428572,0.580555556,0.6015625,0.575943397,1,august,223,PBO,0.37690999,0.737754159,0.65
Buruku,Keana,2023,Buruku,0.746428572,0.580555556,0.6015625,0.575943397,2,august,1318,PBO,0.37690999,0.737754159,0.65
Gboko,Keana,2020,Gboko,0.841096753,0.710000548,0.482402314,0.622013143,1,august,223,PBO,0.325574075,0.729928686,0.65
Gboko,Keana,2023,Gboko,0.841096753,0.710000548,0.482402314,0.622013143,2,august,1318,PBO,0.325574075,0.729928686,0.65
Guma,Keana,2020,Guma,0.829809559,0.827024171,0.813601039,0.737385755,1,august,223,PBO,0.365014826,0.736275562,0.65
Guma,Keana,2023,Guma,0.829809559,0.827024171,0.813601039,0.737385755,2,august,1318,PBO,0.365014826,0.736275562,0.65
Gwer East,Oke-Ero,2020,Gwer East,0.977777778,1,0.813043479,0.726785715,1,july,186,PBO,0.369333536,0.736831939,0.65
Gwer East,Oke-Ero,2023,Gwer East,0.977777778,1,0.813043479,0.726785715,2,july,1281,PBO,0.369333536,0.736831939,0.65
Gwer West,Keana,2020,Gwer West,0.589285715,0.323529412,0.953333334,0.5328125,1,august,223,PBO,0.423749809,0.742221037,0.65
Gwer West,Keana,2023,Gwer West,0.589285715,0.323529412,0.953333334,0.5328125,2,august,1318,PBO,0.423749809,0.742221037,0.65
Katsina-Ala,Keana,2020,Katsina-Ala,0.847188477,0.671150267,0.507781819,0.594823952,1,august,223,PBO,0.338062239,0.73221681,0.65
Katsina-Ala,Keana,2023,Katsina-Ala,0.847188477,0.671150267,0.507781819,0.594823952,2,august,1318,PBO,0.338062239,0.73221681,0.65
Konshisha,Oke-Ero,2020,Konshisha,0.407407407,0.2,0.338461539,0.389230769,1,july,186,PBO,0.393916167,0.739599821,0.65
Konshisha,Oke-Ero,2023,Konshisha,0.407407407,0.2,0.338461539,0.389230769,2,july,1281,PBO,0.393916167,0.739599821,0.65
Logo,Keana,2020,Logo,0.559760395,0.396570592,0.380322221,0.488027946,1,august,223,PBO,0.41751013,0.741728775,0.65
Logo,Keana,2023,Logo,0.559760395,0.396570592,0.380322221,0.488027946,2,august,1318,PBO,0.41751013,0.741728775,0.65
Makurdi,Keana,2020,Makurdi,0.886040245,0.674737097,0.720968916,0.71088904,1,august,223,PBO,0.369068798,0.736798493,0.65
Makurdi,Keana,2023,Makurdi,0.886040245,0.674737097,0.720968916,0.71088904,2,august,1318,PBO,0.369068798,0.736798493,0.65
Obi1,Keana,2020,Obi1,0.559760395,0.396570592,0.380322221,0.488027946,1,august,223,PBO,0.390472194,0.739249204,0.65
Obi1,Keana,2023,Obi1,0.559760395,0.396570592,0.380322221,0.488027946,2,august,1318,PBO,0.390472194,0.739249204,0.65
Ogbadibo,Owan East,2020,Ogbadibo,0.510874923,0.460841336,0.37820413,0.418134681,1,march,131,PBO,0.336392711,0.731927592,0.65
Ogbadibo,Owan East,2023,Ogbadibo,0.510874923,0.460841336,0.37820413,0.418134681,2,march,1226,PBO,0.336392711,0.731927592,0.65
Ohimini,Akinyele,2020,Ohimini,0.478300075,0.431234097,0.341630826,0.415236774,1,may,131,PBO,0.349595567,0.734087051,0.65
Ohimini,Akinyele,2023,Ohimini,0.478300075,0.431234097,0.341630826,0.415236774,2,may,1226,PBO,0.349595567,0.734087051,0.65
Oju,Oke-Ero,2020,Oju,0.686195538,0.439295055,0.424857335,0.457544086,1,july,186,PBO,0.409720848,0.741075061,0.65
Oju,Oke-Ero,2023,Oju,0.686195538,0.439295055,0.424857335,0.457544086,2,july,1281,PBO,0.409720848,0.741075061,0.65
Okpokwu,Akinyele,2020,Okpokwu,0.533333334,0.146666666,0.157142857,0.378125,1,may,131,PBO,0.347201019,0.733716333,0.65
Okpokwu,Akinyele,2023,Okpokwu,0.533333334,0.146666666,0.157142857,0.378125,2,may,1226,PBO,0.347201019,0.733716333,0.65
Oturkpo,Owan East,2020,Oturkpo,0.732055139,0.554563612,0.481551121,0.544652446,1,march,131,PBO,0.406479871,0.740789435,0.65
Oturkpo,Owan East,2023,Oturkpo,0.732055139,0.554563612,0.481551121,0.544652446,2,march,1226,PBO,0.406479871,0.740789435,0.65
Tarka,Keana,2020,Tarka,0.968,0.641666666,0.860869566,0.788333334,1,august,223,PBO,0.339520975,0.732465531,0.65
Tarka,Keana,2023,Tarka,0.968,0.641666666,0.860869566,0.788333334,2,august,1318,PBO,0.339520975,0.732465531,0.65
Ushongo,Oke-Ero,2020,Ushongo,0.430967791,0.329372969,0.286417613,0.390633591,1,july,186,PBO,0.333533837,0.731420767,0.65
Ushongo,Oke-Ero,2023,Ushongo,0.430967791,0.329372969,0.286417613,0.390633591,2,july,1281,PBO,0.333533837,0.731420767,0.65
Vandeikya,Oke-Ero,2020,Vandeikya,0.639312649,0.536049724,0.415856387,0.504503924,1,july,186,PBO,0.384252901,0.738587065,0.65
Vandeikya,Oke-Ero,2023,Vandeikya,0.639312649,0.536049724,0.415856387,0.504503924,2,july,1281,PBO,0.384252901,0.738587065,0.65
Askira/Uba,Darazo,2020,Askira-Uba,0.384479533,0.314916297,0.125052531,0.380739932,1,july,186,PBO,0.666450057,0.750555793,0.849537809
Askira/Uba,Darazo,2023,Askira-Uba,0.384479533,0.314916297,0.125052531,0.380739932,2,july,1281,PBO,0.666450057,0.750555793,0.849537809
Enugu East,Uzo-Uwani,2020,Enugu East,0.362003208,0.224064687,0.24197936,0.250858193,1,june,162,Urban areas,0.392074002,0.453287726,0.53
Enugu East,Uzo-Uwani,2023,Enugu East,0.362003208,0.224064687,0.24197936,0.250858193,2,june,1257,Urban areas,0.392074002,0.453287726,0.53
Bayo,Alkaleri,2020,Bayo,0.356756756,0.62173913,0.493877551,0.527397261,1,july,186,PBO,0.570036309,0.74879652,0.75338312
Bayo,Alkaleri,2023,Bayo,0.356756756,0.62173913,0.493877551,0.527397261,2,july,1281,PBO,0.570036309,0.74879652,0.75338312
Biu,Darazo,2020,Biu,0.173684211,0.188571428,0.17254902,0.244444444,1,july,186,PBO,0.636944927,0.750127918,0.825069652
Biu,Darazo,2023,Biu,0.173684211,0.188571428,0.17254902,0.244444444,2,july,1281,PBO,0.636944927,0.750127918,0.825069652
Chibok,Darazo,2020,Chibok,0.497493811,0.360249645,0.286225111,0.541216333,1,july,186,PBO,0.652598314,0.750364627,0.838523104
Chibok,Darazo,2023,Chibok,0.497493811,0.360249645,0.286225111,0.541216333,2,july,1281,PBO,0.652598314,0.750364627,0.838523104
Damboa,Darazo,2020,Damboa,0.497493811,0.360249645,0.286225111,0.541216333,1,july,186,PBO,0.695319136,0.750906341,0.870063415
Damboa,Darazo,2023,Damboa,0.497493811,0.360249645,0.286225111,0.541216333,2,july,1281,PBO,0.695319136,0.750906341,0.870063415
Biase,Ngor-Okpala,2021,Biase,0.530938346,0.578894885,0.52377169,0.605909706,1,june,527,PBO,0.42094549,0.742003119,0.65
Biase,Ngor-Okpala,2024,Biase,0.530938346,0.578894885,0.52377169,0.605909706,2,june,1622,PBO,0.42094549,0.742003119,0.65
Dikwa,Darazo,2020,Dikwa,0.497493811,0.360249645,0.286225111,0.541216333,1,july,186,PBO,0.719398758,0.751156548,0.884947607
Dikwa,Darazo,2023,Dikwa,0.497493811,0.360249645,0.286225111,0.541216333,2,july,1281,PBO,0.719398758,0.751156548,0.884947607
Gubio,Gawabawa,2020,Gubio,0.314285715,0.388008108,0.261904762,0.234042553,1,august,223,PBO,0.814426994,0.751874138,0.92834284
Gubio,Gawabawa,2023,Gubio,0.314285715,0.388008108,0.261904762,0.234042553,2,august,1318,PBO,0.814426994,0.751874138,0.92834284
Jere,Gawabawa,2020,Jere,0.562143364,0.433985267,0.229021596,0.420620682,1,august,223,Urban areas,0.753750697,0.691561556,0.867739549
Jere,Gawabawa,2023,Jere,0.562143364,0.433985267,0.229021596,0.420620682,2,august,1318,Urban areas,0.753750697,0.691561556,0.867739549
Guzamala,Babura,2020,Guzamala,0.789342858,0.71631893,0.703265219,0.787189086,1,may,131,PBO,0.777569747,0.75163814,0.914006236
Guzamala,Babura,2023,Guzamala,0.789342858,0.71631893,0.703265219,0.787189086,2,may,1226,PBO,0.777569747,0.75163814,0.914006236
Hawul,Darazo,2020,Hawul,0.371586925,0.423451323,0.314067555,0.339813274,1,july,186,PBO,0.628168105,0.749984628,0.81702795
Hawul,Darazo,2023,Hawul,0.371586925,0.423451323,0.314067555,0.339813274,2,july,1281,PBO,0.628168105,0.749984628,0.81702795
Kwaya Kusar,Alkaleri,2020,Kwaya Kusar,0.532988189,0.41991247,0.372428961,0.547274324,1,july,186,PBO,0.597977668,0.749424913,0.786370026
Kwaya Kusar,Alkaleri,2023,Kwaya Kusar,0.532988189,0.41991247,0.372428961,0.547274324,2,july,1281,PBO,0.597977668,0.749424913,0.786370026
Enugu North,Uzo-Uwani,2020,Enugu North,0.17018863,0.053140057,0.155599181,0.125079664,1,june,162,Urban areas,0.420714903,0.476529889,0.53
Enugu North,Uzo-Uwani,2023,Enugu North,0.17018863,0.053140057,0.155599181,0.125079664,2,june,1257,Urban areas,0.420714903,0.476529889,0.53
Kaga,Darazo,2020,Kaga,0.427777778,0.35,0.256666666,0.424561403,1,july,186,PBO,0.674887541,0.750664577,0.855863415
Kaga,Darazo,2023,Kaga,0.427777778,0.35,0.256666666,0.424561403,2,july,1281,PBO,0.674887541,0.750664577,0.855863415
Mafa,Darazo,2020,Mafa,0.497493811,0.360249645,0.286225111,0.541216333,1,july,186,PBO,0.71541858,0.751117543,0.88261584
Mafa,Darazo,2023,Mafa,0.497493811,0.360249645,0.286225111,0.541216333,2,july,1281,PBO,0.71541858,0.751117543,0.88261584
Obudu,Obubra,2021,Obudu,0.711928861,0.653499936,0.603469128,0.61689658,1,june,527,PBO,0.438167494,0.743261665,0.65
Obudu,Obubra,2024,Obudu,0.711928861,0.653499936,0.603469128,0.61689658,2,june,1622,PBO,0.438167494,0.743261665,0.65
Konduga,Darazo,2020,Konduga,0.564102564,0.463157895,0.758620689,0.767924529,1,july,186,PBO,0.74032898,0.751347835,0.896436989
Konduga,Darazo,2023,Konduga,0.564102564,0.463157895,0.758620689,0.767924529,2,july,1281,PBO,0.74032898,0.751347835,0.896436989
Bomadi,Isoko South,2022,Bomadi,0.4125,0.868421052,0.33,0.333928572,1,june,892,PBO,0.197303754,0.673820546,0.65
Bomadi,Isoko South,2025,Bomadi,0.4125,0.868421052,0.33,0.333928572,2,june,1987,PBO,0.197303754,0.673820546,0.65
Magumeri,Gawabawa,2020,Magumeri,0.596086539,0.388008108,0.309178342,0.659476234,1,august,223,PBO,0.783011005,0.7516759,0.916299033
Magumeri,Gawabawa,2023,Magumeri,0.596086539,0.388008108,0.309178342,0.659476234,2,august,1318,PBO,0.783011005,0.7516759,0.916299033
Maiduguri,Darazo,2020,Maiduguri,0.505162809,0.509369168,0.310342244,0.488407726,1,july,186,Urban areas,0.77182807,0.699455384,0.878628714
Maiduguri,Darazo,2023,Maiduguri,0.505162809,0.509369168,0.310342244,0.488407726,2,july,1281,Urban areas,0.77182807,0.699455384,0.878628714
Shani,Alkaleri,2020,Shani,0.532988189,0.41991247,0.372428961,0.547274324,1,july,186,PBO,0.675999756,0.750678509,0.856676439
Shani,Alkaleri,2023,Shani,0.532988189,0.41991247,0.372428961,0.547274324,2,july,1281,PBO,0.675999756,0.750678509,0.856676439
Abi,Obubra,2021,Abi,0.710714213,0.495982076,0.468791971,0.623203703,1,june,527,PBO,0.400313882,0.740222524,0.65
Abi,Obubra,2024,Abi,0.710714213,0.495982076,0.468791971,0.623203703,2,june,1622,PBO,0.400313882,0.740222524,0.65
Marte,Babura,2020,Marte,0.789342858,0.71631893,0.703265219,0.787189086,1,may,131,PBO,0.719831894,0.751160739,0.88519842
Marte,Babura,2023,Marte,0.789342858,0.71631893,0.703265219,0.787189086,2,may,1226,PBO,0.719831894,0.751160739,0.88519842
Nganzai,Gawabawa,2020,Nganzai,0.596086539,0.388008108,0.309178342,0.659476234,1,august,223,PBO,0.772011267,0.751598424,0.91159598
Nganzai,Gawabawa,2023,Nganzai,0.596086539,0.388008108,0.309178342,0.659476234,2,august,1318,PBO,0.772011267,0.751598424,0.91159598
Bekwara,Oke-Ero,2021,Bekwara,0.430967791,0.329372969,0.286417613,0.390633591,1,july,551,PBO,0.383264622,0.738478276,0.65
Bekwara,Oke-Ero,2024,Bekwara,0.430967791,0.329372969,0.286417613,0.390633591,2,july,1646,PBO,0.383264622,0.738478276,0.65
Calabar-Municipal,Nsit Ubium,2021,Calabar-Municipal,0.364607768,0.431612371,0.164891586,0.273410628,1,june,527,PBO,0.462134621,0.744734135,0.65
Calabar-Municipal,Nsit Ubium,2024,Calabar-Municipal,0.364607768,0.431612371,0.164891586,0.273410628,2,june,1622,PBO,0.462134621,0.744734135,0.65
Ikom,Obubra,2021,Ikom,0.64115282,0.507281495,0.810762887,0.527154837,1,june,527,PBO,0.470923114,0.745205311,0.65
Ikom,Obubra,2024,Ikom,0.64115282,0.507281495,0.810762887,0.527154837,2,june,1622,PBO,0.470923114,0.745205311,0.65
Obubra,Obubra,2021,Obubra,0.742249234,0.774489799,0.593749995,0.646733662,1,june,527,PBO,0.444533155,0.743681926,0.65
Obubra,Obubra,2024,Obubra,0.742249234,0.774489799,0.593749995,0.646733662,2,june,1622,PBO,0.444533155,0.743681926,0.65
Enugu South,Uzo-Uwani,2020,Enugu South,0.129321825,0.106291012,0.098444268,0.148354253,1,june,162,Urban areas,0.479661177,0.52292855,0.53
Enugu South,Uzo-Uwani,2023,Enugu South,0.129321825,0.106291012,0.098444268,0.148354253,2,june,1257,Urban areas,0.479661177,0.52292855,0.53
Odukpani,Ngor-Okpala,2021,Odukpani,0.375684755,0.231518313,0.053624998,0.339498265,1,june,527,PBO,0.447918712,0.743896436,0.65
Odukpani,Ngor-Okpala,2024,Odukpani,0.375684755,0.231518313,0.053624998,0.339498265,2,june,1622,PBO,0.447918712,0.743896436,0.65
Ogoja,Obubra,2021,Ogoja,0.531082802,0.596059112,0.586666666,0.509017782,1,june,527,PBO,0.439863497,0.743375854,0.65
Ogoja,Obubra,2024,Ogoja,0.531082802,0.596059112,0.586666666,0.509017782,2,june,1622,PBO,0.439863497,0.743375854,0.65
Yakurr,Obubra,2021,Yakurr,0.266841179,0.097633113,0.281410628,0.384937691,1,june,527,PBO,0.412760432,0.741335539,0.65
Yakurr,Obubra,2024,Yakurr,0.266841179,0.097633113,0.281410628,0.384937691,2,june,1622,PBO,0.412760432,0.741335539,0.65
Ogbomosho North,Akinyele,2020,Ogbomosho North,0.415861692,0.489076958,0.449543929,0.427799965,1,may,131,PBO,0.277526963,0.717660075,0.65
Ogbomosho North,Akinyele,2023,Ogbomosho North,0.415861692,0.489076958,0.449543929,0.427799965,2,may,1226,PBO,0.277526963,0.717660075,0.65
Yala,Oke-Ero,2021,Yala,0.390262971,0.526234517,0.416609998,0.459909307,1,july,551,PBO,0.446939058,0.743834989,0.65
Yala,Oke-Ero,2024,Yala,0.390262971,0.526234517,0.416609998,0.459909307,2,july,1646,PBO,0.446939058,0.743834989,0.65
Aniocha North,Uzo-Uwani,2022,Aniocha North,0.500000001,0.707142857,0.633333334,0.539215686,1,june,892,PBO,0.369401293,0.736840485,0.65
Aniocha North,Uzo-Uwani,2025,Aniocha North,0.500000001,0.707142857,0.633333334,0.539215686,2,june,1987,PBO,0.369401293,0.736840485,0.65
Aniocha South,Uzo-Uwani,2022,Aniocha South,0.339982195,0.238303407,0.164910221,0.126031616,1,june,892,PBO,0.311595529,0.726989078,0.65
Aniocha South,Uzo-Uwani,2025,Aniocha South,0.339982195,0.238303407,0.164910221,0.126031616,2,june,1987,PBO,0.311595529,0.726989078,0.65
Ibadan South West,Owan East,2020,Ibadan South West,0.295926626,0.468758054,0.272785508,0.306462599,1,march,131,Urban areas,0.315354899,0.390146775,0.53
Ibadan South West,Owan East,2023,Ibadan South West,0.295926626,0.468758054,0.272785508,0.306462599,2,march,1226,Urban areas,0.315354899,0.390146775,0.53
Ethiope East,Isoko South,2022,Ethiope East,0.078571428,0.172130919,0.057717094,0.087623074,1,june,892,PBO,0.209725367,0.683644114,0.65
Ethiope East,Isoko South,2025,Ethiope East,0.078571428,0.172130919,0.057717094,0.087623074,2,june,1987,PBO,0.209725367,0.683644114,0.65
Ethiope West,Isoko South,2022,Ethiope West,0.22,0.281429708,0.122222222,0.281395348,1,june,892,PBO,0.342228555,0.732917568,0.65
Ethiope West,Isoko South,2025,Ethiope West,0.22,0.281429708,0.122222222,0.281395348,2,june,1987,PBO,0.342228555,0.732917568,0.65
Ika North East,Uzo-Uwani,2022,Ika North East,0.11,0.183333334,0.17605553,0.042307692,1,june,892,PBO,0.388201078,0.739011823,0.65
Ika North East,Uzo-Uwani,2025,Ika North East,0.11,0.183333334,0.17605553,0.042307692,2,june,1987,PBO,0.388201078,0.739011823,0.65
Ika South,Uzo-Uwani,2022,Ika South,0.30413522,0.246516892,0.084615385,0.06875,1,june,892,PBO,0.37137411,0.737086908,0.65
Ika South,Uzo-Uwani,2025,Ika South,0.30413522,0.246516892,0.084615385,0.06875,2,june,1987,PBO,0.37137411,0.737086908,0.65
Isoko North,Isoko South,2022,Isoko North,0.183333334,0.314285715,0.275,0.157142857,1,june,892,PBO,0.19337815,0.67039561,0.65
Isoko North,Isoko South,2025,Isoko North,0.183333334,0.314285715,0.275,0.157142857,2,june,1987,PBO,0.19337815,0.67039561,0.65
Ogbomosho South,Akinyele,2020,Ogbomosho South,0.478300075,0.431234097,0.341630826,0.415236774,1,may,131,PBO,0.343621306,0.733145329,0.65
Ogbomosho South,Akinyele,2023,Ogbomosho South,0.478300075,0.431234097,0.341630826,0.415236774,2,may,1226,PBO,0.343621306,0.733145329,0.65
Isoko South,Isoko South,2022,Isoko South,0.509536405,0.542512212,0.589255638,0.433526657,1,june,892,PBO,0.162398226,0.636925918,0.65
Isoko South,Isoko South,2025,Isoko South,0.509536405,0.542512212,0.589255638,0.433526657,2,june,1987,PBO,0.162398226,0.636925918,0.65
Ndokwa East,Ahoada West,2022,Ndokwa East,0.458333334,0.338461539,0.235714285,0.403333334,1,may,861,PBO,0.258105917,0.71050969,0.65
Ndokwa East,Ahoada West,2025,Ndokwa East,0.458333334,0.338461539,0.235714285,0.403333334,2,may,1956,PBO,0.258105917,0.71050969,0.65
Ndokwa West,Isoko South,2022,Ndokwa West,0.694736842,0.55,0.517647059,0.353571428,1,june,892,PBO,0.26790329,0.714315831,0.65
Ndokwa West,Isoko South,2025,Ndokwa West,0.694736842,0.55,0.517647059,0.353571428,2,june,1987,PBO,0.26790329,0.714315831,0.65
Okpe,Isoko South,2022,Okpe,0.366666666,0.183333334,0.162962963,0.293333334,1,june,892,Urban areas,0.176806986,0.280610706,0.53
Okpe,Isoko South,2025,Okpe,0.366666666,0.183333334,0.162962963,0.293333334,2,june,1987,Urban areas,0.176806986,0.280610706,0.53
Oshimili North,Uzo-Uwani,2022,Oshimili North,0.30413522,0.246516892,0.17605553,0.207726405,1,june,892,PBO,0.34095855,0.732707076,0.65
Oshimili North,Uzo-Uwani,2025,Oshimili North,0.30413522,0.246516892,0.17605553,0.207726405,2,june,1987,PBO,0.34095855,0.732707076,0.65
Oshimili South,Uzo-Uwani,2022,Oshimili South,0.4125,0.488888888,0.183333334,0.409803922,1,june,892,PBO,0.3079518,0.726148594,0.65
Oshimili South,Uzo-Uwani,2025,Oshimili South,0.4125,0.488888888,0.183333334,0.409803922,2,june,1987,PBO,0.3079518,0.726148594,0.65
Patani,Isoko South,2022,Patani,0.538582835,0.626207413,0.581551375,0.392807526,1,june,892,PBO,0.156971919,0.629722331,0.65
Patani,Isoko South,2025,Patani,0.538582835,0.626207413,0.581551375,0.392807526,2,june,1987,PBO,0.156971919,0.629722331,0.65
Sapele,Isoko South,2022,Sapele,0.368953294,0.240086762,0.302045764,0.384534493,1,june,892,PBO,0.293983111,0.722602083,0.65
Sapele,Isoko South,2025,Sapele,0.368953294,0.240086762,0.302045764,0.384534493,2,june,1987,PBO,0.293983111,0.722602083,0.65
Udu,Isoko South,2022,Udu,0.636842105,0.314285715,0.432142857,0.36,1,june,892,Urban areas,0.132665008,0.24889334,0.53
Udu,Isoko South,2025,Udu,0.636842105,0.314285715,0.432142857,0.36,2,june,1987,Urban areas,0.132665008,0.24889334,0.53
Ughelli North,Isoko South,2022,Ughelli North,0.209199541,0.135479564,0.043373963,0.143056598,1,june,892,Urban areas,0.187814216,0.288820013,0.53
Ughelli North,Isoko South,2025,Ughelli North,0.209199541,0.135479564,0.043373963,0.143056598,2,june,1987,Urban areas,0.187814216,0.288820013,0.53
Ughelli South,Isoko South,2022,Ughelli South,0.548074369,0.538524162,0.247453493,0.20079423,1,june,892,PBO,0.146146999,0.613998812,0.65
Ughelli South,Isoko South,2025,Ughelli South,0.548074369,0.538524162,0.247453493,0.20079423,2,june,1987,PBO,0.146146999,0.613998812,0.65
Ukwuani,Uzo-Uwani,2022,Ukwuani,0.293333334,0.11,0.064705882,0.239130434,1,june,892,PBO,0.33569314,0.731804934,0.65
Ukwuani,Uzo-Uwani,2025,Ukwuani,0.293333334,0.11,0.064705882,0.239130434,2,june,1987,PBO,0.33569314,0.731804934,0.65
Uvwie,Isoko South,2022,Uvwie,0.323529412,0.405837809,0.261895231,0.168966399,1,june,892,Urban areas,0.128201894,0.245801456,0.53
