LGA,State,year,round,duration,coverage_high_access,coverage_low_access,max_age,month_new,simday
Talata Mafara,Zamfara,2021,4,-1,1,0.268128162,5,10,634
Talata Mafara,Zamfara,2022,1,-1,1,0.854974705,5,7,915
Talata Mafara,Zamfara,2022,2,-1,1,0.927487352,5,8,943
Talata Mafara,Zamfara,2022,3,-1,1,0.937605396,5,9,971
Talata Mafara,Zamfara,2022,4,-1,1,0.268128162,5,10,999
Talata Mafara,Zamfara,2023,1,-1,1,0.854974705,5,7,1286
Talata Mafara,Zamfara,2023,2,-1,1,0.927487352,5,8,1314
Talata Mafara,Zamfara,2023,3,-1,1,0.937605396,5,9,1342
Talata Mafara,Zamfara,2023,4,-1,1,0.268128162,5,10,1370
Talata Mafara,Zamfara,2024,1,-1,1,0.854974705,5,7,1646
Talata Mafara,Zamfara,2024,2,-1,1,0.927487352,5,8,1674
Talata Mafara,Zamfara,2024,3,-1,1,0.937605396,5,9,1702
Talata Mafara,Zamfara,2024,4,-1,1,0.268128162,5,10,1730
Talata Mafara,Zamfara,2025,1,-1,1,0.854974705,5,7,2014
Talata Mafara,Zamfara,2025,2,-1,1,0.927487352,5,8,2042
Talata Mafara,Zamfara,2025,3,-1,1,0.937605396,5,9,2070
Talata Mafara,Zamfara,2025,4,-1,1,0.268128162,5,10,2098
Tambuwal,Sokoto,2020,2,-1,1,0.994736842,5,8,214
Tambuwal,Sokoto,2020,3,-1,1,0.992105263,5,9,242
Tambuwal,Sokoto,2020,4,-1,1,0.45,5,10,270
Tambuwal,Sokoto,2020,1,-1,1,0.969736842,5,7,186
Tambuwal,Sokoto,2021,1,-1,1,0.969736842,5,7,550
Tambuwal,Sokoto,2021,2,-1,1,0.994736842,5,8,578
Tambuwal,Sokoto,2021,3,-1,1,0.992105263,5,9,606
Tambuwal,Sokoto,2021,4,-1,1,0.45,5,10,634
Tambuwal,Sokoto,2022,1,-1,1,0.969736842,5,7,915
Tambuwal,Sokoto,2022,2,-1,1,0.994736842,5,8,943
Tambuwal,Sokoto,2022,3,-1,1,0.992105263,5,9,971
Tambuwal,Sokoto,2022,4,-1,1,0.45,5,10,999
Tambuwal,Sokoto,2023,1,-1,1,0.969736842,5,7,1286
Tambuwal,Sokoto,2023,2,-1,1,0.994736842,5,8,1314
Tambuwal,Sokoto,2023,3,-1,1,0.992105263,5,9,1342
Tambuwal,Sokoto,2023,4,-1,1,0.45,5,10,1370
Tambuwal,Sokoto,2024,1,-1,1,0.969736842,5,7,1646
Tambuwal,Sokoto,2024,2,-1,1,0.994736842,5,8,1674
Tambuwal,Sokoto,2024,3,-1,1,0.992105263,5,9,1702
Tambuwal,Sokoto,2024,4,-1,1,0.45,5,10,1730
Tambuwal,Sokoto,2025,1,-1,1,0.969736842,5,7,2014
Tambuwal,Sokoto,2025,2,-1,1,0.994736842,5,8,2042
Tambuwal,Sokoto,2025,3,-1,1,0.992105263,5,9,2070
Tambuwal,Sokoto,2025,4,-1,1,0.45,5,10,2098
Tangaza,Sokoto,2020,2,-1,1,0.994736842,5,8,214
Tangaza,Sokoto,2020,3,-1,1,0.992105263,5,9,242
Tangaza,Sokoto,2020,4,-1,1,0.45,5,10,270
Tangaza,Sokoto,2020,1,-1,1,0.969736842,5,7,186
Tangaza,Sokoto,2021,1,-1,1,0.969736842,5,7,550
Tangaza,Sokoto,2021,2,-1,1,0.994736842,5,8,578
Tangaza,Sokoto,2021,3,-1,1,0.992105263,5,9,606
Tangaza,Sokoto,2021,4,-1,1,0.45,5,10,634
Tangaza,Sokoto,2022,1,-1,1,0.969736842,5,7,915
Tangaza,Sokoto,2022,2,-1,1,0.994736842,5,8,943
Tangaza,Sokoto,2022,3,-1,1,0.992105263,5,9,971
Tangaza,Sokoto,2022,4,-1,1,0.45,5,10,999
Tangaza,Sokoto,2023,1,-1,1,0.969736842,5,7,1286
Tangaza,Sokoto,2023,2,-1,1,0.994736842,5,8,1314
Tangaza,Sokoto,2023,3,-1,1,0.992105263,5,9,1342
Tangaza,Sokoto,2023,4,-1,1,0.45,5,10,1370
Tangaza,Sokoto,2024,1,-1,1,0.969736842,5,7,1646
Tangaza,Sokoto,2024,2,-1,1,0.994736842,5,8,1674
Tangaza,Sokoto,2024,3,-1,1,0.992105263,5,9,1702
Tangaza,Sokoto,2024,4,-1,1,0.45,5,10,1730
Tangaza,Sokoto,2025,1,-1,1,0.969736842,5,7,2014
Tangaza,Sokoto,2025,2,-1,1,0.994736842,5,8,2042
Tangaza,Sokoto,2025,3,-1,1,0.992105263,5,9,2070
Tangaza,Sokoto,2025,4,-1,1,0.45,5,10,2098
Taura,Jigawa,2020,2,-1,1,0.973782772,5,8,214
Taura,Jigawa,2020,3,-1,1,0.975655431,5,9,242
Taura,Jigawa,2020,4,-1,1,0.653558052,5,10,270
Taura,Jigawa,2020,1,-1,1,0.934456929,5,7,186
Taura,Jigawa,2021,1,-1,1,0.934456929,5,7,550
Taura,Jigawa,2021,2,-1,1,0.973782772,5,8,578
Taura,Jigawa,2021,3,-1,1,0.975655431,5,9,606
Taura,Jigawa,2021,4,-1,1,0.653558052,5,10,634
Taura,Jigawa,2022,1,-1,1,0.934456929,5,7,915
Taura,Jigawa,2022,2,-1,1,0.973782772,5,8,943
Taura,Jigawa,2022,3,-1,1,0.975655431,5,9,971
Taura,Jigawa,2022,4,-1,1,0.653558052,5,10,999
Taura,Jigawa,2023,1,-1,1,0.934456929,5,7,1286
Taura,Jigawa,2023,2,-1,1,0.973782772,5,8,1314
Taura,Jigawa,2023,3,-1,1,0.975655431,5,9,1342
Taura,Jigawa,2023,4,-1,1,0.653558052,5,10,1370
Taura,Jigawa,2024,1,-1,1,0.934456929,5,7,1646
Taura,Jigawa,2024,2,-1,1,0.973782772,5,8,1674
Taura,Jigawa,2024,3,-1,1,0.975655431,5,9,1702
Taura,Jigawa,2024,4,-1,1,0.653558052,5,10,1730
Taura,Jigawa,2025,1,-1,1,0.934456929,5,7,2014
Taura,Jigawa,2025,2,-1,1,0.973782772,5,8,2042
Taura,Jigawa,2025,3,-1,1,0.975655431,5,9,2070
Taura,Jigawa,2025,4,-1,1,0.653558052,5,10,2098
Tsafe,Zamfara,2020,2,-1,1,0.927487352,5,8,214
Tsafe,Zamfara,2020,3,-1,1,0.937605396,5,9,242
Tsafe,Zamfara,2020,4,-1,1,0.268128162,5,10,270
Tsafe,Zamfara,2020,1,-1,1,0.854974705,5,7,186
Tsafe,Zamfara,2021,1,-1,1,0.854974705,5,7,550
Tsafe,Zamfara,2021,2,-1,1,0.927487352,5,8,578
Tsafe,Zamfara,2021,3,-1,1,0.937605396,5,9,606
Tsafe,Zamfara,2021,4,-1,1,0.268128162,5,10,634
Tsafe,Zamfara,2022,1,-1,1,0.854974705,5,7,915
Tsafe,Zamfara,2022,2,-1,1,0.927487352,5,8,943
Tsafe,Zamfara,2022,3,-1,1,0.937605396,5,9,971
Tsafe,Zamfara,2022,4,-1,1,0.268128162,5,10,999
Tsafe,Zamfara,2023,1,-1,1,0.854974705,5,7,1286
Tsafe,Zamfara,2023,2,-1,1,0.927487352,5,8,1314
Tsafe,Zamfara,2023,3,-1,1,0.937605396,5,9,1342
Tsafe,Zamfara,2023,4,-1,1,0.268128162,5,10,1370
Tsafe,Zamfara,2024,1,-1,1,0.854974705,5,7,1646
Tsafe,Zamfara,2024,2,-1,1,0.927487352,5,8,1674
Tsafe,Zamfara,2024,3,-1,1,0.937605396,5,9,1702
Tsafe,Zamfara,2024,4,-1,1,0.268128162,5,10,1730
Tsafe,Zamfara,2025,1,-1,1,0.854974705,5,7,2014
Tsafe,Zamfara,2025,2,-1,1,0.927487352,5,8,2042
Tsafe,Zamfara,2025,3,-1,1,0.937605396,5,9,2070
Tsafe,Zamfara,2025,4,-1,1,0.268128162,5,10,2098
Tureta,Sokoto,2020,2,-1,1,0.994736842,5,8,214
Tureta,Sokoto,2020,3,-1,1,0.992105263,5,9,242
Tureta,Sokoto,2020,4,-1,1,0.45,5,10,270
Tureta,Sokoto,2020,1,-1,1,0.969736842,5,7,186
Tureta,Sokoto,2021,1,-1,1,0.969736842,5,7,550
Tureta,Sokoto,2021,2,-1,1,0.994736842,5,8,578
Tureta,Sokoto,2021,3,-1,1,0.992105263,5,9,606
Tureta,Sokoto,2021,4,-1,1,0.45,5,10,634
Tureta,Sokoto,2022,1,-1,1,0.969736842,5,7,915
Tureta,Sokoto,2022,2,-1,1,0.994736842,5,8,943
Tureta,Sokoto,2022,3,-1,1,0.992105263,5,9,971
Tureta,Sokoto,2022,4,-1,1,0.45,5,10,999
Tureta,Sokoto,2023,1,-1,1,0.969736842,5,7,1286
Tureta,Sokoto,2023,2,-1,1,0.994736842,5,8,1314
Tureta,Sokoto,2023,3,-1,1,0.992105263,5,9,1342
Tureta,Sokoto,2023,4,-1,1,0.45,5,10,1370
Tureta,Sokoto,2024,1,-1,1,0.969736842,5,7,1646
Tureta,Sokoto,2024,2,-1,1,0.994736842,5,8,1674
Tureta,Sokoto,2024,3,-1,1,0.992105263,5,9,1702
Tureta,Sokoto,2024,4,-1,1,0.45,5,10,1730
Tureta,Sokoto,2025,1,-1,1,0.969736842,5,7,2014
Tureta,Sokoto,2025,2,-1,1,0.994736842,5,8,2042
Tureta,Sokoto,2025,3,-1,1,0.992105263,5,9,2070
Tureta,Sokoto,2025,4,-1,1,0.45,5,10,2098
Wamako,Sokoto,2020,2,-1,1,0.994736842,5,8,214
Wamako,Sokoto,2020,3,-1,1,0.992105263,5,9,242
Wamako,Sokoto,2020,4,-1,1,0.45,5,10,270
Wamako,Sokoto,2020,1,-1,1,0.969736842,5,7,186
Wamako,Sokoto,2021,1,-1,1,0.969736842,5,7,550
Wamako,Sokoto,2021,2,-1,1,0.994736842,5,8,578
Wamako,Sokoto,2021,3,-1,1,0.992105263,5,9,606
Wamako,Sokoto,2021,4,-1,1,0.45,5,10,634
Wamako,Sokoto,2022,1,-1,1,0.969736842,5,7,915
Wamako,Sokoto,2022,2,-1,1,0.994736842,5,8,943
Wamako,Sokoto,2022,3,-1,1,0.992105263,5,9,971
Wamako,Sokoto,2022,4,-1,1,0.45,5,10,999
Wamako,Sokoto,2023,1,-1,1,0.969736842,5,7,1286
Wamako,Sokoto,2023,2,-1,1,0.994736842,5,8,1314
Wamako,Sokoto,2023,3,-1,1,0.992105263,5,9,1342
Wamako,Sokoto,2023,4,-1,1,0.45,5,10,1370
Wamako,Sokoto,2024,1,-1,1,0.969736842,5,7,1646
Wamako,Sokoto,2024,2,-1,1,0.994736842,5,8,1674
Wamako,Sokoto,2024,3,-1,1,0.992105263,5,9,1702
Wamako,Sokoto,2024,4,-1,1,0.45,5,10,1730
Wamako,Sokoto,2025,1,-1,1,0.969736842,5,7,2014
Wamako,Sokoto,2025,2,-1,1,0.994736842,5,8,2042
Wamako,Sokoto,2025,3,-1,1,0.992105263,5,9,2070
Wamako,Sokoto,2025,4,-1,1,0.45,5,10,2098
Wurno,Sokoto,2020,2,-1,1,0.994736842,5,8,214
Wurno,Sokoto,2020,3,-1,1,0.992105263,5,9,242
Wurno,Sokoto,2020,4,-1,1,0.45,5,10,270
Wurno,Sokoto,2020,1,-1,1,0.969736842,5,7,186
Wurno,Sokoto,2021,1,-1,1,0.969736842,5,7,550
Wurno,Sokoto,2021,2,-1,1,0.994736842,5,8,578
Wurno,Sokoto,2021,3,-1,1,0.992105263,5,9,606
Wurno,Sokoto,2021,4,-1,1,0.45,5,10,634
Wurno,Sokoto,2022,1,-1,1,0.969736842,5,7,915
Wurno,Sokoto,2022,2,-1,1,0.994736842,5,8,943
Wurno,Sokoto,2022,3,-1,1,0.992105263,5,9,971
Wurno,Sokoto,2022,4,-1,1,0.45,5,10,999
Wurno,Sokoto,2023,1,-1,1,0.969736842,5,7,1286
Wurno,Sokoto,2023,2,-1,1,0.994736842,5,8,1314
Wurno,Sokoto,2023,3,-1,1,0.992105263,5,9,1342
Wurno,Sokoto,2023,4,-1,1,0.45,5,10,1370
Wurno,Sokoto,2024,1,-1,1,0.969736842,5,7,1646
Wurno,Sokoto,2024,2,-1,1,0.994736842,5,8,1674
Wurno,Sokoto,2024,3,-1,1,0.992105263,5,9,1702
Wurno,Sokoto,2024,4,-1,1,0.45,5,10,1730
Wurno,Sokoto,2025,1,-1,1,0.969736842,5,7,2014
Wurno,Sokoto,2025,2,-1,1,0.994736842,5,8,2042
Wurno,Sokoto,2025,3,-1,1,0.992105263,5,9,2070
Wurno,Sokoto,2025,4,-1,1,0.45,5,10,2098
Yabo,Sokoto,2020,2,-1,1,0.994736842,5,8,214
Yabo,Sokoto,2020,3,-1,1,0.992105263,5,9,242
Yabo,Sokoto,2020,4,-1,1,0.45,5,10,270
Yabo,Sokoto,2020,1,-1,1,0.969736842,5,7,186
Yabo,Sokoto,2021,1,-1,1,0.969736842,5,7,550
Yabo,Sokoto,2021,2,-1,1,0.994736842,5,8,578
Yabo,Sokoto,2021,3,-1,1,0.992105263,5,9,606
Yabo,Sokoto,2021,4,-1,1,0.45,5,10,634
Yabo,Sokoto,2022,1,-1,1,0.969736842,5,7,915
Yabo,Sokoto,2022,2,-1,1,0.994736842,5,8,943
Yabo,Sokoto,2022,3,-1,1,0.992105263,5,9,971
Yabo,Sokoto,2022,4,-1,1,0.45,5,10,999
Yabo,Sokoto,2023,1,-1,1,0.969736842,5,7,1286
Yabo,Sokoto,2023,2,-1,1,0.994736842,5,8,1314
Yabo,Sokoto,2023,3,-1,1,0.992105263,5,9,1342
Yabo,Sokoto,2023,4,-1,1,0.45,5,10,1370
Yabo,Sokoto,2024,1,-1,1,0.969736842,5,7,1646
Yabo,Sokoto,2024,2,-1,1,0.994736842,5,8,1674
Yabo,Sokoto,2024,3,-1,1,0.992105263,5,9,1702
Yabo,Sokoto,2024,4,-1,1,0.45,5,10,1730
Yabo,Sokoto,2025,1,-1,1,0.969736842,5,7,2014
Yabo,Sokoto,2025,2,-1,1,0.994736842,5,8,2042
Yabo,Sokoto,2025,3,-1,1,0.992105263,5,9,2070
Yabo,Sokoto,2025,4,-1,1,0.45,5,10,2098
Yankwashi,Jigawa,2020,2,-1,1,0.973782772,5,8,214
Yankwashi,Jigawa,2020,3,-1,1,0.975655431,5,9,242
Yankwashi,Jigawa,2020,4,-1,1,0.653558052,5,10,270
Yankwashi,Jigawa,2020,1,-1,1,0.934456929,5,7,186
Yankwashi,Jigawa,2021,1,-1,1,0.934456929,5,7,550
Yankwashi,Jigawa,2021,2,-1,1,0.973782772,5,8,578
Yankwashi,Jigawa,2021,3,-1,1,0.975655431,5,9,606
Yankwashi,Jigawa,2021,4,-1,1,0.653558052,5,10,634
Yankwashi,Jigawa,2022,1,-1,1,0.934456929,5,7,915
Yankwashi,Jigawa,2022,2,-1,1,0.973782772,5,8,943
Yankwashi,Jigawa,2022,3,-1,1,0.975655431,5,9,971
Yankwashi,Jigawa,2022,4,-1,1,0.653558052,5,10,999
Yankwashi,Jigawa,2023,1,-1,1,0.934456929,5,7,1286
Yankwashi,Jigawa,2023,2,-1,1,0.973782772,5,8,1314
Yankwashi,Jigawa,2023,3,-1,1,0.975655431,5,9,1342
Yankwashi,Jigawa,2023,4,-1,1,0.653558052,5,10,1370
Yankwashi,Jigawa,2024,1,-1,1,0.934456929,5,7,1646
Yankwashi,Jigawa,2024,2,-1,1,0.973782772,5,8,1674
Yankwashi,Jigawa,2024,3,-1,1,0.975655431,5,9,1702
Yankwashi,Jigawa,2024,4,-1,1,0.653558052,5,10,1730
Yankwashi,Jigawa,2025,1,-1,1,0.934456929,5,7,2014
Yankwashi,Jigawa,2025,2,-1,1,0.973782772,5,8,2042
Yankwashi,Jigawa,2025,3,-1,1,0.975655431,5,9,2070
Yankwashi,Jigawa,2025,4,-1,1,0.653558052,5,10,2098
Zango,Katsina,2020,2,-1,1,0.977477477,5,8,214
Zango,Katsina,2020,3,-1,1,0.951951952,5,9,242
Zango,Katsina,2020,4,-1,1,0.363363363,5,10,270
Zango,Katsina,2020,1,-1,1,0.975975976,5,7,186
Zango,Katsina,2021,1,-1,1,0.975975976,5,7,550
Zango,Katsina,2021,2,-1,1,0.977477477,5,8,578
Zango,Katsina,2021,3,-1,1,0.951951952,5,9,606
Zango,Katsina,2021,4,-1,1,0.363363363,5,10,634
Zango,Katsina,2022,1,-1,1,0.975975976,5,7,915
Zango,Katsina,2022,2,-1,1,0.977477477,5,8,943
Zango,Katsina,2022,3,-1,1,0.951951952,5,9,971
Zango,Katsina,2022,4,-1,1,0.363363363,5,10,999
Zango,Katsina,2023,1,-1,1,0.975975976,5,7,1286
Zango,Katsina,2023,2,-1,1,0.977477477,5,8,1314
Zango,Katsina,2023,3,-1,1,0.951951952,5,9,1342
Zango,Katsina,2023,4,-1,1,0.363363363,5,10,1370
Zango,Katsina,2024,1,-1,1,0.975975976,5,7,1646
Zango,Katsina,2024,2,-1,1,0.977477477,5,8,1674
Zango,Katsina,2024,3,-1,1,0.951951952,5,9,1702
Zango,Katsina,2024,4,-1,1,0.363363363,5,10,1730
Zango,Katsina,2025,1,-1,1,0.975975976,5,7,2014
Zango,Katsina,2025,2,-1,1,0.977477477,5,8,2042
Zango,Katsina,2025,3,-1,1,0.951951952,5,9,2070
Zango,Katsina,2025,4,-1,1,0.363363363,5,10,2098
Zurmi,Zamfara,2020,2,-1,1,0.927487352,5,8,214
Zurmi,Zamfara,2020,3,-1,1,0.937605396,5,9,242
Zurmi,Zamfara,2020,4,-1,1,0.268128162,5,10,270
Zurmi,Zamfara,2020,1,-1,1,0.854974705,5,7,186
Zurmi,Zamfara,2021,1,-1,1,0.854974705,5,7,550
Zurmi,Zamfara,2021,2,-1,1,0.927487352,5,8,578
Zurmi,Zamfara,2021,3,-1,1,0.937605396,5,9,606
Zurmi,Zamfara,2021,4,-1,1,0.268128162,5,10,634
Zurmi,Zamfara,2022,1,-1,1,0.854974705,5,7,915
Zurmi,Zamfara,2022,2,-1,1,0.927487352,5,8,943
Zurmi,Zamfara,2022,3,-1,1,0.937605396,5,9,971
Zurmi,Zamfara,2022,4,-1,1,0.268128162,5,10,999
Zurmi,Zamfara,2023,1,-1,1,0.854974705,5,7,1286
Zurmi,Zamfara,2023,2,-1,1,0.927487352,5,8,1314
Zurmi,Zamfara,2023,3,-1,1,0.937605396,5,9,1342
Zurmi,Zamfara,2023,4,-1,1,0.268128162,5,10,1370
Zurmi,Zamfara,2024,1,-1,1,0.854974705,5,7,1646
Zurmi,Zamfara,2024,2,-1,1,0.927487352,5,8,1674
Zurmi,Zamfara,2024,3,-1,1,0.937605396,5,9,1702
Zurmi,Zamfara,2024,4,-1,1,0.268128162,5,10,1730
Zurmi,Zamfara,2025,1,-1,1,0.854974705,5,7,2014
Zurmi,Zamfara,2025,2,-1,1,0.927487352,5,8,2042
Zurmi,Zamfara,2025,3,-1,1,0.937605396,5,9,2070
Zurmi,Zamfara,2025,4,-1,1,0.268128162,5,10,2098
