LGA,Rep_DS,State,U5_coverage,adult_coverage,simday,duration,year,start_day_override 
Gaya,Gwarzo,NA,0.751666668,0.751666668,1077,219,2023,1
Gaya,Gwarzo,NA,0.769066668,0.769066668,1296,136,2023,1
Gaya,Gwarzo,NA,0.8,0.8,1432,218,2024,1
Gaya,Gwarzo,NA,0.8,0.8,1650,151,2024,1
Gaya,Gwarzo,NA,0.8,0.8,1801,185,2025,1
Gaya,Gwarzo,NA,0.8,0.8,1986,183,2025,1
Gbako,Oke-Ero,NA,0.461538462,0.461538462,0,196,2020,1
Gbako,Oke-Ero,NA,0.484615385,0.484615385,196,154,2020,1
Gbako,Oke-Ero,NA,0.48923077,0.48923077,350,212,2020,1
Gbako,Oke-Ero,NA,0.493846154,0.493846154,562,154,2021,1
Gbako,Oke-Ero,NA,0.498461539,0.498461539,716,202,2022,1
Gbako,Oke-Ero,NA,0.503076924,0.503076924,918,159,2022,1
Gbako,Oke-Ero,NA,0.507692308,0.507692308,1077,219,2023,1
Gbako,Oke-Ero,NA,0.516923077,0.516923077,1296,136,2023,1
Gbako,Oke-Ero,NA,0.692307693,0.692307693,1432,218,2024,1
Gbako,Oke-Ero,NA,0.8,0.8,1650,151,2024,1
Gbako,Oke-Ero,NA,0.8,0.8,1801,185,2025,1
Gbako,Oke-Ero,NA,0.8,0.8,1986,183,2025,1
Gboko,Keana,NA,0.140281332,0.140281332,0,196,2020,1
Gboko,Keana,NA,0.294590797,0.294590797,196,154,2020,1
Gboko,Keana,NA,0.74349106,0.74349106,350,212,2020,1
Gboko,Keana,NA,0.8,0.8,562,154,2021,1
Gboko,Keana,NA,0.8,0.8,716,202,2022,1
Gboko,Keana,NA,0.8,0.8,918,159,2022,1
Gboko,Keana,NA,0.8,0.8,1077,219,2023,1
Gboko,Keana,NA,0.8,0.8,1296,136,2023,1
Gboko,Keana,NA,0.8,0.8,1432,218,2024,1
Gboko,Keana,NA,0.8,0.8,1650,151,2024,1
Gboko,Keana,NA,0.8,0.8,1801,185,2025,1
Gboko,Keana,NA,0.8,0.8,1986,183,2025,1
Gboyin,Obubra,NA,0.438502596,0.438502596,0,196,2020,1
Gboyin,Obubra,NA,0.460427726,0.460427726,196,154,2020,1
Gboyin,Obubra,NA,0.464812752,0.464812752,350,212,2020,1
Gboyin,Obubra,NA,0.469197778,0.469197778,562,154,2021,1
Gboyin,Obubra,NA,0.473582804,0.473582804,716,202,2022,1
Gboyin,Obubra,NA,0.47796783,0.47796783,918,159,2022,1
Gboyin,Obubra,NA,0.482352856,0.482352856,1077,219,2023,1
Gboyin,Obubra,NA,0.491122908,0.491122908,1296,136,2023,1
Gboyin,Obubra,NA,0.657753894,0.657753894,1432,218,2024,1
Gboyin,Obubra,NA,0.8,0.8,1650,151,2024,1
Gboyin,Obubra,NA,0.8,0.8,1801,185,2025,1
Gboyin,Obubra,NA,0.8,0.8,1986,183,2025,1
Geidam,Babura,NA,0.349277359,0.349277359,0,196,2020,1
Geidam,Babura,NA,0.366741227,0.366741227,196,154,2020,1
Geidam,Babura,NA,0.370234001,0.370234001,350,212,2020,1
Geidam,Babura,NA,0.373726774,0.373726774,562,154,2021,1
Geidam,Babura,NA,0.377219548,0.377219548,716,202,2022,1
Geidam,Babura,NA,0.380712321,0.380712321,918,159,2022,1
Geidam,Babura,NA,0.384205095,0.384205095,1077,219,2023,1
Geidam,Babura,NA,0.391190642,0.391190642,1296,136,2023,1
Geidam,Babura,NA,0.523916039,0.523916039,1432,218,2024,1
Geidam,Babura,NA,0.698554718,0.698554718,1650,151,2024,1
Geidam,Babura,NA,0.8,0.8,1801,185,2025,1
Geidam,Babura,NA,0.8,0.8,1986,183,2025,1
Gezawa,Gwarzo,NA,0.25,0.25,0,196,2020,1
Gezawa,Gwarzo,NA,0.538125,0.538125,196,154,2020,1
Gezawa,Gwarzo,NA,0.5459,0.5459,350,212,2020,1
Gezawa,Gwarzo,NA,0.8,0.8,562,154,2021,1
Gezawa,Gwarzo,NA,0.8,0.8,716,202,2022,1
Gezawa,Gwarzo,NA,0.8,0.8,918,159,2022,1
Gezawa,Gwarzo,NA,0.8,0.8,1077,219,2023,1
Gezawa,Gwarzo,NA,0.8,0.8,1296,136,2023,1
Gezawa,Gwarzo,NA,0.8,0.8,1432,218,2024,1
Gezawa,Gwarzo,NA,0.8,0.8,1650,151,2024,1
Gezawa,Gwarzo,NA,0.8,0.8,1801,185,2025,1
Gezawa,Gwarzo,NA,0.8,0.8,1986,183,2025,1
Giade,Darazo,NA,0.142857143,0.142857143,0,196,2020,1
Giade,Darazo,NA,0.3,0.3,196,154,2020,1
Giade,Darazo,NA,0.757142858,0.757142858,350,212,2020,1
Giade,Darazo,NA,0.8,0.8,562,154,2021,1
Giade,Darazo,NA,0.8,0.8,716,202,2022,1
Giade,Darazo,NA,0.8,0.8,918,159,2022,1
Giade,Darazo,NA,0.8,0.8,1077,219,2023,1
Giade,Darazo,NA,0.8,0.8,1296,136,2023,1
Giade,Darazo,NA,0.8,0.8,1432,218,2024,1
Giade,Darazo,NA,0.8,0.8,1650,151,2024,1
Giade,Darazo,NA,0.8,0.8,1801,185,2025,1
Giade,Darazo,NA,0.8,0.8,1986,183,2025,1
Gireri,Darazo,NA,0.080992121,0.080992121,0,196,2020,1
Gireri,Darazo,NA,0.348671081,0.348671081,196,154,2020,1
Gireri,Darazo,NA,0.429258241,0.429258241,350,212,2020,1
Gireri,Darazo,NA,0.8,0.8,562,154,2021,1
Gireri,Darazo,NA,0.8,0.8,716,202,2022,1
Gireri,Darazo,NA,0.8,0.8,918,159,2022,1
Gireri,Darazo,NA,0.8,0.8,1077,219,2023,1
Gireri,Darazo,NA,0.8,0.8,1296,136,2023,1
Gireri,Darazo,NA,0.8,0.8,1432,218,2024,1
Gireri,Darazo,NA,0.8,0.8,1650,151,2024,1
Gireri,Darazo,NA,0.8,0.8,1801,185,2025,1
Gireri,Darazo,NA,0.8,0.8,1986,183,2025,1
Giwa,Giwa,NA,0.130508332,0.130508332,0,196,2020,1
Giwa,Giwa,NA,0.561838369,0.561838369,196,154,2020,1
Giwa,Giwa,NA,0.69169416,0.69169416,350,212,2020,1
Giwa,Giwa,NA,0.8,0.8,562,154,2021,1
Giwa,Giwa,NA,0.8,0.8,716,202,2022,1
Giwa,Giwa,NA,0.8,0.8,918,159,2022,1
Giwa,Giwa,NA,0.8,0.8,1077,219,2023,1
Giwa,Giwa,NA,0.8,0.8,1296,136,2023,1
Giwa,Giwa,NA,0.8,0.8,1432,218,2024,1
Giwa,Giwa,NA,0.8,0.8,1650,151,2024,1
Giwa,Giwa,NA,0.8,0.8,1801,185,2025,1
Giwa,Giwa,NA,0.8,0.8,1986,183,2025,1
Gokana,Nsit Ubium,NA,0.182111551,0.182111551,0,196,2020,1
Gokana,Nsit Ubium,NA,0.391995114,0.391995114,196,154,2020,1
Gokana,Nsit Ubium,NA,0.397658783,0.397658783,350,212,2020,1
Gokana,Nsit Ubium,NA,0.598218234,0.598218234,562,154,2021,1
Gokana,Nsit Ubium,NA,0.605775863,0.605775863,716,202,2022,1
Gokana,Nsit Ubium,NA,0.613369915,0.613369915,918,159,2022,1
Gokana,Nsit Ubium,NA,0.8,0.8,1077,219,2023,1
Gokana,Nsit Ubium,NA,0.8,0.8,1296,136,2023,1
Gokana,Nsit Ubium,NA,0.8,0.8,1432,218,2024,1
Gokana,Nsit Ubium,NA,0.8,0.8,1650,151,2024,1
Gokana,Nsit Ubium,NA,0.8,0.8,1801,185,2025,1
Gokana,Nsit Ubium,NA,0.8,0.8,1986,183,2025,1
Gombe,Alkaleri,NA,0.116169555,0.116169555,0,196,2020,1
Gombe,Alkaleri,NA,0.500109934,0.500109934,196,154,2020,1
Gombe,Alkaleri,NA,0.615698642,0.615698642,350,212,2020,1
Gombe,Alkaleri,NA,0.8,0.8,562,154,2021,1
Gombe,Alkaleri,NA,0.8,0.8,716,202,2022,1
Gombe,Alkaleri,NA,0.8,0.8,918,159,2022,1
Gombe,Alkaleri,NA,0.8,0.8,1077,219,2023,1
Gombe,Alkaleri,NA,0.8,0.8,1296,136,2023,1
Gombe,Alkaleri,NA,0.8,0.8,1432,218,2024,1
Gombe,Alkaleri,NA,0.8,0.8,1650,151,2024,1
Gombe,Alkaleri,NA,0.8,0.8,1801,185,2025,1
Gombe,Alkaleri,NA,0.8,0.8,1986,183,2025,1
Gombi,Alkaleri,NA,0.208835269,0.208835269,0,196,2020,1
Gombi,Alkaleri,NA,0.449517917,0.449517917,196,154,2020,1
Gombi,Alkaleri,NA,0.456012693,0.456012693,350,212,2020,1
Gombi,Alkaleri,NA,0.686002975,0.686002975,562,154,2021,1
Gombi,Alkaleri,NA,0.694669639,0.694669639,716,202,2022,1
Gombi,Alkaleri,NA,0.70337807,0.70337807,918,159,2022,1
Gombi,Alkaleri,NA,0.8,0.8,1077,219,2023,1
Gombi,Alkaleri,NA,0.8,0.8,1296,136,2023,1
Gombi,Alkaleri,NA,0.8,0.8,1432,218,2024,1
Gombi,Alkaleri,NA,0.8,0.8,1650,151,2024,1
Gombi,Alkaleri,NA,0.8,0.8,1801,185,2025,1
Gombi,Alkaleri,NA,0.8,0.8,1986,183,2025,1
Goronyo,Gawabawa,NA,0.106631444,0.106631444,0,196,2020,1
Goronyo,Gawabawa,NA,0.459048366,0.459048366,196,154,2020,1
Goronyo,Gawabawa,NA,0.565146653,0.565146653,350,212,2020,1
Goronyo,Gawabawa,NA,0.8,0.8,562,154,2021,1
Goronyo,Gawabawa,NA,0.8,0.8,716,202,2022,1
Goronyo,Gawabawa,NA,0.8,0.8,918,159,2022,1
Goronyo,Gawabawa,NA,0.8,0.8,1077,219,2023,1
Goronyo,Gawabawa,NA,0.8,0.8,1296,136,2023,1
Goronyo,Gawabawa,NA,0.8,0.8,1432,218,2024,1
Goronyo,Gawabawa,NA,0.8,0.8,1650,151,2024,1
Goronyo,Gawabawa,NA,0.8,0.8,1801,185,2025,1
Goronyo,Gawabawa,NA,0.8,0.8,1986,183,2025,1
Gubio,Gawabawa,NA,0.106631444,0.106631444,0,196,2020,1
Gubio,Gawabawa,NA,0.459048366,0.459048366,196,154,2020,1
Gubio,Gawabawa,NA,0.565146653,0.565146653,350,212,2020,1
Gubio,Gawabawa,NA,0.8,0.8,562,154,2021,1
Gubio,Gawabawa,NA,0.8,0.8,716,202,2022,1
Gubio,Gawabawa,NA,0.8,0.8,918,159,2022,1
Gubio,Gawabawa,NA,0.8,0.8,1077,219,2023,1
Gubio,Gawabawa,NA,0.8,0.8,1296,136,2023,1
Gubio,Gawabawa,NA,0.8,0.8,1432,218,2024,1
Gubio,Gawabawa,NA,0.8,0.8,1650,151,2024,1
Gubio,Gawabawa,NA,0.8,0.8,1801,185,2025,1
Gubio,Gawabawa,NA,0.8,0.8,1986,183,2025,1
Gudu,Gawabawa,NA,0.106631444,0.106631444,0,196,2020,1
Gudu,Gawabawa,NA,0.459048366,0.459048366,196,154,2020,1
Gudu,Gawabawa,NA,0.565146653,0.565146653,350,212,2020,1
Gudu,Gawabawa,NA,0.8,0.8,562,154,2021,1
Gudu,Gawabawa,NA,0.8,0.8,716,202,2022,1
Gudu,Gawabawa,NA,0.8,0.8,918,159,2022,1
Gudu,Gawabawa,NA,0.8,0.8,1077,219,2023,1
Gudu,Gawabawa,NA,0.8,0.8,1296,136,2023,1
Gudu,Gawabawa,NA,0.8,0.8,1432,218,2024,1
Gudu,Gawabawa,NA,0.8,0.8,1650,151,2024,1
Gudu,Gawabawa,NA,0.8,0.8,1801,185,2025,1
Gudu,Gawabawa,NA,0.8,0.8,1986,183,2025,1
Gujba,Darazo,NA,0.114371076,0.114371076,0,196,2020,1
Gujba,Darazo,NA,0.492367482,0.492367482,196,154,2020,1
Gujba,Darazo,NA,0.606166703,0.606166703,350,212,2020,1
Gujba,Darazo,NA,0.8,0.8,562,154,2021,1
Gujba,Darazo,NA,0.8,0.8,716,202,2022,1
Gujba,Darazo,NA,0.8,0.8,918,159,2022,1
Gujba,Darazo,NA,0.8,0.8,1077,219,2023,1
Gujba,Darazo,NA,0.8,0.8,1296,136,2023,1
Gujba,Darazo,NA,0.8,0.8,1432,218,2024,1
Gujba,Darazo,NA,0.8,0.8,1650,151,2024,1
Gujba,Darazo,NA,0.8,0.8,1801,185,2025,1
Gujba,Darazo,NA,0.8,0.8,1986,183,2025,1
Gulani,Alkaleri,NA,0.234127553,0.234127553,0,196,2020,1
Gulani,Alkaleri,NA,0.503959558,0.503959558,196,154,2020,1
Gulani,Alkaleri,NA,0.511240925,0.511240925,350,212,2020,1
Gulani,Alkaleri,NA,0.769085599,0.769085599,562,154,2021,1
Gulani,Alkaleri,NA,0.778801892,0.778801892,716,202,2022,1
Gulani,Alkaleri,NA,0.788565011,0.788565011,918,159,2022,1
Gulani,Alkaleri,NA,0.8,0.8,1077,219,2023,1
Gulani,Alkaleri,NA,0.8,0.8,1296,136,2023,1
Gulani,Alkaleri,NA,0.8,0.8,1432,218,2024,1
Gulani,Alkaleri,NA,0.8,0.8,1650,151,2024,1
Gulani,Alkaleri,NA,0.8,0.8,1801,185,2025,1
Gulani,Alkaleri,NA,0.8,0.8,1986,183,2025,1
Guma,Keana,NA,0.315463952,0.315463952,0,196,2020,1
Guma,Keana,NA,0.33123715,0.33123715,196,154,2020,1
Guma,Keana,NA,0.334391789,0.334391789,350,212,2020,1
Guma,Keana,NA,0.337546429,0.337546429,562,154,2021,1
Guma,Keana,NA,0.340701068,0.340701068,716,202,2022,1
Guma,Keana,NA,0.343855708,0.343855708,918,159,2022,1
Guma,Keana,NA,0.347010347,0.347010347,1077,219,2023,1
Guma,Keana,NA,0.353319626,0.353319626,1296,136,2023,1
Guma,Keana,NA,0.473195928,0.473195928,1432,218,2024,1
Guma,Keana,NA,0.630927904,0.630927904,1650,151,2024,1
Guma,Keana,NA,0.78865988,0.78865988,1801,185,2025,1
Guma,Keana,NA,0.8,0.8,1986,183,2025,1
Gumel,Babura,NA,0.25,0.25,0,196,2020,1
Gumel,Babura,NA,0.538125,0.538125,196,154,2020,1
Gumel,Babura,NA,0.5459,0.5459,350,212,2020,1
Gumel,Babura,NA,0.8,0.8,562,154,2021,1
Gumel,Babura,NA,0.8,0.8,716,202,2022,1
Gumel,Babura,NA,0.8,0.8,918,159,2022,1
Gumel,Babura,NA,0.8,0.8,1077,219,2023,1
Gumel,Babura,NA,0.8,0.8,1296,136,2023,1
Gumel,Babura,NA,0.8,0.8,1432,218,2024,1
Gumel,Babura,NA,0.8,0.8,1650,151,2024,1
Gumel,Babura,NA,0.8,0.8,1801,185,2025,1
Gumel,Babura,NA,0.8,0.8,1986,183,2025,1
Gummi,Birnin Kebbi,NA,0.42225568,0.42225568,0,196,2020,1
Gummi,Birnin Kebbi,NA,0.443368464,0.443368464,196,154,2020,1
Gummi,Birnin Kebbi,NA,0.447591021,0.447591021,350,212,2020,1
Gummi,Birnin Kebbi,NA,0.451813578,0.451813578,562,154,2021,1
Gummi,Birnin Kebbi,NA,0.456036134,0.456036134,716,202,2022,1
Gummi,Birnin Kebbi,NA,0.460258691,0.460258691,918,159,2022,1
Gummi,Birnin Kebbi,NA,0.464481248,0.464481248,1077,219,2023,1
Gummi,Birnin Kebbi,NA,0.472926362,0.472926362,1296,136,2023,1
Gummi,Birnin Kebbi,NA,0.63338352,0.63338352,1432,218,2024,1
Gummi,Birnin Kebbi,NA,0.8,0.8,1650,151,2024,1
Gummi,Birnin Kebbi,NA,0.8,0.8,1801,185,2025,1
Gummi,Birnin Kebbi,NA,0.8,0.8,1986,183,2025,1
Gurara,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1
Gurara,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,1
Gurara,Oke-Ero,NA,0.538998927,0.538998927,350,212,2020,1
Gurara,Oke-Ero,NA,0.8,0.8,562,154,2021,1
Gurara,Oke-Ero,NA,0.8,0.8,716,202,2022,1
Gurara,Oke-Ero,NA,0.8,0.8,918,159,2022,1
Gurara,Oke-Ero,NA,0.8,0.8,1077,219,2023,1
Gurara,Oke-Ero,NA,0.8,0.8,1296,136,2023,1
Gurara,Oke-Ero,NA,0.8,0.8,1432,218,2024,1
Gurara,Oke-Ero,NA,0.8,0.8,1650,151,2024,1
Gurara,Oke-Ero,NA,0.8,0.8,1801,185,2025,1
Gurara,Oke-Ero,NA,0.8,0.8,1986,183,2025,1
Guri,Taura,NA,0.174928041,0.174928041,0,196,2020,1
Guri,Taura,NA,0.376532608,0.376532608,196,154,2020,1
Guri,Taura,NA,0.38197287,0.38197287,350,212,2020,1
Guri,Taura,NA,0.574621122,0.574621122,562,154,2021,1
Guri,Taura,NA,0.581880636,0.581880636,716,202,2022,1
Guri,Taura,NA,0.589175135,0.589175135,918,159,2022,1
Guri,Taura,NA,0.788925465,0.788925465,1077,219,2023,1
Guri,Taura,NA,0.8,0.8,1296,136,2023,1
Guri,Taura,NA,0.8,0.8,1432,218,2024,1
Guri,Taura,NA,0.8,0.8,1650,151,2024,1
Guri,Taura,NA,0.8,0.8,1801,185,2025,1
Guri,Taura,NA,0.8,0.8,1986,183,2025,1
Gusau,Darazo,NA,0.114371076,0.114371076,0,196,2020,1
Gusau,Darazo,NA,0.492367482,0.492367482,196,154,2020,1
Gusau,Darazo,NA,0.606166703,0.606166703,350,212,2020,1
Gusau,Darazo,NA,0.8,0.8,562,154,2021,1
Gusau,Darazo,NA,0.8,0.8,716,202,2022,1
Gusau,Darazo,NA,0.8,0.8,918,159,2022,1
Gusau,Darazo,NA,0.8,0.8,1077,219,2023,1
Gusau,Darazo,NA,0.8,0.8,1296,136,2023,1
Gusau,Darazo,NA,0.8,0.8,1432,218,2024,1
Gusau,Darazo,NA,0.8,0.8,1650,151,2024,1
Gusau,Darazo,NA,0.8,0.8,1801,185,2025,1
Gusau,Darazo,NA,0.8,0.8,1986,183,2025,1
Guyuk,Alkaleri,NA,0.480706358,0.480706358,0,196,2020,1
Guyuk,Alkaleri,NA,0.504741676,0.504741676,196,154,2020,1
Guyuk,Alkaleri,NA,0.509548739,0.509548739,350,212,2020,1
Guyuk,Alkaleri,NA,0.514355803,0.514355803,562,154,2021,1
Guyuk,Alkaleri,NA,0.519162867,0.519162867,716,202,2022,1
Guyuk,Alkaleri,NA,0.52396993,0.52396993,918,159,2022,1
Guyuk,Alkaleri,NA,0.528776994,0.528776994,1077,219,2023,1
Guyuk,Alkaleri,NA,0.538391121,0.538391121,1296,136,2023,1
Guyuk,Alkaleri,NA,0.721059537,0.721059537,1432,218,2024,1
Guyuk,Alkaleri,NA,0.8,0.8,1650,151,2024,1
Guyuk,Alkaleri,NA,0.8,0.8,1801,185,2025,1
Guyuk,Alkaleri,NA,0.8,0.8,1986,183,2025,1
Guzamala,Babura,NA,0.349277359,0.349277359,0,196,2020,1
Guzamala,Babura,NA,0.366741227,0.366741227,196,154,2020,1
Guzamala,Babura,NA,0.370234001,0.370234001,350,212,2020,1
Guzamala,Babura,NA,0.373726774,0.373726774,562,154,2021,1
Guzamala,Babura,NA,0.377219548,0.377219548,716,202,2022,1
Guzamala,Babura,NA,0.380712321,0.380712321,918,159,2022,1
Guzamala,Babura,NA,0.384205095,0.384205095,1077,219,2023,1
Guzamala,Babura,NA,0.391190642,0.391190642,1296,136,2023,1
Guzamala,Babura,NA,0.523916039,0.523916039,1432,218,2024,1
Guzamala,Babura,NA,0.698554718,0.698554718,1650,151,2024,1
Guzamala,Babura,NA,0.8,0.8,1801,185,2025,1
Guzamala,Babura,NA,0.8,0.8,1986,183,2025,1
Gwagwalada,Keana,NA,0.067621303,0.067621303,0,196,2020,1
Gwagwalada,Keana,NA,0.135242606,0.135242606,196,154,2020,1
Gwagwalada,Keana,NA,0.358392906,0.358392906,350,212,2020,1
Gwagwalada,Keana,NA,0.8,0.8,562,154,2021,1
Gwagwalada,Keana,NA,0.8,0.8,716,202,2022,1
Gwagwalada,Keana,NA,0.8,0.8,918,159,2022,1
Gwagwalada,Keana,NA,0.8,0.8,1077,219,2023,1
Gwagwalada,Keana,NA,0.8,0.8,1296,136,2023,1
Gwagwalada,Keana,NA,0.8,0.8,1432,218,2024,1
Gwagwalada,Keana,NA,0.8,0.8,1650,151,2024,1
Gwagwalada,Keana,NA,0.8,0.8,1801,185,2025,1
Gwagwalada,Keana,NA,0.8,0.8,1986,183,2025,1
Gwale,Alkaleri,NA,0.45946767,0.45946767,0,196,2020,1
Gwale,Alkaleri,NA,0.482441054,0.482441054,196,154,2020,1
Gwale,Alkaleri,NA,0.48703573,0.48703573,350,212,2020,1
Gwale,Alkaleri,NA,0.491630407,0.491630407,562,154,2021,1
Gwale,Alkaleri,NA,0.496225084,0.496225084,716,202,2022,1
Gwale,Alkaleri,NA,0.50081976,0.50081976,918,159,2022,1
Gwale,Alkaleri,NA,0.505414437,0.505414437,1077,219,2023,1
Gwale,Alkaleri,NA,0.51460379,0.51460379,1296,136,2023,1
Gwale,Alkaleri,NA,0.689201505,0.689201505,1432,218,2024,1
Gwale,Alkaleri,NA,0.8,0.8,1650,151,2024,1
Gwale,Alkaleri,NA,0.8,0.8,1801,185,2025,1
Gwale,Alkaleri,NA,0.8,0.8,1986,183,2025,1
Gwandu,Birnin Kebbi,NA,0.529411765,0.529411765,0,196,2020,1
Gwandu,Birnin Kebbi,NA,0.555882353,0.555882353,196,154,2020,1
Gwandu,Birnin Kebbi,NA,0.561176471,0.561176471,350,212,2020,1
Gwandu,Birnin Kebbi,NA,0.566470589,0.566470589,562,154,2021,1
Gwandu,Birnin Kebbi,NA,0.571764706,0.571764706,716,202,2022,1
Gwandu,Birnin Kebbi,NA,0.577058824,0.577058824,918,159,2022,1
Gwandu,Birnin Kebbi,NA,0.582352942,0.582352942,1077,219,2023,1
Gwandu,Birnin Kebbi,NA,0.592941177,0.592941177,1296,136,2023,1
Gwandu,Birnin Kebbi,NA,0.794117648,0.794117648,1432,218,2024,1
Gwandu,Birnin Kebbi,NA,0.8,0.8,1650,151,2024,1
Gwandu,Birnin Kebbi,NA,0.8,0.8,1801,185,2025,1
Gwandu,Birnin Kebbi,NA,0.8,0.8,1986,183,2025,1
Gwaram,Takali,NA,0.223498732,0.223498732,0,196,2020,1
Gwaram,Takali,NA,0.481081021,0.481081021,196,154,2020,1
Gwaram,Takali,NA,0.488031831,0.488031831,350,212,2020,1
Gwaram,Takali,NA,0.734170985,0.734170985,562,154,2021,1
Gwaram,Takali,NA,0.743446182,0.743446182,716,202,2022,1
Gwaram,Takali,NA,0.752766079,0.752766079,918,159,2022,1
Gwaram,Takali,NA,0.8,0.8,1077,219,2023,1
Gwaram,Takali,NA,0.8,0.8,1296,136,2023,1
Gwaram,Takali,NA,0.8,0.8,1432,218,2024,1
Gwaram,Takali,NA,0.8,0.8,1650,151,2024,1
Gwaram,Takali,NA,0.8,0.8,1801,185,2025,1
Gwaram,Takali,NA,0.8,0.8,1986,183,2025,1
Gwarzo,Gwarzo,NA,0.4,0.4,0,196,2020,1
Gwarzo,Gwarzo,NA,0.42,0.42,196,154,2020,1
Gwarzo,Gwarzo,NA,0.424,0.424,350,212,2020,1
Gwarzo,Gwarzo,NA,0.428,0.428,562,154,2021,1
Gwarzo,Gwarzo,NA,0.432,0.432,716,202,2022,1
Gwarzo,Gwarzo,NA,0.436,0.436,918,159,2022,1
Gwarzo,Gwarzo,NA,0.44,0.44,1077,219,2023,1
Gwarzo,Gwarzo,NA,0.448,0.448,1296,136,2023,1
Gwarzo,Gwarzo,NA,0.6,0.6,1432,218,2024,1
Gwarzo,Gwarzo,NA,0.8,0.8,1650,151,2024,1
Gwarzo,Gwarzo,NA,0.8,0.8,1801,185,2025,1
Gwarzo,Gwarzo,NA,0.8,0.8,1986,183,2025,1
Gwer East,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1
Gwer East,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,1
Gwer East,Oke-Ero,NA,0.538998927,0.538998927,350,212,2020,1
Gwer East,Oke-Ero,NA,0.8,0.8,562,154,2021,1
Gwer East,Oke-Ero,NA,0.8,0.8,716,202,2022,1
Gwer East,Oke-Ero,NA,0.8,0.8,918,159,2022,1
Gwer East,Oke-Ero,NA,0.8,0.8,1077,219,2023,1
Gwer East,Oke-Ero,NA,0.8,0.8,1296,136,2023,1
Gwer East,Oke-Ero,NA,0.8,0.8,1432,218,2024,1
Gwer East,Oke-Ero,NA,0.8,0.8,1650,151,2024,1
Gwer East,Oke-Ero,NA,0.8,0.8,1801,185,2025,1
Gwer East,Oke-Ero,NA,0.8,0.8,1986,183,2025,1
Gwer West,Keana,NA,0.333333333,0.333333333,0,196,2020,1
Gwer West,Keana,NA,0.35,0.35,196,154,2020,1
Gwer West,Keana,NA,0.353333333,0.353333333,350,212,2020,1
Gwer West,Keana,NA,0.356666666,0.356666666,562,154,2021,1
Gwer West,Keana,NA,0.36,0.36,716,202,2022,1
Gwer West,Keana,NA,0.363333333,0.363333333,918,159,2022,1
Gwer West,Keana,NA,0.366666666,0.366666666,1077,219,2023,1
Gwer West,Keana,NA,0.373333333,0.373333333,1296,136,2023,1
Gwer West,Keana,NA,0.5,0.5,1432,218,2024,1
Gwer West,Keana,NA,0.666666666,0.666666666,1650,151,2024,1
Gwer West,Keana,NA,0.8,0.8,1801,185,2025,1
Gwer West,Keana,NA,0.8,0.8,1986,183,2025,1
Gwiwa,Babura,NA,0.333333333,0.333333333,0,196,2020,1
Gwiwa,Babura,NA,0.35,0.35,196,154,2020,1
Gwiwa,Babura,NA,0.353333333,0.353333333,350,212,2020,1
Gwiwa,Babura,NA,0.356666666,0.356666666,562,154,2021,1
Gwiwa,Babura,NA,0.36,0.36,716,202,2022,1
Gwiwa,Babura,NA,0.363333333,0.363333333,918,159,2022,1
Gwiwa,Babura,NA,0.366666666,0.366666666,1077,219,2023,1
Gwiwa,Babura,NA,0.373333333,0.373333333,1296,136,2023,1
Gwiwa,Babura,NA,0.5,0.5,1432,218,2024,1
Gwiwa,Babura,NA,0.666666666,0.666666666,1650,151,2024,1
Gwiwa,Babura,NA,0.8,0.8,1801,185,2025,1
Gwiwa,Babura,NA,0.8,0.8,1986,183,2025,1
Gwoza,Darazo,NA,0.114371076,0.114371076,0,196,2020,1
Gwoza,Darazo,NA,0.492367482,0.492367482,196,154,2020,1
Gwoza,Darazo,NA,0.606166703,0.606166703,350,212,2020,1
Gwoza,Darazo,NA,0.8,0.8,562,154,2021,1
Gwoza,Darazo,NA,0.8,0.8,716,202,2022,1
Gwoza,Darazo,NA,0.8,0.8,918,159,2022,1
Gwoza,Darazo,NA,0.8,0.8,1077,219,2023,1
Gwoza,Darazo,NA,0.8,0.8,1296,136,2023,1
Gwoza,Darazo,NA,0.8,0.8,1432,218,2024,1
Gwoza,Darazo,NA,0.8,0.8,1650,151,2024,1
Gwoza,Darazo,NA,0.8,0.8,1801,185,2025,1
Gwoza,Darazo,NA,0.8,0.8,1986,183,2025,1
Hadejia,Taura,NA,0.174928041,0.174928041,0,196,2020,1
Hadejia,Taura,NA,0.376532608,0.376532608,196,154,2020,1
Hadejia,Taura,NA,0.38197287,0.38197287,350,212,2020,1
Hadejia,Taura,NA,0.574621122,0.574621122,562,154,2021,1
Hadejia,Taura,NA,0.581880636,0.581880636,716,202,2022,1
Hadejia,Taura,NA,0.589175135,0.589175135,918,159,2022,1
Hadejia,Taura,NA,0.788925465,0.788925465,1077,219,2023,1
Hadejia,Taura,NA,0.8,0.8,1296,136,2023,1
Hadejia,Taura,NA,0.8,0.8,1432,218,2024,1
Hadejia,Taura,NA,0.8,0.8,1650,151,2024,1
Hadejia,Taura,NA,0.8,0.8,1801,185,2025,1
Hadejia,Taura,NA,0.8,0.8,1986,183,2025,1
