,LGA,Rep_DS,State,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases,start_day_override
8600,Udu,Isoko South,NA,0.8,0.8,1296,136,2023,8,0.8,1
8601,Udu,Isoko South,NA,0.8,0.8,1432,218,2024,9,0.8,1
8602,Udu,Isoko South,NA,0.8,0.8,1650,151,2024,10,0.8,1
8603,Udu,Isoko South,NA,0.8,0.8,1801,185,2025,11,0.8,1
8604,Udu,Isoko South,NA,0.8,0.8,1986,183,2025,12,0.8,1
8605,Udung Uko,Nsit Ubium,NA,0.297727761,0.297727761,0,196,2020,1,0.49,1
8606,Udung Uko,Nsit Ubium,NA,0.312614149,0.312614149,196,154,2020,2,0.539,1
8607,Udung Uko,Nsit Ubium,NA,0.315591427,0.315591427,350,212,2021,3,0.588,1
8608,Udung Uko,Nsit Ubium,NA,0.318568704,0.318568704,562,154,2021,4,0.637,1
8609,Udung Uko,Nsit Ubium,NA,0.321545982,0.321545982,716,202,2022,5,0.686,1
8610,Udung Uko,Nsit Ubium,NA,0.324523259,0.324523259,918,159,2022,6,0.735,1
8611,Udung Uko,Nsit Ubium,NA,0.327500537,0.327500537,1077,219,2023,7,0.784,1
8612,Udung Uko,Nsit Ubium,NA,0.333455092,0.333455092,1296,136,2023,8,0.8,1
8613,Udung Uko,Nsit Ubium,NA,0.446591642,0.446591642,1432,218,2024,9,0.8,1
8614,Udung Uko,Nsit Ubium,NA,0.595455522,0.595455522,1650,151,2024,10,0.8,1
8615,Udung Uko,Nsit Ubium,NA,0.744319403,0.744319403,1801,185,2025,11,0.8,1
8616,Udung Uko,Nsit Ubium,NA,0.8,0.8,1986,183,2025,12,0.8,1
8617,Ughelli North,Isoko South,NA,0.12159624,0.12159624,0,196,2020,1,0.49,1
8618,Ughelli North,Isoko South,NA,0.523471813,0.523471813,196,154,2020,2,0.539,1
8619,Ughelli North,Isoko South,NA,0.644460072,0.644460072,350,212,2021,3,0.588,1
8620,Ughelli North,Isoko South,NA,0.8,0.8,562,154,2021,4,0.637,1
8621,Ughelli North,Isoko South,NA,0.8,0.8,716,202,2022,5,0.686,1
8622,Ughelli North,Isoko South,NA,0.8,0.8,918,159,2022,6,0.735,1
8623,Ughelli North,Isoko South,NA,0.8,0.8,1077,219,2023,7,0.784,1
8624,Ughelli North,Isoko South,NA,0.8,0.8,1296,136,2023,8,0.8,1
8625,Ughelli North,Isoko South,NA,0.8,0.8,1432,218,2024,9,0.8,1
8626,Ughelli North,Isoko South,NA,0.8,0.8,1650,151,2024,10,0.8,1
8627,Ughelli North,Isoko South,NA,0.8,0.8,1801,185,2025,11,0.8,1
8628,Ughelli North,Isoko South,NA,0.8,0.8,1986,183,2025,12,0.8,1
8629,Ughelli South,Isoko South,NA,0.12159624,0.12159624,0,196,2020,1,0.49,1
8630,Ughelli South,Isoko South,NA,0.523471813,0.523471813,196,154,2020,2,0.539,1
8631,Ughelli South,Isoko South,NA,0.644460072,0.644460072,350,212,2021,3,0.588,1
8632,Ughelli South,Isoko South,NA,0.8,0.8,562,154,2021,4,0.637,1
8633,Ughelli South,Isoko South,NA,0.8,0.8,716,202,2022,5,0.686,1
8634,Ughelli South,Isoko South,NA,0.8,0.8,918,159,2022,6,0.735,1
8635,Ughelli South,Isoko South,NA,0.8,0.8,1077,219,2023,7,0.784,1
8636,Ughelli South,Isoko South,NA,0.8,0.8,1296,136,2023,8,0.8,1
8637,Ughelli South,Isoko South,NA,0.8,0.8,1432,218,2024,9,0.8,1
8638,Ughelli South,Isoko South,NA,0.8,0.8,1650,151,2024,10,0.8,1
8639,Ughelli South,Isoko South,NA,0.8,0.8,1801,185,2025,11,0.8,1
8640,Ughelli South,Isoko South,NA,0.8,0.8,1986,183,2025,12,0.8,1
8641,Ugwunagbo,Ngor-Okpala,NA,0.283373403,0.283373403,0,196,2020,1,0.49,1
8642,Ugwunagbo,Ngor-Okpala,NA,0.297542073,0.297542073,196,154,2020,2,0.539,1
8643,Ugwunagbo,Ngor-Okpala,NA,0.300375807,0.300375807,350,212,2021,3,0.588,1
8644,Ugwunagbo,Ngor-Okpala,NA,0.303209541,0.303209541,562,154,2021,4,0.637,1
8645,Ugwunagbo,Ngor-Okpala,NA,0.306043275,0.306043275,716,202,2022,5,0.686,1
8646,Ugwunagbo,Ngor-Okpala,NA,0.308877009,0.308877009,918,159,2022,6,0.735,1
8647,Ugwunagbo,Ngor-Okpala,NA,0.311710743,0.311710743,1077,219,2023,7,0.784,1
8648,Ugwunagbo,Ngor-Okpala,NA,0.317378211,0.317378211,1296,136,2023,8,0.8,1
8649,Ugwunagbo,Ngor-Okpala,NA,0.425060105,0.425060105,1432,218,2024,9,0.8,1
8650,Ugwunagbo,Ngor-Okpala,NA,0.566746806,0.566746806,1650,151,2024,10,0.8,1
8651,Ugwunagbo,Ngor-Okpala,NA,0.708433508,0.708433508,1801,185,2025,11,0.8,1
8652,Ugwunagbo,Ngor-Okpala,NA,0.8,0.8,1986,183,2025,12,0.8,1
8653,Uhunmwonde,Owan East,NA,0.278942779,0.278942779,0,196,2020,1,0.49,1
8654,Uhunmwonde,Owan East,NA,0.292889918,0.292889918,196,154,2020,2,0.539,1
8655,Uhunmwonde,Owan East,NA,0.295679346,0.295679346,350,212,2021,3,0.588,1
8656,Uhunmwonde,Owan East,NA,0.298468774,0.298468774,562,154,2021,4,0.637,1
8657,Uhunmwonde,Owan East,NA,0.301258201,0.301258201,716,202,2022,5,0.686,1
8658,Uhunmwonde,Owan East,NA,0.304047629,0.304047629,918,159,2022,6,0.735,1
8659,Uhunmwonde,Owan East,NA,0.306837057,0.306837057,1077,219,2023,7,0.784,1
8660,Uhunmwonde,Owan East,NA,0.312415912,0.312415912,1296,136,2023,8,0.8,1
8661,Uhunmwonde,Owan East,NA,0.418414169,0.418414169,1432,218,2024,9,0.8,1
8662,Uhunmwonde,Owan East,NA,0.557885558,0.557885558,1650,151,2024,10,0.8,1
8663,Uhunmwonde,Owan East,NA,0.697356948,0.697356948,1801,185,2025,11,0.8,1
8664,Uhunmwonde,Owan East,NA,0.8,0.8,1986,183,2025,12,0.8,1
8665,Ukanafun,Nsit Ubium,NA,0.4,0.4,0,196,2020,1,0.49,1
8666,Ukanafun,Nsit Ubium,NA,0.42,0.42,196,154,2020,2,0.539,1
8667,Ukanafun,Nsit Ubium,NA,0.424,0.424,350,212,2021,3,0.588,1
8668,Ukanafun,Nsit Ubium,NA,0.428,0.428,562,154,2021,4,0.637,1
8669,Ukanafun,Nsit Ubium,NA,0.432,0.432,716,202,2022,5,0.686,1
8670,Ukanafun,Nsit Ubium,NA,0.436,0.436,918,159,2022,6,0.735,1
8671,Ukanafun,Nsit Ubium,NA,0.44,0.44,1077,219,2023,7,0.784,1
8672,Ukanafun,Nsit Ubium,NA,0.448,0.448,1296,136,2023,8,0.8,1
8673,Ukanafun,Nsit Ubium,NA,0.6,0.6,1432,218,2024,9,0.8,1
8674,Ukanafun,Nsit Ubium,NA,0.8,0.8,1650,151,2024,10,0.8,1
8675,Ukanafun,Nsit Ubium,NA,0.8,0.8,1801,185,2025,11,0.8,1
8676,Ukanafun,Nsit Ubium,NA,0.8,0.8,1986,183,2025,12,0.8,1
8677,Ukum,Keana,NA,0.177187213,0.177187213,0,196,2020,1,0.49,1
8678,Ukum,Keana,NA,0.381395476,0.381395476,196,154,2020,2,0.539,1
8679,Ukum,Keana,NA,0.386905998,0.386905998,350,212,2021,3,0.588,1
8680,Ukum,Keana,NA,0.582042276,0.582042276,562,154,2021,4,0.637,1
8681,Ukum,Keana,NA,0.589395545,0.589395545,716,202,2022,5,0.686,1
8682,Ukum,Keana,NA,0.596784252,0.596784252,918,159,2022,6,0.735,1
8683,Ukum,Keana,NA,0.799114331,0.799114331,1077,219,2023,7,0.784,1
8684,Ukum,Keana,NA,0.8,0.8,1296,136,2023,8,0.8,1
8685,Ukum,Keana,NA,0.8,0.8,1432,218,2024,9,0.8,1
8686,Ukum,Keana,NA,0.8,0.8,1650,151,2024,10,0.8,1
8687,Ukum,Keana,NA,0.8,0.8,1801,185,2025,11,0.8,1
8688,Ukum,Keana,NA,0.8,0.8,1986,183,2025,12,0.8,1
8689,Ukwa East,Nsit Ubium,NA,0.297727761,0.297727761,0,196,2020,1,0.49,1
8690,Ukwa East,Nsit Ubium,NA,0.312614149,0.312614149,196,154,2020,2,0.539,1
8691,Ukwa East,Nsit Ubium,NA,0.315591427,0.315591427,350,212,2021,3,0.588,1
8692,Ukwa East,Nsit Ubium,NA,0.318568704,0.318568704,562,154,2021,4,0.637,1
8693,Ukwa East,Nsit Ubium,NA,0.321545982,0.321545982,716,202,2022,5,0.686,1
8694,Ukwa East,Nsit Ubium,NA,0.324523259,0.324523259,918,159,2022,6,0.735,1
8695,Ukwa East,Nsit Ubium,NA,0.327500537,0.327500537,1077,219,2023,7,0.784,1
8696,Ukwa East,Nsit Ubium,NA,0.333455092,0.333455092,1296,136,2023,8,0.8,1
8697,Ukwa East,Nsit Ubium,NA,0.446591642,0.446591642,1432,218,2024,9,0.8,1
8698,Ukwa East,Nsit Ubium,NA,0.595455522,0.595455522,1650,151,2024,10,0.8,1
8699,Ukwa East,Nsit Ubium,NA,0.744319403,0.744319403,1801,185,2025,11,0.8,1
8700,Ukwa East,Nsit Ubium,NA,0.8,0.8,1986,183,2025,12,0.8,1
8701,Ukwa West,Nsit Ubium,NA,0.297727761,0.297727761,0,196,2020,1,0.49,1
8702,Ukwa West,Nsit Ubium,NA,0.312614149,0.312614149,196,154,2020,2,0.539,1
8703,Ukwa West,Nsit Ubium,NA,0.315591427,0.315591427,350,212,2021,3,0.588,1
8704,Ukwa West,Nsit Ubium,NA,0.318568704,0.318568704,562,154,2021,4,0.637,1
8705,Ukwa West,Nsit Ubium,NA,0.321545982,0.321545982,716,202,2022,5,0.686,1
8706,Ukwa West,Nsit Ubium,NA,0.324523259,0.324523259,918,159,2022,6,0.735,1
8707,Ukwa West,Nsit Ubium,NA,0.327500537,0.327500537,1077,219,2023,7,0.784,1
8708,Ukwa West,Nsit Ubium,NA,0.333455092,0.333455092,1296,136,2023,8,0.8,1
8709,Ukwa West,Nsit Ubium,NA,0.446591642,0.446591642,1432,218,2024,9,0.8,1
8710,Ukwa West,Nsit Ubium,NA,0.595455522,0.595455522,1650,151,2024,10,0.8,1
8711,Ukwa West,Nsit Ubium,NA,0.744319403,0.744319403,1801,185,2025,11,0.8,1
8712,Ukwa West,Nsit Ubium,NA,0.8,0.8,1986,183,2025,12,0.8,1
8713,Ukwuani,Uzo-Uwani,NA,0.420192485,0.420192485,0,196,2020,1,0.49,1
8714,Ukwuani,Uzo-Uwani,NA,0.441202109,0.441202109,196,154,2020,2,0.539,1
8715,Ukwuani,Uzo-Uwani,NA,0.445404034,0.445404034,350,212,2021,3,0.588,1
8716,Ukwuani,Uzo-Uwani,NA,0.449605959,0.449605959,562,154,2021,4,0.637,1
8717,Ukwuani,Uzo-Uwani,NA,0.453807884,0.453807884,716,202,2022,5,0.686,1
8718,Ukwuani,Uzo-Uwani,NA,0.458009809,0.458009809,918,159,2022,6,0.735,1
8719,Ukwuani,Uzo-Uwani,NA,0.462211734,0.462211734,1077,219,2023,7,0.784,1
8720,Ukwuani,Uzo-Uwani,NA,0.470615583,0.470615583,1296,136,2023,8,0.8,1
8721,Ukwuani,Uzo-Uwani,NA,0.630288728,0.630288728,1432,218,2024,9,0.8,1
8722,Ukwuani,Uzo-Uwani,NA,0.8,0.8,1650,151,2024,10,0.8,1
8723,Ukwuani,Uzo-Uwani,NA,0.8,0.8,1801,185,2025,11,0.8,1
8724,Ukwuani,Uzo-Uwani,NA,0.8,0.8,1986,183,2025,12,0.8,1
8725,Umuahia North,Oru West,NA,0.64092895,0.64092895,0,196,2020,1,0.49,1
8726,Umuahia North,Oru West,NA,0.672975398,0.672975398,196,154,2020,2,0.539,1
8727,Umuahia North,Oru West,NA,0.679384687,0.679384687,350,212,2021,3,0.588,1
8728,Umuahia North,Oru West,NA,0.685793977,0.685793977,562,154,2021,4,0.637,1
8729,Umuahia North,Oru West,NA,0.692203266,0.692203266,716,202,2022,5,0.686,1
8730,Umuahia North,Oru West,NA,0.698612556,0.698612556,918,159,2022,6,0.735,1
8731,Umuahia North,Oru West,NA,0.705021845,0.705021845,1077,219,2023,7,0.784,1
8732,Umuahia North,Oru West,NA,0.717840424,0.717840424,1296,136,2023,8,0.8,1
8733,Umuahia North,Oru West,NA,0.8,0.8,1432,218,2024,9,0.8,1
8734,Umuahia North,Oru West,NA,0.8,0.8,1650,151,2024,10,0.8,1
8735,Umuahia North,Oru West,NA,0.8,0.8,1801,185,2025,11,0.8,1
8736,Umuahia North,Oru West,NA,0.8,0.8,1986,183,2025,12,0.8,1
8737,Umuahia South,Ngor-Okpala,NA,0.5,0.5,0,196,2020,1,0.49,1
8738,Umuahia South,Ngor-Okpala,NA,0.525,0.525,196,154,2020,2,0.539,1
8739,Umuahia South,Ngor-Okpala,NA,0.53,0.53,350,212,2021,3,0.588,1
8740,Umuahia South,Ngor-Okpala,NA,0.535,0.535,562,154,2021,4,0.637,1
8741,Umuahia South,Ngor-Okpala,NA,0.54,0.54,716,202,2022,5,0.686,1
8742,Umuahia South,Ngor-Okpala,NA,0.545,0.545,918,159,2022,6,0.735,1
8743,Umuahia South,Ngor-Okpala,NA,0.55,0.55,1077,219,2023,7,0.784,1
8744,Umuahia South,Ngor-Okpala,NA,0.56,0.56,1296,136,2023,8,0.8,1
8745,Umuahia South,Ngor-Okpala,NA,0.75,0.75,1432,218,2024,9,0.8,1
8746,Umuahia South,Ngor-Okpala,NA,0.8,0.8,1650,151,2024,10,0.8,1
8747,Umuahia South,Ngor-Okpala,NA,0.8,0.8,1801,185,2025,11,0.8,1
8748,Umuahia South,Ngor-Okpala,NA,0.8,0.8,1986,183,2025,12,0.8,1
8749,Umu-Neochi,Ngor-Okpala,NA,0.283373403,0.283373403,0,196,2020,1,0.49,1
8750,Umu-Neochi,Ngor-Okpala,NA,0.297542073,0.297542073,196,154,2020,2,0.539,1
8751,Umu-Neochi,Ngor-Okpala,NA,0.300375807,0.300375807,350,212,2021,3,0.588,1
8752,Umu-Neochi,Ngor-Okpala,NA,0.303209541,0.303209541,562,154,2021,4,0.637,1
8753,Umu-Neochi,Ngor-Okpala,NA,0.306043275,0.306043275,716,202,2022,5,0.686,1
8754,Umu-Neochi,Ngor-Okpala,NA,0.308877009,0.308877009,918,159,2022,6,0.735,1
8755,Umu-Neochi,Ngor-Okpala,NA,0.311710743,0.311710743,1077,219,2023,7,0.784,1
8756,Umu-Neochi,Ngor-Okpala,NA,0.317378211,0.317378211,1296,136,2023,8,0.8,1
8757,Umu-Neochi,Ngor-Okpala,NA,0.425060105,0.425060105,1432,218,2024,9,0.8,1
8758,Umu-Neochi,Ngor-Okpala,NA,0.566746806,0.566746806,1650,151,2024,10,0.8,1
8759,Umu-Neochi,Ngor-Okpala,NA,0.708433508,0.708433508,1801,185,2025,11,0.8,1
8760,Umu-Neochi,Ngor-Okpala,NA,0.8,0.8,1986,183,2025,12,0.8,1
8761,Ungogo,Taura,NA,0.357446766,0.357446766,0,196,2020,1,0.49,1
8762,Ungogo,Taura,NA,0.375319104,0.375319104,196,154,2020,2,0.539,1
8763,Ungogo,Taura,NA,0.378893572,0.378893572,350,212,2021,3,0.588,1
8764,Ungogo,Taura,NA,0.38246804,0.38246804,562,154,2021,4,0.637,1
8765,Ungogo,Taura,NA,0.386042507,0.386042507,716,202,2022,5,0.686,1
8766,Ungogo,Taura,NA,0.389616975,0.389616975,918,159,2022,6,0.735,1
8767,Ungogo,Taura,NA,0.393191443,0.393191443,1077,219,2023,7,0.784,1
8768,Ungogo,Taura,NA,0.400340378,0.400340378,1296,136,2023,8,0.8,1
8769,Ungogo,Taura,NA,0.536170149,0.536170149,1432,218,2024,9,0.8,1
8770,Ungogo,Taura,NA,0.714893532,0.714893532,1650,151,2024,10,0.8,1
8771,Ungogo,Taura,NA,0.8,0.8,1801,185,2025,11,0.8,1
8772,Ungogo,Taura,NA,0.8,0.8,1986,183,2025,12,0.8,1
8773,Unuimo,Ngor-Okpala,NA,0.283373403,0.283373403,0,196,2020,1,0.49,1
8774,Unuimo,Ngor-Okpala,NA,0.297542073,0.297542073,196,154,2020,2,0.539,1
8775,Unuimo,Ngor-Okpala,NA,0.300375807,0.300375807,350,212,2021,3,0.588,1
8776,Unuimo,Ngor-Okpala,NA,0.303209541,0.303209541,562,154,2021,4,0.637,1
8777,Unuimo,Ngor-Okpala,NA,0.306043275,0.306043275,716,202,2022,5,0.686,1
8778,Unuimo,Ngor-Okpala,NA,0.308877009,0.308877009,918,159,2022,6,0.735,1
8779,Unuimo,Ngor-Okpala,NA,0.311710743,0.311710743,1077,219,2023,7,0.784,1
8780,Unuimo,Ngor-Okpala,NA,0.317378211,0.317378211,1296,136,2023,8,0.8,1
8781,Unuimo,Ngor-Okpala,NA,0.425060105,0.425060105,1432,218,2024,9,0.8,1
8782,Unuimo,Ngor-Okpala,NA,0.566746806,0.566746806,1650,151,2024,10,0.8,1
8783,Unuimo,Ngor-Okpala,NA,0.708433508,0.708433508,1801,185,2025,11,0.8,1
8784,Unuimo,Ngor-Okpala,NA,0.8,0.8,1986,183,2025,12,0.8,1
8785,Uruan,Nsit Ubium,NA,0.689497753,0.689497753,0,196,2020,1,0.49,1
8786,Uruan,Nsit Ubium,NA,0.723972641,0.723972641,196,154,2020,2,0.539,1
8787,Uruan,Nsit Ubium,NA,0.730867618,0.730867618,350,212,2021,3,0.588,1
8788,Uruan,Nsit Ubium,NA,0.737762596,0.737762596,562,154,2021,4,0.637,1
8789,Uruan,Nsit Ubium,NA,0.744657573,0.744657573,716,202,2022,5,0.686,1
8790,Uruan,Nsit Ubium,NA,0.751552551,0.751552551,918,159,2022,6,0.735,1
8791,Uruan,Nsit Ubium,NA,0.758447528,0.758447528,1077,219,2023,7,0.784,1
8792,Uruan,Nsit Ubium,NA,0.772237483,0.772237483,1296,136,2023,8,0.8,1
8793,Uruan,Nsit Ubium,NA,0.8,0.8,1432,218,2024,9,0.8,1
8794,Uruan,Nsit Ubium,NA,0.8,0.8,1650,151,2024,10,0.8,1
8795,Uruan,Nsit Ubium,NA,0.8,0.8,1801,185,2025,11,0.8,1
8796,Uruan,Nsit Ubium,NA,0.8,0.8,1986,183,2025,12,0.8,1
8797,Urue-Offong-Oruko,Nsit Ubium,NA,0.4,0.4,0,196,2020,1,0.49,1
8798,Urue-Offong-Oruko,Nsit Ubium,NA,0.42,0.42,196,154,2020,2,0.539,1
8799,Urue-Offong-Oruko,Nsit Ubium,NA,0.424,0.424,350,212,2021,3,0.588,1
8800,Urue-Offong-Oruko,Nsit Ubium,NA,0.428,0.428,562,154,2021,4,0.637,1
8801,Urue-Offong-Oruko,Nsit Ubium,NA,0.432,0.432,716,202,2022,5,0.686,1
8802,Urue-Offong-Oruko,Nsit Ubium,NA,0.436,0.436,918,159,2022,6,0.735,1
8803,Urue-Offong-Oruko,Nsit Ubium,NA,0.44,0.44,1077,219,2023,7,0.784,1
8804,Urue-Offong-Oruko,Nsit Ubium,NA,0.448,0.448,1296,136,2023,8,0.8,1
8805,Urue-Offong-Oruko,Nsit Ubium,NA,0.6,0.6,1432,218,2024,9,0.8,1
8806,Urue-Offong-Oruko,Nsit Ubium,NA,0.8,0.8,1650,151,2024,10,0.8,1
8807,Urue-Offong-Oruko,Nsit Ubium,NA,0.8,0.8,1801,185,2025,11,0.8,1
8808,Urue-Offong-Oruko,Nsit Ubium,NA,0.8,0.8,1986,183,2025,12,0.8,1
8809,Ushongo,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1,0.49,1
8810,Ushongo,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,2,0.539,1
8811,Ushongo,Oke-Ero,NA,0.538998927,0.538998927,350,212,2021,3,0.588,1
8812,Ushongo,Oke-Ero,NA,0.8,0.8,562,154,2021,4,0.637,1
8813,Ushongo,Oke-Ero,NA,0.8,0.8,716,202,2022,5,0.686,1
8814,Ushongo,Oke-Ero,NA,0.8,0.8,918,159,2022,6,0.735,1
8815,Ushongo,Oke-Ero,NA,0.8,0.8,1077,219,2023,7,0.784,1
8816,Ushongo,Oke-Ero,NA,0.8,0.8,1296,136,2023,8,0.8,1
8817,Ushongo,Oke-Ero,NA,0.8,0.8,1432,218,2024,9,0.8,1
8818,Ushongo,Oke-Ero,NA,0.8,0.8,1650,151,2024,10,0.8,1
8819,Ushongo,Oke-Ero,NA,0.8,0.8,1801,185,2025,11,0.8,1
8820,Ushongo,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.8,1
8821,Ussa,Oru West,NA,0.25,0.25,0,196,2020,1,0.49,1
8822,Ussa,Oru West,NA,0.538125,0.538125,196,154,2020,2,0.539,1
8823,Ussa,Oru West,NA,0.5459,0.5459,350,212,2021,3,0.588,1
8824,Ussa,Oru West,NA,0.8,0.8,562,154,2021,4,0.637,1
8825,Ussa,Oru West,NA,0.8,0.8,716,202,2022,5,0.686,1
8826,Ussa,Oru West,NA,0.8,0.8,918,159,2022,6,0.735,1
8827,Ussa,Oru West,NA,0.8,0.8,1077,219,2023,7,0.784,1
8828,Ussa,Oru West,NA,0.8,0.8,1296,136,2023,8,0.8,1
8829,Ussa,Oru West,NA,0.8,0.8,1432,218,2024,9,0.8,1
8830,Ussa,Oru West,NA,0.8,0.8,1650,151,2024,10,0.8,1
8831,Ussa,Oru West,NA,0.8,0.8,1801,185,2025,11,0.8,1
8832,Ussa,Oru West,NA,0.8,0.8,1986,183,2025,12,0.8,1
8833,Uvwie,Isoko South,NA,0.12159624,0.12159624,0,196,2020,1,0.49,1
8834,Uvwie,Isoko South,NA,0.523471813,0.523471813,196,154,2020,2,0.539,1
8835,Uvwie,Isoko South,NA,0.644460072,0.644460072,350,212,2021,3,0.588,1
8836,Uvwie,Isoko South,NA,0.8,0.8,562,154,2021,4,0.637,1
8837,Uvwie,Isoko South,NA,0.8,0.8,716,202,2022,5,0.686,1
8838,Uvwie,Isoko South,NA,0.8,0.8,918,159,2022,6,0.735,1
8839,Uvwie,Isoko South,NA,0.8,0.8,1077,219,2023,7,0.784,1
8840,Uvwie,Isoko South,NA,0.8,0.8,1296,136,2023,8,0.8,1
8841,Uvwie,Isoko South,NA,0.8,0.8,1432,218,2024,9,0.8,1
8842,Uvwie,Isoko South,NA,0.8,0.8,1650,151,2024,10,0.8,1
8843,Uvwie,Isoko South,NA,0.8,0.8,1801,185,2025,11,0.8,1
8844,Uvwie,Isoko South,NA,0.8,0.8,1986,183,2025,12,0.8,1
8845,Uyo,Nsit Ubium,NA,0.395245307,0.395245307,0,196,2020,1,0.49,1
8846,Uyo,Nsit Ubium,NA,0.415007572,0.415007572,196,154,2020,2,0.539,1
8847,Uyo,Nsit Ubium,NA,0.418960025,0.418960025,350,212,2021,3,0.588,1
8848,Uyo,Nsit Ubium,NA,0.422912478,0.422912478,562,154,2021,4,0.637,1
8849,Uyo,Nsit Ubium,NA,0.426864932,0.426864932,716,202,2022,5,0.686,1
8850,Uyo,Nsit Ubium,NA,0.430817385,0.430817385,918,159,2022,6,0.735,1
8851,Uyo,Nsit Ubium,NA,0.434769838,0.434769838,1077,219,2023,7,0.784,1
8852,Uyo,Nsit Ubium,NA,0.442674744,0.442674744,1296,136,2023,8,0.8,1
8853,Uyo,Nsit Ubium,NA,0.592867961,0.592867961,1432,218,2024,9,0.8,1
8854,Uyo,Nsit Ubium,NA,0.790490614,0.790490614,1650,151,2024,10,0.8,1
8855,Uyo,Nsit Ubium,NA,0.8,0.8,1801,185,2025,11,0.8,1
8856,Uyo,Nsit Ubium,NA,0.8,0.8,1986,183,2025,12,0.8,1
8857,Uzo-Uwani,Uzo-Uwani,NA,0.216210522,0.216210522,0,196,2020,1,0.49,1
8858,Uzo-Uwani,Uzo-Uwani,NA,0.465393149,0.465393149,196,154,2020,2,0.539,1
8859,Uzo-Uwani,Uzo-Uwani,NA,0.472117296,0.472117296,350,212,2021,3,0.588,1
8860,Uzo-Uwani,Uzo-Uwani,NA,0.710229944,0.710229944,562,154,2021,4,0.637,1
8861,Uzo-Uwani,Uzo-Uwani,NA,0.71920268,0.71920268,716,202,2022,5,0.686,1
8862,Uzo-Uwani,Uzo-Uwani,NA,0.728218659,0.728218659,918,159,2022,6,0.735,1
8863,Uzo-Uwani,Uzo-Uwani,NA,0.8,0.8,1077,219,2023,7,0.784,1
8864,Uzo-Uwani,Uzo-Uwani,NA,0.8,0.8,1296,136,2023,8,0.8,1
8865,Uzo-Uwani,Uzo-Uwani,NA,0.8,0.8,1432,218,2024,9,0.8,1
8866,Uzo-Uwani,Uzo-Uwani,NA,0.8,0.8,1650,151,2024,10,0.8,1
8867,Uzo-Uwani,Uzo-Uwani,NA,0.8,0.8,1801,185,2025,11,0.8,1
8868,Uzo-Uwani,Uzo-Uwani,NA,0.8,0.8,1986,183,2025,12,0.8,1
8869,Vandeikya,Oke-Ero,NA,0.126702176,0.126702176,0,196,2020,1,0.49,1
8870,Vandeikya,Oke-Ero,NA,0.545452868,0.545452868,196,154,2020,2,0.539,1
8871,Vandeikya,Oke-Ero,NA,0.671521533,0.671521533,350,212,2021,3,0.588,1
8872,Vandeikya,Oke-Ero,NA,0.8,0.8,562,154,2021,4,0.637,1
8873,Vandeikya,Oke-Ero,NA,0.8,0.8,716,202,2022,5,0.686,1
8874,Vandeikya,Oke-Ero,NA,0.8,0.8,918,159,2022,6,0.735,1
8875,Vandeikya,Oke-Ero,NA,0.8,0.8,1077,219,2023,7,0.784,1
8876,Vandeikya,Oke-Ero,NA,0.8,0.8,1296,136,2023,8,0.8,1
8877,Vandeikya,Oke-Ero,NA,0.8,0.8,1432,218,2024,9,0.8,1
8878,Vandeikya,Oke-Ero,NA,0.8,0.8,1650,151,2024,10,0.8,1
8879,Vandeikya,Oke-Ero,NA,0.8,0.8,1801,185,2025,11,0.8,1
8880,Vandeikya,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.8,1
8881,Wamako,Gawabawa,NA,0.106631444,0.106631444,0,196,2020,1,0.49,1
8882,Wamako,Gawabawa,NA,0.459048366,0.459048366,196,154,2020,2,0.539,1
8883,Wamako,Gawabawa,NA,0.565146653,0.565146653,350,212,2021,3,0.588,1
8884,Wamako,Gawabawa,NA,0.8,0.8,562,154,2021,4,0.637,1
8885,Wamako,Gawabawa,NA,0.8,0.8,716,202,2022,5,0.686,1
8886,Wamako,Gawabawa,NA,0.8,0.8,918,159,2022,6,0.735,1
8887,Wamako,Gawabawa,NA,0.8,0.8,1077,219,2023,7,0.784,1
8888,Wamako,Gawabawa,NA,0.8,0.8,1296,136,2023,8,0.8,1
8889,Wamako,Gawabawa,NA,0.8,0.8,1432,218,2024,9,0.8,1
8890,Wamako,Gawabawa,NA,0.8,0.8,1650,151,2024,10,0.8,1
8891,Wamako,Gawabawa,NA,0.8,0.8,1801,185,2025,11,0.8,1
8892,Wamako,Gawabawa,NA,0.8,0.8,1986,183,2025,12,0.8,1
8893,Wamba,Alkaleri,NA,0.234127553,0.234127553,0,196,2020,1,0.49,1
8894,Wamba,Alkaleri,NA,0.503959558,0.503959558,196,154,2020,2,0.539,1
8895,Wamba,Alkaleri,NA,0.511240925,0.511240925,350,212,2021,3,0.588,1
8896,Wamba,Alkaleri,NA,0.769085599,0.769085599,562,154,2021,4,0.637,1
8897,Wamba,Alkaleri,NA,0.778801892,0.778801892,716,202,2022,5,0.686,1
8898,Wamba,Alkaleri,NA,0.788565011,0.788565011,918,159,2022,6,0.735,1
8899,Wamba,Alkaleri,NA,0.8,0.8,1077,219,2023,7,0.784,1
8900,Wamba,Alkaleri,NA,0.8,0.8,1296,136,2023,8,0.8,1
