State,LGA,repDS,peak,year,round,duration,coverage_high_access,coverage_low_access,max_age,simday
Plateau,Mangu,Darazo,july,2024,4,-1,1,0.6,5,1736
Plateau,Mikang,Alkaleri,july,2024,1,-1,1,0.6,5,1646
Plateau,Mikang,Alkaleri,july,2024,2,-1,1,0.6,5,1676
Plateau,Mikang,Alkaleri,july,2024,3,-1,1,0.6,5,1706
Plateau,Mikang,Alkaleri,july,2024,4,-1,1,0.6,5,1736
Plateau,Pankshin,Alkaleri,july,2024,1,-1,1,0.6,5,1646
Plateau,Pankshin,Alkaleri,july,2024,2,-1,1,0.6,5,1676
Plateau,Pankshin,Alkaleri,july,2024,3,-1,1,0.6,5,1706
Plateau,Pankshin,Alkaleri,july,2024,4,-1,1,0.6,5,1736
Plateau,Qua'an Pan,Keana,august,2024,1,-1,1,0.6,5,1678
Plateau,Qua'an Pan,Keana,august,2024,2,-1,1,0.6,5,1708
Plateau,Qua'an Pan,Keana,august,2024,3,-1,1,0.6,5,1738
Plateau,Qua'an Pan,Keana,august,2024,4,-1,1,0.6,5,1768
Plateau,Riyom,Soba,july,2024,1,-1,1,0.6,5,1646
Plateau,Riyom,Soba,july,2024,2,-1,1,0.6,5,1676
Plateau,Riyom,Soba,july,2024,3,-1,1,0.6,5,1706
Plateau,Riyom,Soba,july,2024,4,-1,1,0.6,5,1736
Plateau,Shendam,Keana,august,2024,1,-1,1,0.6,5,1678
Plateau,Shendam,Keana,august,2024,2,-1,1,0.6,5,1708
Plateau,Shendam,Keana,august,2024,3,-1,1,0.6,5,1738
Plateau,Shendam,Keana,august,2024,4,-1,1,0.6,5,1768
Plateau,Wase,Alkaleri,july,2024,1,-1,1,0.6,5,1646
Plateau,Wase,Alkaleri,july,2024,2,-1,1,0.6,5,1676
Plateau,Wase,Alkaleri,july,2024,3,-1,1,0.6,5,1706
Plateau,Wase,Alkaleri,july,2024,4,-1,1,0.6,5,1736
Sokoto,Binji,Gawabawa,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Binji,Gawabawa,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Binji,Gawabawa,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Binji,Gawabawa,august,2024,4,-1,1,0.6,5,1730
Sokoto,Bodinga,Gawabawa,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Bodinga,Gawabawa,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Bodinga,Gawabawa,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Bodinga,Gawabawa,august,2024,4,-1,1,0.6,5,1730
Sokoto,Dange-Shnsi,Gawabawa,august,2024,1,-1,1,0.6,5,1678
Sokoto,Dange-Shnsi,Gawabawa,august,2024,2,-1,1,0.6,5,1708
Sokoto,Dange-Shnsi,Gawabawa,august,2024,3,-1,1,0.6,5,1738
Sokoto,Dange-Shnsi,Gawabawa,august,2024,4,-1,1,0.6,5,1768
Sokoto,Gada,Gawabawa,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Gada,Gawabawa,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Gada,Gawabawa,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Gada,Gawabawa,august,2024,4,-1,1,0.6,5,1730
Sokoto,Gawabawa,Gawabawa,august,2024,1,-1,1,0.6,5,1678
Sokoto,Gawabawa,Gawabawa,august,2024,2,-1,1,0.6,5,1708
Sokoto,Gawabawa,Gawabawa,august,2024,3,-1,1,0.6,5,1738
Sokoto,Gawabawa,Gawabawa,august,2024,4,-1,1,0.6,5,1768
Sokoto,Goronyo,Gawabawa,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Goronyo,Gawabawa,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Goronyo,Gawabawa,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Goronyo,Gawabawa,august,2024,4,-1,1,0.6,5,1730
Sokoto,Gudu,Gawabawa,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Gudu,Gawabawa,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Gudu,Gawabawa,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Gudu,Gawabawa,august,2024,4,-1,1,0.6,5,1730
Sokoto,Illela,Gawabawa,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Illela,Gawabawa,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Illela,Gawabawa,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Illela,Gawabawa,august,2024,4,-1,1,0.6,5,1730
Sokoto,Isa,Rimi,march,2024,1,-1,1,0.969736842,5,1646
Sokoto,Isa,Rimi,march,2024,2,-1,1,0.994736842,5,1674
Sokoto,Isa,Rimi,march,2024,3,-1,1,0.992105263,5,1702
Sokoto,Isa,Rimi,march,2024,4,-1,1,0.6,5,1730
Sokoto,Kebbe,Birnin Kebbi,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Kebbe,Birnin Kebbi,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Kebbe,Birnin Kebbi,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Kebbe,Birnin Kebbi,august,2024,4,-1,1,0.6,5,1730
Sokoto,Kware,Gawabawa,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Kware,Gawabawa,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Kware,Gawabawa,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Kware,Gawabawa,august,2024,4,-1,1,0.6,5,1730
Sokoto,Rabah,Gawabawa,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Rabah,Gawabawa,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Rabah,Gawabawa,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Rabah,Gawabawa,august,2024,4,-1,1,0.6,5,1730
Sokoto,Sabon Birni,Gawabawa,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Sabon Birni,Gawabawa,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Sabon Birni,Gawabawa,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Sabon Birni,Gawabawa,august,2024,4,-1,1,0.6,5,1730
Sokoto,Shagari,Birnin Kebbi,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Shagari,Birnin Kebbi,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Shagari,Birnin Kebbi,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Shagari,Birnin Kebbi,august,2024,4,-1,1,0.6,5,1730
Sokoto,Silame,Gawabawa,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Silame,Gawabawa,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Silame,Gawabawa,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Silame,Gawabawa,august,2024,4,-1,1,0.6,5,1730
Sokoto,Sokoto North,Gawabawa,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Sokoto North,Gawabawa,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Sokoto North,Gawabawa,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Sokoto North,Gawabawa,august,2024,4,-1,1,0.6,5,1730
Sokoto,Sokoto South,Birnin Kebbi,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Sokoto South,Birnin Kebbi,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Sokoto South,Birnin Kebbi,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Sokoto South,Birnin Kebbi,august,2024,4,-1,1,0.6,5,1730
Sokoto,Tambuwal,Birnin Kebbi,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Tambuwal,Birnin Kebbi,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Tambuwal,Birnin Kebbi,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Tambuwal,Birnin Kebbi,august,2024,4,-1,1,0.6,5,1730
Sokoto,Tangaza,Gawabawa,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Tangaza,Gawabawa,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Tangaza,Gawabawa,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Tangaza,Gawabawa,august,2024,4,-1,1,0.6,5,1730
Sokoto,Tureta,Birnin Kebbi,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Tureta,Birnin Kebbi,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Tureta,Birnin Kebbi,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Tureta,Birnin Kebbi,august,2024,4,-1,1,0.6,5,1730
Sokoto,Wamako,Gawabawa,august,2024,1,-1,1,0.6,5,1678
Sokoto,Wamako,Gawabawa,august,2024,2,-1,1,0.6,5,1708
Sokoto,Wamako,Gawabawa,august,2024,3,-1,1,0.6,5,1738
Sokoto,Wamako,Gawabawa,august,2024,4,-1,1,0.6,5,1768
Sokoto,Wurno,Gawabawa,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Wurno,Gawabawa,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Wurno,Gawabawa,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Wurno,Gawabawa,august,2024,4,-1,1,0.6,5,1730
Sokoto,Yabo,Gawabawa,august,2024,1,-1,1,0.969736842,5,1646
Sokoto,Yabo,Gawabawa,august,2024,2,-1,1,0.994736842,5,1674
Sokoto,Yabo,Gawabawa,august,2024,3,-1,1,0.992105263,5,1702
Sokoto,Yabo,Gawabawa,august,2024,4,-1,1,0.6,5,1730
Taraba,Ardo-Kola,Keana,august,2024,1,-1,1,0.6,5,1678
Taraba,Ardo-Kola,Keana,august,2024,2,-1,1,0.6,5,1708
Taraba,Ardo-Kola,Keana,august,2024,3,-1,1,0.6,5,1738
Taraba,Ardo-Kola,Keana,august,2024,4,-1,1,0.6,5,1768
Taraba,Bali,Keana,august,2024,1,-1,1,0.6,5,1678
Taraba,Bali,Keana,august,2024,2,-1,1,0.6,5,1708
Taraba,Bali,Keana,august,2024,3,-1,1,0.6,5,1738
Taraba,Bali,Keana,august,2024,4,-1,1,0.6,5,1768
Taraba,Donga,Keana,august,2024,1,-1,1,0.6,5,1678
Taraba,Donga,Keana,august,2024,2,-1,1,0.6,5,1708
Taraba,Donga,Keana,august,2024,3,-1,1,0.6,5,1738
Taraba,Donga,Keana,august,2024,4,-1,1,0.6,5,1768
Taraba,Gashaka,Oru West,june,2024,1,-1,1,0.6,5,1622
Taraba,Gashaka,Oru West,june,2024,2,-1,1,0.6,5,1652
Taraba,Gashaka,Oru West,june,2024,3,-1,1,0.6,5,1682
Taraba,Gashaka,Oru West,june,2024,4,-1,1,0.6,5,1712
Taraba,Gassol,Keana,august,2024,1,-1,1,0.6,5,1678
Taraba,Gassol,Keana,august,2024,2,-1,1,0.6,5,1708
Taraba,Gassol,Keana,august,2024,3,-1,1,0.6,5,1738
Taraba,Gassol,Keana,august,2024,4,-1,1,0.6,5,1768
Taraba,Ibi,Keana,august,2024,1,-1,1,0.6,5,1678
Taraba,Ibi,Keana,august,2024,2,-1,1,0.6,5,1708
Taraba,Ibi,Keana,august,2024,3,-1,1,0.6,5,1738
Taraba,Ibi,Keana,august,2024,4,-1,1,0.6,5,1768
Taraba,Jalingo,Keana,august,2024,1,-1,1,0.6,5,1678
Taraba,Jalingo,Keana,august,2024,2,-1,1,0.6,5,1708
Taraba,Jalingo,Keana,august,2024,3,-1,1,0.6,5,1738
Taraba,Jalingo,Keana,august,2024,4,-1,1,0.6,5,1768
Taraba,Karin-Lamido,Alkaleri,july,2024,1,-1,1,0.6,5,1646
Taraba,Karin-Lamido,Alkaleri,july,2024,2,-1,1,0.6,5,1676
Taraba,Karin-Lamido,Alkaleri,july,2024,3,-1,1,0.6,5,1706
Taraba,Karin-Lamido,Alkaleri,july,2024,4,-1,1,0.6,5,1736
Taraba,Lau,Alkaleri,july,2024,1,-1,1,0.6,5,1646
Taraba,Lau,Alkaleri,july,2024,2,-1,1,0.6,5,1676
Taraba,Lau,Alkaleri,july,2024,3,-1,1,0.6,5,1706
Taraba,Lau,Alkaleri,july,2024,4,-1,1,0.6,5,1736
Taraba,Wukari,Keana,august,2024,1,-1,1,0.6,5,1678
Taraba,Wukari,Keana,august,2024,2,-1,1,0.6,5,1708
Taraba,Wukari,Keana,august,2024,3,-1,1,0.6,5,1738
Taraba,Wukari,Keana,august,2024,4,-1,1,0.6,5,1768
Taraba,Yorro,Alkaleri,july,2024,1,-1,1,0.6,5,1646
Taraba,Yorro,Alkaleri,july,2024,2,-1,1,0.6,5,1676
Taraba,Yorro,Alkaleri,july,2024,3,-1,1,0.6,5,1706
Taraba,Yorro,Alkaleri,july,2024,4,-1,1,0.6,5,1736
Taraba,Zing,Alkaleri,july,2024,1,-1,1,0.6,5,1646
Taraba,Zing,Alkaleri,july,2024,2,-1,1,0.6,5,1676
Taraba,Zing,Alkaleri,july,2024,3,-1,1,0.6,5,1706
Taraba,Zing,Alkaleri,july,2024,4,-1,1,0.6,5,1736
Yobe,Bade,Taura,july,2024,1,-1,1,0.98019802,5,1678
Yobe,Bade,Taura,july,2024,2,-1,1,0.961810467,5,1706
Yobe,Bade,Taura,july,2024,3,-1,1,0.974540311,5,1734
Yobe,Bade,Taura,july,2024,4,-1,1,0.6,5,1762
Yobe,Bursari,Taura,july,2024,1,-1,1,0.6,5,1646
Yobe,Bursari,Taura,july,2024,2,-1,1,0.6,5,1676
Yobe,Bursari,Taura,july,2024,3,-1,1,0.6,5,1706
Yobe,Bursari,Taura,july,2024,4,-1,1,0.6,5,1736
Yobe,Damaturu,Darazo,july,2024,1,-1,1,0.6,5,1646
Yobe,Damaturu,Darazo,july,2024,2,-1,1,0.6,5,1676
Yobe,Damaturu,Darazo,july,2024,3,-1,1,0.6,5,1706
Yobe,Damaturu,Darazo,july,2024,4,-1,1,0.6,5,1736
Yobe,Fika,Darazo,july,2024,1,-1,1,0.6,5,1646
Yobe,Fika,Darazo,july,2024,2,-1,1,0.6,5,1676
Yobe,Fika,Darazo,july,2024,3,-1,1,0.6,5,1706
Yobe,Fika,Darazo,july,2024,4,-1,1,0.6,5,1736
Yobe,Fune,Darazo,july,2024,1,-1,1,0.6,5,1646
Yobe,Fune,Darazo,july,2024,2,-1,1,0.6,5,1676
Yobe,Fune,Darazo,july,2024,3,-1,1,0.6,5,1706
Yobe,Fune,Darazo,july,2024,4,-1,1,0.6,5,1736
Yobe,Geidam,Babura,may,2024,1,-1,1,0.6,5,1587
Yobe,Geidam,Babura,may,2024,2,-1,1,0.6,5,1617
Yobe,Geidam,Babura,may,2024,3,-1,1,0.6,5,1647
Yobe,Geidam,Babura,may,2024,4,-1,1,0.6,5,1677
Yobe,Gujba,Darazo,july,2024,1,-1,1,0.6,5,1646
Yobe,Gujba,Darazo,july,2024,2,-1,1,0.6,5,1676
Yobe,Gujba,Darazo,july,2024,3,-1,1,0.6,5,1706
Yobe,Gujba,Darazo,july,2024,4,-1,1,0.6,5,1736
Yobe,Gulani,Alkaleri,july,2024,1,-1,1,0.6,5,1646
Yobe,Gulani,Alkaleri,july,2024,2,-1,1,0.6,5,1676
Yobe,Gulani,Alkaleri,july,2024,3,-1,1,0.6,5,1706
Yobe,Gulani,Alkaleri,july,2024,4,-1,1,0.6,5,1736
Yobe,Jakusko,Taura,july,2024,1,-1,1,0.6,5,1646
Yobe,Jakusko,Taura,july,2024,2,-1,1,0.6,5,1676
Yobe,Jakusko,Taura,july,2024,3,-1,1,0.6,5,1706
Yobe,Jakusko,Taura,july,2024,4,-1,1,0.6,5,1736
Yobe,Karasuwa,Taura,july,2024,1,-1,1,0.98019802,5,1678
Yobe,Karasuwa,Taura,july,2024,2,-1,1,0.961810467,5,1706
Yobe,Karasuwa,Taura,july,2024,3,-1,1,0.974540311,5,1734
Yobe,Karasuwa,Taura,july,2024,4,-1,1,0.6,5,1762
Yobe,Machina,Taura,july,2024,1,-1,1,0.98019802,5,1678
Yobe,Machina,Taura,july,2024,2,-1,1,0.961810467,5,1706
Yobe,Machina,Taura,july,2024,3,-1,1,0.974540311,5,1734
Yobe,Machina,Taura,july,2024,4,-1,1,0.6,5,1762
Yobe,Nangere,Darazo,july,2024,1,-1,1,0.6,5,1646
Yobe,Nangere,Darazo,july,2024,2,-1,1,0.6,5,1676
Yobe,Nangere,Darazo,july,2024,3,-1,1,0.6,5,1706
Yobe,Nangere,Darazo,july,2024,4,-1,1,0.6,5,1736
Yobe,Nguru,Taura,july,2024,1,-1,1,0.98019802,5,1678
Yobe,Nguru,Taura,july,2024,2,-1,1,0.961810467,5,1706
Yobe,Nguru,Taura,july,2024,3,-1,1,0.974540311,5,1734
Yobe,Nguru,Taura,july,2024,4,-1,1,0.6,5,1762
Yobe,Potiskum,Darazo,july,2024,1,-1,1,0.6,5,1646
Yobe,Potiskum,Darazo,july,2024,2,-1,1,0.6,5,1676
Yobe,Potiskum,Darazo,july,2024,3,-1,1,0.6,5,1706
Yobe,Potiskum,Darazo,july,2024,4,-1,1,0.6,5,1736
Yobe,Tarmua,Rimi,march,2024,1,-1,1,0.6,5,1531
Yobe,Tarmua,Rimi,march,2024,2,-1,1,0.6,5,1561
Yobe,Tarmua,Rimi,march,2024,3,-1,1,0.6,5,1591
Yobe,Tarmua,Rimi,march,2024,4,-1,1,0.6,5,1621
Yobe,Yunusari,Babura,may,2024,1,-1,1,0.6,5,1587
Yobe,Yunusari,Babura,may,2024,2,-1,1,0.6,5,1617
Yobe,Yunusari,Babura,may,2024,3,-1,1,0.6,5,1647
Yobe,Yunusari,Babura,may,2024,4,-1,1,0.6,5,1677
Yobe,Yusufari,Taura,july,2024,1,-1,1,0.6,5,1646
Yobe,Yusufari,Taura,july,2024,2,-1,1,0.6,5,1676
Yobe,Yusufari,Taura,july,2024,3,-1,1,0.6,5,1706
Yobe,Yusufari,Taura,july,2024,4,-1,1,0.6,5,1736
Zamfara,Anka,Darazo,july,2024,1,-1,1,0.854974705,5,1646
Zamfara,Anka,Darazo,july,2024,2,-1,1,0.927487352,5,1674
Zamfara,Anka,Darazo,july,2024,3,-1,1,0.937605396,5,1702
Zamfara,Anka,Darazo,july,2024,4,-1,1,0.6,5,1730
Zamfara,Bakura,Darazo,july,2024,1,-1,1,0.854974705,5,1646
Zamfara,Bakura,Darazo,july,2024,2,-1,1,0.927487352,5,1674
Zamfara,Bakura,Darazo,july,2024,3,-1,1,0.937605396,5,1702
Zamfara,Bakura,Darazo,july,2024,4,-1,1,0.6,5,1730
Zamfara,Birnin Magaji,Rimi,march,2024,1,-1,1,0.854974705,5,1646
Zamfara,Birnin Magaji,Rimi,march,2024,2,-1,1,0.927487352,5,1674
Zamfara,Birnin Magaji,Rimi,march,2024,3,-1,1,0.937605396,5,1702
Zamfara,Birnin Magaji,Rimi,march,2024,4,-1,1,0.6,5,1730
Zamfara,Bukkuyum,Alkaleri,july,2024,1,-1,1,0.854974705,5,1646
Zamfara,Bukkuyum,Alkaleri,july,2024,2,-1,1,0.927487352,5,1674
Zamfara,Bukkuyum,Alkaleri,july,2024,3,-1,1,0.937605396,5,1702
Zamfara,Bukkuyum,Alkaleri,july,2024,4,-1,1,0.6,5,1730
Zamfara,Bungudu,Takali,september,2024,1,-1,1,0.854974705,5,1646
Zamfara,Bungudu,Takali,september,2024,2,-1,1,0.927487352,5,1674
Zamfara,Bungudu,Takali,september,2024,3,-1,1,0.937605396,5,1702
Zamfara,Bungudu,Takali,september,2024,4,-1,1,0.6,5,1730
Zamfara,Gummi,Birnin Kebbi,august,2024,1,-1,1,0.854974705,5,1646
Zamfara,Gummi,Birnin Kebbi,august,2024,2,-1,1,0.927487352,5,1674
Zamfara,Gummi,Birnin Kebbi,august,2024,3,-1,1,0.937605396,5,1702
Zamfara,Gummi,Birnin Kebbi,august,2024,4,-1,1,0.6,5,1730
Zamfara,Gusau,Darazo,july,2024,1,-1,1,0.854974705,5,1646
Zamfara,Gusau,Darazo,july,2024,2,-1,1,0.927487352,5,1674
Zamfara,Gusau,Darazo,july,2024,3,-1,1,0.937605396,5,1702
Zamfara,Gusau,Darazo,july,2024,4,-1,1,0.6,5,1730
Zamfara,Kaura-Namoda,Rimi,march,2024,1,-1,1,0.6,5,1531
Zamfara,Kaura-Namoda,Rimi,march,2024,2,-1,1,0.6,5,1561
Zamfara,Kaura-Namoda,Rimi,march,2024,3,-1,1,0.6,5,1591
Zamfara,Kaura-Namoda,Rimi,march,2024,4,-1,1,0.6,5,1621
Zamfara,Maradun,Darazo,july,2024,1,-1,1,0.854974705,5,1646
Zamfara,Maradun,Darazo,july,2024,2,-1,1,0.927487352,5,1674
Zamfara,Maradun,Darazo,july,2024,3,-1,1,0.937605396,5,1702
Zamfara,Maradun,Darazo,july,2024,4,-1,1,0.6,5,1730
Zamfara,Maru,Giwa,august,2024,1,-1,1,0.854974705,5,1646
Zamfara,Maru,Giwa,august,2024,2,-1,1,0.927487352,5,1674
Zamfara,Maru,Giwa,august,2024,3,-1,1,0.937605396,5,1702
Zamfara,Maru,Giwa,august,2024,4,-1,1,0.6,5,1730
Zamfara,Shinkafi,Rimi,march,2024,1,-1,1,0.854974705,5,1646
Zamfara,Shinkafi,Rimi,march,2024,2,-1,1,0.927487352,5,1674
Zamfara,Shinkafi,Rimi,march,2024,3,-1,1,0.937605396,5,1702
Zamfara,Shinkafi,Rimi,march,2024,4,-1,1,0.6,5,1730
Zamfara,Talata Mafara,Darazo,july,2024,1,-1,1,0.854974705,5,1646
Zamfara,Talata Mafara,Darazo,july,2024,2,-1,1,0.927487352,5,1674
Zamfara,Talata Mafara,Darazo,july,2024,3,-1,1,0.937605396,5,1702
Zamfara,Talata Mafara,Darazo,july,2024,4,-1,1,0.6,5,1730
Zamfara,Tsafe,Takali,september,2024,1,-1,1,0.854974705,5,1646
Zamfara,Tsafe,Takali,september,2024,2,-1,1,0.927487352,5,1674
Zamfara,Tsafe,Takali,september,2024,3,-1,1,0.937605396,5,1702
Zamfara,Tsafe,Takali,september,2024,4,-1,1,0.6,5,1730
Zamfara,Zurmi,Rimi,march,2024,1,-1,1,0.854974705,5,1646
Zamfara,Zurmi,Rimi,march,2024,2,-1,1,0.927487352,5,1674
Zamfara,Zurmi,Rimi,march,2024,3,-1,1,0.937605396,5,1702
Zamfara,Zurmi,Rimi,march,2024,4,-1,1,0.6,5,1730
Adamawa,Demsa,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Adamawa,Demsa,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Adamawa,Demsa,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Adamawa,Demsa,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Adamawa,Fufore,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Adamawa,Fufore,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Adamawa,Fufore,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Adamawa,Fufore,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Adamawa,Ganaye,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Adamawa,Ganaye,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Adamawa,Ganaye,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Adamawa,Ganaye,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Adamawa,Gireri,Darazo,july,2025,1,-1,1,0.6,5,2014
Adamawa,Gireri,Darazo,july,2025,2,-1,1,0.6,5,2044
Adamawa,Gireri,Darazo,july,2025,3,-1,1,0.6,5,2074
Adamawa,Gireri,Darazo,july,2025,4,-1,1,0.6,5,2104
Adamawa,Gombi,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Adamawa,Gombi,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Adamawa,Gombi,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Adamawa,Gombi,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Adamawa,Guyuk,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Adamawa,Guyuk,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Adamawa,Guyuk,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Adamawa,Guyuk,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Adamawa,Hong,Darazo,july,2025,1,-1,1,0.6,5,2014
Adamawa,Hong,Darazo,july,2025,2,-1,1,0.6,5,2044
Adamawa,Hong,Darazo,july,2025,3,-1,1,0.6,5,2074
Adamawa,Hong,Darazo,july,2025,4,-1,1,0.6,5,2104
Adamawa,Jada,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Adamawa,Jada,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Adamawa,Jada,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Adamawa,Jada,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Adamawa,Lamurde,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Adamawa,Lamurde,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Adamawa,Lamurde,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Adamawa,Lamurde,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Adamawa,Madagali,Darazo,july,2025,1,-1,1,0.6,5,2014
Adamawa,Madagali,Darazo,july,2025,2,-1,1,0.6,5,2044
Adamawa,Madagali,Darazo,july,2025,3,-1,1,0.6,5,2074
Adamawa,Madagali,Darazo,july,2025,4,-1,1,0.6,5,2104
Adamawa,Maiha,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Adamawa,Maiha,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Adamawa,Maiha,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Adamawa,Maiha,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Adamawa,Mayo-Belwa,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Adamawa,Mayo-Belwa,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Adamawa,Mayo-Belwa,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Adamawa,Mayo-Belwa,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Adamawa,Michika,Darazo,july,2025,1,-1,1,0.6,5,2014
Adamawa,Michika,Darazo,july,2025,2,-1,1,0.6,5,2044
Adamawa,Michika,Darazo,july,2025,3,-1,1,0.6,5,2074
Adamawa,Michika,Darazo,july,2025,4,-1,1,0.6,5,2104
Adamawa,Mubi North,Darazo,july,2025,1,-1,1,0.6,5,2014
Adamawa,Mubi North,Darazo,july,2025,2,-1,1,0.6,5,2044
Adamawa,Mubi North,Darazo,july,2025,3,-1,1,0.6,5,2074
Adamawa,Mubi North,Darazo,july,2025,4,-1,1,0.6,5,2104
Adamawa,Mubi South,Darazo,july,2025,1,-1,1,0.6,5,2014
Adamawa,Mubi South,Darazo,july,2025,2,-1,1,0.6,5,2044
Adamawa,Mubi South,Darazo,july,2025,3,-1,1,0.6,5,2074
Adamawa,Mubi South,Darazo,july,2025,4,-1,1,0.6,5,2104
Adamawa,Numan,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Adamawa,Numan,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Adamawa,Numan,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Adamawa,Numan,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Adamawa,Shelleng,Darazo,july,2025,1,-1,1,0.6,5,2014
Adamawa,Shelleng,Darazo,july,2025,2,-1,1,0.6,5,2044
Adamawa,Shelleng,Darazo,july,2025,3,-1,1,0.6,5,2074
Adamawa,Shelleng,Darazo,july,2025,4,-1,1,0.6,5,2104
Adamawa,Song,Darazo,july,2025,1,-1,1,0.6,5,2014
Adamawa,Song,Darazo,july,2025,2,-1,1,0.6,5,2044
Adamawa,Song,Darazo,july,2025,3,-1,1,0.6,5,2074
