adm1,LGA,smc_plan1,repDS,peak,year,round,duration,coverage_high_access,coverage_low_access,max_age,simday
Jigawa,Yankwashi,SMC,Babura,may,2020,4,-1,1,0.653558052,5,270
Jigawa,Kiyawa,SMC,Takali,september,2020,1,-1,1,0.934456929,5,186
Jigawa,Kiyawa,SMC,Takali,september,2020,2,-1,1,0.973782772,5,214
Jigawa,Kiyawa,SMC,Takali,september,2020,3,-1,1,0.975655431,5,242
Jigawa,Kiyawa,SMC,Takali,september,2020,4,-1,1,0.653558052,5,270
Kaduna,Birnin-Gwari,SMC in PAAR,Giwa,august,2020,1,-1,1,0.6,5,223
Kaduna,Birnin-Gwari,SMC in PAAR,Giwa,august,2020,2,-1,1,0.6,5,253
Kaduna,Birnin-Gwari,SMC in PAAR,Giwa,august,2020,3,-1,1,0.6,5,283
Kaduna,Birnin-Gwari,SMC in PAAR,Giwa,august,2020,4,-1,1,0.6,5,313
Kaduna,Chikun,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Chikun,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Chikun,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Chikun,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Giwa,SMC in PAAR,Giwa,august,2020,1,-1,1,0.6,5,223
Kaduna,Giwa,SMC in PAAR,Giwa,august,2020,2,-1,1,0.6,5,253
Kaduna,Giwa,SMC in PAAR,Giwa,august,2020,3,-1,1,0.6,5,283
Kaduna,Giwa,SMC in PAAR,Giwa,august,2020,4,-1,1,0.6,5,313
Kaduna,Igabi,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Igabi,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Igabi,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Igabi,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Ikara,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Ikara,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Ikara,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Ikara,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Jaba,SMC in PAAR,Oke-Ero,july,2020,1,-1,1,0.6,5,186
Kaduna,Jaba,SMC in PAAR,Oke-Ero,july,2020,2,-1,1,0.6,5,216
Kaduna,Jaba,SMC in PAAR,Oke-Ero,july,2020,3,-1,1,0.6,5,246
Kaduna,Jaba,SMC in PAAR,Oke-Ero,july,2020,4,-1,1,0.6,5,276
Kaduna,Jema'a,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Jema'a,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Jema'a,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Jema'a,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Kachia,SMC in PAAR,Ngor-Okpala,june,2020,1,-1,1,0.6,5,162
Kaduna,Kachia,SMC in PAAR,Ngor-Okpala,june,2020,2,-1,1,0.6,5,192
Kaduna,Kachia,SMC in PAAR,Ngor-Okpala,june,2020,3,-1,1,0.6,5,222
Kaduna,Kachia,SMC in PAAR,Ngor-Okpala,june,2020,4,-1,1,0.6,5,252
Kaduna,Kaduna North,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Kaduna North,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Kaduna North,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Kaduna North,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Kaduna South,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Kaduna South,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Kaduna South,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Kaduna South,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Kagarko,SMC in PAAR,Oke-Ero,july,2020,1,-1,1,0.6,5,186
Kaduna,Kagarko,SMC in PAAR,Oke-Ero,july,2020,2,-1,1,0.6,5,216
Kaduna,Kagarko,SMC in PAAR,Oke-Ero,july,2020,3,-1,1,0.6,5,246
Kaduna,Kagarko,SMC in PAAR,Oke-Ero,july,2020,4,-1,1,0.6,5,276
Kaduna,Kajuru,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Kajuru,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Kajuru,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Kajuru,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Kaura,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Kaura,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Kaura,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Kaura,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Kauru,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Kauru,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Kauru,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Kauru,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Kubau,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Kubau,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Kubau,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Kubau,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Kudan,SMC in PAAR,Giwa,august,2020,1,-1,1,0.6,5,223
Kaduna,Kudan,SMC in PAAR,Giwa,august,2020,2,-1,1,0.6,5,253
Kaduna,Kudan,SMC in PAAR,Giwa,august,2020,3,-1,1,0.6,5,283
Kaduna,Kudan,SMC in PAAR,Giwa,august,2020,4,-1,1,0.6,5,313
Kaduna,Lere,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Lere,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Lere,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Lere,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Markafi,SMC in PAAR,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kaduna,Markafi,SMC in PAAR,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kaduna,Markafi,SMC in PAAR,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kaduna,Markafi,SMC in PAAR,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kaduna,Sabon-Gari,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Sabon-Gari,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Sabon-Gari,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Sabon-Gari,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Sanga,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Sanga,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Sanga,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Sanga,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Soba,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Soba,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Soba,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Soba,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Zango-Kataf,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Zango-Kataf,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Zango-Kataf,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Zango-Kataf,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kaduna,Zaria,SMC in PAAR,Soba,july,2020,1,-1,1,0.6,5,186
Kaduna,Zaria,SMC in PAAR,Soba,july,2020,2,-1,1,0.6,5,216
Kaduna,Zaria,SMC in PAAR,Soba,july,2020,3,-1,1,0.6,5,246
Kaduna,Zaria,SMC in PAAR,Soba,july,2020,4,-1,1,0.6,5,276
Kano,Ajingi,SMC,Taura,july,2020,1,-1,1,0.6,5,186
Kano,Ajingi,SMC,Taura,july,2020,2,-1,1,0.6,5,216
Kano,Ajingi,SMC,Taura,july,2020,3,-1,1,0.6,5,246
Kano,Ajingi,SMC,Taura,july,2020,4,-1,1,0.6,5,276
Kano,Albasu,SMC,Takali,september,2020,1,-1,1,0.6,5,250
Kano,Albasu,SMC,Takali,september,2020,2,-1,1,0.6,5,280
Kano,Albasu,SMC,Takali,september,2020,3,-1,1,0.6,5,310
Kano,Albasu,SMC,Takali,september,2020,4,-1,1,0.6,5,340
Kano,Bagwai,SMC,Babura,may,2020,1,-1,1,0.6,5,131
Kano,Bagwai,SMC,Babura,may,2020,2,-1,1,0.6,5,161
Kano,Bagwai,SMC,Babura,may,2020,3,-1,1,0.6,5,191
Kano,Bagwai,SMC,Babura,may,2020,4,-1,1,0.6,5,221
Kano,Bebeji,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Bebeji,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Bebeji,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Bebeji,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Bichi,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Bichi,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Bichi,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Bichi,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Bunkure,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Bunkure,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Bunkure,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Bunkure,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Dala,SMC,Alkaleri,july,2020,1,-1,1,0.6,5,186
Kano,Dala,SMC,Alkaleri,july,2020,2,-1,1,0.6,5,216
Kano,Dala,SMC,Alkaleri,july,2020,3,-1,1,0.6,5,246
Kano,Dala,SMC,Alkaleri,july,2020,4,-1,1,0.6,5,276
Kano,Dambatta,SMC,Babura,may,2020,1,-1,1,0.6,5,131
Kano,Dambatta,SMC,Babura,may,2020,2,-1,1,0.6,5,161
Kano,Dambatta,SMC,Babura,may,2020,3,-1,1,0.6,5,191
Kano,Dambatta,SMC,Babura,may,2020,4,-1,1,0.6,5,221
Kano,Dawakin Kudu,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Dawakin Kudu,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Dawakin Kudu,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Dawakin Kudu,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Dawakin Tofa,SMC,Taura,july,2020,1,-1,1,0.6,5,186
Kano,Dawakin Tofa,SMC,Taura,july,2020,2,-1,1,0.6,5,216
Kano,Dawakin Tofa,SMC,Taura,july,2020,3,-1,1,0.6,5,246
Kano,Dawakin Tofa,SMC,Taura,july,2020,4,-1,1,0.6,5,276
Kano,Doguwa,SMC,Giwa,august,2020,1,-1,1,0.6,5,223
Kano,Doguwa,SMC,Giwa,august,2020,2,-1,1,0.6,5,253
Kano,Doguwa,SMC,Giwa,august,2020,3,-1,1,0.6,5,283
Kano,Doguwa,SMC,Giwa,august,2020,4,-1,1,0.6,5,313
Kano,Fagge,SMC,Alkaleri,july,2020,1,-1,1,0.6,5,186
Kano,Fagge,SMC,Alkaleri,july,2020,2,-1,1,0.6,5,216
Kano,Fagge,SMC,Alkaleri,july,2020,3,-1,1,0.6,5,246
Kano,Fagge,SMC,Alkaleri,july,2020,4,-1,1,0.6,5,276
Kano,Gabasawa,SMC,Taura,july,2020,1,-1,1,0.6,5,186
Kano,Gabasawa,SMC,Taura,july,2020,2,-1,1,0.6,5,216
Kano,Gabasawa,SMC,Taura,july,2020,3,-1,1,0.6,5,246
Kano,Gabasawa,SMC,Taura,july,2020,4,-1,1,0.6,5,276
Kano,Garko,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Garko,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Garko,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Garko,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Garum Mallam,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Garum Mallam,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Garum Mallam,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Garum Mallam,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Gaya,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Gaya,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Gaya,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Gaya,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Gezawa,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Gezawa,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Gezawa,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Gezawa,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Gwale,SMC,Alkaleri,july,2020,1,-1,1,0.6,5,186
Kano,Gwale,SMC,Alkaleri,july,2020,2,-1,1,0.6,5,216
Kano,Gwale,SMC,Alkaleri,july,2020,3,-1,1,0.6,5,246
Kano,Gwale,SMC,Alkaleri,july,2020,4,-1,1,0.6,5,276
Kano,Gwarzo,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Gwarzo,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Gwarzo,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Gwarzo,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Kabo,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Kabo,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Kabo,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Kabo,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Kano Municipal,SMC,Alkaleri,july,2020,1,-1,1,0.6,5,186
Kano,Kano Municipal,SMC,Alkaleri,july,2020,2,-1,1,0.6,5,216
Kano,Kano Municipal,SMC,Alkaleri,july,2020,3,-1,1,0.6,5,246
Kano,Kano Municipal,SMC,Alkaleri,july,2020,4,-1,1,0.6,5,276
Kano,Karaye,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Karaye,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Karaye,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Karaye,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Kibiya,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Kibiya,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Kibiya,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Kibiya,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Kiru,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Kiru,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Kiru,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Kiru,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Kumbotso,SMC,Taura,july,2020,1,-1,1,0.6,5,186
Kano,Kumbotso,SMC,Taura,july,2020,2,-1,1,0.6,5,216
Kano,Kumbotso,SMC,Taura,july,2020,3,-1,1,0.6,5,246
Kano,Kumbotso,SMC,Taura,july,2020,4,-1,1,0.6,5,276
Kano,Kunchi,SMC,Babura,may,2020,1,-1,1,0.6,5,131
Kano,Kunchi,SMC,Babura,may,2020,2,-1,1,0.6,5,161
Kano,Kunchi,SMC,Babura,may,2020,3,-1,1,0.6,5,191
Kano,Kunchi,SMC,Babura,may,2020,4,-1,1,0.6,5,221
Kano,Kura,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Kura,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Kura,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Kura,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Madobi,SMC,Taura,july,2020,1,-1,1,0.6,5,186
Kano,Madobi,SMC,Taura,july,2020,2,-1,1,0.6,5,216
Kano,Madobi,SMC,Taura,july,2020,3,-1,1,0.6,5,246
Kano,Madobi,SMC,Taura,july,2020,4,-1,1,0.6,5,276
Kano,Makoda,SMC,Babura,may,2020,1,-1,1,0.6,5,131
Kano,Makoda,SMC,Babura,may,2020,2,-1,1,0.6,5,161
Kano,Makoda,SMC,Babura,may,2020,3,-1,1,0.6,5,191
Kano,Makoda,SMC,Babura,may,2020,4,-1,1,0.6,5,221
Kano,Minjibir,SMC,Taura,july,2020,1,-1,1,0.6,5,186
Kano,Minjibir,SMC,Taura,july,2020,2,-1,1,0.6,5,216
Kano,Minjibir,SMC,Taura,july,2020,3,-1,1,0.6,5,246
Kano,Minjibir,SMC,Taura,july,2020,4,-1,1,0.6,5,276
Kano,Nasarawa1,SMC,Alkaleri,july,2020,1,-1,1,0.6,5,186
Kano,Nasarawa1,SMC,Alkaleri,july,2020,2,-1,1,0.6,5,216
Kano,Nasarawa1,SMC,Alkaleri,july,2020,3,-1,1,0.6,5,246
Kano,Nasarawa1,SMC,Alkaleri,july,2020,4,-1,1,0.6,5,276
Kano,Rano,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Rano,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Rano,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Rano,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Rimin Gado,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Rimin Gado,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Rimin Gado,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Rimin Gado,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Rogo,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Rogo,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Rogo,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Rogo,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Shanono,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Shanono,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Shanono,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Shanono,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Sumaila,SMC,Takali,september,2020,1,-1,1,0.6,5,250
Kano,Sumaila,SMC,Takali,september,2020,2,-1,1,0.6,5,280
Kano,Sumaila,SMC,Takali,september,2020,3,-1,1,0.6,5,310
Kano,Sumaila,SMC,Takali,september,2020,4,-1,1,0.6,5,340
Kano,Takali,SMC,Takali,september,2020,1,-1,1,0.6,5,250
Kano,Takali,SMC,Takali,september,2020,2,-1,1,0.6,5,280
Kano,Takali,SMC,Takali,september,2020,3,-1,1,0.6,5,310
Kano,Takali,SMC,Takali,september,2020,4,-1,1,0.6,5,340
Kano,Tarauni,SMC,Alkaleri,july,2020,1,-1,1,0.6,5,186
Kano,Tarauni,SMC,Alkaleri,july,2020,2,-1,1,0.6,5,216
Kano,Tarauni,SMC,Alkaleri,july,2020,3,-1,1,0.6,5,246
Kano,Tarauni,SMC,Alkaleri,july,2020,4,-1,1,0.6,5,276
Kano,Tofa,SMC,Taura,july,2020,1,-1,1,0.6,5,186
Kano,Tofa,SMC,Taura,july,2020,2,-1,1,0.6,5,216
Kano,Tofa,SMC,Taura,july,2020,3,-1,1,0.6,5,246
Kano,Tofa,SMC,Taura,july,2020,4,-1,1,0.6,5,276
Kano,Tsanyawa,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Tsanyawa,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Tsanyawa,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Tsanyawa,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Tudun Wada,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Tudun Wada,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Tudun Wada,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Tudun Wada,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Ungogo,SMC,Taura,july,2020,1,-1,1,0.6,5,186
Kano,Ungogo,SMC,Taura,july,2020,2,-1,1,0.6,5,216
Kano,Ungogo,SMC,Taura,july,2020,3,-1,1,0.6,5,246
Kano,Ungogo,SMC,Taura,july,2020,4,-1,1,0.6,5,276
Kano,Warawa,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Warawa,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Warawa,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Warawa,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Kano,Wudil,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Kano,Wudil,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Kano,Wudil,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Kano,Wudil,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Katsina,Bakori,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Katsina,Bakori,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Katsina,Bakori,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Katsina,Bakori,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Katsina,Batagarawa,SMC,Rimi,march,2020,1,-1,1,0.6,5,131
Katsina,Batagarawa,SMC,Rimi,march,2020,2,-1,1,0.6,5,161
Katsina,Batagarawa,SMC,Rimi,march,2020,3,-1,1,0.6,5,191
Katsina,Batagarawa,SMC,Rimi,march,2020,4,-1,1,0.6,5,221
Katsina,Batsari,SMC,Rimi,march,2020,1,-1,1,0.6,5,131
Katsina,Batsari,SMC,Rimi,march,2020,2,-1,1,0.6,5,161
Katsina,Batsari,SMC,Rimi,march,2020,3,-1,1,0.6,5,191
Katsina,Batsari,SMC,Rimi,march,2020,4,-1,1,0.6,5,221
Katsina,Baure,SMC,Babura,may,2020,1,-1,1,0.975975976,5,186
Katsina,Baure,SMC,Babura,may,2020,2,-1,1,0.977477477,5,214
Katsina,Baure,SMC,Babura,may,2020,3,-1,1,0.951951952,5,242
Katsina,Baure,SMC,Babura,may,2020,4,-1,1,0.6,5,270
Katsina,Bindawa,SMC,Rimi,march,2020,1,-1,1,0.6,5,131
Katsina,Bindawa,SMC,Rimi,march,2020,2,-1,1,0.6,5,161
Katsina,Bindawa,SMC,Rimi,march,2020,3,-1,1,0.6,5,191
Katsina,Bindawa,SMC,Rimi,march,2020,4,-1,1,0.6,5,221
Katsina,Charanchi,SMC,Rimi,march,2020,1,-1,1,0.6,5,131
Katsina,Charanchi,SMC,Rimi,march,2020,2,-1,1,0.6,5,161
Katsina,Charanchi,SMC,Rimi,march,2020,3,-1,1,0.6,5,191
Katsina,Charanchi,SMC,Rimi,march,2020,4,-1,1,0.6,5,221
Katsina,Dan Musa,SMC,Rimi,march,2020,1,-1,1,0.6,5,131
Katsina,Dan Musa,SMC,Rimi,march,2020,2,-1,1,0.6,5,161
Katsina,Dan Musa,SMC,Rimi,march,2020,3,-1,1,0.6,5,191
Katsina,Dan Musa,SMC,Rimi,march,2020,4,-1,1,0.6,5,221
Katsina,Dandume,SMC,Giwa,august,2020,1,-1,1,0.6,5,223
Katsina,Dandume,SMC,Giwa,august,2020,2,-1,1,0.6,5,253
Katsina,Dandume,SMC,Giwa,august,2020,3,-1,1,0.6,5,283
Katsina,Dandume,SMC,Giwa,august,2020,4,-1,1,0.6,5,313
Katsina,Danja,SMC,Giwa,august,2020,1,-1,1,0.6,5,223
Katsina,Danja,SMC,Giwa,august,2020,2,-1,1,0.6,5,253
Katsina,Danja,SMC,Giwa,august,2020,3,-1,1,0.6,5,283
Katsina,Danja,SMC,Giwa,august,2020,4,-1,1,0.6,5,313
Katsina,Daura,SMC,Babura,may,2020,1,-1,1,0.975975976,5,186
Katsina,Daura,SMC,Babura,may,2020,2,-1,1,0.977477477,5,214
Katsina,Daura,SMC,Babura,may,2020,3,-1,1,0.951951952,5,242
Katsina,Daura,SMC,Babura,may,2020,4,-1,1,0.6,5,270
Katsina,Dutsi,SMC,Rimi,march,2020,1,-1,1,0.975975976,5,186
Katsina,Dutsi,SMC,Rimi,march,2020,2,-1,1,0.977477477,5,214
Katsina,Dutsi,SMC,Rimi,march,2020,3,-1,1,0.951951952,5,242
Katsina,Dutsi,SMC,Rimi,march,2020,4,-1,1,0.6,5,270
Katsina,Dutsin-Ma,SMC,Rimi,march,2020,1,-1,1,0.6,5,131
Katsina,Dutsin-Ma,SMC,Rimi,march,2020,2,-1,1,0.6,5,161
Katsina,Dutsin-Ma,SMC,Rimi,march,2020,3,-1,1,0.6,5,191
Katsina,Dutsin-Ma,SMC,Rimi,march,2020,4,-1,1,0.6,5,221
Katsina,Faskari,SMC,Giwa,august,2020,1,-1,1,0.6,5,223
Katsina,Faskari,SMC,Giwa,august,2020,2,-1,1,0.6,5,253
Katsina,Faskari,SMC,Giwa,august,2020,3,-1,1,0.6,5,283
Katsina,Faskari,SMC,Giwa,august,2020,4,-1,1,0.6,5,313
Katsina,Funtua,SMC,Gwarzo,august,2020,1,-1,1,0.6,5,223
Katsina,Funtua,SMC,Gwarzo,august,2020,2,-1,1,0.6,5,253
Katsina,Funtua,SMC,Gwarzo,august,2020,3,-1,1,0.6,5,283
Katsina,Funtua,SMC,Gwarzo,august,2020,4,-1,1,0.6,5,313
Katsina,Ingawa,SMC,Rimi,march,2020,1,-1,1,0.6,5,131
Katsina,Ingawa,SMC,Rimi,march,2020,2,-1,1,0.6,5,161
Katsina,Ingawa,SMC,Rimi,march,2020,3,-1,1,0.6,5,191
Katsina,Ingawa,SMC,Rimi,march,2020,4,-1,1,0.6,5,221
Katsina,Jibia,SMC,Rimi,march,2020,1,-1,1,0.975975976,5,186
Katsina,Jibia,SMC,Rimi,march,2020,2,-1,1,0.977477477,5,214
