"","State","LGA","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday"
"8306","Gombe","Kaltungo","Alkaleri","july",2025,2,-1,1,0.6,5,2044
"8307","Gombe","Kaltungo","Alkaleri","july",2025,3,-1,1,0.6,5,2074
"8308","Gombe","Kaltungo","Alkaleri","july",2025,4,-1,1,0.6,5,2104
"8309","Gombe","Kwami","Alkaleri","july",2025,1,-1,1,0.6,5,2014
"8310","Gombe","Kwami","Alkaleri","july",2025,2,-1,1,0.6,5,2044
"8311","Gombe","Kwami","Alkaleri","july",2025,3,-1,1,0.6,5,2074
"8312","Gombe","Kwami","Alkaleri","july",2025,4,-1,1,0.6,5,2104
"8313","Gombe","Nafada","Alkaleri","july",2025,1,-1,1,0.6,5,2014
"8314","Gombe","Nafada","Alkaleri","july",2025,2,-1,1,0.6,5,2044
"8315","Gombe","Nafada","Alkaleri","july",2025,3,-1,1,0.6,5,2074
"8316","Gombe","Nafada","Alkaleri","july",2025,4,-1,1,0.6,5,2104
"8317","Gombe","Shomgom","Alkaleri","july",2025,1,-1,1,0.6,5,2014
"8318","Gombe","Shomgom","Alkaleri","july",2025,2,-1,1,0.6,5,2044
"8319","Gombe","Shomgom","Alkaleri","july",2025,3,-1,1,0.6,5,2074
"8320","Gombe","Shomgom","Alkaleri","july",2025,4,-1,1,0.6,5,2104
"8321","Gombe","Yamaltu-Deba","Alkaleri","july",2025,1,-1,1,0.6,5,2014
"8322","Gombe","Yamaltu-Deba","Alkaleri","july",2025,2,-1,1,0.6,5,2044
"8323","Gombe","Yamaltu-Deba","Alkaleri","july",2025,3,-1,1,0.6,5,2074
"8324","Gombe","Yamaltu-Deba","Alkaleri","july",2025,4,-1,1,0.6,5,2104
"8325","Jigawa","Auyo","Taura","july",2025,1,-1,1,0.6,5,2014
"8326","Jigawa","Auyo","Taura","july",2025,2,-1,1,0.6,5,2042
"8327","Jigawa","Auyo","Taura","july",2025,3,-1,1,0.6,5,2070
"8328","Jigawa","Auyo","Taura","july",2025,4,-1,1,0.6,5,2098
"8329","Jigawa","Babura","Babura","may",2025,1,-1,1,0.6,5,2014
"8330","Jigawa","Babura","Babura","may",2025,2,-1,1,0.6,5,2042
"8331","Jigawa","Babura","Babura","may",2025,3,-1,1,0.6,5,2070
"8332","Jigawa","Babura","Babura","may",2025,4,-1,1,0.6,5,2098
"8333","Jigawa","Biriniwa","Taura","july",2025,1,-1,1,0.6,5,2014
"8334","Jigawa","Biriniwa","Taura","july",2025,2,-1,1,0.6,5,2044
"8335","Jigawa","Biriniwa","Taura","july",2025,3,-1,1,0.6,5,2074
"8336","Jigawa","Biriniwa","Taura","july",2025,4,-1,1,0.6,5,2104
"8337","Jigawa","Birni Kudu","Takali","september",2025,1,-1,1,0.6,5,2079
"8338","Jigawa","Birni Kudu","Takali","september",2025,2,-1,1,0.6,5,2109
"8339","Jigawa","Birni Kudu","Takali","september",2025,3,-1,1,0.6,5,2139
"8340","Jigawa","Birni Kudu","Takali","september",2025,4,-1,1,0.6,5,2169
"8341","Jigawa","Buji","Takali","september",2025,1,-1,1,0.6,5,2014
"8342","Jigawa","Buji","Takali","september",2025,2,-1,1,0.6,5,2042
"8343","Jigawa","Buji","Takali","september",2025,3,-1,1,0.6,5,2070
"8344","Jigawa","Buji","Takali","september",2025,4,-1,1,0.6,5,2098
"8345","Jigawa","Dutse","Takali","september",2025,1,-1,1,0.6,5,2014
"8346","Jigawa","Dutse","Takali","september",2025,2,-1,1,0.6,5,2042
"8347","Jigawa","Dutse","Takali","september",2025,3,-1,1,0.6,5,2070
"8348","Jigawa","Dutse","Takali","september",2025,4,-1,1,0.6,5,2098
"8349","Jigawa","Gagarawa","Taura","july",2025,1,-1,1,0.6,5,2014
"8350","Jigawa","Gagarawa","Taura","july",2025,2,-1,1,0.6,5,2042
"8351","Jigawa","Gagarawa","Taura","july",2025,3,-1,1,0.6,5,2070
"8352","Jigawa","Gagarawa","Taura","july",2025,4,-1,1,0.6,5,2098
"8353","Jigawa","Garki","Babura","may",2025,1,-1,1,0.6,5,2014
"8354","Jigawa","Garki","Babura","may",2025,2,-1,1,0.6,5,2042
"8355","Jigawa","Garki","Babura","may",2025,3,-1,1,0.6,5,2070
"8356","Jigawa","Garki","Babura","may",2025,4,-1,1,0.6,5,2098
"8357","Jigawa","Gumel","Babura","may",2025,1,-1,1,0.6,5,2014
"8358","Jigawa","Gumel","Babura","may",2025,2,-1,1,0.6,5,2042
"8359","Jigawa","Gumel","Babura","may",2025,3,-1,1,0.6,5,2070
"8360","Jigawa","Gumel","Babura","may",2025,4,-1,1,0.6,5,2098
"8361","Jigawa","Guri","Taura","july",2025,1,-1,1,0.6,5,2014
"8362","Jigawa","Guri","Taura","july",2025,2,-1,1,0.6,5,2042
"8363","Jigawa","Guri","Taura","july",2025,3,-1,1,0.6,5,2070
"8364","Jigawa","Guri","Taura","july",2025,4,-1,1,0.6,5,2098
"8365","Jigawa","Gwaram","Takali","september",2025,1,-1,1,0.6,5,2014
"8366","Jigawa","Gwaram","Takali","september",2025,2,-1,1,0.6,5,2042
"8367","Jigawa","Gwaram","Takali","september",2025,3,-1,1,0.6,5,2070
"8368","Jigawa","Gwaram","Takali","september",2025,4,-1,1,0.6,5,2098
"8369","Jigawa","Gwiwa","Babura","may",2025,1,-1,1,0.6,5,2014
"8370","Jigawa","Gwiwa","Babura","may",2025,2,-1,1,0.6,5,2042
"8371","Jigawa","Gwiwa","Babura","may",2025,3,-1,1,0.6,5,2070
"8372","Jigawa","Gwiwa","Babura","may",2025,4,-1,1,0.6,5,2098
"8373","Jigawa","Hadejia","Taura","july",2025,1,-1,1,0.6,5,2014
"8374","Jigawa","Hadejia","Taura","july",2025,2,-1,1,0.6,5,2042
"8375","Jigawa","Hadejia","Taura","july",2025,3,-1,1,0.6,5,2070
"8376","Jigawa","Hadejia","Taura","july",2025,4,-1,1,0.6,5,2098
"8377","Jigawa","Jahun","Taura","july",2025,1,-1,1,0.6,5,2014
"8378","Jigawa","Jahun","Taura","july",2025,2,-1,1,0.6,5,2042
"8379","Jigawa","Jahun","Taura","july",2025,3,-1,1,0.6,5,2070
"8380","Jigawa","Jahun","Taura","july",2025,4,-1,1,0.6,5,2098
"8381","Jigawa","Kafin Hausa","Taura","july",2025,1,-1,1,0.6,5,2014
"8382","Jigawa","Kafin Hausa","Taura","july",2025,2,-1,1,0.6,5,2044
"8383","Jigawa","Kafin Hausa","Taura","july",2025,3,-1,1,0.6,5,2074
"8384","Jigawa","Kafin Hausa","Taura","july",2025,4,-1,1,0.6,5,2104
"8385","Jigawa","Kaugama","Taura","july",2025,1,-1,1,0.6,5,2014
"8386","Jigawa","Kaugama","Taura","july",2025,2,-1,1,0.6,5,2042
"8387","Jigawa","Kaugama","Taura","july",2025,3,-1,1,0.6,5,2070
"8388","Jigawa","Kaugama","Taura","july",2025,4,-1,1,0.6,5,2098
"8389","Jigawa","Kazaure","Babura","may",2025,1,-1,1,0.6,5,2014
"8390","Jigawa","Kazaure","Babura","may",2025,2,-1,1,0.6,5,2042
"8391","Jigawa","Kazaure","Babura","may",2025,3,-1,1,0.6,5,2070
"8392","Jigawa","Kazaure","Babura","may",2025,4,-1,1,0.6,5,2098
"8393","Jigawa","Kiri Kasamma","Taura","july",2025,1,-1,1,0.6,5,2014
"8394","Jigawa","Kiri Kasamma","Taura","july",2025,2,-1,1,0.6,5,2044
"8395","Jigawa","Kiri Kasamma","Taura","july",2025,3,-1,1,0.6,5,2074
"8396","Jigawa","Kiri Kasamma","Taura","july",2025,4,-1,1,0.6,5,2104
"8397","Jigawa","Maigatari","Babura","may",2025,1,-1,1,0.6,5,2014
"8398","Jigawa","Maigatari","Babura","may",2025,2,-1,1,0.6,5,2042
"8399","Jigawa","Maigatari","Babura","may",2025,3,-1,1,0.6,5,2070
"8400","Jigawa","Maigatari","Babura","may",2025,4,-1,1,0.6,5,2098
"8401","Jigawa","Malam Madori","Taura","july",2025,1,-1,1,0.6,5,2014
"8402","Jigawa","Malam Madori","Taura","july",2025,2,-1,1,0.6,5,2044
"8403","Jigawa","Malam Madori","Taura","july",2025,3,-1,1,0.6,5,2074
"8404","Jigawa","Malam Madori","Taura","july",2025,4,-1,1,0.6,5,2104
"8405","Jigawa","Miga","Taura","july",2025,1,-1,1,0.6,5,2014
"8406","Jigawa","Miga","Taura","july",2025,2,-1,1,0.6,5,2042
"8407","Jigawa","Miga","Taura","july",2025,3,-1,1,0.6,5,2070
"8408","Jigawa","Miga","Taura","july",2025,4,-1,1,0.6,5,2098
"8409","Jigawa","Ringim","Taura","july",2025,1,-1,1,0.6,5,2014
"8410","Jigawa","Ringim","Taura","july",2025,2,-1,1,0.6,5,2042
"8411","Jigawa","Ringim","Taura","july",2025,3,-1,1,0.6,5,2070
"8412","Jigawa","Ringim","Taura","july",2025,4,-1,1,0.6,5,2098
"8413","Jigawa","Roni","Babura","may",2025,1,-1,1,0.6,5,2014
"8414","Jigawa","Roni","Babura","may",2025,2,-1,1,0.6,5,2042
"8415","Jigawa","Roni","Babura","may",2025,3,-1,1,0.6,5,2070
"8416","Jigawa","Roni","Babura","may",2025,4,-1,1,0.6,5,2098
"8417","Jigawa","Sule-Tankarkar","Babura","may",2025,1,-1,1,0.6,5,1951
"8418","Jigawa","Sule-Tankarkar","Babura","may",2025,2,-1,1,0.6,5,1981
"8419","Jigawa","Sule-Tankarkar","Babura","may",2025,3,-1,1,0.6,5,2011
"8420","Jigawa","Sule-Tankarkar","Babura","may",2025,4,-1,1,0.6,5,2041
"8421","Jigawa","Taura","Taura","july",2025,1,-1,1,0.6,5,2014
"8422","Jigawa","Taura","Taura","july",2025,2,-1,1,0.6,5,2042
"8423","Jigawa","Taura","Taura","july",2025,3,-1,1,0.6,5,2070
"8424","Jigawa","Taura","Taura","july",2025,4,-1,1,0.6,5,2098
"8425","Jigawa","Yankwashi","Babura","may",2025,1,-1,1,0.6,5,2014
"8426","Jigawa","Yankwashi","Babura","may",2025,2,-1,1,0.6,5,2042
"8427","Jigawa","Yankwashi","Babura","may",2025,3,-1,1,0.6,5,2070
"8428","Jigawa","Yankwashi","Babura","may",2025,4,-1,1,0.6,5,2098
"8429","Jigawa","Kiyawa","Takali","september",2025,1,-1,1,0.6,5,2014
"8430","Jigawa","Kiyawa","Takali","september",2025,2,-1,1,0.6,5,2042
"8431","Jigawa","Kiyawa","Takali","september",2025,3,-1,1,0.6,5,2070
"8432","Jigawa","Kiyawa","Takali","september",2025,4,-1,1,0.6,5,2098
"8433","Kaduna","Birnin-Gwari","Giwa","august",2025,1,-1,1,0.6,5,2049
"8434","Kaduna","Birnin-Gwari","Giwa","august",2025,2,-1,1,0.6,5,2079
"8435","Kaduna","Birnin-Gwari","Giwa","august",2025,3,-1,1,0.6,5,2109
"8436","Kaduna","Birnin-Gwari","Giwa","august",2025,4,-1,1,0.6,5,2139
"8437","Kaduna","Chikun","Soba","july",2025,1,-1,1,0.6,5,2014
"8438","Kaduna","Chikun","Soba","july",2025,2,-1,1,0.6,5,2044
"8439","Kaduna","Chikun","Soba","july",2025,3,-1,1,0.6,5,2074
"8440","Kaduna","Chikun","Soba","july",2025,4,-1,1,0.6,5,2104
"8441","Kaduna","Giwa","Giwa","august",2025,1,-1,1,0.6,5,2049
"8442","Kaduna","Giwa","Giwa","august",2025,2,-1,1,0.6,5,2079
"8443","Kaduna","Giwa","Giwa","august",2025,3,-1,1,0.6,5,2109
"8444","Kaduna","Giwa","Giwa","august",2025,4,-1,1,0.6,5,2139
"8445","Kaduna","Igabi","Soba","july",2025,1,-1,1,0.6,5,2014
"8446","Kaduna","Igabi","Soba","july",2025,2,-1,1,0.6,5,2044
"8447","Kaduna","Igabi","Soba","july",2025,3,-1,1,0.6,5,2074
"8448","Kaduna","Igabi","Soba","july",2025,4,-1,1,0.6,5,2104
"8449","Kaduna","Ikara","Soba","july",2025,1,-1,1,0.6,5,2014
"8450","Kaduna","Ikara","Soba","july",2025,2,-1,1,0.6,5,2044
"8451","Kaduna","Ikara","Soba","july",2025,3,-1,1,0.6,5,2074
"8452","Kaduna","Ikara","Soba","july",2025,4,-1,1,0.6,5,2104
"8453","Kaduna","Jaba","Oke-Ero","july",2025,1,-1,1,0.6,5,2014
"8454","Kaduna","Jaba","Oke-Ero","july",2025,2,-1,1,0.6,5,2044
"8455","Kaduna","Jaba","Oke-Ero","july",2025,3,-1,1,0.6,5,2074
"8456","Kaduna","Jaba","Oke-Ero","july",2025,4,-1,1,0.6,5,2104
"8457","Kaduna","Jema'a","Soba","july",2025,1,-1,1,0.6,5,2014
"8458","Kaduna","Jema'a","Soba","july",2025,2,-1,1,0.6,5,2044
"8459","Kaduna","Jema'a","Soba","july",2025,3,-1,1,0.6,5,2074
"8460","Kaduna","Jema'a","Soba","july",2025,4,-1,1,0.6,5,2104
"8461","Kaduna","Kachia","Ngor-Okpala","june",2025,1,-1,1,0.6,5,1988
"8462","Kaduna","Kachia","Ngor-Okpala","june",2025,2,-1,1,0.6,5,2018
"8463","Kaduna","Kachia","Ngor-Okpala","june",2025,3,-1,1,0.6,5,2048
"8464","Kaduna","Kachia","Ngor-Okpala","june",2025,4,-1,1,0.6,5,2078
"8465","Kaduna","Kaduna North","Soba","july",2025,1,-1,1,0.6,5,2014
"8466","Kaduna","Kaduna North","Soba","july",2025,2,-1,1,0.6,5,2044
"8467","Kaduna","Kaduna North","Soba","july",2025,3,-1,1,0.6,5,2074
"8468","Kaduna","Kaduna North","Soba","july",2025,4,-1,1,0.6,5,2104
"8469","Kaduna","Kaduna South","Soba","july",2025,1,-1,1,0.6,5,2014
"8470","Kaduna","Kaduna South","Soba","july",2025,2,-1,1,0.6,5,2044
"8471","Kaduna","Kaduna South","Soba","july",2025,3,-1,1,0.6,5,2074
"8472","Kaduna","Kaduna South","Soba","july",2025,4,-1,1,0.6,5,2104
"8473","Kaduna","Kagarko","Oke-Ero","july",2025,1,-1,1,0.6,5,2014
"8474","Kaduna","Kagarko","Oke-Ero","july",2025,2,-1,1,0.6,5,2044
"8475","Kaduna","Kagarko","Oke-Ero","july",2025,3,-1,1,0.6,5,2074
"8476","Kaduna","Kagarko","Oke-Ero","july",2025,4,-1,1,0.6,5,2104
"8477","Kaduna","Kajuru","Soba","july",2025,1,-1,1,0.6,5,2014
"8478","Kaduna","Kajuru","Soba","july",2025,2,-1,1,0.6,5,2044
"8479","Kaduna","Kajuru","Soba","july",2025,3,-1,1,0.6,5,2074
"8480","Kaduna","Kajuru","Soba","july",2025,4,-1,1,0.6,5,2104
"8481","Kaduna","Kaura","Soba","july",2025,1,-1,1,0.6,5,2014
"8482","Kaduna","Kaura","Soba","july",2025,2,-1,1,0.6,5,2044
"8483","Kaduna","Kaura","Soba","july",2025,3,-1,1,0.6,5,2074
"8484","Kaduna","Kaura","Soba","july",2025,4,-1,1,0.6,5,2104
"8485","Kaduna","Kauru","Soba","july",2025,1,-1,1,0.6,5,2014
"8486","Kaduna","Kauru","Soba","july",2025,2,-1,1,0.6,5,2044
"8487","Kaduna","Kauru","Soba","july",2025,3,-1,1,0.6,5,2074
"8488","Kaduna","Kauru","Soba","july",2025,4,-1,1,0.6,5,2104
"8489","Kaduna","Kubau","Soba","july",2025,1,-1,1,0.6,5,2014
"8490","Kaduna","Kubau","Soba","july",2025,2,-1,1,0.6,5,2044
"8491","Kaduna","Kubau","Soba","july",2025,3,-1,1,0.6,5,2074
"8492","Kaduna","Kubau","Soba","july",2025,4,-1,1,0.6,5,2104
"8493","Kaduna","Kudan","Giwa","august",2025,1,-1,1,0.6,5,2049
"8494","Kaduna","Kudan","Giwa","august",2025,2,-1,1,0.6,5,2079
"8495","Kaduna","Kudan","Giwa","august",2025,3,-1,1,0.6,5,2109
"8496","Kaduna","Kudan","Giwa","august",2025,4,-1,1,0.6,5,2139
"8497","Kaduna","Lere","Soba","july",2025,1,-1,1,0.6,5,2014
"8498","Kaduna","Lere","Soba","july",2025,2,-1,1,0.6,5,2044
"8499","Kaduna","Lere","Soba","july",2025,3,-1,1,0.6,5,2074
"8500","Kaduna","Lere","Soba","july",2025,4,-1,1,0.6,5,2104
"8501","Kaduna","Markafi","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8502","Kaduna","Markafi","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8503","Kaduna","Markafi","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8504","Kaduna","Markafi","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8505","Kaduna","Sabon-Gari","Soba","july",2025,1,-1,1,0.6,5,2014
"8506","Kaduna","Sabon-Gari","Soba","july",2025,2,-1,1,0.6,5,2044
"8507","Kaduna","Sabon-Gari","Soba","july",2025,3,-1,1,0.6,5,2074
"8508","Kaduna","Sabon-Gari","Soba","july",2025,4,-1,1,0.6,5,2104
"8509","Kaduna","Sanga","Soba","july",2025,1,-1,1,0.6,5,2014
"8510","Kaduna","Sanga","Soba","july",2025,2,-1,1,0.6,5,2044
"8511","Kaduna","Sanga","Soba","july",2025,3,-1,1,0.6,5,2074
"8512","Kaduna","Sanga","Soba","july",2025,4,-1,1,0.6,5,2104
"8513","Kaduna","Soba","Soba","july",2025,1,-1,1,0.6,5,2014
"8514","Kaduna","Soba","Soba","july",2025,2,-1,1,0.6,5,2044
"8515","Kaduna","Soba","Soba","july",2025,3,-1,1,0.6,5,2074
"8516","Kaduna","Soba","Soba","july",2025,4,-1,1,0.6,5,2104
"8517","Kaduna","Zango-Kataf","Soba","july",2025,1,-1,1,0.6,5,2014
"8518","Kaduna","Zango-Kataf","Soba","july",2025,2,-1,1,0.6,5,2044
"8519","Kaduna","Zango-Kataf","Soba","july",2025,3,-1,1,0.6,5,2074
"8520","Kaduna","Zango-Kataf","Soba","july",2025,4,-1,1,0.6,5,2104
"8521","Kaduna","Zaria","Soba","july",2025,1,-1,1,0.6,5,2014
"8522","Kaduna","Zaria","Soba","july",2025,2,-1,1,0.6,5,2044
"8523","Kaduna","Zaria","Soba","july",2025,3,-1,1,0.6,5,2074
"8524","Kaduna","Zaria","Soba","july",2025,4,-1,1,0.6,5,2104
"8525","Kano","Ajingi","Taura","july",2025,1,-1,1,0.6,5,2014
"8526","Kano","Ajingi","Taura","july",2025,2,-1,1,0.6,5,2044
"8527","Kano","Ajingi","Taura","july",2025,3,-1,1,0.6,5,2074
"8528","Kano","Ajingi","Taura","july",2025,4,-1,1,0.6,5,2104
"8529","Kano","Albasu","Takali","september",2025,1,-1,1,0.6,5,2079
"8530","Kano","Albasu","Takali","september",2025,2,-1,1,0.6,5,2109
"8531","Kano","Albasu","Takali","september",2025,3,-1,1,0.6,5,2139
"8532","Kano","Albasu","Takali","september",2025,4,-1,1,0.6,5,2169
"8533","Kano","Bagwai","Babura","may",2025,1,-1,1,0.6,5,1951
"8534","Kano","Bagwai","Babura","may",2025,2,-1,1,0.6,5,1981
"8535","Kano","Bagwai","Babura","may",2025,3,-1,1,0.6,5,2011
"8536","Kano","Bagwai","Babura","may",2025,4,-1,1,0.6,5,2041
"8537","Kano","Bebeji","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8538","Kano","Bebeji","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8539","Kano","Bebeji","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8540","Kano","Bebeji","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8541","Kano","Bichi","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8542","Kano","Bichi","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8543","Kano","Bichi","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8544","Kano","Bichi","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8545","Kano","Bunkure","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8546","Kano","Bunkure","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8547","Kano","Bunkure","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8548","Kano","Bunkure","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8549","Kano","Dala","Alkaleri","july",2025,1,-1,1,0.6,5,2014
"8550","Kano","Dala","Alkaleri","july",2025,2,-1,1,0.6,5,2044
"8551","Kano","Dala","Alkaleri","july",2025,3,-1,1,0.6,5,2074
"8552","Kano","Dala","Alkaleri","july",2025,4,-1,1,0.6,5,2104
"8553","Kano","Dambatta","Babura","may",2025,1,-1,1,0.6,5,1951
"8554","Kano","Dambatta","Babura","may",2025,2,-1,1,0.6,5,1981
"8555","Kano","Dambatta","Babura","may",2025,3,-1,1,0.6,5,2011
"8556","Kano","Dambatta","Babura","may",2025,4,-1,1,0.6,5,2041
"8557","Kano","Dawakin Kudu","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8558","Kano","Dawakin Kudu","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8559","Kano","Dawakin Kudu","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8560","Kano","Dawakin Kudu","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8561","Kano","Dawakin Tofa","Taura","july",2025,1,-1,1,0.6,5,2014
"8562","Kano","Dawakin Tofa","Taura","july",2025,2,-1,1,0.6,5,2044
"8563","Kano","Dawakin Tofa","Taura","july",2025,3,-1,1,0.6,5,2074
"8564","Kano","Dawakin Tofa","Taura","july",2025,4,-1,1,0.6,5,2104
"8565","Kano","Doguwa","Giwa","august",2025,1,-1,1,0.6,5,2049
"8566","Kano","Doguwa","Giwa","august",2025,2,-1,1,0.6,5,2079
"8567","Kano","Doguwa","Giwa","august",2025,3,-1,1,0.6,5,2109
"8568","Kano","Doguwa","Giwa","august",2025,4,-1,1,0.6,5,2139
"8569","Kano","Fagge","Alkaleri","july",2025,1,-1,1,0.6,5,2014
"8570","Kano","Fagge","Alkaleri","july",2025,2,-1,1,0.6,5,2044
"8571","Kano","Fagge","Alkaleri","july",2025,3,-1,1,0.6,5,2074
"8572","Kano","Fagge","Alkaleri","july",2025,4,-1,1,0.6,5,2104
"8573","Kano","Gabasawa","Taura","july",2025,1,-1,1,0.6,5,2014
"8574","Kano","Gabasawa","Taura","july",2025,2,-1,1,0.6,5,2044
"8575","Kano","Gabasawa","Taura","july",2025,3,-1,1,0.6,5,2074
"8576","Kano","Gabasawa","Taura","july",2025,4,-1,1,0.6,5,2104
"8577","Kano","Garko","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8578","Kano","Garko","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8579","Kano","Garko","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8580","Kano","Garko","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8581","Kano","Garum Mallam","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8582","Kano","Garum Mallam","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8583","Kano","Garum Mallam","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8584","Kano","Garum Mallam","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8585","Kano","Gaya","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8586","Kano","Gaya","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8587","Kano","Gaya","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8588","Kano","Gaya","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8589","Kano","Gezawa","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8590","Kano","Gezawa","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8591","Kano","Gezawa","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8592","Kano","Gezawa","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8593","Kano","Gwale","Alkaleri","july",2025,1,-1,1,0.6,5,2014
"8594","Kano","Gwale","Alkaleri","july",2025,2,-1,1,0.6,5,2044
"8595","Kano","Gwale","Alkaleri","july",2025,3,-1,1,0.6,5,2074
"8596","Kano","Gwale","Alkaleri","july",2025,4,-1,1,0.6,5,2104
"8597","Kano","Gwarzo","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8598","Kano","Gwarzo","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8599","Kano","Gwarzo","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8600","Kano","Gwarzo","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8601","Kano","Kabo","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8602","Kano","Kabo","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8603","Kano","Kabo","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8604","Kano","Kabo","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8605","Kano","Kano Municipal","Alkaleri","july",2025,1,-1,1,0.6,5,2014
"8606","Kano","Kano Municipal","Alkaleri","july",2025,2,-1,1,0.6,5,2044
"8607","Kano","Kano Municipal","Alkaleri","july",2025,3,-1,1,0.6,5,2074
"8608","Kano","Kano Municipal","Alkaleri","july",2025,4,-1,1,0.6,5,2104
"8609","Kano","Karaye","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8610","Kano","Karaye","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8611","Kano","Karaye","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8612","Kano","Karaye","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8613","Kano","Kibiya","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8614","Kano","Kibiya","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8615","Kano","Kibiya","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8616","Kano","Kibiya","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8617","Kano","Kiru","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8618","Kano","Kiru","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8619","Kano","Kiru","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8620","Kano","Kiru","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8621","Kano","Kumbotso","Taura","july",2025,1,-1,1,0.6,5,2014
"8622","Kano","Kumbotso","Taura","july",2025,2,-1,1,0.6,5,2044
"8623","Kano","Kumbotso","Taura","july",2025,3,-1,1,0.6,5,2074
"8624","Kano","Kumbotso","Taura","july",2025,4,-1,1,0.6,5,2104
"8625","Kano","Kunchi","Babura","may",2025,1,-1,1,0.6,5,1951
"8626","Kano","Kunchi","Babura","may",2025,2,-1,1,0.6,5,1981
"8627","Kano","Kunchi","Babura","may",2025,3,-1,1,0.6,5,2011
"8628","Kano","Kunchi","Babura","may",2025,4,-1,1,0.6,5,2041
"8629","Kano","Kura","Gwarzo","august",2025,1,-1,1,0.6,5,2049
"8630","Kano","Kura","Gwarzo","august",2025,2,-1,1,0.6,5,2079
"8631","Kano","Kura","Gwarzo","august",2025,3,-1,1,0.6,5,2109
"8632","Kano","Kura","Gwarzo","august",2025,4,-1,1,0.6,5,2139
"8633","Kano","Madobi","Taura","july",2025,1,-1,1,0.6,5,2014
"8634","Kano","Madobi","Taura","july",2025,2,-1,1,0.6,5,2044
"8635","Kano","Madobi","Taura","july",2025,3,-1,1,0.6,5,2074
"8636","Kano","Madobi","Taura","july",2025,4,-1,1,0.6,5,2104
"8637","Kano","Makoda","Babura","may",2025,1,-1,1,0.6,5,1951
"8638","Kano","Makoda","Babura","may",2025,2,-1,1,0.6,5,1981
"8639","Kano","Makoda","Babura","may",2025,3,-1,1,0.6,5,2011
"8640","Kano","Makoda","Babura","may",2025,4,-1,1,0.6,5,2041
"8641","Kano","Minjibir","Taura","july",2025,1,-1,1,0.6,5,2014
"8642","Kano","Minjibir","Taura","july",2025,2,-1,1,0.6,5,2044
"8643","Kano","Minjibir","Taura","july",2025,3,-1,1,0.6,5,2074
