LGA,State,year,round,duration,coverage_high_access,coverage_low_access,max_age,month_new,simday,coverage_high_access_per,coverage_low_access_per
Machina,Yobe,2021,2,-1,1,0.961810467,5,9,616,100,96.2
Machina,Yobe,2021,3,-1,1,0.974540311,5,10,644,100,97.5
Machina,Yobe,2021,4,-1,1,0.463932107,5,11,672,100,46.4
Machina,Yobe,2021,1,-1,1,0.98019802,5,8,588,100,98.0
Machina,Yobe,2022,2,-1,1,0.961810467,5,9,981,100,96.2
Machina,Yobe,2022,3,-1,1,0.974540311,5,10,1009,100,97.5
Machina,Yobe,2022,4,-1,1,0.463932107,5,11,1037,100,46.4
Machina,Yobe,2022,1,-1,1,0.98019802,5,8,953,100,98.0
Machina,Yobe,2023,2,-1,1,0.961810467,5,9,1346,100,96.2
Machina,Yobe,2023,3,-1,1,0.974540311,5,10,1374,100,97.5
Machina,Yobe,2023,4,-1,1,0.463932107,5,11,1402,100,46.4
Machina,Yobe,2023,1,-1,1,0.98019802,5,8,1318,100,98.0
Machina,Yobe,2024,2,-1,1,0.961810467,5,9,1711,100,96.2
Machina,Yobe,2024,3,-1,1,0.974540311,5,10,1739,100,97.5
Machina,Yobe,2024,4,-1,1,0.463932107,5,11,1767,100,46.4
Machina,Yobe,2024,1,-1,1,0.98019802,5,8,1683,100,98.0
Machina,Yobe,2025,2,-1,1,0.961810467,5,9,2076,100,96.2
Machina,Yobe,2025,3,-1,1,0.974540311,5,10,2104,100,97.5
Machina,Yobe,2025,4,-1,1,0.463932107,5,11,2132,100,46.4
Machina,Yobe,2025,1,-1,1,0.98019802,5,8,2048,100,98.0
Machina,Yobe,2026,2,-1,1,0.961810467,5,9,2441,100,96.2
Machina,Yobe,2026,3,-1,1,0.974540311,5,10,2469,100,97.5
Machina,Yobe,2026,4,-1,1,0.463932107,5,11,2497,100,46.4
Machina,Yobe,2026,1,-1,1,0.98019802,5,8,2413,100,98.0
Machina,Yobe,2027,2,-1,1,0.961810467,5,9,2806,100,96.2
Machina,Yobe,2027,3,-1,1,0.974540311,5,10,2834,100,97.5
Machina,Yobe,2027,4,-1,1,0.463932107,5,11,2862,100,46.4
Machina,Yobe,2027,1,-1,1,0.98019802,5,8,2778,100,98.0
Machina,Yobe,2028,2,-1,1,0.961810467,5,9,3171,100,96.2
Machina,Yobe,2028,3,-1,1,0.974540311,5,10,3199,100,97.5
Machina,Yobe,2028,4,-1,1,0.463932107,5,11,3227,100,46.4
Machina,Yobe,2028,1,-1,1,0.98019802,5,8,3143,100,98.0
Machina,Yobe,2029,2,-1,1,0.961810467,5,9,3536,100,96.2
Machina,Yobe,2029,3,-1,1,0.974540311,5,10,3564,100,97.5
Machina,Yobe,2029,4,-1,1,0.463932107,5,11,3592,100,46.4
Machina,Yobe,2029,1,-1,1,0.98019802,5,8,3508,100,98.0
Machina,Yobe,2030,2,-1,1,0.961810467,5,9,3901,100,96.2
Machina,Yobe,2030,3,-1,1,0.974540311,5,10,3929,100,97.5
Machina,Yobe,2030,4,-1,1,0.463932107,5,11,3957,100,46.4
Machina,Yobe,2030,1,-1,1,0.98019802,5,8,3873,100,98.0
Mai'Adua,Katsina,2020,2,-1,1,0.977477477,5,8,214,100,97.7
Mai'Adua,Katsina,2020,3,-1,1,0.951951952,5,9,242,100,95.2
Mai'Adua,Katsina,2020,4,-1,1,0.363363363,5,10,270,100,36.3
Mai'Adua,Katsina,2020,1,-1,1,0.975975976,5,7,186,100,97.6
Mai'Adua,Katsina,2021,2,-1,1,0.977477477,5,8,579,100,97.7
Mai'Adua,Katsina,2021,3,-1,1,0.951951952,5,9,607,100,95.2
Mai'Adua,Katsina,2021,4,-1,1,0.363363363,5,10,635,100,36.3
Mai'Adua,Katsina,2021,1,-1,1,0.975975976,5,7,551,100,97.6
Mai'Adua,Katsina,2022,2,-1,1,0.977477477,5,8,944,100,97.7
Mai'Adua,Katsina,2022,3,-1,1,0.951951952,5,9,972,100,95.2
Mai'Adua,Katsina,2022,4,-1,1,0.363363363,5,10,1000,100,36.3
Mai'Adua,Katsina,2022,1,-1,1,0.975975976,5,7,916,100,97.6
Mai'Adua,Katsina,2023,2,-1,1,0.977477477,5,8,1309,100,97.7
Mai'Adua,Katsina,2023,3,-1,1,0.951951952,5,9,1337,100,95.2
Mai'Adua,Katsina,2023,4,-1,1,0.363363363,5,10,1365,100,36.3
Mai'Adua,Katsina,2023,1,-1,1,0.975975976,5,7,1281,100,97.6
Mai'Adua,Katsina,2024,2,-1,1,0.977477477,5,8,1674,100,97.7
Mai'Adua,Katsina,2024,3,-1,1,0.951951952,5,9,1702,100,95.2
Mai'Adua,Katsina,2024,4,-1,1,0.363363363,5,10,1730,100,36.3
Mai'Adua,Katsina,2024,1,-1,1,0.975975976,5,7,1646,100,97.6
Mai'Adua,Katsina,2025,2,-1,1,0.977477477,5,8,2039,100,97.7
Mai'Adua,Katsina,2025,3,-1,1,0.951951952,5,9,2067,100,95.2
Mai'Adua,Katsina,2025,4,-1,1,0.363363363,5,10,2095,100,36.3
Mai'Adua,Katsina,2025,1,-1,1,0.975975976,5,7,2011,100,97.6
Mai'Adua,Katsina,2026,2,-1,1,0.977477477,5,8,2404,100,97.7
Mai'Adua,Katsina,2026,3,-1,1,0.951951952,5,9,2432,100,95.2
Mai'Adua,Katsina,2026,4,-1,1,0.363363363,5,10,2460,100,36.3
Mai'Adua,Katsina,2026,1,-1,1,0.975975976,5,7,2376,100,97.6
Mai'Adua,Katsina,2027,2,-1,1,0.977477477,5,8,2769,100,97.7
Mai'Adua,Katsina,2027,3,-1,1,0.951951952,5,9,2797,100,95.2
Mai'Adua,Katsina,2027,4,-1,1,0.363363363,5,10,2825,100,36.3
Mai'Adua,Katsina,2027,1,-1,1,0.975975976,5,7,2741,100,97.6
Mai'Adua,Katsina,2028,2,-1,1,0.977477477,5,8,3134,100,97.7
Mai'Adua,Katsina,2028,3,-1,1,0.951951952,5,9,3162,100,95.2
Mai'Adua,Katsina,2028,4,-1,1,0.363363363,5,10,3190,100,36.3
Mai'Adua,Katsina,2028,1,-1,1,0.975975976,5,7,3106,100,97.6
Mai'Adua,Katsina,2029,2,-1,1,0.977477477,5,8,3499,100,97.7
Mai'Adua,Katsina,2029,3,-1,1,0.951951952,5,9,3527,100,95.2
Mai'Adua,Katsina,2029,4,-1,1,0.363363363,5,10,3555,100,36.3
Mai'Adua,Katsina,2029,1,-1,1,0.975975976,5,7,3471,100,97.6
Mai'Adua,Katsina,2030,2,-1,1,0.977477477,5,8,3864,100,97.7
Mai'Adua,Katsina,2030,3,-1,1,0.951951952,5,9,3892,100,95.2
Mai'Adua,Katsina,2030,4,-1,1,0.363363363,5,10,3920,100,36.3
Mai'Adua,Katsina,2030,1,-1,1,0.975975976,5,7,3836,100,97.6
Maigatari,Jigawa,2020,2,-1,1,0.973782772,5,8,214,100,97.4
Maigatari,Jigawa,2020,3,-1,1,0.975655431,5,9,242,100,97.6
Maigatari,Jigawa,2020,4,-1,1,0.653558052,5,10,270,100,65.4
Maigatari,Jigawa,2020,1,-1,1,0.934456929,5,7,186,100,93.4
Maigatari,Jigawa,2021,2,-1,1,0.973782772,5,8,579,100,97.4
Maigatari,Jigawa,2021,3,-1,1,0.975655431,5,9,607,100,97.6
Maigatari,Jigawa,2021,4,-1,1,0.653558052,5,10,635,100,65.4
Maigatari,Jigawa,2021,1,-1,1,0.934456929,5,7,551,100,93.4
Maigatari,Jigawa,2022,2,-1,1,0.973782772,5,8,944,100,97.4
Maigatari,Jigawa,2022,3,-1,1,0.975655431,5,9,972,100,97.6
Maigatari,Jigawa,2022,4,-1,1,0.653558052,5,10,1000,100,65.4
Maigatari,Jigawa,2022,1,-1,1,0.934456929,5,7,916,100,93.4
Maigatari,Jigawa,2023,2,-1,1,0.973782772,5,8,1309,100,97.4
Maigatari,Jigawa,2023,3,-1,1,0.975655431,5,9,1337,100,97.6
Maigatari,Jigawa,2023,4,-1,1,0.653558052,5,10,1365,100,65.4
Maigatari,Jigawa,2023,1,-1,1,0.934456929,5,7,1281,100,93.4
Maigatari,Jigawa,2024,2,-1,1,0.973782772,5,8,1674,100,97.4
Maigatari,Jigawa,2024,3,-1,1,0.975655431,5,9,1702,100,97.6
Maigatari,Jigawa,2024,4,-1,1,0.653558052,5,10,1730,100,65.4
Maigatari,Jigawa,2024,1,-1,1,0.934456929,5,7,1646,100,93.4
Maigatari,Jigawa,2025,2,-1,1,0.973782772,5,8,2039,100,97.4
Maigatari,Jigawa,2025,3,-1,1,0.975655431,5,9,2067,100,97.6
Maigatari,Jigawa,2025,4,-1,1,0.653558052,5,10,2095,100,65.4
Maigatari,Jigawa,2025,1,-1,1,0.934456929,5,7,2011,100,93.4
Maigatari,Jigawa,2026,2,-1,1,0.973782772,5,8,2404,100,97.4
Maigatari,Jigawa,2026,3,-1,1,0.975655431,5,9,2432,100,97.6
Maigatari,Jigawa,2026,4,-1,1,0.653558052,5,10,2460,100,65.4
Maigatari,Jigawa,2026,1,-1,1,0.934456929,5,7,2376,100,93.4
Maigatari,Jigawa,2027,2,-1,1,0.973782772,5,8,2769,100,97.4
Maigatari,Jigawa,2027,3,-1,1,0.975655431,5,9,2797,100,97.6
Maigatari,Jigawa,2027,4,-1,1,0.653558052,5,10,2825,100,65.4
Maigatari,Jigawa,2027,1,-1,1,0.934456929,5,7,2741,100,93.4
Maigatari,Jigawa,2028,2,-1,1,0.973782772,5,8,3134,100,97.4
Maigatari,Jigawa,2028,3,-1,1,0.975655431,5,9,3162,100,97.6
Maigatari,Jigawa,2028,4,-1,1,0.653558052,5,10,3190,100,65.4
Maigatari,Jigawa,2028,1,-1,1,0.934456929,5,7,3106,100,93.4
Maigatari,Jigawa,2029,2,-1,1,0.973782772,5,8,3499,100,97.4
Maigatari,Jigawa,2029,3,-1,1,0.975655431,5,9,3527,100,97.6
Maigatari,Jigawa,2029,4,-1,1,0.653558052,5,10,3555,100,65.4
Maigatari,Jigawa,2029,1,-1,1,0.934456929,5,7,3471,100,93.4
Maigatari,Jigawa,2030,2,-1,1,0.973782772,5,8,3864,100,97.4
Maigatari,Jigawa,2030,3,-1,1,0.975655431,5,9,3892,100,97.6
Maigatari,Jigawa,2030,4,-1,1,0.653558052,5,10,3920,100,65.4
Maigatari,Jigawa,2030,1,-1,1,0.934456929,5,7,3836,100,93.4
Malam Madori,Jigawa,2020,2,-1,1,0.973782772,5,8,214,100,97.4
Malam Madori,Jigawa,2020,3,-1,1,0.975655431,5,9,242,100,97.6
Malam Madori,Jigawa,2020,4,-1,1,0.653558052,5,10,270,100,65.4
Malam Madori,Jigawa,2020,1,-1,1,0.934456929,5,7,186,100,93.4
Malam Madori,Jigawa,2021,2,-1,1,0.973782772,5,8,579,100,97.4
Malam Madori,Jigawa,2021,3,-1,1,0.975655431,5,9,607,100,97.6
Malam Madori,Jigawa,2021,4,-1,1,0.653558052,5,10,635,100,65.4
Malam Madori,Jigawa,2021,1,-1,1,0.934456929,5,7,551,100,93.4
Malam Madori,Jigawa,2022,2,-1,1,0.973782772,5,8,944,100,97.4
Malam Madori,Jigawa,2022,3,-1,1,0.975655431,5,9,972,100,97.6
Malam Madori,Jigawa,2022,4,-1,1,0.653558052,5,10,1000,100,65.4
Malam Madori,Jigawa,2022,1,-1,1,0.934456929,5,7,916,100,93.4
Malam Madori,Jigawa,2023,2,-1,1,0.973782772,5,8,1309,100,97.4
Malam Madori,Jigawa,2023,3,-1,1,0.975655431,5,9,1337,100,97.6
Malam Madori,Jigawa,2023,4,-1,1,0.653558052,5,10,1365,100,65.4
Malam Madori,Jigawa,2023,1,-1,1,0.934456929,5,7,1281,100,93.4
Malam Madori,Jigawa,2024,2,-1,1,0.973782772,5,8,1674,100,97.4
Malam Madori,Jigawa,2024,3,-1,1,0.975655431,5,9,1702,100,97.6
Malam Madori,Jigawa,2024,4,-1,1,0.653558052,5,10,1730,100,65.4
Malam Madori,Jigawa,2024,1,-1,1,0.934456929,5,7,1646,100,93.4
Malam Madori,Jigawa,2025,2,-1,1,0.973782772,5,8,2039,100,97.4
Malam Madori,Jigawa,2025,3,-1,1,0.975655431,5,9,2067,100,97.6
Malam Madori,Jigawa,2025,4,-1,1,0.653558052,5,10,2095,100,65.4
Malam Madori,Jigawa,2025,1,-1,1,0.934456929,5,7,2011,100,93.4
Malam Madori,Jigawa,2026,2,-1,1,0.973782772,5,8,2404,100,97.4
Malam Madori,Jigawa,2026,3,-1,1,0.975655431,5,9,2432,100,97.6
Malam Madori,Jigawa,2026,4,-1,1,0.653558052,5,10,2460,100,65.4
Malam Madori,Jigawa,2026,1,-1,1,0.934456929,5,7,2376,100,93.4
Malam Madori,Jigawa,2027,2,-1,1,0.973782772,5,8,2769,100,97.4
Malam Madori,Jigawa,2027,3,-1,1,0.975655431,5,9,2797,100,97.6
Malam Madori,Jigawa,2027,4,-1,1,0.653558052,5,10,2825,100,65.4
Malam Madori,Jigawa,2027,1,-1,1,0.934456929,5,7,2741,100,93.4
Malam Madori,Jigawa,2028,2,-1,1,0.973782772,5,8,3134,100,97.4
Malam Madori,Jigawa,2028,3,-1,1,0.975655431,5,9,3162,100,97.6
Malam Madori,Jigawa,2028,4,-1,1,0.653558052,5,10,3190,100,65.4
Malam Madori,Jigawa,2028,1,-1,1,0.934456929,5,7,3106,100,93.4
Malam Madori,Jigawa,2029,2,-1,1,0.973782772,5,8,3499,100,97.4
Malam Madori,Jigawa,2029,3,-1,1,0.975655431,5,9,3527,100,97.6
Malam Madori,Jigawa,2029,4,-1,1,0.653558052,5,10,3555,100,65.4
Malam Madori,Jigawa,2029,1,-1,1,0.934456929,5,7,3471,100,93.4
Malam Madori,Jigawa,2030,2,-1,1,0.973782772,5,8,3864,100,97.4
Malam Madori,Jigawa,2030,3,-1,1,0.975655431,5,9,3892,100,97.6
Malam Madori,Jigawa,2030,4,-1,1,0.653558052,5,10,3920,100,65.4
Malam Madori,Jigawa,2030,1,-1,1,0.934456929,5,7,3836,100,93.4
Maradun,Zamfara,2020,1,-1,1,0.854974705,5,7,186,100,85.5
Maradun,Zamfara,2020,2,-1,1,0.927487352,5,8,214,100,92.7
Maradun,Zamfara,2020,3,-1,1,0.937605396,5,9,242,100,93.8
Maradun,Zamfara,2020,4,-1,1,0.268128162,5,10,270,100,26.8
Maradun,Zamfara,2021,1,-1,1,0.854974705,5,7,551,100,85.5
Maradun,Zamfara,2021,2,-1,1,0.927487352,5,8,579,100,92.7
Maradun,Zamfara,2021,3,-1,1,0.937605396,5,9,607,100,93.8
Maradun,Zamfara,2021,4,-1,1,0.268128162,5,10,635,100,26.8
Maradun,Zamfara,2022,1,-1,1,0.854974705,5,7,916,100,85.5
Maradun,Zamfara,2022,2,-1,1,0.927487352,5,8,944,100,92.7
Maradun,Zamfara,2022,3,-1,1,0.937605396,5,9,972,100,93.8
Maradun,Zamfara,2022,4,-1,1,0.268128162,5,10,1000,100,26.8
Maradun,Zamfara,2023,1,-1,1,0.854974705,5,7,1281,100,85.5
Maradun,Zamfara,2023,2,-1,1,0.927487352,5,8,1309,100,92.7
Maradun,Zamfara,2023,3,-1,1,0.937605396,5,9,1337,100,93.8
Maradun,Zamfara,2023,4,-1,1,0.268128162,5,10,1365,100,26.8
Maradun,Zamfara,2024,1,-1,1,0.854974705,5,7,1646,100,85.5
Maradun,Zamfara,2024,2,-1,1,0.927487352,5,8,1674,100,92.7
Maradun,Zamfara,2024,3,-1,1,0.937605396,5,9,1702,100,93.8
Maradun,Zamfara,2024,4,-1,1,0.268128162,5,10,1730,100,26.8
Maradun,Zamfara,2025,1,-1,1,0.854974705,5,7,2011,100,85.5
Maradun,Zamfara,2025,2,-1,1,0.927487352,5,8,2039,100,92.7
Maradun,Zamfara,2025,3,-1,1,0.937605396,5,9,2067,100,93.8
Maradun,Zamfara,2025,4,-1,1,0.268128162,5,10,2095,100,26.8
Maradun,Zamfara,2026,1,-1,1,0.854974705,5,7,2376,100,85.5
Maradun,Zamfara,2026,2,-1,1,0.927487352,5,8,2404,100,92.7
Maradun,Zamfara,2026,3,-1,1,0.937605396,5,9,2432,100,93.8
Maradun,Zamfara,2026,4,-1,1,0.268128162,5,10,2460,100,26.8
Maradun,Zamfara,2027,1,-1,1,0.854974705,5,7,2741,100,85.5
Maradun,Zamfara,2027,2,-1,1,0.927487352,5,8,2769,100,92.7
Maradun,Zamfara,2027,3,-1,1,0.937605396,5,9,2797,100,93.8
Maradun,Zamfara,2027,4,-1,1,0.268128162,5,10,2825,100,26.8
Maradun,Zamfara,2028,1,-1,1,0.854974705,5,7,3106,100,85.5
Maradun,Zamfara,2028,2,-1,1,0.927487352,5,8,3134,100,92.7
Maradun,Zamfara,2028,3,-1,1,0.937605396,5,9,3162,100,93.8
Maradun,Zamfara,2028,4,-1,1,0.268128162,5,10,3190,100,26.8
Maradun,Zamfara,2029,1,-1,1,0.854974705,5,7,3471,100,85.5
Maradun,Zamfara,2029,2,-1,1,0.927487352,5,8,3499,100,92.7
Maradun,Zamfara,2029,3,-1,1,0.937605396,5,9,3527,100,93.8
Maradun,Zamfara,2029,4,-1,1,0.268128162,5,10,3555,100,26.8
Maradun,Zamfara,2030,1,-1,1,0.854974705,5,7,3836,100,85.5
Maradun,Zamfara,2030,2,-1,1,0.927487352,5,8,3864,100,92.7
Maradun,Zamfara,2030,3,-1,1,0.937605396,5,9,3892,100,93.8
Maradun,Zamfara,2030,4,-1,1,0.268128162,5,10,3920,100,26.8
Maru,Zamfara,2020,1,-1,1,0.854974705,5,7,186,100,85.5
Maru,Zamfara,2020,2,-1,1,0.927487352,5,8,214,100,92.7
Maru,Zamfara,2020,3,-1,1,0.937605396,5,9,242,100,93.8
Maru,Zamfara,2020,4,-1,1,0.268128162,5,10,270,100,26.8
Maru,Zamfara,2021,1,-1,1,0.854974705,5,7,551,100,85.5
Maru,Zamfara,2021,2,-1,1,0.927487352,5,8,579,100,92.7
Maru,Zamfara,2021,3,-1,1,0.937605396,5,9,607,100,93.8
Maru,Zamfara,2021,4,-1,1,0.268128162,5,10,635,100,26.8
Maru,Zamfara,2022,1,-1,1,0.854974705,5,7,916,100,85.5
Maru,Zamfara,2022,2,-1,1,0.927487352,5,8,944,100,92.7
Maru,Zamfara,2022,3,-1,1,0.937605396,5,9,972,100,93.8
Maru,Zamfara,2022,4,-1,1,0.268128162,5,10,1000,100,26.8
Maru,Zamfara,2023,1,-1,1,0.854974705,5,7,1281,100,85.5
Maru,Zamfara,2023,2,-1,1,0.927487352,5,8,1309,100,92.7
Maru,Zamfara,2023,3,-1,1,0.937605396,5,9,1337,100,93.8
Maru,Zamfara,2023,4,-1,1,0.268128162,5,10,1365,100,26.8
Maru,Zamfara,2024,1,-1,1,0.854974705,5,7,1646,100,85.5
Maru,Zamfara,2024,2,-1,1,0.927487352,5,8,1674,100,92.7
Maru,Zamfara,2024,3,-1,1,0.937605396,5,9,1702,100,93.8
Maru,Zamfara,2024,4,-1,1,0.268128162,5,10,1730,100,26.8
Maru,Zamfara,2025,1,-1,1,0.854974705,5,7,2011,100,85.5
Maru,Zamfara,2025,2,-1,1,0.927487352,5,8,2039,100,92.7
Maru,Zamfara,2025,3,-1,1,0.937605396,5,9,2067,100,93.8
Maru,Zamfara,2025,4,-1,1,0.268128162,5,10,2095,100,26.8
Maru,Zamfara,2026,1,-1,1,0.854974705,5,7,2376,100,85.5
Maru,Zamfara,2026,2,-1,1,0.927487352,5,8,2404,100,92.7
Maru,Zamfara,2026,3,-1,1,0.937605396,5,9,2432,100,93.8
Maru,Zamfara,2026,4,-1,1,0.268128162,5,10,2460,100,26.8
Maru,Zamfara,2027,1,-1,1,0.854974705,5,7,2741,100,85.5
Maru,Zamfara,2027,2,-1,1,0.927487352,5,8,2769,100,92.7
Maru,Zamfara,2027,3,-1,1,0.937605396,5,9,2797,100,93.8
Maru,Zamfara,2027,4,-1,1,0.268128162,5,10,2825,100,26.8
Maru,Zamfara,2028,1,-1,1,0.854974705,5,7,3106,100,85.5
Maru,Zamfara,2028,2,-1,1,0.927487352,5,8,3134,100,92.7
Maru,Zamfara,2028,3,-1,1,0.937605396,5,9,3162,100,93.8
Maru,Zamfara,2028,4,-1,1,0.268128162,5,10,3190,100,26.8
Maru,Zamfara,2029,1,-1,1,0.854974705,5,7,3471,100,85.5
Maru,Zamfara,2029,2,-1,1,0.927487352,5,8,3499,100,92.7
Maru,Zamfara,2029,3,-1,1,0.937605396,5,9,3527,100,93.8
Maru,Zamfara,2029,4,-1,1,0.268128162,5,10,3555,100,26.8
Maru,Zamfara,2030,1,-1,1,0.854974705,5,7,3836,100,85.5
Maru,Zamfara,2030,2,-1,1,0.927487352,5,8,3864,100,92.7
Maru,Zamfara,2030,3,-1,1,0.937605396,5,9,3892,100,93.8
Maru,Zamfara,2030,4,-1,1,0.268128162,5,10,3920,100,26.8
Mashi,Katsina,2020,2,-1,1,0.977477477,5,8,214,100,97.7
Mashi,Katsina,2020,3,-1,1,0.951951952,5,9,242,100,95.2
Mashi,Katsina,2020,4,-1,1,0.363363363,5,10,270,100,36.3
Mashi,Katsina,2020,1,-1,1,0.975975976,5,7,186,100,97.6
Mashi,Katsina,2021,2,-1,1,0.977477477,5,8,579,100,97.7
Mashi,Katsina,2021,3,-1,1,0.951951952,5,9,607,100,95.2
Mashi,Katsina,2021,4,-1,1,0.363363363,5,10,635,100,36.3
Mashi,Katsina,2021,1,-1,1,0.975975976,5,7,551,100,97.6
Mashi,Katsina,2022,2,-1,1,0.977477477,5,8,944,100,97.7
Mashi,Katsina,2022,3,-1,1,0.951951952,5,9,972,100,95.2
Mashi,Katsina,2022,4,-1,1,0.363363363,5,10,1000,100,36.3
Mashi,Katsina,2022,1,-1,1,0.975975976,5,7,916,100,97.6
Mashi,Katsina,2023,2,-1,1,0.977477477,5,8,1309,100,97.7
Mashi,Katsina,2023,3,-1,1,0.951951952,5,9,1337,100,95.2
Mashi,Katsina,2023,4,-1,1,0.363363363,5,10,1365,100,36.3
Mashi,Katsina,2023,1,-1,1,0.975975976,5,7,1281,100,97.6
Mashi,Katsina,2024,2,-1,1,0.977477477,5,8,1674,100,97.7
Mashi,Katsina,2024,3,-1,1,0.951951952,5,9,1702,100,95.2
Mashi,Katsina,2024,4,-1,1,0.363363363,5,10,1730,100,36.3
Mashi,Katsina,2024,1,-1,1,0.975975976,5,7,1646,100,97.6
Mashi,Katsina,2025,2,-1,1,0.977477477,5,8,2039,100,97.7
Mashi,Katsina,2025,3,-1,1,0.951951952,5,9,2067,100,95.2
Mashi,Katsina,2025,4,-1,1,0.363363363,5,10,2095,100,36.3
Mashi,Katsina,2025,1,-1,1,0.975975976,5,7,2011,100,97.6
Mashi,Katsina,2026,2,-1,1,0.977477477,5,8,2404,100,97.7
Mashi,Katsina,2026,3,-1,1,0.951951952,5,9,2432,100,95.2
Mashi,Katsina,2026,4,-1,1,0.363363363,5,10,2460,100,36.3
Mashi,Katsina,2026,1,-1,1,0.975975976,5,7,2376,100,97.6
Mashi,Katsina,2027,2,-1,1,0.977477477,5,8,2769,100,97.7
Mashi,Katsina,2027,3,-1,1,0.951951952,5,9,2797,100,95.2
Mashi,Katsina,2027,4,-1,1,0.363363363,5,10,2825,100,36.3
Mashi,Katsina,2027,1,-1,1,0.975975976,5,7,2741,100,97.6
Mashi,Katsina,2028,2,-1,1,0.977477477,5,8,3134,100,97.7
Mashi,Katsina,2028,3,-1,1,0.951951952,5,9,3162,100,95.2
Mashi,Katsina,2028,4,-1,1,0.363363363,5,10,3190,100,36.3
Mashi,Katsina,2028,1,-1,1,0.975975976,5,7,3106,100,97.6
Mashi,Katsina,2029,2,-1,1,0.977477477,5,8,3499,100,97.7
Mashi,Katsina,2029,3,-1,1,0.951951952,5,9,3527,100,95.2
Mashi,Katsina,2029,4,-1,1,0.363363363,5,10,3555,100,36.3
Mashi,Katsina,2029,1,-1,1,0.975975976,5,7,3471,100,97.6
Mashi,Katsina,2030,2,-1,1,0.977477477,5,8,3864,100,97.7
Mashi,Katsina,2030,3,-1,1,0.951951952,5,9,3892,100,95.2
Mashi,Katsina,2030,4,-1,1,0.363363363,5,10,3920,100,36.3
Mashi,Katsina,2030,1,-1,1,0.975975976,5,7,3836,100,97.6
Miga,Jigawa,2020,2,-1,1,0.973782772,5,8,214,100,97.4
Miga,Jigawa,2020,3,-1,1,0.975655431,5,9,242,100,97.6
Miga,Jigawa,2020,4,-1,1,0.653558052,5,10,270,100,65.4
Miga,Jigawa,2020,1,-1,1,0.934456929,5,7,186,100,93.4
Miga,Jigawa,2021,2,-1,1,0.973782772,5,8,579,100,97.4
Miga,Jigawa,2021,3,-1,1,0.975655431,5,9,607,100,97.6
Miga,Jigawa,2021,4,-1,1,0.653558052,5,10,635,100,65.4
Miga,Jigawa,2021,1,-1,1,0.934456929,5,7,551,100,93.4
Miga,Jigawa,2022,2,-1,1,0.973782772,5,8,944,100,97.4
Miga,Jigawa,2022,3,-1,1,0.975655431,5,9,972,100,97.6
Miga,Jigawa,2022,4,-1,1,0.653558052,5,10,1000,100,65.4
Miga,Jigawa,2022,1,-1,1,0.934456929,5,7,916,100,93.4
Miga,Jigawa,2023,2,-1,1,0.973782772,5,8,1309,100,97.4
Miga,Jigawa,2023,3,-1,1,0.975655431,5,9,1337,100,97.6
Miga,Jigawa,2023,4,-1,1,0.653558052,5,10,1365,100,65.4
Miga,Jigawa,2023,1,-1,1,0.934456929,5,7,1281,100,93.4
Miga,Jigawa,2024,2,-1,1,0.973782772,5,8,1674,100,97.4
Miga,Jigawa,2024,3,-1,1,0.975655431,5,9,1702,100,97.6
Miga,Jigawa,2024,4,-1,1,0.653558052,5,10,1730,100,65.4
Miga,Jigawa,2024,1,-1,1,0.934456929,5,7,1646,100,93.4
Miga,Jigawa,2025,2,-1,1,0.973782772,5,8,2039,100,97.4
Miga,Jigawa,2025,3,-1,1,0.975655431,5,9,2067,100,97.6
Miga,Jigawa,2025,4,-1,1,0.653558052,5,10,2095,100,65.4
Miga,Jigawa,2025,1,-1,1,0.934456929,5,7,2011,100,93.4
Miga,Jigawa,2026,2,-1,1,0.973782772,5,8,2404,100,97.4
Miga,Jigawa,2026,3,-1,1,0.975655431,5,9,2432,100,97.6
Miga,Jigawa,2026,4,-1,1,0.653558052,5,10,2460,100,65.4
Miga,Jigawa,2026,1,-1,1,0.934456929,5,7,2376,100,93.4
Miga,Jigawa,2027,2,-1,1,0.973782772,5,8,2769,100,97.4
Miga,Jigawa,2027,3,-1,1,0.975655431,5,9,2797,100,97.6
Miga,Jigawa,2027,4,-1,1,0.653558052,5,10,2825,100,65.4
Miga,Jigawa,2027,1,-1,1,0.934456929,5,7,2741,100,93.4
Miga,Jigawa,2028,2,-1,1,0.973782772,5,8,3134,100,97.4
Miga,Jigawa,2028,3,-1,1,0.975655431,5,9,3162,100,97.6
Miga,Jigawa,2028,4,-1,1,0.653558052,5,10,3190,100,65.4
Miga,Jigawa,2028,1,-1,1,0.934456929,5,7,3106,100,93.4
Miga,Jigawa,2029,2,-1,1,0.973782772,5,8,3499,100,97.4
Miga,Jigawa,2029,3,-1,1,0.975655431,5,9,3527,100,97.6
Miga,Jigawa,2029,4,-1,1,0.653558052,5,10,3555,100,65.4
Miga,Jigawa,2029,1,-1,1,0.934456929,5,7,3471,100,93.4
Miga,Jigawa,2030,2,-1,1,0.973782772,5,8,3864,100,97.4
Miga,Jigawa,2030,3,-1,1,0.975655431,5,9,3892,100,97.6
Miga,Jigawa,2030,4,-1,1,0.653558052,5,10,3920,100,65.4
Miga,Jigawa,2030,1,-1,1,0.934456929,5,7,3836,100,93.4
Ngala,Borno,2020,2,-1,0.6,0.2,5,9,251,60,20.0
Ngala,Borno,2020,3,-1,0.6,0.2,5,10,279,60,20.0
