,LGA,Rep_DS,State,simday,duration,year,U5_coverage,adult_coverage
2333,Abua-Odual,Ahoada West,,2920,-1,2018,0.176147202,0.176147202
2334,Abuja Municipal,Keana,,2920,-1,2018,0.13506214,0.13506214
2335,Adavi,Owan East,,2920,-1,2018,0.20854085,0.20854085
2336,Ado,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2337,Ado Ekiti,Owan East,,2920,-1,2018,0.20854085,0.20854085
2338,Ado-Odo-Ota,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2339,Afijio,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2340,Afikpo North,Oru West,,2920,-1,2018,0.336623251,0.336623251
2341,Afikpo South,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2342,Agaie,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2343,Agatu,Keana,,2920,-1,2018,0.13506214,0.13506214
2344,Agege,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2345,Aguata,Oru West,,2920,-1,2018,0.336623251,0.336623251
2346,Agwara,Birnin Kebbi,,2920,-1,2018,0.331741673,0.331741673
2347,Ahiazu-Mbaise,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2348,Ahoada East,Ahoada West,,2920,-1,2018,0.176147202,0.176147202
2349,Ahoada West,Ahoada West,,2920,-1,2018,0.176147202,0.176147202
2350,Aiyedade,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2351,Aiyedire,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2352,Ajaokuta,Owan East,,2920,-1,2018,0.20854085,0.20854085
2353,Ajeromi-Ifelodun,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2354,Ajingi,Taura,,2920,-1,2018,0.127558998,0.127558998
2355,Akamkpa,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2356,Akinyele,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2357,Akko,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2358,Akoko North East,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2359,Akoko North West,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2360,Akoko South East,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2361,Akoko South West,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2362,Akoko-Edo,Owan East,,2920,-1,2018,0.20854085,0.20854085
2363,Akpabuyo,Nsit Ubium,,2920,-1,2018,0.207937524,0.207937524
2364,Akuku Toru,Ahoada West,,2920,-1,2018,0.176147202,0.176147202
2365,Akure North,Owan East,,2920,-1,2018,0.20854085,0.20854085
2366,Akure South,Owan East,,2920,-1,2018,0.20854085,0.20854085
2367,Akwanga,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2368,Albasu,Takali,,2920,-1,2018,0.109168462,0.109168462
2369,Aleiro,Birnin Kebbi,,2920,-1,2018,0.331741673,0.331741673
2370,Alimosho,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2371,Alkaleri,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2372,Amuwo-Odofin,Isoko South,,2920,-1,2018,0,0
2373,Anambra East,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2374,Anambra West,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2375,Anaocha,Oru West,,2920,-1,2018,0.336623251,0.336623251
2376,Andoni,Nsit Ubium,,2920,-1,2018,0.207937524,0.207937524
2377,Aninri,Oru West,,2920,-1,2018,0.336623251,0.336623251
2378,Aniocha North,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2379,Aniocha South,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2380,Anka,Darazo,,2920,-1,2018,0.076403711,0.076403711
2381,Ankpa,Owan East,,2920,-1,2018,0.20854085,0.20854085
2382,Apa,Keana,,2920,-1,2018,0.13506214,0.13506214
2383,Apapa,Isoko South,,2920,-1,2018,0,0
2384,Ardo-Kola,Keana,,2920,-1,2018,0.13506214,0.13506214
2385,Arewa-Dandi,Birnin Kebbi,,2920,-1,2018,0.331741673,0.331741673
2386,Argungu,Birnin Kebbi,,2920,-1,2018,0.331741673,0.331741673
2387,Arochukwu,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2388,Asa,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2389,Asari-Toru,Ahoada West,,2920,-1,2018,0.176147202,0.176147202
2390,Askira-Uba,Darazo,,2920,-1,2018,0.076403711,0.076403711
2391,Atakumosa East,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2392,Atakumosa West,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2393,Atiba,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2394,Atigbo,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2395,Augie,Birnin Kebbi,,2920,-1,2018,0.331741673,0.331741673
2396,Auyo,Taura,,2920,-1,2018,0.127558998,0.127558998
2397,Awe,Keana,,2920,-1,2018,0.13506214,0.13506214
2398,Awgu,Oru West,,2920,-1,2018,0.336623251,0.336623251
2399,Awka North,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2400,Awka South,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2401,Ayamelum,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2402,Babura,Babura,,2920,-1,2018,0.281351601,0.281351601
2403,Badagry,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2404,Bade,Taura,,2920,-1,2018,0.127558998,0.127558998
2405,Bagudo,Birnin Kebbi,,2920,-1,2018,0.331741673,0.331741673
2406,Bagwai,Babura,,2920,-1,2018,0.281351601,0.281351601
2407,Bakassi,Obubra,,2920,-1,2018,0.318847857,0.318847857
2408,Bakori,Gwarzo,,2920,-1,2018,0.110737416,0.110737416
2409,Bakura,Darazo,,2920,-1,2018,0.076403711,0.076403711
2410,Balanga,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2411,Bali,Keana,,2920,-1,2018,0.13506214,0.13506214
2412,Bama,Darazo,,2920,-1,2018,0.076403711,0.076403711
2413,Barikin Ladi,Soba,,2920,-1,2018,0.003017484,0.003017484
2414,Baruten,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2415,Bassa1,Keana,,2920,-1,2018,0.13506214,0.13506214
2416,Bassa2,Soba,,2920,-1,2018,0.003017484,0.003017484
2417,Batagarawa,Rimi,,2920,-1,2018,0.147569442,0.147569442
2418,Batsari,Rimi,,2920,-1,2018,0.147569442,0.147569442
2419,Bauchi,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2420,Baure,Babura,,2920,-1,2018,0.281351601,0.281351601
2421,Bayo,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2422,Bebeji,Gwarzo,,2920,-1,2018,0.110737416,0.110737416
2423,Bekwara,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2424,Bende,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2425,Biase,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2426,Bichi,Gwarzo,,2920,-1,2018,0.110737416,0.110737416
2427,Bida,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2428,Billiri,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2429,Bindawa,Rimi,,2920,-1,2018,0.147569442,0.147569442
2430,Binji,Gawabawa,,2920,-1,2018,0.045471362,0.045471362
2431,Biriniwa,Taura,,2920,-1,2018,0.127558998,0.127558998
2432,Birni Kudu,Takali,,2920,-1,2018,0.109168462,0.109168462
2433,Birnin Kebbi,Birnin Kebbi,,2920,-1,2018,0.331741673,0.331741673
2434,Birnin Magaji,Rimi,,2920,-1,2018,0.147569442,0.147569442
2435,Birnin-Gwari,Giwa,,2920,-1,2018,0.056613318,0.056613318
2436,Biu,Darazo,,2920,-1,2018,0.076403711,0.076403711
2437,Bodinga,Gawabawa,,2920,-1,2018,0.045471362,0.045471362
2438,Bogoro,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2439,Boki,Obubra,,2920,-1,2018,0.318847857,0.318847857
2440,Bokkos,Giwa,,2920,-1,2018,0.056613318,0.056613318
2441,Boluwaduro,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2442,Bomadi,Isoko South,,2920,-1,2018,0,0
2443,Bonny,Nsit Ubium,,2920,-1,2018,0.207937524,0.207937524
2444,Borgu,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2445,Boripe,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2446,Bosso,Keana,,2920,-1,2018,0.13506214,0.13506214
2447,Brass,Ahoada West,,2920,-1,2018,0.176147202,0.176147202
2448,Buji,Takali,,2920,-1,2018,0.109168462,0.109168462
2449,Bukkuyum,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2450,Bungudu,Takali,,2920,-1,2018,0.109168462,0.109168462
2451,Bunkure,Gwarzo,,2920,-1,2018,0.110737416,0.110737416
2452,Bunza,Birnin Kebbi,,2920,-1,2018,0.331741673,0.331741673
2453,Bursari,Taura,,2920,-1,2018,0.127558998,0.127558998
2454,Buruku,Keana,,2920,-1,2018,0.13506214,0.13506214
2455,Burutu,Isoko South,,2920,-1,2018,0,0
2456,Bwari,Giwa,,2920,-1,2018,0.056613318,0.056613318
2457,Calabar South,Nsit Ubium,,2920,-1,2018,0.207937524,0.207937524
2458,Calabar-Municipal,Nsit Ubium,,2920,-1,2018,0.207937524,0.207937524
2459,Chanchaga,Keana,,2920,-1,2018,0.13506214,0.13506214
2460,Charanchi,Rimi,,2920,-1,2018,0.147569442,0.147569442
2461,Chibok,Darazo,,2920,-1,2018,0.076403711,0.076403711
2462,Chikun,Soba,,2920,-1,2018,0.003017484,0.003017484
2463,Dala,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2464,Damaturu,Darazo,,2920,-1,2018,0.076403711,0.076403711
2465,Damban,Darazo,,2920,-1,2018,0.076403711,0.076403711
2466,Dambatta,Babura,,2920,-1,2018,0.281351601,0.281351601
2467,Damboa,Darazo,,2920,-1,2018,0.076403711,0.076403711
2468,Dan Musa,Rimi,,2920,-1,2018,0.147569442,0.147569442
2469,Dandi,Birnin Kebbi,,2920,-1,2018,0.331741673,0.331741673
2470,Dandume,Giwa,,2920,-1,2018,0.056613318,0.056613318
2471,Dange-Shnsi,Gawabawa,,2920,-1,2018,0.045471362,0.045471362
2472,Danja,Giwa,,2920,-1,2018,0.056613318,0.056613318
2473,Darazo,Darazo,,2920,-1,2018,0.076403711,0.076403711
2474,Dass,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2475,Daura,Babura,,2920,-1,2018,0.281351601,0.281351601
2476,Dawakin Kudu,Gwarzo,,2920,-1,2018,0.110737416,0.110737416
2477,Dawakin Tofa,Taura,,2920,-1,2018,0.127558998,0.127558998
2478,Degema,Ahoada West,,2920,-1,2018,0.176147202,0.176147202
2479,Dekina,Owan East,,2920,-1,2018,0.20854085,0.20854085
2480,Demsa,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2481,Dikwa,Darazo,,2920,-1,2018,0.076403711,0.076403711
2482,Doguwa,Giwa,,2920,-1,2018,0.056613318,0.056613318
2483,Doma,Keana,,2920,-1,2018,0.13506214,0.13506214
2484,Donga,Keana,,2920,-1,2018,0.13506214,0.13506214
2485,Dukku,Darazo,,2920,-1,2018,0.076403711,0.076403711
2486,Dunukofia,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2487,Dutse,Takali,,2920,-1,2018,0.109168462,0.109168462
2488,Dutsi,Rimi,,2920,-1,2018,0.147569442,0.147569442
2489,Dutsin-Ma,Rimi,,2920,-1,2018,0.147569442,0.147569442
2490,Eastern Obolo,Nsit Ubium,,2920,-1,2018,0.207937524,0.207937524
2491,Ebonyi,Owan East,,2920,-1,2018,0.20854085,0.20854085
2492,Edati,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2493,Ede North,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2494,Ede South,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2495,Edu,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2496,Efon-Alayee,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2497,Egbado North,Owan East,,2920,-1,2018,0.20854085,0.20854085
2498,Egbado South,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2499,Egbeda,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2500,Egbedore,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2501,Egor,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2502,Ehime-Mbano,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2503,Ejigbo,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2504,Ekeremor,Ahoada West,,2920,-1,2018,0.176147202,0.176147202
2505,Eket,Nsit Ubium,,2920,-1,2018,0.207937524,0.207937524
2506,Ekiti,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2507,Ekiti East,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2508,Ekiti South West,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2509,Ekiti West,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2510,Ekwusigo,Oru West,,2920,-1,2018,0.336623251,0.336623251
2511,Eleme,Ahoada West,,2920,-1,2018,0.176147202,0.176147202
2512,Emohua,Ahoada West,,2920,-1,2018,0.176147202,0.176147202
2513,Emure,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2514,Enugu East,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2515,Enugu North,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2516,Enugu South,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2517,Epe,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2518,Esan Central,Owan East,,2920,-1,2018,0.20854085,0.20854085
2519,Esan North East,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2520,Esan South East,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2521,Esan West,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2522,Ese-Odo,Owan East,,2920,-1,2018,0.20854085,0.20854085
2523,Esit Eket,Nsit Ubium,,2920,-1,2018,0.207937524,0.207937524
2524,Essien Udim,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2525,Etche,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2526,Ethiope East,Isoko South,,2920,-1,2018,0,0
2527,Ethiope West,Isoko South,,2920,-1,2018,0,0
2528,Eti-Osa,Isoko South,,2920,-1,2018,0,0
2529,Etim Ekpo,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2530,Etinan,Nsit Ubium,,2920,-1,2018,0.207937524,0.207937524
2531,Etsako Central,Owan East,,2920,-1,2018,0.20854085,0.20854085
2532,Etsako East,Owan East,,2920,-1,2018,0.20854085,0.20854085
2533,Etsako West,Owan East,,2920,-1,2018,0.20854085,0.20854085
2534,Etung,Obubra,,2920,-1,2018,0.318847857,0.318847857
2535,Ewekoro,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2536,Ezeagu,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2537,Ezinihitte,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2538,Ezza North,Owan East,,2920,-1,2018,0.20854085,0.20854085
2539,Ezza South,Obubra,,2920,-1,2018,0.318847857,0.318847857
2540,Fagge,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2541,Fakai,Birnin Kebbi,,2920,-1,2018,0.331741673,0.331741673
2542,Faskari,Giwa,,2920,-1,2018,0.056613318,0.056613318
2543,Fika,Darazo,,2920,-1,2018,0.076403711,0.076403711
2544,Fufore,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2545,Funakaye,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2546,Fune,Darazo,,2920,-1,2018,0.076403711,0.076403711
2547,Funtua,Gwarzo,,2920,-1,2018,0.110737416,0.110737416
2548,Gabasawa,Taura,,2920,-1,2018,0.127558998,0.127558998
2549,Gada,Gawabawa,,2920,-1,2018,0.045471362,0.045471362
2550,Gagarawa,Taura,,2920,-1,2018,0.127558998,0.127558998
2551,Gamawa,Gwarzo,,2920,-1,2018,0.110737416,0.110737416
2552,Ganaye,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2553,Ganjuwa,Darazo,,2920,-1,2018,0.076403711,0.076403711
2554,Garki,Babura,,2920,-1,2018,0.281351601,0.281351601
2555,Garko,Gwarzo,,2920,-1,2018,0.110737416,0.110737416
2556,Garum Mallam,Gwarzo,,2920,-1,2018,0.110737416,0.110737416
2557,Gashaka,Oru West,,2920,-1,2018,0.336623251,0.336623251
2558,Gassol,Keana,,2920,-1,2018,0.13506214,0.13506214
2559,Gawabawa,Gawabawa,,2920,-1,2018,0.045471362,0.045471362
2560,Gaya,Gwarzo,,2920,-1,2018,0.110737416,0.110737416
2561,Gbako,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2562,Gboko,Keana,,2920,-1,2018,0.13506214,0.13506214
2563,Gboyin,Obubra,,2920,-1,2018,0.318847857,0.318847857
2564,Geidam,Babura,,2920,-1,2018,0.281351601,0.281351601
2565,Gezawa,Gwarzo,,2920,-1,2018,0.110737416,0.110737416
2566,Giade,Darazo,,2920,-1,2018,0.076403711,0.076403711
2567,Gireri,Darazo,,2920,-1,2018,0.076403711,0.076403711
2568,Giwa,Giwa,,2920,-1,2018,0.056613318,0.056613318
2569,Gokana,Nsit Ubium,,2920,-1,2018,0.207937524,0.207937524
2570,Gombe,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2571,Gombi,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2572,Goronyo,Gawabawa,,2920,-1,2018,0.045471362,0.045471362
2573,Gubio,Gawabawa,,2920,-1,2018,0.045471362,0.045471362
2574,Gudu,Gawabawa,,2920,-1,2018,0.045471362,0.045471362
2575,Gujba,Darazo,,2920,-1,2018,0.076403711,0.076403711
2576,Gulani,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2577,Guma,Keana,,2920,-1,2018,0.13506214,0.13506214
2578,Gumel,Babura,,2920,-1,2018,0.281351601,0.281351601
2579,Gummi,Birnin Kebbi,,2920,-1,2018,0.331741673,0.331741673
2580,Gurara,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2581,Guri,Taura,,2920,-1,2018,0.127558998,0.127558998
2582,Gusau,Darazo,,2920,-1,2018,0.076403711,0.076403711
2583,Guyuk,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2584,Guzamala,Babura,,2920,-1,2018,0.281351601,0.281351601
2585,Gwagwalada,Keana,,2920,-1,2018,0.13506214,0.13506214
2586,Gwale,Alkaleri,,2920,-1,2018,0.162145206,0.162145206
2587,Gwandu,Birnin Kebbi,,2920,-1,2018,0.331741673,0.331741673
2588,Gwaram,Takali,,2920,-1,2018,0.109168462,0.109168462
2589,Gwarzo,Gwarzo,,2920,-1,2018,0.110737416,0.110737416
2590,Gwer East,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2591,Gwer West,Keana,,2920,-1,2018,0.13506214,0.13506214
2592,Gwiwa,Babura,,2920,-1,2018,0.281351601,0.281351601
2593,Gwoza,Darazo,,2920,-1,2018,0.076403711,0.076403711
2594,Hadejia,Taura,,2920,-1,2018,0.127558998,0.127558998
2595,Hawul,Darazo,,2920,-1,2018,0.076403711,0.076403711
2596,Hong,Darazo,,2920,-1,2018,0.076403711,0.076403711
2597,Ibadan North,Owan East,,2920,-1,2018,0.20854085,0.20854085
2598,Ibadan North East,Owan East,,2920,-1,2018,0.20854085,0.20854085
2599,Ibadan North West,Owan East,,2920,-1,2018,0.20854085,0.20854085
2600,Ibadan South East,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2601,Ibadan South West,Owan East,,2920,-1,2018,0.20854085,0.20854085
2602,Ibaji,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2603,Ibarapa Central,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2604,Ibarapa East,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2605,Ibarapa North,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2606,Ibeju-Lekki,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2607,Ibeno,Nsit Ubium,,2920,-1,2018,0.207937524,0.207937524
2608,Ibesikpo Asutan,Nsit Ubium,,2920,-1,2018,0.207937524,0.207937524
2609,Ibi,Keana,,2920,-1,2018,0.13506214,0.13506214
2610,Ibiono Ibom,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2611,Idah,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2612,Idanre,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2613,Ideato North,Oru West,,2920,-1,2018,0.336623251,0.336623251
2614,Ideato South,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2615,Idemili North,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2616,Idemili South,Oru West,,2920,-1,2018,0.336623251,0.336623251
2617,Ido,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2618,Idosi-Osi,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2619,Ifako-Ijaye,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2620,Ife Central,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2621,Ife East,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2622,Ife North,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2623,Ife South,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2624,Ifedayo,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2625,Ifedore,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2626,Ifelodun1,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2627,Ifelodun2,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2628,Ifo,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2629,Igabi,Soba,,2920,-1,2018,0.003017484,0.003017484
2630,Igalamela-Odolu,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2631,Igbo-Etiti,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2632,Igbo-Eze North,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2633,Igbo-Eze South,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2634,Igueben,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2635,Ihiala,Oru West,,2920,-1,2018,0.336623251,0.336623251
2636,Ihitte-Uboma,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2637,Ijebu East,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2638,Ijebu North,Owan East,,2920,-1,2018,0.20854085,0.20854085
2639,Ijebu North East,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2640,Ijebu ode,Owan East,,2920,-1,2018,0.20854085,0.20854085
2641,Ijero,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2642,Ijumu,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2643,Ika,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2644,Ika North East,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2645,Ika South,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2646,Ikara,Soba,,2920,-1,2018,0.003017484,0.003017484
2647,Ikeduru,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2648,Ikeja,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2649,Ikenne,Owan East,,2920,-1,2018,0.20854085,0.20854085
2650,Ikere,Owan East,,2920,-1,2018,0.20854085,0.20854085
2651,Ikole,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2652,Ikom,Obubra,,2920,-1,2018,0.318847857,0.318847857
2653,Ikono,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2654,Ikorodu,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2655,Ikot Abasi,Nsit Ubium,,2920,-1,2018,0.207937524,0.207937524
2656,Ikot Ekpene,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2657,Ikpoba-Okha,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2658,Ikwerre,Oru West,,2920,-1,2018,0.336623251,0.336623251
2659,Ikwo,Obubra,,2920,-1,2018,0.318847857,0.318847857
2660,Ikwuano,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2661,Ila,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2662,Ilaje,Owan East,,2920,-1,2018,0.20854085,0.20854085
2663,Ile-Oluji-Okeigbo,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2664,Ilemeji,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2665,Ilesha East,Owan East,,2920,-1,2018,0.20854085,0.20854085
2666,Ilesha West,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2667,Illela,Gawabawa,,2920,-1,2018,0.045471362,0.045471362
2668,Ilorin East,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2669,Ilorin South,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2670,Ilorin West,Owan East,,2920,-1,2018,0.20854085,0.20854085
2671,Imeko-Afon,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2672,Ingawa,Rimi,,2920,-1,2018,0.147569442,0.147569442
2673,Ini,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2674,Ipokia,Uzo-Uwani,,2920,-1,2018,0.330335247,0.330335247
2675,Irele,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2676,Irepo,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2677,Irepodun-Ifelodun,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2678,Irepodun1,Owan East,,2920,-1,2018,0.20854085,0.20854085
2679,Irepodun2,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2680,Irewole,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2681,Isa,Rimi,,2920,-1,2018,0.147569442,0.147569442
2682,Ise-Orun,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2683,Iseyin,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2684,Ishielu,Owan East,,2920,-1,2018,0.20854085,0.20854085
2685,Isi-Uzo,Owan East,,2920,-1,2018,0.20854085,0.20854085
2686,Isiala Mbano,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2687,Isiala-Ngwa North,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2688,Isiala-Ngwa South,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2689,Isin,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2690,Isokan,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2691,Isoko North,Isoko South,,2920,-1,2018,0,0
2692,Isoko South,Isoko South,,2920,-1,2018,0,0
2693,Isu,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2694,Isuikwato,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2695,Itas-Gadau,Taura,,2920,-1,2018,0.127558998,0.127558998
2696,Itesiwaju,Akinyele,,2920,-1,2018,0.08934872,0.08934872
2697,Itu,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2698,Ivo,Ngor-Okpala,,2920,-1,2018,0.195985485,0.195985485
2699,Iwajowa,Oke-Ero,,2920,-1,2018,0.20084988,0.20084988
2700,Iwo,Akinyele,,2920,-1,2018,0.08934872,0.08934872
