LGA,Rep_DS,State,,,U5_coverage,adult_coverage,simday,duration,year
Ido,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Idosi-Osi,Oke-Ero,,,,0.088017211,0.088017211,2920,-1,2018
Ifako-Ijaye,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Ife Central,Akinyele,,,,0.529411659,0.529411659,2920,-1,2018
Ife East,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ife North,Akinyele,,,,0.5,0.5,2920,-1,2018
Ife South,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ifedayo,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Ifedore,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Ifelodun1,Oke-Ero,,,,0.139769018,0.139769018,2920,-1,2018
Ifelodun2,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ifo,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Igabi,Soba,,,,0.02049469,0.02049469,2920,-1,2018
Igalamela-Odolu,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Igbo-Etiti,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Igbo-Eze North,Uzo-Uwani,,,,0.085378639,0.085378639,2920,-1,2018
Igbo-Eze South,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Igueben,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Ihiala,Oru West,,,,0.289999974,0.289999974,2920,-1,2018
Ihitte/Uboma,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Ijebu East,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Ijebu North,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ijebu North East,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Ijebu ode,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ijero,Oke-Ero,,,,0.197871528,0.197871528,2920,-1,2018
Ijumu,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Ika,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Ika North East,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Ika South,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Ikara,Soba,,,,0.02049469,0.02049469,2920,-1,2018
Ikeduru,Ngor-Okpala,,,,0.185892623,0.185892623,2920,-1,2018
Ikeja,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Ikenne,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ikere,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ikole,Oke-Ero,,,,0.026328373,0.026328373,2920,-1,2018
Ikom,Obubra,,,,0.41009749,0.41009749,2920,-1,2018
Ikono,Ngor-Okpala,,,,0.5,0.5,2920,-1,2018
Ikorodu,Uzo-Uwani,,,,0.159507461,0.159507461,2920,-1,2018
Ikot Abasi,Nsit Ubium,,,,0.5,0.5,2920,-1,2018
Ikot Ekpene,Ngor-Okpala,,,,0.163310644,0.163310644,2920,-1,2018
Ikpoba-Okha,Uzo-Uwani,,,,0.171130973,0.171130973,2920,-1,2018
Ikwerre,Oru West,,,,0.319487623,0.319487623,2920,-1,2018
Ikwo,Obubra,,,,0.473701419,0.473701419,2920,-1,2018
Ikwuano,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Ila,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Ilaje,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ile-Oluji-Okeigbo,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ilemeji,Oke-Ero,,,,0.444444444,0.444444444,2920,-1,2018
Ilesha East,Owan East,,,,0.5,0.5,2920,-1,2018
Ilesha West,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Illela,Gawabawa,,,,0.023485083,0.023485083,2920,-1,2018
Ilorin East,Oke-Ero,,,,0.388931756,0.388931756,2920,-1,2018
Ilorin South,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Ilorin West,Owan East,,,,0.335999959,0.335999959,2920,-1,2018
Imeko-Afon,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Ingawa,Rimi,,,,0.055555556,0.055555556,2920,-1,2018
Ini,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Ipokia,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Irele,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Irepo,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Irepodun/Ifelodun,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Irepodun1,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Irepodun2,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Irewole,Akinyele,,,,0.477272783,0.477272783,2920,-1,2018
Isa,Rimi,,,,0.209995572,0.209995572,2920,-1,2018
Ise/Orun,Oke-Ero,,,,0.5,0.5,2920,-1,2018
Iseyin,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ishielu,Owan East,,,,0.234735547,0.234735547,2920,-1,2018
Isi-Uzo,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Isiala Mbano,Ngor-Okpala,,,,0.339461936,0.339461936,2920,-1,2018
Isiala-Ngwa North,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Isiala-Ngwa South,Ngor-Okpala,,,,0.533062111,0.533062111,2920,-1,2018
Isin,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Isokan,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Isoko North,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Isoko South,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Isu,Ngor-Okpala,,,,0.5,0.5,2920,-1,2018
Isuikwato,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Itas/Gadau,Taura,,,,0.174288617,0.174288617,2920,-1,2018
Itesiwaju,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Itu,Ngor-Okpala,,,,0.666666667,0.666666667,2920,-1,2018
Ivo,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Iwajowa,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Iwo,Akinyele,,,,0.464031025,0.464031025,2920,-1,2018
Izzi,Owan East,,,,0.486885732,0.486885732,2920,-1,2018
Jaba,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Jada,Alkaleri,,,,0.095661138,0.095661138,2920,-1,2018
Jahun,Taura,,,,0.22134251,0.22134251,2920,-1,2018
Jakusko,Taura,,,,0.174928041,0.174928041,2920,-1,2018
Jalingo,Keana,,,,0.342657285,0.342657285,2920,-1,2018
Jama'are,Taura,,,,0.141960062,0.141960062,2920,-1,2018
Jega,Birnin Kebbi,,,,0.566772845,0.566772845,2920,-1,2018
Jema'a,Soba,,,,0.13917526,0.13917526,2920,-1,2018
Jere,Gawabawa,,,,0.5,0.5,2920,-1,2018
Jibia,Rimi,,,,0.333333333,0.333333333,2920,-1,2018
Jos East,Soba,,,,0.5,0.5,2920,-1,2018
Jos North,Soba,,,,0.10462622,0.10462622,2920,-1,2018
Jos South,Soba,,,,0.02049469,0.02049469,2920,-1,2018
Kabba/Bunu,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Kabo,Gwarzo,,,,0.328669685,0.328669685,2920,-1,2018
Kachia,Ngor-Okpala,,,,0.026107845,0.026107845,2920,-1,2018
Kaduna North,Soba,,,,0.065737057,0.065737057,2920,-1,2018
Kaduna South,Soba,,,,0.02049469,0.02049469,2920,-1,2018
Kafin Hausa,Taura,,,,0.41906863,0.41906863,2920,-1,2018
Kafur,Gwarzo,,,,0.204678348,0.204678348,2920,-1,2018
Kaga,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Kagarko,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Kaiama,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
kaita,Rimi,,,,0.153846154,0.153846154,2920,-1,2018
Kajola,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Kajuru,Soba,,,,0.02049469,0.02049469,2920,-1,2018
Kala/Balge,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Kalgo,Birnin Kebbi,,,,0.528194641,0.528194641,2920,-1,2018
Kaltungo,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Kanam,Alkaleri,,,,0.297169748,0.297169748,2920,-1,2018
Kankara,Rimi,,,,0.209995572,0.209995572,2920,-1,2018
Kanke,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Kankia,Rimi,,,,0.285714286,0.285714286,2920,-1,2018
Kano Municipal,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Karasuwa,Taura,,,,0.057494575,0.057494575,2920,-1,2018
Karaye,Gwarzo,,,,0.416666667,0.416666667,2920,-1,2018
Karin-Lamido,Alkaleri,,,,0.156914887,0.156914887,2920,-1,2018
Karu,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Katagum,Gwarzo,,,,0.116822469,0.116822469,2920,-1,2018
Katcha,Oke-Ero,,,,0.306471335,0.306471335,2920,-1,2018
Katsina,Rimi,,,,0.498949589,0.498949589,2920,-1,2018
Katsina-Ala,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Kaugama,Taura,,,,0.111111111,0.111111111,2920,-1,2018
Kaura,Soba,,,,0.02049469,0.02049469,2920,-1,2018
Kaura-Namoda,Rimi,,,,0.209995572,0.209995572,2920,-1,2018
Kauru,Soba,,,,0.02049469,0.02049469,2920,-1,2018
Kazaure,Babura,,,,0.3125,0.3125,2920,-1,2018
Keana,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Kebbe,Birnin Kebbi,,,,0.42225568,0.42225568,2920,-1,2018
Keffi,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Khana,Nsit Ubium,,,,0.285714286,0.285714286,2920,-1,2018
Kibiya,Gwarzo,,,,0.172172547,0.172172547,2920,-1,2018
Kirfi,Alkaleri,,,,0.076923077,0.076923077,2920,-1,2018
Kiri Kasamma,Taura,,,,0.293729355,0.293729355,2920,-1,2018
Kiru,Gwarzo,,,,0.238749426,0.238749426,2920,-1,2018
kiyawa,Takali,,,,0.142857143,0.142857143,2920,-1,2018
Kogi,Keana,,,,0.333333333,0.333333333,2920,-1,2018
Koko/Besse,Birnin Kebbi,,,,0.630339538,0.630339538,2920,-1,2018
Kokona,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Kolokuma/Opokuma,Ahoada West,,,,0.389048955,0.389048955,2920,-1,2018
Konduga,Darazo,,,,0.5,0.5,2920,-1,2018
Konshisha,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Kontagora,Oke-Ero,,,,0.320938838,0.320938838,2920,-1,2018
Kosofe,Isoko South,,,,0.691001687,0.691001687,2920,-1,2018
Kubau,Soba,,,,0.02049469,0.02049469,2920,-1,2018
Kudan,Giwa,,,,0.130508332,0.130508332,2920,-1,2018
Kuje,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Kukawa,Babura,,,,0.6,0.6,2920,-1,2018
Kumbotso,Taura,,,,0.174928041,0.174928041,2920,-1,2018
Kunchi,Babura,,,,0.147410353,0.147410353,2920,-1,2018
Kura,Gwarzo,,,,0.222222222,0.222222222,2920,-1,2018
Kurfi,Rimi,,,,0.209995572,0.209995572,2920,-1,2018
Kurmi,Oru West,,,,0.4,0.4,2920,-1,2018
Kusada,Rimi,,,,0.1875,0.1875,2920,-1,2018
Kwali,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Kwami,Alkaleri,,,,0.069494533,0.069494533,2920,-1,2018
Kwande,Oke-Ero,,,,0.188679397,0.188679397,2920,-1,2018
Kware,Gawabawa,,,,0.2,0.2,2920,-1,2018
Kwaya Kusar,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Lafia,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Lagelu,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Lagos Island,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Lagos Mainland,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Lamurde,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Langtang North,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Langtang South,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Lapai,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Lau,Alkaleri,,,,0.181818182,0.181818182,2920,-1,2018
Lavun,Oke-Ero,,,,0.409442103,0.409442103,2920,-1,2018
Lere,Soba,,,,0.02049469,0.02049469,2920,-1,2018
Logo,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Lokoja,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Machina,Taura,,,,0.054679287,0.054679287,2920,-1,2018
Madagali,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Madobi,Taura,,,,0.174928041,0.174928041,2920,-1,2018
Mafa,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Magama,Oke-Ero,,,,0.302301803,0.302301803,2920,-1,2018
Magumeri,Gawabawa,,,,0.106631444,0.106631444,2920,-1,2018
Mai'Adua,Rimi,,,,0.4,0.4,2920,-1,2018
Maiduguri,Darazo,,,,0.031180397,0.031180397,2920,-1,2018
Maigatari,Babura,,,,0.20590316,0.20590316,2920,-1,2018
Maiha,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Maiyama,Birnin Kebbi,,,,0.722222222,0.722222222,2920,-1,2018
Makoda,Babura,,,,0.6,0.6,2920,-1,2018
Makurdi,Keana,,,,0.084369554,0.084369554,2920,-1,2018
Malam Madori,Taura,,,,0.5,0.5,2920,-1,2018
Malumfashi,Gwarzo,,,,0.666666667,0.666666667,2920,-1,2018
Mangu,Darazo,,,,0.286332243,0.286332243,2920,-1,2018
Mani,Rimi,,,,0.199881617,0.199881617,2920,-1,2018
Maradun,Darazo,,,,0.073493989,0.073493989,2920,-1,2018
Mariga,Oke-Ero,,,,0.1,0.1,2920,-1,2018
Markafi,Gwarzo,,,,0.172172547,0.172172547,2920,-1,2018
Marte,Babura,,,,0.349277359,0.349277359,2920,-1,2018
Maru,Giwa,,,,0.130508332,0.130508332,2920,-1,2018
Mashegu,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Mashi,Rimi,,,,0.166666667,0.166666667,2920,-1,2018
Matazuu,Rimi,,,,0.285714286,0.285714286,2920,-1,2018
Mayo-Belwa,Alkaleri,,,,0.545454545,0.545454545,2920,-1,2018
Mbaitoli,Ngor-Okpala,,,,0.37771346,0.37771346,2920,-1,2018
Mbo,Nsit Ubium,,,,0.1,0.1,2920,-1,2018
Michika,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Miga,Taura,,,,0.111111111,0.111111111,2920,-1,2018
Mikang,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Minjibir,Taura,,,,0.537957946,0.537957946,2920,-1,2018
Misau,Darazo,,,,0.122470573,0.122470573,2920,-1,2018
Mkpat Enin,Nsit Ubium,,,,0.37995598,0.37995598,2920,-1,2018
Moba,Oke-Ero,,,,0.086996203,0.086996203,2920,-1,2018
Mobbar,Babura,,,,0.524066481,0.524066481,2920,-1,2018
Mokwa,Oke-Ero,,,,0.255880274,0.255880274,2920,-1,2018
Monguno,Babura,,,,0.349277359,0.349277359,2920,-1,2018
Mopa-Muro,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Moro,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Mubi North,Darazo,,,,0.222784613,0.222784613,2920,-1,2018
Mubi South,Darazo,,,,0.056373989,0.056373989,2920,-1,2018
Musawa,Gwarzo,,,,0.368421053,0.368421053,2920,-1,2018
Mushin,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Muya,Giwa,,,,0.357142857,0.357142857,2920,-1,2018
Nafada,Alkaleri,,,,0.20161137,0.20161137,2920,-1,2018
Nangere,Darazo,,,,0.033333333,0.033333333,2920,-1,2018
Nasarawa-Eggon,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Nasarawa1,Alkaleri,,,,0.366085612,0.366085612,2920,-1,2018
Nasarawa2,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Ndokwa East,Ahoada West,,,,0.246461454,0.246461454,2920,-1,2018
Ndokwa West,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Nembe,Ahoada West,,,,0.25,0.25,2920,-1,2018
Ngala,Taura,,,,0.174928041,0.174928041,2920,-1,2018
Nganzai,Gawabawa,,,,0.106631444,0.106631444,2920,-1,2018
Ngaski,Owan East,,,,0.604290953,0.604290953,2920,-1,2018
Ngor-Okpala,Ngor-Okpala,,,,0.555555556,0.555555556,2920,-1,2018
Nguru,Taura,,,,0.174928041,0.174928041,2920,-1,2018
Ningi,Takali,,,,0.085910642,0.085910642,2920,-1,2018
Njaba,Ngor-Okpala,,,,0.8,0.8,2920,-1,2018
Njikoka,Uzo-Uwani,,,,0.666666667,0.666666667,2920,-1,2018
Nkanu East,Owan East,,,,0.446239251,0.446239251,2920,-1,2018
Nkanu West,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Nkwerre,Ngor-Okpala,,,,0.25,0.25,2920,-1,2018
Nnewi North,Oru West,,,,0.411077428,0.411077428,2920,-1,2018
Nnewi South,Oru West,,,,0.573883177,0.573883177,2920,-1,2018
Nsit Atai,Nsit Ubium,,,,0.297727761,0.297727761,2920,-1,2018
Nsit Ibom,Nsit Ubium,,,,0.25,0.25,2920,-1,2018
Nsit Ubium,Nsit Ubium,,,,0.428571429,0.428571429,2920,-1,2018
Nsukka,Uzo-Uwani,,,,0.405325453,0.405325453,2920,-1,2018
Numan,Alkaleri,,,,0.647058824,0.647058824,2920,-1,2018
Nwangele,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Obafemi-Owode,Owan East,,,,0.455464296,0.455464296,2920,-1,2018
Obanliku,Obubra,,,,0.41009749,0.41009749,2920,-1,2018
Obi Nwa,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Obi1,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Obi2,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Obia/Akpor,Ahoada West,,,,0.213483794,0.213483794,2920,-1,2018
Obokun,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Obot Akara,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Obowo,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Obubra,Obubra,,,,0.41009749,0.41009749,2920,-1,2018
Obudu,Obubra,,,,0.41009749,0.41009749,2920,-1,2018
Odeda,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Odigbo,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Odo-Otin,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Odogbolu,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Odukpani,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Offa,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ofu,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ogba/Egbema/Ndoni,Ahoada West,,,,0.135679232,0.135679232,2920,-1,2018
Ogbadibo,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ogbaru,Ahoada West,,,,0.666666667,0.666666667,2920,-1,2018
Ogbia,Ahoada West,,,,0.246461454,0.246461454,2920,-1,2018
Ogbomosho North,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ogbomosho South,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ogo Oluwa,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Ogoja,Obubra,,,,0.41009749,0.41009749,2920,-1,2018
Ogori/Mangongo,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ogu/Bolo,Nsit Ubium,,,,0.297727761,0.297727761,2920,-1,2018
Ogun waterside,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Oguta,Oru West,,,,0.5,0.5,2920,-1,2018
Ohafia,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Ohaji/Egbema,Oru West,,,,0.466885712,0.466885712,2920,-1,2018
Ohaozara,Obubra,,,,0.689516124,0.689516124,2920,-1,2018
Ohaukwu,Owan East,,,,0.25,0.25,2920,-1,2018
Ohimini,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Oji-River,Oru West,,,,0.411077428,0.411077428,2920,-1,2018
Ojo,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Oju,Oke-Ero,,,,0.066412872,0.066412872,2920,-1,2018
Oke-Ero,Oke-Ero,,,,0.4,0.4,2920,-1,2018
Okehi,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Okene,Owan East,,,,0.073066858,0.073066858,2920,-1,2018
Okigwe,Ngor-Okpala,,,,0.333333333,0.333333333,2920,-1,2018
Okitipupa,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Okobo,Nsit Ubium,,,,0.297727761,0.297727761,2920,-1,2018
Okpe,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Okpokwu,Akinyele,,,,0.142857143,0.142857143,2920,-1,2018
Okrika,Nsit Ubium,,,,0.561288113,0.561288113,2920,-1,2018
Ola-oluwa,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Olamabolo,Owan East,,,,0.333333333,0.333333333,2920,-1,2018
Olorunda,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Olorunsogo,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Oluyole,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Omala,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Omumma,Ngor-Okpala,,,,0.071010918,0.071010918,2920,-1,2018
Ona-Ara,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ondo East,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ondo West,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Onicha,Obubra,,,,0.375690614,0.375690614,2920,-1,2018
Onitsha North,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Onitsha South,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Onna,Nsit Ubium,,,,0.359183639,0.359183639,2920,-1,2018
Opobo/Nkoro,Nsit Ubium,,,,0.610439911,0.610439911,2920,-1,2018
Oredo,Uzo-Uwani,,,,0.317164272,0.317164272,2920,-1,2018
Orelope,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Orhionmwon,Uzo-Uwani,,,,0.182157933,0.182157933,2920,-1,2018
Ori Ire,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Oriade,Oke-Ero,,,,0.339520622,0.339520622,2920,-1,2018
Orlu,Oru West,,,,0.25,0.25,2920,-1,2018
Orolu,Oke-Ero,,,,0.303030378,0.303030378,2920,-1,2018
Oron,Nsit Ubium,,,,0.297727761,0.297727761,2920,-1,2018
Orsu,Oru West,,,,0.257661386,0.257661386,2920,-1,2018
Oru East,Oru West,,,,0.411077428,0.411077428,2920,-1,2018
Oru West,Oru West,,,,0.433164524,0.433164524,2920,-1,2018
Oruk Anam,Nsit Ubium,,,,0.292929329,0.292929329,2920,-1,2018
Orumba North,Oru West,,,,0.4807692,0.4807692,2920,-1,2018
Orumba South,Oru West,,,,0.411077428,0.411077428,2920,-1,2018
Ose,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Oshimili North,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Oshimili South,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Oshodi-Isolo,Uzo-Uwani,,,,0.25,0.25,2920,-1,2018
Osisioma Ngwa,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Osogbo,Owan East,,,,0.5,0.5,2920,-1,2018
Oturkpo,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ovia North East,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ovia South West,Akinyele,,,,0.142857143,0.142857143,2920,-1,2018
Owan East,Owan East,,,,0.2,0.2,2920,-1,2018
Owan West,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Owerri North,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Owerri West,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Owerri-Municipal,Oru West,,,,0.411077428,0.411077428,2920,-1,2018
Owo,Owan East,,,,0.145621575,0.145621575,2920,-1,2018
Oye,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Oyi,Uzo-Uwani,,,,0.783699091,0.783699091,2920,-1,2018
Oyigbo,Nsit Ubium,,,,0.5,0.5,2920,-1,2018
Oyo East,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Oyo West,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Oyun,Oke-Ero,,,,0.513597417,0.513597417,2920,-1,2018
Pailoro,Oke-Ero,,,,0.210245212,0.210245212,2920,-1,2018
Pankshin,Alkaleri,,,,0.333333333,0.333333333,2920,-1,2018
Patani,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Pategi,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Port-Harcourt,Ahoada West,,,,0.306711988,0.306711988,2920,-1,2018
Potiskum,Darazo,,,,0.013980398,0.013980398,2920,-1,2018
Qua'an Pan,Keana,,,,0.125279627,0.125279627,2920,-1,2018
Rabah,Gawabawa,,,,0.333333333,0.333333333,2920,-1,2018
Rafi,Oke-Ero,,,,0.496424291,0.496424291,2920,-1,2018
Rano,Gwarzo,,,,0.222222222,0.222222222,2920,-1,2018
Remo North,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Rijau,Alkaleri,,,,0.9,0.9,2920,-1,2018
Rimi,Rimi,,,,0.209995572,0.209995572,2920,-1,2018
Rimin Gado,Gwarzo,,,,0.172172547,0.172172547,2920,-1,2018
Ringim,Taura,,,,0.333333333,0.333333333,2920,-1,2018
Riyom,Soba,,,,0.02049469,0.02049469,2920,-1,2018
Rogo,Gwarzo,,,,0.333333333,0.333333333,2920,-1,2018
Roni,Babura,,,,0.349277359,0.349277359,2920,-1,2018
Sabon Birni,Gawabawa,,,,0.123867041,0.123867041,2920,-1,2018
Sabon-Gari,Soba,,,,0.054684067,0.054684067,2920,-1,2018
Sabuwa,Giwa,,,,0.5,0.5,2920,-1,2018
Safana,Babura,,,,0.444444444,0.444444444,2920,-1,2018
Sagbama,Ahoada West,,,,0.418733984,0.418733984,2920,-1,2018
Sakaba,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Saki East,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Saki West,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Sandamu,Rimi,,,,0.209995572,0.209995572,2920,-1,2018
Sanga,Soba,,,,0.02049469,0.02049469,2920,-1,2018
Sapele,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Sardauna,Oru West,,,,0.206564122,0.206564122,2920,-1,2018
Shagamu,Uzo-Uwani,,,,0.454039056,0.454039056,2920,-1,2018
Shagari,Birnin Kebbi,,,,0.15,0.15,2920,-1,2018
Shanga,Birnin Kebbi,,,,0.857142857,0.857142857,2920,-1,2018
Shani,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Shanono,Gwarzo,,,,0.172172547,0.172172547,2920,-1,2018
