,.id,LGA,repDS,State,GPZ,U5_coverage,adult_coverage,se,,year,simday,duration,severe_cases
70,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Nnewi South,Oru West,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
71,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Ogbaru,Ahoada West,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
72,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Onitsha North,Uzo-Uwani,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
73,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Onitsha South,Uzo-Uwani,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
74,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Orumba North,Oru West,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
75,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Orumba South,Oru West,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
76,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Oyi,Uzo-Uwani,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
77,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Alkaleri,Alkaleri,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
78,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Bauchi,Alkaleri,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
79,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Bogoro,Alkaleri,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
80,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Damban,Darazo,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
81,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Darazo,Darazo,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
82,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Dass,Alkaleri,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
83,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Gamawa,Gwarzo,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
84,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Jama'are,Taura,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
85,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Ganjuwa,Darazo,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
86,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Giade,Darazo,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
87,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Itas-Gadau,Taura,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
88,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Katagum,Gwarzo,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
89,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Kirfi,Alkaleri,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
90,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Misau,Darazo,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
91,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Ningi,Takali,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
92,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Ukum,Keana,Benue,1,0.001652961,0.001652961,0.001676659,,2010,0,1095,0.49
