,LGA,repDS,State,year,comboACT,U5_coverage,adult_coverage,simday,duration,severe_cases
1881,Kaura,Soba,Kaduna,2015,0.082798788,0.082798788,0.082798788,1825,1095,0.49
1882,Kauru,Soba,Kaduna,2015,0.074446196,0.074446196,0.074446196,1825,1095,0.49
1883,Kubau,Soba,Kaduna,2015,0.062958799,0.062958799,0.062958799,1825,1095,0.49
1884,Lere,Soba,Kaduna,2015,0.078983493,0.078983493,0.078983493,1825,1095,0.49
1885,Markafi,Gwarzo,Kaduna,2015,0.075334932,0.075334932,0.075334932,1825,1095,0.49
1886,Sabon-Gari,Soba,Kaduna,2015,0.04905056,0.04905056,0.04905056,1825,1095,0.49
1887,Sanga,Soba,Kaduna,2015,0.127026358,0.127026358,0.127026358,1825,1095,0.49
1888,Soba,Soba,Kaduna,2015,0.062484138,0.062484138,0.062484138,1825,1095,0.49
1889,Zango-Kataf,Soba,Kaduna,2015,0.080809673,0.080809673,0.080809673,1825,1095,0.49
1890,Zaria,Soba,Kaduna,2015,0.029777761,0.029777761,0.029777761,1825,1095,0.49
1891,Kaduna South,Soba,Kaduna,2015,0.055840173,0.055840173,0.055840173,1825,1095,0.49
1892,Bichi,Gwarzo,Kano,2015,0.123550925,0.123550925,0.123550925,1825,1095,0.49
1893,Ajingi,Taura,Kano,2015,0.093591365,0.093591365,0.093591365,1825,1095,0.49
1894,Albasu,Takali,Kano,2015,0.084986253,0.084986253,0.084986253,1825,1095,0.49
1895,Bagwai,Babura,Kano,2015,0.132774747,0.132774747,0.132774747,1825,1095,0.49
1896,Bebeji,Gwarzo,Kano,2015,0.087562971,0.087562971,0.087562971,1825,1095,0.49
1897,Dambatta,Babura,Kano,2015,0.182103916,0.182103916,0.182103916,1825,1095,0.49
1898,Dawakin Kudu,Gwarzo,Kano,2015,0.112645814,0.112645814,0.112645814,1825,1095,0.49
1899,Dawakin Tofa,Taura,Kano,2015,0.160162646,0.160162646,0.160162646,1825,1095,0.49
1900,Doguwa,Giwa,Kano,2015,0.067037281,0.067037281,0.067037281,1825,1095,0.49
1901,Gabasawa,Taura,Kano,2015,0.134837261,0.134837261,0.134837261,1825,1095,0.49
1902,Garko,Gwarzo,Kano,2015,0.078667229,0.078667229,0.078667229,1825,1095,0.49
1903,Garum Mallam,Gwarzo,Kano,2015,0.092648208,0.092648208,0.092648208,1825,1095,0.49
1904,Gaya,Gwarzo,Kano,2015,0.079917523,0.079917523,0.079917523,1825,1095,0.49
1905,Gezawa,Gwarzo,Kano,2015,0.178465708,0.178465708,0.178465708,1825,1095,0.49
1906,Gwale,Alkaleri,Kano,2015,0.288888452,0.288888452,0.288888452,1825,1095,0.49
1907,Gwarzo,Gwarzo,Kano,2015,0.117101289,0.117101289,0.117101289,1825,1095,0.49
1908,Kabo,Gwarzo,Kano,2015,0.1240523,0.1240523,0.1240523,1825,1095,0.49
1909,Kano Municipal,Alkaleri,Kano,2015,0.312957617,0.312957617,0.312957617,1825,1095,0.49
1910,Karaye,Gwarzo,Kano,2015,0.11040815,0.11040815,0.11040815,1825,1095,0.49
1911,Kibiya,Gwarzo,Kano,2015,0.072184721,0.072184721,0.072184721,1825,1095,0.49
1912,Kiru,Gwarzo,Kano,2015,0.113463055,0.113463055,0.113463055,1825,1095,0.49
1913,Kumbotso,Taura,Kano,2015,0.209749642,0.209749642,0.209749642,1825,1095,0.49
1914,Yagba West,Oke-Ero,Kogi,2015,0.12639699,0.12639699,0.12639699,1825,1095,0.49
1915,Kunchi,Babura,Kano,2015,0.080965025,0.080965025,0.080965025,1825,1095,0.49
1916,Kura,Gwarzo,Kano,2015,0.101164759,0.101164759,0.101164759,1825,1095,0.49
1917,Madobi,Taura,Kano,2015,0.11820086,0.11820086,0.11820086,1825,1095,0.49
1918,Makoda,Babura,Kano,2015,0.149934525,0.149934525,0.149934525,1825,1095,0.49
1919,Ekiti,Oke-Ero,Kwara,2015,0.145896148,0.145896148,0.145896148,1825,1095,0.49
1920,Minjibir,Taura,Kano,2015,0.205356985,0.205356985,0.205356985,1825,1095,0.49
1921,Nasarawa1,Alkaleri,Kano,2015,0.233539861,0.233539861,0.233539861,1825,1095,0.49
1922,Rano,Gwarzo,Kano,2015,0.076645377,0.076645377,0.076645377,1825,1095,0.49
1923,Rimin Gado,Gwarzo,Kano,2015,0.133987131,0.133987131,0.133987131,1825,1095,0.49
1924,Bindawa,Rimi,Katsina,2015,0.119121841,0.119121841,0.119121841,1825,1095,0.49
1925,Rogo,Gwarzo,Kano,2015,0.092339139,0.092339139,0.092339139,1825,1095,0.49
1926,Shanono,Gwarzo,Kano,2015,0.113595477,0.113595477,0.113595477,1825,1095,0.49
1927,Sumaila,Takali,Kano,2015,0.073388393,0.073388393,0.073388393,1825,1095,0.49
1928,Takali,Takali,Kano,2015,0.135707425,0.135707425,0.135707425,1825,1095,0.49
1929,Tarauni,Alkaleri,Kano,2015,0.467323381,0.467323381,0.467323381,1825,1095,0.49
1930,Tudun Wada,Gwarzo,Kano,2015,0.052947973,0.052947973,0.052947973,1825,1095,0.49
1931,Ungogo,Taura,Kano,2015,0.19872928,0.19872928,0.19872928,1825,1095,0.49
1932,Warawa,Gwarzo,Kano,2015,0.137103806,0.137103806,0.137103806,1825,1095,0.49
1933,Wudil,Gwarzo,Kano,2015,0.066431803,0.066431803,0.066431803,1825,1095,0.49
1934,Daura,Babura,Katsina,2015,0.108709202,0.108709202,0.108709202,1825,1095,0.49
1935,Bakori,Gwarzo,Katsina,2015,0.118062922,0.118062922,0.118062922,1825,1095,0.49
1936,Batagarawa,Rimi,Katsina,2015,0.199183294,0.199183294,0.199183294,1825,1095,0.49
1937,Batsari,Rimi,Katsina,2015,0.135554714,0.135554714,0.135554714,1825,1095,0.49
1938,Charanchi,Rimi,Katsina,2015,0.126909851,0.126909851,0.126909851,1825,1095,0.49
1939,Dan Musa,Rimi,Katsina,2015,0.044143643,0.044143643,0.044143643,1825,1095,0.49
1940,Dandume,Giwa,Katsina,2015,0.108586115,0.108586115,0.108586115,1825,1095,0.49
1941,Danja,Giwa,Katsina,2015,0.100261012,0.100261012,0.100261012,1825,1095,0.49
1942,Dutsin-Ma,Rimi,Katsina,2015,0.091275074,0.091275074,0.091275074,1825,1095,0.49
1943,Faskari,Giwa,Katsina,2015,0.113051572,0.113051572,0.113051572,1825,1095,0.49
1944,Funtua,Gwarzo,Katsina,2015,0.139616482,0.139616482,0.139616482,1825,1095,0.49
1945,Asa,Oke-Ero,Kwara,2015,0.150906187,0.150906187,0.150906187,1825,1095,0.49
1946,Ingawa,Rimi,Katsina,2015,0.122897376,0.122897376,0.122897376,1825,1095,0.49
1947,Kafur,Gwarzo,Katsina,2015,0.107399388,0.107399388,0.107399388,1825,1095,0.49
1948,Kankara,Rimi,Katsina,2015,0.100030473,0.100030473,0.100030473,1825,1095,0.49
1949,Kankia,Rimi,Katsina,2015,0.104606913,0.104606913,0.104606913,1825,1095,0.49
1950,Katsina,Rimi,Katsina,2015,0.274760262,0.274760262,0.274760262,1825,1095,0.49
1951,Kurfi,Rimi,Katsina,2015,0.125063154,0.125063154,0.125063154,1825,1095,0.49
1952,Kusada,Rimi,Katsina,2015,0.106396903,0.106396903,0.106396903,1825,1095,0.49
1953,Malumfashi,Gwarzo,Katsina,2015,0.157378715,0.157378715,0.157378715,1825,1095,0.49
1954,Mani,Rimi,Katsina,2015,0.114271466,0.114271466,0.114271466,1825,1095,0.49
1955,Matazuu,Rimi,Katsina,2015,0.080359513,0.080359513,0.080359513,1825,1095,0.49
1956,Birnin Kebbi,Birnin Kebbi,Kebbi,2015,0.34952425,0.34952425,0.34952425,1825,1095,0.49
1957,Musawa,Gwarzo,Katsina,2015,0.097096397,0.097096397,0.097096397,1825,1095,0.49
1958,Rimi,Rimi,Katsina,2015,0.143237915,0.143237915,0.143237915,1825,1095,0.49
1959,Sabuwa,Giwa,Katsina,2015,0.106989266,0.106989266,0.106989266,1825,1095,0.49
1960,Safana,Babura,Katsina,2015,0.200118691,0.200118691,0.200118691,1825,1095,0.49
1961,Sandamu,Rimi,Katsina,2015,0.094830938,0.094830938,0.094830938,1825,1095,0.49
1962,Aleiro,Birnin Kebbi,Kebbi,2015,0.29018258,0.29018258,0.29018258,1825,1095,0.49
1963,Argungu,Birnin Kebbi,Kebbi,2015,0.357540282,0.357540282,0.357540282,1825,1095,0.49
1964,Augie,Birnin Kebbi,Kebbi,2015,0.184691308,0.184691308,0.184691308,1825,1095,0.49
1965,Bunza,Birnin Kebbi,Kebbi,2015,0.281585051,0.281585051,0.281585051,1825,1095,0.49
1966,Fakai,Birnin Kebbi,Kebbi,2015,0.22150868,0.22150868,0.22150868,1825,1095,0.49
1967,Gwandu,Birnin Kebbi,Kebbi,2015,0.28819984,0.28819984,0.28819984,1825,1095,0.49
1968,Jega,Birnin Kebbi,Kebbi,2015,0.377184581,0.377184581,0.377184581,1825,1095,0.49
1969,Kalgo,Birnin Kebbi,Kebbi,2015,0.331324038,0.331324038,0.331324038,1825,1095,0.49
1970,Iseyin,Akinyele,Oyo,2015,0.198310182,0.198310182,0.198310182,1825,1095,0.49
1971,Maiyama,Birnin Kebbi,Kebbi,2015,0.342690434,0.342690434,0.342690434,1825,1095,0.49
1972,Ngaski,Owan East,Kebbi,2015,0.2902638,0.2902638,0.2902638,1825,1095,0.49
1973,Sakaba,Alkaleri,Kebbi,2015,0.099032399,0.099032399,0.099032399,1825,1095,0.49
1974,Shanga,Birnin Kebbi,Kebbi,2015,0.262028174,0.262028174,0.262028174,1825,1095,0.49
1975,Suru,Birnin Kebbi,Kebbi,2015,0.301702048,0.301702048,0.301702048,1825,1095,0.49
1976,Wasagu-Danko,Alkaleri,Kebbi,2015,0.143533199,0.143533199,0.143533199,1825,1095,0.49
1977,Yauri,Birnin Kebbi,Kebbi,2015,0.209570583,0.209570583,0.209570583,1825,1095,0.49
1978,Zuru,Alkaleri,Kebbi,2015,0.164833879,0.164833879,0.164833879,1825,1095,0.49
1979,Adavi,Owan East,Kogi,2015,0.121097517,0.121097517,0.121097517,1825,1095,0.49
1980,Ajaokuta,Owan East,Kogi,2015,0.106755803,0.106755803,0.106755803,1825,1095,0.49
1981,Ankpa,Owan East,Kogi,2015,0.116651907,0.116651907,0.116651907,1825,1095,0.49
1982,Bassa1,Keana,Kogi,2015,0.119598897,0.119598897,0.119598897,1825,1095,0.49
1983,Dekina,Owan East,Kogi,2015,0.1022806,0.1022806,0.1022806,1825,1095,0.49
1984,Edu,Oke-Ero,Kwara,2015,0.132468132,0.132468132,0.132468132,1825,1095,0.49
1985,Ibaji,Uzo-Uwani,Kogi,2015,0.156674925,0.156674925,0.156674925,1825,1095,0.49
1986,Idah,Uzo-Uwani,Kogi,2015,0.131697208,0.131697208,0.131697208,1825,1095,0.49
1987,Igalamela-Odolu,Uzo-Uwani,Kogi,2015,0.136829523,0.136829523,0.136829523,1825,1095,0.49
1988,Ijumu,Oke-Ero,Kogi,2015,0.171873374,0.171873374,0.171873374,1825,1095,0.49
1989,Kabba-Bunu,Oke-Ero,Kogi,2015,0.148441468,0.148441468,0.148441468,1825,1095,0.49
1990,Kogi,Keana,Kogi,2015,0.152355831,0.152355831,0.152355831,1825,1095,0.49
1991,Lokoja,Keana,Kogi,2015,0.137011514,0.137011514,0.137011514,1825,1095,0.49
1992,Mopa-Muro,Oke-Ero,Kogi,2015,0.153110857,0.153110857,0.153110857,1825,1095,0.49
1993,Ofu,Owan East,Kogi,2015,0.115371201,0.115371201,0.115371201,1825,1095,0.49
1994,Okehi,Owan East,Kogi,2015,0.151656588,0.151656588,0.151656588,1825,1095,0.49
1995,Okene,Owan East,Kogi,2015,0.059561674,0.059561674,0.059561674,1825,1095,0.49
1996,Olamabolo,Owan East,Kogi,2015,0.122606038,0.122606038,0.122606038,1825,1095,0.49
1997,Omala,Keana,Kogi,2015,0.119011374,0.119011374,0.119011374,1825,1095,0.49
1998,Yagba East,Oke-Ero,Kogi,2015,0.140389972,0.140389972,0.140389972,1825,1095,0.49
1999,Ifelodun1,Oke-Ero,Kwara,2015,0.106999706,0.106999706,0.106999706,1825,1095,0.49
2000,Ilorin East,Oke-Ero,Kwara,2015,0.159258503,0.159258503,0.159258503,1825,1095,0.49
2001,Ilorin South,Oke-Ero,Kwara,2015,0.14815375,0.14815375,0.14815375,1825,1095,0.49
2002,Ilorin West,Owan East,Kwara,2015,0.184706806,0.184706806,0.184706806,1825,1095,0.49
2003,Irepodun1,Owan East,Kwara,2015,0.125487522,0.125487522,0.125487522,1825,1095,0.49
2004,Itesiwaju,Akinyele,Oyo,2015,0.179712401,0.179712401,0.179712401,1825,1095,0.49
2005,Isin,Oke-Ero,Kwara,2015,0.116386143,0.116386143,0.116386143,1825,1095,0.49
2006,Kaiama,Oke-Ero,Kwara,2015,0.131677063,0.131677063,0.131677063,1825,1095,0.49
2007,Moro,Oke-Ero,Kwara,2015,0.143955003,0.143955003,0.143955003,1825,1095,0.49
2008,Offa,Akinyele,Kwara,2015,0.160002253,0.160002253,0.160002253,1825,1095,0.49
2009,Oke-Ero,Oke-Ero,Kwara,2015,0.117198505,0.117198505,0.117198505,1825,1095,0.49
2010,Kajola,Akinyele,Oyo,2015,0.190532507,0.190532507,0.190532507,1825,1095,0.49
2011,Oyun,Oke-Ero,Kwara,2015,0.160004999,0.160004999,0.160004999,1825,1095,0.49
2012,Pategi,Oke-Ero,Kwara,2015,0.138895088,0.138895088,0.138895088,1825,1095,0.49
2013,Agege,Uzo-Uwani,Lagos,2015,0.165344228,0.165344228,0.165344228,1825,1095,0.49
2014,Ajeromi-Ifelodun,Uzo-Uwani,Lagos,2015,0.28812363,0.28812363,0.28812363,1825,1095,0.49
2015,Alimosho,Uzo-Uwani,Lagos,2015,0.138089558,0.138089558,0.138089558,1825,1095,0.49
2016,Apapa,Isoko South,Lagos,2015,0.229718108,0.229718108,0.229718108,1825,1095,0.49
2017,Epe,Uzo-Uwani,Lagos,2015,0.203030358,0.203030358,0.203030358,1825,1095,0.49
2018,Ifako-Ijaye,Uzo-Uwani,Lagos,2015,0.175185638,0.175185638,0.175185638,1825,1095,0.49
2019,Ikeja,Uzo-Uwani,Lagos,2015,0.185843269,0.185843269,0.185843269,1825,1095,0.49
2020,Mushin,Isoko South,Lagos,2015,0.196523792,0.196523792,0.196523792,1825,1095,0.49
2021,Kokona,Oke-Ero,Nasarawa,2015,0.160539154,0.160539154,0.160539154,1825,1095,0.49
2022,Ojo,Isoko South,Lagos,2015,0.160743186,0.160743186,0.160743186,1825,1095,0.49
2023,Oshodi-Isolo,Uzo-Uwani,Lagos,2015,0.159262436,0.159262436,0.159262436,1825,1095,0.49
2024,Surulere1,Oke-Ero,Lagos,2015,0.214292062,0.214292062,0.214292062,1825,1095,0.49
2025,Akwanga,Oke-Ero,Nasarawa,2015,0.153126703,0.153126703,0.153126703,1825,1095,0.49
2026,Obi2,Keana,Nasarawa,2015,0.144708436,0.144708436,0.144708436,1825,1095,0.49
2027,Awe,Keana,Nasarawa,2015,0.12258442,0.12258442,0.12258442,1825,1095,0.49
2028,Doma,Keana,Nasarawa,2015,0.120069258,0.120069258,0.120069258,1825,1095,0.49
2029,Karu,Oke-Ero,Nasarawa,2015,0.245363297,0.245363297,0.245363297,1825,1095,0.49
2030,Keana,Keana,Nasarawa,2015,0.130111504,0.130111504,0.130111504,1825,1095,0.49
2031,Keffi,Oke-Ero,Nasarawa,2015,0.199538236,0.199538236,0.199538236,1825,1095,0.49
2032,Lafia,Alkaleri,Nasarawa,2015,0.223343393,0.223343393,0.223343393,1825,1095,0.49
2033,Nasarawa2,Keana,Nasarawa,2015,0.139589476,0.139589476,0.139589476,1825,1095,0.49
2034,Nasarawa-Eggon,Alkaleri,Nasarawa,2015,0.173013691,0.173013691,0.173013691,1825,1095,0.49
2035,Chanchaga,Keana,Niger,2015,0.227976248,0.227976248,0.227976248,1825,1095,0.49
2036,Toto,Keana,Nasarawa,2015,0.152985459,0.152985459,0.152985459,1825,1095,0.49
2037,Wamba,Alkaleri,Nasarawa,2015,0.161642739,0.161642739,0.161642739,1825,1095,0.49
2038,Agaie,Oke-Ero,Niger,2015,0.14188115,0.14188115,0.14188115,1825,1095,0.49
2039,Agwara,Birnin Kebbi,Niger,2015,0.225337453,0.225337453,0.225337453,1825,1095,0.49
2040,Bida,Oke-Ero,Niger,2015,0.169063211,0.169063211,0.169063211,1825,1095,0.49
2041,Bosso,Keana,Niger,2015,0.13637365,0.13637365,0.13637365,1825,1095,0.49
2042,Edati,Oke-Ero,Niger,2015,0.17472038,0.17472038,0.17472038,1825,1095,0.49
2043,Gbako,Oke-Ero,Niger,2015,0.163550202,0.163550202,0.163550202,1825,1095,0.49
2044,Gurara,Oke-Ero,Niger,2015,0.129441166,0.129441166,0.129441166,1825,1095,0.49
2045,Katcha,Oke-Ero,Niger,2015,0.159054592,0.159054592,0.159054592,1825,1095,0.49
2046,Kontagora,Oke-Ero,Niger,2015,0.179438127,0.179438127,0.179438127,1825,1095,0.49
2047,Lapai,Oke-Ero,Niger,2015,0.147198759,0.147198759,0.147198759,1825,1095,0.49
2048,Lavun,Oke-Ero,Niger,2015,0.242653078,0.242653078,0.242653078,1825,1095,0.49
2049,Magama,Oke-Ero,Niger,2015,0.170192413,0.170192413,0.170192413,1825,1095,0.49
2050,Mariga,Oke-Ero,Niger,2015,0.162213685,0.162213685,0.162213685,1825,1095,0.49
2051,Mashegu,Oke-Ero,Niger,2015,0.194922398,0.194922398,0.194922398,1825,1095,0.49
2052,Pailoro,Oke-Ero,Niger,2015,0.11898723,0.11898723,0.11898723,1825,1095,0.49
2053,Lagelu,Akinyele,Oyo,2015,0.18060695,0.18060695,0.18060695,1825,1095,0.49
2054,Mokwa,Oke-Ero,Niger,2015,0.149832579,0.149832579,0.149832579,1825,1095,0.49
2055,Muya,Giwa,Niger,2015,0.114170845,0.114170845,0.114170845,1825,1095,0.49
2056,Abeokuta South,Uzo-Uwani,Ogun,2015,0.357993681,0.357993681,0.357993681,1825,1095,0.49
2057,Ijebu North,Owan East,Ogun,2015,0.198774747,0.198774747,0.198774747,1825,1095,0.49
2058,Rafi,Oke-Ero,Niger,2015,0.300748185,0.300748185,0.300748185,1825,1095,0.49
2059,Rijau,Alkaleri,Niger,2015,0.187962581,0.187962581,0.187962581,1825,1095,0.49
2060,Ado-Odo-Ota,Uzo-Uwani,Ogun,2015,0.179616411,0.179616411,0.179616411,1825,1095,0.49
2061,Ijebu North East,Oke-Ero,Ogun,2015,0.194261052,0.194261052,0.194261052,1825,1095,0.49
2062,Shiroro,Oke-Ero,Niger,2015,0.231642577,0.231642577,0.231642577,1825,1095,0.49
2063,Suleja,Giwa,Niger,2015,0.137341696,0.137341696,0.137341696,1825,1095,0.49
2064,Tafa,Oke-Ero,Niger,2015,0.12550135,0.12550135,0.12550135,1825,1095,0.49
2065,Wushishi,Oke-Ero,Niger,2015,0.197549702,0.197549702,0.197549702,1825,1095,0.49
2066,Abeokuta North,Owan East,Ogun,2015,0.253371931,0.253371931,0.253371931,1825,1095,0.49
2067,Egbado South,Uzo-Uwani,Ogun,2015,0.205582263,0.205582263,0.205582263,1825,1095,0.49
2068,Ewekoro,Uzo-Uwani,Ogun,2015,0.2227219,0.2227219,0.2227219,1825,1095,0.49
2069,Ifo,Uzo-Uwani,Ogun,2015,0.214007277,0.214007277,0.214007277,1825,1095,0.49
2070,Ijebu East,Oke-Ero,Ogun,2015,0.185222198,0.185222198,0.185222198,1825,1095,0.49
2071,Ijebu ode,Owan East,Ogun,2015,0.19902893,0.19902893,0.19902893,1825,1095,0.49
2072,Ikenne,Owan East,Ogun,2015,0.22559571,0.22559571,0.22559571,1825,1095,0.49
2073,Obafemi-Owode,Owan East,Ogun,2015,0.223594434,0.223594434,0.223594434,1825,1095,0.49
2074,Odeda,Oke-Ero,Ogun,2015,0.24757315,0.24757315,0.24757315,1825,1095,0.49
2075,Odogbolu,Owan East,Ogun,2015,0.214745331,0.214745331,0.214745331,1825,1095,0.49
2076,Ogun waterside,Owan East,Ogun,2015,0.177513169,0.177513169,0.177513169,1825,1095,0.49
2077,Remo North,Owan East,Ogun,2015,0.216865409,0.216865409,0.216865409,1825,1095,0.49
2078,Shagamu,Uzo-Uwani,Ogun,2015,0.248233186,0.248233186,0.248233186,1825,1095,0.49
2079,Akoko North East,Oke-Ero,Ondo,2015,0.179376354,0.179376354,0.179376354,1825,1095,0.49
2080,Akoko North West,Oke-Ero,Ondo,2015,0.307128138,0.307128138,0.307128138,1825,1095,0.49
2081,Akoko South East,Oke-Ero,Ondo,2015,0.179367384,0.179367384,0.179367384,1825,1095,0.49
2082,Akoko South West,Oke-Ero,Ondo,2015,0.19217713,0.19217713,0.19217713,1825,1095,0.49
2083,Akure North,Owan East,Ondo,2015,0.157141987,0.157141987,0.157141987,1825,1095,0.49
2084,Ifedayo,Oke-Ero,Osun,2015,0.116202166,0.116202166,0.116202166,1825,1095,0.49
2085,Akure South,Owan East,Ondo,2015,0.162436685,0.162436685,0.162436685,1825,1095,0.49
2086,Ese-Odo,Owan East,Ondo,2015,0.153507283,0.153507283,0.153507283,1825,1095,0.49
2087,Idanre,Akinyele,Ondo,2015,0.157037909,0.157037909,0.157037909,1825,1095,0.49
2088,Ifedore,Oke-Ero,Ondo,2015,0.173552589,0.173552589,0.173552589,1825,1095,0.49
2089,Ile-Oluji-Okeigbo,Akinyele,Ondo,2015,0.179703216,0.179703216,0.179703216,1825,1095,0.49
2090,Irele,Akinyele,Ondo,2015,0.156219198,0.156219198,0.156219198,1825,1095,0.49
2091,Odigbo,Akinyele,Ondo,2015,0.170376511,0.170376511,0.170376511,1825,1095,0.49
2092,Ifelodun2,Akinyele,Osun,2015,0.169276858,0.169276858,0.169276858,1825,1095,0.49
2093,Okitipupa,Owan East,Ondo,2015,0.166935446,0.166935446,0.166935446,1825,1095,0.49
2094,Ondo East,Akinyele,Ondo,2015,0.171555076,0.171555076,0.171555076,1825,1095,0.49
2095,Ondo West,Akinyele,Ondo,2015,0.179915114,0.179915114,0.179915114,1825,1095,0.49
2096,Ose,Owan East,Ondo,2015,0.159807825,0.159807825,0.159807825,1825,1095,0.49
2097,Owo,Owan East,Ondo,2015,0.118861506,0.118861506,0.118861506,1825,1095,0.49
2098,Aiyedade,Akinyele,Osun,2015,0.184723921,0.184723921,0.184723921,1825,1095,0.49
2099,Aiyedire,Akinyele,Osun,2015,0.177991025,0.177991025,0.177991025,1825,1095,0.49
2100,Atakumosa East,Oke-Ero,Osun,2015,0.181293739,0.181293739,0.181293739,1825,1095,0.49
2101,Orolu,Oke-Ero,Osun,2015,0.171470357,0.171470357,0.171470357,1825,1095,0.49
2102,Atakumosa West,Akinyele,Osun,2015,0.185641756,0.185641756,0.185641756,1825,1095,0.49
2103,Boluwaduro,Akinyele,Osun,2015,0.158966156,0.158966156,0.158966156,1825,1095,0.49
2104,Boripe,Akinyele,Osun,2015,0.169968329,0.169968329,0.169968329,1825,1095,0.49
2105,Ede North,Akinyele,Osun,2015,0.193659128,0.193659128,0.193659128,1825,1095,0.49
2106,Ede South,Akinyele,Osun,2015,0.183140729,0.183140729,0.183140729,1825,1095,0.49
2107,Egbedore,Akinyele,Osun,2015,0.223662825,0.223662825,0.223662825,1825,1095,0.49
2108,Ejigbo,Akinyele,Osun,2015,0.127710893,0.127710893,0.127710893,1825,1095,0.49
2109,Ife Central,Akinyele,Osun,2015,0.200770179,0.200770179,0.200770179,1825,1095,0.49
2110,Ife East,Akinyele,Osun,2015,0.189836518,0.189836518,0.189836518,1825,1095,0.49
2111,Ife North,Akinyele,Osun,2015,0.162697011,0.162697011,0.162697011,1825,1095,0.49
2112,Ife South,Akinyele,Osun,2015,0.21316933,0.21316933,0.21316933,1825,1095,0.49
2113,Ila,Oke-Ero,Osun,2015,0.142514251,0.142514251,0.142514251,1825,1095,0.49
2114,Ilesha East,Owan East,Osun,2015,0.180700891,0.180700891,0.180700891,1825,1095,0.49
2115,Ilesha West,Akinyele,Osun,2015,0.176775492,0.176775492,0.176775492,1825,1095,0.49
2116,Irepodun2,Akinyele,Osun,2015,0.159597429,0.159597429,0.159597429,1825,1095,0.49
2117,Irewole,Akinyele,Osun,2015,0.216002212,0.216002212,0.216002212,1825,1095,0.49
2118,Isokan,Akinyele,Osun,2015,0.166067761,0.166067761,0.166067761,1825,1095,0.49
2119,Iwo,Akinyele,Osun,2015,0.195596396,0.195596396,0.195596396,1825,1095,0.49
2120,Osogbo,Owan East,Osun,2015,0.184387518,0.184387518,0.184387518,1825,1095,0.49
2121,Obokun,Akinyele,Osun,2015,0.162283948,0.162283948,0.162283948,1825,1095,0.49
2122,Odo-Otin,Oke-Ero,Osun,2015,0.162182643,0.162182643,0.162182643,1825,1095,0.49
2123,Ola-oluwa,Akinyele,Osun,2015,0.168793025,0.168793025,0.168793025,1825,1095,0.49
2124,Olorunda,Akinyele,Osun,2015,0.17590574,0.17590574,0.17590574,1825,1095,0.49
2125,Oriade,Oke-Ero,Osun,2015,0.179177758,0.179177758,0.179177758,1825,1095,0.49
2126,Ibadan South East,Akinyele,Oyo,2015,0.229082464,0.229082464,0.229082464,1825,1095,0.49
2127,Afijio,Akinyele,Oyo,2015,0.180589744,0.180589744,0.180589744,1825,1095,0.49
2128,Akinyele,Akinyele,Oyo,2015,0.199959822,0.199959822,0.199959822,1825,1095,0.49
2129,Atiba,Akinyele,Oyo,2015,0.15904321,0.15904321,0.15904321,1825,1095,0.49
2130,Egbeda,Akinyele,Oyo,2015,0.104894717,0.104894717,0.104894717,1825,1095,0.49
2131,Ibadan North,Owan East,Oyo,2015,0.212272925,0.212272925,0.212272925,1825,1095,0.49
2132,Ibadan North East,Owan East,Oyo,2015,0.206539105,0.206539105,0.206539105,1825,1095,0.49
2133,Ibadan North West,Owan East,Oyo,2015,0.371917281,0.371917281,0.371917281,1825,1095,0.49
2134,Ibarapa Central,Akinyele,Oyo,2015,0.23187419,0.23187419,0.23187419,1825,1095,0.49
2135,Ibarapa East,Oke-Ero,Oyo,2015,0.224716723,0.224716723,0.224716723,1825,1095,0.49
2136,Ibarapa North,Oke-Ero,Oyo,2015,0.213731483,0.213731483,0.213731483,1825,1095,0.49
2137,Ido,Akinyele,Oyo,2015,0.234501642,0.234501642,0.234501642,1825,1095,0.49
2138,Irepo,Oke-Ero,Oyo,2015,0.136722099,0.136722099,0.136722099,1825,1095,0.49
2139,Ogo Oluwa,Oke-Ero,Oyo,2015,0.165552097,0.165552097,0.165552097,1825,1095,0.49
2140,Olorunsogo,Oke-Ero,Oyo,2015,0.146139846,0.146139846,0.146139846,1825,1095,0.49
2141,Oluyole,Oke-Ero,Oyo,2015,0.222426845,0.222426845,0.222426845,1825,1095,0.49
2142,Ona-Ara,Akinyele,Oyo,2015,0.176724838,0.176724838,0.176724838,1825,1095,0.49
2143,Orelope,Oke-Ero,Oyo,2015,0.142868579,0.142868579,0.142868579,1825,1095,0.49
2144,Ori Ire,Oke-Ero,Oyo,2015,0.159709294,0.159709294,0.159709294,1825,1095,0.49
2145,Oyo West,Akinyele,Oyo,2015,0.175169633,0.175169633,0.175169633,1825,1095,0.49
2146,Saki East,Oke-Ero,Oyo,2015,0.147212413,0.147212413,0.147212413,1825,1095,0.49
2147,Saki West,Akinyele,Oyo,2015,0.145456144,0.145456144,0.145456144,1825,1095,0.49
