"","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday"
"9284","Kebbi","Aleiro","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868
"10501","Kebbi","Aleiro","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143
"10502","Kebbi","Aleiro","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173
"10503","Kebbi","Aleiro","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203
"10504","Kebbi","Aleiro","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233
"11721","Kebbi","Aleiro","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508
"11722","Kebbi","Aleiro","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538
"11723","Kebbi","Aleiro","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568
"11724","Kebbi","Aleiro","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598
"12941","Kebbi","Aleiro","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873
"12942","Kebbi","Aleiro","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903
"12943","Kebbi","Aleiro","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933
"12944","Kebbi","Aleiro","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963
"1165","Zamfara","Anka","SMC","Darazo","july",2020,1,-1,1,0.854974705,5,186
"1166","Zamfara","Anka","SMC","Darazo","july",2020,2,-1,1,0.927487352,5,214
"1167","Zamfara","Anka","SMC","Darazo","july",2020,3,-1,1,0.937605396,5,242
"1168","Zamfara","Anka","SMC","Darazo","july",2020,4,-1,1,0.6,5,270
"2385","Zamfara","Anka","SMC","Darazo","july",2021,1,-1,1,0.854974705,5,551
"2386","Zamfara","Anka","SMC","Darazo","july",2021,2,-1,1,0.927487352,5,579
"2387","Zamfara","Anka","SMC","Darazo","july",2021,3,-1,1,0.937605396,5,607
"2388","Zamfara","Anka","SMC","Darazo","july",2021,4,-1,1,0.6,5,635
"3605","Zamfara","Anka","SMC","Darazo","july",2022,1,-1,1,0.854974705,5,916
"3606","Zamfara","Anka","SMC","Darazo","july",2022,2,-1,1,0.927487352,5,944
"3607","Zamfara","Anka","SMC","Darazo","july",2022,3,-1,1,0.937605396,5,972
"3608","Zamfara","Anka","SMC","Darazo","july",2022,4,-1,1,0.6,5,1000
"4825","Zamfara","Anka","SMC","Darazo","july",2023,1,-1,1,0.854974705,5,1281
"4826","Zamfara","Anka","SMC","Darazo","july",2023,2,-1,1,0.927487352,5,1309
"4827","Zamfara","Anka","SMC","Darazo","july",2023,3,-1,1,0.937605396,5,1337
"4828","Zamfara","Anka","SMC","Darazo","july",2023,4,-1,1,0.6,5,1365
"6045","Zamfara","Anka","SMC","Darazo","july",2024,1,-1,1,0.854974705,5,1646
"6046","Zamfara","Anka","SMC","Darazo","july",2024,2,-1,1,0.927487352,5,1674
"6047","Zamfara","Anka","SMC","Darazo","july",2024,3,-1,1,0.937605396,5,1702
"6048","Zamfara","Anka","SMC","Darazo","july",2024,4,-1,1,0.6,5,1730
"7265","Zamfara","Anka","SMC","Darazo","july",2025,1,-1,1,0.854974705,5,2011
"7266","Zamfara","Anka","SMC","Darazo","july",2025,2,-1,1,0.927487352,5,2039
"7267","Zamfara","Anka","SMC","Darazo","july",2025,3,-1,1,0.937605396,5,2067
"7268","Zamfara","Anka","SMC","Darazo","july",2025,4,-1,1,0.6,5,2095
"8485","Zamfara","Anka","SMC","Darazo","july",2026,1,-1,1,0.854974705,5,2376
"8486","Zamfara","Anka","SMC","Darazo","july",2026,2,-1,1,0.927487352,5,2404
"8487","Zamfara","Anka","SMC","Darazo","july",2026,3,-1,1,0.937605396,5,2432
"8488","Zamfara","Anka","SMC","Darazo","july",2026,4,-1,1,0.6,5,2460
"9705","Zamfara","Anka","SMC","Darazo","july",2027,1,-1,1,0.854974705,5,2741
"9706","Zamfara","Anka","SMC","Darazo","july",2027,2,-1,1,0.927487352,5,2769
"9707","Zamfara","Anka","SMC","Darazo","july",2027,3,-1,1,0.937605396,5,2797
"9708","Zamfara","Anka","SMC","Darazo","july",2027,4,-1,1,0.6,5,2825
"10925","Zamfara","Anka","SMC","Darazo","july",2028,1,-1,1,0.854974705,5,3106
"10926","Zamfara","Anka","SMC","Darazo","july",2028,2,-1,1,0.927487352,5,3134
"10927","Zamfara","Anka","SMC","Darazo","july",2028,3,-1,1,0.937605396,5,3162
"10928","Zamfara","Anka","SMC","Darazo","july",2028,4,-1,1,0.6,5,3190
"12145","Zamfara","Anka","SMC","Darazo","july",2029,1,-1,1,0.854974705,5,3471
"12146","Zamfara","Anka","SMC","Darazo","july",2029,2,-1,1,0.927487352,5,3499
"12147","Zamfara","Anka","SMC","Darazo","july",2029,3,-1,1,0.937605396,5,3527
"12148","Zamfara","Anka","SMC","Darazo","july",2029,4,-1,1,0.6,5,3555
"13365","Zamfara","Anka","SMC","Darazo","july",2030,1,-1,1,0.854974705,5,3836
"13366","Zamfara","Anka","SMC","Darazo","july",2030,2,-1,1,0.927487352,5,3864
"13367","Zamfara","Anka","SMC","Darazo","july",2030,3,-1,1,0.937605396,5,3892
"13368","Zamfara","Anka","SMC","Darazo","july",2030,4,-1,1,0.6,5,3920
"1061","Taraba","Ardo-Kola","SMC","Keana","august",2020,1,-1,1,0.6,5,223
"1062","Taraba","Ardo-Kola","SMC","Keana","august",2020,2,-1,1,0.6,5,253
"1063","Taraba","Ardo-Kola","SMC","Keana","august",2020,3,-1,1,0.6,5,283
"1064","Taraba","Ardo-Kola","SMC","Keana","august",2020,4,-1,1,0.6,5,313
"2281","Taraba","Ardo-Kola","SMC","Keana","august",2021,1,-1,1,0.6,5,588
"2282","Taraba","Ardo-Kola","SMC","Keana","august",2021,2,-1,1,0.6,5,618
"2283","Taraba","Ardo-Kola","SMC","Keana","august",2021,3,-1,1,0.6,5,648
"2284","Taraba","Ardo-Kola","SMC","Keana","august",2021,4,-1,1,0.6,5,678
"3501","Taraba","Ardo-Kola","SMC","Keana","august",2022,1,-1,1,0.6,5,953
"3502","Taraba","Ardo-Kola","SMC","Keana","august",2022,2,-1,1,0.6,5,983
"3503","Taraba","Ardo-Kola","SMC","Keana","august",2022,3,-1,1,0.6,5,1013
"3504","Taraba","Ardo-Kola","SMC","Keana","august",2022,4,-1,1,0.6,5,1043
"4721","Taraba","Ardo-Kola","SMC","Keana","august",2023,1,-1,1,0.6,5,1318
"4722","Taraba","Ardo-Kola","SMC","Keana","august",2023,2,-1,1,0.6,5,1348
"4723","Taraba","Ardo-Kola","SMC","Keana","august",2023,3,-1,1,0.6,5,1378
"4724","Taraba","Ardo-Kola","SMC","Keana","august",2023,4,-1,1,0.6,5,1408
"5941","Taraba","Ardo-Kola","SMC","Keana","august",2024,1,-1,1,0.6,5,1683
"5942","Taraba","Ardo-Kola","SMC","Keana","august",2024,2,-1,1,0.6,5,1713
"5943","Taraba","Ardo-Kola","SMC","Keana","august",2024,3,-1,1,0.6,5,1743
"5944","Taraba","Ardo-Kola","SMC","Keana","august",2024,4,-1,1,0.6,5,1773
"7161","Taraba","Ardo-Kola","SMC","Keana","august",2025,1,-1,1,0.6,5,2048
"7162","Taraba","Ardo-Kola","SMC","Keana","august",2025,2,-1,1,0.6,5,2078
"7163","Taraba","Ardo-Kola","SMC","Keana","august",2025,3,-1,1,0.6,5,2108
"7164","Taraba","Ardo-Kola","SMC","Keana","august",2025,4,-1,1,0.6,5,2138
"8381","Taraba","Ardo-Kola","SMC","Keana","august",2026,1,-1,1,0.6,5,2413
"8382","Taraba","Ardo-Kola","SMC","Keana","august",2026,2,-1,1,0.6,5,2443
"8383","Taraba","Ardo-Kola","SMC","Keana","august",2026,3,-1,1,0.6,5,2473
"8384","Taraba","Ardo-Kola","SMC","Keana","august",2026,4,-1,1,0.6,5,2503
"9601","Taraba","Ardo-Kola","SMC","Keana","august",2027,1,-1,1,0.6,5,2778
"9602","Taraba","Ardo-Kola","SMC","Keana","august",2027,2,-1,1,0.6,5,2808
"9603","Taraba","Ardo-Kola","SMC","Keana","august",2027,3,-1,1,0.6,5,2838
"9604","Taraba","Ardo-Kola","SMC","Keana","august",2027,4,-1,1,0.6,5,2868
"10821","Taraba","Ardo-Kola","SMC","Keana","august",2028,1,-1,1,0.6,5,3143
"10822","Taraba","Ardo-Kola","SMC","Keana","august",2028,2,-1,1,0.6,5,3173
"10823","Taraba","Ardo-Kola","SMC","Keana","august",2028,3,-1,1,0.6,5,3203
"10824","Taraba","Ardo-Kola","SMC","Keana","august",2028,4,-1,1,0.6,5,3233
"12041","Taraba","Ardo-Kola","SMC","Keana","august",2029,1,-1,1,0.6,5,3508
"12042","Taraba","Ardo-Kola","SMC","Keana","august",2029,2,-1,1,0.6,5,3538
"12043","Taraba","Ardo-Kola","SMC","Keana","august",2029,3,-1,1,0.6,5,3568
"12044","Taraba","Ardo-Kola","SMC","Keana","august",2029,4,-1,1,0.6,5,3598
"13261","Taraba","Ardo-Kola","SMC","Keana","august",2030,1,-1,1,0.6,5,3873
"13262","Taraba","Ardo-Kola","SMC","Keana","august",2030,2,-1,1,0.6,5,3903
"13263","Taraba","Ardo-Kola","SMC","Keana","august",2030,3,-1,1,0.6,5,3933
"13264","Taraba","Ardo-Kola","SMC","Keana","august",2030,4,-1,1,0.6,5,3963
"745","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223
"746","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253
"747","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283
"748","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313
"1965","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588
"1966","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618
"1967","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648
"1968","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678
"3185","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953
"3186","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983
"3187","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013
"3188","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043
"4405","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318
"4406","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348
"4407","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378
"4408","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408
"5625","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683
"5626","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713
"5627","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743
"5628","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773
"6845","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048
"6846","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078
"6847","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108
"6848","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138
"8065","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413
"8066","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443
"8067","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473
"8068","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503
"9285","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778
"9286","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808
"9287","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838
"9288","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868
"10505","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143
"10506","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173
"10507","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203
"10508","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233
"11725","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508
"11726","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538
"11727","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568
"11728","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598
"12945","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873
"12946","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903
"12947","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933
"12948","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963
"749","Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223
"750","Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253
"751","Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283
"752","Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313
"1969","Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588
"1970","Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618
"1971","Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648
"1972","Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678
"3189","Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953
"3190","Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983
"3191","Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013
"3192","Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043
"4409","Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318
"4410","Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348
"4411","Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378
"4412","Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408
"5629","Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683
"5630","Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713
"5631","Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743
"5632","Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773
"6849","Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048
"6850","Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078
"6851","Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108
"6852","Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138
"8069","Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413
"8070","Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443
"8071","Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473
"8072","Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503
"9289","Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778
"9290","Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808
"9291","Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838
"9292","Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868
"10509","Kebbi","Argungu","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143
"10510","Kebbi","Argungu","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173
"10511","Kebbi","Argungu","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203
"10512","Kebbi","Argungu","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233
"11729","Kebbi","Argungu","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508
"11730","Kebbi","Argungu","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538
"11731","Kebbi","Argungu","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568
"11732","Kebbi","Argungu","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598
"12949","Kebbi","Argungu","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873
"12950","Kebbi","Argungu","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903
"12951","Kebbi","Argungu","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933
"12952","Kebbi","Argungu","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963
"825","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2020,1,-1,1,0.6,5,186
"826","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2020,2,-1,1,0.6,5,216
"827","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2020,3,-1,1,0.6,5,246
"828","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2020,4,-1,1,0.6,5,276
"2045","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2021,1,-1,1,0.6,5,551
"2046","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2021,2,-1,1,0.6,5,581
"2047","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2021,3,-1,1,0.6,5,611
"2048","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2021,4,-1,1,0.6,5,641
"3265","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2022,1,-1,1,0.6,5,916
"3266","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2022,2,-1,1,0.6,5,946
"3267","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2022,3,-1,1,0.6,5,976
"3268","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2022,4,-1,1,0.6,5,1006
"4485","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2023,1,-1,1,0.6,5,1281
"4486","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2023,2,-1,1,0.6,5,1311
"4487","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2023,3,-1,1,0.6,5,1341
"4488","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2023,4,-1,1,0.6,5,1371
"5705","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2024,1,-1,1,0.6,5,1646
"5706","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2024,2,-1,1,0.6,5,1676
"5707","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2024,3,-1,1,0.6,5,1706
"5708","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2024,4,-1,1,0.6,5,1736
"6925","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2025,1,-1,1,0.6,5,2011
"6926","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2025,2,-1,1,0.6,5,2041
"6927","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2025,3,-1,1,0.6,5,2071
"6928","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2025,4,-1,1,0.6,5,2101
"8145","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2026,1,-1,1,0.6,5,2376
"8146","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2026,2,-1,1,0.6,5,2406
"8147","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2026,3,-1,1,0.6,5,2436
"8148","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2026,4,-1,1,0.6,5,2466
"9365","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2027,1,-1,1,0.6,5,2741
"9366","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2027,2,-1,1,0.6,5,2771
"9367","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2027,3,-1,1,0.6,5,2801
"9368","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2027,4,-1,1,0.6,5,2831
"10585","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2028,1,-1,1,0.6,5,3106
"10586","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2028,2,-1,1,0.6,5,3136
"10587","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2028,3,-1,1,0.6,5,3166
"10588","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2028,4,-1,1,0.6,5,3196
"11805","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2029,1,-1,1,0.6,5,3471
"11806","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2029,2,-1,1,0.6,5,3501
"11807","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2029,3,-1,1,0.6,5,3531
"11808","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2029,4,-1,1,0.6,5,3561
"13025","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2030,1,-1,1,0.6,5,3836
"13026","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2030,2,-1,1,0.6,5,3866
"13027","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2030,3,-1,1,0.6,5,3896
"13028","Kwara","Asa","SMC in PAAR","Oke-Ero","july",2030,4,-1,1,0.6,5,3926
"81","Borno","Askira-Uba","SMC","Darazo","july",2020,1,-1,1,0.6,5,186
"82","Borno","Askira-Uba","SMC","Darazo","july",2020,2,-1,1,0.6,5,216
"83","Borno","Askira-Uba","SMC","Darazo","july",2020,3,-1,1,0.6,5,246
"84","Borno","Askira-Uba","SMC","Darazo","july",2020,4,-1,1,0.6,5,276
"1301","Borno","Askira-Uba","SMC","Darazo","july",2021,1,-1,1,0.6,5,551
"1302","Borno","Askira-Uba","SMC","Darazo","july",2021,2,-1,1,0.6,5,581
"1303","Borno","Askira-Uba","SMC","Darazo","july",2021,3,-1,1,0.6,5,611
"1304","Borno","Askira-Uba","SMC","Darazo","july",2021,4,-1,1,0.6,5,641
"2521","Borno","Askira-Uba","SMC","Darazo","july",2022,1,-1,1,0.6,5,916
"2522","Borno","Askira-Uba","SMC","Darazo","july",2022,2,-1,1,0.6,5,946
"2523","Borno","Askira-Uba","SMC","Darazo","july",2022,3,-1,1,0.6,5,976
"2524","Borno","Askira-Uba","SMC","Darazo","july",2022,4,-1,1,0.6,5,1006
"3741","Borno","Askira-Uba","SMC","Darazo","july",2023,1,-1,1,0.6,5,1281
"3742","Borno","Askira-Uba","SMC","Darazo","july",2023,2,-1,1,0.6,5,1311
"3743","Borno","Askira-Uba","SMC","Darazo","july",2023,3,-1,1,0.6,5,1341
"3744","Borno","Askira-Uba","SMC","Darazo","july",2023,4,-1,1,0.6,5,1371
"4961","Borno","Askira-Uba","SMC","Darazo","july",2024,1,-1,1,0.6,5,1646
"4962","Borno","Askira-Uba","SMC","Darazo","july",2024,2,-1,1,0.6,5,1676
"4963","Borno","Askira-Uba","SMC","Darazo","july",2024,3,-1,1,0.6,5,1706
"4964","Borno","Askira-Uba","SMC","Darazo","july",2024,4,-1,1,0.6,5,1736
"6181","Borno","Askira-Uba","SMC","Darazo","july",2025,1,-1,1,0.6,5,2011
"6182","Borno","Askira-Uba","SMC","Darazo","july",2025,2,-1,1,0.6,5,2041
"6183","Borno","Askira-Uba","SMC","Darazo","july",2025,3,-1,1,0.6,5,2071
"6184","Borno","Askira-Uba","SMC","Darazo","july",2025,4,-1,1,0.6,5,2101
"7401","Borno","Askira-Uba","SMC","Darazo","july",2026,1,-1,1,0.6,5,2376
"7402","Borno","Askira-Uba","SMC","Darazo","july",2026,2,-1,1,0.6,5,2406
"7403","Borno","Askira-Uba","SMC","Darazo","july",2026,3,-1,1,0.6,5,2436
"7404","Borno","Askira-Uba","SMC","Darazo","july",2026,4,-1,1,0.6,5,2466
"8621","Borno","Askira-Uba","SMC","Darazo","july",2027,1,-1,1,0.6,5,2741
"8622","Borno","Askira-Uba","SMC","Darazo","july",2027,2,-1,1,0.6,5,2771
"8623","Borno","Askira-Uba","SMC","Darazo","july",2027,3,-1,1,0.6,5,2801
"8624","Borno","Askira-Uba","SMC","Darazo","july",2027,4,-1,1,0.6,5,2831
"9841","Borno","Askira-Uba","SMC","Darazo","july",2028,1,-1,1,0.6,5,3106
"9842","Borno","Askira-Uba","SMC","Darazo","july",2028,2,-1,1,0.6,5,3136
"9843","Borno","Askira-Uba","SMC","Darazo","july",2028,3,-1,1,0.6,5,3166
"9844","Borno","Askira-Uba","SMC","Darazo","july",2028,4,-1,1,0.6,5,3196
"11061","Borno","Askira-Uba","SMC","Darazo","july",2029,1,-1,1,0.6,5,3471
"11062","Borno","Askira-Uba","SMC","Darazo","july",2029,2,-1,1,0.6,5,3501
"11063","Borno","Askira-Uba","SMC","Darazo","july",2029,3,-1,1,0.6,5,3531
"11064","Borno","Askira-Uba","SMC","Darazo","july",2029,4,-1,1,0.6,5,3561
"12281","Borno","Askira-Uba","SMC","Darazo","july",2030,1,-1,1,0.6,5,3836
"12282","Borno","Askira-Uba","SMC","Darazo","july",2030,2,-1,1,0.6,5,3866
"12283","Borno","Askira-Uba","SMC","Darazo","july",2030,3,-1,1,0.6,5,3896
"12284","Borno","Askira-Uba","SMC","Darazo","july",2030,4,-1,1,0.6,5,3926
"753","Kebbi","Augie","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223
"754","Kebbi","Augie","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253
"755","Kebbi","Augie","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283
"756","Kebbi","Augie","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313
"1973","Kebbi","Augie","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588
"1974","Kebbi","Augie","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618
"1975","Kebbi","Augie","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648
"1976","Kebbi","Augie","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678
