"","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday"
"8311","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568
"8312","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598
"9173","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873
"9174","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903
"9175","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933
"9176","Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963
"537","Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223
"538","Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253
"539","Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283
"540","Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313
"1401","Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588
"1402","Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618
"1403","Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648
"1404","Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678
"2265","Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953
"2266","Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983
"2267","Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013
"2268","Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043
"3129","Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318
"3130","Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348
"3131","Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378
"3132","Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408
"3993","Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683
"3994","Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713
"3995","Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743
"3996","Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773
"4857","Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048
"4858","Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078
"4859","Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108
"4860","Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138
"5721","Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413
"5722","Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443
"5723","Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473
"5724","Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503
"6585","Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778
"6586","Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808
"6587","Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838
"6588","Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868
"7449","Kebbi","Argungu","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143
"7450","Kebbi","Argungu","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173
"7451","Kebbi","Argungu","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203
"7452","Kebbi","Argungu","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233
"8313","Kebbi","Argungu","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508
"8314","Kebbi","Argungu","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538
"8315","Kebbi","Argungu","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568
"8316","Kebbi","Argungu","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598
"9177","Kebbi","Argungu","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873
"9178","Kebbi","Argungu","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903
"9179","Kebbi","Argungu","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933
"9180","Kebbi","Argungu","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963
"5","Borno","Askira-Uba","SMC","Darazo","july",2020,1,-1,1,0.6,5,186
"6","Borno","Askira-Uba","SMC","Darazo","july",2020,2,-1,1,0.6,5,216
"7","Borno","Askira-Uba","SMC","Darazo","july",2020,3,-1,1,0.6,5,246
"8","Borno","Askira-Uba","SMC","Darazo","july",2020,4,-1,1,0.6,5,276
"869","Borno","Askira-Uba","SMC","Darazo","july",2021,1,-1,1,0.6,5,551
"870","Borno","Askira-Uba","SMC","Darazo","july",2021,2,-1,1,0.6,5,581
"871","Borno","Askira-Uba","SMC","Darazo","july",2021,3,-1,1,0.6,5,611
"872","Borno","Askira-Uba","SMC","Darazo","july",2021,4,-1,1,0.6,5,641
"1733","Borno","Askira-Uba","SMC","Darazo","july",2022,1,-1,1,0.6,5,916
"1734","Borno","Askira-Uba","SMC","Darazo","july",2022,2,-1,1,0.6,5,946
"1735","Borno","Askira-Uba","SMC","Darazo","july",2022,3,-1,1,0.6,5,976
"1736","Borno","Askira-Uba","SMC","Darazo","july",2022,4,-1,1,0.6,5,1006
"2597","Borno","Askira-Uba","SMC","Darazo","july",2023,1,-1,1,0.6,5,1281
"2598","Borno","Askira-Uba","SMC","Darazo","july",2023,2,-1,1,0.6,5,1311
"2599","Borno","Askira-Uba","SMC","Darazo","july",2023,3,-1,1,0.6,5,1341
"2600","Borno","Askira-Uba","SMC","Darazo","july",2023,4,-1,1,0.6,5,1371
"3461","Borno","Askira-Uba","SMC","Darazo","july",2024,1,-1,1,0.6,5,1646
"3462","Borno","Askira-Uba","SMC","Darazo","july",2024,2,-1,1,0.6,5,1676
"3463","Borno","Askira-Uba","SMC","Darazo","july",2024,3,-1,1,0.6,5,1706
"3464","Borno","Askira-Uba","SMC","Darazo","july",2024,4,-1,1,0.6,5,1736
"4325","Borno","Askira-Uba","SMC","Darazo","july",2025,1,-1,1,0.6,5,2011
"4326","Borno","Askira-Uba","SMC","Darazo","july",2025,2,-1,1,0.6,5,2041
"4327","Borno","Askira-Uba","SMC","Darazo","july",2025,3,-1,1,0.6,5,2071
"4328","Borno","Askira-Uba","SMC","Darazo","july",2025,4,-1,1,0.6,5,2101
"5189","Borno","Askira-Uba","SMC","Darazo","july",2026,1,-1,1,0.6,5,2376
"5190","Borno","Askira-Uba","SMC","Darazo","july",2026,2,-1,1,0.6,5,2406
"5191","Borno","Askira-Uba","SMC","Darazo","july",2026,3,-1,1,0.6,5,2436
"5192","Borno","Askira-Uba","SMC","Darazo","july",2026,4,-1,1,0.6,5,2466
"6053","Borno","Askira-Uba","SMC","Darazo","july",2027,1,-1,1,0.6,5,2741
"6054","Borno","Askira-Uba","SMC","Darazo","july",2027,2,-1,1,0.6,5,2771
"6055","Borno","Askira-Uba","SMC","Darazo","july",2027,3,-1,1,0.6,5,2801
"6056","Borno","Askira-Uba","SMC","Darazo","july",2027,4,-1,1,0.6,5,2831
"6917","Borno","Askira-Uba","SMC","Darazo","july",2028,1,-1,1,0.6,5,3106
"6918","Borno","Askira-Uba","SMC","Darazo","july",2028,2,-1,1,0.6,5,3136
"6919","Borno","Askira-Uba","SMC","Darazo","july",2028,3,-1,1,0.6,5,3166
"6920","Borno","Askira-Uba","SMC","Darazo","july",2028,4,-1,1,0.6,5,3196
"7781","Borno","Askira-Uba","SMC","Darazo","july",2029,1,-1,1,0.6,5,3471
"7782","Borno","Askira-Uba","SMC","Darazo","july",2029,2,-1,1,0.6,5,3501
"7783","Borno","Askira-Uba","SMC","Darazo","july",2029,3,-1,1,0.6,5,3531
"7784","Borno","Askira-Uba","SMC","Darazo","july",2029,4,-1,1,0.6,5,3561
"8645","Borno","Askira-Uba","SMC","Darazo","july",2030,1,-1,1,0.6,5,3836
"8646","Borno","Askira-Uba","SMC","Darazo","july",2030,2,-1,1,0.6,5,3866
"8647","Borno","Askira-Uba","SMC","Darazo","july",2030,3,-1,1,0.6,5,3896
"8648","Borno","Askira-Uba","SMC","Darazo","july",2030,4,-1,1,0.6,5,3926
"541","Kebbi","Augie","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223
"542","Kebbi","Augie","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253
"543","Kebbi","Augie","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283
"544","Kebbi","Augie","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313
"1405","Kebbi","Augie","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588
"1406","Kebbi","Augie","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618
"1407","Kebbi","Augie","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648
"1408","Kebbi","Augie","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678
"2269","Kebbi","Augie","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953
"2270","Kebbi","Augie","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983
"2271","Kebbi","Augie","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013
"2272","Kebbi","Augie","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043
"3133","Kebbi","Augie","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318
"3134","Kebbi","Augie","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348
"3135","Kebbi","Augie","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378
"3136","Kebbi","Augie","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408
"3997","Kebbi","Augie","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683
"3998","Kebbi","Augie","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713
"3999","Kebbi","Augie","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743
"4000","Kebbi","Augie","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773
"4861","Kebbi","Augie","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048
"4862","Kebbi","Augie","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078
"4863","Kebbi","Augie","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108
"4864","Kebbi","Augie","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138
"5725","Kebbi","Augie","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413
"5726","Kebbi","Augie","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443
"5727","Kebbi","Augie","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473
"5728","Kebbi","Augie","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503
"6589","Kebbi","Augie","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778
"6590","Kebbi","Augie","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808
"6591","Kebbi","Augie","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838
"6592","Kebbi","Augie","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868
"7453","Kebbi","Augie","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143
"7454","Kebbi","Augie","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173
"7455","Kebbi","Augie","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203
"7456","Kebbi","Augie","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233
"8317","Kebbi","Augie","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508
"8318","Kebbi","Augie","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538
"8319","Kebbi","Augie","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568
"8320","Kebbi","Augie","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598
"9181","Kebbi","Augie","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873
"9182","Kebbi","Augie","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903
"9183","Kebbi","Augie","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933
"9184","Kebbi","Augie","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963
"109","Jigawa","Auyo","SMC","Taura","july",2020,1,-1,1,0.934456929,5,186
"110","Jigawa","Auyo","SMC","Taura","july",2020,2,-1,1,0.973782772,5,214
"111","Jigawa","Auyo","SMC","Taura","july",2020,3,-1,1,0.975655431,5,242
"112","Jigawa","Auyo","SMC","Taura","july",2020,4,-1,1,0.653558052,5,270
"973","Jigawa","Auyo","SMC","Taura","july",2021,1,-1,1,0.934456929,5,551
"974","Jigawa","Auyo","SMC","Taura","july",2021,2,-1,1,0.973782772,5,579
"975","Jigawa","Auyo","SMC","Taura","july",2021,3,-1,1,0.975655431,5,607
"976","Jigawa","Auyo","SMC","Taura","july",2021,4,-1,1,0.653558052,5,635
"1837","Jigawa","Auyo","SMC","Taura","july",2022,1,-1,1,0.934456929,5,916
"1838","Jigawa","Auyo","SMC","Taura","july",2022,2,-1,1,0.973782772,5,944
"1839","Jigawa","Auyo","SMC","Taura","july",2022,3,-1,1,0.975655431,5,972
"1840","Jigawa","Auyo","SMC","Taura","july",2022,4,-1,1,0.653558052,5,1000
"2701","Jigawa","Auyo","SMC","Taura","july",2023,1,-1,1,0.934456929,5,1281
"2702","Jigawa","Auyo","SMC","Taura","july",2023,2,-1,1,0.973782772,5,1309
"2703","Jigawa","Auyo","SMC","Taura","july",2023,3,-1,1,0.975655431,5,1337
"2704","Jigawa","Auyo","SMC","Taura","july",2023,4,-1,1,0.653558052,5,1365
"3565","Jigawa","Auyo","SMC","Taura","july",2024,1,-1,1,0.934456929,5,1646
"3566","Jigawa","Auyo","SMC","Taura","july",2024,2,-1,1,0.973782772,5,1674
"3567","Jigawa","Auyo","SMC","Taura","july",2024,3,-1,1,0.975655431,5,1702
"3568","Jigawa","Auyo","SMC","Taura","july",2024,4,-1,1,0.653558052,5,1730
"4429","Jigawa","Auyo","SMC","Taura","july",2025,1,-1,1,0.934456929,5,2011
"4430","Jigawa","Auyo","SMC","Taura","july",2025,2,-1,1,0.973782772,5,2039
"4431","Jigawa","Auyo","SMC","Taura","july",2025,3,-1,1,0.975655431,5,2067
"4432","Jigawa","Auyo","SMC","Taura","july",2025,4,-1,1,0.653558052,5,2095
"5293","Jigawa","Auyo","SMC","Taura","july",2026,1,-1,1,0.934456929,5,2376
"5294","Jigawa","Auyo","SMC","Taura","july",2026,2,-1,1,0.973782772,5,2404
"5295","Jigawa","Auyo","SMC","Taura","july",2026,3,-1,1,0.975655431,5,2432
"5296","Jigawa","Auyo","SMC","Taura","july",2026,4,-1,1,0.653558052,5,2460
"6157","Jigawa","Auyo","SMC","Taura","july",2027,1,-1,1,0.934456929,5,2741
"6158","Jigawa","Auyo","SMC","Taura","july",2027,2,-1,1,0.973782772,5,2769
"6159","Jigawa","Auyo","SMC","Taura","july",2027,3,-1,1,0.975655431,5,2797
"6160","Jigawa","Auyo","SMC","Taura","july",2027,4,-1,1,0.653558052,5,2825
"7021","Jigawa","Auyo","SMC","Taura","july",2028,1,-1,1,0.934456929,5,3106
"7022","Jigawa","Auyo","SMC","Taura","july",2028,2,-1,1,0.973782772,5,3134
"7023","Jigawa","Auyo","SMC","Taura","july",2028,3,-1,1,0.975655431,5,3162
"7024","Jigawa","Auyo","SMC","Taura","july",2028,4,-1,1,0.653558052,5,3190
"7885","Jigawa","Auyo","SMC","Taura","july",2029,1,-1,1,0.934456929,5,3471
"7886","Jigawa","Auyo","SMC","Taura","july",2029,2,-1,1,0.973782772,5,3499
"7887","Jigawa","Auyo","SMC","Taura","july",2029,3,-1,1,0.975655431,5,3527
"7888","Jigawa","Auyo","SMC","Taura","july",2029,4,-1,1,0.653558052,5,3555
"8749","Jigawa","Auyo","SMC","Taura","july",2030,1,-1,1,0.934456929,5,3836
"8750","Jigawa","Auyo","SMC","Taura","july",2030,2,-1,1,0.973782772,5,3864
"8751","Jigawa","Auyo","SMC","Taura","july",2030,3,-1,1,0.975655431,5,3892
"8752","Jigawa","Auyo","SMC","Taura","july",2030,4,-1,1,0.653558052,5,3920
"113","Jigawa","Babura","SMC","Babura","may",2020,1,-1,1,0.934456929,5,186
"114","Jigawa","Babura","SMC","Babura","may",2020,2,-1,1,0.973782772,5,214
"115","Jigawa","Babura","SMC","Babura","may",2020,3,-1,1,0.975655431,5,242
"116","Jigawa","Babura","SMC","Babura","may",2020,4,-1,1,0.653558052,5,270
"977","Jigawa","Babura","SMC","Babura","may",2021,1,-1,1,0.934456929,5,551
"978","Jigawa","Babura","SMC","Babura","may",2021,2,-1,1,0.973782772,5,579
"979","Jigawa","Babura","SMC","Babura","may",2021,3,-1,1,0.975655431,5,607
"980","Jigawa","Babura","SMC","Babura","may",2021,4,-1,1,0.653558052,5,635
"1841","Jigawa","Babura","SMC","Babura","may",2022,1,-1,1,0.934456929,5,916
"1842","Jigawa","Babura","SMC","Babura","may",2022,2,-1,1,0.973782772,5,944
"1843","Jigawa","Babura","SMC","Babura","may",2022,3,-1,1,0.975655431,5,972
"1844","Jigawa","Babura","SMC","Babura","may",2022,4,-1,1,0.653558052,5,1000
"2705","Jigawa","Babura","SMC","Babura","may",2023,1,-1,1,0.934456929,5,1281
"2706","Jigawa","Babura","SMC","Babura","may",2023,2,-1,1,0.973782772,5,1309
"2707","Jigawa","Babura","SMC","Babura","may",2023,3,-1,1,0.975655431,5,1337
"2708","Jigawa","Babura","SMC","Babura","may",2023,4,-1,1,0.653558052,5,1365
"3569","Jigawa","Babura","SMC","Babura","may",2024,1,-1,1,0.934456929,5,1646
"3570","Jigawa","Babura","SMC","Babura","may",2024,2,-1,1,0.973782772,5,1674
"3571","Jigawa","Babura","SMC","Babura","may",2024,3,-1,1,0.975655431,5,1702
"3572","Jigawa","Babura","SMC","Babura","may",2024,4,-1,1,0.653558052,5,1730
"4433","Jigawa","Babura","SMC","Babura","may",2025,1,-1,1,0.934456929,5,2011
"4434","Jigawa","Babura","SMC","Babura","may",2025,2,-1,1,0.973782772,5,2039
"4435","Jigawa","Babura","SMC","Babura","may",2025,3,-1,1,0.975655431,5,2067
"4436","Jigawa","Babura","SMC","Babura","may",2025,4,-1,1,0.653558052,5,2095
"5297","Jigawa","Babura","SMC","Babura","may",2026,1,-1,1,0.934456929,5,2376
"5298","Jigawa","Babura","SMC","Babura","may",2026,2,-1,1,0.973782772,5,2404
"5299","Jigawa","Babura","SMC","Babura","may",2026,3,-1,1,0.975655431,5,2432
"5300","Jigawa","Babura","SMC","Babura","may",2026,4,-1,1,0.653558052,5,2460
"6161","Jigawa","Babura","SMC","Babura","may",2027,1,-1,1,0.934456929,5,2741
"6162","Jigawa","Babura","SMC","Babura","may",2027,2,-1,1,0.973782772,5,2769
"6163","Jigawa","Babura","SMC","Babura","may",2027,3,-1,1,0.975655431,5,2797
"6164","Jigawa","Babura","SMC","Babura","may",2027,4,-1,1,0.653558052,5,2825
"7025","Jigawa","Babura","SMC","Babura","may",2028,1,-1,1,0.934456929,5,3106
"7026","Jigawa","Babura","SMC","Babura","may",2028,2,-1,1,0.973782772,5,3134
"7027","Jigawa","Babura","SMC","Babura","may",2028,3,-1,1,0.975655431,5,3162
"7028","Jigawa","Babura","SMC","Babura","may",2028,4,-1,1,0.653558052,5,3190
"7889","Jigawa","Babura","SMC","Babura","may",2029,1,-1,1,0.934456929,5,3471
"7890","Jigawa","Babura","SMC","Babura","may",2029,2,-1,1,0.973782772,5,3499
"7891","Jigawa","Babura","SMC","Babura","may",2029,3,-1,1,0.975655431,5,3527
"7892","Jigawa","Babura","SMC","Babura","may",2029,4,-1,1,0.653558052,5,3555
"8753","Jigawa","Babura","SMC","Babura","may",2030,1,-1,1,0.934456929,5,3836
"8754","Jigawa","Babura","SMC","Babura","may",2030,2,-1,1,0.973782772,5,3864
"8755","Jigawa","Babura","SMC","Babura","may",2030,3,-1,1,0.975655431,5,3892
"8756","Jigawa","Babura","SMC","Babura","may",2030,4,-1,1,0.653558052,5,3920
"741","Yobe","Bade","SMC","Taura","july",2020,1,-1,1,0.98019802,5,223
"742","Yobe","Bade","SMC","Taura","july",2020,2,-1,1,0.961810467,5,251
"743","Yobe","Bade","SMC","Taura","july",2020,3,-1,1,0.974540311,5,279
"744","Yobe","Bade","SMC","Taura","july",2020,4,-1,1,0.6,5,307
"1605","Yobe","Bade","SMC","Taura","july",2021,1,-1,1,0.98019802,5,588
"1606","Yobe","Bade","SMC","Taura","july",2021,2,-1,1,0.961810467,5,616
"1607","Yobe","Bade","SMC","Taura","july",2021,3,-1,1,0.974540311,5,644
"1608","Yobe","Bade","SMC","Taura","july",2021,4,-1,1,0.6,5,672
"2469","Yobe","Bade","SMC","Taura","july",2022,1,-1,1,0.98019802,5,953
"2470","Yobe","Bade","SMC","Taura","july",2022,2,-1,1,0.961810467,5,981
"2471","Yobe","Bade","SMC","Taura","july",2022,3,-1,1,0.974540311,5,1009
"2472","Yobe","Bade","SMC","Taura","july",2022,4,-1,1,0.6,5,1037
"3333","Yobe","Bade","SMC","Taura","july",2023,1,-1,1,0.98019802,5,1318
"3334","Yobe","Bade","SMC","Taura","july",2023,2,-1,1,0.961810467,5,1346
"3335","Yobe","Bade","SMC","Taura","july",2023,3,-1,1,0.974540311,5,1374
"3336","Yobe","Bade","SMC","Taura","july",2023,4,-1,1,0.6,5,1402
"4197","Yobe","Bade","SMC","Taura","july",2024,1,-1,1,0.98019802,5,1683
"4198","Yobe","Bade","SMC","Taura","july",2024,2,-1,1,0.961810467,5,1711
"4199","Yobe","Bade","SMC","Taura","july",2024,3,-1,1,0.974540311,5,1739
"4200","Yobe","Bade","SMC","Taura","july",2024,4,-1,1,0.6,5,1767
"5061","Yobe","Bade","SMC","Taura","july",2025,1,-1,1,0.98019802,5,2048
"5062","Yobe","Bade","SMC","Taura","july",2025,2,-1,1,0.961810467,5,2076
"5063","Yobe","Bade","SMC","Taura","july",2025,3,-1,1,0.974540311,5,2104
"5064","Yobe","Bade","SMC","Taura","july",2025,4,-1,1,0.6,5,2132
"5925","Yobe","Bade","SMC","Taura","july",2026,1,-1,1,0.98019802,5,2413
"5926","Yobe","Bade","SMC","Taura","july",2026,2,-1,1,0.961810467,5,2441
"5927","Yobe","Bade","SMC","Taura","july",2026,3,-1,1,0.974540311,5,2469
"5928","Yobe","Bade","SMC","Taura","july",2026,4,-1,1,0.6,5,2497
"6789","Yobe","Bade","SMC","Taura","july",2027,1,-1,1,0.98019802,5,2778
"6790","Yobe","Bade","SMC","Taura","july",2027,2,-1,1,0.961810467,5,2806
"6791","Yobe","Bade","SMC","Taura","july",2027,3,-1,1,0.974540311,5,2834
"6792","Yobe","Bade","SMC","Taura","july",2027,4,-1,1,0.6,5,2862
"7653","Yobe","Bade","SMC","Taura","july",2028,1,-1,1,0.98019802,5,3143
"7654","Yobe","Bade","SMC","Taura","july",2028,2,-1,1,0.961810467,5,3171
"7655","Yobe","Bade","SMC","Taura","july",2028,3,-1,1,0.974540311,5,3199
"7656","Yobe","Bade","SMC","Taura","july",2028,4,-1,1,0.6,5,3227
"8517","Yobe","Bade","SMC","Taura","july",2029,1,-1,1,0.98019802,5,3508
"8518","Yobe","Bade","SMC","Taura","july",2029,2,-1,1,0.961810467,5,3536
"8519","Yobe","Bade","SMC","Taura","july",2029,3,-1,1,0.974540311,5,3564
"8520","Yobe","Bade","SMC","Taura","july",2029,4,-1,1,0.6,5,3592
"9381","Yobe","Bade","SMC","Taura","july",2030,1,-1,1,0.98019802,5,3873
"9382","Yobe","Bade","SMC","Taura","july",2030,2,-1,1,0.961810467,5,3901
"9383","Yobe","Bade","SMC","Taura","july",2030,3,-1,1,0.974540311,5,3929
"9384","Yobe","Bade","SMC","Taura","july",2030,4,-1,1,0.6,5,3957
"545","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223
"546","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253
"547","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283
"548","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313
"1409","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588
"1410","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618
"1411","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648
"1412","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678
"2273","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953
"2274","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983
"2275","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013
"2276","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043
"3137","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318
"3138","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348
"3139","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378
"3140","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408
"4001","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683
"4002","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713
"4003","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743
"4004","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773
"4865","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048
"4866","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078
"4867","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108
"4868","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138
"5729","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413
"5730","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443
"5731","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473
"5732","Kebbi","Bagudo","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503
