"","LGA","kill_rate","round","simday","scenario","year"
"1889","Matazuu",75.1797373,3,2625,"Scenario 4(Improved coverage)",2027
"1890","Matazuu",75.1797373,4,3720,"Scenario 4(Improved coverage)",2030
"1891","Mayo-Belwa",74.977065,1,186,"Scenario 4(Improved coverage)",2020
"1892","Mayo-Belwa",74.977065,2,1281,"Scenario 4(Improved coverage)",2023
"1893","Mayo-Belwa",74.977065,3,2376,"Scenario 4(Improved coverage)",2026
"1894","Mayo-Belwa",74.977065,4,3471,"Scenario 4(Improved coverage)",2029
"1895","Mbaitoli",71.0250224,1,162,"Scenario 4(Improved coverage)",2020
"1896","Mbaitoli",71.0250224,2,1257,"Scenario 4(Improved coverage)",2023
"1897","Mbaitoli",71.0250224,3,2352,"Scenario 4(Improved coverage)",2026
"1898","Mbaitoli",71.0250224,4,3447,"Scenario 4(Improved coverage)",2029
"1899","Mbo",72.3938871,1,527,"Scenario 4(Improved coverage)",2021
"1900","Mbo",72.3938871,2,1622,"Scenario 4(Improved coverage)",2024
"1901","Mbo",72.3938871,3,2717,"Scenario 4(Improved coverage)",2027
"1902","Mbo",72.3938871,4,3812,"Scenario 4(Improved coverage)",2030
"1903","Michika",75.0831436,1,186,"Scenario 4(Improved coverage)",2020
"1904","Michika",75.0831436,2,1281,"Scenario 4(Improved coverage)",2023
"1905","Michika",75.0831436,3,2376,"Scenario 4(Improved coverage)",2026
"1906","Michika",75.0831436,4,3471,"Scenario 4(Improved coverage)",2029
"1907","Miga",75.1152503,1,551,"Scenario 4(Improved coverage)",2021
"1908","Miga",75.1152503,2,1646,"Scenario 4(Improved coverage)",2024
"1909","Miga",75.1152503,3,2741,"Scenario 4(Improved coverage)",2027
"1910","Miga",75.1152503,4,3836,"Scenario 4(Improved coverage)",2030
"1911","Mikang",74.1412838,1,186,"Scenario 4(Improved coverage)",2020
"1912","Mikang",74.1412838,2,1281,"Scenario 4(Improved coverage)",2023
"1913","Mikang",74.1412838,3,2376,"Scenario 4(Improved coverage)",2026
"1914","Mikang",74.1412838,4,3471,"Scenario 4(Improved coverage)",2029
"1915","Minjibir",75.1549337,1,916,"Scenario 4(Improved coverage)",2022
"1916","Minjibir",75.1549337,2,2011,"Scenario 4(Improved coverage)",2025
"1917","Minjibir",75.1549337,3,3106,"Scenario 4(Improved coverage)",2028
"1918","Misau",75.180744,1,551,"Scenario 4(Improved coverage)",2021
"1919","Misau",75.180744,2,1646,"Scenario 4(Improved coverage)",2024
"1920","Misau",75.180744,3,2741,"Scenario 4(Improved coverage)",2027
"1921","Misau",75.180744,4,3836,"Scenario 4(Improved coverage)",2030
"1922","Mkpat Enin",69.4424558,1,527,"Scenario 4(Improved coverage)",2021
"1923","Mkpat Enin",69.4424558,2,1622,"Scenario 4(Improved coverage)",2024
"1924","Mkpat Enin",69.4424558,3,2717,"Scenario 4(Improved coverage)",2027
"1925","Mkpat Enin",69.4424558,4,3812,"Scenario 4(Improved coverage)",2030
"1926","Moba",71.9146001,1,186,"Scenario 4(Improved coverage)",2020
"1927","Moba",71.9146001,2,1281,"Scenario 4(Improved coverage)",2023
"1928","Moba",71.9146001,3,2376,"Scenario 4(Improved coverage)",2026
"1929","Moba",71.9146001,4,3471,"Scenario 4(Improved coverage)",2029
"1930","Mobbar",75.1877109,1,131,"Scenario 4(Improved coverage)",2020
"1931","Mobbar",75.1877109,2,1226,"Scenario 4(Improved coverage)",2023
"1932","Mobbar",75.1877109,3,2321,"Scenario 4(Improved coverage)",2026
"1933","Mobbar",75.1877109,4,3416,"Scenario 4(Improved coverage)",2029
"1934","Mokwa",74.2100564,1,916,"Scenario 4(Improved coverage)",2022
"1935","Mokwa",74.2100564,2,2011,"Scenario 4(Improved coverage)",2025
"1936","Mokwa",74.2100564,3,3106,"Scenario 4(Improved coverage)",2028
"1937","Monguno",75.129968,1,131,"Scenario 4(Improved coverage)",2020
"1938","Monguno",75.129968,2,1226,"Scenario 4(Improved coverage)",2023
"1939","Monguno",75.129968,3,2321,"Scenario 4(Improved coverage)",2026
"1940","Monguno",75.129968,4,3416,"Scenario 4(Improved coverage)",2029
"1941","Mopa-Muro",72.2013254,1,186,"Scenario 4(Improved coverage)",2020
"1942","Mopa-Muro",72.2013254,2,1281,"Scenario 4(Improved coverage)",2023
"1943","Mopa-Muro",72.2013254,3,2376,"Scenario 4(Improved coverage)",2026
"1944","Mopa-Muro",72.2013254,4,3471,"Scenario 4(Improved coverage)",2029
"1945","Moro",73.2028408,1,186,"Scenario 4(Improved coverage)",2020
"1946","Moro",73.2028408,2,1281,"Scenario 4(Improved coverage)",2023
"1947","Moro",73.2028408,3,2376,"Scenario 4(Improved coverage)",2026
"1948","Moro",73.2028408,4,3471,"Scenario 4(Improved coverage)",2029
"1949","Mubi North",75.0942973,1,186,"Scenario 4(Improved coverage)",2020
"1950","Mubi North",75.0942973,2,1281,"Scenario 4(Improved coverage)",2023
"1951","Mubi North",75.0942973,3,2376,"Scenario 4(Improved coverage)",2026
"1952","Mubi North",75.0942973,4,3471,"Scenario 4(Improved coverage)",2029
"1953","Mubi South",75.0873281,1,186,"Scenario 4(Improved coverage)",2020
"1954","Mubi South",75.0873281,2,1281,"Scenario 4(Improved coverage)",2023
"1955","Mubi South",75.0873281,3,2376,"Scenario 4(Improved coverage)",2026
"1956","Mubi South",75.0873281,4,3471,"Scenario 4(Improved coverage)",2029
"1957","Musawa",75.1969493,1,588,"Scenario 4(Improved coverage)",2021
"1958","Musawa",75.1969493,2,1683,"Scenario 4(Improved coverage)",2024
"1959","Musawa",75.1969493,3,2778,"Scenario 4(Improved coverage)",2027
"1960","Musawa",75.1969493,4,3873,"Scenario 4(Improved coverage)",2030
"1961","Mushin",52.0071762,1,162,"Scenario 4(Improved coverage)",2020
"1962","Mushin",52.0071762,2,1257,"Scenario 4(Improved coverage)",2023
"1963","Mushin",52.0071762,3,2352,"Scenario 4(Improved coverage)",2026
"1964","Mushin",52.0071762,4,3447,"Scenario 4(Improved coverage)",2029
"1965","Muya",74.9507024,1,953,"Scenario 4(Improved coverage)",2022
"1966","Muya",74.9507024,2,2048,"Scenario 4(Improved coverage)",2025
"1967","Muya",74.9507024,3,3143,"Scenario 4(Improved coverage)",2028
"1968","Nafada",75.0952854,1,551,"Scenario 4(Improved coverage)",2021
"1969","Nafada",75.0952854,2,1646,"Scenario 4(Improved coverage)",2024
"1970","Nafada",75.0952854,3,2741,"Scenario 4(Improved coverage)",2027
"1971","Nafada",75.0952854,4,3836,"Scenario 4(Improved coverage)",2030
"1972","Nangere",75.1797732,1,916,"Scenario 4(Improved coverage)",2022
"1973","Nangere",75.1797732,2,2011,"Scenario 4(Improved coverage)",2025
"1974","Nangere",75.1797732,3,3106,"Scenario 4(Improved coverage)",2028
"1975","Nasarawa-Eggon",74.6451112,1,551,"Scenario 4(Improved coverage)",2021
"1976","Nasarawa-Eggon",74.6451112,2,1646,"Scenario 4(Improved coverage)",2024
"1977","Nasarawa-Eggon",74.6451112,3,2741,"Scenario 4(Improved coverage)",2027
"1978","Nasarawa-Eggon",74.6451112,4,3836,"Scenario 4(Improved coverage)",2030
"1979","Nasarawa1",60.5439633,1,916,"Scenario 4(Improved coverage)",2022
"1980","Nasarawa1",60.5439633,2,2011,"Scenario 4(Improved coverage)",2025
"1981","Nasarawa1",60.5439633,3,3106,"Scenario 4(Improved coverage)",2028
"1982","Nasarawa2",73.8010234,1,588,"Scenario 4(Improved coverage)",2021
"1983","Nasarawa2",73.8010234,2,1683,"Scenario 4(Improved coverage)",2024
"1984","Nasarawa2",73.8010234,3,2778,"Scenario 4(Improved coverage)",2027
"1985","Nasarawa2",73.8010234,4,3873,"Scenario 4(Improved coverage)",2030
"1986","Ndokwa East",71.050969,1,861,"Scenario 4(Improved coverage)",2022
"1987","Ndokwa East",71.050969,2,1956,"Scenario 4(Improved coverage)",2025
"1988","Ndokwa East",71.050969,3,3051,"Scenario 4(Improved coverage)",2028
"1989","Ndokwa West",71.4315831,1,892,"Scenario 4(Improved coverage)",2022
"1990","Ndokwa West",71.4315831,2,1987,"Scenario 4(Improved coverage)",2025
"1991","Ndokwa West",71.4315831,3,3082,"Scenario 4(Improved coverage)",2028
"1992","Nembe",71.6248429,1,131,"Scenario 4(Improved coverage)",2020
"1993","Nembe",71.6248429,2,1226,"Scenario 4(Improved coverage)",2023
"1994","Nembe",71.6248429,3,2321,"Scenario 4(Improved coverage)",2026
"1995","Nembe",71.6248429,4,3416,"Scenario 4(Improved coverage)",2029
"1996","Ngala",74.9971788,1,186,"Scenario 4(Improved coverage)",2020
"1997","Ngala",74.9971788,2,1281,"Scenario 4(Improved coverage)",2023
"1998","Ngala",74.9971788,3,2376,"Scenario 4(Improved coverage)",2026
"1999","Ngala",74.9971788,4,3471,"Scenario 4(Improved coverage)",2029
"2000","Nganzai",75.1598424,1,223,"Scenario 4(Improved coverage)",2020
"2001","Nganzai",75.1598424,2,1318,"Scenario 4(Improved coverage)",2023
"2002","Nganzai",75.1598424,3,2413,"Scenario 4(Improved coverage)",2026
"2003","Nganzai",75.1598424,4,3508,"Scenario 4(Improved coverage)",2029
"2004","Ngaski",74.6693078,1,435,"Scenario 4(Improved coverage)",2021
"2005","Ngaski",74.6693078,2,1530,"Scenario 4(Improved coverage)",2024
"2006","Ngaski",74.6693078,3,2625,"Scenario 4(Improved coverage)",2027
"2007","Ngaski",74.6693078,4,3720,"Scenario 4(Improved coverage)",2030
"2008","Ngor-Okpala",70.581743,1,162,"Scenario 4(Improved coverage)",2020
"2009","Ngor-Okpala",70.581743,2,1257,"Scenario 4(Improved coverage)",2023
"2010","Ngor-Okpala",70.581743,3,2352,"Scenario 4(Improved coverage)",2026
"2011","Ngor-Okpala",70.581743,4,3447,"Scenario 4(Improved coverage)",2029
"2012","Nguru",75.0146686,1,916,"Scenario 4(Improved coverage)",2022
"2013","Nguru",75.0146686,2,2011,"Scenario 4(Improved coverage)",2025
"2014","Nguru",75.0146686,3,3106,"Scenario 4(Improved coverage)",2028
"2015","Ningi",75.0651669,1,615,"Scenario 4(Improved coverage)",2021
"2016","Ningi",75.0651669,2,1710,"Scenario 4(Improved coverage)",2024
"2017","Ningi",75.0651669,3,2805,"Scenario 4(Improved coverage)",2027
"2018","Ningi",75.0651669,4,3900,"Scenario 4(Improved coverage)",2030
"2019","Njaba",70.944059,1,162,"Scenario 4(Improved coverage)",2020
"2020","Njaba",70.944059,2,1257,"Scenario 4(Improved coverage)",2023
"2021","Njaba",70.944059,3,2352,"Scenario 4(Improved coverage)",2026
"2022","Njaba",70.944059,4,3447,"Scenario 4(Improved coverage)",2029
"2023","Njikoka",74.3176293,1,162,"Scenario 4(Improved coverage)",2020
"2024","Njikoka",74.3176293,2,1257,"Scenario 4(Improved coverage)",2023
"2025","Njikoka",74.3176293,3,2352,"Scenario 4(Improved coverage)",2026
"2026","Njikoka",74.3176293,4,3447,"Scenario 4(Improved coverage)",2029
"2027","Nkanu East",74.1470161,1,70,"Scenario 4(Improved coverage)",2020
"2028","Nkanu East",74.1470161,2,1165,"Scenario 4(Improved coverage)",2023
"2029","Nkanu East",74.1470161,3,2260,"Scenario 4(Improved coverage)",2026
"2030","Nkanu East",74.1470161,4,3355,"Scenario 4(Improved coverage)",2029
"2031","Nkanu West",74.4852701,1,162,"Scenario 4(Improved coverage)",2020
"2032","Nkanu West",74.4852701,2,1257,"Scenario 4(Improved coverage)",2023
"2033","Nkanu West",74.4852701,3,2352,"Scenario 4(Improved coverage)",2026
"2034","Nkanu West",74.4852701,4,3447,"Scenario 4(Improved coverage)",2029
"2035","Nkwerre",74.0573072,1,162,"Scenario 4(Improved coverage)",2020
"2036","Nkwerre",74.0573072,2,1257,"Scenario 4(Improved coverage)",2023
"2037","Nkwerre",74.0573072,3,2352,"Scenario 4(Improved coverage)",2026
"2038","Nkwerre",74.0573072,4,3447,"Scenario 4(Improved coverage)",2029
"2039","Nnewi North",72.6310499,1,162,"Scenario 4(Improved coverage)",2020
"2040","Nnewi North",72.6310499,2,1257,"Scenario 4(Improved coverage)",2023
"2041","Nnewi North",72.6310499,3,2352,"Scenario 4(Improved coverage)",2026
"2042","Nnewi North",72.6310499,4,3447,"Scenario 4(Improved coverage)",2029
"2043","Nnewi South",72.5045144,1,162,"Scenario 4(Improved coverage)",2020
"2044","Nnewi South",72.5045144,2,1257,"Scenario 4(Improved coverage)",2023
"2045","Nnewi South",72.5045144,3,2352,"Scenario 4(Improved coverage)",2026
"2046","Nnewi South",72.5045144,4,3447,"Scenario 4(Improved coverage)",2029
"2047","Nsit Atai",70.3887208,1,527,"Scenario 4(Improved coverage)",2021
"2048","Nsit Atai",70.3887208,2,1622,"Scenario 4(Improved coverage)",2024
"2049","Nsit Atai",70.3887208,3,2717,"Scenario 4(Improved coverage)",2027
"2050","Nsit Atai",70.3887208,4,3812,"Scenario 4(Improved coverage)",2030
"2051","Nsit Ibom",73.5313932,1,527,"Scenario 4(Improved coverage)",2021
"2052","Nsit Ibom",73.5313932,2,1622,"Scenario 4(Improved coverage)",2024
"2053","Nsit Ibom",73.5313932,3,2717,"Scenario 4(Improved coverage)",2027
"2054","Nsit Ibom",73.5313932,4,3812,"Scenario 4(Improved coverage)",2030
"2055","Nsit Ubium",70.5735631,1,527,"Scenario 4(Improved coverage)",2021
"2056","Nsit Ubium",70.5735631,2,1622,"Scenario 4(Improved coverage)",2024
"2057","Nsit Ubium",70.5735631,3,2717,"Scenario 4(Improved coverage)",2027
"2058","Nsit Ubium",70.5735631,4,3812,"Scenario 4(Improved coverage)",2030
"2059","Nsukka",73.9353101,1,162,"Scenario 4(Improved coverage)",2020
"2060","Nsukka",73.9353101,2,1257,"Scenario 4(Improved coverage)",2023
"2061","Nsukka",73.9353101,3,2352,"Scenario 4(Improved coverage)",2026
"2062","Nsukka",73.9353101,4,3447,"Scenario 4(Improved coverage)",2029
"2063","Numan",74.7251003,1,186,"Scenario 4(Improved coverage)",2020
"2064","Numan",74.7251003,2,1281,"Scenario 4(Improved coverage)",2023
"2065","Numan",74.7251003,3,2376,"Scenario 4(Improved coverage)",2026
"2066","Numan",74.7251003,4,3471,"Scenario 4(Improved coverage)",2029
"2067","Nwangele",74.2491071,1,162,"Scenario 4(Improved coverage)",2020
"2068","Nwangele",74.2491071,2,1257,"Scenario 4(Improved coverage)",2023
"2069","Nwangele",74.2491071,3,2352,"Scenario 4(Improved coverage)",2026
"2070","Nwangele",74.2491071,4,3447,"Scenario 4(Improved coverage)",2029
"2071","Obafemi-Owode",73.9831921,1,435,"Scenario 4(Improved coverage)",2021
"2072","Obafemi-Owode",73.9831921,2,1530,"Scenario 4(Improved coverage)",2024
"2073","Obafemi-Owode",73.9831921,3,2625,"Scenario 4(Improved coverage)",2027
"2074","Obafemi-Owode",73.9831921,4,3720,"Scenario 4(Improved coverage)",2030
"2075","Obanliku",74.3762834,1,527,"Scenario 4(Improved coverage)",2021
"2076","Obanliku",74.3762834,2,1622,"Scenario 4(Improved coverage)",2024
"2077","Obanliku",74.3762834,3,2717,"Scenario 4(Improved coverage)",2027
"2078","Obanliku",74.3762834,4,3812,"Scenario 4(Improved coverage)",2030
"2079","Obi Nwa",40.9752288,1,162,"Scenario 4(Improved coverage)",2020
"2080","Obi Nwa",40.9752288,2,1257,"Scenario 4(Improved coverage)",2023
"2081","Obi Nwa",40.9752288,3,2352,"Scenario 4(Improved coverage)",2026
"2082","Obi Nwa",40.9752288,4,3447,"Scenario 4(Improved coverage)",2029
"2083","Obi1",73.9249204,1,223,"Scenario 4(Improved coverage)",2020
"2084","Obi1",73.9249204,2,1318,"Scenario 4(Improved coverage)",2023
"2085","Obi1",73.9249204,3,2413,"Scenario 4(Improved coverage)",2026
"2086","Obi1",73.9249204,4,3508,"Scenario 4(Improved coverage)",2029
"2087","Obi2",74.5593933,1,588,"Scenario 4(Improved coverage)",2021
"2088","Obi2",74.5593933,2,1683,"Scenario 4(Improved coverage)",2024
"2089","Obi2",74.5593933,3,2778,"Scenario 4(Improved coverage)",2027
"2090","Obi2",74.5593933,4,3873,"Scenario 4(Improved coverage)",2030
"2091","Obia-Akpor",30.8907738,1,131,"Scenario 4(Improved coverage)",2020
"2092","Obia-Akpor",30.8907738,2,1226,"Scenario 4(Improved coverage)",2023
"2093","Obia-Akpor",30.8907738,3,2321,"Scenario 4(Improved coverage)",2026
"2094","Obia-Akpor",30.8907738,4,3416,"Scenario 4(Improved coverage)",2029
"2095","Obokun",72.941944,1,131,"Scenario 4(Improved coverage)",2020
"2096","Obokun",72.941944,2,1226,"Scenario 4(Improved coverage)",2023
"2097","Obokun",72.941944,3,2321,"Scenario 4(Improved coverage)",2026
"2098","Obokun",72.941944,4,3416,"Scenario 4(Improved coverage)",2029
"2099","Obot Akara",73.7654581,1,527,"Scenario 4(Improved coverage)",2021
"2100","Obot Akara",73.7654581,2,1622,"Scenario 4(Improved coverage)",2024
"2101","Obot Akara",73.7654581,3,2717,"Scenario 4(Improved coverage)",2027
"2102","Obot Akara",73.7654581,4,3812,"Scenario 4(Improved coverage)",2030
"2103","Obowo",74.4693686,1,162,"Scenario 4(Improved coverage)",2020
"2104","Obowo",74.4693686,2,1257,"Scenario 4(Improved coverage)",2023
"2105","Obowo",74.4693686,3,2352,"Scenario 4(Improved coverage)",2026
"2106","Obowo",74.4693686,4,3447,"Scenario 4(Improved coverage)",2029
"2107","Obubra",74.3681926,1,527,"Scenario 4(Improved coverage)",2021
"2108","Obubra",74.3681926,2,1622,"Scenario 4(Improved coverage)",2024
"2109","Obubra",74.3681926,3,2717,"Scenario 4(Improved coverage)",2027
"2110","Obubra",74.3681926,4,3812,"Scenario 4(Improved coverage)",2030
"2111","Obudu",74.3261665,1,527,"Scenario 4(Improved coverage)",2021
"2112","Obudu",74.3261665,2,1622,"Scenario 4(Improved coverage)",2024
"2113","Obudu",74.3261665,3,2717,"Scenario 4(Improved coverage)",2027
"2114","Obudu",74.3261665,4,3812,"Scenario 4(Improved coverage)",2030
"2115","Odeda",73.8128067,1,551,"Scenario 4(Improved coverage)",2021
"2116","Odeda",73.8128067,2,1646,"Scenario 4(Improved coverage)",2024
"2117","Odeda",73.8128067,3,2741,"Scenario 4(Improved coverage)",2027
"2118","Odeda",73.8128067,4,3836,"Scenario 4(Improved coverage)",2030
"2119","Odigbo",74.2187036,1,131,"Scenario 4(Improved coverage)",2020
"2120","Odigbo",74.2187036,2,1226,"Scenario 4(Improved coverage)",2023
"2121","Odigbo",74.2187036,3,2321,"Scenario 4(Improved coverage)",2026
"2122","Odigbo",74.2187036,4,3416,"Scenario 4(Improved coverage)",2029
"2123","Odo-Otin",74.2244242,1,186,"Scenario 4(Improved coverage)",2020
"2124","Odo-Otin",74.2244242,2,1281,"Scenario 4(Improved coverage)",2023
"2125","Odo-Otin",74.2244242,3,2376,"Scenario 4(Improved coverage)",2026
"2126","Odo-Otin",74.2244242,4,3471,"Scenario 4(Improved coverage)",2029
"2127","Odogbolu",74.0463496,1,435,"Scenario 4(Improved coverage)",2021
"2128","Odogbolu",74.0463496,2,1530,"Scenario 4(Improved coverage)",2024
"2129","Odogbolu",74.0463496,3,2625,"Scenario 4(Improved coverage)",2027
"2130","Odogbolu",74.0463496,4,3720,"Scenario 4(Improved coverage)",2030
"2131","Odukpani",74.3896436,1,527,"Scenario 4(Improved coverage)",2021
"2132","Odukpani",74.3896436,2,1622,"Scenario 4(Improved coverage)",2024
"2133","Odukpani",74.3896436,3,2717,"Scenario 4(Improved coverage)",2027
"2134","Odukpani",74.3896436,4,3812,"Scenario 4(Improved coverage)",2030
"2135","Offa",73.4258828,1,131,"Scenario 4(Improved coverage)",2020
"2136","Offa",73.4258828,2,1226,"Scenario 4(Improved coverage)",2023
"2137","Offa",73.4258828,3,2321,"Scenario 4(Improved coverage)",2026
"2138","Offa",73.4258828,4,3416,"Scenario 4(Improved coverage)",2029
"2139","Ofu",73.1674733,1,70,"Scenario 4(Improved coverage)",2020
"2140","Ofu",73.1674733,2,1165,"Scenario 4(Improved coverage)",2023
"2141","Ofu",73.1674733,3,2260,"Scenario 4(Improved coverage)",2026
"2142","Ofu",73.1674733,4,3355,"Scenario 4(Improved coverage)",2029
"2143","Ogba-Egbema-Ndoni",69.3166972,1,131,"Scenario 4(Improved coverage)",2020
"2144","Ogba-Egbema-Ndoni",69.3166972,2,1226,"Scenario 4(Improved coverage)",2023
"2145","Ogba-Egbema-Ndoni",69.3166972,3,2321,"Scenario 4(Improved coverage)",2026
"2146","Ogba-Egbema-Ndoni",69.3166972,4,3416,"Scenario 4(Improved coverage)",2029
"2147","Ogbadibo",73.1927592,1,70,"Scenario 4(Improved coverage)",2020
"2148","Ogbadibo",73.1927592,2,1165,"Scenario 4(Improved coverage)",2023
"2149","Ogbadibo",73.1927592,3,2260,"Scenario 4(Improved coverage)",2026
"2150","Ogbadibo",73.1927592,4,3355,"Scenario 4(Improved coverage)",2029
"2151","Ogbaru",69.7383872,1,131,"Scenario 4(Improved coverage)",2020
"2152","Ogbaru",69.7383872,2,1226,"Scenario 4(Improved coverage)",2023
"2153","Ogbaru",69.7383872,3,2321,"Scenario 4(Improved coverage)",2026
"2154","Ogbaru",69.7383872,4,3416,"Scenario 4(Improved coverage)",2029
"2155","Ogbia",73.8262526,1,131,"Scenario 4(Improved coverage)",2020
"2156","Ogbia",73.8262526,2,1226,"Scenario 4(Improved coverage)",2023
"2157","Ogbia",73.8262526,3,2321,"Scenario 4(Improved coverage)",2026
"2158","Ogbia",73.8262526,4,3416,"Scenario 4(Improved coverage)",2029
"2159","Ogbomosho North",71.7660075,1,131,"Scenario 4(Improved coverage)",2020
"2160","Ogbomosho North",71.7660075,2,1226,"Scenario 4(Improved coverage)",2023
"2161","Ogbomosho North",71.7660075,3,2321,"Scenario 4(Improved coverage)",2026
"2162","Ogbomosho North",71.7660075,4,3416,"Scenario 4(Improved coverage)",2029
