"","X1","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday","scenario"
"241",6533,"Kano","Albasu","SMC","Takali","september",2025,1,-1,1,0.6,5,2075,"scenario 6"
"242",6534,"Kano","Albasu","SMC","Takali","september",2025,2,-1,1,0.6,5,2105,"scenario 6"
"243",6535,"Kano","Albasu","SMC","Takali","september",2025,3,-1,1,0.6,5,2135,"scenario 6"
"244",6536,"Kano","Albasu","SMC","Takali","september",2025,4,-1,1,0.6,5,2165,"scenario 6"
"245",7753,"Kano","Albasu","SMC","Takali","september",2026,1,-1,1,0.6,5,2440,"scenario 6"
"246",7754,"Kano","Albasu","SMC","Takali","september",2026,2,-1,1,0.6,5,2470,"scenario 6"
"247",7755,"Kano","Albasu","SMC","Takali","september",2026,3,-1,1,0.6,5,2500,"scenario 6"
"248",7756,"Kano","Albasu","SMC","Takali","september",2026,4,-1,1,0.6,5,2530,"scenario 6"
"249",8973,"Kano","Albasu","SMC","Takali","september",2027,1,-1,1,0.6,5,2805,"scenario 6"
"250",8974,"Kano","Albasu","SMC","Takali","september",2027,2,-1,1,0.6,5,2835,"scenario 6"
"251",8975,"Kano","Albasu","SMC","Takali","september",2027,3,-1,1,0.6,5,2865,"scenario 6"
"252",8976,"Kano","Albasu","SMC","Takali","september",2027,4,-1,1,0.6,5,2895,"scenario 6"
"253",10193,"Kano","Albasu","SMC","Takali","september",2028,1,-1,1,0.6,5,3170,"scenario 6"
"254",10194,"Kano","Albasu","SMC","Takali","september",2028,2,-1,1,0.6,5,3200,"scenario 6"
"255",10195,"Kano","Albasu","SMC","Takali","september",2028,3,-1,1,0.6,5,3230,"scenario 6"
"256",10196,"Kano","Albasu","SMC","Takali","september",2028,4,-1,1,0.6,5,3260,"scenario 6"
"257",11413,"Kano","Albasu","SMC","Takali","september",2029,1,-1,1,0.6,5,3535,"scenario 6"
"258",11414,"Kano","Albasu","SMC","Takali","september",2029,2,-1,1,0.6,5,3565,"scenario 6"
"259",11415,"Kano","Albasu","SMC","Takali","september",2029,3,-1,1,0.6,5,3595,"scenario 6"
"260",11416,"Kano","Albasu","SMC","Takali","september",2029,4,-1,1,0.6,5,3625,"scenario 6"
"261",12633,"Kano","Albasu","SMC","Takali","september",2030,1,-1,1,0.6,5,3900,"scenario 6"
"262",12634,"Kano","Albasu","SMC","Takali","september",2030,2,-1,1,0.6,5,3930,"scenario 6"
"263",12635,"Kano","Albasu","SMC","Takali","september",2030,3,-1,1,0.6,5,3960,"scenario 6"
"264",12636,"Kano","Albasu","SMC","Takali","september",2030,4,-1,1,0.6,5,3990,"scenario 6"
"265",741,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223,"scenario 6"
"266",742,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253,"scenario 6"
"267",743,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283,"scenario 6"
"268",744,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313,"scenario 6"
"269",1961,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588,"scenario 6"
"270",1962,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618,"scenario 6"
"271",1963,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648,"scenario 6"
"272",1964,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678,"scenario 6"
"273",3181,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953,"scenario 6"
"274",3182,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983,"scenario 6"
"275",3183,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013,"scenario 6"
"276",3184,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043,"scenario 6"
"277",4401,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318,"scenario 6"
"278",4402,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348,"scenario 6"
"279",4403,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378,"scenario 6"
"280",4404,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408,"scenario 6"
"281",5621,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683,"scenario 6"
"282",5622,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713,"scenario 6"
"283",5623,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743,"scenario 6"
"284",5624,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773,"scenario 6"
"285",6841,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048,"scenario 6"
"286",6842,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078,"scenario 6"
"287",6843,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108,"scenario 6"
"288",6844,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138,"scenario 6"
"289",8061,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413,"scenario 6"
"290",8062,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443,"scenario 6"
"291",8063,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473,"scenario 6"
"292",8064,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503,"scenario 6"
"293",9281,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778,"scenario 6"
"294",9282,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808,"scenario 6"
"295",9283,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838,"scenario 6"
"296",9284,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868,"scenario 6"
"297",10501,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143,"scenario 6"
"298",10502,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173,"scenario 6"
"299",10503,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203,"scenario 6"
"300",10504,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233,"scenario 6"
"301",11721,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508,"scenario 6"
"302",11722,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538,"scenario 6"
"303",11723,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568,"scenario 6"
"304",11724,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598,"scenario 6"
"305",12941,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873,"scenario 6"
"306",12942,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903,"scenario 6"
"307",12943,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933,"scenario 6"
"308",12944,"Kebbi","Aleiro","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963,"scenario 6"
"309",1165,"Zamfara","Anka","SMC","Darazo","july",2020,1,-1,1,0.854974705,5,186,"scenario 6"
"310",1166,"Zamfara","Anka","SMC","Darazo","july",2020,2,-1,1,0.927487352,5,214,"scenario 6"
"311",1167,"Zamfara","Anka","SMC","Darazo","july",2020,3,-1,1,0.937605396,5,242,"scenario 6"
"312",1168,"Zamfara","Anka","SMC","Darazo","july",2020,4,-1,1,0.6,5,270,"scenario 6"
"313",2385,"Zamfara","Anka","SMC","Darazo","july",2021,1,-1,1,0.854974705,5,551,"scenario 6"
"314",2386,"Zamfara","Anka","SMC","Darazo","july",2021,2,-1,1,0.927487352,5,579,"scenario 6"
"315",2387,"Zamfara","Anka","SMC","Darazo","july",2021,3,-1,1,0.937605396,5,607,"scenario 6"
"316",2388,"Zamfara","Anka","SMC","Darazo","july",2021,4,-1,1,0.6,5,635,"scenario 6"
"317",3605,"Zamfara","Anka","SMC","Darazo","july",2022,1,-1,1,0.854974705,5,916,"scenario 6"
"318",3606,"Zamfara","Anka","SMC","Darazo","july",2022,2,-1,1,0.927487352,5,944,"scenario 6"
"319",3607,"Zamfara","Anka","SMC","Darazo","july",2022,3,-1,1,0.937605396,5,972,"scenario 6"
"320",3608,"Zamfara","Anka","SMC","Darazo","july",2022,4,-1,1,0.6,5,1000,"scenario 6"
"321",4825,"Zamfara","Anka","SMC","Darazo","july",2023,1,-1,1,0.854974705,5,1281,"scenario 6"
"322",4826,"Zamfara","Anka","SMC","Darazo","july",2023,2,-1,1,0.927487352,5,1309,"scenario 6"
"323",4827,"Zamfara","Anka","SMC","Darazo","july",2023,3,-1,1,0.937605396,5,1337,"scenario 6"
"324",4828,"Zamfara","Anka","SMC","Darazo","july",2023,4,-1,1,0.6,5,1365,"scenario 6"
"325",6045,"Zamfara","Anka","SMC","Darazo","july",2024,1,-1,1,0.854974705,5,1646,"scenario 6"
"326",6046,"Zamfara","Anka","SMC","Darazo","july",2024,2,-1,1,0.927487352,5,1674,"scenario 6"
"327",6047,"Zamfara","Anka","SMC","Darazo","july",2024,3,-1,1,0.937605396,5,1702,"scenario 6"
"328",6048,"Zamfara","Anka","SMC","Darazo","july",2024,4,-1,1,0.6,5,1730,"scenario 6"
"329",7265,"Zamfara","Anka","SMC","Darazo","july",2025,1,-1,1,0.854974705,5,2011,"scenario 6"
"330",7266,"Zamfara","Anka","SMC","Darazo","july",2025,2,-1,1,0.927487352,5,2039,"scenario 6"
"331",7267,"Zamfara","Anka","SMC","Darazo","july",2025,3,-1,1,0.937605396,5,2067,"scenario 6"
"332",7268,"Zamfara","Anka","SMC","Darazo","july",2025,4,-1,1,0.6,5,2095,"scenario 6"
"333",8485,"Zamfara","Anka","SMC","Darazo","july",2026,1,-1,1,0.854974705,5,2376,"scenario 6"
"334",8486,"Zamfara","Anka","SMC","Darazo","july",2026,2,-1,1,0.927487352,5,2404,"scenario 6"
"335",8487,"Zamfara","Anka","SMC","Darazo","july",2026,3,-1,1,0.937605396,5,2432,"scenario 6"
"336",8488,"Zamfara","Anka","SMC","Darazo","july",2026,4,-1,1,0.6,5,2460,"scenario 6"
"337",9705,"Zamfara","Anka","SMC","Darazo","july",2027,1,-1,1,0.854974705,5,2741,"scenario 6"
"338",9706,"Zamfara","Anka","SMC","Darazo","july",2027,2,-1,1,0.927487352,5,2769,"scenario 6"
"339",9707,"Zamfara","Anka","SMC","Darazo","july",2027,3,-1,1,0.937605396,5,2797,"scenario 6"
"340",9708,"Zamfara","Anka","SMC","Darazo","july",2027,4,-1,1,0.6,5,2825,"scenario 6"
"341",10925,"Zamfara","Anka","SMC","Darazo","july",2028,1,-1,1,0.854974705,5,3106,"scenario 6"
"342",10926,"Zamfara","Anka","SMC","Darazo","july",2028,2,-1,1,0.927487352,5,3134,"scenario 6"
"343",10927,"Zamfara","Anka","SMC","Darazo","july",2028,3,-1,1,0.937605396,5,3162,"scenario 6"
"344",10928,"Zamfara","Anka","SMC","Darazo","july",2028,4,-1,1,0.6,5,3190,"scenario 6"
"345",12145,"Zamfara","Anka","SMC","Darazo","july",2029,1,-1,1,0.854974705,5,3471,"scenario 6"
"346",12146,"Zamfara","Anka","SMC","Darazo","july",2029,2,-1,1,0.927487352,5,3499,"scenario 6"
"347",12147,"Zamfara","Anka","SMC","Darazo","july",2029,3,-1,1,0.937605396,5,3527,"scenario 6"
"348",12148,"Zamfara","Anka","SMC","Darazo","july",2029,4,-1,1,0.6,5,3555,"scenario 6"
"349",13365,"Zamfara","Anka","SMC","Darazo","july",2030,1,-1,1,0.854974705,5,3836,"scenario 6"
"350",13366,"Zamfara","Anka","SMC","Darazo","july",2030,2,-1,1,0.927487352,5,3864,"scenario 6"
"351",13367,"Zamfara","Anka","SMC","Darazo","july",2030,3,-1,1,0.937605396,5,3892,"scenario 6"
"352",13368,"Zamfara","Anka","SMC","Darazo","july",2030,4,-1,1,0.6,5,3920,"scenario 6"
"353",1061,"Taraba","Ardo-Kola","SMC","Keana","august",2020,1,-1,1,0.6,5,223,"scenario 6"
"354",1062,"Taraba","Ardo-Kola","SMC","Keana","august",2020,2,-1,1,0.6,5,253,"scenario 6"
"355",1063,"Taraba","Ardo-Kola","SMC","Keana","august",2020,3,-1,1,0.6,5,283,"scenario 6"
"356",1064,"Taraba","Ardo-Kola","SMC","Keana","august",2020,4,-1,1,0.6,5,313,"scenario 6"
"357",2281,"Taraba","Ardo-Kola","SMC","Keana","august",2021,1,-1,1,0.6,5,588,"scenario 6"
"358",2282,"Taraba","Ardo-Kola","SMC","Keana","august",2021,2,-1,1,0.6,5,618,"scenario 6"
"359",2283,"Taraba","Ardo-Kola","SMC","Keana","august",2021,3,-1,1,0.6,5,648,"scenario 6"
"360",2284,"Taraba","Ardo-Kola","SMC","Keana","august",2021,4,-1,1,0.6,5,678,"scenario 6"
"361",3501,"Taraba","Ardo-Kola","SMC","Keana","august",2022,1,-1,1,0.6,5,953,"scenario 6"
"362",3502,"Taraba","Ardo-Kola","SMC","Keana","august",2022,2,-1,1,0.6,5,983,"scenario 6"
"363",3503,"Taraba","Ardo-Kola","SMC","Keana","august",2022,3,-1,1,0.6,5,1013,"scenario 6"
"364",3504,"Taraba","Ardo-Kola","SMC","Keana","august",2022,4,-1,1,0.6,5,1043,"scenario 6"
"365",4721,"Taraba","Ardo-Kola","SMC","Keana","august",2023,1,-1,1,0.6,5,1318,"scenario 6"
"366",4722,"Taraba","Ardo-Kola","SMC","Keana","august",2023,2,-1,1,0.6,5,1348,"scenario 6"
"367",4723,"Taraba","Ardo-Kola","SMC","Keana","august",2023,3,-1,1,0.6,5,1378,"scenario 6"
"368",4724,"Taraba","Ardo-Kola","SMC","Keana","august",2023,4,-1,1,0.6,5,1408,"scenario 6"
"369",5941,"Taraba","Ardo-Kola","SMC","Keana","august",2024,1,-1,1,0.6,5,1683,"scenario 6"
"370",5942,"Taraba","Ardo-Kola","SMC","Keana","august",2024,2,-1,1,0.6,5,1713,"scenario 6"
"371",5943,"Taraba","Ardo-Kola","SMC","Keana","august",2024,3,-1,1,0.6,5,1743,"scenario 6"
"372",5944,"Taraba","Ardo-Kola","SMC","Keana","august",2024,4,-1,1,0.6,5,1773,"scenario 6"
"373",7161,"Taraba","Ardo-Kola","SMC","Keana","august",2025,1,-1,1,0.6,5,2048,"scenario 6"
"374",7162,"Taraba","Ardo-Kola","SMC","Keana","august",2025,2,-1,1,0.6,5,2078,"scenario 6"
"375",7163,"Taraba","Ardo-Kola","SMC","Keana","august",2025,3,-1,1,0.6,5,2108,"scenario 6"
"376",7164,"Taraba","Ardo-Kola","SMC","Keana","august",2025,4,-1,1,0.6,5,2138,"scenario 6"
"377",8381,"Taraba","Ardo-Kola","SMC","Keana","august",2026,1,-1,1,0.6,5,2413,"scenario 6"
"378",8382,"Taraba","Ardo-Kola","SMC","Keana","august",2026,2,-1,1,0.6,5,2443,"scenario 6"
"379",8383,"Taraba","Ardo-Kola","SMC","Keana","august",2026,3,-1,1,0.6,5,2473,"scenario 6"
"380",8384,"Taraba","Ardo-Kola","SMC","Keana","august",2026,4,-1,1,0.6,5,2503,"scenario 6"
"381",9601,"Taraba","Ardo-Kola","SMC","Keana","august",2027,1,-1,1,0.6,5,2778,"scenario 6"
"382",9602,"Taraba","Ardo-Kola","SMC","Keana","august",2027,2,-1,1,0.6,5,2808,"scenario 6"
"383",9603,"Taraba","Ardo-Kola","SMC","Keana","august",2027,3,-1,1,0.6,5,2838,"scenario 6"
"384",9604,"Taraba","Ardo-Kola","SMC","Keana","august",2027,4,-1,1,0.6,5,2868,"scenario 6"
"385",10821,"Taraba","Ardo-Kola","SMC","Keana","august",2028,1,-1,1,0.6,5,3143,"scenario 6"
"386",10822,"Taraba","Ardo-Kola","SMC","Keana","august",2028,2,-1,1,0.6,5,3173,"scenario 6"
"387",10823,"Taraba","Ardo-Kola","SMC","Keana","august",2028,3,-1,1,0.6,5,3203,"scenario 6"
"388",10824,"Taraba","Ardo-Kola","SMC","Keana","august",2028,4,-1,1,0.6,5,3233,"scenario 6"
"389",12041,"Taraba","Ardo-Kola","SMC","Keana","august",2029,1,-1,1,0.6,5,3508,"scenario 6"
"390",12042,"Taraba","Ardo-Kola","SMC","Keana","august",2029,2,-1,1,0.6,5,3538,"scenario 6"
"391",12043,"Taraba","Ardo-Kola","SMC","Keana","august",2029,3,-1,1,0.6,5,3568,"scenario 6"
"392",12044,"Taraba","Ardo-Kola","SMC","Keana","august",2029,4,-1,1,0.6,5,3598,"scenario 6"
"393",13261,"Taraba","Ardo-Kola","SMC","Keana","august",2030,1,-1,1,0.6,5,3873,"scenario 6"
"394",13262,"Taraba","Ardo-Kola","SMC","Keana","august",2030,2,-1,1,0.6,5,3903,"scenario 6"
"395",13263,"Taraba","Ardo-Kola","SMC","Keana","august",2030,3,-1,1,0.6,5,3933,"scenario 6"
"396",13264,"Taraba","Ardo-Kola","SMC","Keana","august",2030,4,-1,1,0.6,5,3963,"scenario 6"
"397",745,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223,"scenario 6"
"398",746,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253,"scenario 6"
"399",747,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283,"scenario 6"
"400",748,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313,"scenario 6"
"401",1965,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588,"scenario 6"
"402",1966,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618,"scenario 6"
"403",1967,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648,"scenario 6"
"404",1968,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678,"scenario 6"
"405",3185,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953,"scenario 6"
"406",3186,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983,"scenario 6"
"407",3187,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013,"scenario 6"
"408",3188,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043,"scenario 6"
"409",4405,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318,"scenario 6"
"410",4406,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348,"scenario 6"
"411",4407,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378,"scenario 6"
"412",4408,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408,"scenario 6"
"413",5625,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683,"scenario 6"
"414",5626,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713,"scenario 6"
"415",5627,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743,"scenario 6"
"416",5628,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773,"scenario 6"
"417",6845,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048,"scenario 6"
"418",6846,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078,"scenario 6"
"419",6847,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108,"scenario 6"
"420",6848,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138,"scenario 6"
"421",8065,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413,"scenario 6"
"422",8066,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443,"scenario 6"
"423",8067,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473,"scenario 6"
"424",8068,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503,"scenario 6"
"425",9285,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778,"scenario 6"
"426",9286,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808,"scenario 6"
"427",9287,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838,"scenario 6"
"428",9288,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868,"scenario 6"
"429",10505,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143,"scenario 6"
"430",10506,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173,"scenario 6"
"431",10507,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203,"scenario 6"
"432",10508,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233,"scenario 6"
"433",11725,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508,"scenario 6"
"434",11726,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538,"scenario 6"
"435",11727,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568,"scenario 6"
"436",11728,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598,"scenario 6"
"437",12945,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873,"scenario 6"
"438",12946,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903,"scenario 6"
"439",12947,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933,"scenario 6"
"440",12948,"Kebbi","Arewa-Dandi","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963,"scenario 6"
"441",749,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223,"scenario 6"
"442",750,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253,"scenario 6"
"443",751,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283,"scenario 6"
"444",752,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313,"scenario 6"
"445",1969,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588,"scenario 6"
"446",1970,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618,"scenario 6"
"447",1971,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648,"scenario 6"
"448",1972,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678,"scenario 6"
"449",3189,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953,"scenario 6"
"450",3190,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983,"scenario 6"
"451",3191,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013,"scenario 6"
"452",3192,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043,"scenario 6"
"453",4409,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318,"scenario 6"
"454",4410,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348,"scenario 6"
"455",4411,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378,"scenario 6"
"456",4412,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408,"scenario 6"
"457",5629,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683,"scenario 6"
"458",5630,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713,"scenario 6"
"459",5631,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743,"scenario 6"
"460",5632,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773,"scenario 6"
"461",6849,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048,"scenario 6"
"462",6850,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078,"scenario 6"
"463",6851,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108,"scenario 6"
"464",6852,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138,"scenario 6"
"465",8069,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413,"scenario 6"
"466",8070,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443,"scenario 6"
"467",8071,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473,"scenario 6"
"468",8072,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503,"scenario 6"
"469",9289,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778,"scenario 6"
"470",9290,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808,"scenario 6"
"471",9291,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838,"scenario 6"
"472",9292,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868,"scenario 6"
"473",10509,"Kebbi","Argungu","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143,"scenario 6"
