"","X1","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday","scenario"
"6057",6121,"Borno","Mafa","SMC","Darazo","july",2027,1,-1,1,0.6,5,2741,"scenario 7"
"6058",6122,"Borno","Mafa","SMC","Darazo","july",2027,2,-1,1,0.6,5,2771,"scenario 7"
"6059",6123,"Borno","Mafa","SMC","Darazo","july",2027,3,-1,1,0.6,5,2801,"scenario 7"
"6060",6124,"Borno","Mafa","SMC","Darazo","july",2027,4,-1,1,0.6,5,2831,"scenario 7"
"6061",6985,"Borno","Mafa","SMC","Darazo","july",2028,1,-1,1,0.6,5,3106,"scenario 7"
"6062",6986,"Borno","Mafa","SMC","Darazo","july",2028,2,-1,1,0.6,5,3136,"scenario 7"
"6063",6987,"Borno","Mafa","SMC","Darazo","july",2028,3,-1,1,0.6,5,3166,"scenario 7"
"6064",6988,"Borno","Mafa","SMC","Darazo","july",2028,4,-1,1,0.6,5,3196,"scenario 7"
"6065",7849,"Borno","Mafa","SMC","Darazo","july",2029,1,-1,1,0.6,5,3471,"scenario 7"
"6066",7850,"Borno","Mafa","SMC","Darazo","july",2029,2,-1,1,0.6,5,3501,"scenario 7"
"6067",7851,"Borno","Mafa","SMC","Darazo","july",2029,3,-1,1,0.6,5,3531,"scenario 7"
"6068",7852,"Borno","Mafa","SMC","Darazo","july",2029,4,-1,1,0.6,5,3561,"scenario 7"
"6069",8713,"Borno","Mafa","SMC","Darazo","july",2030,1,-1,1,0.6,5,3836,"scenario 7"
"6070",8714,"Borno","Mafa","SMC","Darazo","july",2030,2,-1,1,0.6,5,3866,"scenario 7"
"6071",8715,"Borno","Mafa","SMC","Darazo","july",2030,3,-1,1,0.6,5,3896,"scenario 7"
"6072",8716,"Borno","Mafa","SMC","Darazo","july",2030,4,-1,1,0.6,5,3926,"scenario 7"
"6073",77,"Borno","Magumeri","SMC","Gawabawa","august",2020,1,-1,1,0.6,5,223,"scenario 7"
"6074",78,"Borno","Magumeri","SMC","Gawabawa","august",2020,2,-1,1,0.6,5,253,"scenario 7"
"6075",79,"Borno","Magumeri","SMC","Gawabawa","august",2020,3,-1,1,0.6,5,283,"scenario 7"
"6076",80,"Borno","Magumeri","SMC","Gawabawa","august",2020,4,-1,1,0.6,5,313,"scenario 7"
"6077",941,"Borno","Magumeri","SMC","Gawabawa","august",2021,1,-1,1,0.6,5,588,"scenario 7"
"6078",942,"Borno","Magumeri","SMC","Gawabawa","august",2021,2,-1,1,0.6,5,618,"scenario 7"
"6079",943,"Borno","Magumeri","SMC","Gawabawa","august",2021,3,-1,1,0.6,5,648,"scenario 7"
"6080",944,"Borno","Magumeri","SMC","Gawabawa","august",2021,4,-1,1,0.6,5,678,"scenario 7"
"6081",1805,"Borno","Magumeri","SMC","Gawabawa","august",2022,1,-1,1,0.6,5,953,"scenario 7"
"6082",1806,"Borno","Magumeri","SMC","Gawabawa","august",2022,2,-1,1,0.6,5,983,"scenario 7"
"6083",1807,"Borno","Magumeri","SMC","Gawabawa","august",2022,3,-1,1,0.6,5,1013,"scenario 7"
"6084",1808,"Borno","Magumeri","SMC","Gawabawa","august",2022,4,-1,1,0.6,5,1043,"scenario 7"
"6085",2669,"Borno","Magumeri","SMC","Gawabawa","august",2023,1,-1,1,0.6,5,1318,"scenario 7"
"6086",2670,"Borno","Magumeri","SMC","Gawabawa","august",2023,2,-1,1,0.6,5,1348,"scenario 7"
"6087",2671,"Borno","Magumeri","SMC","Gawabawa","august",2023,3,-1,1,0.6,5,1378,"scenario 7"
"6088",2672,"Borno","Magumeri","SMC","Gawabawa","august",2023,4,-1,1,0.6,5,1408,"scenario 7"
"6089",3533,"Borno","Magumeri","SMC","Gawabawa","august",2024,1,-1,1,0.6,5,1683,"scenario 7"
"6090",3534,"Borno","Magumeri","SMC","Gawabawa","august",2024,2,-1,1,0.6,5,1713,"scenario 7"
"6091",3535,"Borno","Magumeri","SMC","Gawabawa","august",2024,3,-1,1,0.6,5,1743,"scenario 7"
"6092",3536,"Borno","Magumeri","SMC","Gawabawa","august",2024,4,-1,1,0.6,5,1773,"scenario 7"
"6093",4397,"Borno","Magumeri","SMC","Gawabawa","august",2025,1,-1,1,0.6,5,2048,"scenario 7"
"6094",4398,"Borno","Magumeri","SMC","Gawabawa","august",2025,2,-1,1,0.6,5,2078,"scenario 7"
"6095",4399,"Borno","Magumeri","SMC","Gawabawa","august",2025,3,-1,1,0.6,5,2108,"scenario 7"
"6096",4400,"Borno","Magumeri","SMC","Gawabawa","august",2025,4,-1,1,0.6,5,2138,"scenario 7"
"6097",5261,"Borno","Magumeri","SMC","Gawabawa","august",2026,1,-1,1,0.6,5,2413,"scenario 7"
"6098",5262,"Borno","Magumeri","SMC","Gawabawa","august",2026,2,-1,1,0.6,5,2443,"scenario 7"
"6099",5263,"Borno","Magumeri","SMC","Gawabawa","august",2026,3,-1,1,0.6,5,2473,"scenario 7"
"6100",5264,"Borno","Magumeri","SMC","Gawabawa","august",2026,4,-1,1,0.6,5,2503,"scenario 7"
"6101",6125,"Borno","Magumeri","SMC","Gawabawa","august",2027,1,-1,1,0.6,5,2778,"scenario 7"
"6102",6126,"Borno","Magumeri","SMC","Gawabawa","august",2027,2,-1,1,0.6,5,2808,"scenario 7"
"6103",6127,"Borno","Magumeri","SMC","Gawabawa","august",2027,3,-1,1,0.6,5,2838,"scenario 7"
"6104",6128,"Borno","Magumeri","SMC","Gawabawa","august",2027,4,-1,1,0.6,5,2868,"scenario 7"
"6105",6989,"Borno","Magumeri","SMC","Gawabawa","august",2028,1,-1,1,0.6,5,3143,"scenario 7"
"6106",6990,"Borno","Magumeri","SMC","Gawabawa","august",2028,2,-1,1,0.6,5,3173,"scenario 7"
"6107",6991,"Borno","Magumeri","SMC","Gawabawa","august",2028,3,-1,1,0.6,5,3203,"scenario 7"
"6108",6992,"Borno","Magumeri","SMC","Gawabawa","august",2028,4,-1,1,0.6,5,3233,"scenario 7"
"6109",7853,"Borno","Magumeri","SMC","Gawabawa","august",2029,1,-1,1,0.6,5,3508,"scenario 7"
"6110",7854,"Borno","Magumeri","SMC","Gawabawa","august",2029,2,-1,1,0.6,5,3538,"scenario 7"
"6111",7855,"Borno","Magumeri","SMC","Gawabawa","august",2029,3,-1,1,0.6,5,3568,"scenario 7"
"6112",7856,"Borno","Magumeri","SMC","Gawabawa","august",2029,4,-1,1,0.6,5,3598,"scenario 7"
"6113",8717,"Borno","Magumeri","SMC","Gawabawa","august",2030,1,-1,1,0.6,5,3873,"scenario 7"
"6114",8718,"Borno","Magumeri","SMC","Gawabawa","august",2030,2,-1,1,0.6,5,3903,"scenario 7"
"6115",8719,"Borno","Magumeri","SMC","Gawabawa","august",2030,3,-1,1,0.6,5,3933,"scenario 7"
"6116",8720,"Borno","Magumeri","SMC","Gawabawa","august",2030,4,-1,1,0.6,5,3963,"scenario 7"
"6117",481,"Katsina","Mai'Adua","SMC","Rimi","march",2020,1,-1,1,0.6,5,131,"scenario 7"
"6118",482,"Katsina","Mai'Adua","SMC","Rimi","march",2020,2,-1,1,0.6,5,161,"scenario 7"
"6119",483,"Katsina","Mai'Adua","SMC","Rimi","march",2020,3,-1,1,0.6,5,191,"scenario 7"
"6120",484,"Katsina","Mai'Adua","SMC","Rimi","march",2020,4,-1,1,0.6,5,221,"scenario 7"
"6121",1345,"Katsina","Mai'Adua","SMC","Rimi","march",2021,1,-1,1,0.6,5,496,"scenario 7"
"6122",1346,"Katsina","Mai'Adua","SMC","Rimi","march",2021,2,-1,1,0.6,5,526,"scenario 7"
"6123",1347,"Katsina","Mai'Adua","SMC","Rimi","march",2021,3,-1,1,0.6,5,556,"scenario 7"
"6124",1348,"Katsina","Mai'Adua","SMC","Rimi","march",2021,4,-1,1,0.6,5,586,"scenario 7"
"6125",2209,"Katsina","Mai'Adua","SMC","Rimi","march",2022,1,-1,1,0.6,5,861,"scenario 7"
"6126",2210,"Katsina","Mai'Adua","SMC","Rimi","march",2022,2,-1,1,0.6,5,891,"scenario 7"
"6127",2211,"Katsina","Mai'Adua","SMC","Rimi","march",2022,3,-1,1,0.6,5,921,"scenario 7"
"6128",2212,"Katsina","Mai'Adua","SMC","Rimi","march",2022,4,-1,1,0.6,5,951,"scenario 7"
"6129",3073,"Katsina","Mai'Adua","SMC","Rimi","march",2023,1,-1,1,0.6,5,1226,"scenario 7"
"6130",3074,"Katsina","Mai'Adua","SMC","Rimi","march",2023,2,-1,1,0.6,5,1256,"scenario 7"
"6131",3075,"Katsina","Mai'Adua","SMC","Rimi","march",2023,3,-1,1,0.6,5,1286,"scenario 7"
"6132",3076,"Katsina","Mai'Adua","SMC","Rimi","march",2023,4,-1,1,0.6,5,1316,"scenario 7"
"6133",3937,"Katsina","Mai'Adua","SMC","Rimi","march",2024,1,-1,1,0.6,5,1591,"scenario 7"
"6134",3938,"Katsina","Mai'Adua","SMC","Rimi","march",2024,2,-1,1,0.6,5,1621,"scenario 7"
"6135",3939,"Katsina","Mai'Adua","SMC","Rimi","march",2024,3,-1,1,0.6,5,1651,"scenario 7"
"6136",3940,"Katsina","Mai'Adua","SMC","Rimi","march",2024,4,-1,1,0.6,5,1681,"scenario 7"
"6137",4801,"Katsina","Mai'Adua","SMC","Rimi","march",2025,1,-1,1,0.6,5,1956,"scenario 7"
"6138",4802,"Katsina","Mai'Adua","SMC","Rimi","march",2025,2,-1,1,0.6,5,1986,"scenario 7"
"6139",4803,"Katsina","Mai'Adua","SMC","Rimi","march",2025,3,-1,1,0.6,5,2016,"scenario 7"
"6140",4804,"Katsina","Mai'Adua","SMC","Rimi","march",2025,4,-1,1,0.6,5,2046,"scenario 7"
"6141",5665,"Katsina","Mai'Adua","SMC","Rimi","march",2026,1,-1,1,0.6,5,2321,"scenario 7"
"6142",5666,"Katsina","Mai'Adua","SMC","Rimi","march",2026,2,-1,1,0.6,5,2351,"scenario 7"
"6143",5667,"Katsina","Mai'Adua","SMC","Rimi","march",2026,3,-1,1,0.6,5,2381,"scenario 7"
"6144",5668,"Katsina","Mai'Adua","SMC","Rimi","march",2026,4,-1,1,0.6,5,2411,"scenario 7"
"6145",6529,"Katsina","Mai'Adua","SMC","Rimi","march",2027,1,-1,1,0.6,5,2686,"scenario 7"
"6146",6530,"Katsina","Mai'Adua","SMC","Rimi","march",2027,2,-1,1,0.6,5,2716,"scenario 7"
"6147",6531,"Katsina","Mai'Adua","SMC","Rimi","march",2027,3,-1,1,0.6,5,2746,"scenario 7"
"6148",6532,"Katsina","Mai'Adua","SMC","Rimi","march",2027,4,-1,1,0.6,5,2776,"scenario 7"
"6149",7393,"Katsina","Mai'Adua","SMC","Rimi","march",2028,1,-1,1,0.6,5,3051,"scenario 7"
"6150",7394,"Katsina","Mai'Adua","SMC","Rimi","march",2028,2,-1,1,0.6,5,3081,"scenario 7"
"6151",7395,"Katsina","Mai'Adua","SMC","Rimi","march",2028,3,-1,1,0.6,5,3111,"scenario 7"
"6152",7396,"Katsina","Mai'Adua","SMC","Rimi","march",2028,4,-1,1,0.6,5,3141,"scenario 7"
"6153",8257,"Katsina","Mai'Adua","SMC","Rimi","march",2029,1,-1,1,0.6,5,3416,"scenario 7"
"6154",8258,"Katsina","Mai'Adua","SMC","Rimi","march",2029,2,-1,1,0.6,5,3446,"scenario 7"
"6155",8259,"Katsina","Mai'Adua","SMC","Rimi","march",2029,3,-1,1,0.6,5,3476,"scenario 7"
"6156",8260,"Katsina","Mai'Adua","SMC","Rimi","march",2029,4,-1,1,0.6,5,3506,"scenario 7"
"6157",9121,"Katsina","Mai'Adua","SMC","Rimi","march",2030,1,-1,1,0.6,5,3781,"scenario 7"
"6158",9122,"Katsina","Mai'Adua","SMC","Rimi","march",2030,2,-1,1,0.6,5,3811,"scenario 7"
"6159",9123,"Katsina","Mai'Adua","SMC","Rimi","march",2030,3,-1,1,0.6,5,3841,"scenario 7"
"6160",9124,"Katsina","Mai'Adua","SMC","Rimi","march",2030,4,-1,1,0.6,5,3871,"scenario 7"
"6161",81,"Borno","Maiduguri","SMC","Darazo","july",2020,1,-1,1,0.6,5,186,"scenario 7"
"6162",82,"Borno","Maiduguri","SMC","Darazo","july",2020,2,-1,1,0.6,5,216,"scenario 7"
"6163",83,"Borno","Maiduguri","SMC","Darazo","july",2020,3,-1,1,0.6,5,246,"scenario 7"
"6164",84,"Borno","Maiduguri","SMC","Darazo","july",2020,4,-1,1,0.6,5,276,"scenario 7"
"6165",945,"Borno","Maiduguri","SMC","Darazo","july",2021,1,-1,1,0.6,5,551,"scenario 7"
"6166",946,"Borno","Maiduguri","SMC","Darazo","july",2021,2,-1,1,0.6,5,581,"scenario 7"
"6167",947,"Borno","Maiduguri","SMC","Darazo","july",2021,3,-1,1,0.6,5,611,"scenario 7"
"6168",948,"Borno","Maiduguri","SMC","Darazo","july",2021,4,-1,1,0.6,5,641,"scenario 7"
"6169",1809,"Borno","Maiduguri","SMC","Darazo","july",2022,1,-1,1,0.6,5,916,"scenario 7"
"6170",1810,"Borno","Maiduguri","SMC","Darazo","july",2022,2,-1,1,0.6,5,946,"scenario 7"
"6171",1811,"Borno","Maiduguri","SMC","Darazo","july",2022,3,-1,1,0.6,5,976,"scenario 7"
"6172",1812,"Borno","Maiduguri","SMC","Darazo","july",2022,4,-1,1,0.6,5,1006,"scenario 7"
"6173",2673,"Borno","Maiduguri","SMC","Darazo","july",2023,1,-1,1,0.6,5,1281,"scenario 7"
"6174",2674,"Borno","Maiduguri","SMC","Darazo","july",2023,2,-1,1,0.6,5,1311,"scenario 7"
"6175",2675,"Borno","Maiduguri","SMC","Darazo","july",2023,3,-1,1,0.6,5,1341,"scenario 7"
"6176",2676,"Borno","Maiduguri","SMC","Darazo","july",2023,4,-1,1,0.6,5,1371,"scenario 7"
"6177",3537,"Borno","Maiduguri","SMC","Darazo","july",2024,1,-1,1,0.6,5,1646,"scenario 7"
"6178",3538,"Borno","Maiduguri","SMC","Darazo","july",2024,2,-1,1,0.6,5,1676,"scenario 7"
"6179",3539,"Borno","Maiduguri","SMC","Darazo","july",2024,3,-1,1,0.6,5,1706,"scenario 7"
"6180",3540,"Borno","Maiduguri","SMC","Darazo","july",2024,4,-1,1,0.6,5,1736,"scenario 7"
"6181",4401,"Borno","Maiduguri","SMC","Darazo","july",2025,1,-1,1,0.6,5,2011,"scenario 7"
"6182",4402,"Borno","Maiduguri","SMC","Darazo","july",2025,2,-1,1,0.6,5,2041,"scenario 7"
"6183",4403,"Borno","Maiduguri","SMC","Darazo","july",2025,3,-1,1,0.6,5,2071,"scenario 7"
"6184",4404,"Borno","Maiduguri","SMC","Darazo","july",2025,4,-1,1,0.6,5,2101,"scenario 7"
"6185",5265,"Borno","Maiduguri","SMC","Darazo","july",2026,1,-1,1,0.6,5,2376,"scenario 7"
"6186",5266,"Borno","Maiduguri","SMC","Darazo","july",2026,2,-1,1,0.6,5,2406,"scenario 7"
"6187",5267,"Borno","Maiduguri","SMC","Darazo","july",2026,3,-1,1,0.6,5,2436,"scenario 7"
"6188",5268,"Borno","Maiduguri","SMC","Darazo","july",2026,4,-1,1,0.6,5,2466,"scenario 7"
"6189",6129,"Borno","Maiduguri","SMC","Darazo","july",2027,1,-1,1,0.6,5,2741,"scenario 7"
"6190",6130,"Borno","Maiduguri","SMC","Darazo","july",2027,2,-1,1,0.6,5,2771,"scenario 7"
"6191",6131,"Borno","Maiduguri","SMC","Darazo","july",2027,3,-1,1,0.6,5,2801,"scenario 7"
"6192",6132,"Borno","Maiduguri","SMC","Darazo","july",2027,4,-1,1,0.6,5,2831,"scenario 7"
"6193",6993,"Borno","Maiduguri","SMC","Darazo","july",2028,1,-1,1,0.6,5,3106,"scenario 7"
"6194",6994,"Borno","Maiduguri","SMC","Darazo","july",2028,2,-1,1,0.6,5,3136,"scenario 7"
"6195",6995,"Borno","Maiduguri","SMC","Darazo","july",2028,3,-1,1,0.6,5,3166,"scenario 7"
"6196",6996,"Borno","Maiduguri","SMC","Darazo","july",2028,4,-1,1,0.6,5,3196,"scenario 7"
"6197",7857,"Borno","Maiduguri","SMC","Darazo","july",2029,1,-1,1,0.6,5,3471,"scenario 7"
"6198",7858,"Borno","Maiduguri","SMC","Darazo","july",2029,2,-1,1,0.6,5,3501,"scenario 7"
"6199",7859,"Borno","Maiduguri","SMC","Darazo","july",2029,3,-1,1,0.6,5,3531,"scenario 7"
"6200",7860,"Borno","Maiduguri","SMC","Darazo","july",2029,4,-1,1,0.6,5,3561,"scenario 7"
"6201",8721,"Borno","Maiduguri","SMC","Darazo","july",2030,1,-1,1,0.6,5,3836,"scenario 7"
"6202",8722,"Borno","Maiduguri","SMC","Darazo","july",2030,2,-1,1,0.6,5,3866,"scenario 7"
"6203",8723,"Borno","Maiduguri","SMC","Darazo","july",2030,3,-1,1,0.6,5,3896,"scenario 7"
"6204",8724,"Borno","Maiduguri","SMC","Darazo","july",2030,4,-1,1,0.6,5,3926,"scenario 7"
"6205",181,"Jigawa","Maigatari","SMC","Babura","may",2020,1,-1,1,0.934456929,5,186,"scenario 7"
"6206",182,"Jigawa","Maigatari","SMC","Babura","may",2020,2,-1,1,0.973782772,5,214,"scenario 7"
"6207",183,"Jigawa","Maigatari","SMC","Babura","may",2020,3,-1,1,0.975655431,5,242,"scenario 7"
"6208",184,"Jigawa","Maigatari","SMC","Babura","may",2020,4,-1,1,0.653558052,5,270,"scenario 7"
"6209",1045,"Jigawa","Maigatari","SMC","Babura","may",2021,1,-1,1,0.934456929,5,551,"scenario 7"
"6210",1046,"Jigawa","Maigatari","SMC","Babura","may",2021,2,-1,1,0.973782772,5,579,"scenario 7"
"6211",1047,"Jigawa","Maigatari","SMC","Babura","may",2021,3,-1,1,0.975655431,5,607,"scenario 7"
"6212",1048,"Jigawa","Maigatari","SMC","Babura","may",2021,4,-1,1,0.653558052,5,635,"scenario 7"
"6213",1909,"Jigawa","Maigatari","SMC","Babura","may",2022,1,-1,1,0.934456929,5,916,"scenario 7"
"6214",1910,"Jigawa","Maigatari","SMC","Babura","may",2022,2,-1,1,0.973782772,5,944,"scenario 7"
"6215",1911,"Jigawa","Maigatari","SMC","Babura","may",2022,3,-1,1,0.975655431,5,972,"scenario 7"
"6216",1912,"Jigawa","Maigatari","SMC","Babura","may",2022,4,-1,1,0.653558052,5,1000,"scenario 7"
"6217",2773,"Jigawa","Maigatari","SMC","Babura","may",2023,1,-1,1,0.934456929,5,1281,"scenario 7"
"6218",2774,"Jigawa","Maigatari","SMC","Babura","may",2023,2,-1,1,0.973782772,5,1309,"scenario 7"
"6219",2775,"Jigawa","Maigatari","SMC","Babura","may",2023,3,-1,1,0.975655431,5,1337,"scenario 7"
"6220",2776,"Jigawa","Maigatari","SMC","Babura","may",2023,4,-1,1,0.653558052,5,1365,"scenario 7"
"6221",3637,"Jigawa","Maigatari","SMC","Babura","may",2024,1,-1,1,0.934456929,5,1646,"scenario 7"
"6222",3638,"Jigawa","Maigatari","SMC","Babura","may",2024,2,-1,1,0.973782772,5,1674,"scenario 7"
"6223",3639,"Jigawa","Maigatari","SMC","Babura","may",2024,3,-1,1,0.975655431,5,1702,"scenario 7"
"6224",3640,"Jigawa","Maigatari","SMC","Babura","may",2024,4,-1,1,0.653558052,5,1730,"scenario 7"
"6225",4501,"Jigawa","Maigatari","SMC","Babura","may",2025,1,-1,1,0.934456929,5,2011,"scenario 7"
"6226",4502,"Jigawa","Maigatari","SMC","Babura","may",2025,2,-1,1,0.973782772,5,2039,"scenario 7"
"6227",4503,"Jigawa","Maigatari","SMC","Babura","may",2025,3,-1,1,0.975655431,5,2067,"scenario 7"
"6228",4504,"Jigawa","Maigatari","SMC","Babura","may",2025,4,-1,1,0.653558052,5,2095,"scenario 7"
"6229",5365,"Jigawa","Maigatari","SMC","Babura","may",2026,1,-1,1,0.934456929,5,2376,"scenario 7"
"6230",5366,"Jigawa","Maigatari","SMC","Babura","may",2026,2,-1,1,0.973782772,5,2404,"scenario 7"
"6231",5367,"Jigawa","Maigatari","SMC","Babura","may",2026,3,-1,1,0.975655431,5,2432,"scenario 7"
"6232",5368,"Jigawa","Maigatari","SMC","Babura","may",2026,4,-1,1,0.653558052,5,2460,"scenario 7"
"6233",6229,"Jigawa","Maigatari","SMC","Babura","may",2027,1,-1,1,0.934456929,5,2741,"scenario 7"
"6234",6230,"Jigawa","Maigatari","SMC","Babura","may",2027,2,-1,1,0.973782772,5,2769,"scenario 7"
"6235",6231,"Jigawa","Maigatari","SMC","Babura","may",2027,3,-1,1,0.975655431,5,2797,"scenario 7"
"6236",6232,"Jigawa","Maigatari","SMC","Babura","may",2027,4,-1,1,0.653558052,5,2825,"scenario 7"
"6237",7093,"Jigawa","Maigatari","SMC","Babura","may",2028,1,-1,1,0.934456929,5,3106,"scenario 7"
"6238",7094,"Jigawa","Maigatari","SMC","Babura","may",2028,2,-1,1,0.973782772,5,3134,"scenario 7"
"6239",7095,"Jigawa","Maigatari","SMC","Babura","may",2028,3,-1,1,0.975655431,5,3162,"scenario 7"
"6240",7096,"Jigawa","Maigatari","SMC","Babura","may",2028,4,-1,1,0.653558052,5,3190,"scenario 7"
"6241",7957,"Jigawa","Maigatari","SMC","Babura","may",2029,1,-1,1,0.934456929,5,3471,"scenario 7"
"6242",7958,"Jigawa","Maigatari","SMC","Babura","may",2029,2,-1,1,0.973782772,5,3499,"scenario 7"
"6243",7959,"Jigawa","Maigatari","SMC","Babura","may",2029,3,-1,1,0.975655431,5,3527,"scenario 7"
"6244",7960,"Jigawa","Maigatari","SMC","Babura","may",2029,4,-1,1,0.653558052,5,3555,"scenario 7"
"6245",8821,"Jigawa","Maigatari","SMC","Babura","may",2030,1,-1,1,0.934456929,5,3836,"scenario 7"
"6246",8822,"Jigawa","Maigatari","SMC","Babura","may",2030,2,-1,1,0.973782772,5,3864,"scenario 7"
"6247",8823,"Jigawa","Maigatari","SMC","Babura","may",2030,3,-1,1,0.975655431,5,3892,"scenario 7"
"6248",8824,"Jigawa","Maigatari","SMC","Babura","may",2030,4,-1,1,0.653558052,5,3920,"scenario 7"
"6249",581,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223,"scenario 7"
"6250",582,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253,"scenario 7"
"6251",583,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283,"scenario 7"
"6252",584,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313,"scenario 7"
"6253",1445,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588,"scenario 7"
"6254",1446,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618,"scenario 7"
"6255",1447,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648,"scenario 7"
"6256",1448,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678,"scenario 7"
"6257",2309,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953,"scenario 7"
"6258",2310,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983,"scenario 7"
"6259",2311,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013,"scenario 7"
"6260",2312,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043,"scenario 7"
"6261",3173,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318,"scenario 7"
"6262",3174,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348,"scenario 7"
"6263",3175,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378,"scenario 7"
"6264",3176,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408,"scenario 7"
"6265",4037,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683,"scenario 7"
"6266",4038,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713,"scenario 7"
"6267",4039,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743,"scenario 7"
"6268",4040,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773,"scenario 7"
"6269",4901,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048,"scenario 7"
"6270",4902,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078,"scenario 7"
"6271",4903,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108,"scenario 7"
"6272",4904,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138,"scenario 7"
"6273",5765,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413,"scenario 7"
"6274",5766,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443,"scenario 7"
"6275",5767,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473,"scenario 7"
"6276",5768,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503,"scenario 7"
"6277",6629,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778,"scenario 7"
"6278",6630,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808,"scenario 7"
"6279",6631,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838,"scenario 7"
"6280",6632,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868,"scenario 7"
"6281",7493,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143,"scenario 7"
"6282",7494,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173,"scenario 7"
"6283",7495,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203,"scenario 7"
"6284",7496,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233,"scenario 7"
"6285",8357,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508,"scenario 7"
"6286",8358,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538,"scenario 7"
"6287",8359,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568,"scenario 7"
"6288",8360,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598,"scenario 7"
"6289",9221,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873,"scenario 7"
"6290",9222,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903,"scenario 7"
"6291",9223,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933,"scenario 7"
"6292",9224,"Kebbi","Maiyama","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963,"scenario 7"
"6293",329,"Kano","Makoda","SMC","Babura","may",2020,1,-1,1,0.6,5,131,"scenario 7"
"6294",330,"Kano","Makoda","SMC","Babura","may",2020,2,-1,1,0.6,5,161,"scenario 7"
