"","X1","State","LGA","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday","scenario"
"2315",11015,"Zamfara","Birnin Magaji","Rimi","march",2026,3,-1,1,0.937605396,5,2432,"scenario 2 - 5"
"2316",11016,"Zamfara","Birnin Magaji","Rimi","march",2026,4,-1,1,0.6,5,2460,"scenario 2 - 5"
"2317",11265,"Zamfara","Birnin Magaji","Rimi","march",2027,1,-1,1,0.854974705,5,2741,"scenario 2 - 5"
"2318",12594,"Zamfara","Birnin Magaji","Rimi","march",2027,2,-1,1,0.927487352,5,2769,"scenario 2 - 5"
"2319",12595,"Zamfara","Birnin Magaji","Rimi","march",2027,3,-1,1,0.937605396,5,2797,"scenario 2 - 5"
"2320",12596,"Zamfara","Birnin Magaji","Rimi","march",2027,4,-1,1,0.6,5,2825,"scenario 2 - 5"
"2321",12845,"Zamfara","Birnin Magaji","Rimi","march",2028,1,-1,1,0.854974705,5,3106,"scenario 2 - 5"
"2322",14174,"Zamfara","Birnin Magaji","Rimi","march",2028,2,-1,1,0.927487352,5,3134,"scenario 2 - 5"
"2323",14175,"Zamfara","Birnin Magaji","Rimi","march",2028,3,-1,1,0.937605396,5,3162,"scenario 2 - 5"
"2324",14176,"Zamfara","Birnin Magaji","Rimi","march",2028,4,-1,1,0.6,5,3190,"scenario 2 - 5"
"2325",14425,"Zamfara","Birnin Magaji","Rimi","march",2029,1,-1,1,0.854974705,5,3471,"scenario 2 - 5"
"2326",15754,"Zamfara","Birnin Magaji","Rimi","march",2029,2,-1,1,0.927487352,5,3499,"scenario 2 - 5"
"2327",15755,"Zamfara","Birnin Magaji","Rimi","march",2029,3,-1,1,0.937605396,5,3527,"scenario 2 - 5"
"2328",15756,"Zamfara","Birnin Magaji","Rimi","march",2029,4,-1,1,0.6,5,3555,"scenario 2 - 5"
"2329",16005,"Zamfara","Birnin Magaji","Rimi","march",2030,1,-1,1,0.854974705,5,3836,"scenario 2 - 5"
"2330",17334,"Zamfara","Birnin Magaji","Rimi","march",2030,2,-1,1,0.927487352,5,3864,"scenario 2 - 5"
"2331",17335,"Zamfara","Birnin Magaji","Rimi","march",2030,3,-1,1,0.937605396,5,3892,"scenario 2 - 5"
"2332",17336,"Zamfara","Birnin Magaji","Rimi","march",2030,4,-1,1,0.6,5,3920,"scenario 2 - 5"
"2333",213,"Borno","Biu","Darazo","july",2020,1,-1,1,0.6,5,186,"scenario 2 - 5"
"2334",246,"Borno","Biu","Darazo","july",2020,2,-1,1,0.6,5,216,"scenario 2 - 5"
"2335",247,"Borno","Biu","Darazo","july",2020,3,-1,1,0.6,5,246,"scenario 2 - 5"
"2336",248,"Borno","Biu","Darazo","july",2020,4,-1,1,0.6,5,276,"scenario 2 - 5"
"2337",1793,"Borno","Biu","Darazo","july",2021,1,-1,1,0.6,5,551,"scenario 2 - 5"
"2338",1826,"Borno","Biu","Darazo","july",2021,2,-1,1,0.6,5,581,"scenario 2 - 5"
"2339",1827,"Borno","Biu","Darazo","july",2021,3,-1,1,0.6,5,611,"scenario 2 - 5"
"2340",1828,"Borno","Biu","Darazo","july",2021,4,-1,1,0.6,5,641,"scenario 2 - 5"
"2341",3373,"Borno","Biu","Darazo","july",2022,1,-1,1,0.6,5,916,"scenario 2 - 5"
"2342",3406,"Borno","Biu","Darazo","july",2022,2,-1,1,0.6,5,946,"scenario 2 - 5"
"2343",3407,"Borno","Biu","Darazo","july",2022,3,-1,1,0.6,5,976,"scenario 2 - 5"
"2344",3408,"Borno","Biu","Darazo","july",2022,4,-1,1,0.6,5,1006,"scenario 2 - 5"
"2345",4953,"Borno","Biu","Darazo","july",2023,1,-1,1,0.6,5,1281,"scenario 2 - 5"
"2346",4986,"Borno","Biu","Darazo","july",2023,2,-1,1,0.6,5,1311,"scenario 2 - 5"
"2347",4987,"Borno","Biu","Darazo","july",2023,3,-1,1,0.6,5,1341,"scenario 2 - 5"
"2348",4988,"Borno","Biu","Darazo","july",2023,4,-1,1,0.6,5,1371,"scenario 2 - 5"
"2349",6533,"Borno","Biu","Darazo","july",2024,1,-1,1,0.6,5,1646,"scenario 2 - 5"
"2350",6566,"Borno","Biu","Darazo","july",2024,2,-1,1,0.6,5,1676,"scenario 2 - 5"
"2351",6567,"Borno","Biu","Darazo","july",2024,3,-1,1,0.6,5,1706,"scenario 2 - 5"
"2352",6568,"Borno","Biu","Darazo","july",2024,4,-1,1,0.6,5,1736,"scenario 2 - 5"
"2353",8113,"Borno","Biu","Darazo","july",2025,1,-1,1,0.6,5,2011,"scenario 2 - 5"
"2354",8146,"Borno","Biu","Darazo","july",2025,2,-1,1,0.6,5,2041,"scenario 2 - 5"
"2355",8147,"Borno","Biu","Darazo","july",2025,3,-1,1,0.6,5,2071,"scenario 2 - 5"
"2356",8148,"Borno","Biu","Darazo","july",2025,4,-1,1,0.6,5,2101,"scenario 2 - 5"
"2357",9693,"Borno","Biu","Darazo","july",2026,1,-1,1,0.6,5,2376,"scenario 2 - 5"
"2358",9726,"Borno","Biu","Darazo","july",2026,2,-1,1,0.6,5,2406,"scenario 2 - 5"
"2359",9727,"Borno","Biu","Darazo","july",2026,3,-1,1,0.6,5,2436,"scenario 2 - 5"
"2360",9728,"Borno","Biu","Darazo","july",2026,4,-1,1,0.6,5,2466,"scenario 2 - 5"
"2361",11273,"Borno","Biu","Darazo","july",2027,1,-1,1,0.6,5,2741,"scenario 2 - 5"
"2362",11306,"Borno","Biu","Darazo","july",2027,2,-1,1,0.6,5,2771,"scenario 2 - 5"
"2363",11307,"Borno","Biu","Darazo","july",2027,3,-1,1,0.6,5,2801,"scenario 2 - 5"
"2364",11308,"Borno","Biu","Darazo","july",2027,4,-1,1,0.6,5,2831,"scenario 2 - 5"
"2365",12853,"Borno","Biu","Darazo","july",2028,1,-1,1,0.6,5,3106,"scenario 2 - 5"
"2366",12886,"Borno","Biu","Darazo","july",2028,2,-1,1,0.6,5,3136,"scenario 2 - 5"
"2367",12887,"Borno","Biu","Darazo","july",2028,3,-1,1,0.6,5,3166,"scenario 2 - 5"
"2368",12888,"Borno","Biu","Darazo","july",2028,4,-1,1,0.6,5,3196,"scenario 2 - 5"
"2369",14433,"Borno","Biu","Darazo","july",2029,1,-1,1,0.6,5,3471,"scenario 2 - 5"
"2370",14466,"Borno","Biu","Darazo","july",2029,2,-1,1,0.6,5,3501,"scenario 2 - 5"
"2371",14467,"Borno","Biu","Darazo","july",2029,3,-1,1,0.6,5,3531,"scenario 2 - 5"
"2372",14468,"Borno","Biu","Darazo","july",2029,4,-1,1,0.6,5,3561,"scenario 2 - 5"
"2373",16013,"Borno","Biu","Darazo","july",2030,1,-1,1,0.6,5,3836,"scenario 2 - 5"
"2374",16046,"Borno","Biu","Darazo","july",2030,2,-1,1,0.6,5,3866,"scenario 2 - 5"
"2375",16047,"Borno","Biu","Darazo","july",2030,3,-1,1,0.6,5,3896,"scenario 2 - 5"
"2376",16048,"Borno","Biu","Darazo","july",2030,4,-1,1,0.6,5,3926,"scenario 2 - 5"
"2377",217,"Sokoto","Bodinga","Gawabawa","august",2020,1,-1,1,0.969736842,5,186,"scenario 2 - 5"
"2378",1322,"Sokoto","Bodinga","Gawabawa","august",2020,2,-1,1,0.994736842,5,214,"scenario 2 - 5"
"2379",1323,"Sokoto","Bodinga","Gawabawa","august",2020,3,-1,1,0.992105263,5,242,"scenario 2 - 5"
"2380",1324,"Sokoto","Bodinga","Gawabawa","august",2020,4,-1,1,0.6,5,270,"scenario 2 - 5"
"2381",1797,"Sokoto","Bodinga","Gawabawa","august",2021,1,-1,1,0.969736842,5,551,"scenario 2 - 5"
"2382",2902,"Sokoto","Bodinga","Gawabawa","august",2021,2,-1,1,0.994736842,5,579,"scenario 2 - 5"
"2383",2903,"Sokoto","Bodinga","Gawabawa","august",2021,3,-1,1,0.992105263,5,607,"scenario 2 - 5"
"2384",2904,"Sokoto","Bodinga","Gawabawa","august",2021,4,-1,1,0.6,5,635,"scenario 2 - 5"
"2385",3377,"Sokoto","Bodinga","Gawabawa","august",2022,1,-1,1,0.969736842,5,916,"scenario 2 - 5"
"2386",4482,"Sokoto","Bodinga","Gawabawa","august",2022,2,-1,1,0.994736842,5,944,"scenario 2 - 5"
"2387",4483,"Sokoto","Bodinga","Gawabawa","august",2022,3,-1,1,0.992105263,5,972,"scenario 2 - 5"
"2388",4484,"Sokoto","Bodinga","Gawabawa","august",2022,4,-1,1,0.6,5,1000,"scenario 2 - 5"
"2389",4957,"Sokoto","Bodinga","Gawabawa","august",2023,1,-1,1,0.969736842,5,1281,"scenario 2 - 5"
"2390",6062,"Sokoto","Bodinga","Gawabawa","august",2023,2,-1,1,0.994736842,5,1309,"scenario 2 - 5"
"2391",6063,"Sokoto","Bodinga","Gawabawa","august",2023,3,-1,1,0.992105263,5,1337,"scenario 2 - 5"
"2392",6064,"Sokoto","Bodinga","Gawabawa","august",2023,4,-1,1,0.6,5,1365,"scenario 2 - 5"
"2393",6537,"Sokoto","Bodinga","Gawabawa","august",2024,1,-1,1,0.969736842,5,1646,"scenario 2 - 5"
"2394",7642,"Sokoto","Bodinga","Gawabawa","august",2024,2,-1,1,0.994736842,5,1674,"scenario 2 - 5"
"2395",7643,"Sokoto","Bodinga","Gawabawa","august",2024,3,-1,1,0.992105263,5,1702,"scenario 2 - 5"
"2396",7644,"Sokoto","Bodinga","Gawabawa","august",2024,4,-1,1,0.6,5,1730,"scenario 2 - 5"
"2397",8117,"Sokoto","Bodinga","Gawabawa","august",2025,1,-1,1,0.969736842,5,2011,"scenario 2 - 5"
"2398",9222,"Sokoto","Bodinga","Gawabawa","august",2025,2,-1,1,0.994736842,5,2039,"scenario 2 - 5"
"2399",9223,"Sokoto","Bodinga","Gawabawa","august",2025,3,-1,1,0.992105263,5,2067,"scenario 2 - 5"
"2400",9224,"Sokoto","Bodinga","Gawabawa","august",2025,4,-1,1,0.6,5,2095,"scenario 2 - 5"
"2401",9697,"Sokoto","Bodinga","Gawabawa","august",2026,1,-1,1,0.969736842,5,2376,"scenario 2 - 5"
"2402",10802,"Sokoto","Bodinga","Gawabawa","august",2026,2,-1,1,0.994736842,5,2404,"scenario 2 - 5"
"2403",10803,"Sokoto","Bodinga","Gawabawa","august",2026,3,-1,1,0.992105263,5,2432,"scenario 2 - 5"
"2404",10804,"Sokoto","Bodinga","Gawabawa","august",2026,4,-1,1,0.6,5,2460,"scenario 2 - 5"
"2405",11277,"Sokoto","Bodinga","Gawabawa","august",2027,1,-1,1,0.969736842,5,2741,"scenario 2 - 5"
"2406",12382,"Sokoto","Bodinga","Gawabawa","august",2027,2,-1,1,0.994736842,5,2769,"scenario 2 - 5"
"2407",12383,"Sokoto","Bodinga","Gawabawa","august",2027,3,-1,1,0.992105263,5,2797,"scenario 2 - 5"
"2408",12384,"Sokoto","Bodinga","Gawabawa","august",2027,4,-1,1,0.6,5,2825,"scenario 2 - 5"
"2409",12857,"Sokoto","Bodinga","Gawabawa","august",2028,1,-1,1,0.969736842,5,3106,"scenario 2 - 5"
"2410",13962,"Sokoto","Bodinga","Gawabawa","august",2028,2,-1,1,0.994736842,5,3134,"scenario 2 - 5"
"2411",13963,"Sokoto","Bodinga","Gawabawa","august",2028,3,-1,1,0.992105263,5,3162,"scenario 2 - 5"
"2412",13964,"Sokoto","Bodinga","Gawabawa","august",2028,4,-1,1,0.6,5,3190,"scenario 2 - 5"
"2413",14437,"Sokoto","Bodinga","Gawabawa","august",2029,1,-1,1,0.969736842,5,3471,"scenario 2 - 5"
"2414",15542,"Sokoto","Bodinga","Gawabawa","august",2029,2,-1,1,0.994736842,5,3499,"scenario 2 - 5"
"2415",15543,"Sokoto","Bodinga","Gawabawa","august",2029,3,-1,1,0.992105263,5,3527,"scenario 2 - 5"
"2416",15544,"Sokoto","Bodinga","Gawabawa","august",2029,4,-1,1,0.6,5,3555,"scenario 2 - 5"
"2417",16017,"Sokoto","Bodinga","Gawabawa","august",2030,1,-1,1,0.969736842,5,3836,"scenario 2 - 5"
"2418",17122,"Sokoto","Bodinga","Gawabawa","august",2030,2,-1,1,0.994736842,5,3864,"scenario 2 - 5"
"2419",17123,"Sokoto","Bodinga","Gawabawa","august",2030,3,-1,1,0.992105263,5,3892,"scenario 2 - 5"
"2420",17124,"Sokoto","Bodinga","Gawabawa","august",2030,4,-1,1,0.6,5,3920,"scenario 2 - 5"
"2421",94,"Bauchi","Bogoro","Alkaleri","july",2020,2,-1,1,0.6,5,216,"scenario 2 - 5"
"2422",95,"Bauchi","Bogoro","Alkaleri","july",2020,3,-1,1,0.6,5,246,"scenario 2 - 5"
"2423",96,"Bauchi","Bogoro","Alkaleri","july",2020,4,-1,1,0.6,5,276,"scenario 2 - 5"
"2424",221,"Bauchi","Bogoro","Alkaleri","july",2020,1,-1,1,0.6,5,186,"scenario 2 - 5"
"2425",1674,"Bauchi","Bogoro","Alkaleri","july",2021,2,-1,1,0.6,5,581,"scenario 2 - 5"
"2426",1675,"Bauchi","Bogoro","Alkaleri","july",2021,3,-1,1,0.6,5,611,"scenario 2 - 5"
"2427",1676,"Bauchi","Bogoro","Alkaleri","july",2021,4,-1,1,0.6,5,641,"scenario 2 - 5"
"2428",1801,"Bauchi","Bogoro","Alkaleri","july",2021,1,-1,1,0.6,5,551,"scenario 2 - 5"
"2429",3254,"Bauchi","Bogoro","Alkaleri","july",2022,2,-1,1,0.6,5,946,"scenario 2 - 5"
"2430",3255,"Bauchi","Bogoro","Alkaleri","july",2022,3,-1,1,0.6,5,976,"scenario 2 - 5"
"2431",3256,"Bauchi","Bogoro","Alkaleri","july",2022,4,-1,1,0.6,5,1006,"scenario 2 - 5"
"2432",3381,"Bauchi","Bogoro","Alkaleri","july",2022,1,-1,1,0.6,5,916,"scenario 2 - 5"
"2433",4834,"Bauchi","Bogoro","Alkaleri","july",2023,2,-1,1,0.6,5,1311,"scenario 2 - 5"
"2434",4835,"Bauchi","Bogoro","Alkaleri","july",2023,3,-1,1,0.6,5,1341,"scenario 2 - 5"
"2435",4836,"Bauchi","Bogoro","Alkaleri","july",2023,4,-1,1,0.6,5,1371,"scenario 2 - 5"
"2436",4961,"Bauchi","Bogoro","Alkaleri","july",2023,1,-1,1,0.6,5,1281,"scenario 2 - 5"
"2437",6414,"Bauchi","Bogoro","Alkaleri","july",2024,2,-1,1,0.6,5,1676,"scenario 2 - 5"
"2438",6415,"Bauchi","Bogoro","Alkaleri","july",2024,3,-1,1,0.6,5,1706,"scenario 2 - 5"
"2439",6416,"Bauchi","Bogoro","Alkaleri","july",2024,4,-1,1,0.6,5,1736,"scenario 2 - 5"
"2440",6541,"Bauchi","Bogoro","Alkaleri","july",2024,1,-1,1,0.6,5,1646,"scenario 2 - 5"
"2441",7994,"Bauchi","Bogoro","Alkaleri","july",2025,2,-1,1,0.6,5,2041,"scenario 2 - 5"
"2442",7995,"Bauchi","Bogoro","Alkaleri","july",2025,3,-1,1,0.6,5,2071,"scenario 2 - 5"
"2443",7996,"Bauchi","Bogoro","Alkaleri","july",2025,4,-1,1,0.6,5,2101,"scenario 2 - 5"
"2444",8121,"Bauchi","Bogoro","Alkaleri","july",2025,1,-1,1,0.6,5,2011,"scenario 2 - 5"
"2445",9574,"Bauchi","Bogoro","Alkaleri","july",2026,2,-1,1,0.6,5,2406,"scenario 2 - 5"
"2446",9575,"Bauchi","Bogoro","Alkaleri","july",2026,3,-1,1,0.6,5,2436,"scenario 2 - 5"
"2447",9576,"Bauchi","Bogoro","Alkaleri","july",2026,4,-1,1,0.6,5,2466,"scenario 2 - 5"
"2448",9701,"Bauchi","Bogoro","Alkaleri","july",2026,1,-1,1,0.6,5,2376,"scenario 2 - 5"
"2449",11154,"Bauchi","Bogoro","Alkaleri","july",2027,2,-1,1,0.6,5,2771,"scenario 2 - 5"
"2450",11155,"Bauchi","Bogoro","Alkaleri","july",2027,3,-1,1,0.6,5,2801,"scenario 2 - 5"
"2451",11156,"Bauchi","Bogoro","Alkaleri","july",2027,4,-1,1,0.6,5,2831,"scenario 2 - 5"
"2452",11281,"Bauchi","Bogoro","Alkaleri","july",2027,1,-1,1,0.6,5,2741,"scenario 2 - 5"
"2453",12734,"Bauchi","Bogoro","Alkaleri","july",2028,2,-1,1,0.6,5,3136,"scenario 2 - 5"
"2454",12735,"Bauchi","Bogoro","Alkaleri","july",2028,3,-1,1,0.6,5,3166,"scenario 2 - 5"
"2455",12736,"Bauchi","Bogoro","Alkaleri","july",2028,4,-1,1,0.6,5,3196,"scenario 2 - 5"
"2456",12861,"Bauchi","Bogoro","Alkaleri","july",2028,1,-1,1,0.6,5,3106,"scenario 2 - 5"
"2457",14314,"Bauchi","Bogoro","Alkaleri","july",2029,2,-1,1,0.6,5,3501,"scenario 2 - 5"
"2458",14315,"Bauchi","Bogoro","Alkaleri","july",2029,3,-1,1,0.6,5,3531,"scenario 2 - 5"
"2459",14316,"Bauchi","Bogoro","Alkaleri","july",2029,4,-1,1,0.6,5,3561,"scenario 2 - 5"
"2460",14441,"Bauchi","Bogoro","Alkaleri","july",2029,1,-1,1,0.6,5,3471,"scenario 2 - 5"
"2461",15894,"Bauchi","Bogoro","Alkaleri","july",2030,2,-1,1,0.6,5,3866,"scenario 2 - 5"
"2462",15895,"Bauchi","Bogoro","Alkaleri","july",2030,3,-1,1,0.6,5,3896,"scenario 2 - 5"
"2463",15896,"Bauchi","Bogoro","Alkaleri","july",2030,4,-1,1,0.6,5,3926,"scenario 2 - 5"
"2464",16021,"Bauchi","Bogoro","Alkaleri","july",2030,1,-1,1,0.6,5,3836,"scenario 2 - 5"
"2465",225,"Plateau","Bokkos","Giwa","august",2020,1,-1,1,0.6,5,223,"scenario 2 - 5"
"2466",1258,"Plateau","Bokkos","Giwa","august",2020,2,-1,1,0.6,5,253,"scenario 2 - 5"
"2467",1259,"Plateau","Bokkos","Giwa","august",2020,3,-1,1,0.6,5,283,"scenario 2 - 5"
"2468",1260,"Plateau","Bokkos","Giwa","august",2020,4,-1,1,0.6,5,313,"scenario 2 - 5"
"2469",1805,"Plateau","Bokkos","Giwa","august",2021,1,-1,1,0.6,5,588,"scenario 2 - 5"
"2470",2838,"Plateau","Bokkos","Giwa","august",2021,2,-1,1,0.6,5,618,"scenario 2 - 5"
"2471",2839,"Plateau","Bokkos","Giwa","august",2021,3,-1,1,0.6,5,648,"scenario 2 - 5"
"2472",2840,"Plateau","Bokkos","Giwa","august",2021,4,-1,1,0.6,5,678,"scenario 2 - 5"
"2473",3385,"Plateau","Bokkos","Giwa","august",2022,1,-1,1,0.6,5,953,"scenario 2 - 5"
"2474",4418,"Plateau","Bokkos","Giwa","august",2022,2,-1,1,0.6,5,983,"scenario 2 - 5"
"2475",4419,"Plateau","Bokkos","Giwa","august",2022,3,-1,1,0.6,5,1013,"scenario 2 - 5"
"2476",4420,"Plateau","Bokkos","Giwa","august",2022,4,-1,1,0.6,5,1043,"scenario 2 - 5"
"2477",4965,"Plateau","Bokkos","Giwa","august",2023,1,-1,1,0.6,5,1318,"scenario 2 - 5"
"2478",5998,"Plateau","Bokkos","Giwa","august",2023,2,-1,1,0.6,5,1348,"scenario 2 - 5"
"2479",5999,"Plateau","Bokkos","Giwa","august",2023,3,-1,1,0.6,5,1378,"scenario 2 - 5"
"2480",6000,"Plateau","Bokkos","Giwa","august",2023,4,-1,1,0.6,5,1408,"scenario 2 - 5"
"2481",6545,"Plateau","Bokkos","Giwa","august",2024,1,-1,1,0.6,5,1683,"scenario 2 - 5"
"2482",7578,"Plateau","Bokkos","Giwa","august",2024,2,-1,1,0.6,5,1713,"scenario 2 - 5"
"2483",7579,"Plateau","Bokkos","Giwa","august",2024,3,-1,1,0.6,5,1743,"scenario 2 - 5"
"2484",7580,"Plateau","Bokkos","Giwa","august",2024,4,-1,1,0.6,5,1773,"scenario 2 - 5"
"2485",8125,"Plateau","Bokkos","Giwa","august",2025,1,-1,1,0.6,5,2048,"scenario 2 - 5"
"2486",9158,"Plateau","Bokkos","Giwa","august",2025,2,-1,1,0.6,5,2078,"scenario 2 - 5"
"2487",9159,"Plateau","Bokkos","Giwa","august",2025,3,-1,1,0.6,5,2108,"scenario 2 - 5"
"2488",9160,"Plateau","Bokkos","Giwa","august",2025,4,-1,1,0.6,5,2138,"scenario 2 - 5"
"2489",9705,"Plateau","Bokkos","Giwa","august",2026,1,-1,1,0.6,5,2413,"scenario 2 - 5"
"2490",10738,"Plateau","Bokkos","Giwa","august",2026,2,-1,1,0.6,5,2443,"scenario 2 - 5"
"2491",10739,"Plateau","Bokkos","Giwa","august",2026,3,-1,1,0.6,5,2473,"scenario 2 - 5"
"2492",10740,"Plateau","Bokkos","Giwa","august",2026,4,-1,1,0.6,5,2503,"scenario 2 - 5"
"2493",11285,"Plateau","Bokkos","Giwa","august",2027,1,-1,1,0.6,5,2778,"scenario 2 - 5"
"2494",12318,"Plateau","Bokkos","Giwa","august",2027,2,-1,1,0.6,5,2808,"scenario 2 - 5"
"2495",12319,"Plateau","Bokkos","Giwa","august",2027,3,-1,1,0.6,5,2838,"scenario 2 - 5"
"2496",12320,"Plateau","Bokkos","Giwa","august",2027,4,-1,1,0.6,5,2868,"scenario 2 - 5"
"2497",12865,"Plateau","Bokkos","Giwa","august",2028,1,-1,1,0.6,5,3143,"scenario 2 - 5"
"2498",13898,"Plateau","Bokkos","Giwa","august",2028,2,-1,1,0.6,5,3173,"scenario 2 - 5"
"2499",13899,"Plateau","Bokkos","Giwa","august",2028,3,-1,1,0.6,5,3203,"scenario 2 - 5"
"2500",13900,"Plateau","Bokkos","Giwa","august",2028,4,-1,1,0.6,5,3233,"scenario 2 - 5"
"2501",14445,"Plateau","Bokkos","Giwa","august",2029,1,-1,1,0.6,5,3508,"scenario 2 - 5"
"2502",15478,"Plateau","Bokkos","Giwa","august",2029,2,-1,1,0.6,5,3538,"scenario 2 - 5"
"2503",15479,"Plateau","Bokkos","Giwa","august",2029,3,-1,1,0.6,5,3568,"scenario 2 - 5"
"2504",15480,"Plateau","Bokkos","Giwa","august",2029,4,-1,1,0.6,5,3598,"scenario 2 - 5"
"2505",16025,"Plateau","Bokkos","Giwa","august",2030,1,-1,1,0.6,5,3873,"scenario 2 - 5"
"2506",17058,"Plateau","Bokkos","Giwa","august",2030,2,-1,1,0.6,5,3903,"scenario 2 - 5"
"2507",17059,"Plateau","Bokkos","Giwa","august",2030,3,-1,1,0.6,5,3933,"scenario 2 - 5"
"2508",17060,"Plateau","Bokkos","Giwa","august",2030,4,-1,1,0.6,5,3963,"scenario 2 - 5"
"2509",229,"Niger","Borgu","Oke-Ero","july",2020,1,-1,1,0.6,5,186,"scenario 2 - 5"
"2510",1158,"Niger","Borgu","Oke-Ero","july",2020,2,-1,1,0.6,5,216,"scenario 2 - 5"
"2511",1159,"Niger","Borgu","Oke-Ero","july",2020,3,-1,1,0.6,5,246,"scenario 2 - 5"
"2512",1160,"Niger","Borgu","Oke-Ero","july",2020,4,-1,1,0.6,5,276,"scenario 2 - 5"
"2513",1809,"Niger","Borgu","Oke-Ero","july",2021,1,-1,1,0.6,5,551,"scenario 2 - 5"
"2514",2738,"Niger","Borgu","Oke-Ero","july",2021,2,-1,1,0.6,5,581,"scenario 2 - 5"
"2515",2739,"Niger","Borgu","Oke-Ero","july",2021,3,-1,1,0.6,5,611,"scenario 2 - 5"
"2516",2740,"Niger","Borgu","Oke-Ero","july",2021,4,-1,1,0.6,5,641,"scenario 2 - 5"
"2517",3389,"Niger","Borgu","Oke-Ero","july",2022,1,-1,1,0.6,5,916,"scenario 2 - 5"
"2518",4318,"Niger","Borgu","Oke-Ero","july",2022,2,-1,1,0.6,5,946,"scenario 2 - 5"
"2519",4319,"Niger","Borgu","Oke-Ero","july",2022,3,-1,1,0.6,5,976,"scenario 2 - 5"
"2520",4320,"Niger","Borgu","Oke-Ero","july",2022,4,-1,1,0.6,5,1006,"scenario 2 - 5"
"2521",4969,"Niger","Borgu","Oke-Ero","july",2023,1,-1,1,0.6,5,1281,"scenario 2 - 5"
"2522",5898,"Niger","Borgu","Oke-Ero","july",2023,2,-1,1,0.6,5,1311,"scenario 2 - 5"
"2523",5899,"Niger","Borgu","Oke-Ero","july",2023,3,-1,1,0.6,5,1341,"scenario 2 - 5"
"2524",5900,"Niger","Borgu","Oke-Ero","july",2023,4,-1,1,0.6,5,1371,"scenario 2 - 5"
"2525",6549,"Niger","Borgu","Oke-Ero","july",2024,1,-1,1,0.6,5,1646,"scenario 2 - 5"
"2526",7478,"Niger","Borgu","Oke-Ero","july",2024,2,-1,1,0.6,5,1676,"scenario 2 - 5"
"2527",7479,"Niger","Borgu","Oke-Ero","july",2024,3,-1,1,0.6,5,1706,"scenario 2 - 5"
"2528",7480,"Niger","Borgu","Oke-Ero","july",2024,4,-1,1,0.6,5,1736,"scenario 2 - 5"
"2529",8129,"Niger","Borgu","Oke-Ero","july",2025,1,-1,1,0.6,5,2011,"scenario 2 - 5"
"2530",9058,"Niger","Borgu","Oke-Ero","july",2025,2,-1,1,0.6,5,2041,"scenario 2 - 5"
"2531",9059,"Niger","Borgu","Oke-Ero","july",2025,3,-1,1,0.6,5,2071,"scenario 2 - 5"
"2532",9060,"Niger","Borgu","Oke-Ero","july",2025,4,-1,1,0.6,5,2101,"scenario 2 - 5"
"2533",9709,"Niger","Borgu","Oke-Ero","july",2026,1,-1,1,0.6,5,2376,"scenario 2 - 5"
"2534",10638,"Niger","Borgu","Oke-Ero","july",2026,2,-1,1,0.6,5,2406,"scenario 2 - 5"
"2535",10639,"Niger","Borgu","Oke-Ero","july",2026,3,-1,1,0.6,5,2436,"scenario 2 - 5"
"2536",10640,"Niger","Borgu","Oke-Ero","july",2026,4,-1,1,0.6,5,2466,"scenario 2 - 5"
"2537",11289,"Niger","Borgu","Oke-Ero","july",2027,1,-1,1,0.6,5,2741,"scenario 2 - 5"
"2538",12218,"Niger","Borgu","Oke-Ero","july",2027,2,-1,1,0.6,5,2771,"scenario 2 - 5"
"2539",12219,"Niger","Borgu","Oke-Ero","july",2027,3,-1,1,0.6,5,2801,"scenario 2 - 5"
"2540",12220,"Niger","Borgu","Oke-Ero","july",2027,4,-1,1,0.6,5,2831,"scenario 2 - 5"
"2541",12869,"Niger","Borgu","Oke-Ero","july",2028,1,-1,1,0.6,5,3106,"scenario 2 - 5"
"2542",13798,"Niger","Borgu","Oke-Ero","july",2028,2,-1,1,0.6,5,3136,"scenario 2 - 5"
"2543",13799,"Niger","Borgu","Oke-Ero","july",2028,3,-1,1,0.6,5,3166,"scenario 2 - 5"
"2544",13800,"Niger","Borgu","Oke-Ero","july",2028,4,-1,1,0.6,5,3196,"scenario 2 - 5"
"2545",14449,"Niger","Borgu","Oke-Ero","july",2029,1,-1,1,0.6,5,3471,"scenario 2 - 5"
"2546",15378,"Niger","Borgu","Oke-Ero","july",2029,2,-1,1,0.6,5,3501,"scenario 2 - 5"
"2547",15379,"Niger","Borgu","Oke-Ero","july",2029,3,-1,1,0.6,5,3531,"scenario 2 - 5"
"2548",15380,"Niger","Borgu","Oke-Ero","july",2029,4,-1,1,0.6,5,3561,"scenario 2 - 5"
"2549",16029,"Niger","Borgu","Oke-Ero","july",2030,1,-1,1,0.6,5,3836,"scenario 2 - 5"
"2550",16958,"Niger","Borgu","Oke-Ero","july",2030,2,-1,1,0.6,5,3866,"scenario 2 - 5"
"2551",16959,"Niger","Borgu","Oke-Ero","july",2030,3,-1,1,0.6,5,3896,"scenario 2 - 5"
"2552",16960,"Niger","Borgu","Oke-Ero","july",2030,4,-1,1,0.6,5,3926,"scenario 2 - 5"
"2553",233,"Niger","Bosso","Keana","august",2020,1,-1,1,0.6,5,223,"scenario 2 - 5"
"2554",1162,"Niger","Bosso","Keana","august",2020,2,-1,1,0.6,5,253,"scenario 2 - 5"
