State,LGA,measles_DS,ci_lDS,ci_uDS,Num_DS,measles_state,ci_l_state,ci_u_state,Num_state
Yobe,Fika,0.476190476190476,0.476190476190476,0.476190476190476,25,0.33825875284703,0.27470206139387,0.401815444300189,555
Yobe,Gujba,0.33825875284703,0.27470206139387,0.401815444300189,,0.33825875284703,0.27470206139387,0.401815444300189,555
Yobe,Fune,0.389588922795855,0.206122395617543,0.573055449974167,46,0.33825875284703,0.27470206139387,0.401815444300189,555
Yobe,Gulani,0.33825875284703,0.27470206139387,0.401815444300189,,0.33825875284703,0.27470206139387,0.401815444300189,555
Yobe,Geidam,0.33825875284703,0.27470206139387,0.401815444300189,,0.33825875284703,0.27470206139387,0.401815444300189,555
Yobe,Nangere,0.451612903225806,0.451612903225806,0.451612903225806,9,0.33825875284703,0.27470206139387,0.401815444300189,555
Yobe,Jakusko,0.121677493180317,-0.00900238507420277,0.252357371434836,34,0.33825875284703,0.27470206139387,0.401815444300189,555
Yobe,Karasuwa,0.247497159295636,0.204754857511196,0.290239461080076,41,0.33825875284703,0.27470206139387,0.401815444300189,555
Yobe,Tarmua,0.33825875284703,0.27470206139387,0.401815444300189,,0.33825875284703,0.27470206139387,0.401815444300189,555
Zamfara,Anka,0.0220559211582526,-0.0169442914111079,0.061056133727613,44,0.0950823514792439,0.0539192435873511,0.136245459371137,701
Zamfara,Bakura,0,0,0,34,0.0950823514792439,0.0539192435873511,0.136245459371137,701
Zamfara,Birnin Magaji,0.0950823514792439,0.0539192435873511,0.136245459371137,,0.0950823514792439,0.0539192435873511,0.136245459371137,701
Zamfara,Bukkuyum,0.0691789390061634,-0.0280672785074327,0.166425156519759,38,0.0950823514792439,0.0539192435873511,0.136245459371137,701
Zamfara,Bungudu,0.135211269189729,0.0392873396319529,0.231135198747505,69,0.0950823514792439,0.0539192435873511,0.136245459371137,701
Zamfara,Gummi,0,0,0,67,0.0950823514792439,0.0539192435873511,0.136245459371137,701
Ogun,Ipokia,0.3,0.3,0.3,12,0.447512562178998,0.373499417047688,0.521525707310308,350
Zamfara,Gusau,0.171323869090265,0.144568178795606,0.198079559384925,81,0.0950823514792439,0.0539192435873511,0.136245459371137,701
Zamfara,Kaura-Namoda,0.0110027837371456,-0.00718902280491715,0.0291945902792083,62,0.0950823514792439,0.0539192435873511,0.136245459371137,701
Zamfara,Maradun,0.0294579710628353,0.00749482669846616,0.0514211154272045,41,0.0950823514792439,0.0539192435873511,0.136245459371137,701
Zamfara,Tsafe,0.191540768946606,0.0403537263441294,0.342727811549083,70,0.0950823514792439,0.0539192435873511,0.136245459371137,701
Zamfara,Maru,0.0950823514792439,0.0539192435873511,0.136245459371137,,0.0950823514792439,0.0539192435873511,0.136245459371137,701
Zamfara,Shinkafi,0,0,0,30,0.0950823514792439,0.0539192435873511,0.136245459371137,701
Zamfara,Talata Mafara,0.154139705403161,0.0459585039107515,0.26232090689557,108,0.0950823514792439,0.0539192435873511,0.136245459371137,701
Zamfara,Zurmi,0.138707501219087,0.0328746627487237,0.244540339689451,57,0.0950823514792439,0.0539192435873511,0.136245459371137,701
Akwa lbom,Mbo,0.142857142857143,0.142857142857143,0.142857142857143,5,0.505750172772254,0.43409525471628,0.577405090828228,288
Akwa lbom,Oron,0.444444444444444,0.444444444444444,0.444444444444444,7,0.505750172772254,0.43409525471628,0.577405090828228,288
Akwa lbom,Udung Uko,0.505750172772254,0.43409525471628,0.577405090828228,,0.505750172772254,0.43409525471628,0.577405090828228,288
Cross River,Calabar South,0.947945206838333,0.855709053187159,1.04018136048951,6,0.566016535061912,0.473941797944482,0.658091272179341,185
Akwa lbom,Ibeno,0.505750172772254,0.43409525471628,0.577405090828228,,0.505750172772254,0.43409525471628,0.577405090828228,288
Akwa lbom,Eastern Obolo,0.444444444444444,0.444444444444444,0.444444444444444,12,0.505750172772254,0.43409525471628,0.577405090828228,288
Rivers,Degema,0.6,0.6,0.6,7,0.53537350390391,0.470311015509217,0.600435992298603,553
Bayelsa,Brass,0.49201204166579,0.39594721750553,0.588076865826051,14,0.575658018437726,0.503285761714198,0.648030275161255,126
Bayelsa,Southern Ijaw,0.649737291684654,0.497149214748793,0.802325368620514,12,0.575658018437726,0.503285761714198,0.648030275161255,126
Bayelsa,Ekeremor,0.628766721959512,0.375314883511418,0.882218560407607,17,0.575658018437726,0.503285761714198,0.648030275161255,126
Delta,Burutu,0.381818198354451,0.26900568669483,0.494630710014073,13,0.567283178332353,0.507461764200399,0.627104592464308,334
Delta,Warri South West,0,0,0,5,0.567283178332353,0.507461764200399,0.627104592464308,334
Delta,Warri North,0.151447481758966,-0.0458228799070736,0.348717843425006,12,0.567283178332353,0.507461764200399,0.627104592464308,334
Ondo,Ilaje,0.0909090909090909,0.0909090909090909,0.0909090909090909,11,0.54687005835341,0.448653444082055,0.645086672624765,220
Lagos,Ibeju/Lekki,0.529411764705882,0.529411764705882,0.529411764705882,30,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Amuwo-Odofin,0.806922681209431,0.649005737975247,0.964839624443616,39,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Badagry,0.6,0.6,0.6,6,0.680218735508644,0.614686860942845,0.745750610074444,834
Ogun,Egbado North,0.5,0.5,0.5,3,0.447512562178998,0.373499417047688,0.521525707310308,350
Ogun,Imeko-Afon,0,0,0,2,0.447512562178998,0.373499417047688,0.521525707310308,350
Oyo,Iwajowa,0.545454545454545,0.545454545454545,0.545454545454546,18,0.459254156288434,0.367802705508532,0.550705607068336,538
Oyo,Atigbo,0,0,0,8,0.459254156288434,0.367802705508532,0.550705607068336,538
Kwara,Baruten,0.0699658843284428,0.0173017434569585,0.122630025199927,31,0.408070158010094,0.289627801584757,0.52651251443543,279
Niger,Borgu,0,0,0,12,0.30815120915624,0.237052243908067,0.379250174404413,704
Kebbi,Bagudo,0.175,0.137677195801565,0.212322804198435,60,0.24495339745972,0.195670307636835,0.294236487282605,537
Kebbi,Dandi,0.169214974981833,-0.0881707064818679,0.426600656445534,19,0.24495339745972,0.195670307636835,0.294236487282605,537
Kebbi,Arewa-Dandi,0.277777777777778,0.277777777777778,0.277777777777778,11,0.24495339745972,0.195670307636835,0.294236487282605,537
Sokoto,Gudu,0.154643157438515,0.116934709361398,0.192351605515631,,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Tangaza,0.154643157438515,0.116934709361398,0.192351605515631,,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Gada,0.274698800822071,0.239370176418822,0.31002742522532,28,0.154643157438515,0.116934709361398,0.192351605515631,494
Sokoto,Sabon Birni,0.166573478508221,-0.0386715947384575,0.3718185517549,39,0.154643157438515,0.116934709361398,0.192351605515631,494
Katsina,kaita,0.473684210526316,0.473684210526316,0.473684210526316,32,0.238573963221338,0.186320004612804,0.290827921829873,1295
Katsina,Jibia,0.37037037037037,0.37037037037037,0.37037037037037,59,0.238573963221338,0.186320004612804,0.290827921829873,1295
Katsina,Mashi,0,0,0,17,0.238573963221338,0.186320004612804,0.290827921829873,1295
Katsina,Mai'Adua,0.363636363636364,0.363636363636364,0.363636363636364,21,0.238573963221338,0.186320004612804,0.290827921829873,1295
Katsina,Zango,0.583333333333333,0.583333333333333,0.583333333333333,29,0.238573963221338,0.186320004612804,0.290827921829873,1295
Katsina,Baure,0.15,0.15,0.15,32,0.238573963221338,0.186320004612804,0.290827921829873,1295
Jigawa,Sule-Tankarkar,0.363636363636364,0.363636363636364,0.363636363636364,33,0.42474498680166,0.381313424950133,0.468176548653187,774
Jigawa,Maigatari,0.620912990339066,0.431650732431956,0.810175248246176,16,0.42474498680166,0.381313424950133,0.468176548653187,774
Taraba,Ussa,0.571428571428571,0.571428571428571,0.571428571428571,8,0.320237681845557,0.267753861446267,0.372721502244847,404
Yobe,Machina,0.343925796154553,0.236655474094244,0.451196118214861,267,0.33825875284703,0.27470206139387,0.401815444300189,555
Yobe,Yusufari,0.521739130434783,0.521739130434783,0.521739130434783,15,0.33825875284703,0.27470206139387,0.401815444300189,555
Lagos,Shomolu,0.8,0.8,0.8,16,0.680218735508644,0.614686860942845,0.745750610074444,834
Yobe,Yunusari,0.33825875284703,0.27470206139387,0.401815444300189,,0.33825875284703,0.27470206139387,0.401815444300189,555
Borno,Monguno,0.357133954975551,0.290748821768006,0.423519088183096,,0.357133954975551,0.290748821768006,0.423519088183096,340
Borno,Mobbar,0.191500316103817,0.143234629699761,0.239766002507873,26,0.357133954975551,0.290748821768006,0.423519088183096,340
Borno,Ngala,0.357133954975551,0.290748821768006,0.423519088183096,,0.357133954975551,0.290748821768006,0.423519088183096,340
Borno,Abadam,0.357133954975551,0.290748821768006,0.423519088183096,,0.357133954975551,0.290748821768006,0.423519088183096,340
Borno,Kukawa,0.375,0.375,0.375,7,0.357133954975551,0.290748821768006,0.423519088183096,340
Borno,Kala/Balge,0.357133954975551,0.290748821768006,0.423519088183096,,0.357133954975551,0.290748821768006,0.423519088183096,340
Borno,Bama,0.357133954975551,0.290748821768006,0.423519088183096,,0.357133954975551,0.290748821768006,0.423519088183096,340
Borno,Gwoza,0.357133954975551,0.290748821768006,0.423519088183096,,0.357133954975551,0.290748821768006,0.423519088183096,340
Adamawa,Madagali,0.48005008846194,0.41083532460703,0.54926485231685,,0.48005008846194,0.41083532460703,0.54926485231685,448
Adamawa,Michika,0.6,0.6,0.6,9,0.48005008846194,0.41083532460703,0.54926485231685,448
Adamawa,Mubi North,0.503944378984809,0.43749429432897,0.570394463640648,48,0.48005008846194,0.41083532460703,0.54926485231685,448
Adamawa,Maiha,0.19047619047619,0.19047619047619,0.190476190476191,13,0.48005008846194,0.41083532460703,0.54926485231685,448
Adamawa,Fufore,0.0823204306388491,-0.0385500094761455,0.203190870753844,26,0.48005008846194,0.41083532460703,0.54926485231685,448
Adamawa,Jada,0.554847188201895,0.328443787049089,0.7812505893547,37,0.48005008846194,0.41083532460703,0.54926485231685,448
Adamawa,Ganaye,0.272727272727273,0.272727272727273,0.272727272727273,8,0.48005008846194,0.41083532460703,0.54926485231685,448
Adamawa,Toungo,0.733333333333333,0.733333333333333,0.733333333333333,14,0.48005008846194,0.41083532460703,0.54926485231685,448
Taraba,Kurmi,0.3,0.3,0.3,21,0.320237681845557,0.267753861446267,0.372721502244847,404
Taraba,Gashaka,0.352941176470588,0.352941176470588,0.352941176470588,11,0.320237681845557,0.267753861446267,0.372721502244847,404
Taraba,Sardauna,0.336576339719115,0.213038622914049,0.460114056524181,73,0.320237681845557,0.267753861446267,0.372721502244847,404
Taraba,Takum,0.297699627359775,0.164931162901365,0.430468091818185,24,0.320237681845557,0.267753861446267,0.372721502244847,404
Benue,Kwande,0.666666666666667,0.666666666666667,0.666666666666667,27,0.534860105720566,0.485580665031866,0.584139546409267,532
Cross River,Obanliku,0.833333333333333,0.833333333333333,0.833333333333333,6,0.566016535061912,0.473941797944482,0.658091272179341,185
Cross River,Boki,0.4,0.4,0.4,12,0.566016535061912,0.473941797944482,0.658091272179341,185
Cross River,Etung,0.666666666666667,0.666666666666667,0.666666666666667,4,0.566016535061912,0.473941797944482,0.658091272179341,185
Cross River,Akamkpa,0.351385412417015,0.182780098052776,0.519990726781255,12,0.566016535061912,0.473941797944482,0.658091272179341,185
Cross River,Bakassi,0.566016535061912,0.473941797944482,0.658091272179341,,0.566016535061912,0.473941797944482,0.658091272179341,185
Cross River,Akpabuyo,0.418114794124285,0.194289415138546,0.641940173110023,13,0.566016535061912,0.473941797944482,0.658091272179341,185
Lagos,Eti-Osa,1,1,1,4,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Ikorodu,0.527812580646814,0.408130521310048,0.64749463998358,61,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Kosofe,0.549197194428745,0.440241487364164,0.658152901493326,71,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Lagos Island,0.75,0.75,0.75,26,0.680218735508644,0.614686860942845,0.745750610074444,834
Lagos,Lagos Mainland,0.669421470319186,0.41693177230265,0.921911168335721,17,0.680218735508644,0.614686860942845,0.745750610074444,834
