LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,simday,llins1,mortality,kill_rate,block_initial
Ibadan North East,Owan East,2023,Ibadan North East,0.628571429,0.685714285,0.75,0.678260869,2,march,1226,Urban areas,0.294659555,0.373170294,0.53
Ibadan North West,Owan East,2020,Ibadan North West,0.388110415,0.566939809,0.374220281,0.359621153,1,march,131,Urban areas,0.316280901,0.390908593,0.53
Ibadan North West,Owan East,2023,Ibadan North West,0.388110415,0.566939809,0.374220281,0.359621153,2,march,1226,Urban areas,0.316280901,0.390908593,0.53
Ibarapa Central,Akinyele,2020,Ibarapa Central,0.429368462,0.450202978,0.538286664,0.618051047,1,may,131,PBO,0.381160727,0.738243305,0.65
Ibarapa Central,Akinyele,2023,Ibarapa Central,0.429368462,0.450202978,0.538286664,0.618051047,2,may,1226,PBO,0.381160727,0.738243305,0.65
Ibarapa East,Oke-Ero,2020,Ibarapa East,0.470146681,0.359315966,0.312455578,0.426145735,1,july,186,PBO,0.343403438,0.73310991,0.65
Ibarapa East,Oke-Ero,2023,Ibarapa East,0.470146681,0.359315966,0.312455578,0.426145735,2,july,1281,PBO,0.343403438,0.73310991,0.65
Ibarapa North,Oke-Ero,2020,Ibarapa North,0.470146681,0.359315966,0.312455578,0.426145735,1,july,186,PBO,0.369500036,0.73685293,0.65
Ibarapa North,Oke-Ero,2023,Ibarapa North,0.470146681,0.359315966,0.312455578,0.426145735,2,july,1281,PBO,0.369500036,0.73685293,0.65
Ido,Akinyele,2020,Ido,0.608052377,0.589355538,0.427915518,0.392245969,1,may,131,Urban areas,0.349706785,0.418466109,0.53
Ido,Akinyele,2023,Ido,0.608052377,0.589355538,0.427915518,0.392245969,2,may,1226,Urban areas,0.349706785,0.418466109,0.53
Irepo,Oke-Ero,2020,Irepo,0.470146681,0.359315966,0.312455578,0.426145735,1,july,186,PBO,0.40196685,0.740377609,0.65
Irepo,Oke-Ero,2023,Irepo,0.470146681,0.359315966,0.312455578,0.426145735,2,july,1281,PBO,0.40196685,0.740377609,0.65
Ogo Oluwa,Oke-Ero,2020,Ogo Oluwa,0.470146681,0.359315966,0.312455578,0.426145735,1,july,186,PBO,0.439422178,0.743346299,0.65
Ogo Oluwa,Oke-Ero,2023,Ogo Oluwa,0.470146681,0.359315966,0.312455578,0.426145735,2,july,1281,PBO,0.439422178,0.743346299,0.65
Olorunsogo,Oke-Ero,2020,Olorunsogo,0.470146681,0.359315966,0.312455578,0.426145735,1,july,186,PBO,0.414397427,0.741472937,0.65
Olorunsogo,Oke-Ero,2023,Olorunsogo,0.470146681,0.359315966,0.312455578,0.426145735,2,july,1281,PBO,0.414397427,0.741472937,0.65
Oluyole,Oke-Ero,2020,Oluyole,0.470146681,0.359315966,0.312455578,0.426145735,1,july,186,PBO,0.288412035,0.721029342,0.65
Oluyole,Oke-Ero,2023,Oluyole,0.470146681,0.359315966,0.312455578,0.426145735,2,july,1281,PBO,0.288412035,0.721029342,0.65
Ona-Ara,Akinyele,2020,Ona-Ara,0.5217819,0.470437196,0.372688174,0.452985571,1,may,131,Urban areas,0.28722207,0.36709896,0.53
Ona-Ara,Akinyele,2023,Ona-Ara,0.5217819,0.470437196,0.372688174,0.452985571,2,may,1226,Urban areas,0.28722207,0.36709896,0.53
Orelope,Oke-Ero,2020,Orelope,0.470146681,0.359315966,0.312455578,0.426145735,1,july,186,PBO,0.392367103,0.739443491,0.65
Orelope,Oke-Ero,2023,Orelope,0.470146681,0.359315966,0.312455578,0.426145735,2,july,1281,PBO,0.392367103,0.739443491,0.65
Ori Ire,Oke-Ero,2020,Ori Ire,0.3,0.36,0.285714286,0.501818182,1,july,186,PBO,0.343662506,0.733152018,0.65
Ori Ire,Oke-Ero,2023,Ori Ire,0.3,0.36,0.285714286,0.501818182,2,july,1281,PBO,0.343662506,0.733152018,0.65
Oyo West,Akinyele,2020,Oyo West,0.545454546,0.171428572,0.06,0.280851064,1,may,131,PBO,0.423437594,0.742197038,0.65
Oyo West,Akinyele,2023,Oyo West,0.545454546,0.171428572,0.06,0.280851064,2,may,1226,PBO,0.423437594,0.742197038,0.65
Saki East,Oke-Ero,2020,Saki East,0.307801859,0.238754963,0.063813232,0.50383321,1,july,186,PBO,0.45017239,0.744035901,0.65
Saki East,Oke-Ero,2023,Saki East,0.307801859,0.238754963,0.063813232,0.50383321,2,july,1281,PBO,0.45017239,0.744035901,0.65
Saki West,Akinyele,2020,Saki West,0.472609405,0.495711082,0.416976124,0.555863074,1,may,131,PBO,0.443453887,0.743612252,0.65
Saki West,Akinyele,2023,Saki West,0.472609405,0.495711082,0.416976124,0.555863074,2,may,1226,PBO,0.443453887,0.743612252,0.65
Surulere2,Oke-Ero,2020,Surulere2,0.189473684,0.533333333,0.525,0.427118644,1,july,186,PBO,0.412184156,0.741286694,0.65
Surulere2,Oke-Ero,2023,Surulere2,0.189473684,0.533333333,0.525,0.427118644,2,july,1281,PBO,0.412184156,0.741286694,0.65
Barikin Ladi,Soba,2020,Barikin Ladi,0.751367978,0.618679891,0.518162234,0.583670154,1,july,186,PBO,0.436851373,0.743171913,0.65
Barikin Ladi,Soba,2023,Barikin Ladi,0.751367978,0.618679891,0.518162234,0.583670154,2,july,1281,PBO,0.436851373,0.743171913,0.65
Bassa2,Soba,2020,Bassa2,0.302284703,0.219479545,0.159121626,0.262465292,1,july,186,PBO,0.472509448,0.745286854,0.65
Bassa2,Soba,2023,Bassa2,0.302284703,0.219479545,0.159121626,0.262465292,2,july,1281,PBO,0.472509448,0.745286854,0.65
Bokkos,Giwa,2020,Bokkos,0.642462204,0.553340174,0.267500864,0.403460142,1,august,223,PBO,0.504790752,0.746742417,0.655470906
Bokkos,Giwa,2023,Bokkos,0.642462204,0.553340174,0.267500864,0.403460142,2,august,1318,PBO,0.504790752,0.746742417,0.655470906
Jos East,Soba,2020,Jos East,0.709090909,0.333333334,0.266666666,0.514285715,1,july,186,PBO,0.522538958,0.747401474,0.685326633
Jos East,Soba,2023,Jos East,0.709090909,0.333333334,0.266666666,0.514285715,2,july,1281,PBO,0.522538958,0.747401474,0.685326633
Jos North,Soba,2020,Jos North,0.627045011,0.385382204,0.274383346,0.48262802,1,july,186,Urban areas,0.493441356,0.533403445,0.53
Jos North,Soba,2023,Jos North,0.627045011,0.385382204,0.274383346,0.48262802,2,july,1281,Urban areas,0.493441356,0.533403445,0.53
Jos South,Soba,2020,Jos South,0.628484639,0.308776674,0.292303906,0.388558711,1,july,186,Urban areas,0.463767002,0.510654246,0.53
Jos South,Soba,2023,Jos South,0.628484639,0.308776674,0.292303906,0.388558711,2,july,1281,Urban areas,0.463767002,0.510654246,0.53
Kanam,Alkaleri,2020,Kanam,0.635088721,0.479912323,0.402237634,0.472330235,1,july,186,PBO,0.551419778,0.748305371,0.728631858
Kanam,Alkaleri,2023,Kanam,0.635088721,0.479912323,0.402237634,0.472330235,2,july,1281,PBO,0.551419778,0.748305371,0.728631858
Kanke,Alkaleri,2020,Kanke,0.507545039,0.369736708,0.379970436,0.497417298,1,july,186,PBO,0.64202109,0.750207233,0.8295543
Kanke,Alkaleri,2023,Kanke,0.507545039,0.369736708,0.379970436,0.497417298,2,july,1281,PBO,0.64202109,0.750207233,0.8295543
Langtang North,Alkaleri,2020,Langtang North,0.4,0.36,0.541935484,0.541935484,1,july,186,PBO,0.48717115,0.74599366,0.65
Langtang North,Alkaleri,2023,Langtang North,0.4,0.36,0.541935484,0.541935484,2,july,1281,PBO,0.48717115,0.74599366,0.65
Langtang South,Keana,2020,Langtang South,0.610647703,0.432622464,0.414896969,0.532394123,1,august,223,PBO,0.543573071,0.748078178,0.717479103
Langtang South,Keana,2023,Langtang South,0.610647703,0.432622464,0.414896969,0.532394123,2,august,1318,PBO,0.543573071,0.748078178,0.717479103
Mangu,Darazo,2020,Mangu,0.735834976,0.601479925,0.428730341,0.558432583,1,july,186,PBO,0.474874026,0.74540649,0.65
Mangu,Darazo,2023,Mangu,0.735834976,0.601479925,0.428730341,0.558432583,2,july,1281,PBO,0.474874026,0.74540649,0.65
Mikang,Alkaleri,2020,Mikang,0.58144166,0.458086331,0.40628614,0.597026536,1,july,186,PBO,0.413678475,0.741412838,0.65
Mikang,Alkaleri,2023,Mikang,0.58144166,0.458086331,0.40628614,0.597026536,2,july,1281,PBO,0.413678475,0.741412838,0.65
Abua/Odual,Ahoada West,2020,Abua-Odual,0.174708179,0.360013954,0.114120534,0.116879237,1,may,131,PBO,0.255950957,0.709612874,0.65
Abua/Odual,Ahoada West,2023,Abua-Odual,0.174708179,0.360013954,0.114120534,0.116879237,2,may,1226,PBO,0.255950957,0.709612874,0.65
Pankshin,Alkaleri,2020,Pankshin,0.260663498,0.227591447,0.322511736,0.338222663,1,july,186,PBO,0.526813534,0.747547566,0.69213601
Pankshin,Alkaleri,2023,Pankshin,0.260663498,0.227591447,0.322511736,0.338222663,2,july,1281,PBO,0.526813534,0.747547566,0.69213601
Qua'an Pan,Keana,2020,Qua'an Pan,0.448579384,0.340250442,0.277662128,0.416967289,1,august,223,PBO,0.569366691,0.748779939,0.752532968
Qua'an Pan,Keana,2023,Qua'an Pan,0.448579384,0.340250442,0.277662128,0.416967289,2,august,1318,PBO,0.569366691,0.748779939,0.752532968
Riyom,Soba,2020,Riyom,0.768,0.771428572,0.8,0.557142857,1,july,186,PBO,0.581840921,0.749076616,0.767900764
Riyom,Soba,2023,Riyom,0.768,0.771428572,0.8,0.557142857,2,july,1281,PBO,0.581840921,0.749076616,0.767900764
Shendam,Keana,2020,Shendam,0.377995315,0.172008598,0.227614038,0.318522088,1,august,223,PBO,0.510631455,0.746969104,0.665583743
Shendam,Keana,2023,Shendam,0.377995315,0.172008598,0.227614038,0.318522088,2,august,1318,PBO,0.510631455,0.746969104,0.665583743
Wase,Alkaleri,2020,Wase,0.394405598,0.313761446,0.26262625,0.340540549,1,july,186,PBO,0.505206823,0.7467589,0.656200857
Wase,Alkaleri,2023,Wase,0.394405598,0.313761446,0.26262625,0.340540549,2,july,1281,PBO,0.505206823,0.7467589,0.656200857
Ahoada East,Ahoada West,2020,Ahoada East,0.141379309,0.316752574,0.054306568,0.081825293,1,may,131,PBO,0.212067193,0.685335866,0.65
Ahoada East,Ahoada West,2023,Ahoada East,0.141379309,0.316752574,0.054306568,0.081825293,2,may,1226,PBO,0.212067193,0.685335866,0.65
Ahoada West,Ahoada West,2020,Ahoada West,0.133333333,0.316752574,0.274918585,0.24,1,may,131,PBO,0.212747654,0.685818488,0.65
Ahoada West,Ahoada West,2023,Ahoada West,0.133333333,0.316752574,0.274918585,0.24,2,may,1226,PBO,0.212747654,0.685818488,0.65
Andoni,Nsit Ubium,2020,Andoni,0.664586387,0.8,0.666705133,0.520872667,1,june,162,PBO,0.187807527,0.66524829,0.65
Andoni,Nsit Ubium,2023,Andoni,0.664586387,0.8,0.666705133,0.520872667,2,june,1257,PBO,0.187807527,0.66524829,0.65
Asari-Toru,Ahoada West,2020,Asari-Toru,0.544867979,0.592916771,0.443250158,0.312017299,1,may,131,PBO,0.231108823,0.697447259,0.65
Asari-Toru,Ahoada West,2023,Asari-Toru,0.544867979,0.592916771,0.443250158,0.312017299,2,may,1226,PBO,0.231108823,0.697447259,0.65
Bonny,Nsit Ubium,2020,Bonny,0.22168776,0.365561881,0.08571512,0.130479757,1,june,162,PBO,0.215646982,0.687830777,0.65
Bonny,Nsit Ubium,2023,Bonny,0.22168776,0.365561881,0.08571512,0.130479757,2,june,1257,PBO,0.215646982,0.687830777,0.65
Eleme,Ahoada West,2020,Eleme,0.401513644,0.30583744,0.205840528,0.322456726,1,may,131,Urban areas,0.25030862,0.337309328,0.53
Eleme,Ahoada West,2023,Eleme,0.401513644,0.30583744,0.205840528,0.322456726,2,may,1226,Urban areas,0.25030862,0.337309328,0.53
Emohua,Ahoada West,2020,Emohua,0.56,0.257142857,0.378947369,0.227586206,1,may,131,PBO,0.246521171,0.705410924,0.65
Emohua,Ahoada West,2023,Emohua,0.56,0.257142857,0.378947369,0.227586206,2,may,1226,PBO,0.246521171,0.705410924,0.65
Etche,Ngor-Okpala,2020,Etche,0.2271976,0.318751444,0.326232458,0.313774224,1,june,162,PBO,0.253940946,0.70875579,0.65
Etche,Ngor-Okpala,2023,Etche,0.2271976,0.318751444,0.326232458,0.313774224,2,june,1257,PBO,0.253940946,0.70875579,0.65
Gokana,Nsit Ubium,2020,Gokana,0.264033275,0.276852827,0.133144747,0.208334825,1,june,162,PBO,0.297628692,0.72358026,0.65
Gokana,Nsit Ubium,2023,Gokana,0.264033275,0.276852827,0.133144747,0.208334825,2,june,1257,PBO,0.297628692,0.72358026,0.65
Ikwerre,Oru West,2020,Ikwerre,0.350330076,0.183214944,0.100435624,0.169306939,1,june,162,PBO,0.244599108,0.704495644,0.65
Ikwerre,Oru West,2023,Ikwerre,0.350330076,0.183214944,0.100435624,0.169306939,2,june,1257,PBO,0.244599108,0.704495644,0.65
Khana,Nsit Ubium,2020,Khana,0.057142858,0.1,0.461538462,0.098360656,1,june,162,PBO,0.213023685,0.686013131,0.65
Khana,Nsit Ubium,2023,Khana,0.057142858,0.1,0.461538462,0.098360656,2,june,1257,PBO,0.213023685,0.686013131,0.65
Obia/Akpor,Ahoada West,2020,Obia-Akpor,0.306591066,0.232700773,0.230269819,0.297628693,1,may,131,Urban areas,0.214169292,0.308907738,0.53
Obia/Akpor,Ahoada West,2023,Obia-Akpor,0.306591066,0.232700773,0.230269819,0.297628693,2,may,1226,Urban areas,0.214169292,0.308907738,0.53
Ogba/Egbema/Ndoni,Ahoada West,2020,Ogba-Egbema-Ndoni,0.479410578,0.187294016,0.140421067,0.169095769,1,may,131,PBO,0.223868267,0.693166972,0.65
Ogba/Egbema/Ndoni,Ahoada West,2023,Ogba-Egbema-Ndoni,0.479410578,0.187294016,0.140421067,0.169095769,2,may,1226,PBO,0.223868267,0.693166972,0.65
Ogu/Bolo,Nsit Ubium,2020,Ogu-Bolo,0.401357616,0.353031661,0.243082888,0.273386149,1,june,162,PBO,0.295928591,0.723128951,0.65
Ogu/Bolo,Nsit Ubium,2023,Ogu-Bolo,0.401357616,0.353031661,0.243082888,0.273386149,2,june,1257,PBO,0.295928591,0.723128951,0.65
Okrika,Nsit Ubium,2020,Okrika,0.549582466,0.419962865,0.089508989,0.231757026,1,june,162,PBO,0.2595175,0.711085056,0.65
Okrika,Nsit Ubium,2023,Okrika,0.549582466,0.419962865,0.089508989,0.231757026,2,june,1257,PBO,0.2595175,0.711085056,0.65
Omumma,Ngor-Okpala,2020,Omumma,0.175494701,0.192300347,0.132556424,0.233608746,1,june,162,PBO,0.307313641,0.725997989,0.65
Omumma,Ngor-Okpala,2023,Omumma,0.175494701,0.192300347,0.132556424,0.233608746,2,june,1257,PBO,0.307313641,0.725997989,0.65
Opobo/Nkoro,Nsit Ubium,2020,Opobo-Nkoro,0.722413175,0.53146069,0.536795838,0.34737299,1,june,162,PBO,0.188571483,0.665974784,0.65
Opobo/Nkoro,Nsit Ubium,2023,Opobo-Nkoro,0.722413175,0.53146069,0.536795838,0.34737299,2,june,1257,PBO,0.188571483,0.665974784,0.65
Oyigbo,Nsit Ubium,2020,Oyigbo,0.4,0.353031661,0.075,0.182608696,1,june,162,PBO,0.27812843,0.717857195,0.65
Oyigbo,Nsit Ubium,2023,Oyigbo,0.4,0.353031661,0.075,0.182608696,2,june,1257,PBO,0.27812843,0.717857195,0.65
Port-Harcourt,Ahoada West,2020,Port-Harcourt,0.286453819,0.35355084,0.396774175,0.246661091,1,may,131,Urban areas,0.218124383,0.311971015,0.53
Port-Harcourt,Ahoada West,2023,Port-Harcourt,0.286453819,0.35355084,0.396774175,0.246661091,2,may,1226,Urban areas,0.218124383,0.311971015,0.53
Tai,Nsit Ubium,2020,Tai,0.167441852,0.186486467,0.135319151,0.148370464,1,june,162,PBO,0.305338962,0.725525368,0.65
Tai,Nsit Ubium,2023,Tai,0.167441852,0.186486467,0.135319151,0.148370464,2,june,1257,PBO,0.305338962,0.725525368,0.65
Binji,Gawabawa,2020,Binji,0.56,0.533333333,0.348387097,0.804347826,1,august,223,PBO,0.828234368,0.751951671,0.933048944
Binji,Gawabawa,2023,Binji,0.56,0.533333333,0.348387097,0.804347826,2,august,1318,PBO,0.828234368,0.751951671,0.933048944
Bodinga,Gawabawa,2020,Bodinga,0.513431045,0.325035083,0.473757079,0.716103769,1,august,223,PBO,0.845274742,0.752040264,0.93841618
Bodinga,Gawabawa,2023,Bodinga,0.513431045,0.325035083,0.473757079,0.716103769,2,august,1318,PBO,0.845274742,0.752040264,0.93841618
Dange-Shnsi,Gawabawa,2020,Dange-Shnsi,0.8,0.635294118,0.2,0.827586207,1,august,223,PBO,0.776225122,0.75162864,0.913429569
Dange-Shnsi,Gawabawa,2023,Dange-Shnsi,0.8,0.635294118,0.2,0.827586207,2,august,1318,PBO,0.776225122,0.75162864,0.913429569
Akuku Toru,Ahoada West,2020,Akuku Toru,0.6,0.8,0.461538462,0.288,1,may,131,PBO,0.307675695,0.72608356,0.65
Akuku Toru,Ahoada West,2023,Akuku Toru,0.6,0.8,0.461538462,0.288,2,may,1226,PBO,0.307675695,0.72608356,0.65
Goronyo,Gawabawa,2020,Goronyo,0.705882353,0.184615385,0.442105264,0.736363637,1,august,223,PBO,0.728302887,0.751240681,0.889990409
Goronyo,Gawabawa,2023,Goronyo,0.705882353,0.184615385,0.442105264,0.736363637,2,august,1318,PBO,0.728302887,0.751240681,0.889990409
Gawabawa,Gawabawa,2020,Gawabawa,0.53672753,0.228611843,0.282318438,0.627115559,1,august,223,PBO,0.808406515,0.751838594,0.926183778
Gawabawa,Gawabawa,2023,Gawabawa,0.53672753,0.228611843,0.282318438,0.627115559,2,august,1318,PBO,0.808406515,0.751838594,0.926183778
Illela,Gawabawa,2020,Illela,0.726215093,0.398046701,0.306829212,0.8,1,august,223,PBO,0.78404554,0.751682958,0.916727662
Illela,Gawabawa,2023,Illela,0.726215093,0.398046701,0.306829212,0.8,2,august,1318,PBO,0.78404554,0.751682958,0.916727662
Isa,Rimi,2020,Isa,0.8,0.678260869,0.32,0.662068966,1,march,131,PBO,0.799422792,0.751783474,0.922834645
Isa,Rimi,2023,Isa,0.8,0.678260869,0.32,0.662068966,2,march,1226,PBO,0.799422792,0.751783474,0.922834645
Kebbe,Birnin Kebbi,2020,Kebbe,0.8,0.737960786,0.641974103,0.8,1,august,223,PBO,0.694602402,0.750898345,0.869590762
Kebbe,Birnin Kebbi,2023,Kebbe,0.8,0.737960786,0.641974103,0.8,2,august,1318,PBO,0.694602402,0.750898345,0.869590762
Kware,Gawabawa,2020,Kware,0.669767442,0.469565218,0.177777778,0.8,1,august,223,PBO,0.839844337,0.752012839,0.936756207
Kware,Gawabawa,2023,Kware,0.669767442,0.469565218,0.177777778,0.8,2,august,1318,PBO,0.839844337,0.752012839,0.936756207
Rabah,Gawabawa,2020,Rabah,0.439024391,0.2,0.204255319,0.698734177,1,august,223,PBO,0.793430134,0.751745258,0.920512443
Rabah,Gawabawa,2023,Rabah,0.439024391,0.2,0.204255319,0.698734177,2,august,1318,PBO,0.793430134,0.751745258,0.920512443
Shagari,Birnin Kebbi,2020,Shagari,0.624,0.4,0.633333334,0.8,1,august,223,PBO,0.765427371,0.75154983,0.908649187
Shagari,Birnin Kebbi,2023,Shagari,0.624,0.4,0.633333334,0.8,2,august,1318,PBO,0.765427371,0.75154983,0.908649187
Mubi South,Darazo,2020,Mubi South,0.474384587,0.505813264,0.589554205,0.512543004,1,july,186,PBO,0.692375167,0.750873281,0.868110544
Mubi South,Darazo,2023,Mubi South,0.474384587,0.505813264,0.589554205,0.512543004,2,july,1281,PBO,0.692375167,0.750873281,0.868110544
Silame,Gawabawa,2020,Silame,0.8,0.8,0.8,0.948717949,1,august,223,PBO,0.766165395,0.751555363,0.908984572
Silame,Gawabawa,2023,Silame,0.8,0.8,0.8,0.948717949,2,august,1318,PBO,0.766165395,0.751555363,0.908984572
Sokoto North,Gawabawa,2020,Sokoto North,0.485411046,0.325425272,0.341327816,0.668984365,1,august,223,PBO,0.778619091,0.751645507,0.91445347
Sokoto North,Gawabawa,2023,Sokoto North,0.485411046,0.325425272,0.341327816,0.668984365,2,august,1318,PBO,0.778619091,0.751645507,0.91445347
Sokoto South,Birnin Kebbi,2020,Sokoto South,0.55454731,0.449316712,0.485236754,0.8,1,august,223,PBO,0.80984662,0.751847196,0.926706343
Sokoto South,Birnin Kebbi,2023,Sokoto South,0.55454731,0.449316712,0.485236754,0.8,2,august,1318,PBO,0.80984662,0.751847196,0.926706343
Tambuwal,Birnin Kebbi,2020,Tambuwal,0.787088298,0.553423536,0.678285754,0.808849393,1,august,223,PBO,0.771427002,0.751594181,0.911338552
Tambuwal,Birnin Kebbi,2023,Tambuwal,0.787088298,0.553423536,0.678285754,0.808849393,2,august,1318,PBO,0.771427002,0.751594181,0.911338552
Tureta,Birnin Kebbi,2020,Tureta,0.654599743,0.284027563,0.331423691,0.723143401,1,august,223,PBO,0.792046748,0.751736265,0.919966046
Tureta,Birnin Kebbi,2023,Tureta,0.654599743,0.284027563,0.331423691,0.723143401,2,august,1318,PBO,0.792046748,0.751736265,0.919966046
Wamako,Gawabawa,2020,Wamako,0.503225807,0.545454546,0.5,0.492857143,1,august,223,PBO,0.797146263,0.751769096,0.921960952
Wamako,Gawabawa,2023,Wamako,0.503225807,0.545454546,0.5,0.492857143,2,august,1318,PBO,0.797146263,0.751769096,0.921960952
Wurno,Gawabawa,2020,Wurno,0.6792007,0.52855275,0.53920734,0.8,1,august,223,PBO,0.774541035,0.751616645,0.912701594
Wurno,Gawabawa,2023,Wurno,0.6792007,0.52855275,0.53920734,0.8,2,august,1318,PBO,0.774541035,0.751616645,0.912701594
Yabo,Gawabawa,2020,Yabo,0.782608696,0.6,0.509090909,0.822580645,1,august,223,PBO,0.745764844,0.751393969,0.899219881
Yabo,Gawabawa,2023,Yabo,0.782608696,0.6,0.509090909,0.822580645,2,august,1318,PBO,0.745764844,0.751393969,0.899219881
Ardo-Kola,Keana,2022,Ardo-Kola,0.6,0.48,0.529411765,0.658064516,1,august,953,PBO,0.406347907,0.740777629,0.65
Ardo-Kola,Keana,2025,Ardo-Kola,0.6,0.48,0.529411765,0.658064516,2,august,2048,PBO,0.406347907,0.740777629,0.65
Gassol,Keana,2022,Gassol,0.441496517,0.239334463,0.321305075,0.548978492,1,august,953,PBO,0.374978294,0.737525302,0.65
Gassol,Keana,2025,Gassol,0.441496517,0.239334463,0.321305075,0.548978492,2,august,2048,PBO,0.374978294,0.737525302,0.65
Bali,Keana,2022,Bali,0.322785386,0.149859722,0.050762174,0.225637115,1,august,953,PBO,0.504206097,0.746719166,0.654442698
Bali,Keana,2025,Bali,0.322785386,0.149859722,0.050762174,0.225637115,2,august,2048,PBO,0.504206097,0.746719166,0.654442698
Donga,Keana,2022,Donga,0.387668808,0.442848605,0.152875016,0.268657657,1,august,953,PBO,0.45406133,0.7442705,0.65
Donga,Keana,2025,Donga,0.387668808,0.442848605,0.152875016,0.268657657,2,august,2048,PBO,0.45406133,0.7442705,0.65
Ibi,Keana,2022,Ibi,0.610647703,0.432622464,0.414896969,0.532394123,1,august,953,PBO,0.422424747,0.742118733,0.65
Ibi,Keana,2025,Ibi,0.610647703,0.432622464,0.414896969,0.532394123,2,august,2048,PBO,0.422424747,0.742118733,0.65
Jalingo,Keana,2022,Jalingo,0.205714283,0.355955051,0.252420709,0.298759306,1,august,953,PBO,0.356978455,0.735176223,0.65
Jalingo,Keana,2025,Jalingo,0.205714283,0.355955051,0.252420709,0.298759306,2,august,2048,PBO,0.356978455,0.735176223,0.65
Yorro,Alkaleri,2022,Yorro,0.182215286,0.458086331,0.111181102,0.187919106,1,july,916,PBO,0.517387575,0.747219143,0.676927146
Yorro,Alkaleri,2025,Yorro,0.182215286,0.458086331,0.111181102,0.187919106,2,july,2011,PBO,0.517387575,0.747219143,0.676927146
Potiskum,Darazo,2022,Potiskum,0.703127959,0.515908974,0.473802431,0.615775217,1,july,916,PBO,0.756968245,0.751484814,0.904711208
Potiskum,Darazo,2025,Potiskum,0.703127959,0.515908974,0.473802431,0.615775217,2,july,2011,PBO,0.756968245,0.751484814,0.904711208
Karin-Lamido,Alkaleri,2022,Karin-Lamido,0.079959606,0.069585785,0.018993246,0.080788166,1,july,916,PBO,0.39417534,0.739625761,0.65
Karin-Lamido,Alkaleri,2025,Karin-Lamido,0.079959606,0.069585785,0.018993246,0.080788166,2,july,2011,PBO,0.39417534,0.739625761,0.65
Lau,Alkaleri,2022,Lau,0.204255319,0.0375,0.084210527,0.160629922,1,july,916,PBO,0.456276312,0.744400781,0.65
Lau,Alkaleri,2025,Lau,0.204255319,0.0375,0.084210527,0.160629922,2,july,2011,PBO,0.456276312,0.744400781,0.65
Wukari,Keana,2022,Wukari,0.51540558,0.364159758,0.303144607,0.427139134,1,august,953,PBO,0.400486685,0.740238845,0.65
Wukari,Keana,2025,Wukari,0.51540558,0.364159758,0.303144607,0.427139134,2,august,2048,PBO,0.400486685,0.740238845,0.65
Zing,Alkaleri,2022,Zing,0.225,0.218181818,0.133333333,0.1125,1,july,916,PBO,0.647611651,0.750291714,0.834356886
Zing,Alkaleri,2025,Zing,0.225,0.218181818,0.133333333,0.1125,2,july,2011,PBO,0.647611651,0.750291714,0.834356886
Bade,Taura,2022,Bade,0.8,0.8,0.8,0.8,1,july,916,PBO,0.715785679,0.751121178,0.882832956
Bade,Taura,2025,Bade,0.8,0.8,0.8,0.8,2,july,2011,PBO,0.715785679,0.751121178,0.882832956
Nguru,Taura,2022,Nguru,0.8,0.444444444,0.55,0.8,1,july,916,PBO,0.638131481,0.750146686,0.826128675
Nguru,Taura,2025,Nguru,0.8,0.444444444,0.55,0.8,2,july,2011,PBO,0.638131481,0.750146686,0.826128675
Bursari,Taura,2022,Bursari,0.725,0.545454546,0.347368421,0.59047619,1,july,916,PBO,0.696388917,0.750918214,0.870765569
Bursari,Taura,2025,Bursari,0.725,0.545454546,0.347368421,0.59047619,2,july,2011,PBO,0.696388917,0.750918214,0.870765569
Damaturu,Darazo,2022,Damaturu,0.193548388,0.145454545,0.09,0.139130435,1,july,916,PBO,0.713904356,0.75110247,0.88171582
Damaturu,Darazo,2025,Damaturu,0.193548388,0.145454545,0.09,0.139130435,2,july,2011,PBO,0.713904356,0.75110247,0.88171582
Fika,Darazo,2022,Fika,0.542720521,0.176470589,0.312245575,0.051428572,1,july,916,PBO,0.755004111,0.751469287,0.903771642
Fika,Darazo,2025,Fika,0.542720521,0.176470589,0.312245575,0.051428572,2,july,2011,PBO,0.755004111,0.751469287,0.903771642
Gujba,Darazo,2022,Gujba,0.542720521,0.392999612,0.312245575,0.590417818,1,july,916,PBO,0.684790286,0.750785416,0.862937108
Gujba,Darazo,2025,Gujba,0.542720521,0.392999612,0.312245575,0.590417818,2,july,2011,PBO,0.684790286,0.750785416,0.862937108
Fune,Darazo,2022,Fune,0.156536068,0.184726934,0.114609751,0.250708666,1,july,916,PBO,0.756549801,0.75148152,0.904511849
Fune,Darazo,2025,Fune,0.156536068,0.184726934,0.114609751,0.250708666,2,july,2011,PBO,0.756549801,0.75148152,0.904511849
Gulani,Alkaleri,2022,Gulani,0.58144166,0.458086331,0.40628614,0.597026536,1,july,916,PBO,0.657079381,0.750428256,0.842174727
Gulani,Alkaleri,2025,Gulani,0.58144166,0.458086331,0.40628614,0.597026536,2,july,2011,PBO,0.657079381,0.750428256,0.842174727
Geidam,Babura,2022,Geidam,0.8,0.781438832,0.76719842,0.8,1,may,861,PBO,0.758492868,0.751496753,0.905433898
