LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday
Nembe,Ahoada West,2023,Nembe,0.615384615,0.555555556,0.35,0.528301887,0.273335383,0.35581817,0.53,2,may,1226
Ogbia,Ahoada West,2020,Ogbia,0.279080839,0.195282068,0.099086898,0.168082691,0.381331283,0.44449378,0.53,1,may,131
Ogbia,Ahoada West,2023,Ogbia,0.279080839,0.195282068,0.099086898,0.168082691,0.381331283,0.44449378,0.53,2,may,1226
Sagbama,Ahoada West,2020,Sagbama,0.231956133,0.226313895,0.173679613,0.205364027,0.219154854,0.312771086,0.53,1,may,131
Sagbama,Ahoada West,2023,Sagbama,0.231956133,0.226313895,0.173679613,0.205364027,0.219154854,0.312771086,0.53,2,may,1226
Yenegoa,Isoko South,2020,Yenegoa,0.266772758,0.256305154,0.222104023,0.244577309,0.260617689,0.34556186,0.53,1,june,162
Yenegoa,Isoko South,2023,Yenegoa,0.266772758,0.256305154,0.222104023,0.244577309,0.260617689,0.34556186,0.53,2,june,1257
Ado,Akinyele,2020,Ado,0.394663802,0.22521866,0.201283786,0.280297908,0.357778894,0.425122422,0.53,1,may,131
Ado,Akinyele,2023,Ado,0.394663802,0.22521866,0.201283786,0.280297908,0.357778894,0.425122422,0.53,2,may,1226
Agatu,Keana,2020,Agatu,0.75,0.833333333,0.655172414,0.705882353,0.440507142,0.492360644,0.53,1,august,223
Agatu,Keana,2023,Agatu,0.75,0.833333333,0.655172414,0.705882353,0.440507142,0.492360644,0.53,2,august,1318
Apa,Keana,2020,Apa,0.842105263,0.352941176,0.416666667,0.467741935,0.437711079,0.490137805,0.53,1,august,223
Apa,Keana,2023,Apa,0.842105263,0.352941176,0.416666667,0.467741935,0.437711079,0.490137805,0.53,2,august,1318
Buruku,Keana,2020,Buruku,0.678571429,0.527777778,0.546875,0.523584906,0.37690999,0.440865552,0.53,1,august,223
Buruku,Keana,2023,Buruku,0.678571429,0.527777778,0.546875,0.523584906,0.37690999,0.440865552,0.53,2,august,1318
Gboko,Keana,2020,Gboko,0.764633412,0.645455044,0.438547558,0.565466494,0.325574075,0.398561371,0.53,1,august,223
Gboko,Keana,2023,Gboko,0.764633412,0.645455044,0.438547558,0.565466494,0.325574075,0.398561371,0.53,2,august,1318
Guma,Keana,2020,Guma,0.754372326,0.751840155,0.739637308,0.670350686,0.365014826,0.431083741,0.53,1,august,223
Guma,Keana,2023,Guma,0.754372326,0.751840155,0.739637308,0.670350686,0.365014826,0.431083741,0.53,2,august,1318
Gwer East,Oke-Ero,2020,Gwer East,0.888888889,0.916666667,0.739130435,0.660714286,0.369333536,0.43463817,0.53,1,july,186
Gwer East,Oke-Ero,2023,Gwer East,0.888888889,0.916666667,0.739130435,0.660714286,0.369333536,0.43463817,0.53,2,july,1281
Gwer West,Keana,2020,Gwer West,0.535714286,0.294117647,0.866666667,0.484375,0.423749809,0.478971197,0.53,1,august,223
Gwer West,Keana,2023,Gwer West,0.535714286,0.294117647,0.866666667,0.484375,0.423749809,0.478971197,0.53,2,august,1318
Katsina-Ala,Keana,2020,Katsina-Ala,0.770171343,0.610136606,0.461619835,0.540749047,0.338062239,0.408859386,0.53,1,august,223
Katsina-Ala,Keana,2023,Katsina-Ala,0.770171343,0.610136606,0.461619835,0.540749047,0.338062239,0.408859386,0.53,2,august,1318
Konshisha,Oke-Ero,2020,Konshisha,0.37037037,0.181818182,0.307692308,0.353846154,0.393916167,0.45479219,0.53,1,july,186
Konshisha,Oke-Ero,2023,Konshisha,0.37037037,0.181818182,0.307692308,0.353846154,0.393916167,0.45479219,0.53,2,july,1281
Logo,Keana,2020,Logo,0.508873086,0.36051872,0.345747474,0.443661769,0.41751013,0.473946946,0.53,1,august,223
Logo,Keana,2023,Logo,0.508873086,0.36051872,0.345747474,0.443661769,0.41751013,0.473946946,0.53,2,august,1318
Makurdi,Keana,2020,Makurdi,0.805491132,0.613397361,0.655426287,0.646262764,0.369068798,0.434420372,0.53,1,august,223
Makurdi,Keana,2023,Makurdi,0.805491132,0.613397361,0.655426287,0.646262764,0.369068798,0.434420372,0.53,2,august,1318
Obi1,Keana,2020,Obi1,0.508873086,0.36051872,0.345747474,0.443661769,0.390472194,0.451978665,0.53,1,august,223
Obi1,Keana,2023,Obi1,0.508873086,0.36051872,0.345747474,0.443661769,0.390472194,0.451978665,0.53,2,august,1318
Ogbadibo,Owan East,2020,Ogbadibo,0.464431748,0.418946669,0.343821936,0.380122437,0.336392711,0.407482111,0.53,1,march,70
Ogbadibo,Owan East,2023,Ogbadibo,0.464431748,0.418946669,0.343821936,0.380122437,0.336392711,0.407482111,0.53,2,march,1165
Ohimini,Akinyele,2020,Ohimini,0.43481825,0.392030997,0.310573478,0.377487976,0.349595567,0.418374369,0.53,1,may,131
Ohimini,Akinyele,2023,Ohimini,0.43481825,0.392030997,0.310573478,0.377487976,0.349595567,0.418374369,0.53,2,may,1226
Oju,Oke-Ero,2020,Oju,0.623814125,0.399359141,0.386233941,0.415949169,0.409720848,0.467648858,0.53,1,july,186
Oju,Oke-Ero,2023,Oju,0.623814125,0.399359141,0.386233941,0.415949169,0.409720848,0.467648858,0.53,2,july,1281
Okpokwu,Akinyele,2020,Okpokwu,0.484848485,0.133333333,0.142857143,0.34375,0.347201019,0.416399046,0.53,1,may,131
Okpokwu,Akinyele,2023,Okpokwu,0.484848485,0.133333333,0.142857143,0.34375,0.347201019,0.416399046,0.53,2,may,1226
Oturkpo,Owan East,2020,Oturkpo,0.665504672,0.504148738,0.437773746,0.495138587,0.406479871,0.465020433,0.53,1,march,70
Oturkpo,Owan East,2023,Oturkpo,0.665504672,0.504148738,0.437773746,0.495138587,0.406479871,0.465020433,0.53,2,march,1165
Tarka,Keana,2020,Tarka,0.88,0.583333333,0.782608696,0.716666667,0.339520975,0.410062837,0.53,1,august,223
Tarka,Keana,2023,Tarka,0.88,0.583333333,0.782608696,0.716666667,0.339520975,0.410062837,0.53,2,august,1318
Ushongo,Oke-Ero,2020,Ushongo,0.391788901,0.299429972,0.260379648,0.355121446,0.333533837,0.405123965,0.53,1,july,186
Ushongo,Oke-Ero,2023,Ushongo,0.391788901,0.299429972,0.260379648,0.355121446,0.333533837,0.405123965,0.53,2,july,1281
Vandeikya,Oke-Ero,2020,Vandeikya,0.581193317,0.487317931,0.378051261,0.458639931,0.384252901,0.446888644,0.53,1,july,186
Vandeikya,Oke-Ero,2023,Vandeikya,0.581193317,0.487317931,0.378051261,0.458639931,0.384252901,0.446888644,0.53,2,july,1281
Askira-Uba,Darazo,2020,Askira/Uba,0.349526848,0.286287543,0.113684119,0.346127211,0.666450057,0.647762427,0.53,1,july,186
Askira-Uba,Darazo,2023,Askira/Uba,0.349526848,0.286287543,0.113684119,0.346127211,0.666450057,0.647762427,0.53,2,july,1281
Enugu East,Uzo-Uwani,2020,Enugu East,0.329093825,0.20369517,0.219981236,0.228052903,0.392074002,0.453287726,0.53,1,june,162
Enugu East,Uzo-Uwani,2023,Enugu East,0.329093825,0.20369517,0.219981236,0.228052903,0.392074002,0.453287726,0.53,2,june,1257
Bayo,Alkaleri,2020,Bayo,0.324324324,0.565217391,0.448979592,0.479452055,0.570036309,0.588279066,0.53,1,july,186
Bayo,Alkaleri,2023,Bayo,0.324324324,0.565217391,0.448979592,0.479452055,0.570036309,0.588279066,0.53,2,july,1281
Biu,Darazo,2020,Biu,0.157894737,0.171428571,0.156862745,0.222222222,0.636944927,0.630783932,0.53,1,july,186
Biu,Darazo,2023,Biu,0.157894737,0.171428571,0.156862745,0.222222222,0.636944927,0.630783932,0.53,2,july,1281
Chibok,Darazo,2020,Chibok,0.452267101,0.327499677,0.260204646,0.492014848,0.652598314,0.639928775,0.53,1,july,186
Chibok,Darazo,2023,Chibok,0.452267101,0.327499677,0.260204646,0.492014848,0.652598314,0.639928775,0.53,2,july,1281
Damboa,Darazo,2020,Damboa,0.452267101,0.327499677,0.260204646,0.492014848,0.695319136,0.663306114,0.53,1,july,186
Damboa,Darazo,2023,Damboa,0.452267101,0.327499677,0.260204646,0.492014848,0.695319136,0.663306114,0.53,2,july,1281
Biase,Ngor-Okpala,2021,Biase,0.482671224,0.526268077,0.476156082,0.550827005,0.42094549,0.476715539,0.53,1,june,527
Biase,Ngor-Okpala,2024,Biase,0.482671224,0.526268077,0.476156082,0.550827005,0.42094549,0.476715539,0.53,2,june,1622
Dikwa,Darazo,2020,Dikwa,0.452267101,0.327499677,0.260204646,0.492014848,0.719398758,0.675465,0.53,1,july,186
Dikwa,Darazo,2023,Dikwa,0.452267101,0.327499677,0.260204646,0.492014848,0.719398758,0.675465,0.53,2,july,1281
Gubio,Gawabawa,2020,Gubio,0.285714286,0.352734644,0.238095238,0.212765957,0.814426994,0.716543356,0.53,1,august,223
Gubio,Gawabawa,2023,Gubio,0.285714286,0.352734644,0.238095238,0.212765957,0.814426994,0.716543356,0.53,2,august,1318
Jere,Gawabawa,2020,Jere,0.511039422,0.394532061,0.208201451,0.382382438,0.753750697,0.691561556,0.53,1,august,223
Jere,Gawabawa,2023,Jere,0.511039422,0.394532061,0.208201451,0.382382438,0.753750697,0.691561556,0.53,2,august,1318
Guzamala,Babura,2020,Guzamala,0.717584416,0.651199027,0.639332017,0.715626442,0.777569747,0.701881155,0.53,1,may,131
Guzamala,Babura,2023,Guzamala,0.717584416,0.651199027,0.639332017,0.715626442,0.777569747,0.701881155,0.53,2,may,1226
Hawul,Darazo,2020,Hawul,0.337806295,0.384955748,0.285515959,0.308921158,0.628168105,0.625521494,0.53,1,july,186
Hawul,Darazo,2023,Hawul,0.337806295,0.384955748,0.285515959,0.308921158,0.628168105,0.625521494,0.53,2,july,1281
Kwaya Kusar,Alkaleri,2020,Kwaya Kusar,0.484534717,0.381738609,0.338571783,0.497522113,0.597977668,0.606689636,0.53,1,july,186
Kwaya Kusar,Alkaleri,2023,Kwaya Kusar,0.484534717,0.381738609,0.338571783,0.497522113,0.597977668,0.606689636,0.53,2,july,1281
Enugu North,Uzo-Uwani,2020,Enugu North,0.154716936,0.048309143,0.141453801,0.113708785,0.420714903,0.476529889,0.53,1,june,162
Enugu North,Uzo-Uwani,2023,Enugu North,0.154716936,0.048309143,0.141453801,0.113708785,0.420714903,0.476529889,0.53,2,june,1257
Kaga,Darazo,2020,Kaga,0.388888889,0.318181818,0.233333333,0.385964912,0.674887541,0.65241475,0.53,1,july,186
Kaga,Darazo,2023,Kaga,0.388888889,0.318181818,0.233333333,0.385964912,0.674887541,0.65241475,0.53,2,july,1281
Mafa,Darazo,2020,Mafa,0.452267101,0.327499677,0.260204646,0.492014848,0.71541858,0.673505468,0.53,1,july,186
Mafa,Darazo,2023,Mafa,0.452267101,0.327499677,0.260204646,0.492014848,0.71541858,0.673505468,0.53,2,july,1281
Obudu,Obubra,2021,Obudu,0.647208055,0.594090851,0.548608298,0.560815073,0.438167494,0.490500973,0.53,1,june,527
Obudu,Obubra,2024,Obudu,0.647208055,0.594090851,0.548608298,0.560815073,0.438167494,0.490500973,0.53,2,june,1622
Konduga,Darazo,2020,Konduga,0.512820513,0.421052632,0.689655172,0.698113208,0.74032898,0.685445232,0.53,1,july,186
Konduga,Darazo,2023,Konduga,0.512820513,0.421052632,0.689655172,0.698113208,0.74032898,0.685445232,0.53,2,july,1281
Bomadi,Isoko South,2022,Bomadi,0.375,0.789473684,0.3,0.303571429,0.197303754,0.29598519,0.53,1,june,892
Bomadi,Isoko South,2025,Bomadi,0.375,0.789473684,0.3,0.303571429,0.197303754,0.29598519,0.53,2,june,1987
Magumeri,Gawabawa,2020,Magumeri,0.541896854,0.352734644,0.28107122,0.599523849,0.783011005,0.704144224,0.53,1,august,223
Magumeri,Gawabawa,2023,Magumeri,0.541896854,0.352734644,0.28107122,0.599523849,0.783011005,0.704144224,0.53,2,august,1318
Maiduguri,Darazo,2020,Maiduguri,0.459238917,0.46306288,0.282129313,0.444007024,0.77182807,0.699455384,0.53,1,july,186
Maiduguri,Darazo,2023,Maiduguri,0.459238917,0.46306288,0.282129313,0.444007024,0.77182807,0.699455384,0.53,2,july,1281
Shani,Alkaleri,2020,Shani,0.484534717,0.381738609,0.338571783,0.497522113,0.675999756,0.653021266,0.53,1,july,186
Shani,Alkaleri,2023,Shani,0.484534717,0.381738609,0.338571783,0.497522113,0.675999756,0.653021266,0.53,2,july,1281
Abi,Obubra,2021,Abi,0.64610383,0.450892796,0.426174519,0.566548821,0.400313882,0.46000802,0.53,1,june,527
Abi,Obubra,2024,Abi,0.64610383,0.450892796,0.426174519,0.566548821,0.400313882,0.46000802,0.53,2,june,1622
Marte,Babura,2020,Marte,0.717584416,0.651199027,0.639332017,0.715626442,0.719831894,0.675677048,0.53,1,may,131
Marte,Babura,2023,Marte,0.717584416,0.651199027,0.639332017,0.715626442,0.719831894,0.675677048,0.53,2,may,1226
Nganzai,Gawabawa,2020,Nganzai,0.541896854,0.352734644,0.28107122,0.599523849,0.772011267,0.699533384,0.53,1,august,223
Nganzai,Gawabawa,2023,Nganzai,0.541896854,0.352734644,0.28107122,0.599523849,0.772011267,0.699533384,0.53,2,august,1318
Bekwara,Oke-Ero,2021,Bekwara,0.391788901,0.299429972,0.260379648,0.355121446,0.383264622,0.4460788,0.53,1,july,551
Bekwara,Oke-Ero,2024,Bekwara,0.391788901,0.299429972,0.260379648,0.355121446,0.383264622,0.4460788,0.53,2,july,1646
Calabar-Municipal,Nsit Ubium,2021,Calabar-Municipal,0.331461607,0.392374883,0.149901442,0.248555116,0.462134621,0.509382696,0.53,1,june,527
Calabar-Municipal,Nsit Ubium,2024,Calabar-Municipal,0.331461607,0.392374883,0.149901442,0.248555116,0.462134621,0.509382696,0.53,2,june,1622
Ikom,Obubra,2021,Ikom,0.5828662,0.461164995,0.73705717,0.47923167,0.470923114,0.51620494,0.53,1,june,527
Ikom,Obubra,2024,Ikom,0.5828662,0.461164995,0.73705717,0.47923167,0.470923114,0.51620494,0.53,2,june,1622
Obubra,Obubra,2021,Obubra,0.674772031,0.704081635,0.539772723,0.587939693,0.444533155,0.495552804,0.53,1,june,527
Obubra,Obubra,2024,Obubra,0.674772031,0.704081635,0.539772723,0.587939693,0.444533155,0.495552804,0.53,2,june,1622
Enugu South,Uzo-Uwani,2020,Enugu South,0.117565295,0.096628193,0.089494789,0.134867503,0.479661177,0.52292855,0.53,1,june,162
Enugu South,Uzo-Uwani,2023,Enugu South,0.117565295,0.096628193,0.089494789,0.134867503,0.479661177,0.52292855,0.53,2,june,1257
Odukpani,Ngor-Okpala,2021,Odukpani,0.341531595,0.210471194,0.048749998,0.308634786,0.447918712,0.498229176,0.53,1,june,527
Odukpani,Ngor-Okpala,2024,Odukpani,0.341531595,0.210471194,0.048749998,0.308634786,0.447918712,0.498229176,0.53,2,june,1622
Ogoja,Obubra,2021,Ogoja,0.482802547,0.54187192,0.533333333,0.462743438,0.439863497,0.491849375,0.53,1,june,527
Ogoja,Obubra,2024,Ogoja,0.482802547,0.54187192,0.533333333,0.462743438,0.439863497,0.491849375,0.53,2,june,1622
Yakurr,Obubra,2021,Yakurr,0.24258289,0.088757375,0.255827844,0.349943355,0.412760432,0.470109825,0.53,1,june,527
Yakurr,Obubra,2024,Yakurr,0.24258289,0.088757375,0.255827844,0.349943355,0.412760432,0.470109825,0.53,2,june,1622
Ogbomosho North,Akinyele,2020,Ogbomosho North,0.378056084,0.444615416,0.408676299,0.388909059,0.277526963,0.359214893,0.53,1,may,131
Ogbomosho North,Akinyele,2023,Ogbomosho North,0.378056084,0.444615416,0.408676299,0.388909059,0.277526963,0.359214893,0.53,2,may,1226
Yala,Oke-Ero,2021,Yala,0.354784519,0.478395015,0.378736362,0.41809937,0.446939058,0.497455497,0.53,1,july,551
Yala,Oke-Ero,2024,Yala,0.354784519,0.478395015,0.378736362,0.41809937,0.446939058,0.497455497,0.53,2,july,1646
Aniocha North,Uzo-Uwani,2022,Aniocha North,0.454545455,0.642857143,0.575757576,0.490196078,0.369401293,0.434693912,0.53,1,june,892
Aniocha North,Uzo-Uwani,2025,Aniocha North,0.454545455,0.642857143,0.575757576,0.490196078,0.369401293,0.434693912,0.53,2,june,1987
Aniocha South,Uzo-Uwani,2022,Aniocha South,0.309074723,0.216639461,0.149918383,0.114574196,0.311595529,0.387055583,0.53,1,june,892
Aniocha South,Uzo-Uwani,2025,Aniocha South,0.309074723,0.216639461,0.149918383,0.114574196,0.311595529,0.387055583,0.53,2,june,1987
Ibadan South West,Owan East,2020,Ibadan South West,0.269024205,0.426143685,0.247986825,0.278602363,0.315354899,0.390146775,0.53,1,march,70
Ibadan South West,Owan East,2023,Ibadan South West,0.269024205,0.426143685,0.247986825,0.278602363,0.315354899,0.390146775,0.53,2,march,1165
Ethiope East,Isoko South,2022,Ethiope East,0.071428571,0.156482654,0.052470085,0.07965734,0.209725367,0.305480359,0.53,1,june,892
Ethiope East,Isoko South,2025,Ethiope East,0.071428571,0.156482654,0.052470085,0.07965734,0.209725367,0.305480359,0.53,2,june,1987
Ethiope West,Isoko South,2022,Ethiope West,0.2,0.255845189,0.111111111,0.255813953,0.342228555,0.412296673,0.53,1,june,892
Ethiope West,Isoko South,2025,Ethiope West,0.2,0.255845189,0.111111111,0.255813953,0.342228555,0.412296673,0.53,2,june,1987
Ika North East,Uzo-Uwani,2022,Ika North East,0.1,0.166666667,0.160050482,0.038461538,0.388201078,0.450121249,0.53,1,june,892
Ika North East,Uzo-Uwani,2025,Ika North East,0.1,0.166666667,0.160050482,0.038461538,0.388201078,0.450121249,0.53,2,june,1987
Ika South,Uzo-Uwani,2022,Ika South,0.276486564,0.224106265,0.076923077,0.0625,0.37137411,0.436316512,0.53,1,june,892
Ika South,Uzo-Uwani,2025,Ika South,0.276486564,0.224106265,0.076923077,0.0625,0.37137411,0.436316512,0.53,2,june,1987
Isoko North,Isoko South,2022,Isoko North,0.166666667,0.285714286,0.25,0.142857143,0.19337815,0.293011529,0.53,1,june,892
Isoko North,Isoko South,2025,Isoko North,0.166666667,0.285714286,0.25,0.142857143,0.19337815,0.293011529,0.53,2,june,1987
Ogbomosho South,Akinyele,2020,Ogbomosho South,0.43481825,0.392030997,0.310573478,0.377487976,0.343621306,0.413445748,0.53,1,may,131
Ogbomosho South,Akinyele,2023,Ogbomosho South,0.43481825,0.392030997,0.310573478,0.377487976,0.343621306,0.413445748,0.53,2,may,1226
Isoko South,Isoko South,2022,Isoko South,0.463214914,0.49319292,0.535686944,0.394115143,0.162398226,0.270038761,0.53,1,june,892
Isoko South,Isoko South,2025,Isoko South,0.463214914,0.49319292,0.535686944,0.394115143,0.162398226,0.270038761,0.53,2,june,1987
Ndokwa East,Ahoada West,2022,Ndokwa East,0.416666667,0.307692308,0.214285714,0.366666667,0.258105917,0.343545804,0.53,1,may,861
Ndokwa East,Ahoada West,2025,Ndokwa East,0.416666667,0.307692308,0.214285714,0.366666667,0.258105917,0.343545804,0.53,2,may,1956
Ndokwa West,Isoko South,2022,Ndokwa West,0.631578947,0.5,0.470588235,0.321428571,0.26790329,0.351427873,0.53,1,june,892
Ndokwa West,Isoko South,2025,Ndokwa West,0.631578947,0.5,0.470588235,0.321428571,0.26790329,0.351427873,0.53,2,june,1987
Okpe,Isoko South,2022,Okpe,0.333333333,0.166666667,0.148148148,0.266666667,0.176806986,0.280610706,0.53,1,june,892
Okpe,Isoko South,2025,Okpe,0.333333333,0.166666667,0.148148148,0.266666667,0.176806986,0.280610706,0.53,2,june,1987
Oshimili North,Uzo-Uwani,2022,Oshimili North,0.276486564,0.224106265,0.160050482,0.188842186,0.34095855,0.41124887,0.53,1,june,892
Oshimili North,Uzo-Uwani,2025,Oshimili North,0.276486564,0.224106265,0.160050482,0.188842186,0.34095855,0.41124887,0.53,2,june,1987
Oshimili South,Uzo-Uwani,2022,Oshimili South,0.375,0.444444444,0.166666667,0.37254902,0.3079518,0.384062211,0.53,1,june,892
Oshimili South,Uzo-Uwani,2025,Oshimili South,0.375,0.444444444,0.166666667,0.37254902,0.3079518,0.384062211,0.53,2,june,1987
Patani,Isoko South,2022,Patani,0.489620759,0.569279466,0.528683068,0.357097751,0.156971919,0.266110793,0.53,1,june,892
Patani,Isoko South,2025,Patani,0.489620759,0.569279466,0.528683068,0.357097751,0.156971919,0.266110793,0.53,2,june,1987
Sapele,Isoko South,2022,Sapele,0.335412085,0.218260693,0.274587058,0.349576812,0.293983111,0.37261735,0.53,1,june,892
Sapele,Isoko South,2025,Sapele,0.335412085,0.218260693,0.274587058,0.349576812,0.293983111,0.37261735,0.53,2,june,1987
Udu,Isoko South,2022,Udu,0.578947368,0.285714286,0.392857143,0.327272727,0.132665008,0.24889334,0.53,1,june,892
Udu,Isoko South,2025,Udu,0.578947368,0.285714286,0.392857143,0.327272727,0.132665008,0.24889334,0.53,2,june,1987
Ughelli North,Isoko South,2022,Ughelli North,0.190181401,0.12316324,0.039430875,0.130051453,0.187814216,0.288820013,0.53,1,june,892
Ughelli North,Isoko South,2025,Ughelli North,0.190181401,0.12316324,0.039430875,0.130051453,0.187814216,0.288820013,0.53,2,june,1987
Ughelli South,Isoko South,2022,Ughelli South,0.498249426,0.48956742,0.224957721,0.182540209,0.146146999,0.258365504,0.53,1,june,892
Ughelli South,Isoko South,2025,Ughelli South,0.498249426,0.48956742,0.224957721,0.182540209,0.146146999,0.258365504,0.53,2,june,1987
Ukwuani,Uzo-Uwani,2022,Ukwuani,0.266666667,0.1,0.058823529,0.217391304,0.33569314,0.406905033,0.53,1,june,892
Ukwuani,Uzo-Uwani,2025,Ukwuani,0.266666667,0.1,0.058823529,0.217391304,0.33569314,0.406905033,0.53,2,june,1987
Uvwie,Isoko South,2022,Uvwie,0.294117647,0.368943463,0.238086574,0.153605817,0.128201894,0.245801456,0.53,1,june,892
Uvwie,Isoko South,2025,Uvwie,0.294117647,0.368943463,0.238086574,0.153605817,0.128201894,0.245801456,0.53,2,june,1987
Warri South,Isoko South,2022,Warri South,0.351097037,0.450830272,0.38439152,0.345305595,0.150613557,0.261546529,0.53,1,june,892
Warri South,Isoko South,2025,Warri South,0.351097037,0.450830272,0.38439152,0.345305595,0.150613557,0.261546529,0.53,2,june,1987
Ohaozara,Obubra,2020,Ohaozara,0.727416794,0.717607948,0.722082809,0.655497383,0.422916581,0.478301408,0.53,1,june,162
Ohaozara,Obubra,2023,Ohaozara,0.727416794,0.717607948,0.722082809,0.655497383,0.422916581,0.478301408,0.53,2,june,1257
Abakaliki,Owan East,2020,Abakaliki,0.763663577,0.624739896,0.555434439,0.620208008,0.416945424,0.473491294,0.53,1,march,70
Abakaliki,Owan East,2023,Abakaliki,0.763663577,0.624739896,0.555434439,0.620208008,0.416945424,0.473491294,0.53,2,march,1165
Afikpo North,Oru West,2020,Afikpo North,0.905685179,0.7833935,0.678846153,0.738112654,0.428193447,0.482537052,0.53,1,june,162
Afikpo North,Oru West,2023,Afikpo North,0.905685179,0.7833935,0.678846153,0.738112654,0.428193447,0.482537052,0.53,2,june,1257
Afikpo South,Ngor-Okpala,2020,Afikpo South,0.66709147,0.563956235,0.528864595,0.583653742,0.44733042,0.497764649,0.53,1,june,162
Afikpo South,Ngor-Okpala,2023,Afikpo South,0.66709147,0.563956235,0.528864595,0.583653742,0.44733042,0.497764649,0.53,2,june,1257
Ebonyi,Owan East,2020,Ebonyi,0.464431748,0.418946669,0.343821936,0.380122437,0.429410898,0.483512158,0.53,1,march,70
Ebonyi,Owan East,2023,Ebonyi,0.464431748,0.418946669,0.343821936,0.380122437,0.429410898,0.483512158,0.53,2,march,1165
Ezza North,Owan East,2020,Ezza North,0.68627451,0.6,0.529411765,0.5625,0.41226708,0.469710667,0.53,1,march,70
Ezza North,Owan East,2023,Ezza North,0.68627451,0.6,0.529411765,0.5625,0.41226708,0.469710667,0.53,2,march,1165
Ezza South,Obubra,2020,Ezza South,0.735494891,0.665466448,0.65376283,0.622009871,0.389807073,0.451434864,0.53,1,june,162
Ezza South,Obubra,2023,Ezza South,0.735494891,0.665466448,0.65376283,0.622009871,0.389807073,0.451434864,0.53,2,june,1257
