"","row.names.itn_dis_2.","LGA","repDS","year_10","year_13","year_14","year_15","year_16","year_17","year_18","year_19","year","LGA_nu","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","mortality_rate","kill_rate","round","peak","simday"
"1277","639","Binji","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2020,"Binji",0.466666667,0.444444444,0.290322581,0.804347826,0.828234368,0.721642545,1,"august",223
"1278","639.1","Binji","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2023,"Binji",0.466666667,0.444444444,0.290322581,0.804347826,0.828234368,0.721642545,2,"august",1318
"1279","640","Bodinga","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2020,"Bodinga",0.427859204,0.270862569,0.394797566,0.596753141,0.845274742,0.727651305,1,"august",223
"1280","640.1","Bodinga","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2023,"Bodinga",0.427859204,0.270862569,0.394797566,0.596753141,0.845274742,0.727651305,2,"august",1318
"1281","641","Dange-Shnsi","Gawabawa",1,1,NA,NA,NA,1,NA,NA,2020,"Dange-Shnsi",0.764705882,0.529411765,0.166666667,0.827586207,0.776225122,0.701316559,1,"august",223
"1282","641.1","Dange-Shnsi","Gawabawa",1,1,NA,NA,NA,1,NA,NA,2023,"Dange-Shnsi",0.764705882,0.529411765,0.166666667,0.827586207,0.776225122,0.701316559,2,"august",1318
"1283","642","Akuku Toru","Ahoada West",NA,NA,1,NA,NA,NA,NA,NA,2020,"Akuku Toru",0.5,0.692307692,0.384615385,0.24,0.307675695,0.383835506,1,"may",131
"1284","642.1","Akuku Toru","Ahoada West",NA,NA,1,NA,NA,NA,NA,NA,2023,"Akuku Toru",0.5,0.692307692,0.384615385,0.24,0.307675695,0.383835506,2,"may",1226
"1285","643","Goronyo","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2020,"Goronyo",0.588235294,0.153846154,0.368421053,0.613636364,0.728302887,0.67977715,1,"august",223
"1286","643.1","Goronyo","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2023,"Goronyo",0.588235294,0.153846154,0.368421053,0.613636364,0.728302887,0.67977715,2,"august",1318
"1287","644","Gawabawa","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2020,"Gawabawa",0.447272942,0.190509869,0.235265365,0.522596299,0.808406515,0.714253917,1,"august",223
"1288","644.1","Gawabawa","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2023,"Gawabawa",0.447272942,0.190509869,0.235265365,0.522596299,0.808406515,0.714253917,2,"august",1318
"1289","645","Illela","Gawabawa",1,1,NA,NA,NA,1,NA,NA,2020,"Illela",0.605179244,0.331705584,0.25569101,0.713138101,0.78404554,0.704570579,1,"august",223
"1290","645.1","Illela","Gawabawa",1,1,NA,NA,NA,1,NA,NA,2023,"Illela",0.605179244,0.331705584,0.25569101,0.713138101,0.78404554,0.704570579,2,"august",1318
"1291","646","Isa","Rimi",NA,1,NA,NA,NA,1,NA,NA,2020,"Isa",0.8,0.565217391,0.266666667,0.551724138,0.799422792,0.710761859,1,"march",70
"1292","646.1","Isa","Rimi",NA,1,NA,NA,NA,1,NA,NA,2023,"Isa",0.8,0.565217391,0.266666667,0.551724138,0.799422792,0.710761859,2,"march",1165
"1293","647","Kebbe","Birnin Kebbi",NA,1,NA,NA,NA,1,NA,NA,2020,"Kebbe",0.789226475,0.614967322,0.534978419,0.78771905,0.694602402,0.662933002,1,"august",223
"1294","647.1","Kebbe","Birnin Kebbi",NA,1,NA,NA,NA,1,NA,NA,2023,"Kebbe",0.789226475,0.614967322,0.534978419,0.78771905,0.694602402,0.662933002,2,"august",1318
"1295","648","Kware","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2020,"Kware",0.558139535,0.391304348,0.148148148,0.692307692,0.839844337,0.725770018,1,"august",223
"1296","648.1","Kware","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2023,"Kware",0.558139535,0.391304348,0.148148148,0.692307692,0.839844337,0.725770018,2,"august",1318
"1297","649","Rabah","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2020,"Rabah",0.365853659,0.166666667,0.170212766,0.582278481,0.793430134,0.708381434,1,"august",223
"1298","649.1","Rabah","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2023,"Rabah",0.365853659,0.166666667,0.170212766,0.582278481,0.793430134,0.708381434,2,"august",1318
"1299","650","Shagari","Birnin Kebbi",1,1,NA,NA,NA,1,NA,NA,2020,"Shagari",0.52,0.333333333,0.527777778,0.740740741,0.765427371,0.696705129,1,"august",223
"1300","650.1","Shagari","Birnin Kebbi",1,1,NA,NA,NA,1,NA,NA,2023,"Shagari",0.52,0.333333333,0.527777778,0.740740741,0.765427371,0.696705129,2,"august",1318
"1301","651","Mubi South","Darazo",NA,NA,NA,NA,NA,1,NA,NA,2020,"Mubi South",0.395320489,0.421511053,0.491295171,0.42711917,0.692375167,0.661769417,1,"july",186
"1302","651.1","Mubi South","Darazo",NA,NA,NA,NA,NA,1,NA,NA,2023,"Mubi South",0.395320489,0.421511053,0.491295171,0.42711917,0.692375167,0.661769417,2,"july",1281
"1303","652","Silame","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2020,"Silame",0.709677419,0.692307692,0.7,0.948717949,0.766165395,0.697024733,1,"august",223
"1304","652.1","Silame","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2023,"Silame",0.709677419,0.692307692,0.7,0.948717949,0.766165395,0.697024733,2,"august",1318
"1305","653","Sokoto North","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2020,"Sokoto North",0.404509205,0.271187727,0.284439847,0.557486971,0.778619091,0.702320289,1,"august",223
"1306","653.1","Sokoto North","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2023,"Sokoto North",0.404509205,0.271187727,0.284439847,0.557486971,0.778619091,0.702320289,2,"august",1318
"1307","654","Sokoto South","Birnin Kebbi",1,1,NA,NA,NA,1,NA,NA,2020,"Sokoto South",0.462122758,0.374430593,0.404363962,0.684160645,0.80984662,0.71480524,1,"august",223
"1308","654.1","Sokoto South","Birnin Kebbi",1,1,NA,NA,NA,1,NA,NA,2023,"Sokoto South",0.462122758,0.374430593,0.404363962,0.684160645,0.80984662,0.71480524,2,"august",1318
"1309","655","Tambuwal","Birnin Kebbi",NA,1,NA,NA,NA,1,NA,NA,2020,"Tambuwal",0.655906915,0.46118628,0.565238128,0.808849393,0.771427002,0.699284483,1,"august",223
"1310","655.1","Tambuwal","Birnin Kebbi",NA,1,NA,NA,NA,1,NA,NA,2023,"Tambuwal",0.655906915,0.46118628,0.565238128,0.808849393,0.771427002,0.699284483,2,"august",1318
"1311","656","Tureta","Birnin Kebbi",NA,1,NA,NA,NA,1,NA,NA,2020,"Tureta",0.545499786,0.236689636,0.276186409,0.602619501,0.792046748,0.70782607,1,"august",223
"1312","656.1","Tureta","Birnin Kebbi",NA,1,NA,NA,NA,1,NA,NA,2023,"Tureta",0.545499786,0.236689636,0.276186409,0.602619501,0.792046748,0.70782607,2,"august",1318
"1313","657","Wamako","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2020,"Wamako",0.419354839,0.454545455,0.416666667,0.410714286,0.797146263,0.709862406,1,"august",223
"1314","657.1","Wamako","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2023,"Wamako",0.419354839,0.454545455,0.416666667,0.410714286,0.797146263,0.709862406,2,"august",1318
"1315","658","Wurno","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2020,"Wurno",0.566000583,0.440460625,0.44933945,0.738449162,0.774541035,0.700606421,1,"august",223
"1316","658.1","Wurno","Gawabawa",NA,1,NA,NA,NA,1,NA,NA,2023,"Wurno",0.566000583,0.440460625,0.44933945,0.738449162,0.774541035,0.700606421,2,"august",1318
"1317","659","Yabo","Gawabawa",1,1,NA,NA,NA,1,NA,NA,2020,"Yabo",0.652173913,0.5,0.424242424,0.822580645,0.745764844,0.687948856,1,"august",223
"1318","659.1","Yabo","Gawabawa",1,1,NA,NA,NA,1,NA,NA,2023,"Yabo",0.652173913,0.5,0.424242424,0.822580645,0.745764844,0.687948856,2,"august",1318
"1319","660","Ardo-Kola","Keana",NA,NA,NA,NA,NA,NA,1,1,2022,"Ardo-Kola",0.5,0.4,0.441176471,0.548387097,0.406347907,0.464913317,1,"august",953
"1320","660.1","Ardo-Kola","Keana",NA,NA,NA,NA,NA,NA,1,1,2025,"Ardo-Kola",0.5,0.4,0.441176471,0.548387097,0.406347907,0.464913317,2,"august",2048
"1321","661","Gassol","Keana",NA,NA,NA,NA,NA,NA,1,1,2022,"Gassol",0.367913764,0.199445386,0.267754229,0.457482077,0.374978294,0.439278935,1,"august",953
"1322","661.1","Gassol","Keana",NA,NA,NA,NA,NA,NA,1,1,2025,"Gassol",0.367913764,0.199445386,0.267754229,0.457482077,0.374978294,0.439278935,2,"august",2048
"1323","662","Bali","Keana",NA,NA,NA,NA,NA,NA,1,1,2022,"Bali",0.268987822,0.124883102,0.042301812,0.188030929,0.504206097,0.541470027,1,"august",953
"1324","662.1","Bali","Keana",NA,NA,NA,NA,NA,NA,1,1,2025,"Bali",0.268987822,0.124883102,0.042301812,0.188030929,0.504206097,0.541470027,2,"august",2048
"1325","663","Donga","Keana",NA,NA,NA,NA,NA,NA,1,1,2022,"Donga",0.32305734,0.369040504,0.127395847,0.223881381,0.45406133,0.503065731,1,"august",953
"1326","663.1","Donga","Keana",NA,NA,NA,NA,NA,NA,1,1,2025,"Donga",0.32305734,0.369040504,0.127395847,0.223881381,0.45406133,0.503065731,2,"august",2048
"1327","664","Ibi","Keana",NA,NA,NA,NA,NA,NA,1,1,2022,"Ibi",0.508873086,0.36051872,0.345747474,0.443661769,0.422424747,0.477905881,1,"august",953
"1328","664.1","Ibi","Keana",NA,NA,NA,NA,NA,NA,1,1,2025,"Ibi",0.508873086,0.36051872,0.345747474,0.443661769,0.422424747,0.477905881,2,"august",2048
"1329","665","Jalingo","Keana",NA,NA,NA,NA,NA,NA,1,1,2022,"Jalingo",0.171428569,0.296629209,0.210350591,0.248966088,0.356978455,0.424462611,1,"august",953
"1330","665.1","Jalingo","Keana",NA,NA,NA,NA,NA,NA,1,1,2025,"Jalingo",0.171428569,0.296629209,0.210350591,0.248966088,0.356978455,0.424462611,2,"august",2048
"1331","666","Yorro","Alkaleri",NA,NA,NA,NA,NA,NA,1,1,2022,"Yorro",0.151846072,0.381738609,0.092650918,0.156599255,0.517387575,0.55120021,1,"july",916
"1332","666.1","Yorro","Alkaleri",NA,NA,NA,NA,NA,NA,1,1,2025,"Yorro",0.151846072,0.381738609,0.092650918,0.156599255,0.517387575,0.55120021,2,"july",2011
"1333","667","Potiskum","Darazo",NA,NA,NA,NA,NA,NA,1,1,2022,"Potiskum",0.585939966,0.429924145,0.394835359,0.513146014,0.756968245,0.692995272,1,"july",916
"1334","667.1","Potiskum","Darazo",NA,NA,NA,NA,NA,NA,1,1,2025,"Potiskum",0.585939966,0.429924145,0.394835359,0.513146014,0.756968245,0.692995272,2,"july",2011
"1335","668","Karin-Lamido","Alkaleri",NA,NA,NA,NA,NA,NA,1,1,2022,"Karin-Lamido",0.066633005,0.057988154,0.015827705,0.067323472,0.39417534,0.455003762,1,"july",916
"1336","668.1","Karin-Lamido","Alkaleri",NA,NA,NA,NA,NA,NA,1,1,2025,"Karin-Lamido",0.066633005,0.057988154,0.015827705,0.067323472,0.39417534,0.455003762,2,"july",2011
"1337","669","Lau","Alkaleri",NA,NA,NA,NA,NA,NA,1,1,2022,"Lau",0.170212766,0.03125,0.070175439,0.133858268,0.456276312,0.504803441,1,"july",916
"1338","669.1","Lau","Alkaleri",NA,NA,NA,NA,NA,NA,1,1,2025,"Lau",0.170212766,0.03125,0.070175439,0.133858268,0.456276312,0.504803441,2,"july",2011
"1339","670","Wukari","Keana",NA,NA,NA,NA,NA,NA,1,1,2022,"Wukari",0.42950465,0.303466465,0.252620506,0.355949278,0.400486685,0.460148695,1,"august",953
"1340","670.1","Wukari","Keana",NA,NA,NA,NA,NA,NA,1,1,2025,"Wukari",0.42950465,0.303466465,0.252620506,0.355949278,0.400486685,0.460148695,2,"august",2048
"1341","671","Zing","Alkaleri",NA,NA,NA,NA,NA,NA,1,1,2022,"Zing",0.1875,0.181818182,0.111111111,0.09375,0.647611651,0.637049113,1,"july",916
"1342","671.1","Zing","Alkaleri",NA,NA,NA,NA,NA,NA,1,1,2025,"Zing",0.1875,0.181818182,0.111111111,0.09375,0.647611651,0.637049113,2,"july",2011
"1343","672","Bade","Taura",NA,NA,NA,NA,NA,NA,1,1,2022,"Bade",0.736842105,0.694444444,0.795454545,0.759493671,0.715785679,0.673687029,1,"july",916
"1344","672.1","Bade","Taura",NA,NA,NA,NA,NA,NA,1,1,2025,"Bade",0.736842105,0.694444444,0.795454545,0.759493671,0.715785679,0.673687029,2,"july",2011
"1345","673","Nguru","Taura",NA,NA,NA,NA,NA,NA,1,1,2022,"Nguru",0.684210526,0.37037037,0.458333333,0.738095238,0.638131481,0.63148795,1,"july",916
"1346","673.1","Nguru","Taura",NA,NA,NA,NA,NA,NA,1,1,2025,"Nguru",0.684210526,0.37037037,0.458333333,0.738095238,0.638131481,0.63148795,2,"july",2011
"1347","674","Bursari","Taura",NA,NA,NA,NA,NA,NA,1,1,2022,"Bursari",0.604166667,0.454545455,0.289473684,0.492063492,0.696388917,0.663861803,1,"july",916
"1348","674.1","Bursari","Taura",NA,NA,NA,NA,NA,NA,1,1,2025,"Bursari",0.604166667,0.454545455,0.289473684,0.492063492,0.696388917,0.663861803,2,"july",2011
"1349","675","Damaturu","Darazo",NA,NA,NA,NA,NA,NA,1,1,2022,"Damaturu",0.161290323,0.121212121,0.075,0.115942029,0.713904356,0.672754775,1,"july",916
"1350","675.1","Damaturu","Darazo",NA,NA,NA,NA,NA,NA,1,1,2025,"Damaturu",0.161290323,0.121212121,0.075,0.115942029,0.713904356,0.672754775,2,"july",2011
"1351","676","Fika","Darazo",NA,NA,NA,NA,NA,NA,1,1,2022,"Fika",0.452267101,0.147058824,0.260204646,0.042857143,0.755004111,0.692121556,1,"july",916
"1352","676.1","Fika","Darazo",NA,NA,NA,NA,NA,NA,1,1,2025,"Fika",0.452267101,0.147058824,0.260204646,0.042857143,0.755004111,0.692121556,2,"july",2011
"1353","677","Gujba","Darazo",NA,NA,NA,NA,NA,NA,1,1,2022,"Gujba",0.452267101,0.327499677,0.260204646,0.492014848,0.684790286,0.657759675,1,"july",916
"1354","677.1","Gujba","Darazo",NA,NA,NA,NA,NA,NA,1,1,2025,"Gujba",0.452267101,0.327499677,0.260204646,0.492014848,0.684790286,0.657759675,2,"july",2011
"1355","678","Fune","Darazo",NA,NA,NA,NA,NA,NA,1,1,2022,"Fune",0.130446723,0.153939112,0.095508126,0.208923888,0.756549801,0.692809524,1,"july",916
"1356","678.1","Fune","Darazo",NA,NA,NA,NA,NA,NA,1,1,2025,"Fune",0.130446723,0.153939112,0.095508126,0.208923888,0.756549801,0.692809524,2,"july",2011
"1357","679","Gulani","Alkaleri",NA,NA,NA,NA,NA,NA,1,1,2022,"Gulani",0.484534717,0.381738609,0.338571783,0.497522113,0.657079381,0.642489607,1,"july",916
"1358","679.1","Gulani","Alkaleri",NA,NA,NA,NA,NA,NA,1,1,2025,"Gulani",0.484534717,0.381738609,0.338571783,0.497522113,0.657079381,0.642489607,2,"july",2011
"1359","680","Geidam","Babura",NA,NA,NA,NA,NA,NA,1,1,2022,"Geidam",0.717584416,0.651199027,0.639332017,0.715626442,0.758492868,0.693670268,1,"may",861
"1360","680.1","Geidam","Babura",NA,NA,NA,NA,NA,NA,1,1,2025,"Geidam",0.717584416,0.651199027,0.639332017,0.715626442,0.758492868,0.693670268,2,"may",1956
"1361","681","Nangere","Darazo",NA,NA,NA,NA,NA,NA,1,1,2022,"Nangere",0.364864865,0.147058824,0.166666667,0.301204819,0.80170709,0.711658449,1,"july",916
"1362","681.1","Nangere","Darazo",NA,NA,NA,NA,NA,NA,1,1,2025,"Nangere",0.364864865,0.147058824,0.166666667,0.301204819,0.80170709,0.711658449,2,"july",2011
"1363","682","Jakusko","Taura",NA,NA,NA,NA,NA,NA,1,1,2022,"Jakusko",0.512573098,0.416346743,0.456107024,0.656579762,0.726795273,0.679053969,1,"july",916
"1364","682.1","Jakusko","Taura",NA,NA,NA,NA,NA,NA,1,1,2025,"Jakusko",0.512573098,0.416346743,0.456107024,0.656579762,0.726795273,0.679053969,2,"july",2011
"1365","683","Karasuwa","Taura",NA,NA,NA,NA,NA,NA,1,1,2022,"Karasuwa",0.755536233,0.710374922,0.576678826,0.787037526,0.736988539,0.683888724,1,"july",916
"1366","683.1","Karasuwa","Taura",NA,NA,NA,NA,NA,NA,1,1,2025,"Karasuwa",0.755536233,0.710374922,0.576678826,0.787037526,0.736988539,0.683888724,2,"july",2011
"1367","684","Tarmua","Rimi",NA,NA,NA,NA,NA,NA,1,1,2022,"Tarmua",0.732019322,0.592426281,0.525823573,0.685107348,0.741653475,0.686058597,1,"march",800
"1368","684.1","Tarmua","Rimi",NA,NA,NA,NA,NA,NA,1,1,2025,"Tarmua",0.732019322,0.592426281,0.525823573,0.685107348,0.741653475,0.686058597,2,"march",1895
"1369","685","Anka","Darazo",NA,NA,NA,1,NA,NA,NA,NA,2020,"Anka",0.489908647,0.294612795,0.259568682,0.677019938,0.695814162,0.663563431,1,"july",186
"1370","685.1","Anka","Darazo",NA,NA,NA,1,NA,NA,NA,NA,2023,"Anka",0.489908647,0.294612795,0.259568682,0.677019938,0.695814162,0.663563431,2,"july",1281
"1371","686","Bakura","Darazo",NA,NA,NA,1,NA,NA,NA,NA,2020,"Bakura",0.568458239,0.1242193,0.220476209,0.732518499,0.73158069,0.681339741,1,"july",186
"1372","686.1","Bakura","Darazo",NA,NA,NA,1,NA,NA,NA,NA,2023,"Bakura",0.568458239,0.1242193,0.220476209,0.732518499,0.73158069,0.681339741,2,"july",1281
"1373","687","Birnin Magaji","Rimi",NA,NA,NA,1,NA,NA,NA,NA,2020,"Birnin Magaji",0.732019322,0.592426281,0.525823573,0.685107348,0.793671815,0.708478232,1,"march",70
"1374","687.1","Birnin Magaji","Rimi",NA,NA,NA,1,NA,NA,NA,NA,2023,"Birnin Magaji",0.732019322,0.592426281,0.525823573,0.685107348,0.793671815,0.708478232,2,"march",1165
"1375","688","Bukkuyum","Alkaleri",NA,NA,NA,1,NA,NA,NA,NA,2020,"Bukkuyum",0.360542629,0.089060106,0.064894365,0.530305213,0.698622761,0.665017493,1,"july",186
"1376","688.1","Bukkuyum","Alkaleri",NA,NA,NA,1,NA,NA,NA,NA,2023,"Bukkuyum",0.360542629,0.089060106,0.064894365,0.530305213,0.698622761,0.665017493,2,"july",1281
"1377","689","Bungudu","Takali",NA,NA,NA,1,NA,NA,NA,NA,2020,"Bungudu",0.620606501,0.324114918,0.260735507,0.59442566,0.78759069,0.706022165,1,"september",250
"1378","689.1","Bungudu","Takali",NA,NA,NA,1,NA,NA,NA,NA,2023,"Bungudu",0.620606501,0.324114918,0.260735507,0.59442566,0.78759069,0.706022165,2,"september",1345
"1379","690","Gummi","Birnin Kebbi",NA,NA,NA,1,NA,NA,NA,NA,2020,"Gummi",0.305614292,0.04398587,0.109842428,0.469238903,0.733770917,0.682376452,1,"august",223
"1380","690.1","Gummi","Birnin Kebbi",NA,NA,NA,1,NA,NA,NA,NA,2023,"Gummi",0.305614292,0.04398587,0.109842428,0.469238903,0.733770917,0.682376452,2,"august",1318
"1381","691","Ipokia","Uzo-Uwani",NA,NA,1,NA,NA,NA,1,NA,2021,"Ipokia",0.454545455,0.25,0.3,0.355932203,0.383971272,0.44665789,1,"june",527
"1382","691.1","Ipokia","Uzo-Uwani",NA,NA,1,NA,NA,NA,1,NA,2024,"Ipokia",0.454545455,0.25,0.3,0.355932203,0.383971272,0.44665789,2,"june",1622
"1383","692","Gusau","Darazo",NA,NA,NA,1,NA,NA,NA,NA,2020,"Gusau",0.698235949,0.457345984,0.206150472,0.769114111,0.74575499,0.68794435,1,"july",186
"1384","692.1","Gusau","Darazo",NA,NA,NA,1,NA,NA,NA,NA,2023,"Gusau",0.698235949,0.457345984,0.206150472,0.769114111,0.74575499,0.68794435,2,"july",1281
"1385","693","Kaura-Namoda","Rimi",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Kaura-Namoda",0.432231885,0.180422409,0.208870294,0.553058088,0.83259153,0.72320853,1,"march",70
"1386","693.1","Kaura-Namoda","Rimi",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Kaura-Namoda",0.432231885,0.180422409,0.208870294,0.553058088,0.83259153,0.72320853,2,"march",1165
"1387","694","Maradun","Darazo",NA,NA,NA,1,NA,NA,NA,NA,2020,"Maradun",0.715923048,0.21048229,0.257550785,0.758017814,0.782439008,0.703907955,1,"july",186
"1388","694.1","Maradun","Darazo",NA,NA,NA,1,NA,NA,NA,NA,2023,"Maradun",0.715923048,0.21048229,0.257550785,0.758017814,0.782439008,0.703907955,2,"july",1281
"1389","695","Tsafe","Takali",NA,NA,NA,1,NA,NA,NA,NA,2020,"Tsafe",0.53209981,0.123542428,0.209375482,0.5975451,0.751053987,0.690350267,1,"september",250
"1390","695.1","Tsafe","Takali",NA,NA,NA,1,NA,NA,NA,NA,2023,"Tsafe",0.53209981,0.123542428,0.209375482,0.5975451,0.751053987,0.690350267,2,"september",1345
"1391","696","Maru","Giwa",NA,NA,NA,1,NA,NA,NA,NA,2020,"Maru",0.582706192,0.469378753,0.328007795,0.532330697,0.663477353,0.646101776,1,"august",223
"1392","696.1","Maru","Giwa",NA,NA,NA,1,NA,NA,NA,NA,2023,"Maru",0.582706192,0.469378753,0.328007795,0.532330697,0.663477353,0.646101776,2,"august",1318
"1393","697","Shinkafi","Rimi",NA,NA,NA,1,NA,NA,NA,NA,2020,"Shinkafi",0.571428571,0.322580645,0.255813953,0.681818182,0.80839035,0.714247715,1,"march",70
"1394","697.1","Shinkafi","Rimi",NA,NA,NA,1,NA,NA,NA,NA,2023,"Shinkafi",0.571428571,0.322580645,0.255813953,0.681818182,0.80839035,0.714247715,2,"march",1165
"1395","698","Talata Mafara","Darazo",NA,NA,NA,1,NA,NA,NA,NA,2020,"Talata Mafara",0.493658506,0.228289256,0.141540684,0.569468183,0.728240789,0.679747419,1,"july",186
"1396","698.1","Talata Mafara","Darazo",NA,NA,NA,1,NA,NA,NA,NA,2023,"Talata Mafara",0.493658506,0.228289256,0.141540684,0.569468183,0.728240789,0.679747419,2,"july",1281
"1397","699","Zurmi","Rimi",NA,NA,NA,1,NA,NA,NA,NA,2020,"Zurmi",0.42078668,0.140503265,0.174715185,0.527304937,0.780157318,0.702961675,1,"march",70
"1398","699.1","Zurmi","Rimi",NA,NA,NA,1,NA,NA,NA,NA,2023,"Zurmi",0.42078668,0.140503265,0.174715185,0.527304937,0.780157318,0.702961675,2,"march",1165
"1399","700","Mbo","Nsit Ubium",NA,NA,1,NA,NA,NA,1,NA,2021,"Mbo",0.352941176,0.666666667,0.321428571,0.3,0.299002486,0.376723643,1,"june",527
"1400","700.1","Mbo","Nsit Ubium",NA,NA,1,NA,NA,NA,1,NA,2024,"Mbo",0.352941176,0.666666667,0.321428571,0.3,0.299002486,0.376723643,2,"june",1622
"1401","701","Oron","Nsit Ubium",NA,NA,1,NA,NA,NA,1,NA,2021,"Oron",0.066666667,0.294193051,0.2,0.25,0.308094501,0.384179387,1,"june",527
"1402","701.1","Oron","Nsit Ubium",NA,NA,1,NA,NA,NA,1,NA,2024,"Oron",0.066666667,0.294193051,0.2,0.25,0.308094501,0.384179387,2,"june",1622
"1403","702","Udung Uko","Nsit Ubium",NA,NA,1,NA,NA,NA,1,NA,2021,"Udung Uko",0.33446468,0.294193051,0.202569073,0.227821791,0.232099503,0.322887578,1,"june",527
"1404","702.1","Udung Uko","Nsit Ubium",NA,NA,1,NA,NA,NA,1,NA,2024,"Udung Uko",0.33446468,0.294193051,0.202569073,0.227821791,0.232099503,0.322887578,2,"june",1622
"1405","703","Calabar South","Nsit Ubium",NA,NA,NA,1,NA,NA,1,NA,2021,"Calabar South",0.503793657,0.289940862,0.179419564,0.230488395,0.442007326,0.4935513,1,"june",527
"1406","703.1","Calabar South","Nsit Ubium",NA,NA,NA,1,NA,NA,1,NA,2024,"Calabar South",0.503793657,0.289940862,0.179419564,0.230488395,0.442007326,0.4935513,2,"june",1622
"1407","704","Ibeno","Nsit Ubium",NA,NA,1,NA,NA,NA,1,NA,2021,"Ibeno",0.33446468,0.294193051,0.202569073,0.227821791,0.270147342,0.353239894,1,"june",527
"1408","704.1","Ibeno","Nsit Ubium",NA,NA,1,NA,NA,NA,1,NA,2024,"Ibeno",0.33446468,0.294193051,0.202569073,0.227821791,0.270147342,0.353239894,2,"june",1622
"1409","705","Eastern Obolo","Nsit Ubium",NA,NA,1,NA,NA,NA,1,NA,2021,"Eastern Obolo",0.611111111,0.388888889,0.323529412,0.360655738,0.178491572,0.281859788,1,"june",527
"1410","705.1","Eastern Obolo","Nsit Ubium",NA,NA,1,NA,NA,NA,1,NA,2024,"Eastern Obolo",0.611111111,0.388888889,0.323529412,0.360655738,0.178491572,0.281859788,2,"june",1622
"1411","706","Degema","Ahoada West",NA,NA,1,NA,NA,NA,NA,NA,2020,"Degema",0.2,0.263960478,0.142857143,0.166666667,0.284841623,0.365159834,1,"may",131
"1412","706.1","Degema","Ahoada West",NA,NA,1,NA,NA,NA,NA,NA,2023,"Degema",0.2,0.263960478,0.142857143,0.166666667,0.284841623,0.365159834,2,"may",1226
"1413","707","Brass","Ahoada West",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Brass",0.523182847,0.494260236,0.433477069,0.435870811,0.269238091,0.352505409,1,"may",131
"1414","707.1","Brass","Ahoada West",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Brass",0.523182847,0.494260236,0.433477069,0.435870811,0.269238091,0.352505409,2,"may",1226
"1415","708","Southern Ijaw","Ahoada West",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Southern Ijaw",0.229416799,0.190161179,0.205909014,0.268609718,0.300385456,0.377856327,1,"may",131
"1416","708.1","Southern Ijaw","Ahoada West",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Southern Ijaw",0.229416799,0.190161179,0.205909014,0.268609718,0.300385456,0.377856327,2,"may",1226
"1417","709","Ekeremor","Ahoada West",NA,NA,NA,NA,NA,NA,NA,NA,2020,"Ekeremor",0.491716412,0.519645239,0.593970251,0.509221184,0.323932604,0.397208796,1,"may",131
"1418","709.1","Ekeremor","Ahoada West",NA,NA,NA,NA,NA,NA,NA,NA,2023,"Ekeremor",0.491716412,0.519645239,0.593970251,0.509221184,0.323932604,0.397208796,2,"may",1226
"1419","710","Burutu","Isoko South",NA,NA,NA,NA,NA,NA,1,1,2022,"Burutu",0.291262183,0.42352942,0.540816316,0.273885364,0.209856161,0.305581011,1,"june",892
"1420","710.1","Burutu","Isoko South",NA,NA,NA,NA,NA,NA,1,1,2025,"Burutu",0.291262183,0.42352942,0.540816316,0.273885364,0.209856161,0.305581011,2,"june",1987
