,LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
379,Toro,Giwa,august,283,2020,3,-1,1,0.6,15
380,Toro,Giwa,august,313,2020,4,-1,1,0.6,15
381,Warji,Takali,october,250,2020,1,-1,1,0.6,15
382,Warji,Takali,october,280,2020,2,-1,1,0.6,15
383,Warji,Takali,october,310,2020,3,-1,1,0.6,15
384,Warji,Takali,october,340,2020,4,-1,1,0.6,15
385,Zaki,Taura,november,250,2020,1,-1,1,0.6,15
386,Zaki,Taura,november,280,2020,2,-1,1,0.6,15
387,Zaki,Taura,november,310,2020,3,-1,1,0.6,15
388,Zaki,Taura,november,340,2020,4,-1,1,0.6,15
389,Kolokuma-Opokuma,Ahoada West,may,131,2020,1,-1,1,0.6,15
390,Kolokuma-Opokuma,Ahoada West,may,161,2020,2,-1,1,0.6,15
391,Kolokuma-Opokuma,Ahoada West,may,191,2020,3,-1,1,0.6,15
392,Kolokuma-Opokuma,Ahoada West,may,221,2020,4,-1,1,0.6,15
393,Nembe,Ahoada West,may,131,2020,1,-1,1,0.6,15
394,Nembe,Ahoada West,may,161,2020,2,-1,1,0.6,15
395,Nembe,Ahoada West,may,191,2020,3,-1,1,0.6,15
396,Nembe,Ahoada West,may,221,2020,4,-1,1,0.6,15
397,Ogbia,Ahoada West,may,131,2020,1,-1,1,0.6,15
398,Ogbia,Ahoada West,may,161,2020,2,-1,1,0.6,15
399,Ogbia,Ahoada West,may,191,2020,3,-1,1,0.6,15
400,Ogbia,Ahoada West,may,221,2020,4,-1,1,0.6,15
401,Sagbama,Ahoada West,may,131,2020,1,-1,1,0.6,15
402,Sagbama,Ahoada West,may,161,2020,2,-1,1,0.6,15
403,Sagbama,Ahoada West,may,191,2020,3,-1,1,0.6,15
404,Sagbama,Ahoada West,may,221,2020,4,-1,1,0.6,15
405,Yenegoa,Isoko South,june,162,2020,1,-1,1,0.6,15
406,Yenegoa,Isoko South,june,192,2020,2,-1,1,0.6,15
407,Yenegoa,Isoko South,june,222,2020,3,-1,1,0.6,15
408,Yenegoa,Isoko South,june,252,2020,4,-1,1,0.6,15
409,Ado,Akinyele,may,131,2020,1,-1,1,0.6,15
410,Ado,Akinyele,may,161,2020,2,-1,1,0.6,15
411,Ado,Akinyele,may,191,2020,3,-1,1,0.6,15
412,Ado,Akinyele,may,221,2020,4,-1,1,0.6,15
413,Agatu,Keana,september,250,2020,1,-1,1,0.6,15
414,Agatu,Keana,september,280,2020,2,-1,1,0.6,15
415,Agatu,Keana,september,310,2020,3,-1,1,0.6,15
416,Agatu,Keana,september,340,2020,4,-1,1,0.6,15
417,Apa,Keana,september,250,2020,1,-1,1,0.6,15
418,Apa,Keana,september,280,2020,2,-1,1,0.6,15
419,Apa,Keana,september,310,2020,3,-1,1,0.6,15
420,Apa,Keana,september,340,2020,4,-1,1,0.6,15
421,Buruku,Keana,september,250,2020,1,-1,1,0.6,15
422,Buruku,Keana,september,280,2020,2,-1,1,0.6,15
423,Buruku,Keana,september,310,2020,3,-1,1,0.6,15
424,Buruku,Keana,september,340,2020,4,-1,1,0.6,15
425,Gboko,Keana,september,250,2020,1,-1,1,0.6,15
426,Gboko,Keana,september,280,2020,2,-1,1,0.6,15
427,Gboko,Keana,september,310,2020,3,-1,1,0.6,15
428,Gboko,Keana,september,340,2020,4,-1,1,0.6,15
429,Guma,Keana,september,250,2020,1,-1,1,0.6,15
430,Guma,Keana,september,280,2020,2,-1,1,0.6,15
431,Guma,Keana,september,310,2020,3,-1,1,0.6,15
432,Guma,Keana,september,340,2020,4,-1,1,0.6,15
433,Gwer East,Oke-Ero,october,250,2020,1,-1,1,0.6,15
434,Gwer East,Oke-Ero,october,280,2020,2,-1,1,0.6,15
435,Gwer East,Oke-Ero,october,310,2020,3,-1,1,0.6,15
436,Gwer East,Oke-Ero,october,340,2020,4,-1,1,0.6,15
437,Gwer West,Keana,september,250,2020,1,-1,1,0.6,15
438,Gwer West,Keana,september,280,2020,2,-1,1,0.6,15
439,Gwer West,Keana,september,310,2020,3,-1,1,0.6,15
440,Gwer West,Keana,september,340,2020,4,-1,1,0.6,15
441,Katsina-Ala,Keana,september,250,2020,1,-1,1,0.6,15
442,Katsina-Ala,Keana,september,280,2020,2,-1,1,0.6,15
443,Katsina-Ala,Keana,september,310,2020,3,-1,1,0.6,15
444,Katsina-Ala,Keana,september,340,2020,4,-1,1,0.6,15
445,Konshisha,Oke-Ero,october,250,2020,1,-1,1,0.6,15
446,Konshisha,Oke-Ero,october,280,2020,2,-1,1,0.6,15
447,Konshisha,Oke-Ero,october,310,2020,3,-1,1,0.6,15
448,Konshisha,Oke-Ero,october,340,2020,4,-1,1,0.6,15
449,Logo,Keana,september,250,2020,1,-1,1,0.6,15
450,Logo,Keana,september,280,2020,2,-1,1,0.6,15
451,Logo,Keana,september,310,2020,3,-1,1,0.6,15
452,Logo,Keana,september,340,2020,4,-1,1,0.6,15
453,Makurdi,Keana,september,250,2020,1,-1,1,0.6,15
454,Makurdi,Keana,september,280,2020,2,-1,1,0.6,15
455,Makurdi,Keana,september,310,2020,3,-1,1,0.6,15
456,Makurdi,Keana,september,340,2020,4,-1,1,0.6,15
457,Obi1,Keana,september,250,2020,1,-1,1,0.6,15
458,Obi1,Keana,september,280,2020,2,-1,1,0.6,15
459,Obi1,Keana,september,310,2020,3,-1,1,0.6,15
460,Obi1,Keana,september,340,2020,4,-1,1,0.6,15
461,Ogbadibo,Owan East,june,162,2020,1,-1,1,0.6,15
462,Ogbadibo,Owan East,june,192,2020,2,-1,1,0.6,15
463,Ogbadibo,Owan East,june,222,2020,3,-1,1,0.6,15
464,Ogbadibo,Owan East,june,252,2020,4,-1,1,0.6,15
465,Ohimini,Akinyele,may,131,2020,1,-1,1,0.6,15
466,Ohimini,Akinyele,may,161,2020,2,-1,1,0.6,15
467,Ohimini,Akinyele,may,191,2020,3,-1,1,0.6,15
468,Ohimini,Akinyele,may,221,2020,4,-1,1,0.6,15
469,Oju,Oke-Ero,october,250,2020,1,-1,1,0.6,15
470,Oju,Oke-Ero,october,280,2020,2,-1,1,0.6,15
471,Oju,Oke-Ero,october,310,2020,3,-1,1,0.6,15
472,Oju,Oke-Ero,october,340,2020,4,-1,1,0.6,15
473,Okpokwu,Akinyele,may,131,2020,1,-1,1,0.6,15
474,Okpokwu,Akinyele,may,161,2020,2,-1,1,0.6,15
475,Okpokwu,Akinyele,may,191,2020,3,-1,1,0.6,15
476,Okpokwu,Akinyele,may,221,2020,4,-1,1,0.6,15
477,Oturkpo,Owan East,june,162,2020,1,-1,1,0.6,15
478,Oturkpo,Owan East,june,192,2020,2,-1,1,0.6,15
479,Oturkpo,Owan East,june,222,2020,3,-1,1,0.6,15
480,Oturkpo,Owan East,june,252,2020,4,-1,1,0.6,15
481,Tarka,Keana,september,250,2020,1,-1,1,0.6,15
482,Tarka,Keana,september,280,2020,2,-1,1,0.6,15
483,Tarka,Keana,september,310,2020,3,-1,1,0.6,15
484,Tarka,Keana,september,340,2020,4,-1,1,0.6,15
485,Ushongo,Oke-Ero,october,250,2020,1,-1,1,0.6,15
486,Ushongo,Oke-Ero,october,280,2020,2,-1,1,0.6,15
487,Ushongo,Oke-Ero,october,310,2020,3,-1,1,0.6,15
488,Ushongo,Oke-Ero,october,340,2020,4,-1,1,0.6,15
489,Vandeikya,Oke-Ero,october,250,2020,1,-1,1,0.6,15
490,Vandeikya,Oke-Ero,october,280,2020,2,-1,1,0.6,15
491,Vandeikya,Oke-Ero,october,310,2020,3,-1,1,0.6,15
492,Vandeikya,Oke-Ero,october,340,2020,4,-1,1,0.6,15
493,Askira-Uba,Darazo,july,186,2020,1,-1,1,0.6,15
494,Askira-Uba,Darazo,july,216,2020,2,-1,1,0.6,15
495,Askira-Uba,Darazo,july,246,2020,3,-1,1,0.6,15
496,Askira-Uba,Darazo,july,276,2020,4,-1,1,0.6,15
497,Enugu East,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
498,Enugu East,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
499,Enugu East,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
500,Enugu East,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
501,Bayo,Alkaleri,july,186,2020,1,-1,1,0.6,15
502,Bayo,Alkaleri,july,216,2020,2,-1,1,0.6,15
503,Bayo,Alkaleri,july,246,2020,3,-1,1,0.6,15
504,Bayo,Alkaleri,july,276,2020,4,-1,1,0.6,15
505,Biu,Darazo,july,186,2020,1,-1,1,0.6,15
506,Biu,Darazo,july,216,2020,2,-1,1,0.6,15
507,Biu,Darazo,july,246,2020,3,-1,1,0.6,15
508,Biu,Darazo,july,276,2020,4,-1,1,0.6,15
509,Chibok,Darazo,july,186,2020,1,-1,1,0.6,15
510,Chibok,Darazo,july,216,2020,2,-1,1,0.6,15
511,Chibok,Darazo,july,246,2020,3,-1,1,0.6,15
512,Chibok,Darazo,july,276,2020,4,-1,1,0.6,15
513,Damboa,Darazo,july,186,2020,1,-1,1,0.6,15
514,Damboa,Darazo,july,216,2020,2,-1,1,0.6,15
515,Damboa,Darazo,july,246,2020,3,-1,1,0.6,15
516,Damboa,Darazo,july,276,2020,4,-1,1,0.6,15
517,Biase,Ngor-Okpala,june,162,2020,1,-1,1,0.6,15
518,Biase,Ngor-Okpala,june,192,2020,2,-1,1,0.6,15
519,Biase,Ngor-Okpala,june,222,2020,3,-1,1,0.6,15
520,Biase,Ngor-Okpala,june,252,2020,4,-1,1,0.6,15
521,Dikwa,Darazo,july,186,2020,1,-1,1,0.6,15
522,Dikwa,Darazo,july,216,2020,2,-1,1,0.6,15
523,Dikwa,Darazo,july,246,2020,3,-1,1,0.6,15
524,Dikwa,Darazo,july,276,2020,4,-1,1,0.6,15
525,Gubio,Gawabawa,september,250,2020,1,-1,1,0.6,15
526,Gubio,Gawabawa,september,280,2020,2,-1,1,0.6,15
527,Gubio,Gawabawa,september,310,2020,3,-1,1,0.6,15
528,Gubio,Gawabawa,september,340,2020,4,-1,1,0.6,15
529,Jere,Gawabawa,september,250,2020,1,-1,1,0.6,15
530,Jere,Gawabawa,september,280,2020,2,-1,1,0.6,15
531,Jere,Gawabawa,september,310,2020,3,-1,1,0.6,15
532,Jere,Gawabawa,september,340,2020,4,-1,1,0.6,15
533,Guzamala,Babura,may,131,2020,1,-1,1,0.6,15
534,Guzamala,Babura,may,161,2020,2,-1,1,0.6,15
535,Guzamala,Babura,may,191,2020,3,-1,1,0.6,15
536,Guzamala,Babura,may,221,2020,4,-1,1,0.6,15
537,Hawul,Darazo,july,186,2020,1,-1,1,0.6,15
538,Hawul,Darazo,july,216,2020,2,-1,1,0.6,15
539,Hawul,Darazo,july,246,2020,3,-1,1,0.6,15
540,Hawul,Darazo,july,276,2020,4,-1,1,0.6,15
541,Kwaya Kusar,Alkaleri,july,186,2020,1,-1,1,0.6,15
542,Kwaya Kusar,Alkaleri,july,216,2020,2,-1,1,0.6,15
543,Kwaya Kusar,Alkaleri,july,246,2020,3,-1,1,0.6,15
544,Kwaya Kusar,Alkaleri,july,276,2020,4,-1,1,0.6,15
545,Enugu North,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
546,Enugu North,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
547,Enugu North,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
548,Enugu North,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
549,Kaga,Darazo,july,186,2020,1,-1,1,0.6,15
550,Kaga,Darazo,july,216,2020,2,-1,1,0.6,15
551,Kaga,Darazo,july,246,2020,3,-1,1,0.6,15
552,Kaga,Darazo,july,276,2020,4,-1,1,0.6,15
553,Mafa,Darazo,july,186,2020,1,-1,1,0.6,15
554,Mafa,Darazo,july,216,2020,2,-1,1,0.6,15
555,Mafa,Darazo,july,246,2020,3,-1,1,0.6,15
556,Mafa,Darazo,july,276,2020,4,-1,1,0.6,15
557,Obudu,Obubra,june,162,2020,1,-1,1,0.6,15
558,Obudu,Obubra,june,192,2020,2,-1,1,0.6,15
559,Obudu,Obubra,june,222,2020,3,-1,1,0.6,15
560,Obudu,Obubra,june,252,2020,4,-1,1,0.6,15
561,Konduga,Darazo,july,186,2020,1,-1,1,0.6,15
562,Konduga,Darazo,july,216,2020,2,-1,1,0.6,15
563,Konduga,Darazo,july,246,2020,3,-1,1,0.6,15
564,Konduga,Darazo,july,276,2020,4,-1,1,0.6,15
565,Bomadi,Isoko South,june,162,2020,1,-1,1,0.6,15
566,Bomadi,Isoko South,june,192,2020,2,-1,1,0.6,15
567,Bomadi,Isoko South,june,222,2020,3,-1,1,0.6,15
568,Bomadi,Isoko South,june,252,2020,4,-1,1,0.6,15
569,Magumeri,Gawabawa,september,250,2020,1,-1,1,0.6,15
570,Magumeri,Gawabawa,september,280,2020,2,-1,1,0.6,15
571,Magumeri,Gawabawa,september,310,2020,3,-1,1,0.6,15
572,Magumeri,Gawabawa,september,340,2020,4,-1,1,0.6,15
573,Maiduguri,Darazo,july,186,2020,1,-1,1,0.6,15
574,Maiduguri,Darazo,july,216,2020,2,-1,1,0.6,15
575,Maiduguri,Darazo,july,246,2020,3,-1,1,0.6,15
576,Maiduguri,Darazo,july,276,2020,4,-1,1,0.6,15
577,Shani,Alkaleri,july,186,2020,1,-1,1,0.6,15
578,Shani,Alkaleri,july,216,2020,2,-1,1,0.6,15
579,Shani,Alkaleri,july,246,2020,3,-1,1,0.6,15
580,Shani,Alkaleri,july,276,2020,4,-1,1,0.6,15
581,Abi,Obubra,june,162,2020,1,-1,1,0.6,15
582,Abi,Obubra,june,192,2020,2,-1,1,0.6,15
583,Abi,Obubra,june,222,2020,3,-1,1,0.6,15
584,Abi,Obubra,june,252,2020,4,-1,1,0.6,15
585,Marte,Babura,may,131,2020,1,-1,1,0.6,15
586,Marte,Babura,may,161,2020,2,-1,1,0.6,15
587,Marte,Babura,may,191,2020,3,-1,1,0.6,15
588,Marte,Babura,may,221,2020,4,-1,1,0.6,15
589,Nganzai,Gawabawa,september,250,2020,1,-1,1,0.6,15
590,Nganzai,Gawabawa,september,280,2020,2,-1,1,0.6,15
591,Nganzai,Gawabawa,september,310,2020,3,-1,1,0.6,15
592,Nganzai,Gawabawa,september,340,2020,4,-1,1,0.6,15
593,Bekwara,Oke-Ero,october,250,2020,1,-1,1,0.6,15
594,Bekwara,Oke-Ero,october,280,2020,2,-1,1,0.6,15
595,Bekwara,Oke-Ero,october,310,2020,3,-1,1,0.6,15
596,Bekwara,Oke-Ero,october,340,2020,4,-1,1,0.6,15
597,Calabar-Municipal,Nsit Ubium,june,162,2020,1,-1,1,0.6,15
598,Calabar-Municipal,Nsit Ubium,june,192,2020,2,-1,1,0.6,15
599,Calabar-Municipal,Nsit Ubium,june,222,2020,3,-1,1,0.6,15
600,Calabar-Municipal,Nsit Ubium,june,252,2020,4,-1,1,0.6,15
601,Ikom,Obubra,june,162,2020,1,-1,1,0.6,15
602,Ikom,Obubra,june,192,2020,2,-1,1,0.6,15
603,Ikom,Obubra,june,222,2020,3,-1,1,0.6,15
604,Ikom,Obubra,june,252,2020,4,-1,1,0.6,15
605,Obubra,Obubra,june,162,2020,1,-1,1,0.6,15
606,Obubra,Obubra,june,192,2020,2,-1,1,0.6,15
607,Obubra,Obubra,june,222,2020,3,-1,1,0.6,15
608,Obubra,Obubra,june,252,2020,4,-1,1,0.6,15
609,Enugu South,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
610,Enugu South,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
611,Enugu South,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
612,Enugu South,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
613,Odukpani,Ngor-Okpala,june,162,2020,1,-1,1,0.6,15
614,Odukpani,Ngor-Okpala,june,192,2020,2,-1,1,0.6,15
615,Odukpani,Ngor-Okpala,june,222,2020,3,-1,1,0.6,15
616,Odukpani,Ngor-Okpala,june,252,2020,4,-1,1,0.6,15
617,Ogoja,Obubra,june,162,2020,1,-1,1,0.6,15
618,Ogoja,Obubra,june,192,2020,2,-1,1,0.6,15
619,Ogoja,Obubra,june,222,2020,3,-1,1,0.6,15
620,Ogoja,Obubra,june,252,2020,4,-1,1,0.6,15
621,Yakurr,Obubra,june,162,2020,1,-1,1,0.6,15
622,Yakurr,Obubra,june,192,2020,2,-1,1,0.6,15
623,Yakurr,Obubra,june,222,2020,3,-1,1,0.6,15
624,Yakurr,Obubra,june,252,2020,4,-1,1,0.6,15
625,Ogbomosho North,Akinyele,may,131,2020,1,-1,1,0.6,15
626,Ogbomosho North,Akinyele,may,161,2020,2,-1,1,0.6,15
627,Ogbomosho North,Akinyele,may,191,2020,3,-1,1,0.6,15
628,Ogbomosho North,Akinyele,may,221,2020,4,-1,1,0.6,15
629,Yala,Oke-Ero,october,250,2020,1,-1,1,0.6,15
630,Yala,Oke-Ero,october,280,2020,2,-1,1,0.6,15
631,Yala,Oke-Ero,october,310,2020,3,-1,1,0.6,15
632,Yala,Oke-Ero,october,340,2020,4,-1,1,0.6,15
633,Aniocha North,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
634,Aniocha North,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
635,Aniocha North,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
636,Aniocha North,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
637,Aniocha South,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
638,Aniocha South,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
639,Aniocha South,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
640,Aniocha South,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
641,Ibadan South West,Owan East,june,162,2020,1,-1,1,0.6,15
642,Ibadan South West,Owan East,june,192,2020,2,-1,1,0.6,15
643,Ibadan South West,Owan East,june,222,2020,3,-1,1,0.6,15
644,Ibadan South West,Owan East,june,252,2020,4,-1,1,0.6,15
645,Ethiope East,Isoko South,june,162,2020,1,-1,1,0.6,15
646,Ethiope East,Isoko South,june,192,2020,2,-1,1,0.6,15
647,Ethiope East,Isoko South,june,222,2020,3,-1,1,0.6,15
648,Ethiope East,Isoko South,june,252,2020,4,-1,1,0.6,15
649,Ethiope West,Isoko South,june,162,2020,1,-1,1,0.6,15
650,Ethiope West,Isoko South,june,192,2020,2,-1,1,0.6,15
651,Ethiope West,Isoko South,june,222,2020,3,-1,1,0.6,15
652,Ethiope West,Isoko South,june,252,2020,4,-1,1,0.6,15
653,Ika North East,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
654,Ika North East,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
655,Ika North East,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
656,Ika North East,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
657,Ika South,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
658,Ika South,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
659,Ika South,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
660,Ika South,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
661,Isoko North,Isoko South,june,162,2020,1,-1,1,0.6,15
662,Isoko North,Isoko South,june,192,2020,2,-1,1,0.6,15
663,Isoko North,Isoko South,june,222,2020,3,-1,1,0.6,15
664,Isoko North,Isoko South,june,252,2020,4,-1,1,0.6,15
665,Ogbomosho South,Akinyele,may,131,2020,1,-1,1,0.6,15
666,Ogbomosho South,Akinyele,may,161,2020,2,-1,1,0.6,15
667,Ogbomosho South,Akinyele,may,191,2020,3,-1,1,0.6,15
668,Ogbomosho South,Akinyele,may,221,2020,4,-1,1,0.6,15
669,Isoko South,Isoko South,june,162,2020,1,-1,1,0.6,15
670,Isoko South,Isoko South,june,192,2020,2,-1,1,0.6,15
671,Isoko South,Isoko South,june,222,2020,3,-1,1,0.6,15
672,Isoko South,Isoko South,june,252,2020,4,-1,1,0.6,15
673,Ndokwa East,Ahoada West,may,131,2020,1,-1,1,0.6,15
674,Ndokwa East,Ahoada West,may,161,2020,2,-1,1,0.6,15
675,Ndokwa East,Ahoada West,may,191,2020,3,-1,1,0.6,15
676,Ndokwa East,Ahoada West,may,221,2020,4,-1,1,0.6,15
677,Ndokwa West,Isoko South,june,162,2020,1,-1,1,0.6,15
678,Ndokwa West,Isoko South,june,192,2020,2,-1,1,0.6,15
679,Ndokwa West,Isoko South,june,222,2020,3,-1,1,0.6,15
680,Ndokwa West,Isoko South,june,252,2020,4,-1,1,0.6,15
681,Okpe,Isoko South,june,162,2020,1,-1,1,0.6,15
682,Okpe,Isoko South,june,192,2020,2,-1,1,0.6,15
683,Okpe,Isoko South,june,222,2020,3,-1,1,0.6,15
684,Okpe,Isoko South,june,252,2020,4,-1,1,0.6,15
685,Oshimili North,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
686,Oshimili North,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
687,Oshimili North,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
688,Oshimili North,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
689,Oshimili South,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
690,Oshimili South,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
691,Oshimili South,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
692,Oshimili South,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
693,Patani,Isoko South,june,162,2020,1,-1,1,0.6,15
694,Patani,Isoko South,june,192,2020,2,-1,1,0.6,15
695,Patani,Isoko South,june,222,2020,3,-1,1,0.6,15
696,Patani,Isoko South,june,252,2020,4,-1,1,0.6,15
697,Sapele,Isoko South,june,162,2020,1,-1,1,0.6,15
698,Sapele,Isoko South,june,192,2020,2,-1,1,0.6,15
699,Sapele,Isoko South,june,222,2020,3,-1,1,0.6,15
700,Sapele,Isoko South,june,252,2020,4,-1,1,0.6,15
701,Udu,Isoko South,june,162,2020,1,-1,1,0.6,15
702,Udu,Isoko South,june,192,2020,2,-1,1,0.6,15
703,Udu,Isoko South,june,222,2020,3,-1,1,0.6,15
704,Udu,Isoko South,june,252,2020,4,-1,1,0.6,15
705,Ughelli North,Isoko South,june,162,2020,1,-1,1,0.6,15
706,Ughelli North,Isoko South,june,192,2020,2,-1,1,0.6,15
707,Ughelli North,Isoko South,june,222,2020,3,-1,1,0.6,15
708,Ughelli North,Isoko South,june,252,2020,4,-1,1,0.6,15
709,Ughelli South,Isoko South,june,162,2020,1,-1,1,0.6,15
710,Ughelli South,Isoko South,june,192,2020,2,-1,1,0.6,15
711,Ughelli South,Isoko South,june,222,2020,3,-1,1,0.6,15
712,Ughelli South,Isoko South,june,252,2020,4,-1,1,0.6,15
713,Ukwuani,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
714,Ukwuani,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
715,Ukwuani,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
716,Ukwuani,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
717,Uvwie,Isoko South,june,162,2020,1,-1,1,0.6,15
718,Uvwie,Isoko South,june,192,2020,2,-1,1,0.6,15
719,Uvwie,Isoko South,june,222,2020,3,-1,1,0.6,15
720,Uvwie,Isoko South,june,252,2020,4,-1,1,0.6,15
721,Warri South,Isoko South,june,162,2020,1,-1,1,0.6,15
722,Warri South,Isoko South,june,192,2020,2,-1,1,0.6,15
723,Warri South,Isoko South,june,222,2020,3,-1,1,0.6,15
724,Warri South,Isoko South,june,252,2020,4,-1,1,0.6,15
725,Ohaozara,Obubra,june,162,2020,1,-1,1,0.6,15
726,Ohaozara,Obubra,june,192,2020,2,-1,1,0.6,15
727,Ohaozara,Obubra,june,222,2020,3,-1,1,0.6,15
728,Ohaozara,Obubra,june,252,2020,4,-1,1,0.6,15
729,Abakaliki,Owan East,june,162,2020,1,-1,1,0.6,15
730,Abakaliki,Owan East,june,192,2020,2,-1,1,0.6,15
731,Abakaliki,Owan East,june,222,2020,3,-1,1,0.6,15
732,Abakaliki,Owan East,june,252,2020,4,-1,1,0.6,15
733,Afikpo North,Oru West,june,162,2020,1,-1,1,0.6,15
734,Afikpo North,Oru West,june,192,2020,2,-1,1,0.6,15
735,Afikpo North,Oru West,june,222,2020,3,-1,1,0.6,15
736,Afikpo North,Oru West,june,252,2020,4,-1,1,0.6,15
737,Afikpo South,Ngor-Okpala,june,162,2020,1,-1,1,0.6,15
738,Afikpo South,Ngor-Okpala,june,192,2020,2,-1,1,0.6,15
739,Afikpo South,Ngor-Okpala,june,222,2020,3,-1,1,0.6,15
740,Afikpo South,Ngor-Okpala,june,252,2020,4,-1,1,0.6,15
741,Ebonyi,Owan East,june,162,2020,1,-1,1,0.6,15
742,Ebonyi,Owan East,june,192,2020,2,-1,1,0.6,15
743,Ebonyi,Owan East,june,222,2020,3,-1,1,0.6,15
744,Ebonyi,Owan East,june,252,2020,4,-1,1,0.6,15
745,Ezza North,Owan East,june,162,2020,1,-1,1,0.6,15
746,Ezza North,Owan East,june,192,2020,2,-1,1,0.6,15
747,Ezza North,Owan East,june,222,2020,3,-1,1,0.6,15
748,Ezza North,Owan East,june,252,2020,4,-1,1,0.6,15
749,Ezza South,Obubra,june,162,2020,1,-1,1,0.6,15
750,Ezza South,Obubra,june,192,2020,2,-1,1,0.6,15
751,Ezza South,Obubra,june,222,2020,3,-1,1,0.6,15
752,Ezza South,Obubra,june,252,2020,4,-1,1,0.6,15
753,Ikwo,Obubra,june,162,2020,1,-1,1,0.6,15
754,Ikwo,Obubra,june,192,2020,2,-1,1,0.6,15
755,Ikwo,Obubra,june,222,2020,3,-1,1,0.6,15
756,Ikwo,Obubra,june,252,2020,4,-1,1,0.6,15
757,Ishielu,Owan East,june,162,2020,1,-1,1,0.6,15
758,Ishielu,Owan East,june,192,2020,2,-1,1,0.6,15
759,Ishielu,Owan East,june,222,2020,3,-1,1,0.6,15
760,Ishielu,Owan East,june,252,2020,4,-1,1,0.6,15
761,Ivo,Ngor-Okpala,june,162,2020,1,-1,1,0.6,15
762,Ivo,Ngor-Okpala,june,192,2020,2,-1,1,0.6,15
763,Ivo,Ngor-Okpala,june,222,2020,3,-1,1,0.6,15
764,Ivo,Ngor-Okpala,june,252,2020,4,-1,1,0.6,15
765,Izzi,Owan East,june,162,2020,1,-1,1,0.6,15
766,Izzi,Owan East,june,192,2020,2,-1,1,0.6,15
767,Izzi,Owan East,june,222,2020,3,-1,1,0.6,15
768,Izzi,Owan East,june,252,2020,4,-1,1,0.6,15
769,Ohaukwu,Owan East,june,162,2020,1,-1,1,0.6,15
770,Ohaukwu,Owan East,june,192,2020,2,-1,1,0.6,15
771,Ohaukwu,Owan East,june,222,2020,3,-1,1,0.6,15
772,Ohaukwu,Owan East,june,252,2020,4,-1,1,0.6,15
773,Onicha,Obubra,june,162,2020,1,-1,1,0.6,15
774,Onicha,Obubra,june,192,2020,2,-1,1,0.6,15
775,Onicha,Obubra,june,222,2020,3,-1,1,0.6,15
776,Onicha,Obubra,june,252,2020,4,-1,1,0.6,15
777,Akoko-Edo,Owan East,june,162,2020,1,-1,1,0.6,15
778,Akoko-Edo,Owan East,june,192,2020,2,-1,1,0.6,15
779,Akoko-Edo,Owan East,june,222,2020,3,-1,1,0.6,15
780,Akoko-Edo,Owan East,june,252,2020,4,-1,1,0.6,15
781,Egor,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
782,Egor,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
783,Egor,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
784,Egor,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
785,Esan North East,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
