LGA,Rep_DS,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases
Nganzai,Gawabawa,0.098390442,0.098390442,436,295,2021,2,0.385916859
Ngaski,Owan East,0.485034998,0.485034998,71,365,2020,1,0.399316784
Ngaski,Owan East,0.516851782,0.516851782,436,295,2021,2,0.431133567
Ngor-Okpala,Ngor-Okpala,0.456507568,0.456507568,71,365,2020,1,0.407340901
Ngor-Okpala,Ngor-Okpala,0.496348469,0.496348469,436,295,2021,2,0.447181802
Nguru,Taura,0.154029905,0.154029905,71,365,2020,1,0.390333875
Nguru,Taura,0.17686378,0.17686378,436,295,2021,2,0.413167749
Ningi,Takali,0.093035376,0.093035376,71,365,2020,1,0.396102395
Ningi,Takali,0.121637771,0.121637771,436,295,2021,2,0.424704789
Njaba,Ngor-Okpala,0.639840901,0.639840901,71,365,2020,1,0.407340901
Njaba,Ngor-Okpala,0.679681802,0.679681802,436,295,2021,2,0.447181802
Njikoka,Uzo-Uwani,0.552662724,0.552662724,71,365,2020,1,0.420162724
Njikoka,Uzo-Uwani,0.605325449,0.605325449,436,295,2021,2,0.472825448
Nkanu East,Owan East,0.366496222,0.366496222,71,365,2020,1,0.399316784
Nkanu East,Owan East,0.398313005,0.398313005,436,295,2021,2,0.431133567
Nkanu West,Uzo-Uwani,0.367807088,0.367807088,71,365,2020,1,0.420162724
Nkanu West,Uzo-Uwani,0.420469812,0.420469812,436,295,2021,2,0.472825448
Nkwerre,Ngor-Okpala,0.227340901,0.227340901,71,365,2020,1,0.407340901
Nkwerre,Ngor-Okpala,0.267181802,0.267181802,436,295,2021,2,0.447181802
Nnewi North,Oru West,0.36056807,0.36056807,71,365,2020,1,0.419759999
Nnewi North,Oru West,0.412828069,0.412828069,436,295,2021,2,0.472019998
Nnewi South,Oru West,0.482672381,0.482672381,71,365,2020,1,0.419759999
Nnewi South,Oru West,0.534932381,0.534932381,436,295,2021,2,0.472019998
Nsit Atai,Nsit Ubium,0.257595628,0.257595628,71,365,2020,1,0.401799807
Nsit Atai,Nsit Ubium,0.291895435,0.291895435,436,295,2021,2,0.436099614
Nsit Ibom,Nsit Ubium,0.221799807,0.221799807,71,365,2020,1,0.401799807
Nsit Ibom,Nsit Ubium,0.256099614,0.256099614,436,295,2021,2,0.436099614
Nsit Ubium,Nsit Ubium,0.355728379,0.355728379,71,365,2020,1,0.401799807
Nsit Ubium,Nsit Ubium,0.390028186,0.390028186,436,295,2021,2,0.436099614
Nsukka,Uzo-Uwani,0.356656814,0.356656814,71,365,2020,1,0.420162724
Nsukka,Uzo-Uwani,0.409319538,0.409319538,436,295,2021,2,0.472825448
Numan,Alkaleri,0.515326155,0.515326155,71,365,2020,1,0.397532037
Numan,Alkaleri,0.545358192,0.545358192,436,295,2021,2,0.427564074
Nwangele,Ngor-Okpala,0.252370953,0.252370953,71,365,2020,1,0.407340901
Nwangele,Ngor-Okpala,0.292211854,0.292211854,436,295,2021,2,0.447181802
Obafemi-Owode,Owan East,0.373415006,0.373415006,71,365,2020,1,0.399316784
Obafemi-Owode,Owan East,0.405231789,0.405231789,436,295,2021,2,0.431133567
Obanliku,Obubra,0.352865017,0.352865017,71,365,2020,1,0.412791899
Obanliku,Obubra,0.398156917,0.398156917,436,295,2021,2,0.458083799
Obi Nwa,Ngor-Okpala,0.252370953,0.252370953,71,365,2020,1,0.407340901
Obi Nwa,Ngor-Okpala,0.292211854,0.292211854,436,295,2021,2,0.447181802
Obi1,Keana,0.150311957,0.150311957,71,365,2020,1,0.384921548
Obi1,Keana,0.167733505,0.167733505,436,295,2021,2,0.402343095
Obi2,Keana,0.150311957,0.150311957,71,365,2020,1,0.384921548
Obi2,Keana,0.167733505,0.167733505,436,295,2021,2,0.402343095
Obia-Akpor,Ahoada West,0.17399841,0.17399841,71,365,2020,1,0.381385565
Obia-Akpor,Ahoada West,0.187883975,0.187883975,436,295,2021,2,0.395271129
Obokun,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Obokun,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Obot Akara,Ngor-Okpala,0.252370953,0.252370953,71,365,2020,1,0.407340901
Obot Akara,Ngor-Okpala,0.292211854,0.292211854,436,295,2021,2,0.447181802
Obowo,Ngor-Okpala,0.252370953,0.252370953,71,365,2020,1,0.407340901
Obowo,Ngor-Okpala,0.292211854,0.292211854,436,295,2021,2,0.447181802
Obubra,Obubra,0.352865017,0.352865017,71,365,2020,1,0.412791899
Obubra,Obubra,0.398156917,0.398156917,436,295,2021,2,0.458083799
Obudu,Obubra,0.352865017,0.352865017,71,365,2020,1,0.412791899
Obudu,Obubra,0.398156917,0.398156917,436,295,2021,2,0.458083799
Odeda,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Odeda,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Odigbo,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Odigbo,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Odogbolu,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Odogbolu,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Odo-Otin,Owan East,0.241023868,0.241023868,71,365,2020,1,0.399316784
Odo-Otin,Owan East,0.272840651,0.272840651,436,295,2021,2,0.431133567
Odukpani,Ngor-Okpala,0.252370953,0.252370953,71,365,2020,1,0.407340901
Odukpani,Ngor-Okpala,0.292211854,0.292211854,436,295,2021,2,0.447181802
Offa,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Offa,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Ofu,Owan East,0.241023868,0.241023868,71,365,2020,1,0.399316784
Ofu,Owan East,0.272840651,0.272840651,436,295,2021,2,0.431133567
Ogbadibo,Ahoada West,0.115644989,0.115644989,71,365,2020,1,0.381385565
Ogbadibo,Ahoada West,0.129530553,0.129530553,436,295,2021,2,0.395271129
Ogba-Egbema-Ndoni,Owan East,0.241023868,0.241023868,71,365,2020,1,0.399316784
Ogba-Egbema-Ndoni,Owan East,0.272840651,0.272840651,436,295,2021,2,0.431133567
Ogbaru,Ahoada West,0.513885565,0.513885565,71,365,2020,1,0.381385565
Ogbaru,Ahoada West,0.527771129,0.527771129,436,295,2021,2,0.395271129
Ogbia,Ahoada West,0.198731655,0.198731655,71,365,2020,1,0.381385565
Ogbia,Ahoada West,0.21261722,0.21261722,436,295,2021,2,0.395271129
Ogbomosho North,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Ogbomosho North,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Ogbomosho South,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Ogbomosho South,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Ogo Oluwa,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Ogo Oluwa,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Ogoja,Obubra,0.352865017,0.352865017,71,365,2020,1,0.412791899
Ogoja,Obubra,0.398156917,0.398156917,436,295,2021,2,0.458083799
Ogori-Mangongo,Owan East,0.241023868,0.241023868,71,365,2020,1,0.399316784
Ogori-Mangongo,Owan East,0.272840651,0.272840651,436,295,2021,2,0.431133567
Ogu-Bolo,Nsit Ubium,0.257595628,0.257595628,71,365,2020,1,0.401799807
Ogu-Bolo,Nsit Ubium,0.291895435,0.291895435,436,295,2021,2,0.436099614
Ogun waterside,Owan East,0.241023868,0.241023868,71,365,2020,1,0.399316784
Ogun waterside,Owan East,0.272840651,0.272840651,436,295,2021,2,0.431133567
Oguta,Oru West,0.427259999,0.427259999,71,365,2020,1,0.419759999
Oguta,Oru West,0.479519998,0.479519998,436,295,2021,2,0.472019998
Ohafia,Ngor-Okpala,0.252370953,0.252370953,71,365,2020,1,0.407340901
Ohafia,Ngor-Okpala,0.292211854,0.292211854,436,295,2021,2,0.447181802
Ohaji-Egbema,Oru West,0.402424283,0.402424283,71,365,2020,1,0.419759999
Ohaji-Egbema,Oru West,0.454684282,0.454684282,436,295,2021,2,0.472019998
Ohaozara,Obubra,0.562428992,0.562428992,71,365,2020,1,0.412791899
Ohaozara,Obubra,0.607720892,0.607720892,436,295,2021,2,0.458083799
Ohaukwu,Owan East,0.219316784,0.219316784,71,365,2020,1,0.399316784
Ohaukwu,Owan East,0.251133567,0.251133567,436,295,2021,2,0.431133567
Ohimini,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Ohimini,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Oji-River,Oru West,0.36056807,0.36056807,71,365,2020,1,0.419759999
Oji-River,Oru West,0.412828069,0.412828069,436,295,2021,2,0.472019998
Ojo,Isoko South,0.096662304,0.096662304,71,365,2020,1,0.372965124
Ojo,Isoko South,0.102127429,0.102127429,436,295,2021,2,0.378430249
Oju,Oke-Ero,0.073018095,0.073018095,71,365,2020,1,0.390708441
Oju,Oke-Ero,0.096226536,0.096226536,436,295,2021,2,0.413916882
Oke-Ero,Oke-Ero,0.323208441,0.323208441,71,365,2020,1,0.390708441
Oke-Ero,Oke-Ero,0.346416882,0.346416882,436,295,2021,2,0.413916882
Okehi,Owan East,0.241023868,0.241023868,71,365,2020,1,0.399316784
Okehi,Owan East,0.272840651,0.272840651,436,295,2021,2,0.431133567
Okene,Owan East,0.086616927,0.086616927,71,365,2020,1,0.399316784
Okene,Owan East,0.118433711,0.118433711,436,295,2021,2,0.431133567
Okigwe,Ngor-Okpala,0.289840901,0.289840901,71,365,2020,1,0.407340901
Okigwe,Ngor-Okpala,0.329681801,0.329681801,436,295,2021,2,0.447181802
Okitipupa,Owan East,0.241023868,0.241023868,71,365,2020,1,0.399316784
Okitipupa,Owan East,0.272840651,0.272840651,436,295,2021,2,0.431133567
Okobo,Nsit Ubium,0.257595628,0.257595628,71,365,2020,1,0.401799807
Okobo,Nsit Ubium,0.291895435,0.291895435,436,295,2021,2,0.436099614
Okpe,Isoko South,0.096662304,0.096662304,71,365,2020,1,0.372965124
Okpe,Isoko South,0.102127429,0.102127429,436,295,2021,2,0.378430249
Okpokwu,Akinyele,0.128123311,0.128123311,71,365,2020,1,0.388480454
Okpokwu,Akinyele,0.149103764,0.149103764,436,295,2021,2,0.409460906
Okrika,Nsit Ubium,0.455265892,0.455265892,71,365,2020,1,0.401799807
Okrika,Nsit Ubium,0.489565699,0.489565699,436,295,2021,2,0.436099614
Olamabolo,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Olamabolo,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Ola-oluwa,Owan East,0.281816783,0.281816783,71,365,2020,1,0.399316784
Ola-oluwa,Owan East,0.313633567,0.313633567,436,295,2021,2,0.431133567
Olorunda,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Olorunda,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Olorunsogo,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Olorunsogo,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Oluyole,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Oluyole,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Omala,Keana,0.150311957,0.150311957,71,365,2020,1,0.384921548
Omala,Keana,0.167733505,0.167733505,436,295,2021,2,0.402343095
Omumma,Ngor-Okpala,0.093099089,0.093099089,71,365,2020,1,0.407340901
Omumma,Ngor-Okpala,0.13293999,0.13293999,436,295,2021,2,0.447181802
Ona-Ara,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Ona-Ara,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Ondo East,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Ondo East,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Ondo West,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Ondo West,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Onicha,Obubra,0.32705986,0.32705986,71,365,2020,1,0.412791899
Onicha,Obubra,0.37235176,0.37235176,436,295,2021,2,0.458083799
Onitsha North,Uzo-Uwani,0.367807088,0.367807088,71,365,2020,1,0.420162724
Onitsha North,Uzo-Uwani,0.420469812,0.420469812,436,295,2021,2,0.472825448
Onitsha South,Uzo-Uwani,0.367807088,0.367807088,71,365,2020,1,0.420162724
Onitsha South,Uzo-Uwani,0.420469812,0.420469812,436,295,2021,2,0.472825448
Onna,Nsit Ubium,0.303687536,0.303687536,71,365,2020,1,0.401799807
Onna,Nsit Ubium,0.337987343,0.337987343,436,295,2021,2,0.436099614
Opobo-Nkoro,Nsit Ubium,0.49212974,0.49212974,71,365,2020,1,0.401799807
Opobo-Nkoro,Nsit Ubium,0.526429547,0.526429547,436,295,2021,2,0.436099614
Oredo,Uzo-Uwani,0.290535928,0.290535928,71,365,2020,1,0.420162724
Oredo,Uzo-Uwani,0.343198652,0.343198652,436,295,2021,2,0.472825448
Orelope,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Orelope,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Orhionmwon,Uzo-Uwani,0.189281174,0.189281174,71,365,2020,1,0.420162724
Orhionmwon,Uzo-Uwani,0.241943898,0.241943898,436,295,2021,2,0.472825448
Ori Ire,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Ori Ire,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Oriade,Oke-Ero,0.277848908,0.277848908,71,365,2020,1,0.390708441
Oriade,Oke-Ero,0.301057349,0.301057349,436,295,2021,2,0.413916882
Orlu,Oru West,0.239759999,0.239759999,71,365,2020,1,0.419759999
Orlu,Oru West,0.292019998,0.292019998,436,295,2021,2,0.472019998
Orolu,Oke-Ero,0.250481225,0.250481225,71,365,2020,1,0.390708441
Orolu,Oke-Ero,0.273689666,0.273689666,436,295,2021,2,0.413916882
Oron,Nsit Ubium,0.257595628,0.257595628,71,365,2020,1,0.401799807
Oron,Nsit Ubium,0.291895435,0.291895435,436,295,2021,2,0.436099614
Orsu,Oru West,0.245506038,0.245506038,71,365,2020,1,0.419759999
Orsu,Oru West,0.297766037,0.297766037,436,295,2021,2,0.472019998
Oru East,Oru West,0.36056807,0.36056807,71,365,2020,1,0.419759999
Oru East,Oru West,0.412828069,0.412828069,436,295,2021,2,0.472019998
Oru West,Oru West,0.377133392,0.377133392,71,365,2020,1,0.419759999
Oru West,Oru West,0.429393391,0.429393391,436,295,2021,2,0.472019998
Oruk Anam,Nsit Ubium,0.253996804,0.253996804,71,365,2020,1,0.401799807
Oruk Anam,Nsit Ubium,0.288296611,0.288296611,436,295,2021,2,0.436099614
Orumba North,Oru West,0.412836899,0.412836899,71,365,2020,1,0.419759999
Orumba North,Oru West,0.465096898,0.465096898,436,295,2021,2,0.472019998
Orumba South,Oru West,0.36056807,0.36056807,71,365,2020,1,0.419759999
Orumba South,Oru West,0.412828069,0.412828069,436,295,2021,2,0.472019998
Ose,Owan East,0.241023868,0.241023868,71,365,2020,1,0.399316784
Ose,Owan East,0.272840651,0.272840651,436,295,2021,2,0.431133567
Oshimili North,Uzo-Uwani,0.367807088,0.367807088,71,365,2020,1,0.420162724
Oshimili North,Uzo-Uwani,0.420469812,0.420469812,436,295,2021,2,0.472825448
Oshimili South,Uzo-Uwani,0.367807088,0.367807088,71,365,2020,1,0.420162724
Oshimili South,Uzo-Uwani,0.420469812,0.420469812,436,295,2021,2,0.472825448
Oshodi-Isolo,Uzo-Uwani,0.240162724,0.240162724,71,365,2020,1,0.420162724
Oshodi-Isolo,Uzo-Uwani,0.292825448,0.292825448,436,295,2021,2,0.472825448
Osisioma Ngwa,Ngor-Okpala,0.252370953,0.252370953,71,365,2020,1,0.407340901
Osisioma Ngwa,Ngor-Okpala,0.292211854,0.292211854,436,295,2021,2,0.447181802
Osogbo,Owan East,0.406816784,0.406816784,71,365,2020,1,0.399316784
Osogbo,Owan East,0.438633567,0.438633567,436,295,2021,2,0.431133567
Oturkpo,Owan East,0.241023868,0.241023868,71,365,2020,1,0.399316784
Oturkpo,Owan East,0.272840651,0.272840651,436,295,2021,2,0.431133567
Ovia North East,Owan East,0.241023868,0.241023868,71,365,2020,1,0.399316784
Ovia North East,Owan East,0.272840651,0.272840651,436,295,2021,2,0.431133567
Ovia South West,Akinyele,0.128123311,0.128123311,71,365,2020,1,0.388480454
Ovia South West,Akinyele,0.149103764,0.149103764,436,295,2021,2,0.409460906
Owan East,Owan East,0.181816784,0.181816784,71,365,2020,1,0.399316784
Owan East,Owan East,0.213633567,0.213633567,436,295,2021,2,0.431133567
Owan West,Owan East,0.241023868,0.241023868,71,365,2020,1,0.399316784
Owan West,Owan East,0.272840651,0.272840651,436,295,2021,2,0.431133567
Owerri North,Ngor-Okpala,0.252370953,0.252370953,71,365,2020,1,0.407340901
Owerri North,Ngor-Okpala,0.292211854,0.292211854,436,295,2021,2,0.447181802
Owerri West,Ngor-Okpala,0.252370953,0.252370953,71,365,2020,1,0.407340901
Owerri West,Ngor-Okpala,0.292211854,0.292211854,436,295,2021,2,0.447181802
Owerri-Municipal,Oru West,0.36056807,0.36056807,71,365,2020,1,0.419759999
Owerri-Municipal,Oru West,0.412828069,0.412828069,436,295,2021,2,0.472019998
Owo,Owan East,0.141032965,0.141032965,71,365,2020,1,0.399316784
Owo,Owan East,0.172849748,0.172849748,436,295,2021,2,0.431133567
Oye,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Oye,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Oyi,Uzo-Uwani,0.640437042,0.640437042,71,365,2020,1,0.420162724
Oyi,Uzo-Uwani,0.693099767,0.693099767,436,295,2021,2,0.472825448
Oyigbo,Nsit Ubium,0.409299807,0.409299807,71,365,2020,1,0.401799807
Oyigbo,Nsit Ubium,0.443599614,0.443599614,436,295,2021,2,0.436099614
Oyo East,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Oyo East,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Oyo West,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Oyo West,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Oyun,Oke-Ero,0.408406504,0.408406504,71,365,2020,1,0.390708441
Oyun,Oke-Ero,0.431614945,0.431614945,436,295,2021,2,0.413916882
Pailoro,Oke-Ero,0.18089235,0.18089235,71,365,2020,1,0.390708441
Pailoro,Oke-Ero,0.204100791,0.204100791,436,295,2021,2,0.413916882
Pankshin,Alkaleri,0.280032037,0.280032037,71,365,2020,1,0.397532037
Pankshin,Alkaleri,0.310064074,0.310064074,436,295,2021,2,0.427564074
Patani,Isoko South,0.096662304,0.096662304,71,365,2020,1,0.372965124
Patani,Isoko South,0.102127429,0.102127429,436,295,2021,2,0.378430249
Pategi,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Pategi,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Port-Harcourt,Ahoada West,0.243919556,0.243919556,71,365,2020,1,0.381385565
Port-Harcourt,Ahoada West,0.25780512,0.25780512,436,295,2021,2,0.395271129
Potiskum,Darazo,0.027734576,0.027734576,71,365,2020,1,0.384749278
Potiskum,Darazo,0.044983855,0.044983855,436,295,2021,2,0.401998556
Qua'an Pan,Keana,0.111381268,0.111381268,71,365,2020,1,0.384921548
Qua'an Pan,Keana,0.128802815,0.128802815,436,295,2021,2,0.402343095
Rabah,Gawabawa,0.259208429,0.259208429,71,365,2020,1,0.37670843
Rabah,Gawabawa,0.268416859,0.268416859,436,295,2021,2,0.385916859
Rafi,Oke-Ero,0.395526659,0.395526659,71,365,2020,1,0.390708441
Rafi,Oke-Ero,0.4187351,0.4187351,436,295,2021,2,0.413916882
Rano,Gwarzo,0.193713721,0.193713721,71,365,2020,1,0.394547054
Rano,Gwarzo,0.220760774,0.220760774,436,295,2021,2,0.421594108
Remo North,Owan East,0.241023868,0.241023868,71,365,2020,1,0.399316784
Remo North,Owan East,0.272840651,0.272840651,436,295,2021,2,0.431133567
Rijau,Alkaleri,0.705032037,0.705032037,71,365,2020,1,0.397532037
Rijau,Alkaleri,0.735064074,0.735064074,436,295,2021,2,0.427564074
Rimi,Rimi,0.174951221,0.174951221,71,365,2020,1,0.384954542
Rimi,Rimi,0.192405764,0.192405764,436,295,2021,2,0.402409085
Rimin Gado,Gwarzo,0.156176465,0.156176465,71,365,2020,1,0.394547054
Rimin Gado,Gwarzo,0.183223518,0.183223518,436,295,2021,2,0.421594108
Ringim,Taura,0.272833874,0.272833874,71,365,2020,1,0.390333875
Ringim,Taura,0.295667749,0.295667749,436,295,2021,2,0.413167749
Riyom,Soba,0.016636874,0.016636874,71,365,2020,1,0.368765857
Riyom,Soba,0.01790273,0.01790273,436,295,2021,2,0.370031713
Rogo,Gwarzo,0.277047054,0.277047054,71,365,2020,1,0.394547054
Rogo,Gwarzo,0.304094108,0.304094108,436,295,2021,2,0.421594108
Roni,Babura,0.311171623,0.311171623,71,365,2020,1,0.416713604
Roni,Babura,0.360385226,0.360385226,436,295,2021,2,0.465927206
Sabon Birni,Gawabawa,0.10210871,0.10210871,71,365,2020,1,0.37670843
Sabon Birni,Gawabawa,0.11131714,0.11131714,436,295,2021,2,0.385916859
Sabon-Gari,Soba,0.042278907,0.042278907,71,365,2020,1,0.368765857
Sabon-Gari,Soba,0.043544763,0.043544763,436,295,2021,2,0.370031713
Sabuwa,Giwa,0.402717384,0.402717384,71,365,2020,1,0.395217384
Sabuwa,Giwa,0.430434767,0.430434767,436,295,2021,2,0.422934767
Safana,Babura,0.382546937,0.382546937,71,365,2020,1,0.416713604
Safana,Babura,0.431760539,0.431760539,436,295,2021,2,0.465927206
Sagbama,Ahoada West,0.327936053,0.327936053,71,365,2020,1,0.381385565
Sagbama,Ahoada West,0.341821617,0.341821617,436,295,2021,2,0.395271129
Sakaba,Alkaleri,0.205627702,0.205627702,71,365,2020,1,0.397532037
Sakaba,Alkaleri,0.235659739,0.235659739,436,295,2021,2,0.427564074
Saki East,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Saki East,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Saki West,Akinyele,0.13717513,0.13717513,71,365,2020,1,0.388480454
Saki West,Akinyele,0.158155583,0.158155583,436,295,2021,2,0.409460906
Sandamu,Rimi,0.174951221,0.174951221,71,365,2020,1,0.384954542
Sandamu,Rimi,0.192405764,0.192405764,436,295,2021,2,0.402409085
Sanga,Soba,0.016636874,0.016636874,71,365,2020,1,0.368765857
Sanga,Soba,0.01790273,0.01790273,436,295,2021,2,0.370031713
Sapele,Isoko South,0.096662304,0.096662304,71,365,2020,1,0.372965124
Sapele,Isoko South,0.102127429,0.102127429,436,295,2021,2,0.378430249
Sardauna,Oru West,0.20718309,0.20718309,71,365,2020,1,0.419759999
Sardauna,Oru West,0.259443089,0.259443089,436,295,2021,2,0.472019998
Shagamu,Uzo-Uwani,0.393192016,0.393192016,71,365,2020,1,0.420162724
Shagamu,Uzo-Uwani,0.44585474,0.44585474,436,295,2021,2,0.472825448
Shagari,Birnin Kebbi,0.160223109,0.160223109,71,365,2020,1,0.415223109
Shagari,Birnin Kebbi,0.207946218,0.207946218,436,295,2021,2,0.462946218
Shanga,Birnin Kebbi,0.690580252,0.690580252,71,365,2020,1,0.415223109
Shanga,Birnin Kebbi,0.738303361,0.738303361,436,295,2021,2,0.462946218
Shani,Alkaleri,0.205627702,0.205627702,71,365,2020,1,0.397532037
Shani,Alkaleri,0.235659739,0.235659739,436,295,2021,2,0.427564074
Shanono,Gwarzo,0.156176465,0.156176465,71,365,2020,1,0.394547054
Shanono,Gwarzo,0.183223518,0.183223518,436,295,2021,2,0.421594108
Shelleng,Darazo,0.272390238,0.272390238,71,365,2020,1,0.384749278
Shelleng,Darazo,0.289639517,0.289639517,436,295,2021,2,0.401998556
Shendam,Keana,0.121033678,0.121033678,71,365,2020,1,0.384921548
Shendam,Keana,0.138455225,0.138455225,436,295,2021,2,0.402343095
Shinkafi,Rimi,0.174951221,0.174951221,71,365,2020,1,0.384954542
Shinkafi,Rimi,0.192405764,0.192405764,436,295,2021,2,0.402409085
Shira,Takali,0.183393549,0.183393549,71,365,2020,1,0.396102395
Shira,Takali,0.211995944,0.211995944,436,295,2021,2,0.424704789
Shiroro,Oke-Ero,0.343012203,0.343012203,71,365,2020,1,0.390708441
Shiroro,Oke-Ero,0.366220644,0.366220644,436,295,2021,2,0.413916882
Shomgom,Alkaleri,0.136085632,0.136085632,71,365,2020,1,0.397532037
Shomgom,Alkaleri,0.166117669,0.166117669,436,295,2021,2,0.427564074
Shomolu,Isoko South,0.096662304,0.096662304,71,365,2020,1,0.372965124
Shomolu,Isoko South,0.102127429,0.102127429,436,295,2021,2,0.378430249
Silame,Gawabawa,0.071708429,0.071708429,71,365,2020,1,0.37670843
Silame,Gawabawa,0.080916859,0.080916859,436,295,2021,2,0.385916859
Soba,Soba,0.016636874,0.016636874,71,365,2020,1,0.368765857
Soba,Soba,0.01790273,0.01790273,436,295,2021,2,0.370031713
Sokoto North,Gawabawa,0.13420843,0.13420843,71,365,2020,1,0.37670843
Sokoto North,Gawabawa,0.143416859,0.143416859,436,295,2021,2,0.385916859
Sokoto South,Birnin Kebbi,0.364414869,0.364414869,71,365,2020,1,0.415223109
Sokoto South,Birnin Kebbi,0.412137978,0.412137978,436,295,2021,2,0.462946218
Song,Darazo,0.246534992,0.246534992,71,365,2020,1,0.384749278
Song,Darazo,0.263784271,0.263784271,436,295,2021,2,0.401998556
Southern Ijaw,Ahoada West,0.198731655,0.198731655,71,365,2020,1,0.381385565
Southern Ijaw,Ahoada West,0.21261722,0.21261722,436,295,2021,2,0.395271129
Suleja,Babura,0.325529393,0.325529393,71,365,2020,1,0.416713604
Suleja,Babura,0.374742996,0.374742996,436,295,2021,2,0.465927206
Sule-Tankarkar,Giwa,0.270605777,0.270605777,71,365,2020,1,0.395217384
Sule-Tankarkar,Giwa,0.29832316,0.29832316,436,295,2021,2,0.422934767
Sumaila,Takali,0.497352395,0.497352395,71,365,2020,1,0.396102395
Sumaila,Takali,0.525954789,0.525954789,436,295,2021,2,0.424704789
Suru,Birnin Kebbi,0.447723109,0.447723109,71,365,2020,1,0.415223109
Suru,Birnin Kebbi,0.495446218,0.495446218,436,295,2021,2,0.462946218
Surulere1,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Surulere1,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Surulere2,Oke-Ero,0.208338133,0.208338133,71,365,2020,1,0.390708441
Surulere2,Oke-Ero,0.231546574,0.231546574,436,295,2021,2,0.413916882
Tafa,Oke-Ero,0.398208441,0.398208441,71,365,2020,1,0.390708441
Tafa,Oke-Ero,0.421416882,0.421416882,436,295,2021,2,0.413916882
Tafawa-Balewa,Alkaleri,0.203437285,0.203437285,71,365,2020,1,0.397532037
Tafawa-Balewa,Alkaleri,0.233469322,0.233469322,436,295,2021,2,0.427564074
Tai,Nsit Ubium,0.092774394,0.092774394,71,365,2020,1,0.401799807
Tai,Nsit Ubium,0.127074201,0.127074201,436,295,2021,2,0.436099614
Takali,Takali,0.229780675,0.229780675,71,365,2020,1,0.396102395
Takali,Takali,0.258383069,0.258383069,436,295,2021,2,0.424704789
Takum,Keana,0.130948664,0.130948664,71,365,2020,1,0.384921548
Takum,Keana,0.148370211,0.148370211,436,295,2021,2,0.402343095
Talata Mafara,Darazo,0.103027585,0.103027585,71,365,2020,1,0.384749278
