LGA,Rep_DS,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases
Imeko-Afon,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Imeko-Afon,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Ingawa,Rimi,0.03941414,0.03941414,71,365,2020,1,0.131724444
Ingawa,Rimi,0.051050502,0.051050502,436,295,2021,2,0.143940508
Ini,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Ini,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Ipokia,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Ipokia,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Irele,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Irele,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Irepo,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Irepo,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Irepodun1,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Irepodun1,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Irepodun2,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Irepodun2,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Irepodun-Ifelodun,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Irepodun-Ifelodun,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Irewole,Akinyele,0.252623361,0.252623361,71,365,2020,1,0.1341485
Irewole,Akinyele,0.266610329,0.266610329,436,295,2021,2,0.149029541
Isa,Rimi,0.116634148,0.116634148,71,365,2020,1,0.131724444
Isa,Rimi,0.12827051,0.12827051,436,295,2021,2,0.143940508
Ise-Orun,Oke-Ero,0.265472294,0.265472294,71,365,2020,1,0.135691632
Ise-Orun,Oke-Ero,0.280944588,0.280944588,436,295,2021,2,0.152290831
Iseyin,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Iseyin,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Ishielu,Owan East,0.138578963,0.138578963,71,365,2020,1,0.141736794
Ishielu,Owan East,0.159790152,0.159790152,436,295,2021,2,0.165223247
Isiala Mbano,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Isiala Mbano,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Isiala-Ngwa North,Ngor-Okpala,0.196291569,0.196291569,71,365,2020,1,0.147490319
Isiala-Ngwa North,Ngor-Okpala,0.222852169,0.222852169,436,295,2021,2,0.177752501
Isiala-Ngwa South,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Isiala-Ngwa South,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Isin,Ngor-Okpala,0.293091656,0.293091656,71,365,2020,1,0.147490319
Isin,Ngor-Okpala,0.319652257,0.319652257,436,295,2021,2,0.177752501
Isi-Uzo,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Isi-Uzo,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Isokan,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Isokan,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Isoko North,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Isoko North,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Isoko South,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Isoko South,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Isu,Ngor-Okpala,0.276560601,0.276560601,71,365,2020,1,0.147490319
Isu,Ngor-Okpala,0.303121201,0.303121201,436,295,2021,2,0.177752501
Isuikwato,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Isuikwato,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Itas-Gadau,Taura,0.102366892,0.102366892,71,365,2020,1,0.135431585
Itas-Gadau,Taura,0.117589475,0.117589475,436,295,2021,2,0.151740079
Itesiwaju,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Itesiwaju,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Itu,Ngor-Okpala,0.359893934,0.359893934,71,365,2020,1,0.147490319
Itu,Ngor-Okpala,0.386454535,0.386454535,436,295,2021,2,0.177752501
Ivo,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Ivo,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Iwajowa,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Iwajowa,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Iwo,Akinyele,0.246002482,0.246002482,71,365,2020,1,0.1341485
Iwo,Akinyele,0.25998945,0.25998945,436,295,2021,2,0.149029541
Izzi,Owan East,0.264654055,0.264654055,71,365,2020,1,0.141736794
Izzi,Owan East,0.285865244,0.285865244,436,295,2021,2,0.165223247
Jaba,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Jaba,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Jada,Alkaleri,0.067851927,0.067851927,71,365,2020,1,0.14047264
Jada,Alkaleri,0.087873285,0.087873285,436,295,2021,2,0.1624987
Jahun,Taura,0.125893838,0.125893838,71,365,2020,1,0.135431585
Jahun,Taura,0.141116421,0.141116421,436,295,2021,2,0.151740079
Jakusko,Taura,0.102686604,0.102686604,71,365,2020,1,0.135431585
Jakusko,Taura,0.117909187,0.117909187,436,295,2021,2,0.151740079
Jalingo,Keana,0.182943008,0.182943008,71,365,2020,1,0.131701865
Jalingo,Keana,0.194557373,0.194557373,436,295,2021,2,0.143893303
Jama'are,Taura,0.086202614,0.086202614,71,365,2020,1,0.135431585
Jama'are,Taura,0.101425197,0.101425197,436,295,2021,2,0.151740079
Jega,Birnin Kebbi,0.315201829,0.315201829,71,365,2020,1,0.153253538
Jega,Birnin Kebbi,0.347017235,0.347017235,436,295,2021,2,0.190505956
Jema'a,Soba,0.070431535,0.070431535,71,365,2020,1,0.120878451
Jema'a,Soba,0.071275439,0.071275439,436,295,2021,2,0.12170975
Jere,Gawabawa,0.256138953,0.256138953,71,365,2020,1,0.126141547
Jere,Gawabawa,0.262277906,0.262277906,436,295,2021,2,0.132383842
Jibia,Rimi,0.178303028,0.178303028,71,365,2020,1,0.131724444
Jibia,Rimi,0.18993939,0.18993939,436,295,2021,2,0.143940508
Jos East,Soba,0.250843905,0.250843905,71,365,2020,1,0.120878451
Jos East,Soba,0.251687809,0.251687809,436,295,2021,2,0.12170975
Jos North,Soba,0.053157015,0.053157015,71,365,2020,1,0.120878451
Jos North,Soba,0.054000919,0.054000919,436,295,2021,2,0.12170975
Jos South,Soba,0.01109125,0.01109125,71,365,2020,1,0.120878451
Jos South,Soba,0.011935154,0.011935154,436,295,2021,2,0.12170975
Kabba-Bunu,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Kabba-Bunu,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Kabo,Gwarzo,0.182366212,0.182366212,71,365,2020,1,0.138371003
Kabo,Gwarzo,0.200397581,0.200397581,436,295,2021,2,0.157992526
Kachia,Ngor-Okpala,0.039614523,0.039614523,71,365,2020,1,0.147490319
Kachia,Ngor-Okpala,0.066175124,0.066175124,436,295,2021,2,0.177752501
Kaduna North,Soba,0.033712433,0.033712433,71,365,2020,1,0.120878451
Kaduna North,Soba,0.034556337,0.034556337,436,295,2021,2,0.12170975
Kaduna South,Soba,0.01109125,0.01109125,71,365,2020,1,0.120878451
Kaduna South,Soba,0.011935154,0.011935154,436,295,2021,2,0.12170975
Kafin Hausa,Taura,0.224756898,0.224756898,71,365,2020,1,0.135431585
Kafin Hausa,Taura,0.239979481,0.239979481,436,295,2021,2,0.151740079
Kafur,Gwarzo,0.120370544,0.120370544,71,365,2020,1,0.138371003
Kafur,Gwarzo,0.138401913,0.138401913,436,295,2021,2,0.157992526
Kaga,Darazo,0.068685057,0.068685057,71,365,2020,1,0.131584006
Kaga,Darazo,0.080184576,0.080184576,436,295,2021,2,0.143646968
Kagarko,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Kagarko,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Kaiama,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Kaiama,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Kaita,Rimi,0.088559439,0.088559439,71,365,2020,1,0.131724444
Kaita,Rimi,0.100195801,0.100195801,436,295,2021,2,0.143940508
Kajola,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Kajola,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Kajuru,Soba,0.01109125,0.01109125,71,365,2020,1,0.120878451
Kajuru,Soba,0.011935154,0.011935154,436,295,2021,2,0.12170975
Kala-Balge,Darazo,0.068685057,0.068685057,71,365,2020,1,0.131584006
Kala-Balge,Darazo,0.080184576,0.080184576,436,295,2021,2,0.143646968
Kalgo,Birnin Kebbi,0.295912727,0.295912727,71,365,2020,1,0.153253538
Kalgo,Birnin Kebbi,0.327728133,0.327728133,436,295,2021,2,0.190505956
Kaltungo,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Kaltungo,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Kanam,Alkaleri,0.168606232,0.168606232,71,365,2020,1,0.14047264
Kanam,Alkaleri,0.18862759,0.18862759,436,295,2021,2,0.1624987
Kankara,Rimi,0.116634148,0.116634148,71,365,2020,1,0.131724444
Kankara,Rimi,0.12827051,0.12827051,436,295,2021,2,0.143940508
Kanke,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Kanke,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Kankia,Rimi,0.154493505,0.154493505,71,365,2020,1,0.131724444
Kankia,Rimi,0.166129867,0.166129867,436,295,2021,2,0.143940508
Kano Municipal,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Kano Municipal,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Karasuwa,Taura,0.043969871,0.043969871,71,365,2020,1,0.135431585
Karasuwa,Taura,0.059192454,0.059192454,436,295,2021,2,0.151740079
Karaye,Gwarzo,0.226364703,0.226364703,71,365,2020,1,0.138371003
Karaye,Gwarzo,0.244396072,0.244396072,436,295,2021,2,0.157992526
Karin-Lamido,Alkaleri,0.098478802,0.098478802,71,365,2020,1,0.14047264
Karin-Lamido,Alkaleri,0.11850016,0.11850016,436,295,2021,2,0.1624987
Karu,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Karu,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Katagum,Gwarzo,0.076442604,0.076442604,71,365,2020,1,0.138371003
Katagum,Gwarzo,0.094473973,0.094473973,436,295,2021,2,0.157992526
Katcha,Oke-Ero,0.168707962,0.168707962,71,365,2020,1,0.135691632
Katcha,Oke-Ero,0.184180256,0.184180256,436,295,2021,2,0.152290831
Katsina,Rimi,0.261111156,0.261111156,71,365,2020,1,0.131724444
Katsina,Rimi,0.272747518,0.272747518,436,295,2021,2,0.143940508
Katsina-Ala,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Katsina-Ala,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Kaugama,Taura,0.070778139,0.070778139,71,365,2020,1,0.135431585
Kaugama,Taura,0.086000722,0.086000722,436,295,2021,2,0.151740079
Kaura,Soba,0.01109125,0.01109125,71,365,2020,1,0.120878451
Kaura,Soba,0.011935154,0.011935154,436,295,2021,2,0.12170975
Kaura-Namoda,Rimi,0.116634148,0.116634148,71,365,2020,1,0.131724444
Kaura-Namoda,Rimi,0.12827051,0.12827051,436,295,2021,2,0.143940508
Kauru,Soba,0.01109125,0.01109125,71,365,2020,1,0.120878451
Kauru,Soba,0.011935154,0.011935154,436,295,2021,2,0.12170975
Kazaure,Babura,0.189059069,0.189059069,71,365,2020,1,0.154355758
Kazaure,Babura,0.221868138,0.221868138,436,295,2021,2,0.192967255
Keana,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Keana,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Kebbe,Birnin Kebbi,0.242943246,0.242943246,71,365,2020,1,0.153253538
Kebbe,Birnin Kebbi,0.274758652,0.274758652,436,295,2021,2,0.190505956
Keffi,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Keffi,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Khana,Nsit Ubium,0.165723681,0.165723681,71,365,2020,1,0.143504964
Khana,Nsit Ubium,0.188590219,0.188590219,436,295,2021,2,0.169051443
Kibiya,Gwarzo,0.104117643,0.104117643,71,365,2020,1,0.138371003
Kibiya,Gwarzo,0.122149012,0.122149012,436,295,2021,2,0.157992526
Kirfi,Alkaleri,0.058482897,0.058482897,71,365,2020,1,0.14047264
Kirfi,Alkaleri,0.078504255,0.078504255,436,295,2021,2,0.1624987
Kiri Kasamma,Taura,0.162087261,0.162087261,71,365,2020,1,0.135431585
Kiri Kasamma,Taura,0.177309844,0.177309844,436,295,2021,2,0.151740079
Kiru,Gwarzo,0.137406083,0.137406083,71,365,2020,1,0.138371003
Kiru,Gwarzo,0.155437452,0.155437452,436,295,2021,2,0.157992526
Kiyawa,Takali,0.090496835,0.090496835,71,365,2020,1,0.139464095
Kiyawa,Takali,0.109565098,0.109565098,436,295,2021,2,0.160332585
Kogi,Keana,0.178281032,0.178281032,71,365,2020,1,0.131701865
Kogi,Keana,0.189895397,0.189895397,436,295,2021,2,0.143893303
Koko-Besse,Birnin Kebbi,0.346985175,0.346985175,71,365,2020,1,0.153253538
Koko-Besse,Birnin Kebbi,0.378800581,0.378800581,436,295,2021,2,0.190505956
Kokona,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Kokona,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Kolokuma-Opokuma,Ahoada West,0.203781521,0.203781521,71,365,2020,1,0.129293288
Kolokuma-Opokuma,Ahoada West,0.213038564,0.213038564,436,295,2021,2,0.138879347
Konduga,Darazo,0.261499519,0.261499519,71,365,2020,1,0.131584006
Konduga,Darazo,0.272999038,0.272999038,436,295,2021,2,0.143646968
Konshisha,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Konshisha,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Kontagora,Oke-Ero,0.175941713,0.175941713,71,365,2020,1,0.135691632
Kontagora,Oke-Ero,0.191414007,0.191414007,436,295,2021,2,0.152290831
Kosofe,Isoko South,0.34914426,0.34914426,71,365,2020,1,0.123647097
Kosofe,Isoko South,0.352787676,0.352787676,436,295,2021,2,0.127297292
Kubau,Soba,0.01109125,0.01109125,71,365,2020,1,0.120878451
Kubau,Soba,0.011935154,0.011935154,436,295,2021,2,0.12170975
Kudan,Giwa,0.083732422,0.083732422,71,365,2020,1,0.138841583
Kudan,Giwa,0.102210678,0.102210678,436,295,2021,2,0.158998949
Kuje,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Kuje,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Kukawa,Babura,0.332809069,0.332809069,71,365,2020,1,0.154355758
Kukawa,Babura,0.365618138,0.365618138,436,295,2021,2,0.192967255
Kumbotso,Taura,0.102686604,0.102686604,71,365,2020,1,0.135431585
Kumbotso,Taura,0.117909187,0.117909187,436,295,2021,2,0.151740079
Kunchi,Babura,0.106514246,0.106514246,71,365,2020,1,0.154355758
Kunchi,Babura,0.139323314,0.139323314,436,295,2021,2,0.192967255
Kura,Gwarzo,0.129142481,0.129142481,71,365,2020,1,0.138371003
Kura,Gwarzo,0.14717385,0.14717385,436,295,2021,2,0.157992526
Kurfi,Rimi,0.116634148,0.116634148,71,365,2020,1,0.131724444
Kurfi,Rimi,0.12827051,0.12827051,436,295,2021,2,0.143940508
Kurmi,Oru West,0.234839999,0.234839999,71,365,2020,1,0.15662085
Kurmi,Oru West,0.269679999,0.269679999,436,295,2021,2,0.198047003
Kusada,Rimi,0.105386362,0.105386362,71,365,2020,1,0.131724444
Kusada,Rimi,0.117022724,0.117022724,436,295,2021,2,0.143940508
Kwali,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Kwali,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Kwami,Alkaleri,0.054768625,0.054768625,71,365,2020,1,0.14047264
Kwami,Alkaleri,0.074789983,0.074789983,436,295,2021,2,0.1624987
Kwande,Oke-Ero,0.109811993,0.109811993,71,365,2020,1,0.135691632
Kwande,Oke-Ero,0.125284287,0.125284287,436,295,2021,2,0.152290831
Kware,Gawabawa,0.106138953,0.106138953,71,365,2020,1,0.126141547
Kware,Gawabawa,0.112277906,0.112277906,436,295,2021,2,0.132383842
Kwaya Kusar,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Kwaya Kusar,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Lafia,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Lafia,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Lagelu,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Lagelu,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Lagos Island,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Lagos Island,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Lagos Mainland,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Lagos Mainland,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Lamurde,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Lamurde,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Langtang North,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Langtang North,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Langtang South,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Langtang South,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Lapai,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Lapai,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Lau,Alkaleri,0.110930449,0.110930449,71,365,2020,1,0.14047264
Lau,Alkaleri,0.130951807,0.130951807,436,295,2021,2,0.1624987
Lavun,Oke-Ero,0.220193346,0.220193346,71,365,2020,1,0.135691632
Lavun,Oke-Ero,0.23566564,0.23566564,436,295,2021,2,0.152290831
Lere,Soba,0.01109125,0.01109125,71,365,2020,1,0.120878451
Lere,Soba,0.011935154,0.011935154,436,295,2021,2,0.12170975
Logo,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Logo,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Lokoja,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Lokoja,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Machina,Taura,0.042562227,0.042562227,71,365,2020,1,0.135431585
Machina,Taura,0.05778481,0.05778481,436,295,2021,2,0.151740079
Madagali,Darazo,0.068685057,0.068685057,71,365,2020,1,0.131584006
Madagali,Darazo,0.080184576,0.080184576,436,295,2021,2,0.143646968
Madobi,Taura,0.102686604,0.102686604,71,365,2020,1,0.135431585
Madobi,Taura,0.117909187,0.117909187,436,295,2021,2,0.151740079
Mafa,Darazo,0.068685057,0.068685057,71,365,2020,1,0.131584006
Mafa,Darazo,0.080184576,0.080184576,436,295,2021,2,0.143646968
Magama,Oke-Ero,0.166623196,0.166623196,71,365,2020,1,0.135691632
Magama,Oke-Ero,0.18209549,0.18209549,436,295,2021,2,0.152290831
Magumeri,Gawabawa,0.059454675,0.059454675,71,365,2020,1,0.126141547
Magumeri,Gawabawa,0.065593628,0.065593628,436,295,2021,2,0.132383842
Mai'Adua,Rimi,0.211636362,0.211636362,71,365,2020,1,0.131724444
Mai'Adua,Rimi,0.223272724,0.223272724,436,295,2021,2,0.143940508
Maiduguri,Darazo,0.027089717,0.027089717,71,365,2020,1,0.131584006
Maiduguri,Darazo,0.038589236,0.038589236,436,295,2021,2,0.143646968
Maigatari,Babura,0.135760649,0.135760649,71,365,2020,1,0.154355758
Maigatari,Babura,0.168569718,0.168569718,436,295,2021,2,0.192967255
Maiha,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Maiha,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Maiyama,Birnin Kebbi,0.392926517,0.392926517,71,365,2020,1,0.153253538
Maiyama,Birnin Kebbi,0.424741923,0.424741923,436,295,2021,2,0.190505956
Makoda,Babura,0.332809069,0.332809069,71,365,2020,1,0.154355758
Makoda,Babura,0.365618138,0.365618138,436,295,2021,2,0.192967255
Makurdi,Keana,0.053799142,0.053799142,71,365,2020,1,0.131701865
Makurdi,Keana,0.065413507,0.065413507,436,295,2021,2,0.143893303
Malam Madori,Taura,0.265222583,0.265222583,71,365,2020,1,0.135431585
Malam Madori,Taura,0.280445166,0.280445166,436,295,2021,2,0.151740079
Malumfashi,Gwarzo,0.351364703,0.351364703,71,365,2020,1,0.138371003
Malumfashi,Gwarzo,0.369396072,0.369396072,436,295,2021,2,0.157992526
Mangu,Darazo,0.15466564,0.15466564,71,365,2020,1,0.131584006
Mangu,Darazo,0.166165159,0.166165159,436,295,2021,2,0.143646968
Mani,Rimi,0.11157717,0.11157717,71,365,2020,1,0.131724444
Mani,Rimi,0.123213532,0.123213532,436,295,2021,2,0.143940508
Maradun,Darazo,0.048246513,0.048246513,71,365,2020,1,0.131584006
Maradun,Darazo,0.059746032,0.059746032,436,295,2021,2,0.143646968
Mariga,Oke-Ero,0.065472294,0.065472294,71,365,2020,1,0.135691632
Mariga,Oke-Ero,0.080944588,0.080944588,436,295,2021,2,0.152290831
Markafi,Gwarzo,0.104117643,0.104117643,71,365,2020,1,0.138371003
Markafi,Gwarzo,0.122149012,0.122149012,436,295,2021,2,0.157992526
Marte,Babura,0.207447749,0.207447749,71,365,2020,1,0.154355758
Marte,Babura,0.240256817,0.240256817,436,295,2021,2,0.192967255
Maru,Giwa,0.083732422,0.083732422,71,365,2020,1,0.138841583
Maru,Giwa,0.102210678,0.102210678,436,295,2021,2,0.158998949
Mashegu,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Mashegu,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Mashi,Rimi,0.094969695,0.094969695,71,365,2020,1,0.131724444
Mashi,Rimi,0.106606057,0.106606057,436,295,2021,2,0.143940508
Matazuu,Rimi,0.154493505,0.154493505,71,365,2020,1,0.131724444
Matazuu,Rimi,0.166129867,0.166129867,436,295,2021,2,0.143940508
Mayo-Belwa,Alkaleri,0.292748631,0.292748631,71,365,2020,1,0.14047264
Mayo-Belwa,Alkaleri,0.312769989,0.312769989,436,295,2021,2,0.1624987
Mbaitoli,Ngor-Okpala,0.215417331,0.215417331,71,365,2020,1,0.147490319
Mbaitoli,Ngor-Okpala,0.241977931,0.241977931,436,295,2021,2,0.177752501
Mbo,Nsit Ubium,0.072866538,0.072866538,71,365,2020,1,0.143504964
Mbo,Nsit Ubium,0.095733076,0.095733076,436,295,2021,2,0.169051443
Michika,Darazo,0.068685057,0.068685057,71,365,2020,1,0.131584006
Michika,Darazo,0.080184576,0.080184576,436,295,2021,2,0.143646968
Miga,Taura,0.070778139,0.070778139,71,365,2020,1,0.135431585
Miga,Taura,0.086000722,0.086000722,436,295,2021,2,0.151740079
Mikang,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Mikang,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Minjibir,Taura,0.284201556,0.284201556,71,365,2020,1,0.135431585
Minjibir,Taura,0.299424139,0.299424139,436,295,2021,2,0.151740079
Misau,Darazo,0.072734805,0.072734805,71,365,2020,1,0.131584006
Misau,Darazo,0.084234324,0.084234324,436,295,2021,2,0.143646968
Mkpat Enin,Nsit Ubium,0.212844528,0.212844528,71,365,2020,1,0.143504964
Mkpat Enin,Nsit Ubium,0.235711066,0.235711066,436,295,2021,2,0.169051443
Moba,Oke-Ero,0.058970396,0.058970396,71,365,2020,1,0.135691632
Moba,Oke-Ero,0.07444269,0.07444269,436,295,2021,2,0.152290831
Mobbar,Babura,0.29484231,0.29484231,71,365,2020,1,0.154355758
Mobbar,Babura,0.327651378,0.327651378,436,295,2021,2,0.192967255
Mokwa,Oke-Ero,0.143412431,0.143412431,71,365,2020,1,0.135691632
Mokwa,Oke-Ero,0.158884725,0.158884725,436,295,2021,2,0.152290831
Monguno,Babura,0.207447749,0.207447749,71,365,2020,1,0.154355758
Monguno,Babura,0.240256817,0.240256817,436,295,2021,2,0.192967255
Mopa-Muro,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Mopa-Muro,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Moro,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Moro,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Mubi North,Darazo,0.122891825,0.122891825,71,365,2020,1,0.131584006
Mubi North,Darazo,0.134391344,0.134391344,436,295,2021,2,0.143646968
Mubi South,Darazo,0.039686513,0.039686513,71,365,2020,1,0.131584006
Mubi South,Darazo,0.051186032,0.051186032,436,295,2021,2,0.143646968
Musawa,Gwarzo,0.202241896,0.202241896,71,365,2020,1,0.138371003
Musawa,Gwarzo,0.220273265,0.220273265,436,295,2021,2,0.157992526
Mushin,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Mushin,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Muya,Giwa,0.197049685,0.197049685,71,365,2020,1,0.138841583
Muya,Giwa,0.21552794,0.21552794,436,295,2021,2,0.158998949
Nafada,Alkaleri,0.120827043,0.120827043,71,365,2020,1,0.14047264
Nafada,Alkaleri,0.140848401,0.140848401,436,295,2021,2,0.1624987
Nangere,Darazo,0.028166185,0.028166185,71,365,2020,1,0.131584006
Nangere,Darazo,0.039665704,0.039665704,436,295,2021,2,0.143646968
Nasarawa1,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Nasarawa1,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Nasarawa2,Alkaleri,0.203064164,0.203064164,71,365,2020,1,0.14047264
Nasarawa2,Alkaleri,0.223085522,0.223085522,436,295,2021,2,0.1624987
Nasarawa-Eggon,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Nasarawa-Eggon,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Ndokwa East,Ahoada West,0.13248777,0.13248777,71,365,2020,1,0.129293288
Ndokwa East,Ahoada West,0.141744813,0.141744813,436,295,2021,2,0.138879347
Ndokwa West,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Ndokwa West,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Nembe,Ahoada West,0.134257043,0.134257043,71,365,2020,1,0.129293288
Nembe,Ahoada West,0.143514086,0.143514086,436,295,2021,2,0.138879347
Ngala,Taura,0.102686604,0.102686604,71,365,2020,1,0.135431585
Ngala,Taura,0.117909187,0.117909187,436,295,2021,2,0.151740079
Nganzai,Gawabawa,0.059454675,0.059454675,71,365,2020,1,0.126141547
Nganzai,Gawabawa,0.065593628,0.065593628,436,295,2021,2,0.132383842
