,LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
4666,Danja,Giwa,august,609,2021,2,-1,1,0.6,100
4667,Danja,Giwa,august,639,2021,3,-1,1,0.6,100
4668,Danja,Giwa,august,669,2021,4,-1,1,0.6,100
4669,Dutsin-Ma,Rimi,october,610,2021,1,-1,1,0.6,100
4670,Dutsin-Ma,Rimi,october,640,2021,2,-1,1,0.6,100
4671,Dutsin-Ma,Rimi,october,670,2021,3,-1,1,0.6,100
4672,Dutsin-Ma,Rimi,october,700,2021,4,-1,1,0.6,100
4673,Faskari,Giwa,august,579,2021,1,-1,1,0.6,100
4674,Faskari,Giwa,august,609,2021,2,-1,1,0.6,100
4675,Faskari,Giwa,august,639,2021,3,-1,1,0.6,100
4676,Faskari,Giwa,august,669,2021,4,-1,1,0.6,100
4677,Funtua,Gwarzo,may,488,2021,1,-1,1,0.6,100
4678,Funtua,Gwarzo,may,518,2021,2,-1,1,0.6,100
4679,Funtua,Gwarzo,may,548,2021,3,-1,1,0.6,100
4680,Funtua,Gwarzo,may,578,2021,4,-1,1,0.6,100
4681,Asa,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4682,Asa,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4683,Asa,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4684,Asa,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4685,Ingawa,Rimi,october,610,2021,1,-1,1,0.6,100
4686,Ingawa,Rimi,october,640,2021,2,-1,1,0.6,100
4687,Ingawa,Rimi,october,670,2021,3,-1,1,0.6,100
4688,Ingawa,Rimi,october,700,2021,4,-1,1,0.6,100
4689,Kafur,Gwarzo,may,488,2021,1,-1,1,0.6,100
4690,Kafur,Gwarzo,may,518,2021,2,-1,1,0.6,100
4691,Kafur,Gwarzo,may,548,2021,3,-1,1,0.6,100
4692,Kafur,Gwarzo,may,578,2021,4,-1,1,0.6,100
4693,Kankara,Rimi,october,610,2021,1,-1,1,0.6,100
4694,Kankara,Rimi,october,640,2021,2,-1,1,0.6,100
4695,Kankara,Rimi,october,670,2021,3,-1,1,0.6,100
4696,Kankara,Rimi,october,700,2021,4,-1,1,0.6,100
4697,Kankia,Rimi,october,610,2021,1,-1,1,0.6,100
4698,Kankia,Rimi,october,640,2021,2,-1,1,0.6,100
4699,Kankia,Rimi,october,670,2021,3,-1,1,0.6,100
4700,Kankia,Rimi,october,700,2021,4,-1,1,0.6,100
4701,Katsina,Rimi,october,610,2021,1,-1,1,0.6,100
4702,Katsina,Rimi,october,640,2021,2,-1,1,0.6,100
4703,Katsina,Rimi,october,670,2021,3,-1,1,0.6,100
4704,Katsina,Rimi,october,700,2021,4,-1,1,0.6,100
4705,Kurfi,Rimi,october,610,2021,1,-1,1,0.6,100
4706,Kurfi,Rimi,october,640,2021,2,-1,1,0.6,100
4707,Kurfi,Rimi,october,670,2021,3,-1,1,0.6,100
4708,Kurfi,Rimi,october,700,2021,4,-1,1,0.6,100
4709,Kusada,Rimi,october,610,2021,1,-1,1,0.6,100
4710,Kusada,Rimi,october,640,2021,2,-1,1,0.6,100
4711,Kusada,Rimi,october,670,2021,3,-1,1,0.6,100
4712,Kusada,Rimi,october,700,2021,4,-1,1,0.6,100
4713,Malumfashi,Gwarzo,may,488,2021,1,-1,1,0.6,100
4714,Malumfashi,Gwarzo,may,518,2021,2,-1,1,0.6,100
4715,Malumfashi,Gwarzo,may,548,2021,3,-1,1,0.6,100
4716,Malumfashi,Gwarzo,may,578,2021,4,-1,1,0.6,100
4717,Mani,Rimi,october,610,2021,1,-1,1,0.6,100
4718,Mani,Rimi,october,640,2021,2,-1,1,0.6,100
4719,Mani,Rimi,october,670,2021,3,-1,1,0.6,100
4720,Mani,Rimi,october,700,2021,4,-1,1,0.6,100
4721,Matazuu,Rimi,october,610,2021,1,-1,1,0.6,100
4722,Matazuu,Rimi,october,640,2021,2,-1,1,0.6,100
4723,Matazuu,Rimi,october,670,2021,3,-1,1,0.6,100
4724,Matazuu,Rimi,october,700,2021,4,-1,1,0.6,100
4725,Birnin Kebbi,Birnin Kebbi,august,579,2021,1,-1,1,0.6,100
4726,Birnin Kebbi,Birnin Kebbi,august,609,2021,2,-1,1,0.6,100
4727,Birnin Kebbi,Birnin Kebbi,august,639,2021,3,-1,1,0.6,100
4728,Birnin Kebbi,Birnin Kebbi,august,669,2021,4,-1,1,0.6,100
4729,Musawa,Gwarzo,may,488,2021,1,-1,1,0.6,100
4730,Musawa,Gwarzo,may,518,2021,2,-1,1,0.6,100
4731,Musawa,Gwarzo,may,548,2021,3,-1,1,0.6,100
4732,Musawa,Gwarzo,may,578,2021,4,-1,1,0.6,100
4733,Rimi,Rimi,october,610,2021,1,-1,1,0.6,100
4734,Rimi,Rimi,october,640,2021,2,-1,1,0.6,100
4735,Rimi,Rimi,october,670,2021,3,-1,1,0.6,100
4736,Rimi,Rimi,october,700,2021,4,-1,1,0.6,100
4737,Sabuwa,Giwa,august,579,2021,1,-1,1,0.6,100
4738,Sabuwa,Giwa,august,609,2021,2,-1,1,0.6,100
4739,Sabuwa,Giwa,august,639,2021,3,-1,1,0.6,100
4740,Sabuwa,Giwa,august,669,2021,4,-1,1,0.6,100
4741,Safana,Babura,may,488,2021,1,-1,1,0.6,100
4742,Safana,Babura,may,518,2021,2,-1,1,0.6,100
4743,Safana,Babura,may,548,2021,3,-1,1,0.6,100
4744,Safana,Babura,may,578,2021,4,-1,1,0.6,100
4745,Sandamu,Rimi,october,610,2021,1,-1,1,0.6,100
4746,Sandamu,Rimi,october,640,2021,2,-1,1,0.6,100
4747,Sandamu,Rimi,october,670,2021,3,-1,1,0.6,100
4748,Sandamu,Rimi,october,700,2021,4,-1,1,0.6,100
4749,Aleiro,Birnin Kebbi,august,579,2021,1,-1,1,0.6,100
4750,Aleiro,Birnin Kebbi,august,609,2021,2,-1,1,0.6,100
4751,Aleiro,Birnin Kebbi,august,639,2021,3,-1,1,0.6,100
4752,Aleiro,Birnin Kebbi,august,669,2021,4,-1,1,0.6,100
4753,Argungu,Birnin Kebbi,august,579,2021,1,-1,1,0.6,100
4754,Argungu,Birnin Kebbi,august,609,2021,2,-1,1,0.6,100
4755,Argungu,Birnin Kebbi,august,639,2021,3,-1,1,0.6,100
4756,Argungu,Birnin Kebbi,august,669,2021,4,-1,1,0.6,100
4757,Augie,Birnin Kebbi,august,579,2021,1,-1,1,0.6,100
4758,Augie,Birnin Kebbi,august,609,2021,2,-1,1,0.6,100
4759,Augie,Birnin Kebbi,august,639,2021,3,-1,1,0.6,100
4760,Augie,Birnin Kebbi,august,669,2021,4,-1,1,0.6,100
4761,Bunza,Birnin Kebbi,august,579,2021,1,-1,1,0.6,100
4762,Bunza,Birnin Kebbi,august,609,2021,2,-1,1,0.6,100
4763,Bunza,Birnin Kebbi,august,639,2021,3,-1,1,0.6,100
4764,Bunza,Birnin Kebbi,august,669,2021,4,-1,1,0.6,100
4765,Fakai,Birnin Kebbi,august,579,2021,1,-1,1,0.6,100
4766,Fakai,Birnin Kebbi,august,609,2021,2,-1,1,0.6,100
4767,Fakai,Birnin Kebbi,august,639,2021,3,-1,1,0.6,100
4768,Fakai,Birnin Kebbi,august,669,2021,4,-1,1,0.6,100
4769,Gwandu,Birnin Kebbi,august,579,2021,1,-1,1,0.6,100
4770,Gwandu,Birnin Kebbi,august,609,2021,2,-1,1,0.6,100
4771,Gwandu,Birnin Kebbi,august,639,2021,3,-1,1,0.6,100
4772,Gwandu,Birnin Kebbi,august,669,2021,4,-1,1,0.6,100
4773,Jega,Birnin Kebbi,august,579,2021,1,-1,1,0.6,100
4774,Jega,Birnin Kebbi,august,609,2021,2,-1,1,0.6,100
4775,Jega,Birnin Kebbi,august,639,2021,3,-1,1,0.6,100
4776,Jega,Birnin Kebbi,august,669,2021,4,-1,1,0.6,100
4777,Kalgo,Birnin Kebbi,august,579,2021,1,-1,1,0.6,100
4778,Kalgo,Birnin Kebbi,august,609,2021,2,-1,1,0.6,100
4779,Kalgo,Birnin Kebbi,august,639,2021,3,-1,1,0.6,100
4780,Kalgo,Birnin Kebbi,august,669,2021,4,-1,1,0.6,100
4781,Iseyin,Akinyele,may,488,2021,1,-1,1,0.6,100
4782,Iseyin,Akinyele,may,518,2021,2,-1,1,0.6,100
4783,Iseyin,Akinyele,may,548,2021,3,-1,1,0.6,100
4784,Iseyin,Akinyele,may,578,2021,4,-1,1,0.6,100
4785,Maiyama,Birnin Kebbi,august,579,2021,1,-1,1,0.6,100
4786,Maiyama,Birnin Kebbi,august,609,2021,2,-1,1,0.6,100
4787,Maiyama,Birnin Kebbi,august,639,2021,3,-1,1,0.6,100
4788,Maiyama,Birnin Kebbi,august,669,2021,4,-1,1,0.6,100
4789,Ngaski,Owan East,june,518,2021,1,-1,1,0.6,100
4790,Ngaski,Owan East,june,548,2021,2,-1,1,0.6,100
4791,Ngaski,Owan East,june,578,2021,3,-1,1,0.6,100
4792,Ngaski,Owan East,june,608,2021,4,-1,1,0.6,100
4793,Sakaba,Alkaleri,july,550,2021,1,-1,1,0.6,100
4794,Sakaba,Alkaleri,july,580,2021,2,-1,1,0.6,100
4795,Sakaba,Alkaleri,july,610,2021,3,-1,1,0.6,100
4796,Sakaba,Alkaleri,july,640,2021,4,-1,1,0.6,100
4797,Shanga,Birnin Kebbi,august,579,2021,1,-1,1,0.6,100
4798,Shanga,Birnin Kebbi,august,609,2021,2,-1,1,0.6,100
4799,Shanga,Birnin Kebbi,august,639,2021,3,-1,1,0.6,100
4800,Shanga,Birnin Kebbi,august,669,2021,4,-1,1,0.6,100
4801,Suru,Birnin Kebbi,august,579,2021,1,-1,1,0.6,100
4802,Suru,Birnin Kebbi,august,609,2021,2,-1,1,0.6,100
4803,Suru,Birnin Kebbi,august,639,2021,3,-1,1,0.6,100
4804,Suru,Birnin Kebbi,august,669,2021,4,-1,1,0.6,100
4805,Wasagu-Danko,Alkaleri,july,550,2021,1,-1,1,0.6,100
4806,Wasagu-Danko,Alkaleri,july,580,2021,2,-1,1,0.6,100
4807,Wasagu-Danko,Alkaleri,july,610,2021,3,-1,1,0.6,100
4808,Wasagu-Danko,Alkaleri,july,640,2021,4,-1,1,0.6,100
4809,Yauri,Birnin Kebbi,august,579,2021,1,-1,1,0.6,100
4810,Yauri,Birnin Kebbi,august,609,2021,2,-1,1,0.6,100
4811,Yauri,Birnin Kebbi,august,639,2021,3,-1,1,0.6,100
4812,Yauri,Birnin Kebbi,august,669,2021,4,-1,1,0.6,100
4813,Zuru,Alkaleri,july,550,2021,1,-1,1,0.6,100
4814,Zuru,Alkaleri,july,580,2021,2,-1,1,0.6,100
4815,Zuru,Alkaleri,july,610,2021,3,-1,1,0.6,100
4816,Zuru,Alkaleri,july,640,2021,4,-1,1,0.6,100
4817,Adavi,Owan East,june,518,2021,1,-1,1,0.6,100
4818,Adavi,Owan East,june,548,2021,2,-1,1,0.6,100
4819,Adavi,Owan East,june,578,2021,3,-1,1,0.6,100
4820,Adavi,Owan East,june,608,2021,4,-1,1,0.6,100
4821,Ajaokuta,Owan East,june,518,2021,1,-1,1,0.6,100
4822,Ajaokuta,Owan East,june,548,2021,2,-1,1,0.6,100
4823,Ajaokuta,Owan East,june,578,2021,3,-1,1,0.6,100
4824,Ajaokuta,Owan East,june,608,2021,4,-1,1,0.6,100
4825,Ankpa,Owan East,june,518,2021,1,-1,1,0.6,100
4826,Ankpa,Owan East,june,548,2021,2,-1,1,0.6,100
4827,Ankpa,Owan East,june,578,2021,3,-1,1,0.6,100
4828,Ankpa,Owan East,june,608,2021,4,-1,1,0.6,100
4829,Bassa1,Keana,september,610,2021,1,-1,1,0.6,100
4830,Bassa1,Keana,september,640,2021,2,-1,1,0.6,100
4831,Bassa1,Keana,september,670,2021,3,-1,1,0.6,100
4832,Bassa1,Keana,september,700,2021,4,-1,1,0.6,100
4833,Dekina,Owan East,june,518,2021,1,-1,1,0.6,100
4834,Dekina,Owan East,june,548,2021,2,-1,1,0.6,100
4835,Dekina,Owan East,june,578,2021,3,-1,1,0.6,100
4836,Dekina,Owan East,june,608,2021,4,-1,1,0.6,100
4837,Edu,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4838,Edu,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4839,Edu,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4840,Edu,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4841,Ibaji,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
4842,Ibaji,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
4843,Ibaji,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
4844,Ibaji,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
4845,Idah,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
4846,Idah,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
4847,Idah,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
4848,Idah,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
4849,Igalamela-Odolu,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
4850,Igalamela-Odolu,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
4851,Igalamela-Odolu,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
4852,Igalamela-Odolu,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
4853,Ijumu,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4854,Ijumu,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4855,Ijumu,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4856,Ijumu,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4857,Kabba-Bunu,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4858,Kabba-Bunu,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4859,Kabba-Bunu,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4860,Kabba-Bunu,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4861,Kogi,Keana,september,610,2021,1,-1,1,0.6,100
4862,Kogi,Keana,september,640,2021,2,-1,1,0.6,100
4863,Kogi,Keana,september,670,2021,3,-1,1,0.6,100
4864,Kogi,Keana,september,700,2021,4,-1,1,0.6,100
4865,Lokoja,Keana,september,610,2021,1,-1,1,0.6,100
4866,Lokoja,Keana,september,640,2021,2,-1,1,0.6,100
4867,Lokoja,Keana,september,670,2021,3,-1,1,0.6,100
4868,Lokoja,Keana,september,700,2021,4,-1,1,0.6,100
4869,Mopa-Muro,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4870,Mopa-Muro,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4871,Mopa-Muro,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4872,Mopa-Muro,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4873,Ofu,Owan East,june,518,2021,1,-1,1,0.6,100
4874,Ofu,Owan East,june,548,2021,2,-1,1,0.6,100
4875,Ofu,Owan East,june,578,2021,3,-1,1,0.6,100
4876,Ofu,Owan East,june,608,2021,4,-1,1,0.6,100
4877,Okehi,Owan East,june,518,2021,1,-1,1,0.6,100
4878,Okehi,Owan East,june,548,2021,2,-1,1,0.6,100
4879,Okehi,Owan East,june,578,2021,3,-1,1,0.6,100
4880,Okehi,Owan East,june,608,2021,4,-1,1,0.6,100
4881,Okene,Owan East,june,518,2021,1,-1,1,0.6,100
4882,Okene,Owan East,june,548,2021,2,-1,1,0.6,100
4883,Okene,Owan East,june,578,2021,3,-1,1,0.6,100
4884,Okene,Owan East,june,608,2021,4,-1,1,0.6,100
4885,Olamabolo,Owan East,june,518,2021,1,-1,1,0.6,100
4886,Olamabolo,Owan East,june,548,2021,2,-1,1,0.6,100
4887,Olamabolo,Owan East,june,578,2021,3,-1,1,0.6,100
4888,Olamabolo,Owan East,june,608,2021,4,-1,1,0.6,100
4889,Omala,Keana,september,610,2021,1,-1,1,0.6,100
4890,Omala,Keana,september,640,2021,2,-1,1,0.6,100
4891,Omala,Keana,september,670,2021,3,-1,1,0.6,100
4892,Omala,Keana,september,700,2021,4,-1,1,0.6,100
4893,Yagba East,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4894,Yagba East,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4895,Yagba East,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4896,Yagba East,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4897,Ifelodun1,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4898,Ifelodun1,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4899,Ifelodun1,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4900,Ifelodun1,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4901,Ilorin East,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4902,Ilorin East,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4903,Ilorin East,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4904,Ilorin East,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4905,Ilorin South,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4906,Ilorin South,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4907,Ilorin South,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4908,Ilorin South,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4909,Ilorin West,Owan East,june,518,2021,1,-1,1,0.6,100
4910,Ilorin West,Owan East,june,548,2021,2,-1,1,0.6,100
4911,Ilorin West,Owan East,june,578,2021,3,-1,1,0.6,100
4912,Ilorin West,Owan East,june,608,2021,4,-1,1,0.6,100
4913,Irepodun1,Owan East,june,518,2021,1,-1,1,0.6,100
4914,Irepodun1,Owan East,june,548,2021,2,-1,1,0.6,100
4915,Irepodun1,Owan East,june,578,2021,3,-1,1,0.6,100
4916,Irepodun1,Owan East,june,608,2021,4,-1,1,0.6,100
4917,Itesiwaju,Akinyele,may,488,2021,1,-1,1,0.6,100
4918,Itesiwaju,Akinyele,may,518,2021,2,-1,1,0.6,100
4919,Itesiwaju,Akinyele,may,548,2021,3,-1,1,0.6,100
4920,Itesiwaju,Akinyele,may,578,2021,4,-1,1,0.6,100
4921,Isin,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4922,Isin,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4923,Isin,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4924,Isin,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4925,Kaiama,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4926,Kaiama,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4927,Kaiama,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4928,Kaiama,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4929,Moro,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4930,Moro,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4931,Moro,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4932,Moro,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4933,Offa,Akinyele,may,488,2021,1,-1,1,0.6,100
4934,Offa,Akinyele,may,518,2021,2,-1,1,0.6,100
4935,Offa,Akinyele,may,548,2021,3,-1,1,0.6,100
4936,Offa,Akinyele,may,578,2021,4,-1,1,0.6,100
4937,Oke-Ero,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4938,Oke-Ero,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4939,Oke-Ero,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4940,Oke-Ero,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4941,Kajola,Akinyele,may,488,2021,1,-1,1,0.6,100
4942,Kajola,Akinyele,may,518,2021,2,-1,1,0.6,100
4943,Kajola,Akinyele,may,548,2021,3,-1,1,0.6,100
4944,Kajola,Akinyele,may,578,2021,4,-1,1,0.6,100
4945,Oyun,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4946,Oyun,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4947,Oyun,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4948,Oyun,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4949,Pategi,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4950,Pategi,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4951,Pategi,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4952,Pategi,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4953,Agege,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
4954,Agege,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
4955,Agege,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
4956,Agege,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
4957,Ajeromi-Ifelodun,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
4958,Ajeromi-Ifelodun,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
4959,Ajeromi-Ifelodun,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
4960,Ajeromi-Ifelodun,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
4961,Alimosho,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
4962,Alimosho,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
4963,Alimosho,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
4964,Alimosho,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
4965,Apapa,Isoko South,june,518,2021,1,-1,1,0.6,100
4966,Apapa,Isoko South,june,548,2021,2,-1,1,0.6,100
4967,Apapa,Isoko South,june,578,2021,3,-1,1,0.6,100
4968,Apapa,Isoko South,june,608,2021,4,-1,1,0.6,100
4969,Epe,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
4970,Epe,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
4971,Epe,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
4972,Epe,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
4973,Ifako-Ijaye,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
4974,Ifako-Ijaye,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
4975,Ifako-Ijaye,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
4976,Ifako-Ijaye,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
4977,Ikeja,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
4978,Ikeja,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
4979,Ikeja,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
4980,Ikeja,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
4981,Mushin,Isoko South,june,518,2021,1,-1,1,0.6,100
4982,Mushin,Isoko South,june,548,2021,2,-1,1,0.6,100
4983,Mushin,Isoko South,june,578,2021,3,-1,1,0.6,100
4984,Mushin,Isoko South,june,608,2021,4,-1,1,0.6,100
4985,Kokona,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4986,Kokona,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4987,Kokona,Oke-Ero,october,670,2021,3,-1,1,0.6,100
4988,Kokona,Oke-Ero,october,700,2021,4,-1,1,0.6,100
4989,Ojo,Isoko South,june,518,2021,1,-1,1,0.6,100
4990,Ojo,Isoko South,june,548,2021,2,-1,1,0.6,100
4991,Ojo,Isoko South,june,578,2021,3,-1,1,0.6,100
4992,Ojo,Isoko South,june,608,2021,4,-1,1,0.6,100
4993,Oshodi-Isolo,Uzo-Uwani,june,518,2021,1,-1,1,0.6,100
4994,Oshodi-Isolo,Uzo-Uwani,june,548,2021,2,-1,1,0.6,100
4995,Oshodi-Isolo,Uzo-Uwani,june,578,2021,3,-1,1,0.6,100
4996,Oshodi-Isolo,Uzo-Uwani,june,608,2021,4,-1,1,0.6,100
4997,Surulere1,Oke-Ero,october,610,2021,1,-1,1,0.6,100
4998,Surulere1,Oke-Ero,october,640,2021,2,-1,1,0.6,100
4999,Surulere1,Oke-Ero,october,670,2021,3,-1,1,0.6,100
5000,Surulere1,Oke-Ero,october,700,2021,4,-1,1,0.6,100
5001,Akwanga,Oke-Ero,october,610,2021,1,-1,1,0.6,100
5002,Akwanga,Oke-Ero,october,640,2021,2,-1,1,0.6,100
5003,Akwanga,Oke-Ero,october,670,2021,3,-1,1,0.6,100
5004,Akwanga,Oke-Ero,october,700,2021,4,-1,1,0.6,100
5005,Obi2,Keana,september,610,2021,1,-1,1,0.6,100
5006,Obi2,Keana,september,640,2021,2,-1,1,0.6,100
5007,Obi2,Keana,september,670,2021,3,-1,1,0.6,100
5008,Obi2,Keana,september,700,2021,4,-1,1,0.6,100
5009,Awe,Keana,september,610,2021,1,-1,1,0.6,100
5010,Awe,Keana,september,640,2021,2,-1,1,0.6,100
5011,Awe,Keana,september,670,2021,3,-1,1,0.6,100
5012,Awe,Keana,september,700,2021,4,-1,1,0.6,100
5013,Doma,Keana,september,610,2021,1,-1,1,0.6,100
5014,Doma,Keana,september,640,2021,2,-1,1,0.6,100
5015,Doma,Keana,september,670,2021,3,-1,1,0.6,100
5016,Doma,Keana,september,700,2021,4,-1,1,0.6,100
5017,Karu,Oke-Ero,october,610,2021,1,-1,1,0.6,100
5018,Karu,Oke-Ero,october,640,2021,2,-1,1,0.6,100
5019,Karu,Oke-Ero,october,670,2021,3,-1,1,0.6,100
5020,Karu,Oke-Ero,october,700,2021,4,-1,1,0.6,100
5021,Keana,Keana,september,610,2021,1,-1,1,0.6,100
5022,Keana,Keana,september,640,2021,2,-1,1,0.6,100
5023,Keana,Keana,september,670,2021,3,-1,1,0.6,100
5024,Keana,Keana,september,700,2021,4,-1,1,0.6,100
5025,Keffi,Oke-Ero,october,610,2021,1,-1,1,0.6,100
5026,Keffi,Oke-Ero,october,640,2021,2,-1,1,0.6,100
5027,Keffi,Oke-Ero,october,670,2021,3,-1,1,0.6,100
5028,Keffi,Oke-Ero,october,700,2021,4,-1,1,0.6,100
5029,Lafia,Alkaleri,july,550,2021,1,-1,1,0.6,100
5030,Lafia,Alkaleri,july,580,2021,2,-1,1,0.6,100
5031,Lafia,Alkaleri,july,610,2021,3,-1,1,0.6,100
5032,Lafia,Alkaleri,july,640,2021,4,-1,1,0.6,100
5033,Nasarawa2,Keana,september,610,2021,1,-1,1,0.6,100
5034,Nasarawa2,Keana,september,640,2021,2,-1,1,0.6,100
5035,Nasarawa2,Keana,september,670,2021,3,-1,1,0.6,100
5036,Nasarawa2,Keana,september,700,2021,4,-1,1,0.6,100
5037,Nasarawa-Eggon,Alkaleri,july,550,2021,1,-1,1,0.6,100
5038,Nasarawa-Eggon,Alkaleri,july,580,2021,2,-1,1,0.6,100
5039,Nasarawa-Eggon,Alkaleri,july,610,2021,3,-1,1,0.6,100
5040,Nasarawa-Eggon,Alkaleri,july,640,2021,4,-1,1,0.6,100
5041,Chanchaga,Keana,september,610,2021,1,-1,1,0.6,100
5042,Chanchaga,Keana,september,640,2021,2,-1,1,0.6,100
5043,Chanchaga,Keana,september,670,2021,3,-1,1,0.6,100
5044,Chanchaga,Keana,september,700,2021,4,-1,1,0.6,100
5045,Toto,Keana,september,610,2021,1,-1,1,0.6,100
5046,Toto,Keana,september,640,2021,2,-1,1,0.6,100
5047,Toto,Keana,september,670,2021,3,-1,1,0.6,100
5048,Toto,Keana,september,700,2021,4,-1,1,0.6,100
5049,Wamba,Alkaleri,july,550,2021,1,-1,1,0.6,100
5050,Wamba,Alkaleri,july,580,2021,2,-1,1,0.6,100
5051,Wamba,Alkaleri,july,610,2021,3,-1,1,0.6,100
5052,Wamba,Alkaleri,july,640,2021,4,-1,1,0.6,100
5053,Agaie,Oke-Ero,october,610,2021,1,-1,1,0.6,100
