LGA,Rep_DS,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases
Tambuwal,Birnin Kebbi,0.033231398,0.033231398,71,365,2020,1,0.138407703
Tambuwal,Birnin Kebbi,0.049139101,0.049139101,436,295,2021,2,0.154315406
Tangaza,Gawabawa,0.029727338,0.029727338,71,365,2020,1,0.125569477
Tangaza,Gawabawa,0.032796814,0.032796814,436,295,2021,2,0.128638953
Tarauni,Alkaleri,0.212766588,0.212766588,71,365,2020,1,0.132510679
Tarauni,Alkaleri,0.222777267,0.222777267,436,295,2021,2,0.142521358
Tarka,Keana,0.050103986,0.050103986,71,365,2020,1,0.128307183
Tarka,Keana,0.055911168,0.055911168,436,295,2021,2,0.134114365
Tarmua,Rimi,0.058317074,0.058317074,71,365,2020,1,0.128318181
Tarmua,Rimi,0.064135255,0.064135255,436,295,2021,2,0.134136362
Taura,Taura,0.110552468,0.110552468,71,365,2020,1,0.130111292
Taura,Taura,0.11816376,0.11816376,436,295,2021,2,0.137722583
Tofa,Taura,0.065303599,0.065303599,71,365,2020,1,0.130111292
Tofa,Taura,0.072914891,0.072914891,436,295,2021,2,0.137722583
Toro,Giwa,0.06039358,0.06039358,71,365,2020,1,0.131739128
Toro,Giwa,0.069632708,0.069632708,436,295,2021,2,0.140978256
Toto,Keana,0.050103986,0.050103986,71,365,2020,1,0.128307183
Toto,Keana,0.055911168,0.055911168,436,295,2021,2,0.134114365
Toungo,Keana,0.023664325,0.023664325,71,365,2020,1,0.128307183
Toungo,Keana,0.029471508,0.029471508,436,295,2021,2,0.134114365
Tsafe,Takali,0.018071879,0.018071879,71,365,2020,1,0.132034132
Tsafe,Takali,0.02760601,0.02760601,436,295,2021,2,0.141568263
Tsanyawa,Gwarzo,0.052058822,0.052058822,71,365,2020,1,0.131515685
Tsanyawa,Gwarzo,0.061074506,0.061074506,436,295,2021,2,0.140531369
Tudun Wada,Gwarzo,0.030992418,0.030992418,71,365,2020,1,0.131515685
Tudun Wada,Gwarzo,0.040008103,0.040008103,436,295,2021,2,0.140531369
Tureta,Birnin Kebbi,0.042384714,0.042384714,71,365,2020,1,0.138407703
Tureta,Birnin Kebbi,0.058292417,0.058292417,436,295,2021,2,0.154315406
Udenu,Uzo-Uwani,0.190468422,0.190468422,71,365,2020,1,0.140054241
Udenu,Uzo-Uwani,0.208022664,0.208022664,436,295,2021,2,0.157608483
Udi,Uzo-Uwani,0.122602363,0.122602363,71,365,2020,1,0.140054241
Udi,Uzo-Uwani,0.140156604,0.140156604,436,295,2021,2,0.157608483
Udu,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Udu,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Udung Uko,Nsit Ubium,0.085865209,0.085865209,71,365,2020,1,0.133933269
Udung Uko,Nsit Ubium,0.097298478,0.097298478,436,295,2021,2,0.145366538
Ughelli North,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Ughelli North,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Ughelli South,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Ughelli South,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Ugwunagbo,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Ugwunagbo,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Uhunmwonde,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Uhunmwonde,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Ukanafun,Nsit Ubium,0.111433269,0.111433269,71,365,2020,1,0.133933269
Ukanafun,Nsit Ubium,0.122866538,0.122866538,436,295,2021,2,0.145366538
Ukum,Keana,0.050103986,0.050103986,71,365,2020,1,0.128307183
Ukum,Keana,0.055911168,0.055911168,436,295,2021,2,0.134114365
Ukwa East,Nsit Ubium,0.085865209,0.085865209,71,365,2020,1,0.133933269
Ukwa East,Nsit Ubium,0.097298478,0.097298478,436,295,2021,2,0.145366538
Ukwa West,Nsit Ubium,0.085865209,0.085865209,71,365,2020,1,0.133933269
Ukwa West,Nsit Ubium,0.097298478,0.097298478,436,295,2021,2,0.145366538
Ukwuani,Uzo-Uwani,0.122602363,0.122602363,71,365,2020,1,0.140054241
Ukwuani,Uzo-Uwani,0.140156604,0.140156604,436,295,2021,2,0.157608483
Umuahia North,Oru West,0.177652237,0.177652237,71,365,2020,1,0.13992
Umuahia North,Oru West,0.195072237,0.195072237,436,295,2021,2,0.157339999
Umuahia South,Ngor-Okpala,0.1382803,0.1382803,71,365,2020,1,0.1357803
Umuahia South,Ngor-Okpala,0.151560601,0.151560601,436,295,2021,2,0.149060601
Umu-Neochi,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Umu-Neochi,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Ungogo,Taura,0.096972983,0.096972983,71,365,2020,1,0.130111292
Ungogo,Taura,0.104584275,0.104584275,436,295,2021,2,0.137722583
Unuimo,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Unuimo,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Uruan,Nsit Ubium,0.183807707,0.183807707,71,365,2020,1,0.133933269
Uruan,Nsit Ubium,0.195240976,0.195240976,436,295,2021,2,0.145366538
Urue-Offong-Oruko,Nsit Ubium,0.111433269,0.111433269,71,365,2020,1,0.133933269
Urue-Offong-Oruko,Nsit Ubium,0.122866538,0.122866538,436,295,2021,2,0.145366538
Ushongo,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Ushongo,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Ussa,Oru West,0.07992,0.07992,71,365,2020,1,0.13992
Ussa,Oru West,0.097339999,0.097339999,436,295,2021,2,0.157339999
Uvwie,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Uvwie,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Uyo,Nsit Ubium,0.110244596,0.110244596,71,365,2020,1,0.133933269
Uyo,Nsit Ubium,0.121677865,0.121677865,436,295,2021,2,0.145366538
Uzo-Uwani,Uzo-Uwani,0.071606872,0.071606872,71,365,2020,1,0.140054241
Uzo-Uwani,Uzo-Uwani,0.089161113,0.089161113,436,295,2021,2,0.157608483
Vandeikya,Oke-Ero,0.039411691,0.039411691,71,365,2020,1,0.130236147
Vandeikya,Oke-Ero,0.047147838,0.047147838,436,295,2021,2,0.137972294
Wamako,Gawabawa,0.029727338,0.029727338,71,365,2020,1,0.125569477
Wamako,Gawabawa,0.032796814,0.032796814,436,295,2021,2,0.128638953
Wamba,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Wamba,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
Warawa,Gwarzo,0.02217358,0.02217358,71,365,2020,1,0.131515685
Warawa,Gwarzo,0.031189264,0.031189264,436,295,2021,2,0.140531369
Warji,Takali,0.04799567,0.04799567,71,365,2020,1,0.132034132
Warji,Takali,0.057529802,0.057529802,436,295,2021,2,0.141568263
Warri North,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Warri North,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Warri South,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Warri South,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Warri South West,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Warri South West,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Wasagu-Danko,Alkaleri,0.117153536,0.117153536,71,365,2020,1,0.132510679
Wasagu-Danko,Alkaleri,0.127164215,0.127164215,436,295,2021,2,0.142521358
Wase,Alkaleri,0.021638582,0.021638582,71,365,2020,1,0.132510679
Wase,Alkaleri,0.031649261,0.031649261,436,295,2021,2,0.142521358
Wudil,Gwarzo,0.039889111,0.039889111,71,365,2020,1,0.131515685
Wudil,Gwarzo,0.048904795,0.048904795,436,295,2021,2,0.140531369
Wukari,Keana,0.063651257,0.063651257,71,365,2020,1,0.128307183
Wukari,Keana,0.069458439,0.069458439,436,295,2021,2,0.134114365
Wurno,Gawabawa,0.017828657,0.017828657,71,365,2020,1,0.125569477
Wurno,Gawabawa,0.020898134,0.020898134,436,295,2021,2,0.128638953
Wushishi,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Wushishi,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Yabo,Gawabawa,0.047187124,0.047187124,71,365,2020,1,0.125569477
Yabo,Gawabawa,0.0502566,0.0502566,436,295,2021,2,0.128638953
Yagba East,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Yagba East,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Yagba West,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Yagba West,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Yakurr,Obubra,0.10985535,0.10985535,71,365,2020,1,0.1375973
Yakurr,Obubra,0.12495265,0.12495265,436,295,2021,2,0.1526946
Yala,Oke-Ero,0.081092955,0.081092955,71,365,2020,1,0.130236147
Yala,Oke-Ero,0.088829102,0.088829102,436,295,2021,2,0.137972294
Yamaltu-Deba,Alkaleri,0.050461596,0.050461596,71,365,2020,1,0.132510679
Yamaltu-Deba,Alkaleri,0.060472275,0.060472275,436,295,2021,2,0.142521358
Yankwashi,Babura,0.135506584,0.135506584,71,365,2020,1,0.138904535
Yankwashi,Babura,0.151911119,0.151911119,436,295,2021,2,0.155309069
Yauri,Birnin Kebbi,0.182515332,0.182515332,71,365,2020,1,0.138407703
Yauri,Birnin Kebbi,0.198423035,0.198423035,436,295,2021,2,0.154315406
Yenegoa,Isoko South,0.13856581,0.13856581,71,365,2020,1,0.124321708
Yenegoa,Isoko South,0.140387519,0.140387519,436,295,2021,2,0.126143416
Yola North,Alkaleri,0.04720393,0.04720393,71,365,2020,1,0.132510679
Yola North,Alkaleri,0.057214609,0.057214609,436,295,2021,2,0.142521358
Yola South,Alkaleri,0.072510679,0.072510679,71,365,2020,1,0.132510679
Yola South,Alkaleri,0.082521358,0.082521358,436,295,2021,2,0.142521358
Yorro,Alkaleri,0.036906601,0.036906601,71,365,2020,1,0.132510679
Yorro,Alkaleri,0.04691728,0.04691728,436,295,2021,2,0.142521358
Yunusari,Babura,0.103723874,0.103723874,71,365,2020,1,0.138904535
Yunusari,Babura,0.120128409,0.120128409,436,295,2021,2,0.155309069
Yusufari,Taura,0.051343302,0.051343302,71,365,2020,1,0.130111292
Yusufari,Taura,0.058954593,0.058954593,436,295,2021,2,0.137722583
Zaki,Taura,0.080627167,0.080627167,71,365,2020,1,0.130111292
Zaki,Taura,0.088238458,0.088238458,436,295,2021,2,0.137722583
Zango,Babura,0.104639829,0.104639829,71,365,2020,1,0.138904535
Zango,Babura,0.121044363,0.121044363,436,295,2021,2,0.155309069
Zango-Kataf,Soba,0.005545625,0.005545625,71,365,2020,1,0.122921952
Zango-Kataf,Soba,0.005967577,0.005967577,436,295,2021,2,0.123343904
Zaria,Soba,0.013800496,0.013800496,71,365,2020,1,0.122921952
Zaria,Soba,0.014222448,0.014222448,436,295,2021,2,0.123343904
Zing,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Zing,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
Zurmi,Rimi,0.058317074,0.058317074,71,365,2020,1,0.128318181
Zurmi,Rimi,0.064135255,0.064135255,436,295,2021,2,0.134136362
Zuru,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Zuru,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
