LGA,MapA_mix,llin_type,smc_LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
Obi1,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,313,2020,4,-1,0.8,0.2,5
Ohimini,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,131,2020,1,-1,0.8,0.2,5
Ohimini,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,161,2020,2,-1,0.8,0.2,5
Ohimini,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,191,2020,3,-1,0.8,0.2,5
Ohimini,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,221,2020,4,-1,0.8,0.2,5
Oju,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,186,2020,1,-1,0.8,0.2,5
Oju,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,216,2020,2,-1,0.8,0.2,5
Oju,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,246,2020,3,-1,0.8,0.2,5
Oju,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,276,2020,4,-1,0.8,0.2,5
Okpokwu,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,131,2020,1,-1,0.8,0.2,5
Okpokwu,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,161,2020,2,-1,0.8,0.2,5
Okpokwu,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,191,2020,3,-1,0.8,0.2,5
Okpokwu,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,221,2020,4,-1,0.8,0.2,5
Oturkpo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,70,2020,1,-1,0.8,0.2,5
Oturkpo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,100,2020,2,-1,0.8,0.2,5
Oturkpo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,130,2020,3,-1,0.8,0.2,5
Oturkpo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,160,2020,4,-1,0.8,0.2,5
Tarka,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,223,2020,1,-1,0.8,0.2,5
Tarka,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,253,2020,2,-1,0.8,0.2,5
Tarka,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,283,2020,3,-1,0.8,0.2,5
Tarka,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,313,2020,4,-1,0.8,0.2,5
Ukum,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,223,2020,1,-1,0.8,0.2,5
Ukum,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,253,2020,2,-1,0.8,0.2,5
Ukum,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,283,2020,3,-1,0.8,0.2,5
Ukum,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,313,2020,4,-1,0.8,0.2,5
Ushongo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,186,2020,1,-1,0.8,0.2,5
Ushongo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,216,2020,2,-1,0.8,0.2,5
Ushongo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,246,2020,3,-1,0.8,0.2,5
Ushongo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,276,2020,4,-1,0.8,0.2,5
Vandeikya,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,186,2020,1,-1,0.8,0.2,5
Vandeikya,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,216,2020,2,-1,0.8,0.2,5
Vandeikya,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,246,2020,3,-1,0.8,0.2,5
Vandeikya,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,276,2020,4,-1,0.8,0.2,5
Abadam,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,131,2020,1,-1,0.8,0.2,5
Abadam,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,161,2020,2,-1,0.8,0.2,5
Abadam,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,191,2020,3,-1,0.8,0.2,5
Abadam,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,221,2020,4,-1,0.8,0.2,5
Askira-Uba,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,186,2020,1,-1,0.8,0.2,5
Askira-Uba,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,216,2020,2,-1,0.8,0.2,5
Askira-Uba,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,246,2020,3,-1,0.8,0.2,5
Askira-Uba,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,276,2020,4,-1,0.8,0.2,5
Bama,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,186,2020,1,-1,0.8,0.2,5
Bama,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,216,2020,2,-1,0.8,0.2,5
Bama,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,246,2020,3,-1,0.8,0.2,5
Bama,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,276,2020,4,-1,0.8,0.2,5
Bayo,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,186,2020,1,-1,0.8,0.2,5
Bayo,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,216,2020,2,-1,0.8,0.2,5
Bayo,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,246,2020,3,-1,0.8,0.2,5
Bayo,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,276,2020,4,-1,0.8,0.2,5
Biu,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,186,2020,1,-1,0.8,0.2,5
Biu,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,216,2020,2,-1,0.8,0.2,5
Biu,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,246,2020,3,-1,0.8,0.2,5
Biu,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,276,2020,4,-1,0.8,0.2,5
Chibok,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,186,2020,1,-1,0.8,0.2,5
Chibok,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,216,2020,2,-1,0.8,0.2,5
Chibok,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,246,2020,3,-1,0.8,0.2,5
Chibok,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,276,2020,4,-1,0.8,0.2,5
Damboa,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,186,2020,1,-1,0.8,0.2,5
Damboa,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,216,2020,2,-1,0.8,0.2,5
Damboa,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,246,2020,3,-1,0.8,0.2,5
Damboa,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,276,2020,4,-1,0.8,0.2,5
Dikwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,186,2020,1,-1,0.8,0.2,5
Dikwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,216,2020,2,-1,0.8,0.2,5
Dikwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,246,2020,3,-1,0.8,0.2,5
Dikwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,276,2020,4,-1,0.8,0.2,5
Gubio,CM+IPTp+LLINs+SMC,itn,smc,Gawabawa,august,223,2020,1,-1,0.8,0.2,5
Gubio,CM+IPTp+LLINs+SMC,itn,smc,Gawabawa,august,253,2020,2,-1,0.8,0.2,5
Gubio,CM+IPTp+LLINs+SMC,itn,smc,Gawabawa,august,283,2020,3,-1,0.8,0.2,5
Gubio,CM+IPTp+LLINs+SMC,itn,smc,Gawabawa,august,313,2020,4,-1,0.8,0.2,5
Guzamala,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,131,2020,1,-1,0.8,0.2,5
Guzamala,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,161,2020,2,-1,0.8,0.2,5
Guzamala,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,191,2020,3,-1,0.8,0.2,5
Guzamala,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,221,2020,4,-1,0.8,0.2,5
Gwoza,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,186,2020,1,-1,0.8,0.2,5
Gwoza,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,216,2020,2,-1,0.8,0.2,5
Gwoza,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,246,2020,3,-1,0.8,0.2,5
Gwoza,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,276,2020,4,-1,0.8,0.2,5
Hawul,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,186,2020,1,-1,0.8,0.2,5
Hawul,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,216,2020,2,-1,0.8,0.2,5
Hawul,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,246,2020,3,-1,0.8,0.2,5
Hawul,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,276,2020,4,-1,0.8,0.2,5
Jere,CM+IPTp+IRS+SMC,itn_pbo,smc,Gawabawa,august,223,2020,1,-1,0.8,0.2,5
Jere,CM+IPTp+IRS+SMC,itn_pbo,smc,Gawabawa,august,253,2020,2,-1,0.8,0.2,5
Jere,CM+IPTp+IRS+SMC,itn_pbo,smc,Gawabawa,august,283,2020,3,-1,0.8,0.2,5
Jere,CM+IPTp+IRS+SMC,itn_pbo,smc,Gawabawa,august,313,2020,4,-1,0.8,0.2,5
Kaga,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,186,2020,1,-1,0.8,0.2,5
Kaga,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,216,2020,2,-1,0.8,0.2,5
Kaga,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,246,2020,3,-1,0.8,0.2,5
Kaga,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,276,2020,4,-1,0.8,0.2,5
Kala-Balge,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,186,2020,1,-1,0.8,0.2,5
Kala-Balge,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,216,2020,2,-1,0.8,0.2,5
Kala-Balge,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,246,2020,3,-1,0.8,0.2,5
Kala-Balge,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,276,2020,4,-1,0.8,0.2,5
Konduga,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,186,2020,1,-1,0.8,0.2,5
Konduga,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,216,2020,2,-1,0.8,0.2,5
Konduga,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,246,2020,3,-1,0.8,0.2,5
Konduga,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,276,2020,4,-1,0.8,0.2,5
Kukawa,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,131,2020,1,-1,0.8,0.2,5
Kukawa,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,161,2020,2,-1,0.8,0.2,5
Kukawa,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,191,2020,3,-1,0.8,0.2,5
Kukawa,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,221,2020,4,-1,0.8,0.2,5
Kwaya Kusar,CM+IPTp+LLINs+SMC,itn,smc,Alkaleri,july,186,2020,1,-1,0.8,0.2,5
Kwaya Kusar,CM+IPTp+LLINs+SMC,itn,smc,Alkaleri,july,216,2020,2,-1,0.8,0.2,5
Kwaya Kusar,CM+IPTp+LLINs+SMC,itn,smc,Alkaleri,july,246,2020,3,-1,0.8,0.2,5
Kwaya Kusar,CM+IPTp+LLINs+SMC,itn,smc,Alkaleri,july,276,2020,4,-1,0.8,0.2,5
Mafa,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,186,2020,1,-1,0.8,0.2,5
Mafa,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,216,2020,2,-1,0.8,0.2,5
Mafa,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,246,2020,3,-1,0.8,0.2,5
Mafa,CM+IPTp+LLINs+SMC,itn,smc,Darazo,july,276,2020,4,-1,0.8,0.2,5
Magumeri,CM+IPTp+LLINs+SMC,itn,smc,Gawabawa,august,223,2020,1,-1,0.8,0.2,5
Magumeri,CM+IPTp+LLINs+SMC,itn,smc,Gawabawa,august,253,2020,2,-1,0.8,0.2,5
Magumeri,CM+IPTp+LLINs+SMC,itn,smc,Gawabawa,august,283,2020,3,-1,0.8,0.2,5
Magumeri,CM+IPTp+LLINs+SMC,itn,smc,Gawabawa,august,313,2020,4,-1,0.8,0.2,5
Maiduguri,CM+IPTp+UrbanLLINs+SMC,itn,smc,Darazo,july,186,2020,1,-1,0.8,0.2,5
Maiduguri,CM+IPTp+UrbanLLINs+SMC,itn,smc,Darazo,july,216,2020,2,-1,0.8,0.2,5
Maiduguri,CM+IPTp+UrbanLLINs+SMC,itn,smc,Darazo,july,246,2020,3,-1,0.8,0.2,5
Maiduguri,CM+IPTp+UrbanLLINs+SMC,itn,smc,Darazo,july,276,2020,4,-1,0.8,0.2,5
Marte,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,131,2020,1,-1,0.8,0.2,5
Marte,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,161,2020,2,-1,0.8,0.2,5
Marte,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,191,2020,3,-1,0.8,0.2,5
Marte,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,221,2020,4,-1,0.8,0.2,5
Mobbar,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,131,2020,1,-1,0.8,0.2,5
Mobbar,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,161,2020,2,-1,0.8,0.2,5
Mobbar,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,191,2020,3,-1,0.8,0.2,5
Mobbar,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,221,2020,4,-1,0.8,0.2,5
Monguno,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,131,2020,1,-1,0.8,0.2,5
Monguno,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,161,2020,2,-1,0.8,0.2,5
Monguno,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,191,2020,3,-1,0.8,0.2,5
Monguno,CM+IPTp+LLINs+SMC,itn,smc,Babura,may,221,2020,4,-1,0.8,0.2,5
Ngala,CM+IPTp+LLINs+SMC,itn,smc,Taura,july,186,2020,1,-1,0.8,0.2,5
Ngala,CM+IPTp+LLINs+SMC,itn,smc,Taura,july,216,2020,2,-1,0.8,0.2,5
Ngala,CM+IPTp+LLINs+SMC,itn,smc,Taura,july,246,2020,3,-1,0.8,0.2,5
Ngala,CM+IPTp+LLINs+SMC,itn,smc,Taura,july,276,2020,4,-1,0.8,0.2,5
Nganzai,CM+IPTp+LLINs+SMC,itn,smc,Gawabawa,august,223,2020,1,-1,0.8,0.2,5
Nganzai,CM+IPTp+LLINs+SMC,itn,smc,Gawabawa,august,253,2020,2,-1,0.8,0.2,5
Nganzai,CM+IPTp+LLINs+SMC,itn,smc,Gawabawa,august,283,2020,3,-1,0.8,0.2,5
Nganzai,CM+IPTp+LLINs+SMC,itn,smc,Gawabawa,august,313,2020,4,-1,0.8,0.2,5
Shani,CM+IPTp+LLINs+SMC,itn,smc,Alkaleri,july,186,2020,1,-1,0.8,0.2,5
Shani,CM+IPTp+LLINs+SMC,itn,smc,Alkaleri,july,216,2020,2,-1,0.8,0.2,5
Shani,CM+IPTp+LLINs+SMC,itn,smc,Alkaleri,july,246,2020,3,-1,0.8,0.2,5
Shani,CM+IPTp+LLINs+SMC,itn,smc,Alkaleri,july,276,2020,4,-1,0.8,0.2,5
Bekwara,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,186,2020,1,-1,0.8,0.2,5
Bekwara,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,216,2020,2,-1,0.8,0.2,5
Bekwara,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,246,2020,3,-1,0.8,0.2,5
Bekwara,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,276,2020,4,-1,0.8,0.2,5
Obanliku,CM+IPTp+IRS+SMC,itn_pbo,smc,Obubra,june,162,2020,1,-1,0.8,0.2,5
Obanliku,CM+IPTp+IRS+SMC,itn_pbo,smc,Obubra,june,192,2020,2,-1,0.8,0.2,5
Obanliku,CM+IPTp+IRS+SMC,itn_pbo,smc,Obubra,june,222,2020,3,-1,0.8,0.2,5
Obanliku,CM+IPTp+IRS+SMC,itn_pbo,smc,Obubra,june,252,2020,4,-1,0.8,0.2,5
Obudu,CM+IPTp+IRS+SMC,itn_pbo,smc,Obubra,june,162,2020,1,-1,0.8,0.2,5
Obudu,CM+IPTp+IRS+SMC,itn_pbo,smc,Obubra,june,192,2020,2,-1,0.8,0.2,5
Obudu,CM+IPTp+IRS+SMC,itn_pbo,smc,Obubra,june,222,2020,3,-1,0.8,0.2,5
Obudu,CM+IPTp+IRS+SMC,itn_pbo,smc,Obubra,june,252,2020,4,-1,0.8,0.2,5
Ogoja,CM+IPTp+LLINs+SMC,itn,smc,Obubra,june,162,2020,1,-1,0.8,0.2,5
Ogoja,CM+IPTp+LLINs+SMC,itn,smc,Obubra,june,192,2020,2,-1,0.8,0.2,5
Ogoja,CM+IPTp+LLINs+SMC,itn,smc,Obubra,june,222,2020,3,-1,0.8,0.2,5
Ogoja,CM+IPTp+LLINs+SMC,itn,smc,Obubra,june,252,2020,4,-1,0.8,0.2,5
Yala,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,186,2020,1,-1,0.8,0.2,5
Yala,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,216,2020,2,-1,0.8,0.2,5
Yala,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,246,2020,3,-1,0.8,0.2,5
Yala,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,276,2020,4,-1,0.8,0.2,5
Ebonyi,CM+IPTp+IRS+SMC,itn_pbo,smc,Owan East,march,70,2020,1,-1,0.8,0.2,5
Ebonyi,CM+IPTp+IRS+SMC,itn_pbo,smc,Owan East,march,100,2020,2,-1,0.8,0.2,5
Ebonyi,CM+IPTp+IRS+SMC,itn_pbo,smc,Owan East,march,130,2020,3,-1,0.8,0.2,5
Ebonyi,CM+IPTp+IRS+SMC,itn_pbo,smc,Owan East,march,160,2020,4,-1,0.8,0.2,5
Izzi,CM+IPTp+IRS+SMC,itn_pbo,smc,Owan East,march,70,2020,1,-1,0.8,0.2,5
Izzi,CM+IPTp+IRS+SMC,itn_pbo,smc,Owan East,march,100,2020,2,-1,0.8,0.2,5
Izzi,CM+IPTp+IRS+SMC,itn_pbo,smc,Owan East,march,130,2020,3,-1,0.8,0.2,5
Izzi,CM+IPTp+IRS+SMC,itn_pbo,smc,Owan East,march,160,2020,4,-1,0.8,0.2,5
Ohaukwu,CM+IPTp+IRS+SMC,itn_pbo,smc,Owan East,march,70,2020,1,-1,0.8,0.2,5
Ohaukwu,CM+IPTp+IRS+SMC,itn_pbo,smc,Owan East,march,100,2020,2,-1,0.8,0.2,5
Ohaukwu,CM+IPTp+IRS+SMC,itn_pbo,smc,Owan East,march,130,2020,3,-1,0.8,0.2,5
Ohaukwu,CM+IPTp+IRS+SMC,itn_pbo,smc,Owan East,march,160,2020,4,-1,0.8,0.2,5
Akoko-Edo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,70,2020,1,-1,0.8,0.2,5
Akoko-Edo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,100,2020,2,-1,0.8,0.2,5
Akoko-Edo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,130,2020,3,-1,0.8,0.2,5
Akoko-Edo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,160,2020,4,-1,0.8,0.2,5
Etsako Central,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,70,2020,1,-1,0.8,0.2,5
Etsako Central,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,100,2020,2,-1,0.8,0.2,5
Etsako Central,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,130,2020,3,-1,0.8,0.2,5
Etsako Central,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,160,2020,4,-1,0.8,0.2,5
Etsako East,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,70,2020,1,-1,0.8,0.2,5
Etsako East,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,100,2020,2,-1,0.8,0.2,5
Etsako East,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,130,2020,3,-1,0.8,0.2,5
Etsako East,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,160,2020,4,-1,0.8,0.2,5
Owan West,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,70,2020,1,-1,0.8,0.2,5
Owan West,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,100,2020,2,-1,0.8,0.2,5
Owan West,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,130,2020,3,-1,0.8,0.2,5
Owan West,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,160,2020,4,-1,0.8,0.2,5
Ikole,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,186,2020,1,-1,0.8,0.2,5
Ikole,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,216,2020,2,-1,0.8,0.2,5
Ikole,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,246,2020,3,-1,0.8,0.2,5
Ikole,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,276,2020,4,-1,0.8,0.2,5
Ilemeji,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,186,2020,1,-1,0.8,0.2,5
Ilemeji,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,216,2020,2,-1,0.8,0.2,5
Ilemeji,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,246,2020,3,-1,0.8,0.2,5
Ilemeji,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,276,2020,4,-1,0.8,0.2,5
Moba,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,186,2020,1,-1,0.8,0.2,5
Moba,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,216,2020,2,-1,0.8,0.2,5
Moba,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,246,2020,3,-1,0.8,0.2,5
Moba,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,276,2020,4,-1,0.8,0.2,5
Oye,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,186,2020,1,-1,0.8,0.2,5
Oye,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,216,2020,2,-1,0.8,0.2,5
Oye,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,246,2020,3,-1,0.8,0.2,5
Oye,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,276,2020,4,-1,0.8,0.2,5
Abaji,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,223,2020,1,-1,0.8,0.2,5
Abaji,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,253,2020,2,-1,0.8,0.2,5
Abaji,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,283,2020,3,-1,0.8,0.2,5
Abaji,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,313,2020,4,-1,0.8,0.2,5
Abuja Municipal,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,223,2020,1,-1,0.8,0.2,5
Abuja Municipal,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,253,2020,2,-1,0.8,0.2,5
Abuja Municipal,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,283,2020,3,-1,0.8,0.2,5
Abuja Municipal,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,313,2020,4,-1,0.8,0.2,5
Bwari,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,223,2020,1,-1,0.8,0.2,5
Bwari,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,253,2020,2,-1,0.8,0.2,5
Bwari,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,283,2020,3,-1,0.8,0.2,5
Bwari,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,313,2020,4,-1,0.8,0.2,5
Gwagwalada,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,223,2020,1,-1,0.8,0.2,5
Gwagwalada,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,253,2020,2,-1,0.8,0.2,5
Gwagwalada,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,283,2020,3,-1,0.8,0.2,5
Gwagwalada,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,313,2020,4,-1,0.8,0.2,5
Kuje,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,223,2020,1,-1,0.8,0.2,5
Kuje,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,253,2020,2,-1,0.8,0.2,5
Kuje,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,283,2020,3,-1,0.8,0.2,5
Kuje,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,313,2020,4,-1,0.8,0.2,5
Kwali,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,223,2020,1,-1,0.8,0.2,5
Kwali,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,253,2020,2,-1,0.8,0.2,5
Kwali,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,283,2020,3,-1,0.8,0.2,5
Kwali,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,313,2020,4,-1,0.8,0.2,5
Akko,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,186,2020,1,-1,0.8,0.2,5
Akko,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,216,2020,2,-1,0.8,0.2,5
Akko,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,246,2020,3,-1,0.8,0.2,5
Akko,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,276,2020,4,-1,0.8,0.2,5
Balanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,186,2020,1,-1,0.8,0.2,5
Balanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,216,2020,2,-1,0.8,0.2,5
Balanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,246,2020,3,-1,0.8,0.2,5
Balanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,276,2020,4,-1,0.8,0.2,5
Billiri,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,186,2020,1,-1,0.8,0.2,5
Billiri,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,216,2020,2,-1,0.8,0.2,5
Billiri,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,246,2020,3,-1,0.8,0.2,5
Billiri,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,276,2020,4,-1,0.8,0.2,5
Dukku,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,186,2020,1,-1,0.8,0.2,5
Dukku,CM+IPTp+IRS+SMC,itn_pbo,smc,Darazo,july,216,2020,2,-1,0.8,0.2,5
