,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,kill_rate,block_initial,round,peak,simday,MapA_mix,llin_type
546,Mbaitoli,Ngor-Okpala,2023,Mbaitoli,0.465754478,0.366334868,0.181531481,0.340041557,0.343041421,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
547,Obowo,Ngor-Okpala,2020,Obowo,0.055392396,0.09089523,0.081338933,0.174273542,0.508816551,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
548,Obowo,Ngor-Okpala,2023,Obowo,0.055392396,0.09089523,0.081338933,0.174273542,0.508816551,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
549,Ngor-Okpala,Ngor-Okpala,2020,Ngor-Okpala,0.181818182,0.31976846,0.066666667,0.295384615,0.334983127,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
550,Ngor-Okpala,Ngor-Okpala,2023,Ngor-Okpala,0.181818182,0.31976846,0.066666667,0.295384615,0.334983127,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
551,Njaba,Ngor-Okpala,2020,Njaba,0.365309446,0.103874149,0.043213324,0.039441044,0.341492273,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
552,Njaba,Ngor-Okpala,2023,Njaba,0.365309446,0.103874149,0.043213324,0.039441044,0.341492273,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
553,Nkwerre,Ngor-Okpala,2020,Nkwerre,0.266415162,0.125948143,0.263166845,0.219099569,0.463076205,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
554,Nkwerre,Ngor-Okpala,2023,Nkwerre,0.266415162,0.125948143,0.263166845,0.219099569,0.463076205,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
555,Nwangele,Ngor-Okpala,2020,Nwangele,0.365309446,0.31976846,0.263166845,0.320293091,0.481838967,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
556,Nwangele,Ngor-Okpala,2023,Nwangele,0.365309446,0.31976846,0.263166845,0.320293091,0.481838967,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
557,Oyo East,Akinyele,2020,Oyo East,0.266666666,0.171428572,0.333333334,0.30909091,0.521707747,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
558,Oyo East,Akinyele,2023,Oyo East,0.266666666,0.171428572,0.333333334,0.30909091,0.521707747,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
559,Oguta,Oru West,2020,Oguta,0.425806452,0.4,0.288,0.352941176,0.308468253,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
560,Oguta,Oru West,2023,Oguta,0.425806452,0.4,0.288,0.352941176,0.308468253,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
561,Ohaji-Egbema,Oru West,2020,Ohaji/Egbema,0.314235778,0.115054669,0.115249358,0.180804799,0.321773866,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
562,Ohaji-Egbema,Oru West,2023,Ohaji/Egbema,0.314235778,0.115054669,0.115249358,0.180804799,0.321773866,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
563,Okigwe,Ngor-Okpala,2020,Okigwe,0.288,0.23076923,0.081818182,0.12173913,0.508750791,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
564,Okigwe,Ngor-Okpala,2023,Okigwe,0.288,0.23076923,0.081818182,0.12173913,0.508750791,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
565,Orlu,Oru West,2020,Orlu,0.313043478,0.15,0.16,0.188764045,0.433950418,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
566,Orlu,Oru West,2023,Orlu,0.313043478,0.15,0.16,0.188764045,0.433950418,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
567,Orsu,Oru West,2020,Orsu,0.309503807,0.437922689,0.394043159,0.292035505,0.343580402,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
568,Orsu,Oru West,2023,Orsu,0.309503807,0.437922689,0.394043159,0.292035505,0.343580402,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
569,Oru East,Oru West,2020,Oru East,0.063157895,0.266666666,0.272727272,0.2,0.288284046,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
570,Oru East,Oru West,2023,Oru East,0.063157895,0.266666666,0.272727272,0.2,0.288284046,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
571,Oru West,Oru West,2020,Oru West,0.327283664,0.399900749,0.248941823,0.415462684,0.28016566,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
572,Oru West,Oru West,2023,Oru West,0.327283664,0.399900749,0.248941823,0.415462684,0.28016566,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
573,Owerri-Municipal,Oru West,2020,Owerri-Municipal,0.975,0.9,1,0.702857143,0.296064867,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
574,Owerri-Municipal,Oru West,2023,Owerri-Municipal,0.975,0.9,1,0.702857143,0.296064867,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
575,Tofa,Taura,2022,Tofa,0.9,0.66,0.504,0.941772152,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
576,Tofa,Taura,2025,Tofa,0.9,0.66,0.504,0.941772152,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
577,Owerri North,Ngor-Okpala,2020,Owerri North,0.742857143,0.8,0.631578947,0.729411764,0.332376349,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
578,Owerri North,Ngor-Okpala,2023,Owerri North,0.742857143,0.8,0.631578947,0.729411764,0.332376349,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
579,Owerri West,Ngor-Okpala,2020,Owerri West,0.365309446,0.31976846,0.263166845,0.320293091,0.301251273,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
580,Owerri West,Ngor-Okpala,2023,Owerri West,0.365309446,0.31976846,0.263166845,0.320293091,0.301251273,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
581,Unuimo,Ngor-Okpala,2020,Unuimo,0.365309446,0.31976846,0.263166845,0.320293091,0.518917277,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
582,Unuimo,Ngor-Okpala,2023,Unuimo,0.365309446,0.31976846,0.263166845,0.320293091,0.518917277,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
583,Auyo,Taura,2021,Auyo,0.872727272,0.83076923,0.925714285,0.897196261,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
584,Auyo,Taura,2024,Auyo,0.872727272,0.83076923,0.925714285,0.897196261,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
585,Babura,Babura,2021,Babura,1,1,0.896338272,1,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
586,Babura,Babura,2024,Babura,1,1,0.896338272,1,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
587,Biriniwa,Taura,2021,Biriniwa,0.899155189,0.776271641,1,0.920649707,0.662953681,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
588,Biriniwa,Taura,2024,Biriniwa,0.899155189,0.776271641,1,0.920649707,0.662953681,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
589,Malam Madori,Taura,2021,Malam Madori,1,0.981818182,1,1,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
590,Malam Madori,Taura,2024,Malam Madori,1,0.981818182,1,1,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
591,Birni Kudu,Takali,2021,Birni Kudu,1,0.936495392,1,1,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
592,Birni Kudu,Takali,2024,Birni Kudu,1,0.936495392,1,1,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
593,Buji,Takali,2021,Buji,0.890505868,0.518720378,0.659864932,1,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
594,Buji,Takali,2024,Buji,0.890505868,0.518720378,0.659864932,1,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
595,Jahun,Taura,2021,Jahun,1,1,0.955770578,1,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
596,Jahun,Taura,2024,Jahun,1,1,0.955770578,1,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
597,Dutse,Takali,2021,Dutse,0.888238328,1,0.746911506,0.920857489,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
598,Dutse,Takali,2024,Dutse,0.888238328,1,0.746911506,0.920857489,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
599,Gagarawa,Taura,2021,Gagarawa,1,1,1,1,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
600,Gagarawa,Taura,2024,Gagarawa,1,1,1,1,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
601,Kafin Hausa,Taura,2021,Kafin Hausa,1,1,1,1,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
602,Kafin Hausa,Taura,2024,Kafin Hausa,1,1,1,1,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
603,Garki,Babura,2021,Garki,1,1,1,1,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
604,Garki,Babura,2024,Garki,1,1,1,1,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
605,Gumel,Babura,2021,Gumel,0.976744186,0.977777778,1,1,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
606,Gumel,Babura,2024,Gumel,0.976744186,0.977777778,1,1,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
607,Guri,Taura,2021,Guri,0.899155189,0.776271641,0.724380983,0.920649707,0.647852757,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
608,Guri,Taura,2024,Guri,0.899155189,0.776271641,0.724380983,0.920649707,0.647852757,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
609,Gwaram,Takali,2021,Gwaram,1,0.976344946,0.842761031,1,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
610,Gwaram,Takali,2024,Gwaram,1,0.976344946,0.842761031,1,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
611,Gwiwa,Babura,2021,Gwiwa,1,1,1,1,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
612,Gwiwa,Babura,2024,Gwiwa,1,1,1,1,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
613,Hadejia,Taura,2021,Hadejia,0.899155189,0.776271641,0.724380983,0.920649707,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
614,Hadejia,Taura,2024,Hadejia,0.899155189,0.776271641,0.724380983,0.920649707,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
615,Kaugama,Taura,2021,Kaugama,1,1,1,0.920649707,0.638425145,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
616,Kaugama,Taura,2024,Kaugama,1,1,1,0.920649707,0.638425145,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
617,Kazaure,Babura,2021,Kazaure,1,0.947368421,0.95625,1,0.679043778,0.53,1,may,496,CM+IPTp+LLINs+SMC,itn
618,Kazaure,Babura,2024,Kazaure,1,0.947368421,0.95625,1,0.679043778,0.53,2,may,1591,CM+IPTp+LLINs+SMC,itn
619,Kiri Kasamma,Taura,2021,Kiri Kasamma,1,1,1,1,0.651907622,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
620,Kiri Kasamma,Taura,2024,Kiri Kasamma,1,1,1,1,0.651907622,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
621,Tsanyawa,Gwarzo,2022,Tsanyawa,1,0.782608696,0.733333333,1,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
622,Tsanyawa,Gwarzo,2025,Tsanyawa,1,0.782608696,0.733333333,1,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
623,Miga,Taura,2021,Miga,0.899155189,1,1,1,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
624,Miga,Taura,2024,Miga,0.899155189,1,1,1,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
625,Ringim,Taura,2021,Ringim,0.994285715,1,1,1,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
626,Ringim,Taura,2024,Ringim,0.994285715,1,1,1,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
627,Roni,Babura,2021,Roni,0.861101299,0.781438832,0.76719842,0.85875173,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
628,Roni,Babura,2024,Roni,0.861101299,0.781438832,0.76719842,0.85875173,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
629,Taura,Taura,2021,Taura,0.986666666,0.923076923,0.744827586,1,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
630,Taura,Taura,2024,Taura,0.986666666,0.923076923,0.744827586,1,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
631,Yankwashi,Babura,2021,Yankwashi,1,0.923050729,0.982667512,1,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
632,Yankwashi,Babura,2024,Yankwashi,1,0.923050729,0.982667512,1,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
633,kiyawa,Takali,2021,kiyawa,1,0.837209303,0.616216217,0.988235294,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
634,kiyawa,Takali,2024,kiyawa,1,0.837209303,0.616216217,0.988235294,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
635,Dutsi,Rimi,2021,Dutsi,0.929032258,0.816,0.72631579,0.84923077,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
636,Dutsi,Rimi,2024,Dutsi,0.929032258,0.816,0.72631579,0.84923077,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
637,Birnin-Gwari,Giwa,2022,Birnin-Gwari,0.69924743,0.563254504,0.393609354,0.638796836,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
638,Birnin-Gwari,Giwa,2025,Birnin-Gwari,0.69924743,0.563254504,0.393609354,0.638796836,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
639,Kajuru,Soba,2022,Kajuru,1,0.914285714,0.576,0.782608696,0.533070449,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
640,Kajuru,Soba,2025,Kajuru,1,0.914285714,0.576,0.782608696,0.533070449,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
641,Chikun,Soba,2022,Chikun,0.96,1,0.624,0.610169491,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
642,Chikun,Soba,2025,Chikun,0.96,1,0.624,0.610169491,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
643,Giwa,Giwa,2022,Giwa,0.884902936,0.700093012,0.500264245,0.86421483,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
644,Giwa,Giwa,2025,Giwa,0.884902936,0.700093012,0.500264245,0.86421483,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
645,Koko-Besse,Birnin Kebbi,2021,Koko/Besse,1,1,0.810013289,1,0.592390938,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
646,Koko-Besse,Birnin Kebbi,2024,Koko/Besse,1,1,0.810013289,1,0.592390938,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
647,Igabi,Soba,2022,Igabi,0.679213562,0.63397831,0.523986352,0.578134592,0.561783675,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
648,Igabi,Soba,2025,Igabi,0.679213562,0.63397831,0.523986352,0.578134592,0.561783675,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
649,Ikara,Soba,2022,Ikara,0.759602506,0.567021277,0.696914009,0.725081611,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
650,Ikara,Soba,2025,Ikara,0.759602506,0.567021277,0.696914009,0.725081611,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
651,Jaba,Oke-Ero,2022,Jaba,0.666666667,0.6,0.327272728,0.628571429,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
652,Jaba,Oke-Ero,2025,Jaba,0.666666667,0.6,0.327272728,0.628571429,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
653,Ogori-Mangongo,Owan East,2020,Ogori/Mangongo,0.557318098,0.502736003,0.412586323,0.456146924,0.386347145,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
654,Ogori-Mangongo,Owan East,2023,Ogori/Mangongo,0.557318098,0.502736003,0.412586323,0.456146924,0.386347145,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
655,Jema'a,Soba,2022,Jema'a,0.56615384,0.322601106,0.300166384,0.508347079,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
656,Jema'a,Soba,2025,Jema'a,0.56615384,0.322601106,0.300166384,0.508347079,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
657,Kachia,Ngor-Okpala,2022,Kachia,0.590637895,0.568771255,0.452655216,0.458940784,0.7188,0.863,1,june,892,CM+IPTp+IRS+SMC,itn_pbo
658,Kachia,Ngor-Okpala,2025,Kachia,0.590637895,0.568771255,0.452655216,0.458940784,0.7188,0.863,2,june,1987,CM+IPTp+IRS+SMC,itn_pbo
659,Kaduna North,Soba,2022,Kaduna North,0.262359134,0.305928853,0.191150441,0.107000951,0.642698146,0.53,1,july,916,CM+IPTp+UrbanLLINs+SMC,itn
660,Kaduna North,Soba,2025,Kaduna North,0.262359134,0.305928853,0.191150441,0.107000951,0.642698146,0.53,2,july,2011,CM+IPTp+UrbanLLINs+SMC,itn
661,Kudan,Giwa,2022,Kudan,0.936316836,0.70197158,0.824157478,0.81924715,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
662,Kudan,Giwa,2025,Kudan,0.936316836,0.70197158,0.824157478,0.81924715,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
663,Kagarko,Oke-Ero,2022,Kagarko,1,0.4,0.423529411,0.6,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
664,Kagarko,Oke-Ero,2025,Kagarko,1,0.4,0.423529411,0.6,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
665,Kaura,Soba,2022,Kaura,1,0.685714285,0.703448276,0.635294118,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
666,Kaura,Soba,2025,Kaura,1,0.685714285,0.703448276,0.635294118,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
667,Kauru,Soba,2022,Kauru,1,0.618679891,0.8,1,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
668,Kauru,Soba,2025,Kauru,1,0.618679891,0.8,1,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
669,Kubau,Soba,2022,Kubau,0.973286722,0.857975134,0.665941433,0.78105594,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
670,Kubau,Soba,2025,Kubau,0.973286722,0.857975134,0.665941433,0.78105594,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
671,Lere,Soba,2022,Lere,1,0.854700854,0.685599464,0.861704423,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
672,Lere,Soba,2025,Lere,1,0.854700854,0.685599464,0.861704423,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
673,Markafi,Gwarzo,2022,Markafi,0.847143337,0.728229592,0.610375448,0.832311128,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
674,Markafi,Gwarzo,2025,Markafi,0.847143337,0.728229592,0.610375448,0.832311128,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
675,Sabon-Gari,Soba,2022,Sabon-Gari,0.729440106,0.42563001,0.434370905,0.448903076,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
676,Sabon-Gari,Soba,2025,Sabon-Gari,0.729440106,0.42563001,0.434370905,0.448903076,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
677,Sanga,Soba,2022,Sanga,0.84,0.65,0.9,0.609836065,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
678,Sanga,Soba,2025,Sanga,0.84,0.65,0.9,0.609836065,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
679,Soba,Soba,2022,Soba,1,0.899578746,0.887240267,0.807866724,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
680,Soba,Soba,2025,Soba,1,0.899578746,0.887240267,0.807866724,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
681,Zango-Kataf,Soba,2022,Zango-Kataf,0.732714144,0.645532451,0.764404398,0.874100714,0.442972479,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
682,Zango-Kataf,Soba,2025,Zango-Kataf,0.732714144,0.645532451,0.764404398,0.874100714,0.442972479,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
683,Zaria,Soba,2022,Zaria,0.743328235,0.478803305,0.392017872,0.441257942,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
684,Zaria,Soba,2025,Zaria,0.743328235,0.478803305,0.392017872,0.441257942,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
685,Kaduna South,Soba,2022,Kaduna South,0.571271896,0.63801319,0.522098569,0.457095846,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
686,Kaduna South,Soba,2025,Kaduna South,0.571271896,0.63801319,0.522098569,0.457095846,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
687,Bichi,Gwarzo,2022,Bichi,0.847143337,0.728229592,0.610375448,0.832311128,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
688,Bichi,Gwarzo,2025,Bichi,0.847143337,0.728229592,0.610375448,0.832311128,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
689,Ajingi,Taura,2022,Ajingi,1,0.872727272,0.888888889,1,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
690,Ajingi,Taura,2025,Ajingi,1,0.872727272,0.888888889,1,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
691,Albasu,Takali,2022,Albasu,0.947368421,0.757894736,0.709090909,0.967741936,0.70899614,0.53,1,september,980,CM+IPTp+LLINs+SMC,itn
692,Albasu,Takali,2025,Albasu,0.947368421,0.757894736,0.709090909,0.967741936,0.70899614,0.53,2,september,2075,CM+IPTp+LLINs+SMC,itn
693,Bagwai,Babura,2022,Bagwai,1,0.837209303,0.852631579,1,0.7188,0.863,1,may,861,CM+IPTp+IRS+SMC,itn_pbo
694,Bagwai,Babura,2025,Bagwai,1,0.837209303,0.852631579,1,0.7188,0.863,2,may,1956,CM+IPTp+IRS+SMC,itn_pbo
695,Bebeji,Gwarzo,2022,Bebeji,0.915789474,0.84,0.690909091,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
696,Bebeji,Gwarzo,2025,Bebeji,0.915789474,0.84,0.690909091,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
697,Dambatta,Babura,2022,Dambatta,0.701538462,0.681081082,0.342857143,0.847058824,0.7188,0.863,1,may,861,CM+IPTp+IRS+SMC,itn_pbo
698,Dambatta,Babura,2025,Dambatta,0.701538462,0.681081082,0.342857143,0.847058824,0.7188,0.863,2,may,1956,CM+IPTp+IRS+SMC,itn_pbo
699,Dawakin Kudu,Gwarzo,2022,Dawakin Kudu,1,0.818181818,0.733333333,0.833333333,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
700,Dawakin Kudu,Gwarzo,2025,Dawakin Kudu,1,0.818181818,0.733333333,0.833333333,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
701,Dawakin Tofa,Taura,2022,Dawakin Tofa,0.995121952,0.952941176,0.744,0.952380953,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
702,Dawakin Tofa,Taura,2025,Dawakin Tofa,0.995121952,0.952941176,0.744,0.952380953,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
703,Doguwa,Giwa,2022,Doguwa,0.883333333,0.925,0.6,0.979310345,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
704,Doguwa,Giwa,2025,Doguwa,0.883333333,0.925,0.6,0.979310345,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
705,Gabasawa,Taura,2022,Gabasawa,0.790243902,0.735483871,0.793220339,0.838709677,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
706,Gabasawa,Taura,2025,Gabasawa,0.790243902,0.735483871,0.793220339,0.838709677,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
707,Garko,Gwarzo,2022,Garko,0.790243902,0.488888888,0.489795918,0.795,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
708,Garko,Gwarzo,2025,Garko,0.790243902,0.488888888,0.489795918,0.795,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
709,Garum Mallam,Gwarzo,2022,Garum Mallam,0.981818182,0.9,0.730434782,0.940540541,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
710,Garum Mallam,Gwarzo,2025,Garum Mallam,0.981818182,0.9,0.730434782,0.940540541,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
711,Gaya,Gwarzo,2022,Gaya,1,0.876923077,0.967741936,1,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
712,Gaya,Gwarzo,2025,Gaya,1,0.876923077,0.967741936,1,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
713,Gezawa,Gwarzo,2022,Gezawa,0.888888889,0.890322581,0.853846154,0.861971831,0.714118308,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn
714,Gezawa,Gwarzo,2025,Gezawa,0.888888889,0.890322581,0.853846154,0.861971831,0.714118308,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn
715,Gwale,Alkaleri,2022,Gwale,0.914233264,0.878581796,0.859156327,0.772826422,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
716,Gwale,Alkaleri,2025,Gwale,0.914233264,0.878581796,0.859156327,0.772826422,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
717,Gwarzo,Gwarzo,2022,Gwarzo,0.807692308,0.6,0.484210526,0.646153846,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
