,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday,MapB_mix,llin_MapB
494,Ijumu,Oke-Ero,2023,Ijumu,0.8,0.8,0.8,0.8,0.8,0.387970309,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
495,Kabba-Bunu,Oke-Ero,2020,Kabba/Bunu,0.8,0.8,0.8,0.8,0.8,0.393788165,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
496,Kabba-Bunu,Oke-Ero,2023,Kabba/Bunu,0.8,0.8,0.8,0.8,0.8,0.393788165,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
497,Lokoja,Keana,2020,Lokoja,0.8,0.8,0.8,0.8,0.8,0.389588612,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
498,Lokoja,Keana,2023,Lokoja,0.8,0.8,0.8,0.8,0.8,0.389588612,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
499,Ofu,Owan East,2020,Ofu,0.8,0.8,0.8,0.8,0.8,0.406296962,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
500,Ofu,Owan East,2023,Ofu,0.8,0.8,0.8,0.8,0.8,0.406296962,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
501,Okehi,Owan East,2020,Okehi,0.8,0.8,0.8,0.8,0.8,0.371839834,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn 
502,Okehi,Owan East,2023,Okehi,0.8,0.8,0.8,0.8,0.8,0.371839834,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn 
503,Okene,Owan East,2020,Okene,0.8,0.8,0.8,0.8,0.8,0.357715363,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
504,Okene,Owan East,2023,Okene,0.8,0.8,0.8,0.8,0.8,0.357715363,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
505,Olamabolo,Owan East,2020,Olamabolo,0.8,0.8,0.8,0.8,0.8,0.391533051,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
506,Olamabolo,Owan East,2023,Olamabolo,0.8,0.8,0.8,0.8,0.8,0.391533051,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
507,Omala,Keana,2020,Omala,0.8,0.8,0.8,0.8,0.8,0.504091735,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
508,Omala,Keana,2023,Omala,0.8,0.8,0.8,0.8,0.8,0.504091735,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
509,Yagba East,Oke-Ero,2020,Yagba East,0.8,0.8,0.8,0.8,0.8,0.370406416,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
510,Yagba East,Oke-Ero,2023,Yagba East,0.8,0.8,0.8,0.8,0.8,0.370406416,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
511,Ifelodun1,Oke-Ero,2020,Ifelodun1,0.8,0.8,0.8,0.8,0.8,0.425290104,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
512,Ifelodun1,Oke-Ero,2023,Ifelodun1,0.8,0.8,0.8,0.8,0.8,0.425290104,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
513,Ilorin East,Oke-Ero,2020,Ilorin East,0.8,0.8,0.8,0.8,0.8,0.419388367,0.53,1,july,186,CM+IPTp+Urban-LLINs+IPTi,itn 
514,Ilorin East,Oke-Ero,2023,Ilorin East,0.8,0.8,0.8,0.8,0.8,0.419388367,0.53,2,july,1281,CM+IPTp+Urban-LLINs+IPTi,itn 
515,Ilorin South,Oke-Ero,2020,Ilorin South,0.8,0.8,0.8,0.8,0.8,0.391328258,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
516,Ilorin South,Oke-Ero,2023,Ilorin South,0.8,0.8,0.8,0.8,0.8,0.391328258,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
517,Ilorin West,Owan East,2020,Ilorin West,0.8,0.8,0.8,0.8,0.8,0.378056657,0.53,1,march,70,CM+IPTp+Urban-LLINs+IPTi,itn 
518,Ilorin West,Owan East,2023,Ilorin West,0.8,0.8,0.8,0.8,0.8,0.378056657,0.53,2,march,1165,CM+IPTp+Urban-LLINs+IPTi,itn 
519,Irepodun1,Owan East,2020,Irepodun1,0.8,0.8,0.8,0.8,0.8,0.422491317,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
520,Irepodun1,Owan East,2023,Irepodun1,0.8,0.8,0.8,0.8,0.8,0.422491317,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
521,Kajola,Akinyele,2020,Kajola,0.8,0.8,0.8,0.8,0.8,0.464793778,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
522,Kajola,Akinyele,2023,Kajola,0.8,0.8,0.8,0.8,0.8,0.464793778,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
523,Agege,Uzo-Uwani,2020,Agege,0.8,0.8,0.8,0.8,0.8,0.49666464,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
524,Agege,Uzo-Uwani,2023,Agege,0.8,0.8,0.8,0.8,0.8,0.49666464,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
525,Ajeromi-Ifelodun,Uzo-Uwani,2020,Ajeromi-Ifelodun,0.8,0.8,0.8,0.8,0.8,0.493901179,0.53,1,june,162,CM+IPTp+Urban-LLINs,itn 
526,Ajeromi-Ifelodun,Uzo-Uwani,2023,Ajeromi-Ifelodun,0.8,0.8,0.8,0.8,0.8,0.493901179,0.53,2,june,1257,CM+IPTp+Urban-LLINs,itn 
527,Alimosho,Uzo-Uwani,2020,Alimosho,0.8,0.8,0.8,0.8,0.8,0.485561977,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
528,Alimosho,Uzo-Uwani,2023,Alimosho,0.8,0.8,0.8,0.8,0.8,0.485561977,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
529,Apapa,Isoko South,2020,Apapa,0.8,0.8,0.8,0.8,0.8,0.511279973,0.53,1,june,162,CM+IPTp+Urban-LLINs,itn 
530,Apapa,Isoko South,2023,Apapa,0.8,0.8,0.8,0.8,0.8,0.511279973,0.53,2,june,1257,CM+IPTp+Urban-LLINs,itn 
531,Epe,Uzo-Uwani,2020,Epe,0.8,0.8,0.8,0.8,0.8,0.461173792,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
532,Epe,Uzo-Uwani,2023,Epe,0.8,0.8,0.8,0.8,0.8,0.461173792,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
533,Ifako-Ijaye,Uzo-Uwani,2020,Ifako-Ijaye,0.8,0.8,0.8,0.8,0.8,0.45214207,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
534,Ifako-Ijaye,Uzo-Uwani,2023,Ifako-Ijaye,0.8,0.8,0.8,0.8,0.8,0.45214207,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
535,Ikeja,Uzo-Uwani,2020,Ikeja,0.8,0.8,0.8,0.8,0.8,0.524146789,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
536,Ikeja,Uzo-Uwani,2023,Ikeja,0.8,0.8,0.8,0.8,0.8,0.524146789,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
537,Mushin,Isoko South,2020,Mushin,0.8,0.8,0.8,0.8,0.8,0.520071762,0.53,1,june,162,CM+IPTp+Urban-LLINs,itn 
538,Mushin,Isoko South,2023,Mushin,0.8,0.8,0.8,0.8,0.8,0.520071762,0.53,2,june,1257,CM+IPTp+Urban-LLINs,itn 
539,Ojo,Isoko South,2020,Ojo,0.8,0.8,0.8,0.8,0.8,0.488266396,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
540,Ojo,Isoko South,2023,Ojo,0.8,0.8,0.8,0.8,0.8,0.488266396,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
541,Oshodi-Isolo,Uzo-Uwani,2020,Oshodi-Isolo,0.8,0.8,0.8,0.8,0.8,0.512122932,0.53,1,june,162,CM+IPTp+Urban-LLINs,itn 
542,Oshodi-Isolo,Uzo-Uwani,2023,Oshodi-Isolo,0.8,0.8,0.8,0.8,0.8,0.512122932,0.53,2,june,1257,CM+IPTp+Urban-LLINs,itn 
543,Surulere1,Oke-Ero,2020,Surulere1,0.8,0.8,0.8,0.8,0.8,0.511114818,0.53,1,july,186,CM+IPTp+Urban-LLINs,itn 
544,Surulere1,Oke-Ero,2023,Surulere1,0.8,0.8,0.8,0.8,0.8,0.511114818,0.53,2,july,1281,CM+IPTp+Urban-LLINs,itn 
545,Edati,Oke-Ero,2022,Edati,0.8,0.8,0.8,0.8,0.8,0.473631021,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
546,Edati,Oke-Ero,2025,Edati,0.8,0.8,0.8,0.8,0.8,0.473631021,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
547,Abeokuta South,Uzo-Uwani,2021,Abeokuta South,0.8,0.8,0.8,0.8,0.8,0.494533241,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
548,Abeokuta South,Uzo-Uwani,2024,Abeokuta South,0.8,0.8,0.8,0.8,0.8,0.494533241,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
549,Ado-Odo-Ota,Uzo-Uwani,2021,Ado-Odo/Ota,0.8,0.8,0.8,0.8,0.8,0.46396913,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
550,Ado-Odo-Ota,Uzo-Uwani,2024,Ado-Odo/Ota,0.8,0.8,0.8,0.8,0.8,0.46396913,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
551,Ijebu North East,Oke-Ero,2021,Ijebu North East,0.8,0.8,0.8,0.8,0.8,0.457008243,0.53,1,july,551,CM+IPTp+LLINs+IPTi,itn 
552,Ijebu North East,Oke-Ero,2024,Ijebu North East,0.8,0.8,0.8,0.8,0.8,0.457008243,0.53,2,july,1646,CM+IPTp+LLINs+IPTi,itn 
553,Abeokuta North,Owan East,2021,Abeokuta North,0.8,0.8,0.8,0.8,0.8,0.483229857,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn 
554,Abeokuta North,Owan East,2024,Abeokuta North,0.8,0.8,0.8,0.8,0.8,0.483229857,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn 
555,Egbado South,Uzo-Uwani,2021,Egbado South,0.8,0.8,0.8,0.8,0.8,0.446407593,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
556,Egbado South,Uzo-Uwani,2024,Egbado South,0.8,0.8,0.8,0.8,0.8,0.446407593,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
557,Ewekoro,Uzo-Uwani,2021,Ewekoro,0.8,0.8,0.8,0.8,0.8,0.528528126,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
558,Ewekoro,Uzo-Uwani,2024,Ewekoro,0.8,0.8,0.8,0.8,0.8,0.528528126,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
559,Ifo,Uzo-Uwani,2021,Ifo,0.8,0.8,0.8,0.8,0.8,0.484704494,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
560,Ifo,Uzo-Uwani,2024,Ifo,0.8,0.8,0.8,0.8,0.8,0.484704494,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
561,Ikenne,Owan East,2021,Ikenne,0.8,0.8,0.8,0.8,0.8,0.445601554,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn 
562,Ikenne,Owan East,2024,Ikenne,0.8,0.8,0.8,0.8,0.8,0.445601554,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn 
563,Obafemi-Owode,Owan East,2021,Obafemi-Owode,0.8,0.8,0.8,0.8,0.8,0.456702555,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn 
564,Obafemi-Owode,Owan East,2024,Obafemi-Owode,0.8,0.8,0.8,0.8,0.8,0.456702555,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn 
565,Odogbolu,Owan East,2021,Odogbolu,0.8,0.8,0.8,0.8,0.8,0.462106458,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn 
566,Odogbolu,Owan East,2024,Odogbolu,0.8,0.8,0.8,0.8,0.8,0.462106458,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn 
567,Ogun waterside,Owan East,2021,Ogun waterside,0.8,0.8,0.8,0.8,0.8,0.492471268,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn 
568,Ogun waterside,Owan East,2024,Ogun waterside,0.8,0.8,0.8,0.8,0.8,0.492471268,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn 
569,Remo North,Owan East,2021,Remo North,0.8,0.8,0.8,0.8,0.8,0.39588712,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn 
570,Remo North,Owan East,2024,Remo North,0.8,0.8,0.8,0.8,0.8,0.39588712,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn 
571,Akoko North East,Oke-Ero,2020,Akoko North East,0.8,0.8,0.8,0.8,0.8,0.415864752,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
572,Akoko North East,Oke-Ero,2023,Akoko North East,0.8,0.8,0.8,0.8,0.8,0.415864752,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
573,Akoko North West,Oke-Ero,2020,Akoko North West,0.8,0.8,0.8,0.8,0.8,0.391306023,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
574,Akoko North West,Oke-Ero,2023,Akoko North West,0.8,0.8,0.8,0.8,0.8,0.391306023,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
575,Akoko South West,Oke-Ero,2020,Akoko South West,0.8,0.8,0.8,0.8,0.8,0.402871779,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
576,Akoko South West,Oke-Ero,2023,Akoko South West,0.8,0.8,0.8,0.8,0.8,0.402871779,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
577,Akure North,Owan East,2020,Akure North,0.8,0.8,0.8,0.8,0.8,0.408011613,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
578,Akure North,Owan East,2023,Akure North,0.8,0.8,0.8,0.8,0.8,0.408011613,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
579,Akure South,Owan East,2020,Akure South,0.8,0.8,0.8,0.8,0.8,0.377201065,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
580,Akure South,Owan East,2023,Akure South,0.8,0.8,0.8,0.8,0.8,0.377201065,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
581,Ese-Odo,Owan East,2020,Ese-Odo,0.8,0.8,0.8,0.8,0.8,0.376721268,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
582,Ese-Odo,Owan East,2023,Ese-Odo,0.8,0.8,0.8,0.8,0.8,0.376721268,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
583,Idanre,Akinyele,2020,Idanre,0.8,0.8,0.8,0.8,0.8,0.38691517,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
584,Idanre,Akinyele,2023,Idanre,0.8,0.8,0.8,0.8,0.8,0.38691517,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
585,Ifedore,Oke-Ero,2020,Ifedore,0.8,0.8,0.8,0.8,0.8,0.438179998,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
586,Ifedore,Oke-Ero,2023,Ifedore,0.8,0.8,0.8,0.8,0.8,0.438179998,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
587,Ile-Oluji-Okeigbo,Akinyele,2020,Ile-Oluji-Okeigbo,0.8,0.8,0.8,0.8,0.8,0.446996131,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
588,Ile-Oluji-Okeigbo,Akinyele,2023,Ile-Oluji-Okeigbo,0.8,0.8,0.8,0.8,0.8,0.446996131,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
589,Irele,Akinyele,2020,Irele,0.8,0.8,0.8,0.8,0.8,0.454716042,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
590,Irele,Akinyele,2023,Irele,0.8,0.8,0.8,0.8,0.8,0.454716042,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
591,Odigbo,Akinyele,2020,Odigbo,0.8,0.8,0.8,0.8,0.8,0.478615868,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
592,Odigbo,Akinyele,2023,Odigbo,0.8,0.8,0.8,0.8,0.8,0.478615868,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
593,Okitipupa,Owan East,2020,Okitipupa,0.8,0.8,0.8,0.8,0.8,0.459942251,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
594,Okitipupa,Owan East,2023,Okitipupa,0.8,0.8,0.8,0.8,0.8,0.459942251,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
595,Ondo East,Akinyele,2020,Ondo East,0.8,0.8,0.8,0.8,0.8,0.426186667,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
596,Ondo East,Akinyele,2023,Ondo East,0.8,0.8,0.8,0.8,0.8,0.426186667,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
597,Ondo West,Akinyele,2020,Ondo West,0.8,0.8,0.8,0.8,0.8,0.453136055,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
598,Ondo West,Akinyele,2023,Ondo West,0.8,0.8,0.8,0.8,0.8,0.453136055,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
599,Ose,Owan East,2020,Ose,0.8,0.8,0.8,0.8,0.8,0.412008749,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
600,Ose,Owan East,2023,Ose,0.8,0.8,0.8,0.8,0.8,0.412008749,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
601,Orolu,Oke-Ero,2020,Orolu,0.8,0.8,0.8,0.8,0.8,0.537649782,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
602,Orolu,Oke-Ero,2023,Orolu,0.8,0.8,0.8,0.8,0.8,0.537649782,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
603,Boluwaduro,Akinyele,2020,Boluwaduro,0.8,0.8,0.8,0.8,0.8,0.377867037,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
604,Boluwaduro,Akinyele,2023,Boluwaduro,0.8,0.8,0.8,0.8,0.8,0.377867037,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
605,Boripe,Akinyele,2020,Boripe,0.8,0.8,0.8,0.8,0.8,0.422477334,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
606,Boripe,Akinyele,2023,Boripe,0.8,0.8,0.8,0.8,0.8,0.422477334,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
607,Ife East,Akinyele,2020,Ife East,0.8,0.8,0.8,0.8,0.8,0.503641962,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
608,Ife East,Akinyele,2023,Ife East,0.8,0.8,0.8,0.8,0.8,0.503641962,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
609,Ife South,Akinyele,2020,Ife South,0.8,0.8,0.8,0.8,0.8,0.46466042,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
610,Ife South,Akinyele,2023,Ife South,0.8,0.8,0.8,0.8,0.8,0.46466042,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
611,Isokan,Akinyele,2020,Isokan,0.8,0.8,0.8,0.8,0.8,0.432977043,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
612,Isokan,Akinyele,2023,Isokan,0.8,0.8,0.8,0.8,0.8,0.432977043,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
613,Olorunda,Akinyele,2020,Olorunda,0.8,0.8,0.8,0.8,0.8,0.485001715,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
614,Olorunda,Akinyele,2023,Olorunda,0.8,0.8,0.8,0.8,0.8,0.485001715,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
615,Ibadan South East,Akinyele,2020,Ibadan South East,0.8,0.8,0.8,0.8,0.8,0.354331864,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
616,Ibadan South East,Akinyele,2023,Ibadan South East,0.8,0.8,0.8,0.8,0.8,0.354331864,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
617,Afijio,Akinyele,2020,Afijio,0.8,0.8,0.8,0.8,0.8,0.510953009,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
618,Afijio,Akinyele,2023,Afijio,0.8,0.8,0.8,0.8,0.8,0.510953009,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
619,Atiba,Akinyele,2020,Atiba,0.8,0.8,0.8,0.8,0.8,0.446329501,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
620,Atiba,Akinyele,2023,Atiba,0.8,0.8,0.8,0.8,0.8,0.446329501,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
621,Egbeda,Akinyele,2020,Egbeda,0.8,0.8,0.8,0.8,0.8,0.37639044,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
622,Egbeda,Akinyele,2023,Egbeda,0.8,0.8,0.8,0.8,0.8,0.37639044,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
623,Ibarapa North,Oke-Ero,2020,Ibarapa North,0.8,0.8,0.8,0.8,0.8,0.434775142,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
624,Ibarapa North,Oke-Ero,2023,Ibarapa North,0.8,0.8,0.8,0.8,0.8,0.434775142,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
625,Irepo,Oke-Ero,2020,Irepo,0.8,0.8,0.8,0.8,0.8,0.461353198,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
626,Irepo,Oke-Ero,2023,Irepo,0.8,0.8,0.8,0.8,0.8,0.461353198,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
627,Olorunsogo,Oke-Ero,2020,Olorunsogo,0.8,0.8,0.8,0.8,0.8,0.471433482,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
628,Olorunsogo,Oke-Ero,2023,Olorunsogo,0.8,0.8,0.8,0.8,0.8,0.471433482,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
629,Orelope,Oke-Ero,2020,Orelope,0.8,0.8,0.8,0.8,0.8,0.45352717,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
630,Orelope,Oke-Ero,2023,Orelope,0.8,0.8,0.8,0.8,0.8,0.45352717,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
631,Ori Ire,Oke-Ero,2020,Ori Ire,0.8,0.8,0.8,0.8,0.8,0.41347974,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
632,Ori Ire,Oke-Ero,2023,Ori Ire,0.8,0.8,0.8,0.8,0.8,0.41347974,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
633,Oyo West,Akinyele,2020,Oyo West,0.8,0.8,0.8,0.8,0.8,0.478720265,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
634,Oyo West,Akinyele,2023,Oyo West,0.8,0.8,0.8,0.8,0.8,0.478720265,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
635,Saki East,Oke-Ero,2020,Saki East,0.8,0.8,0.8,0.8,0.8,0.500006612,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
636,Saki East,Oke-Ero,2023,Saki East,0.8,0.8,0.8,0.8,0.8,0.500006612,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
637,Saki West,Akinyele,2020,Saki West,0.8,0.8,0.8,0.8,0.8,0.494698068,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
638,Saki West,Akinyele,2023,Saki West,0.8,0.8,0.8,0.8,0.8,0.494698068,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
639,Surulere2,Oke-Ero,2020,Surulere2,0.8,0.8,0.8,0.8,0.8,0.469643564,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
640,Surulere2,Oke-Ero,2023,Surulere2,0.8,0.8,0.8,0.8,0.8,0.469643564,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
641,Barikin Ladi,Soba,2020,Barikin Ladi,0.8,0.8,0.8,0.8,0.8,0.489453402,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
642,Barikin Ladi,Soba,2023,Barikin Ladi,0.8,0.8,0.8,0.8,0.8,0.489453402,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
643,Bassa2,Soba,2020,Bassa2,0.8,0.8,0.8,0.8,0.8,0.517430069,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
644,Bassa2,Soba,2023,Bassa2,0.8,0.8,0.8,0.8,0.8,0.517430069,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
645,Bokkos,Giwa,2020,Bokkos,0.8,0.8,0.8,0.8,0.8,0.5419051,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
646,Bokkos,Giwa,2023,Bokkos,0.8,0.8,0.8,0.8,0.8,0.5419051,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
647,Jos North,Soba,2020,Jos North,0.8,0.8,0.8,0.8,0.8,0.533403445,0.53,1,july,186,CM+IPTp+UrbanLLINs+SMC,itn 
648,Jos North,Soba,2023,Jos North,0.8,0.8,0.8,0.8,0.8,0.533403445,0.53,2,july,1281,CM+IPTp+UrbanLLINs+SMC,itn 
649,Jos South,Soba,2020,Jos South,0.8,0.8,0.8,0.8,0.8,0.510654246,0.53,1,july,186,CM+IPTp+UrbanLLINs+SMC,itn 
650,Jos South,Soba,2023,Jos South,0.8,0.8,0.8,0.8,0.8,0.510654246,0.53,2,july,1281,CM+IPTp+UrbanLLINs+SMC,itn 
651,Kanam,Alkaleri,2020,Kanam,0.8,0.8,0.8,0.8,0.8,0.575511162,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
652,Kanam,Alkaleri,2023,Kanam,0.8,0.8,0.8,0.8,0.8,0.575511162,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
653,Kanke,Alkaleri,2020,Kanke,0.8,0.8,0.8,0.8,0.8,0.633783346,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
654,Kanke,Alkaleri,2023,Kanke,0.8,0.8,0.8,0.8,0.8,0.633783346,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
655,Langtang North,Alkaleri,2020,Langtang North,0.8,0.8,0.8,0.8,0.8,0.528657291,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
656,Langtang North,Alkaleri,2023,Langtang North,0.8,0.8,0.8,0.8,0.8,0.528657291,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
657,Mikang,Alkaleri,2020,Mikang,0.8,0.8,0.8,0.8,0.8,0.470852295,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
658,Mikang,Alkaleri,2023,Mikang,0.8,0.8,0.8,0.8,0.8,0.470852295,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
659,Abua-Odual,Ahoada West,2020,Abua/Odual,0.8,0.8,0.8,0.8,0.8,0.341818833,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
