adm1,LGA,smc_map_B,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
Yobe,Tarmua,SMC,Rimi,march,456,2021,2,-1,0.96,0.24,5
Yobe,Tarmua,SMC,Rimi,march,486,2021,3,-1,0.96,0.24,5
Yobe,Tarmua,SMC,Rimi,march,516,2021,4,-1,0.96,0.24,5
Yobe,Yunusari,SMC,Babura,may,488,2021,1,-1,0.96,0.24,5
Yobe,Yunusari,SMC,Babura,may,518,2021,2,-1,0.96,0.24,5
Yobe,Yunusari,SMC,Babura,may,548,2021,3,-1,0.96,0.24,5
Yobe,Yunusari,SMC,Babura,may,578,2021,4,-1,0.96,0.24,5
Yobe,Yusufari,SMC,Taura,july,550,2021,1,-1,0.96,0.24,5
Yobe,Yusufari,SMC,Taura,july,580,2021,2,-1,0.96,0.24,5
Yobe,Yusufari,SMC,Taura,july,610,2021,3,-1,0.96,0.24,5
Yobe,Yusufari,SMC,Taura,july,640,2021,4,-1,0.96,0.24,5
Zamfara,Anka,SMC,Darazo,july,550,2021,1,-1,0.96,0.24,5
Zamfara,Anka,SMC,Darazo,july,580,2021,2,-1,0.96,0.24,5
Zamfara,Anka,SMC,Darazo,july,610,2021,3,-1,0.96,0.24,5
Zamfara,Anka,SMC,Darazo,july,640,2021,4,-1,0.96,0.24,5
Zamfara,Bakura,SMC,Darazo,july,550,2021,1,-1,0.96,0.24,5
Zamfara,Bakura,SMC,Darazo,july,580,2021,2,-1,0.96,0.24,5
Zamfara,Bakura,SMC,Darazo,july,610,2021,3,-1,0.96,0.24,5
Zamfara,Bakura,SMC,Darazo,july,640,2021,4,-1,0.96,0.24,5
Zamfara,Birnin Magaji,SMC,Rimi,march,426,2021,1,-1,0.96,0.24,5
Zamfara,Birnin Magaji,SMC,Rimi,march,456,2021,2,-1,0.96,0.24,5
Zamfara,Birnin Magaji,SMC,Rimi,march,486,2021,3,-1,0.96,0.24,5
Zamfara,Birnin Magaji,SMC,Rimi,march,516,2021,4,-1,0.96,0.24,5
Zamfara,Bukkuyum,SMC,Alkaleri,july,550,2021,1,-1,0.96,0.24,5
Zamfara,Bukkuyum,SMC,Alkaleri,july,580,2021,2,-1,0.96,0.24,5
Zamfara,Bukkuyum,SMC,Alkaleri,july,610,2021,3,-1,0.96,0.24,5
Zamfara,Bukkuyum,SMC,Alkaleri,july,640,2021,4,-1,0.96,0.24,5
Zamfara,Bungudu,SMC,Takali,september,610,2021,1,-1,0.96,0.24,5
Zamfara,Bungudu,SMC,Takali,september,640,2021,2,-1,0.96,0.24,5
Zamfara,Bungudu,SMC,Takali,september,670,2021,3,-1,0.96,0.24,5
Zamfara,Bungudu,SMC,Takali,september,700,2021,4,-1,0.96,0.24,5
Zamfara,Gummi,SMC,Birnin Kebbi,august,579,2021,1,-1,0.96,0.24,5
Zamfara,Gummi,SMC,Birnin Kebbi,august,609,2021,2,-1,0.96,0.24,5
Zamfara,Gummi,SMC,Birnin Kebbi,august,639,2021,3,-1,0.96,0.24,5
Zamfara,Gummi,SMC,Birnin Kebbi,august,669,2021,4,-1,0.96,0.24,5
Zamfara,Gusau,SMC,Darazo,july,550,2021,1,-1,0.96,0.24,5
Zamfara,Gusau,SMC,Darazo,july,580,2021,2,-1,0.96,0.24,5
Zamfara,Gusau,SMC,Darazo,july,610,2021,3,-1,0.96,0.24,5
Zamfara,Gusau,SMC,Darazo,july,640,2021,4,-1,0.96,0.24,5
Zamfara,Kaura-Namoda,SMC,Rimi,march,426,2021,1,-1,0.96,0.24,5
Zamfara,Kaura-Namoda,SMC,Rimi,march,456,2021,2,-1,0.96,0.24,5
Zamfara,Kaura-Namoda,SMC,Rimi,march,486,2021,3,-1,0.96,0.24,5
Zamfara,Kaura-Namoda,SMC,Rimi,march,516,2021,4,-1,0.96,0.24,5
Zamfara,Maradun,SMC,Darazo,july,550,2021,1,-1,0.96,0.24,5
Zamfara,Maradun,SMC,Darazo,july,580,2021,2,-1,0.96,0.24,5
Zamfara,Maradun,SMC,Darazo,july,610,2021,3,-1,0.96,0.24,5
Zamfara,Maradun,SMC,Darazo,july,640,2021,4,-1,0.96,0.24,5
Zamfara,Maru,SMC,Giwa,august,579,2021,1,-1,0.96,0.24,5
Zamfara,Maru,SMC,Giwa,august,609,2021,2,-1,0.96,0.24,5
Zamfara,Maru,SMC,Giwa,august,639,2021,3,-1,0.96,0.24,5
Zamfara,Maru,SMC,Giwa,august,669,2021,4,-1,0.96,0.24,5
Zamfara,Shinkafi,SMC,Rimi,march,426,2021,1,-1,0.96,0.24,5
Zamfara,Shinkafi,SMC,Rimi,march,456,2021,2,-1,0.96,0.24,5
Zamfara,Shinkafi,SMC,Rimi,march,486,2021,3,-1,0.96,0.24,5
Zamfara,Shinkafi,SMC,Rimi,march,516,2021,4,-1,0.96,0.24,5
Zamfara,Talata Mafara,SMC,Darazo,july,550,2021,1,-1,0.96,0.24,5
Zamfara,Talata Mafara,SMC,Darazo,july,580,2021,2,-1,0.96,0.24,5
Zamfara,Talata Mafara,SMC,Darazo,july,610,2021,3,-1,0.96,0.24,5
Zamfara,Talata Mafara,SMC,Darazo,july,640,2021,4,-1,0.96,0.24,5
Zamfara,Tsafe,SMC,Takali,september,610,2021,1,-1,0.96,0.24,5
Zamfara,Tsafe,SMC,Takali,september,640,2021,2,-1,0.96,0.24,5
Zamfara,Tsafe,SMC,Takali,september,670,2021,3,-1,0.96,0.24,5
Zamfara,Tsafe,SMC,Takali,september,700,2021,4,-1,0.96,0.24,5
Zamfara,Zurmi,SMC,Rimi,march,426,2021,1,-1,0.96,0.24,5
Zamfara,Zurmi,SMC,Rimi,march,456,2021,2,-1,0.96,0.24,5
Zamfara,Zurmi,SMC,Rimi,march,486,2021,3,-1,0.96,0.24,5
Zamfara,Zurmi,SMC,Rimi,march,516,2021,4,-1,0.96,0.24,5
Adamawa,Demsa,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Demsa,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Demsa,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Demsa,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Fufore,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Fufore,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Fufore,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Fufore,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Ganaye,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Ganaye,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Ganaye,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Ganaye,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Gireri,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Gireri,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Gireri,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Gireri,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Gombi,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Gombi,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Gombi,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Gombi,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Guyuk,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Guyuk,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Guyuk,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Guyuk,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Hong,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Hong,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Hong,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Hong,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Jada,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Jada,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Jada,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Jada,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Lamurde,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Lamurde,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Lamurde,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Lamurde,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Madagali,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Madagali,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Madagali,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Madagali,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Maiha,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Maiha,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Maiha,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Maiha,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Mayo-Belwa,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Mayo-Belwa,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Mayo-Belwa,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Mayo-Belwa,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Michika,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Michika,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Michika,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Michika,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Mubi North,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Mubi North,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Mubi North,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Mubi North,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Mubi South,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Mubi South,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Mubi South,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Mubi South,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Numan,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Numan,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Numan,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Numan,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Shelleng,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Shelleng,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Shelleng,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Shelleng,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Song,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Song,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Song,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Song,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Toungo,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Adamawa,Toungo,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Adamawa,Toungo,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Adamawa,Toungo,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Adamawa,Yola North,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Yola North,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Yola North,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Yola North,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Adamawa,Yola South,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Adamawa,Yola South,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Adamawa,Yola South,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Adamawa,Yola South,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Bauchi,Alkaleri,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Bauchi,Alkaleri,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Bauchi,Alkaleri,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Bauchi,Alkaleri,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Bauchi,Bauchi,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Bauchi,Bauchi,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Bauchi,Bauchi,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Bauchi,Bauchi,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Bauchi,Bogoro,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Bauchi,Bogoro,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Bauchi,Bogoro,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Bauchi,Bogoro,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Bauchi,Damban,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Bauchi,Damban,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Bauchi,Damban,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Bauchi,Damban,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Bauchi,Darazo,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Bauchi,Darazo,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Bauchi,Darazo,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Bauchi,Darazo,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Bauchi,Dass,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Bauchi,Dass,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Bauchi,Dass,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Bauchi,Dass,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Bauchi,Gamawa,SMC,Gwarzo,august,950,2022,1,-1,0.96,0.24,5
Bauchi,Gamawa,SMC,Gwarzo,august,980,2022,2,-1,0.96,0.24,5
Bauchi,Gamawa,SMC,Gwarzo,august,1010,2022,3,-1,0.96,0.24,5
Bauchi,Gamawa,SMC,Gwarzo,august,1040,2022,4,-1,0.96,0.24,5
Bauchi,Ganjuwa,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Bauchi,Ganjuwa,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Bauchi,Ganjuwa,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Bauchi,Ganjuwa,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Bauchi,Giade,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Bauchi,Giade,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Bauchi,Giade,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Bauchi,Giade,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Bauchi,Itas-Gadau,SMC,Taura,july,915,2022,1,-1,0.96,0.24,5
Bauchi,Itas-Gadau,SMC,Taura,july,945,2022,2,-1,0.96,0.24,5
Bauchi,Itas-Gadau,SMC,Taura,july,975,2022,3,-1,0.96,0.24,5
Bauchi,Itas-Gadau,SMC,Taura,july,1005,2022,4,-1,0.96,0.24,5
Bauchi,Jama'are,SMC,Taura,july,915,2022,1,-1,0.96,0.24,5
Bauchi,Jama'are,SMC,Taura,july,945,2022,2,-1,0.96,0.24,5
Bauchi,Jama'are,SMC,Taura,july,975,2022,3,-1,0.96,0.24,5
Bauchi,Jama'are,SMC,Taura,july,1005,2022,4,-1,0.96,0.24,5
Bauchi,Katagum,SMC,Gwarzo,august,950,2022,1,-1,0.96,0.24,5
Bauchi,Katagum,SMC,Gwarzo,august,980,2022,2,-1,0.96,0.24,5
Bauchi,Katagum,SMC,Gwarzo,august,1010,2022,3,-1,0.96,0.24,5
Bauchi,Katagum,SMC,Gwarzo,august,1040,2022,4,-1,0.96,0.24,5
Bauchi,Kirfi,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Bauchi,Kirfi,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Bauchi,Kirfi,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Bauchi,Kirfi,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Bauchi,Misau,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Bauchi,Misau,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Bauchi,Misau,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Bauchi,Misau,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Bauchi,Ningi,SMC,Takali,september,978,2022,1,-1,0.96,0.24,5
Bauchi,Ningi,SMC,Takali,september,1008,2022,2,-1,0.96,0.24,5
Bauchi,Ningi,SMC,Takali,september,1038,2022,3,-1,0.96,0.24,5
Bauchi,Ningi,SMC,Takali,september,1068,2022,4,-1,0.96,0.24,5
Bauchi,Shira,SMC,Takali,september,978,2022,1,-1,0.96,0.24,5
Bauchi,Shira,SMC,Takali,september,1008,2022,2,-1,0.96,0.24,5
Bauchi,Shira,SMC,Takali,september,1038,2022,3,-1,0.96,0.24,5
Bauchi,Shira,SMC,Takali,september,1068,2022,4,-1,0.96,0.24,5
Bauchi,Tafawa-Balewa,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Bauchi,Tafawa-Balewa,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Bauchi,Tafawa-Balewa,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Bauchi,Tafawa-Balewa,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Bauchi,Toro,SMC,Giwa,august,950,2022,1,-1,0.96,0.24,5
Bauchi,Toro,SMC,Giwa,august,980,2022,2,-1,0.96,0.24,5
Bauchi,Toro,SMC,Giwa,august,1010,2022,3,-1,0.96,0.24,5
Bauchi,Toro,SMC,Giwa,august,1040,2022,4,-1,0.96,0.24,5
Bauchi,Warji,SMC,Takali,september,978,2022,1,-1,0.96,0.24,5
Bauchi,Warji,SMC,Takali,september,1008,2022,2,-1,0.96,0.24,5
Bauchi,Warji,SMC,Takali,september,1038,2022,3,-1,0.96,0.24,5
Bauchi,Warji,SMC,Takali,september,1068,2022,4,-1,0.96,0.24,5
Bauchi,Zaki,SMC,Taura,july,915,2022,1,-1,0.96,0.24,5
Bauchi,Zaki,SMC,Taura,july,945,2022,2,-1,0.96,0.24,5
Bauchi,Zaki,SMC,Taura,july,975,2022,3,-1,0.96,0.24,5
Bauchi,Zaki,SMC,Taura,july,1005,2022,4,-1,0.96,0.24,5
Benue,Agatu,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Benue,Agatu,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Benue,Agatu,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Benue,Agatu,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Benue,Apa,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Benue,Apa,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Benue,Apa,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Benue,Apa,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Benue,Buruku,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Benue,Buruku,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Benue,Buruku,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Benue,Buruku,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Benue,Gboko,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Benue,Gboko,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Benue,Gboko,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Benue,Gboko,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Benue,Guma,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Benue,Guma,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Benue,Guma,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Benue,Guma,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Benue,Gwer East,SMC,Oke-Ero,july,915,2022,1,-1,0.96,0.24,5
Benue,Gwer East,SMC,Oke-Ero,july,945,2022,2,-1,0.96,0.24,5
Benue,Gwer East,SMC,Oke-Ero,july,975,2022,3,-1,0.96,0.24,5
Benue,Gwer East,SMC,Oke-Ero,july,1005,2022,4,-1,0.96,0.24,5
Benue,Gwer West,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Benue,Gwer West,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Benue,Gwer West,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Benue,Gwer West,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Benue,Konshisha,SMC,Oke-Ero,july,915,2022,1,-1,0.96,0.24,5
Benue,Konshisha,SMC,Oke-Ero,july,945,2022,2,-1,0.96,0.24,5
Benue,Konshisha,SMC,Oke-Ero,july,975,2022,3,-1,0.96,0.24,5
Benue,Konshisha,SMC,Oke-Ero,july,1005,2022,4,-1,0.96,0.24,5
Benue,Kwande,SMC,Oke-Ero,july,915,2022,1,-1,0.96,0.24,5
Benue,Kwande,SMC,Oke-Ero,july,945,2022,2,-1,0.96,0.24,5
Benue,Kwande,SMC,Oke-Ero,july,975,2022,3,-1,0.96,0.24,5
Benue,Kwande,SMC,Oke-Ero,july,1005,2022,4,-1,0.96,0.24,5
Benue,Logo,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Benue,Logo,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Benue,Logo,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Benue,Logo,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Benue,Makurdi,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Benue,Makurdi,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Benue,Makurdi,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Benue,Makurdi,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Benue,Oturkpo,SMC,Owan East,march,796,2022,1,-1,0.96,0.24,5
Benue,Oturkpo,SMC,Owan East,march,826,2022,2,-1,0.96,0.24,5
Benue,Oturkpo,SMC,Owan East,march,856,2022,3,-1,0.96,0.24,5
Benue,Oturkpo,SMC,Owan East,march,886,2022,4,-1,0.96,0.24,5
Benue,Tarka,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Benue,Tarka,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Benue,Tarka,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Benue,Tarka,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Benue,Ukum,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Benue,Ukum,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Benue,Ukum,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Benue,Ukum,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Benue,Ushongo,SMC,Oke-Ero,july,915,2022,1,-1,0.96,0.24,5
Benue,Ushongo,SMC,Oke-Ero,july,945,2022,2,-1,0.96,0.24,5
Benue,Ushongo,SMC,Oke-Ero,july,975,2022,3,-1,0.96,0.24,5
Benue,Ushongo,SMC,Oke-Ero,july,1005,2022,4,-1,0.96,0.24,5
Benue,Vandeikya,SMC,Oke-Ero,july,915,2022,1,-1,0.96,0.24,5
Benue,Vandeikya,SMC,Oke-Ero,july,945,2022,2,-1,0.96,0.24,5
Benue,Vandeikya,SMC,Oke-Ero,july,975,2022,3,-1,0.96,0.24,5
Benue,Vandeikya,SMC,Oke-Ero,july,1005,2022,4,-1,0.96,0.24,5
Borno,Abadam,SMC,Babura,may,852,2022,1,-1,0.96,0.24,5
Borno,Abadam,SMC,Babura,may,882,2022,2,-1,0.96,0.24,5
Borno,Abadam,SMC,Babura,may,912,2022,3,-1,0.96,0.24,5
Borno,Abadam,SMC,Babura,may,942,2022,4,-1,0.96,0.24,5
Borno,Askira-Uba,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Borno,Askira-Uba,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Borno,Askira-Uba,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Borno,Askira-Uba,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Borno,Bama,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Borno,Bama,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Borno,Bama,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Borno,Bama,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Borno,Bayo,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Borno,Bayo,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Borno,Bayo,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Borno,Bayo,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Borno,Biu,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Borno,Biu,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Borno,Biu,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Borno,Biu,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Borno,Chibok,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Borno,Chibok,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Borno,Chibok,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Borno,Chibok,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Borno,Damboa,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Borno,Damboa,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Borno,Damboa,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Borno,Damboa,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Borno,Dikwa,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Borno,Dikwa,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Borno,Dikwa,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
