,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,kill_rate,block_initial,round,peak,simday,MapA_mix,llin_type
710,Bindawa,Rimi,2024,Bindawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
711,Rogo,Gwarzo,2022,Rogo,0.8,0.8,0.8,0.8,0.697858927,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn
712,Rogo,Gwarzo,2025,Rogo,0.8,0.8,0.8,0.8,0.697858927,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn
713,Shanono,Gwarzo,2022,Shanono,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
714,Shanono,Gwarzo,2025,Shanono,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
715,Sumaila,Takali,2022,Sumaila,0.8,0.8,0.8,0.8,0.7188,0.863,1,september,980,CM+IPTp+IRS+SMC,itn_pbo
716,Sumaila,Takali,2025,Sumaila,0.8,0.8,0.8,0.8,0.7188,0.863,2,september,2075,CM+IPTp+IRS+SMC,itn_pbo
717,Takali,Takali,2022,Takali,0.8,0.8,0.8,0.8,0.7188,0.863,1,september,980,CM+IPTp+IRS+SMC,itn_pbo
718,Takali,Takali,2025,Takali,0.8,0.8,0.8,0.8,0.7188,0.863,2,september,2075,CM+IPTp+IRS+SMC,itn_pbo
719,Tarauni,Alkaleri,2022,Tarauni,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
720,Tarauni,Alkaleri,2025,Tarauni,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
721,Tudun Wada,Gwarzo,2022,Tudun Wada,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
722,Tudun Wada,Gwarzo,2025,Tudun Wada,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
723,Ungogo,Taura,2022,Ungogo,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
724,Ungogo,Taura,2025,Ungogo,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
725,Warawa,Gwarzo,2022,Warawa,0.8,0.8,0.8,0.8,0.713851327,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn
726,Warawa,Gwarzo,2025,Warawa,0.8,0.8,0.8,0.8,0.713851327,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn
727,Wudil,Gwarzo,2022,Wudil,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
728,Wudil,Gwarzo,2025,Wudil,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
729,Daura,Babura,2021,Daura,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
730,Daura,Babura,2024,Daura,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
731,Bakori,Gwarzo,2021,Bakori,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
732,Bakori,Gwarzo,2024,Bakori,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
733,Batagarawa,Rimi,2021,Batagarawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
734,Batagarawa,Rimi,2024,Batagarawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
735,Batsari,Rimi,2021,Batsari,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
736,Batsari,Rimi,2024,Batsari,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
737,Charanchi,Rimi,2021,Charanchi,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
738,Charanchi,Rimi,2024,Charanchi,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
739,Dan Musa,Rimi,2021,Dan Musa,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
740,Dan Musa,Rimi,2024,Dan Musa,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
741,Dandume,Giwa,2021,Dandume,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
742,Dandume,Giwa,2024,Dandume,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
743,Danja,Giwa,2021,Danja,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
744,Danja,Giwa,2024,Danja,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
745,Dutsin-Ma,Rimi,2021,Dutsin-Ma,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
746,Dutsin-Ma,Rimi,2024,Dutsin-Ma,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
747,Faskari,Giwa,2021,Faskari,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
748,Faskari,Giwa,2024,Faskari,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
749,Funtua,Gwarzo,2021,Funtua,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
750,Funtua,Gwarzo,2024,Funtua,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
751,Asa,Oke-Ero,2020,Asa,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
752,Asa,Oke-Ero,2023,Asa,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
753,Ingawa,Rimi,2021,Ingawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
754,Ingawa,Rimi,2024,Ingawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
755,Kafur,Gwarzo,2021,Kafur,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
756,Kafur,Gwarzo,2024,Kafur,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
757,Kankara,Rimi,2021,Kankara,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
758,Kankara,Rimi,2024,Kankara,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
759,Kankia,Rimi,2021,Kankia,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
760,Kankia,Rimi,2024,Kankia,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
761,Katsina,Rimi,2021,Katsina,0.8,0.8,0.8,0.8,0.671836104,0.53,1,march,435,CM+IPTp+LLINs+SMC,itn
762,Katsina,Rimi,2024,Katsina,0.8,0.8,0.8,0.8,0.671836104,0.53,2,march,1530,CM+IPTp+LLINs+SMC,itn
763,Kurfi,Rimi,2021,Kurfi,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
764,Kurfi,Rimi,2024,Kurfi,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
765,Kusada,Rimi,2021,Kusada,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
766,Kusada,Rimi,2024,Kusada,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
767,Malumfashi,Gwarzo,2021,Malumfashi,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
768,Malumfashi,Gwarzo,2024,Malumfashi,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
769,Mani,Rimi,2021,Mani,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
770,Mani,Rimi,2024,Mani,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
771,Matazuu,Rimi,2021,Matazuu,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
772,Matazuu,Rimi,2024,Matazuu,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
773,Birnin Kebbi,Birnin Kebbi,2021,Birnin Kebbi,0.8,0.8,0.8,0.8,0.688032578,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
774,Birnin Kebbi,Birnin Kebbi,2024,Birnin Kebbi,0.8,0.8,0.8,0.8,0.688032578,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
775,Musawa,Gwarzo,2021,Musawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
776,Musawa,Gwarzo,2024,Musawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
777,Rimi,Rimi,2021,Rimi,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
778,Rimi,Rimi,2024,Rimi,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
779,Sabuwa,Giwa,2021,Sabuwa,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
780,Sabuwa,Giwa,2024,Sabuwa,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
781,Safana,Babura,2021,Safana,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
782,Safana,Babura,2024,Safana,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
783,Sandamu,Rimi,2021,Sandamu,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
784,Sandamu,Rimi,2024,Sandamu,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
785,Aleiro,Birnin Kebbi,2021,Aleiro,0.8,0.8,0.8,0.8,0.6684684,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
786,Aleiro,Birnin Kebbi,2024,Aleiro,0.8,0.8,0.8,0.8,0.6684684,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
787,Argungu,Birnin Kebbi,2021,Argungu,0.8,0.8,0.8,0.8,0.689763899,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
788,Argungu,Birnin Kebbi,2024,Argungu,0.8,0.8,0.8,0.8,0.689763899,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
789,Augie,Birnin Kebbi,2021,Augie,0.8,0.8,0.8,0.8,0.688770794,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
790,Augie,Birnin Kebbi,2024,Augie,0.8,0.8,0.8,0.8,0.688770794,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
791,Bunza,Birnin Kebbi,2021,Bunza,0.8,0.8,0.8,0.8,0.650932828,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
792,Bunza,Birnin Kebbi,2024,Bunza,0.8,0.8,0.8,0.8,0.650932828,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
793,Fakai,Birnin Kebbi,2021,Fakai,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
794,Fakai,Birnin Kebbi,2024,Fakai,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
795,Gwandu,Birnin Kebbi,2021,Gwandu,0.8,0.8,0.8,0.8,0.704443878,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
796,Gwandu,Birnin Kebbi,2024,Gwandu,0.8,0.8,0.8,0.8,0.704443878,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
797,Jega,Birnin Kebbi,2021,Jega,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
798,Jega,Birnin Kebbi,2024,Jega,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
799,Kalgo,Birnin Kebbi,2021,Kalgo,0.8,0.8,0.8,0.8,0.655765729,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
800,Kalgo,Birnin Kebbi,2024,Kalgo,0.8,0.8,0.8,0.8,0.655765729,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
801,Iseyin,Akinyele,2020,Iseyin,0.8,0.8,0.8,0.8,0.444882082,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
802,Iseyin,Akinyele,2023,Iseyin,0.8,0.8,0.8,0.8,0.444882082,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
803,Maiyama,Birnin Kebbi,2021,Maiyama,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
804,Maiyama,Birnin Kebbi,2024,Maiyama,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
805,Ngaski,Owan East,2021,Ngaski,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
806,Ngaski,Owan East,2024,Ngaski,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
807,Sakaba,Alkaleri,2021,Sakaba,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
808,Sakaba,Alkaleri,2024,Sakaba,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
809,Shanga,Birnin Kebbi,2021,Shanga,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
810,Shanga,Birnin Kebbi,2024,Shanga,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
811,Suru,Birnin Kebbi,2021,Suru,0.8,0.8,0.8,0.8,0.612737045,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
812,Suru,Birnin Kebbi,2024,Suru,0.8,0.8,0.8,0.8,0.612737045,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
813,Wasagu-Danko,Alkaleri,2021,Wasagu/Danko,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
814,Wasagu-Danko,Alkaleri,2024,Wasagu/Danko,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
815,Yauri,Birnin Kebbi,2021,Yauri,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
816,Yauri,Birnin Kebbi,2024,Yauri,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
817,Zuru,Alkaleri,2021,Zuru,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
818,Zuru,Alkaleri,2024,Zuru,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
819,Adavi,Owan East,2020,Adavi,0.8,0.8,0.8,0.8,0.384675567,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
820,Adavi,Owan East,2023,Adavi,0.8,0.8,0.8,0.8,0.384675567,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
821,Ajaokuta,Owan East,2020,Ajaokuta,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,70,CM+IPTp+IRS+SMC,itn_pbo
822,Ajaokuta,Owan East,2023,Ajaokuta,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1165,CM+IPTp+IRS+SMC,itn_pbo
823,Ankpa,Owan East,2020,Ankpa,0.8,0.8,0.8,0.8,0.445447774,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
824,Ankpa,Owan East,2023,Ankpa,0.8,0.8,0.8,0.8,0.445447774,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
825,Bassa1,Keana,2020,Bassa1,0.8,0.8,0.8,0.8,0.464886674,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
826,Bassa1,Keana,2023,Bassa1,0.8,0.8,0.8,0.8,0.464886674,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
827,Dekina,Owan East,2020,Dekina,0.8,0.8,0.8,0.8,0.436648124,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
828,Dekina,Owan East,2023,Dekina,0.8,0.8,0.8,0.8,0.436648124,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
829,Edu,Oke-Ero,2020,Edu,0.8,0.8,0.8,0.8,0.409929917,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
830,Edu,Oke-Ero,2023,Edu,0.8,0.8,0.8,0.8,0.409929917,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
831,Ibaji,Uzo-Uwani,2020,Ibaji,0.8,0.8,0.8,0.8,0.406770517,0.53,1,june,162,CM+IPTp+LLINs+SMC,itn
832,Ibaji,Uzo-Uwani,2023,Ibaji,0.8,0.8,0.8,0.8,0.406770517,0.53,2,june,1257,CM+IPTp+LLINs+SMC,itn
833,Idah,Uzo-Uwani,2020,Idah,0.8,0.8,0.8,0.8,0.445061456,0.53,1,june,162,CM+IPTp+LLINs+SMC,itn
834,Idah,Uzo-Uwani,2023,Idah,0.8,0.8,0.8,0.8,0.445061456,0.53,2,june,1257,CM+IPTp+LLINs+SMC,itn
835,Igalamela-Odolu,Uzo-Uwani,2020,Igalamela-Odolu,0.8,0.8,0.8,0.8,0.414321376,0.53,1,june,162,CM+IPTp+LLINs+SMC,itn
836,Igalamela-Odolu,Uzo-Uwani,2023,Igalamela-Odolu,0.8,0.8,0.8,0.8,0.414321376,0.53,2,june,1257,CM+IPTp+LLINs+SMC,itn
837,Ijumu,Oke-Ero,2020,Ijumu,0.8,0.8,0.8,0.8,0.387970309,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
838,Ijumu,Oke-Ero,2023,Ijumu,0.8,0.8,0.8,0.8,0.387970309,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
839,Kabba-Bunu,Oke-Ero,2020,Kabba/Bunu,0.8,0.8,0.8,0.8,0.393788165,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
840,Kabba-Bunu,Oke-Ero,2023,Kabba/Bunu,0.8,0.8,0.8,0.8,0.393788165,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
841,Kogi,Keana,2020,Kogi,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
842,Kogi,Keana,2023,Kogi,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
843,Lokoja,Keana,2020,Lokoja,0.8,0.8,0.8,0.8,0.389588612,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
844,Lokoja,Keana,2023,Lokoja,0.8,0.8,0.8,0.8,0.389588612,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
845,Mopa-Muro,Oke-Ero,2020,Mopa-Muro,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
846,Mopa-Muro,Oke-Ero,2023,Mopa-Muro,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
847,Ofu,Owan East,2020,Ofu,0.8,0.8,0.8,0.8,0.406296962,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
848,Ofu,Owan East,2023,Ofu,0.8,0.8,0.8,0.8,0.406296962,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
849,Okehi,Owan East,2020,Okehi,0.8,0.8,0.8,0.8,0.371839834,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
850,Okehi,Owan East,2023,Okehi,0.8,0.8,0.8,0.8,0.371839834,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
851,Okene,Owan East,2020,Okene,0.8,0.8,0.8,0.8,0.357715363,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
852,Okene,Owan East,2023,Okene,0.8,0.8,0.8,0.8,0.357715363,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
853,Olamabolo,Owan East,2020,Olamabolo,0.8,0.8,0.8,0.8,0.391533051,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
854,Olamabolo,Owan East,2023,Olamabolo,0.8,0.8,0.8,0.8,0.391533051,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
855,Omala,Keana,2020,Omala,0.8,0.8,0.8,0.8,0.504091735,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
856,Omala,Keana,2023,Omala,0.8,0.8,0.8,0.8,0.504091735,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
857,Yagba East,Oke-Ero,2020,Yagba East,0.8,0.8,0.8,0.8,0.370406416,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
858,Yagba East,Oke-Ero,2023,Yagba East,0.8,0.8,0.8,0.8,0.370406416,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
859,Ifelodun1,Oke-Ero,2020,Ifelodun1,0.8,0.8,0.8,0.8,0.425290104,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
860,Ifelodun1,Oke-Ero,2023,Ifelodun1,0.8,0.8,0.8,0.8,0.425290104,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
861,Ilorin South,Oke-Ero,2020,Ilorin South,0.8,0.8,0.8,0.8,0.391328258,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
862,Ilorin South,Oke-Ero,2023,Ilorin South,0.8,0.8,0.8,0.8,0.391328258,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
863,Irepodun1,Owan East,2020,Irepodun1,0.8,0.8,0.8,0.8,0.422491317,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
864,Irepodun1,Owan East,2023,Irepodun1,0.8,0.8,0.8,0.8,0.422491317,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
865,Itesiwaju,Akinyele,2020,Itesiwaju,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,131,CM+IPTp+IRS+SMC,itn_pbo
866,Itesiwaju,Akinyele,2023,Itesiwaju,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1226,CM+IPTp+IRS+SMC,itn_pbo
867,Isin,Oke-Ero,2020,Isin,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
868,Isin,Oke-Ero,2023,Isin,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
869,Kaiama,Oke-Ero,2020,Kaiama,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
870,Kaiama,Oke-Ero,2023,Kaiama,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
871,Moro,Oke-Ero,2020,Moro,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
872,Moro,Oke-Ero,2023,Moro,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
873,Offa,Akinyele,2020,Offa,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,131,CM+IPTp+IRS+SMC,itn_pbo
874,Offa,Akinyele,2023,Offa,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1226,CM+IPTp+IRS+SMC,itn_pbo
875,Oke-Ero,Oke-Ero,2020,Oke-Ero,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
876,Oke-Ero,Oke-Ero,2023,Oke-Ero,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
877,Kajola,Akinyele,2020,Kajola,0.8,0.8,0.8,0.8,0.464793778,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
878,Kajola,Akinyele,2023,Kajola,0.8,0.8,0.8,0.8,0.464793778,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
879,Oyun,Oke-Ero,2020,Oyun,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
880,Oyun,Oke-Ero,2023,Oyun,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
881,Pategi,Oke-Ero,2020,Pategi,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
882,Pategi,Oke-Ero,2023,Pategi,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
883,Epe,Uzo-Uwani,2020,Epe,0.8,0.8,0.8,0.8,0.461173792,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
884,Epe,Uzo-Uwani,2023,Epe,0.8,0.8,0.8,0.8,0.461173792,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
885,Ifako-Ijaye,Uzo-Uwani,2020,Ifako-Ijaye,0.8,0.8,0.8,0.8,0.45214207,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
886,Ifako-Ijaye,Uzo-Uwani,2023,Ifako-Ijaye,0.8,0.8,0.8,0.8,0.45214207,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
887,Kokona,Oke-Ero,2021,Kokona,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
888,Kokona,Oke-Ero,2024,Kokona,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
889,Ojo,Isoko South,2020,Ojo,0.8,0.8,0.8,0.8,0.488266396,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
