,adm1,LGA,MapB_mix,llin,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,round,peak,simday
137,Anambra,Awka North,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Awka North,0.238095238,0.142857143,0.086956522,0.210526316,0.388205397,0.450124783,1,june,162
138,Anambra,Awka North,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Awka North,0.238095238,0.142857143,0.086956522,0.210526316,0.388205397,0.450124783,2,june,1257
139,Anambra,Awka South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Awka South,0.115384615,0.224106265,0.160050482,0.055555556,0.431794981,0.485419293,1,june,162
140,Anambra,Awka South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Awka South,0.115384615,0.224106265,0.160050482,0.055555556,0.431794981,0.485419293,2,june,1257
141,Anambra,Ayamelum,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Ayamelum,0.226000001,0.090196079,0.056149735,0.148743718,0.436497382,0.489171465,1,june,162
142,Anambra,Ayamelum,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Ayamelum,0.226000001,0.090196079,0.056149735,0.148743718,0.436497382,0.489171465,2,june,1257
143,Anambra,Dunukofia,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Dunukofia,0.276486564,0.224106265,0.160050482,0.188842186,0.421451191,0.477122595,1,june,162
144,Anambra,Dunukofia,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Dunukofia,0.276486564,0.224106265,0.160050482,0.188842186,0.421451191,0.477122595,2,june,1257
145,Anambra,Ekwusigo,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Ekwusigo,0.366666667,0.083333333,0.041666667,0.203389831,0.255572543,0.341515837,1,june,162
146,Anambra,Ekwusigo,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Ekwusigo,0.366666667,0.083333333,0.041666667,0.203389831,0.255572543,0.341515837,2,june,1257
147,Anambra,Idemili North,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Idemili North,0.293142139,0.219004233,0.1091815,0.194200106,0.422797782,0.478205882,1,june,162
148,Anambra,Idemili North,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Idemili North,0.293142139,0.219004233,0.1091815,0.194200106,0.422797782,0.478205882,2,june,1257
149,Anambra,Idemili South,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Idemili South,0.184337998,0.117186102,0.091506586,0.163297291,0.377378695,0.441250403,1,june,162
150,Anambra,Idemili South,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Idemili South,0.184337998,0.117186102,0.091506586,0.163297291,0.377378695,0.441250403,2,june,1257
151,Anambra,Ihiala,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Ihiala,0.200934575,0.230563004,0.187705817,0.306561085,0.199598953,0.297729955,1,june,162
152,Anambra,Ihiala,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Ihiala,0.200934575,0.230563004,0.187705817,0.306561085,0.199598953,0.297729955,2,june,1257
153,Anambra,Njikoka,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Njikoka,0.285714286,0.16700485,0.195035427,0.150182471,0.436915256,0.489504274,1,june,162
154,Anambra,Njikoka,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Njikoka,0.285714286,0.16700485,0.195035427,0.150182471,0.436915256,0.489504274,2,june,1257
155,Anambra,Nnewi North,CM+IPTp+IRS+IPTi,itn_pbo,Oru West,2020,Nnewi North,0.252890955,0.225946586,0.152765099,0.217649894,0.308642745,0.38462961,1,june,162
156,Anambra,Nnewi North,CM+IPTp+IRS+IPTi,itn_pbo,Oru West,2023,Nnewi North,0.252890955,0.225946586,0.152765099,0.217649894,0.308642745,0.38462961,2,june,1257
157,Anambra,Nnewi South,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Nnewi South,0.384363006,0.428571429,0.244666354,0.251257319,0.303374646,0.380306319,1,june,162
158,Anambra,Nnewi South,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Nnewi South,0.384363006,0.428571429,0.244666354,0.251257319,0.303374646,0.380306319,2,june,1257
159,Anambra,Ogbaru,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Ogbaru,0.346153846,0.266666667,0.363636364,0.220588235,0.230996863,0.322021221,1,may,131
160,Anambra,Ogbaru,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Ogbaru,0.346153846,0.266666667,0.363636364,0.220588235,0.230996863,0.322021221,2,may,1226
161,Anambra,Onitsha North,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Onitsha North,0.03030303,0.224106265,0.160050482,0.029850746,0.382531956,0.445478249,1,june,162
162,Anambra,Onitsha North,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Onitsha North,0.03030303,0.224106265,0.160050482,0.029850746,0.382531956,0.445478249,2,june,1257
163,Anambra,Onitsha South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Onitsha South,0.276486564,0.224106265,0.047619048,0.015151515,0.368656397,0.434081069,1,june,162
164,Anambra,Onitsha South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Onitsha South,0.276486564,0.224106265,0.047619048,0.015151515,0.368656397,0.434081069,2,june,1257
165,Anambra,Orumba North,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Orumba North,0.254172856,0.159451365,0.102097342,0.110652484,0.403508225,0.462606614,1,june,162
166,Anambra,Orumba North,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Orumba North,0.254172856,0.159451365,0.102097342,0.110652484,0.403508225,0.462606614,2,june,1257
167,Anambra,Orumba South,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Orumba South,0.252890955,0.225946586,0.152765099,0.217649894,0.438379079,0.490669288,1,june,162
168,Anambra,Orumba South,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Orumba South,0.252890955,0.225946586,0.152765099,0.217649894,0.438379079,0.490669288,2,june,1257
169,Anambra,Oyi,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Oyi,0.22643074,0.060150372,0.033836856,0.101360915,0.387377598,0.449447388,1,june,162
170,Anambra,Oyi,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Oyi,0.22643074,0.060150372,0.033836856,0.101360915,0.387377598,0.449447388,2,june,1257
171,Bauchi,Alkaleri,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Alkaleri,0.455387964,0.397922582,0.306625021,0.457443319,0.570092852,0.588317246,1,july,551
172,Bauchi,Alkaleri,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Alkaleri,0.455387964,0.397922582,0.306625021,0.457443319,0.570092852,0.588317246,2,july,1646
173,Bauchi,Bauchi,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Bauchi,0.449957029,0.254519356,0.275214477,0.412964953,0.627087591,0.624866967,1,july,551
174,Bauchi,Bauchi,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Bauchi,0.449957029,0.254519356,0.275214477,0.412964953,0.627087591,0.624866967,2,july,1646
175,Bauchi,Bogoro,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Bogoro,0.484534717,0.381738609,0.338571783,0.497522113,0.578959907,0.594258836,1,july,551
176,Bauchi,Bogoro,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Bogoro,0.484534717,0.381738609,0.338571783,0.497522113,0.578959907,0.594258836,2,july,1646
177,Bauchi,Damban,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2021,Damban,0.320754717,0.325,0.282608696,0.519480519,0.81015375,0.714922519,1,july,551
178,Bauchi,Damban,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2024,Damban,0.320754717,0.325,0.282608696,0.519480519,0.81015375,0.714922519,2,july,1646
179,Bauchi,Darazo,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2021,Darazo,0.381143004,0.333840547,0.354634865,0.522147671,0.786253294,0.705476275,1,july,551
180,Bauchi,Darazo,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2024,Darazo,0.381143004,0.333840547,0.354634865,0.522147671,0.786253294,0.705476275,2,july,1646
181,Bauchi,Dass,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Dass,0.861111111,0.461538462,0.363636364,0.773584906,0.466190501,0.512538393,1,july,551
182,Bauchi,Dass,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Dass,0.861111111,0.461538462,0.363636364,0.773584906,0.466190501,0.512538393,2,july,1646
183,Bauchi,Gamawa,CM+IPTp+IRS+SMC,itn_pbo,Gwarzo,2021,Gamawa,0.484848485,0.25,0.333333333,0.634920635,0.770682387,0.698966685,1,august,588
184,Bauchi,Gamawa,CM+IPTp+IRS+SMC,itn_pbo,Gwarzo,2024,Gamawa,0.484848485,0.25,0.333333333,0.634920635,0.770682387,0.698966685,2,august,1683
185,Bauchi,Ganjuwa,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2021,Ganjuwa,0.576367392,0.244194758,0.307748719,0.624384825,0.647484501,0.636975276,1,july,551
186,Bauchi,Ganjuwa,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2024,Ganjuwa,0.576367392,0.244194758,0.307748719,0.624384825,0.647484501,0.636975276,2,july,1646
187,Bauchi,Giade,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2021,Giade,0.314285714,0.085714286,0.142857143,0.308823529,0.730326034,0.680743195,1,july,551
188,Bauchi,Giade,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2024,Giade,0.314285714,0.085714286,0.142857143,0.308823529,0.730326034,0.680743195,2,july,1646
189,Bauchi,Itas-Gadau,CM+IPTp+IRS+SMC,itn_pbo,Taura,2021,Itas/Gadau,0.704426374,0.610191562,0.629827895,0.915155207,0.742973977,0.686667971,1,july,551
190,Bauchi,Itas-Gadau,CM+IPTp+IRS+SMC,itn_pbo,Taura,2024,Itas/Gadau,0.704426374,0.610191562,0.629827895,0.915155207,0.742973977,0.686667971,2,july,1646
191,Bauchi,Jama'are,CM+IPTp+IRS+SMC,itn_pbo,Taura,2021,Jama'are,0.53934621,0.444648002,0.516734467,0.797350525,0.749263424,0.689541118,1,july,551
192,Bauchi,Jama'are,CM+IPTp+IRS+SMC,itn_pbo,Taura,2024,Jama'are,0.53934621,0.444648002,0.516734467,0.797350525,0.749263424,0.689541118,2,july,1646
193,Bauchi,Katagum,CM+IPTp+IRS+SMC,itn_pbo,Gwarzo,2021,Katagum,0.515383228,0.391156259,0.432060917,0.764630621,0.74547039,0.687814164,1,august,588
194,Bauchi,Katagum,CM+IPTp+IRS+SMC,itn_pbo,Gwarzo,2024,Katagum,0.515383228,0.391156259,0.432060917,0.764630621,0.74547039,0.687814164,2,august,1683
195,Bauchi,Kirfi,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Kirfi,0.611111111,0.157894737,0.193548387,0.483870968,0.704749265,0.668154735,1,july,551
196,Bauchi,Kirfi,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Kirfi,0.611111111,0.157894737,0.193548387,0.483870968,0.704749265,0.668154735,2,july,1646
197,Bauchi,Misau,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2021,Misau,0.388163903,0.340650807,0.23447449,0.609141639,0.803277912,0.712271562,1,july,551
198,Bauchi,Misau,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2024,Misau,0.388163903,0.340650807,0.23447449,0.609141639,0.803277912,0.712271562,2,july,1646
199,Bauchi,Ningi,CM+IPTp+IRS+SMC,itn_pbo,Takali,2021,Ningi,0.599580132,0.317186346,0.365245735,0.69904886,0.6738636,0.651854983,1,september,615
200,Bauchi,Ningi,CM+IPTp+IRS+SMC,itn_pbo,Takali,2024,Ningi,0.599580132,0.317186346,0.365245735,0.69904886,0.6738636,0.651854983,2,september,1710
201,Bauchi,Shira,CM+IPTp+IRS+SMC,itn_pbo,Takali,2021,Shira,0.781774613,0.55818179,0.45037035,0.758869912,0.742991291,0.686675947,1,september,615
202,Bauchi,Shira,CM+IPTp+IRS+SMC,itn_pbo,Takali,2024,Shira,0.781774613,0.55818179,0.45037035,0.758869912,0.742991291,0.686675947,2,september,1710
203,Bauchi,Tafawa-Balewa,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Tafawa-Balewa,0.461421544,0.263822992,0.171341493,0.42448662,0.531148459,0.561175608,1,july,551
204,Bauchi,Tafawa-Balewa,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Tafawa-Balewa,0.461421544,0.263822992,0.171341493,0.42448662,0.531148459,0.561175608,2,july,1646
205,Bauchi,Toro,CM+IPTp+IRS+SMC,itn_pbo,Giwa,2021,Toro,0.481885111,0.255012033,0.242007543,0.632073731,0.625332185,0.623800515,1,august,588
206,Bauchi,Toro,CM+IPTp+IRS+SMC,itn_pbo,Giwa,2024,Toro,0.481885111,0.255012033,0.242007543,0.632073731,0.625332185,0.623800515,2,august,1683
207,Bauchi,Warji,CM+IPTp+IRS+SMC,itn_pbo,Takali,2021,Warji,0.861111111,0.296296296,0.390243902,0.836363636,0.680001753,0.655190649,1,september,615
208,Bauchi,Warji,CM+IPTp+IRS+SMC,itn_pbo,Takali,2024,Warji,0.861111111,0.296296296,0.390243902,0.836363636,0.680001753,0.655190649,2,september,1710
209,Bauchi,Zaki,CM+IPTp+IRS+SMC,itn_pbo,Taura,2021,Zaki,0.498359592,0.41261459,0.456992977,0.706893587,0.753604356,0.69149605,1,july,551
210,Bauchi,Zaki,CM+IPTp+IRS+SMC,itn_pbo,Taura,2024,Zaki,0.498359592,0.41261459,0.456992977,0.706893587,0.753604356,0.69149605,2,july,1646
211,Bayelsa,Brass,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Brass,0.523182847,0.494260236,0.433477069,0.435870811,0.269238091,0.352505409,1,may,131
212,Bayelsa,Brass,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Brass,0.523182847,0.494260236,0.433477069,0.435870811,0.269238091,0.352505409,2,may,1226
213,Bayelsa,Ekeremor,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Ekeremor,0.491716412,0.519645239,0.593970251,0.509221184,0.323932604,0.397208796,1,may,131
214,Bayelsa,Ekeremor,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Ekeremor,0.491716412,0.519645239,0.593970251,0.509221184,0.323932604,0.397208796,2,may,1226
215,Bayelsa,Kolokuma-Opokuma,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Kolokuma/Opokuma,0.236773625,0.146298451,0.199398894,0.25380437,0.224180225,0.31668418,1,may,131
216,Bayelsa,Kolokuma-Opokuma,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Kolokuma/Opokuma,0.236773625,0.146298451,0.199398894,0.25380437,0.224180225,0.31668418,2,may,1226
217,Bayelsa,Nembe,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Nembe,0.615384615,0.555555556,0.35,0.528301887,0.273335383,0.35581817,1,may,131
218,Bayelsa,Nembe,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Nembe,0.615384615,0.555555556,0.35,0.528301887,0.273335383,0.35581817,2,may,1226
219,Bayelsa,Ogbia,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Ogbia,0.279080839,0.195282068,0.099086898,0.168082691,0.381331283,0.44449378,1,may,131
220,Bayelsa,Ogbia,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Ogbia,0.279080839,0.195282068,0.099086898,0.168082691,0.381331283,0.44449378,2,may,1226
221,Bayelsa,Sagbama,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Sagbama,0.231956133,0.226313895,0.173679613,0.205364027,0.219154854,0.312771086,1,may,131
222,Bayelsa,Sagbama,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Sagbama,0.231956133,0.226313895,0.173679613,0.205364027,0.219154854,0.312771086,2,may,1226
223,Bayelsa,Southern Ijaw,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Southern Ijaw,0.229416799,0.190161179,0.205909014,0.268609718,0.300385456,0.377856327,1,may,131
224,Bayelsa,Southern Ijaw,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Southern Ijaw,0.229416799,0.190161179,0.205909014,0.268609718,0.300385456,0.377856327,2,may,1226
225,Bayelsa,Yenegoa,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2020,Yenegoa,0.266772758,0.256305154,0.222104023,0.244577309,0.260617689,0.34556186,1,june,162
226,Bayelsa,Yenegoa,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2023,Yenegoa,0.266772758,0.256305154,0.222104023,0.244577309,0.260617689,0.34556186,2,june,1257
227,Benue,Ado,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Ado,0.394663802,0.22521866,0.201283786,0.280297908,0.357778894,0.425122422,1,may,131
228,Benue,Ado,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Ado,0.394663802,0.22521866,0.201283786,0.280297908,0.357778894,0.425122422,2,may,1226
229,Benue,Agatu,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Agatu,0.75,0.833333333,0.655172414,0.705882353,0.440507142,0.492360644,1,august,223
230,Benue,Agatu,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Agatu,0.75,0.833333333,0.655172414,0.705882353,0.440507142,0.492360644,2,august,1318
231,Benue,Apa,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Apa,0.842105263,0.352941176,0.416666667,0.467741935,0.437711079,0.490137805,1,august,223
232,Benue,Apa,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Apa,0.842105263,0.352941176,0.416666667,0.467741935,0.437711079,0.490137805,2,august,1318
233,Benue,Buruku,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Buruku,0.678571429,0.527777778,0.546875,0.523584906,0.37690999,0.440865552,1,august,223
234,Benue,Buruku,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Buruku,0.678571429,0.527777778,0.546875,0.523584906,0.37690999,0.440865552,2,august,1318
235,Benue,Gboko,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Gboko,0.764633412,0.645455044,0.438547558,0.565466494,0.325574075,0.398561371,1,august,223
236,Benue,Gboko,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Gboko,0.764633412,0.645455044,0.438547558,0.565466494,0.325574075,0.398561371,2,august,1318
237,Benue,Guma,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Guma,0.754372326,0.751840155,0.739637308,0.670350686,0.365014826,0.431083741,1,august,223
238,Benue,Guma,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Guma,0.754372326,0.751840155,0.739637308,0.670350686,0.365014826,0.431083741,2,august,1318
239,Benue,Gwer East,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Gwer East,0.888888889,0.916666667,0.739130435,0.660714286,0.369333536,0.43463817,1,july,186
240,Benue,Gwer East,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Gwer East,0.888888889,0.916666667,0.739130435,0.660714286,0.369333536,0.43463817,2,july,1281
241,Benue,Gwer West,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Gwer West,0.535714286,0.294117647,0.866666667,0.484375,0.423749809,0.478971197,1,august,223
242,Benue,Gwer West,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Gwer West,0.535714286,0.294117647,0.866666667,0.484375,0.423749809,0.478971197,2,august,1318
243,Benue,Katsina-Ala,CM+IPTp+LLINs+IPTi,itn ,Keana,2020,Katsina-Ala,0.770171343,0.610136606,0.461619835,0.540749047,0.338062239,0.408859386,1,august,223
244,Benue,Katsina-Ala,CM+IPTp+LLINs+IPTi,itn ,Keana,2023,Katsina-Ala,0.770171343,0.610136606,0.461619835,0.540749047,0.338062239,0.408859386,2,august,1318
245,Benue,Konshisha,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Konshisha,0.37037037,0.181818182,0.307692308,0.353846154,0.393916167,0.45479219,1,july,186
246,Benue,Konshisha,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Konshisha,0.37037037,0.181818182,0.307692308,0.353846154,0.393916167,0.45479219,2,july,1281
247,Benue,Kwande,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Kwande,0.392421049,0.266331628,0.241225244,0.381666977,0.389530493,0.451208693,1,july,186
248,Benue,Kwande,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Kwande,0.392421049,0.266331628,0.241225244,0.381666977,0.389530493,0.451208693,2,july,1281
249,Benue,Logo,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Logo,0.508873086,0.36051872,0.345747474,0.443661769,0.41751013,0.473946946,1,august,223
250,Benue,Logo,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Logo,0.508873086,0.36051872,0.345747474,0.443661769,0.41751013,0.473946946,2,august,1318
251,Benue,Makurdi,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Makurdi,0.805491132,0.613397361,0.655426287,0.646262764,0.369068798,0.434420372,1,august,223
252,Benue,Makurdi,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Makurdi,0.805491132,0.613397361,0.655426287,0.646262764,0.369068798,0.434420372,2,august,1318
253,Benue,Obi1,CM+IPTp+IRS+IPTi,itn_pbo,Keana,2020,Obi1,0.508873086,0.36051872,0.345747474,0.443661769,0.390472194,0.451978665,1,august,223
254,Benue,Obi1,CM+IPTp+IRS+IPTi,itn_pbo,Keana,2023,Obi1,0.508873086,0.36051872,0.345747474,0.443661769,0.390472194,0.451978665,2,august,1318
255,Benue,Ogbadibo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ogbadibo,0.464431748,0.418946669,0.343821936,0.380122437,0.336392711,0.407482111,1,march,70
256,Benue,Ogbadibo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ogbadibo,0.464431748,0.418946669,0.343821936,0.380122437,0.336392711,0.407482111,2,march,1165
257,Benue,Ohimini,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Ohimini,0.43481825,0.392030997,0.310573478,0.377487976,0.349595567,0.418374369,1,may,131
258,Benue,Ohimini,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Ohimini,0.43481825,0.392030997,0.310573478,0.377487976,0.349595567,0.418374369,2,may,1226
259,Benue,Oju,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Oju,0.623814125,0.399359141,0.386233941,0.415949169,0.409720848,0.467648858,1,july,186
260,Benue,Oju,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Oju,0.623814125,0.399359141,0.386233941,0.415949169,0.409720848,0.467648858,2,july,1281
261,Benue,Okpokwu,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Okpokwu,0.484848485,0.133333333,0.142857143,0.34375,0.347201019,0.416399046,1,may,131
262,Benue,Okpokwu,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Okpokwu,0.484848485,0.133333333,0.142857143,0.34375,0.347201019,0.416399046,2,may,1226
263,Benue,Oturkpo,CM+IPTp+LLINs+SMC,itn ,Owan East,2020,Oturkpo,0.665504672,0.504148738,0.437773746,0.495138587,0.406479871,0.465020433,1,march,70
264,Benue,Oturkpo,CM+IPTp+LLINs+SMC,itn ,Owan East,2023,Oturkpo,0.665504672,0.504148738,0.437773746,0.495138587,0.406479871,0.465020433,2,march,1165
265,Benue,Tarka,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Tarka,0.88,0.583333333,0.782608696,0.716666667,0.339520975,0.410062837,1,august,223
266,Benue,Tarka,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Tarka,0.88,0.583333333,0.782608696,0.716666667,0.339520975,0.410062837,2,august,1318
267,Benue,Ukum,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Ukum,0.402895063,0.341754412,0.408776947,0.277550274,0.383970395,0.446657171,1,august,223
268,Benue,Ukum,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Ukum,0.402895063,0.341754412,0.408776947,0.277550274,0.383970395,0.446657171,2,august,1318
269,Benue,Ushongo,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Ushongo,0.391788901,0.299429972,0.260379648,0.355121446,0.333533837,0.405123965,1,july,186
270,Benue,Ushongo,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Ushongo,0.391788901,0.299429972,0.260379648,0.355121446,0.333533837,0.405123965,2,july,1281
271,Benue,Vandeikya,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Vandeikya,0.581193317,0.487317931,0.378051261,0.458639931,0.384252901,0.446888644,1,july,186
272,Benue,Vandeikya,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Vandeikya,0.581193317,0.487317931,0.378051261,0.458639931,0.384252901,0.446888644,2,july,1281
273,Borno,Abadam,CM+IPTp+LLINs+SMC,itn ,Babura,2020,Abadam,0.717584416,0.651199027,0.639332017,0.715626442,0.658846787,0.643492642,1,may,131
274,Borno,Abadam,CM+IPTp+LLINs+SMC,itn ,Babura,2023,Abadam,0.717584416,0.651199027,0.639332017,0.715626442,0.658846787,0.643492642,2,may,1226
275,Borno,Askira-Uba,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2020,Askira/Uba,0.349526848,0.286287543,0.113684119,0.346127211,0.666450057,0.647762427,1,july,186
276,Borno,Askira-Uba,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2023,Askira/Uba,0.349526848,0.286287543,0.113684119,0.346127211,0.666450057,0.647762427,2,july,1281
277,Borno,Bama,CM+IPTp+LLINs+SMC,itn ,Darazo,2020,Bama,0.452267101,0.327499677,0.260204646,0.492014848,0.707957691,0.669778823,1,july,186
278,Borno,Bama,CM+IPTp+LLINs+SMC,itn ,Darazo,2023,Bama,0.452267101,0.327499677,0.260204646,0.492014848,0.707957691,0.669778823,2,july,1281
279,Borno,Bayo,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2020,Bayo,0.324324324,0.565217391,0.448979592,0.479452055,0.570036309,0.588279066,1,july,186
280,Borno,Bayo,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2023,Bayo,0.324324324,0.565217391,0.448979592,0.479452055,0.570036309,0.588279066,2,july,1281
281,Borno,Biu,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2020,Biu,0.157894737,0.171428571,0.156862745,0.222222222,0.636944927,0.630783932,1,july,186
282,Borno,Biu,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2023,Biu,0.157894737,0.171428571,0.156862745,0.222222222,0.636944927,0.630783932,2,july,1281
283,Borno,Chibok,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2020,Chibok,0.452267101,0.327499677,0.260204646,0.492014848,0.652598314,0.639928775,1,july,186
284,Borno,Chibok,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2023,Chibok,0.452267101,0.327499677,0.260204646,0.492014848,0.652598314,0.639928775,2,july,1281
285,Borno,Damboa,CM+IPTp+LLINs+SMC,itn ,Darazo,2020,Damboa,0.452267101,0.327499677,0.260204646,0.492014848,0.695319136,0.663306114,1,july,186
286,Borno,Damboa,CM+IPTp+LLINs+SMC,itn ,Darazo,2023,Damboa,0.452267101,0.327499677,0.260204646,0.492014848,0.695319136,0.663306114,2,july,1281
