,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial ,round,peak,simday,MapB_mix,llin_MapB
589,Irele,Akinyele,2020,Irele,0.666666667,0.533333333,0.607142857,0.509433962,0.393822894,0.454716042,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
590,Irele,Akinyele,2023,Irele,0.666666667,0.533333333,0.607142857,0.509433962,0.393822894,0.454716042,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
591,Odigbo,Akinyele,2020,Odigbo,0.681747006,0.659805784,0.531692306,0.603978194,0.423307719,0.478615868,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
592,Odigbo,Akinyele,2023,Odigbo,0.681747006,0.659805784,0.531692306,0.603978194,0.423307719,0.478615868,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
593,Okitipupa,Owan East,2020,Okitipupa,0.418949214,0.290723381,0.270402164,0.376401525,0.400233097,0.459942251,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
594,Okitipupa,Owan East,2023,Okitipupa,0.418949214,0.290723381,0.270402164,0.376401525,0.400233097,0.459942251,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
595,Ondo East,Akinyele,2020,Ondo East,0.642857143,0.454545455,0.538461538,0.759259259,0.359070133,0.426186667,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
596,Ondo East,Akinyele,2023,Ondo East,0.642857143,0.454545455,0.538461538,0.759259259,0.359070133,0.426186667,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
597,Ondo West,Akinyele,2020,Ondo West,0.693629478,0.559531249,0.420098786,0.5171677,0.391888362,0.453136055,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
598,Ondo West,Akinyele,2023,Ondo West,0.693629478,0.559531249,0.420098786,0.5171677,0.391888362,0.453136055,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
599,Ose,Owan East,2020,Ose,0.6772655,0.615682482,0.615079366,0.571626617,0.341879574,0.412008749,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
600,Ose,Owan East,2023,Ose,0.6772655,0.615682482,0.615079366,0.571626617,0.341879574,0.412008749,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
601,Orolu,Oke-Ero,2020,Orolu,0.424911632,0.346846816,0.212690927,0.317622076,0.499090523,0.537649782,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
602,Orolu,Oke-Ero,2023,Orolu,0.424911632,0.346846816,0.212690927,0.317622076,0.499090523,0.537649782,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
603,Boluwaduro,Akinyele,2020,Boluwaduro,0.381254259,0.22239645,0.10724577,0.308492383,0.300398529,0.377867037,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
604,Boluwaduro,Akinyele,2023,Boluwaduro,0.381254259,0.22239645,0.10724577,0.308492383,0.300398529,0.377867037,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
605,Boripe,Akinyele,2020,Boripe,0.473684211,0.2,0.583333333,0.436363636,0.354570478,0.422477334,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
606,Boripe,Akinyele,2023,Boripe,0.473684211,0.2,0.583333333,0.436363636,0.354570478,0.422477334,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
607,Ife East,Akinyele,2020,Ife East,0.363636364,0.666666667,0.310573478,0.104477612,0.454795344,0.503641962,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
608,Ife East,Akinyele,2023,Ife East,0.363636364,0.666666667,0.310573478,0.104477612,0.454795344,0.503641962,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
609,Ife South,Akinyele,2020,Ife South,0.43481825,0.392030997,0.310573478,0.377487976,0.40603638,0.46466042,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
610,Ife South,Akinyele,2023,Ife South,0.43481825,0.392030997,0.310573478,0.377487976,0.40603638,0.46466042,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
611,Isokan,Akinyele,2020,Isokan,0.43481825,0.392030997,0.310573478,0.377487976,0.367314771,0.432977043,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
612,Isokan,Akinyele,2023,Isokan,0.43481825,0.392030997,0.310573478,0.377487976,0.367314771,0.432977043,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
613,Olorunda,Akinyele,2020,Olorunda,0.43481825,0.392030997,0.310573478,0.377487976,0.431272633,0.485001715,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
614,Olorunda,Akinyele,2023,Olorunda,0.43481825,0.392030997,0.310573478,0.377487976,0.431272633,0.485001715,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
615,Ibadan South East,Akinyele,2020,Ibadan South East,0.43481825,0.392030997,0.310573478,0.377487976,0.271498263,0.354331864,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
616,Ibadan South East,Akinyele,2023,Ibadan South East,0.43481825,0.392030997,0.310573478,0.377487976,0.271498263,0.354331864,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
617,Afijio,Akinyele,2020,Afijio,0.538461538,0.25,0.111111111,0.347826087,0.464150913,0.510953009,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
618,Afijio,Akinyele,2023,Afijio,0.538461538,0.25,0.111111111,0.347826087,0.464150913,0.510953009,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
619,Atiba,Akinyele,2020,Atiba,0.75,0.5,0.310573478,0.566666667,0.383570526,0.446329501,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
620,Atiba,Akinyele,2023,Atiba,0.75,0.5,0.310573478,0.566666667,0.383570526,0.446329501,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
621,Egbeda,Akinyele,2020,Egbeda,0.473740114,0.560115021,0.317784661,0.421938196,0.298595531,0.37639044,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
622,Egbeda,Akinyele,2023,Egbeda,0.473740114,0.560115021,0.317784661,0.421938196,0.298595531,0.37639044,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
623,Ibarapa North,Oke-Ero,2020,Ibarapa North,0.391788901,0.299429972,0.260379648,0.355121446,0.369500036,0.434775142,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
624,Ibarapa North,Oke-Ero,2023,Ibarapa North,0.391788901,0.299429972,0.260379648,0.355121446,0.369500036,0.434775142,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
625,Irepo,Oke-Ero,2020,Irepo,0.391788901,0.299429972,0.260379648,0.355121446,0.40196685,0.461353198,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
626,Irepo,Oke-Ero,2023,Irepo,0.391788901,0.299429972,0.260379648,0.355121446,0.40196685,0.461353198,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
627,Olorunsogo,Oke-Ero,2020,Olorunsogo,0.391788901,0.299429972,0.260379648,0.355121446,0.414397427,0.471433482,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
628,Olorunsogo,Oke-Ero,2023,Olorunsogo,0.391788901,0.299429972,0.260379648,0.355121446,0.414397427,0.471433482,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
629,Orelope,Oke-Ero,2020,Orelope,0.391788901,0.299429972,0.260379648,0.355121446,0.392367103,0.45352717,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
630,Orelope,Oke-Ero,2023,Orelope,0.391788901,0.299429972,0.260379648,0.355121446,0.392367103,0.45352717,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
631,Ori Ire,Oke-Ero,2020,Ori Ire,0.25,0.3,0.238095238,0.418181818,0.343662506,0.41347974,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
632,Ori Ire,Oke-Ero,2023,Ori Ire,0.25,0.3,0.238095238,0.418181818,0.343662506,0.41347974,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
633,Oyo West,Akinyele,2020,Oyo West,0.454545455,0.142857143,0.05,0.234042553,0.423437594,0.478720265,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
634,Oyo West,Akinyele,2023,Oyo West,0.454545455,0.142857143,0.05,0.234042553,0.423437594,0.478720265,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
635,Saki East,Oke-Ero,2020,Saki East,0.256501549,0.198962469,0.053177693,0.419861008,0.45017239,0.500006612,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
636,Saki East,Oke-Ero,2023,Saki East,0.256501549,0.198962469,0.053177693,0.419861008,0.45017239,0.500006612,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
637,Saki West,Akinyele,2020,Saki West,0.393841171,0.413092568,0.347480103,0.463219228,0.443453887,0.494698068,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
638,Saki West,Akinyele,2023,Saki West,0.393841171,0.413092568,0.347480103,0.463219228,0.443453887,0.494698068,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
639,Surulere2,Oke-Ero,2020,Surulere2,0.157894737,0.444444444,0.4375,0.355932203,0.412184156,0.469643564,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
640,Surulere2,Oke-Ero,2023,Surulere2,0.157894737,0.444444444,0.4375,0.355932203,0.412184156,0.469643564,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
641,Barikin Ladi,Soba,2020,Barikin Ladi,0.626139982,0.515566576,0.431801862,0.486391795,0.436851373,0.489453402,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
642,Barikin Ladi,Soba,2023,Barikin Ladi,0.626139982,0.515566576,0.431801862,0.486391795,0.436851373,0.489453402,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
643,Bassa2,Soba,2020,Bassa2,0.251903919,0.182899621,0.132601355,0.218721077,0.472509448,0.517430069,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
644,Bassa2,Soba,2023,Bassa2,0.251903919,0.182899621,0.132601355,0.218721077,0.472509448,0.517430069,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
645,Bokkos,Giwa,2020,Bokkos,0.53538517,0.461116812,0.222917387,0.336216785,0.504790752,0.5419051,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
646,Bokkos,Giwa,2023,Bokkos,0.53538517,0.461116812,0.222917387,0.336216785,0.504790752,0.5419051,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
647,Jos North,Soba,2020,Jos North,0.522537509,0.321151837,0.228652788,0.402190017,0.493441356,0.533403445,0.53,1,july,186,CM+IPTp+UrbanLLINs+SMC,itn 
648,Jos North,Soba,2023,Jos North,0.522537509,0.321151837,0.228652788,0.402190017,0.493441356,0.533403445,0.53,2,july,1281,CM+IPTp+UrbanLLINs+SMC,itn 
649,Jos South,Soba,2020,Jos South,0.523737199,0.257313895,0.243586588,0.323798926,0.463767002,0.510654246,0.53,1,july,186,CM+IPTp+UrbanLLINs+SMC,itn 
650,Jos South,Soba,2023,Jos South,0.523737199,0.257313895,0.243586588,0.323798926,0.463767002,0.510654246,0.53,2,july,1281,CM+IPTp+UrbanLLINs+SMC,itn 
651,Kanam,Alkaleri,2020,Kanam,0.529240601,0.399926936,0.335198028,0.393608529,0.551419778,0.575511162,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
652,Kanam,Alkaleri,2023,Kanam,0.529240601,0.399926936,0.335198028,0.393608529,0.551419778,0.575511162,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
653,Kanke,Alkaleri,2020,Kanke,0.422954199,0.308113923,0.31664203,0.414514415,0.64202109,0.633783346,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
654,Kanke,Alkaleri,2023,Kanke,0.422954199,0.308113923,0.31664203,0.414514415,0.64202109,0.633783346,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
655,Langtang North,Alkaleri,2020,Langtang North,0.333333333,0.3,0.451612903,0.451612903,0.48717115,0.528657291,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
656,Langtang North,Alkaleri,2023,Langtang North,0.333333333,0.3,0.451612903,0.451612903,0.48717115,0.528657291,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
657,Mikang,Alkaleri,2020,Mikang,0.484534717,0.381738609,0.338571783,0.497522113,0.413678475,0.470852295,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
658,Mikang,Alkaleri,2023,Mikang,0.484534717,0.381738609,0.338571783,0.497522113,0.413678475,0.470852295,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
659,Abua-Odual,Ahoada West,2020,Abua/Odual,0.145590149,0.300011628,0.095100445,0.097399364,0.255950957,0.341818833,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
660,Abua-Odual,Ahoada West,2023,Abua/Odual,0.145590149,0.300011628,0.095100445,0.097399364,0.255950957,0.341818833,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
661,Pankshin,Alkaleri,2020,Pankshin,0.217219582,0.189659539,0.26875978,0.281852219,0.526813534,0.558053877,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
662,Pankshin,Alkaleri,2023,Pankshin,0.217219582,0.189659539,0.26875978,0.281852219,0.526813534,0.558053877,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
663,Shendam,Keana,2020,Shendam,0.314996096,0.143340498,0.189678365,0.265435073,0.510631455,0.546233826,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
664,Shendam,Keana,2023,Shendam,0.314996096,0.143340498,0.189678365,0.265435073,0.510631455,0.546233826,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
665,Wase,Alkaleri,2020,Wase,0.328671332,0.261467872,0.218855208,0.283783791,0.505206823,0.542214526,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
666,Wase,Alkaleri,2023,Wase,0.328671332,0.261467872,0.218855208,0.283783791,0.505206823,0.542214526,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
667,Ahoada East,Ahoada West,2020,Ahoada East,0.117816091,0.263960478,0.045255473,0.068187744,0.212067193,0.307284555,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
668,Ahoada East,Ahoada West,2023,Ahoada East,0.117816091,0.263960478,0.045255473,0.068187744,0.212067193,0.307284555,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
669,Ahoada West,Ahoada West,2020,Ahoada West,0.111111111,0.263960478,0.229098821,0.2,0.212747654,0.30780961,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
670,Ahoada West,Ahoada West,2023,Ahoada West,0.111111111,0.263960478,0.229098821,0.2,0.212747654,0.30780961,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
671,Andoni,Nsit Ubium,2020,Andoni,0.553821989,0.703952829,0.555587611,0.434060556,0.187807527,0.28881499,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
672,Andoni,Nsit Ubium,2023,Andoni,0.553821989,0.703952829,0.555587611,0.434060556,0.187807527,0.28881499,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
673,Asari-Toru,Ahoada West,2020,Asari-Toru,0.454056649,0.494097309,0.369375132,0.260014416,0.231108823,0.322109151,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
674,Asari-Toru,Ahoada West,2023,Asari-Toru,0.454056649,0.494097309,0.369375132,0.260014416,0.231108823,0.322109151,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
675,Bonny,Nsit Ubium,2020,Bonny,0.1847398,0.304634901,0.071429267,0.108733131,0.215646982,0.310050826,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
676,Bonny,Nsit Ubium,2023,Bonny,0.1847398,0.304634901,0.071429267,0.108733131,0.215646982,0.310050826,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
677,Eleme,Ahoada West,2020,Eleme,0.334594703,0.254864533,0.171533773,0.268713938,0.25030862,0.337309328,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
678,Eleme,Ahoada West,2023,Eleme,0.334594703,0.254864533,0.171533773,0.268713938,0.25030862,0.337309328,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
679,Emohua,Ahoada West,2020,Emohua,0.466666667,0.214285714,0.315789474,0.189655172,0.246521171,0.334292623,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
680,Emohua,Ahoada West,2023,Emohua,0.466666667,0.214285714,0.315789474,0.189655172,0.246521171,0.334292623,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
681,Etche,Ngor-Okpala,2020,Etche,0.189331333,0.265626203,0.271860382,0.26147852,0.253940946,0.340210321,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
682,Etche,Ngor-Okpala,2023,Etche,0.189331333,0.265626203,0.271860382,0.26147852,0.253940946,0.340210321,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
683,Gokana,Nsit Ubium,2020,Gokana,0.220027729,0.230710689,0.110953956,0.173612354,0.297628692,0.375599012,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
684,Gokana,Nsit Ubium,2023,Gokana,0.220027729,0.230710689,0.110953956,0.173612354,0.297628692,0.375599012,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
685,Ikwerre,Oru West,2020,Ikwerre,0.29194173,0.15267912,0.083696353,0.141089116,0.244599108,0.332764989,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
686,Ikwerre,Oru West,2023,Ikwerre,0.29194173,0.15267912,0.083696353,0.141089116,0.244599108,0.332764989,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
687,Khana,Nsit Ubium,2020,Khana,0.047619048,0.083333333,0.384615385,0.081967213,0.213023685,0.308022703,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
688,Khana,Nsit Ubium,2023,Khana,0.047619048,0.083333333,0.384615385,0.081967213,0.213023685,0.308022703,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
689,Obia-Akpor,Ahoada West,2020,Obia/Akpor,0.255492555,0.193917311,0.191891516,0.248023911,0.214169292,0.308907738,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
690,Obia-Akpor,Ahoada West,2023,Obia/Akpor,0.255492555,0.193917311,0.191891516,0.248023911,0.214169292,0.308907738,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
691,Ogba-Egbema-Ndoni,Ahoada West,2020,Ogba/Egbema/Ndoni,0.399508815,0.156078347,0.117017556,0.140913141,0.223868267,0.316440728,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
692,Ogba-Egbema-Ndoni,Ahoada West,2023,Ogba/Egbema/Ndoni,0.399508815,0.156078347,0.117017556,0.140913141,0.223868267,0.316440728,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
693,Ogu-Bolo,Nsit Ubium,2020,Ogu/Bolo,0.33446468,0.294193051,0.202569073,0.227821791,0.295928591,0.374208023,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
694,Ogu-Bolo,Nsit Ubium,2023,Ogu/Bolo,0.33446468,0.294193051,0.202569073,0.227821791,0.295928591,0.374208023,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
695,Okrika,Nsit Ubium,2020,Okrika,0.457985388,0.349969054,0.074590824,0.193130855,0.2595175,0.34467839,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
696,Okrika,Nsit Ubium,2023,Okrika,0.457985388,0.349969054,0.074590824,0.193130855,0.2595175,0.34467839,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
697,Omumma,Ngor-Okpala,2020,Omumma,0.146245584,0.160250289,0.110463687,0.194673955,0.307313641,0.383538256,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
698,Omumma,Ngor-Okpala,2023,Omumma,0.146245584,0.160250289,0.110463687,0.194673955,0.307313641,0.383538256,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
699,Opobo-Nkoro,Nsit Ubium,2020,Opobo/Nkoro,0.602010979,0.442883908,0.447329865,0.289477492,0.188571483,0.289388868,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
700,Opobo-Nkoro,Nsit Ubium,2023,Opobo/Nkoro,0.602010979,0.442883908,0.447329865,0.289477492,0.188571483,0.289388868,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
701,Oyigbo,Nsit Ubium,2020,Oyigbo,0.333333333,0.294193051,0.0625,0.152173913,0.27812843,0.359702918,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
702,Oyigbo,Nsit Ubium,2023,Oyigbo,0.333333333,0.294193051,0.0625,0.152173913,0.27812843,0.359702918,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
703,Port-Harcourt,Ahoada West,2020,Port-Harcourt,0.238711516,0.2946257,0.330645146,0.205550909,0.218124383,0.311971015,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
704,Port-Harcourt,Ahoada West,2023,Port-Harcourt,0.238711516,0.2946257,0.330645146,0.205550909,0.218124383,0.311971015,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
705,Tai,Nsit Ubium,2020,Tai,0.139534877,0.155405389,0.112765959,0.123642053,0.305338962,0.381917564,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
706,Tai,Nsit Ubium,2023,Tai,0.139534877,0.155405389,0.112765959,0.123642053,0.305338962,0.381917564,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
707,Binji,Gawabawa,2020,Binji,0.466666667,0.444444444,0.290322581,0.804347826,0.828234368,0.721642545,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
708,Binji,Gawabawa,2023,Binji,0.466666667,0.444444444,0.290322581,0.804347826,0.828234368,0.721642545,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
709,Bodinga,Gawabawa,2020,Bodinga,0.427859204,0.270862569,0.394797566,0.596753141,0.845274742,0.727651305,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
710,Bodinga,Gawabawa,2023,Bodinga,0.427859204,0.270862569,0.394797566,0.596753141,0.845274742,0.727651305,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
711,Dange-Shnsi,Gawabawa,2020,Dange-Shnsi,0.764705882,0.529411765,0.166666667,0.827586207,0.776225122,0.701316559,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
712,Dange-Shnsi,Gawabawa,2023,Dange-Shnsi,0.764705882,0.529411765,0.166666667,0.827586207,0.776225122,0.701316559,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
713,Akuku Toru,Ahoada West,2020,Akuku Toru,0.5,0.692307692,0.384615385,0.24,0.307675695,0.383835506,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
714,Akuku Toru,Ahoada West,2023,Akuku Toru,0.5,0.692307692,0.384615385,0.24,0.307675695,0.383835506,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
715,Isa,Rimi,2020,Isa,0.8,0.565217391,0.266666667,0.551724138,0.799422792,0.710761859,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn 
716,Isa,Rimi,2023,Isa,0.8,0.565217391,0.266666667,0.551724138,0.799422792,0.710761859,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn 
717,Kware,Gawabawa,2020,Kware,0.558139535,0.391304348,0.148148148,0.692307692,0.839844337,0.725770018,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
718,Kware,Gawabawa,2023,Kware,0.558139535,0.391304348,0.148148148,0.692307692,0.839844337,0.725770018,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
719,Rabah,Gawabawa,2020,Rabah,0.365853659,0.166666667,0.170212766,0.582278481,0.793430134,0.708381434,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
720,Rabah,Gawabawa,2023,Rabah,0.365853659,0.166666667,0.170212766,0.582278481,0.793430134,0.708381434,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
721,Shagari,Birnin Kebbi,2020,Shagari,0.52,0.333333333,0.527777778,0.740740741,0.765427371,0.696705129,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
722,Shagari,Birnin Kebbi,2023,Shagari,0.52,0.333333333,0.527777778,0.740740741,0.765427371,0.696705129,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
723,Sokoto North,Gawabawa,2020,Sokoto North,0.404509205,0.271187727,0.284439847,0.557486971,0.778619091,0.702320289,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
724,Sokoto North,Gawabawa,2023,Sokoto North,0.404509205,0.271187727,0.284439847,0.557486971,0.778619091,0.702320289,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
725,Sokoto South,Birnin Kebbi,2020,Sokoto South,0.462122758,0.374430593,0.404363962,0.684160645,0.80984662,0.71480524,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
726,Sokoto South,Birnin Kebbi,2023,Sokoto South,0.462122758,0.374430593,0.404363962,0.684160645,0.80984662,0.71480524,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
727,Tambuwal,Birnin Kebbi,2020,Tambuwal,0.655906915,0.46118628,0.565238128,0.808849393,0.771427002,0.699284483,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
728,Tambuwal,Birnin Kebbi,2023,Tambuwal,0.655906915,0.46118628,0.565238128,0.808849393,0.771427002,0.699284483,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
729,Wamako,Gawabawa,2020,Wamako,0.419354839,0.454545455,0.416666667,0.410714286,0.797146263,0.709862406,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
730,Wamako,Gawabawa,2023,Wamako,0.419354839,0.454545455,0.416666667,0.410714286,0.797146263,0.709862406,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
731,Wurno,Gawabawa,2020,Wurno,0.566000583,0.440460625,0.44933945,0.738449162,0.774541035,0.700606421,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
732,Wurno,Gawabawa,2023,Wurno,0.566000583,0.440460625,0.44933945,0.738449162,0.774541035,0.700606421,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
733,Yabo,Gawabawa,2020,Yabo,0.652173913,0.5,0.424242424,0.822580645,0.745764844,0.687948856,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
734,Yabo,Gawabawa,2023,Yabo,0.652173913,0.5,0.424242424,0.822580645,0.745764844,0.687948856,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
735,Donga,Keana,2022,Donga,0.32305734,0.369040504,0.127395847,0.223881381,0.45406133,0.503065731,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn 
736,Donga,Keana,2025,Donga,0.32305734,0.369040504,0.127395847,0.223881381,0.45406133,0.503065731,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn 
737,Yorro,Alkaleri,2022,Yorro,0.151846072,0.381738609,0.092650918,0.156599255,0.517387575,0.55120021,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
738,Yorro,Alkaleri,2025,Yorro,0.151846072,0.381738609,0.092650918,0.156599255,0.517387575,0.55120021,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
