,adm1,LGA,MapB_mix,llin,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday
763,Kano,Rogo,CM+IPTp+LLINs+SMC,itn ,Gwarzo,2022,Rogo,0.8,0.8,0.8,0.8,0.768098821,0.697858927,0.53,1,august,953
764,Kano,Rogo,CM+IPTp+LLINs+SMC,itn ,Gwarzo,2025,Rogo,0.8,0.8,0.8,0.8,0.768098821,0.697858927,0.53,2,august,2048
781,Kano,Warawa,CM+IPTp+LLINs+SMC,itn ,Gwarzo,2022,Warawa,0.8,0.8,0.8,0.8,0.807358735,0.713851327,0.53,1,august,953
782,Kano,Warawa,CM+IPTp+LLINs+SMC,itn ,Gwarzo,2025,Warawa,0.8,0.8,0.8,0.8,0.807358735,0.713851327,0.53,2,august,2048
823,Katsina,Katsina,CM+IPTp+LLINs+SMC,itn ,Rimi,2021,Katsina,0.8,0.8,0.8,0.8,0.71205914,0.671836104,0.53,1,march,435
824,Katsina,Katsina,CM+IPTp+LLINs+SMC,itn ,Rimi,2024,Katsina,0.8,0.8,0.8,0.8,0.71205914,0.671836104,0.53,2,march,1530
853,Kebbi,Aleiro,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2021,Aleiro,0.8,0.8,0.8,0.8,0.705366928,0.6684684,0.53,1,august,588
854,Kebbi,Aleiro,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2024,Aleiro,0.8,0.8,0.8,0.8,0.705366928,0.6684684,0.53,2,august,1683
855,Kebbi,Arewa-Dandi,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2021,Arewa-Dandi,0.8,0.8,0.8,0.8,0.736871845,0.683834101,0.53,1,august,588
856,Kebbi,Arewa-Dandi,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2024,Arewa-Dandi,0.8,0.8,0.8,0.8,0.736871845,0.683834101,0.53,2,august,1683
857,Kebbi,Argungu,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2021,Argungu,0.8,0.8,0.8,0.8,0.749755556,0.689763899,0.53,1,august,588
858,Kebbi,Argungu,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2024,Argungu,0.8,0.8,0.8,0.8,0.749755556,0.689763899,0.53,2,august,1683
859,Kebbi,Augie,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2021,Augie,0.8,0.8,0.8,0.8,0.747566745,0.688770794,0.53,1,august,588
860,Kebbi,Augie,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2024,Augie,0.8,0.8,0.8,0.8,0.747566745,0.688770794,0.53,2,august,1683
863,Kebbi,Birnin Kebbi,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2021,Birnin Kebbi,0.8,0.8,0.8,0.8,0.745947987,0.688032578,0.53,1,august,588
864,Kebbi,Birnin Kebbi,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2024,Birnin Kebbi,0.8,0.8,0.8,0.8,0.745947987,0.688032578,0.53,2,august,1683
865,Kebbi,Bunza,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2021,Bunza,0.8,0.8,0.8,0.8,0.672182056,0.650932828,0.53,1,august,588
866,Kebbi,Bunza,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2024,Bunza,0.8,0.8,0.8,0.8,0.672182056,0.650932828,0.53,2,august,1683
871,Kebbi,Gwandu,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2021,Gwandu,0.8,0.8,0.8,0.8,0.783737788,0.704443878,0.53,1,august,588
872,Kebbi,Gwandu,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2024,Gwandu,0.8,0.8,0.8,0.8,0.783737788,0.704443878,0.53,2,august,1683
875,Kebbi,Kalgo,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2021,Kalgo,0.8,0.8,0.8,0.8,0.681068976,0.655765729,0.53,1,august,588
876,Kebbi,Kalgo,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2024,Kalgo,0.8,0.8,0.8,0.8,0.681068976,0.655765729,0.53,2,august,1683
877,Kebbi,Koko-Besse,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2021,Koko/Besse,0.8,0.8,0.8,0.8,0.576157564,0.592390938,0.53,1,august,588
878,Kebbi,Koko-Besse,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2024,Koko/Besse,0.8,0.8,0.8,0.8,0.576157564,0.592390938,0.53,2,august,1683
887,Kebbi,Suru,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2021,Suru,0.8,0.8,0.8,0.8,0.607478923,0.612737045,0.53,1,august,588
888,Kebbi,Suru,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2024,Suru,0.8,0.8,0.8,0.8,0.607478923,0.612737045,0.53,2,august,1683
895,Kogi,Adavi,CM+IPTp+LLINs+SMC,itn ,Owan East,2020,Adavi,0.8,0.8,0.8,0.8,0.308698703,0.384675567,0.53,1,march,70
896,Kogi,Adavi,CM+IPTp+LLINs+SMC,itn ,Owan East,2023,Adavi,0.8,0.8,0.8,0.8,0.308698703,0.384675567,0.53,2,march,1165
899,Kogi,Ankpa,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ankpa,0.8,0.8,0.8,0.8,0.382494781,0.445447774,0.53,1,march,70
900,Kogi,Ankpa,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ankpa,0.8,0.8,0.8,0.8,0.382494781,0.445447774,0.53,2,march,1165
901,Kogi,Bassa1,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Bassa1,0.8,0.8,0.8,0.8,0.406315085,0.464886674,0.53,1,august,223
902,Kogi,Bassa1,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Bassa1,0.8,0.8,0.8,0.8,0.406315085,0.464886674,0.53,2,august,1318
903,Kogi,Dekina,CM+IPTp+LLINs+SMC,itn ,Owan East,2020,Dekina,0.8,0.8,0.8,0.8,0.371777405,0.436648124,0.53,1,march,70
904,Kogi,Dekina,CM+IPTp+LLINs+SMC,itn ,Owan East,2023,Dekina,0.8,0.8,0.8,0.8,0.371777405,0.436648124,0.53,2,march,1165
905,Kogi,Ibaji,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Ibaji,0.8,0.8,0.8,0.8,0.335530068,0.406770517,0.53,1,june,162
906,Kogi,Ibaji,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Ibaji,0.8,0.8,0.8,0.8,0.335530068,0.406770517,0.53,2,june,1257
907,Kogi,Idah,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Idah,0.8,0.8,0.8,0.8,0.382023573,0.445061456,0.53,1,june,162
908,Kogi,Idah,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Idah,0.8,0.8,0.8,0.8,0.382023573,0.445061456,0.53,2,june,1257
909,Kogi,Igalamela-Odolu,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Igalamela-Odolu,0.8,0.8,0.8,0.8,0.344682632,0.414321376,0.53,1,june,162
910,Kogi,Igalamela-Odolu,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Igalamela-Odolu,0.8,0.8,0.8,0.8,0.344682632,0.414321376,0.53,2,june,1257
911,Kogi,Ijumu,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ijumu,0.8,0.8,0.8,0.8,0.312708323,0.387970309,0.53,1,july,186
912,Kogi,Ijumu,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ijumu,0.8,0.8,0.8,0.8,0.312708323,0.387970309,0.53,2,july,1281
913,Kogi,Kabba-Bunu,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Kabba/Bunu,0.8,0.8,0.8,0.8,0.319779497,0.393788165,0.53,1,july,186
914,Kogi,Kabba-Bunu,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Kabba/Bunu,0.8,0.8,0.8,0.8,0.319779497,0.393788165,0.53,2,july,1281
917,Kogi,Lokoja,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Lokoja,0.8,0.8,0.8,0.8,0.314676325,0.389588612,0.53,1,august,223
918,Kogi,Lokoja,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Lokoja,0.8,0.8,0.8,0.8,0.314676325,0.389588612,0.53,2,august,1318
921,Kogi,Ofu,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ofu,0.8,0.8,0.8,0.8,0.33495597,0.406296962,0.53,1,march,70
922,Kogi,Ofu,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ofu,0.8,0.8,0.8,0.8,0.33495597,0.406296962,0.53,2,march,1165
923,Kogi,Ogori-Mangongo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ogori/Mangongo,0.8,0.8,0.8,0.8,0.310733482,0.386347145,0.53,1,march,70
924,Kogi,Ogori-Mangongo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ogori/Mangongo,0.8,0.8,0.8,0.8,0.310733482,0.386347145,0.53,2,march,1165
925,Kogi,Okehi,CM+IPTp+LLINs+SMC,itn ,Owan East,2020,Okehi,0.8,0.8,0.8,0.8,0.293031638,0.371839834,0.53,1,march,70
926,Kogi,Okehi,CM+IPTp+LLINs+SMC,itn ,Owan East,2023,Okehi,0.8,0.8,0.8,0.8,0.293031638,0.371839834,0.53,2,march,1165
927,Kogi,Okene,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Okene,0.8,0.8,0.8,0.8,0.275677686,0.357715363,0.53,1,march,70
928,Kogi,Okene,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Okene,0.8,0.8,0.8,0.8,0.275677686,0.357715363,0.53,2,march,1165
929,Kogi,Olamabolo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Olamabolo,0.8,0.8,0.8,0.8,0.317039805,0.391533051,0.53,1,march,70
930,Kogi,Olamabolo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Olamabolo,0.8,0.8,0.8,0.8,0.317039805,0.391533051,0.53,2,march,1165
931,Kogi,Omala,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Omala,0.8,0.8,0.8,0.8,0.455368605,0.504091735,0.53,1,august,223
932,Kogi,Omala,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Omala,0.8,0.8,0.8,0.8,0.455368605,0.504091735,0.53,2,august,1318
933,Kogi,Yagba East,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Yagba East,0.8,0.8,0.8,0.8,0.291276571,0.370406416,0.53,1,july,186
934,Kogi,Yagba East,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Yagba East,0.8,0.8,0.8,0.8,0.291276571,0.370406416,0.53,2,july,1281
935,Kogi,Yagba West,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Yagba West,0.8,0.8,0.8,0.8,0.304086126,0.380889805,0.53,1,july,186
936,Kogi,Yagba West,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Yagba West,0.8,0.8,0.8,0.8,0.304086126,0.380889805,0.53,2,july,1281
939,Kwara,Baruten,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Baruten,0.8,0.8,0.8,0.8,0.347941602,0.417009995,0.53,1,july,186
940,Kwara,Baruten,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Baruten,0.8,0.8,0.8,0.8,0.347941602,0.417009995,0.53,2,july,1281
941,Kwara,Edu,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Edu,0.8,0.8,0.8,0.8,0.339359862,0.409929917,0.53,1,july,186
942,Kwara,Edu,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Edu,0.8,0.8,0.8,0.8,0.339359862,0.409929917,0.53,2,july,1281
945,Kwara,Ifelodun1,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Ifelodun1,0.8,0.8,0.8,0.8,0.357982328,0.425290104,0.53,1,july,186
946,Kwara,Ifelodun1,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Ifelodun1,0.8,0.8,0.8,0.8,0.357982328,0.425290104,0.53,2,july,1281
947,Kwara,Ilorin South,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ilorin South,0.8,0.8,0.8,0.8,0.316790933,0.391328258,0.53,1,july,186
948,Kwara,Ilorin South,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ilorin South,0.8,0.8,0.8,0.8,0.316790933,0.391328258,0.53,2,july,1281
949,Kwara,Irepodun1,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Irepodun1,0.8,0.8,0.8,0.8,0.354587436,0.422491317,0.53,1,march,70
950,Kwara,Irepodun1,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Irepodun1,0.8,0.8,0.8,0.8,0.354587436,0.422491317,0.53,2,march,1165
965,Lagos,Badagry,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Badagry,0.8,0.8,0.8,0.8,0.426397668,0.48109727,0.53,1,june,162
966,Lagos,Badagry,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Badagry,0.8,0.8,0.8,0.8,0.426397668,0.48109727,0.53,2,june,1257
967,Lagos,Epe,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Epe,0.8,0.8,0.8,0.8,0.40174632,0.461173792,0.53,1,june,162
968,Lagos,Epe,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Epe,0.8,0.8,0.8,0.8,0.40174632,0.461173792,0.53,2,june,1257
971,Lagos,Ifako-Ijaye,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Ifako-Ijaye,0.8,0.8,0.8,0.8,0.390672088,0.45214207,0.53,1,june,162
972,Lagos,Ifako-Ijaye,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Ifako-Ijaye,0.8,0.8,0.8,0.8,0.390672088,0.45214207,0.53,2,june,1257
975,Lagos,Ojo,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2020,Ojo,0.8,0.8,0.8,0.8,0.435361631,0.488266396,0.53,1,june,162
976,Lagos,Ojo,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2023,Ojo,0.8,0.8,0.8,0.8,0.435361631,0.488266396,0.53,2,june,1257
1015,Niger,Edati,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2022,Edati,0.8,0.8,0.8,0.8,0.417118573,0.473631021,0.53,1,july,916
1016,Niger,Edati,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2025,Edati,0.8,0.8,0.8,0.8,0.417118573,0.473631021,0.53,2,july,2011
1053,Ogun,Abeokuta North,CM+IPTp+LLINs+IPTi,itn ,Owan East,2021,Abeokuta North,0.8,0.8,0.8,0.8,0.429058332,0.483229857,0.53,1,march,435
1054,Ogun,Abeokuta North,CM+IPTp+LLINs+IPTi,itn ,Owan East,2024,Abeokuta North,0.8,0.8,0.8,0.8,0.429058332,0.483229857,0.53,2,march,1530
1055,Ogun,Abeokuta South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2021,Abeokuta South,0.8,0.8,0.8,0.8,0.443245868,0.494533241,0.53,1,june,527
1056,Ogun,Abeokuta South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2024,Abeokuta South,0.8,0.8,0.8,0.8,0.443245868,0.494533241,0.53,2,june,1622
1057,Ogun,Ado-Odo-Ota,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2021,Ado-Odo/Ota,0.8,0.8,0.8,0.8,0.405185074,0.46396913,0.53,1,june,527
1058,Ogun,Ado-Odo-Ota,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2024,Ado-Odo/Ota,0.8,0.8,0.8,0.8,0.405185074,0.46396913,0.53,2,june,1622
1061,Ogun,Egbado South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2021,Egbado South,0.8,0.8,0.8,0.8,0.38366582,0.446407593,0.53,1,june,527
1062,Ogun,Egbado South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2024,Egbado South,0.8,0.8,0.8,0.8,0.38366582,0.446407593,0.53,2,june,1622
1063,Ogun,Ewekoro,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2021,Ewekoro,0.8,0.8,0.8,0.8,0.487001134,0.528528126,0.53,1,june,527
1064,Ogun,Ewekoro,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2024,Ewekoro,0.8,0.8,0.8,0.8,0.487001134,0.528528126,0.53,2,june,1622
1065,Ogun,Ifo,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2021,Ifo,0.8,0.8,0.8,0.8,0.430900956,0.484704494,0.53,1,june,527
1066,Ogun,Ifo,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2024,Ifo,0.8,0.8,0.8,0.8,0.430900956,0.484704494,0.53,2,june,1622
1071,Ogun,Ijebu North East,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2021,Ijebu North East,0.8,0.8,0.8,0.8,0.396632199,0.457008243,0.53,1,july,551
1072,Ogun,Ijebu North East,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2024,Ijebu North East,0.8,0.8,0.8,0.8,0.396632199,0.457008243,0.53,2,july,1646
1075,Ogun,Ikenne,CM+IPTp+LLINs+IPTi,itn ,Owan East,2021,Ikenne,0.8,0.8,0.8,0.8,0.382682373,0.445601554,0.53,1,march,435
1076,Ogun,Ikenne,CM+IPTp+LLINs+IPTi,itn ,Owan East,2024,Ikenne,0.8,0.8,0.8,0.8,0.382682373,0.445601554,0.53,2,march,1530
1077,Ogun,Imeko-Afon,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2021,Imeko-Afon,0.8,0.8,0.8,0.8,0.370192293,0.435344578,0.53,1,july,551
1078,Ogun,Imeko-Afon,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2024,Imeko-Afon,0.8,0.8,0.8,0.8,0.370192293,0.435344578,0.53,2,july,1646
1079,Ogun,Ipokia,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2021,Ipokia,0.8,0.8,0.8,0.8,0.383971272,0.44665789,0.53,1,june,527
1080,Ogun,Ipokia,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2024,Ipokia,0.8,0.8,0.8,0.8,0.383971272,0.44665789,0.53,2,june,1622
1081,Ogun,Obafemi-Owode,CM+IPTp+LLINs+IPTi,itn ,Owan East,2021,Obafemi-Owode,0.8,0.8,0.8,0.8,0.396257357,0.456702555,0.53,1,march,435
1082,Ogun,Obafemi-Owode,CM+IPTp+LLINs+IPTi,itn ,Owan East,2024,Obafemi-Owode,0.8,0.8,0.8,0.8,0.396257357,0.456702555,0.53,2,march,1530
1085,Ogun,Odogbolu,CM+IPTp+LLINs+IPTi,itn ,Owan East,2021,Odogbolu,0.8,0.8,0.8,0.8,0.402893026,0.462106458,0.53,1,march,435
1086,Ogun,Odogbolu,CM+IPTp+LLINs+IPTi,itn ,Owan East,2024,Odogbolu,0.8,0.8,0.8,0.8,0.402893026,0.462106458,0.53,2,march,1530
1087,Ogun,Ogun waterside,CM+IPTp+LLINs+IPTi,itn ,Owan East,2021,Ogun waterside,0.8,0.8,0.8,0.8,0.440646451,0.492471268,0.53,1,march,435
1088,Ogun,Ogun waterside,CM+IPTp+LLINs+IPTi,itn ,Owan East,2024,Ogun waterside,0.8,0.8,0.8,0.8,0.440646451,0.492471268,0.53,2,march,1530
1089,Ogun,Remo North,CM+IPTp+LLINs+IPTi,itn ,Owan East,2021,Remo North,0.8,0.8,0.8,0.8,0.322328246,0.39588712,0.53,1,march,435
1090,Ogun,Remo North,CM+IPTp+LLINs+IPTi,itn ,Owan East,2024,Remo North,0.8,0.8,0.8,0.8,0.322328246,0.39588712,0.53,2,march,1530
1093,Ondo,Akoko North East,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Akoko North East,0.8,0.8,0.8,0.8,0.346553372,0.415864752,0.53,1,july,186
1094,Ondo,Akoko North East,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Akoko North East,0.8,0.8,0.8,0.8,0.346553372,0.415864752,0.53,2,july,1281
1095,Ondo,Akoko North West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Akoko North West,0.8,0.8,0.8,0.8,0.316763911,0.391306023,0.53,1,july,186
1096,Ondo,Akoko North West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Akoko North West,0.8,0.8,0.8,0.8,0.316763911,0.391306023,0.53,2,july,1281
1099,Ondo,Akoko South West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Akoko South West,0.8,0.8,0.8,0.8,0.330802879,0.402871779,0.53,1,july,186
1100,Ondo,Akoko South West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Akoko South West,0.8,0.8,0.8,0.8,0.330802879,0.402871779,0.53,2,july,1281
1101,Ondo,Akure North,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Akure North,0.8,0.8,0.8,0.8,0.337034585,0.408011613,0.53,1,march,70
1102,Ondo,Akure North,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Akure North,0.8,0.8,0.8,0.8,0.337034585,0.408011613,0.53,2,march,1165
1103,Ondo,Akure South,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Akure South,0.8,0.8,0.8,0.8,0.299585483,0.377201065,0.53,1,march,70
1104,Ondo,Akure South,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Akure South,0.8,0.8,0.8,0.8,0.299585483,0.377201065,0.53,2,march,1165
1105,Ondo,Ese-Odo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ese-Odo,0.8,0.8,0.8,0.8,0.298999586,0.376721268,0.53,1,march,70
1106,Ondo,Ese-Odo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ese-Odo,0.8,0.8,0.8,0.8,0.298999586,0.376721268,0.53,2,march,1165
1107,Ondo,Idanre,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Idanre,0.8,0.8,0.8,0.8,0.311424686,0.38691517,0.53,1,may,131
1108,Ondo,Idanre,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Idanre,0.8,0.8,0.8,0.8,0.311424686,0.38691517,0.53,2,may,1226
1109,Ondo,Ifedore,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ifedore,0.8,0.8,0.8,0.8,0.373640917,0.438179998,0.53,1,july,186
1110,Ondo,Ifedore,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ifedore,0.8,0.8,0.8,0.8,0.373640917,0.438179998,0.53,2,july,1281
1111,Ondo,Ilaje,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ilaje,0.8,0.8,0.8,0.8,0.29492871,0.373390349,0.53,1,march,70
1112,Ondo,Ilaje,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ilaje,0.8,0.8,0.8,0.8,0.29492871,0.373390349,0.53,2,march,1165
1113,Ondo,Ile-Oluji-Okeigbo,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Ile-Oluji-Okeigbo,0.8,0.8,0.8,0.8,0.384384096,0.446996131,0.53,1,may,131
1114,Ondo,Ile-Oluji-Okeigbo,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Ile-Oluji-Okeigbo,0.8,0.8,0.8,0.8,0.384384096,0.446996131,0.53,2,may,1226
1115,Ondo,Irele,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Irele,0.8,0.8,0.8,0.8,0.393822894,0.454716042,0.53,1,may,131
1116,Ondo,Irele,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Irele,0.8,0.8,0.8,0.8,0.393822894,0.454716042,0.53,2,may,1226
1117,Ondo,Odigbo,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Odigbo,0.8,0.8,0.8,0.8,0.423307719,0.478615868,0.53,1,may,131
1118,Ondo,Odigbo,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Odigbo,0.8,0.8,0.8,0.8,0.423307719,0.478615868,0.53,2,may,1226
1119,Ondo,Okitipupa,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Okitipupa,0.8,0.8,0.8,0.8,0.400233097,0.459942251,0.53,1,march,70
1120,Ondo,Okitipupa,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Okitipupa,0.8,0.8,0.8,0.8,0.400233097,0.459942251,0.53,2,march,1165
1121,Ondo,Ondo East,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Ondo East,0.8,0.8,0.8,0.8,0.359070133,0.426186667,0.53,1,may,131
1122,Ondo,Ondo East,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Ondo East,0.8,0.8,0.8,0.8,0.359070133,0.426186667,0.53,2,may,1226
1123,Ondo,Ondo West,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Ondo West,0.8,0.8,0.8,0.8,0.391888362,0.453136055,0.53,1,may,131
1124,Ondo,Ondo West,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Ondo West,0.8,0.8,0.8,0.8,0.391888362,0.453136055,0.53,2,may,1226
1125,Ondo,Ose,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ose,0.8,0.8,0.8,0.8,0.341879574,0.412008749,0.53,1,march,70
1126,Ondo,Ose,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ose,0.8,0.8,0.8,0.8,0.341879574,0.412008749,0.53,2,march,1165
1137,Osun,Boluwaduro,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Boluwaduro,0.8,0.8,0.8,0.8,0.300398529,0.377867037,0.53,1,may,131
1138,Osun,Boluwaduro,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Boluwaduro,0.8,0.8,0.8,0.8,0.300398529,0.377867037,0.53,2,may,1226
1139,Osun,Boripe,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Boripe,0.8,0.8,0.8,0.8,0.354570478,0.422477334,0.53,1,may,131
1140,Osun,Boripe,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Boripe,0.8,0.8,0.8,0.8,0.354570478,0.422477334,0.53,2,may,1226
1153,Osun,Ife South,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Ife South,0.8,0.8,0.8,0.8,0.40603638,0.46466042,0.53,1,may,131
1154,Osun,Ife South,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Ife South,0.8,0.8,0.8,0.8,0.40603638,0.46466042,0.53,2,may,1226
1169,Osun,Isokan,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Isokan,0.8,0.8,0.8,0.8,0.367314771,0.432977043,0.53,1,may,131
1170,Osun,Isokan,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Isokan,0.8,0.8,0.8,0.8,0.367314771,0.432977043,0.53,2,may,1226
1179,Osun,Olorunda,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2020,Olorunda,0.8,0.8,0.8,0.8,0.431272633,0.485001715,0.53,1,may,131
1180,Osun,Olorunda,CM+IPTp+LLINs+IPTi,itn ,Akinyele,2023,Olorunda,0.8,0.8,0.8,0.8,0.431272633,0.485001715,0.53,2,may,1226
1183,Osun,Orolu,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Orolu,0.8,0.8,0.8,0.8,0.499090523,0.537649782,0.53,1,july,186
