,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday,MapB_mix,llin_MapB
748,Geidam,Babura,2025,Geidam,0.861101299,0.781438832,0.76719842,0.85875173,0.758492868,0.693670268,0.53,2,may,1956,CM+IPTp+LLINs+SMC,itn 
749,Karasuwa,Taura,2022,Karasuwa,0.90664348,0.852449906,0.692014591,0.944445031,0.736988539,0.683888724,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
750,Karasuwa,Taura,2025,Karasuwa,0.90664348,0.852449906,0.692014591,0.944445031,0.736988539,0.683888724,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
751,Gummi,Birnin Kebbi,2020,Gummi,0.36673715,0.052783044,0.131810914,0.563086684,0.733770917,0.682376452,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
752,Gummi,Birnin Kebbi,2023,Gummi,0.36673715,0.052783044,0.131810914,0.563086684,0.733770917,0.682376452,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
753,Ipokia,Uzo-Uwani,2021,Ipokia,0.545454546,0.3,0.36,0.427118644,0.383971272,0.44665789,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
754,Ipokia,Uzo-Uwani,2024,Ipokia,0.545454546,0.3,0.36,0.427118644,0.383971272,0.44665789,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
755,Gusau,Darazo,2020,Gusau,0.837883139,0.548815181,0.247380566,0.922936933,0.74575499,0.68794435,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
756,Gusau,Darazo,2023,Gusau,0.837883139,0.548815181,0.247380566,0.922936933,0.74575499,0.68794435,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
757,Mbo,Nsit Ubium,2021,Mbo,0.423529411,0.8,0.385714285,0.36,0.299002486,0.376723643,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
758,Mbo,Nsit Ubium,2024,Mbo,0.423529411,0.8,0.385714285,0.36,0.299002486,0.376723643,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
759,Oron,Nsit Ubium,2021,Oron,0.08,0.353031661,0.24,0.3,0.308094501,0.384179387,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
760,Oron,Nsit Ubium,2024,Oron,0.08,0.353031661,0.24,0.3,0.308094501,0.384179387,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
761,Udung Uko,Nsit Ubium,2021,Udung Uko,0.401357616,0.353031661,0.243082888,0.273386149,0.232099503,0.322887578,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
762,Udung Uko,Nsit Ubium,2024,Udung Uko,0.401357616,0.353031661,0.243082888,0.273386149,0.232099503,0.322887578,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
763,Calabar South,Nsit Ubium,2021,Calabar South,0.604552388,0.347929034,0.215303477,0.276586074,0.442007326,0.4935513,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
764,Calabar South,Nsit Ubium,2024,Calabar South,0.604552388,0.347929034,0.215303477,0.276586074,0.442007326,0.4935513,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
765,Ibeno,Nsit Ubium,2021,Ibeno,0.401357616,0.353031661,0.243082888,0.273386149,0.270147342,0.353239894,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
766,Ibeno,Nsit Ubium,2024,Ibeno,0.401357616,0.353031661,0.243082888,0.273386149,0.270147342,0.353239894,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
767,Degema,Ahoada West,2020,Degema,0.24,0.316752574,0.171428572,0.2,0.284841623,0.365159834,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
768,Degema,Ahoada West,2023,Degema,0.24,0.316752574,0.171428572,0.2,0.284841623,0.365159834,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
769,Brass,Ahoada West,2020,Brass,0.627819416,0.593112283,0.520172483,0.523044973,0.269238091,0.352505409,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
770,Brass,Ahoada West,2023,Brass,0.627819416,0.593112283,0.520172483,0.523044973,0.269238091,0.352505409,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
771,Southern Ijaw,Ahoada West,2020,Southern Ijaw,0.275300159,0.228193415,0.247090817,0.322331662,0.300385456,0.377856327,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
772,Southern Ijaw,Ahoada West,2023,Southern Ijaw,0.275300159,0.228193415,0.247090817,0.322331662,0.300385456,0.377856327,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
773,Ekeremor,Ahoada West,2020,Ekeremor,0.590059694,0.623574287,0.712764301,0.611065421,0.323932604,0.397208796,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
774,Ekeremor,Ahoada West,2023,Ekeremor,0.590059694,0.623574287,0.712764301,0.611065421,0.323932604,0.397208796,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
775,Burutu,Isoko South,2022,Burutu,0.34951462,0.508235304,0.648979579,0.328662437,0.209856161,0.305581011,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
776,Burutu,Isoko South,2025,Burutu,0.34951462,0.508235304,0.648979579,0.328662437,0.209856161,0.305581011,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
777,Warri South West,Isoko South,2022,Warri South West,0.514285715,0.514285715,0.24,0.822222222,0.13055915,0.247431724,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
778,Warri South West,Isoko South,2025,Warri South West,0.514285715,0.514285715,0.24,0.822222222,0.13055915,0.247431724,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
779,Warri North,Owan East,2022,Warri North,0.727244041,0.565402192,0.58556738,0.515361761,0.22537172,0.317614669,0.53,1,march,800,CM+IPTp+LLINs+IPTi,itn 
780,Warri North,Owan East,2025,Warri North,0.727244041,0.565402192,0.58556738,0.515361761,0.22537172,0.317614669,0.53,2,march,1895,CM+IPTp+LLINs+IPTi,itn 
781,Ilaje,Owan East,2020,Ilaje,0.914285714,0.9,0.866666666,0.860377358,0.29492871,0.373390349,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
782,Ilaje,Owan East,2023,Ilaje,0.914285714,0.9,0.866666666,0.860377358,0.29492871,0.373390349,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
783,Amuwo-Odofin,Isoko South,2020,Amuwo-Odofin,0.572529384,0.282561581,0.122441011,0.121066288,0.414522642,0.471534679,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
784,Amuwo-Odofin,Isoko South,2023,Amuwo-Odofin,0.572529384,0.282561581,0.122441011,0.121066288,0.414522642,0.471534679,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
785,Badagry,Uzo-Uwani,2020,Badagry,0.45,0.4,0.413793103,0.316981132,0.426397668,0.48109727,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
786,Badagry,Uzo-Uwani,2023,Badagry,0.45,0.4,0.413793103,0.316981132,0.426397668,0.48109727,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
787,Imeko-Afon,Oke-Ero,2021,Imeko-Afon,0.3,0.36,0.375,0.377777778,0.370192293,0.435344578,0.53,1,july,551,CM+IPTp+LLINs+IPTi,itn 
788,Imeko-Afon,Oke-Ero,2024,Imeko-Afon,0.3,0.36,0.375,0.377777778,0.370192293,0.435344578,0.53,2,july,1646,CM+IPTp+LLINs+IPTi,itn 
789,Iwajowa,Oke-Ero,2020,Iwajowa,0.9,0.631578947,0.276923077,0.883018868,0.430464219,0.484355148,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
790,Iwajowa,Oke-Ero,2023,Iwajowa,0.9,0.631578947,0.276923077,0.883018868,0.430464219,0.484355148,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
791,Atigbo,Oke-Ero,2020,Atigbo,0.257142857,0.359315966,0.312455578,0.208695652,0.430762739,0.484593946,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
792,Atigbo,Oke-Ero,2023,Atigbo,0.257142857,0.359315966,0.312455578,0.208695652,0.430762739,0.484593946,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
793,Baruten,Oke-Ero,2020,Baruten,0.42406013,0.276721357,0.281124467,0.404317213,0.347941602,0.417009995,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
794,Baruten,Oke-Ero,2023,Baruten,0.42406013,0.276721357,0.281124467,0.404317213,0.347941602,0.417009995,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
795,Arewa-Dandi,Birnin Kebbi,2021,Arewa-Dandi,1,0.991304348,0.912,1,0.736871845,0.683834101,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
796,Arewa-Dandi,Birnin Kebbi,2024,Arewa-Dandi,1,0.991304348,0.912,1,0.736871845,0.683834101,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
797,Gada,Gawabawa,2020,Gada,0.545064317,0.192866352,0.320759822,0.677282894,0.721220117,0.676355095,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
798,Gada,Gawabawa,2023,Gada,0.545064317,0.192866352,0.320759822,0.677282894,0.721220117,0.676355095,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
799,Sabon Birni,Gawabawa,2020,Sabon Birni,0.885758506,0.553642387,0.411069023,0.950064685,0.753753181,0.691562668,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
800,Sabon Birni,Gawabawa,2023,Sabon Birni,0.885758506,0.553642387,0.411069023,0.950064685,0.753753181,0.691562668,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
801,Ussa,Oru West,2022,Ussa,0.138461538,0.271135903,0.183318119,0.090909091,0.406782856,0.46526634,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
802,Ussa,Oru West,2025,Ussa,0.138461538,0.271135903,0.183318119,0.090909091,0.406782856,0.46526634,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
803,Machina,Taura,2022,Machina,0.829272005,0.661605414,0.635588011,0.799025202,0.733696395,0.682341276,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
804,Machina,Taura,2025,Machina,0.829272005,0.661605414,0.635588011,0.799025202,0.733696395,0.682341276,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
805,Yusufari,Taura,2022,Yusufari,0.321428572,0.193548388,0.133333333,0.35076923,0.734326648,0.682638557,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
806,Yusufari,Taura,2025,Yusufari,0.321428572,0.193548388,0.133333333,0.35076923,0.734326648,0.682638557,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
807,Shomolu,Isoko South,2020,Shomolu,0.36,0.24,0.213808236,0.09375,0.475867815,0.520017201,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
808,Shomolu,Isoko South,2023,Shomolu,0.36,0.24,0.213808236,0.09375,0.475867815,0.520017201,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
809,Yunusari,Babura,2022,Yunusari,0.861101299,0.781438832,0.76719842,0.85875173,0.748711292,0.689290824,0.53,1,may,861,CM+IPTp+LLINs+SMC,itn 
810,Yunusari,Babura,2025,Yunusari,0.861101299,0.781438832,0.76719842,0.85875173,0.748711292,0.689290824,0.53,2,may,1956,CM+IPTp+LLINs+SMC,itn 
811,Monguno,Babura,2020,Monguno,0.861101299,0.781438832,0.76719842,0.85875173,0.734824367,0.682872976,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn 
812,Monguno,Babura,2023,Monguno,0.861101299,0.781438832,0.76719842,0.85875173,0.734824367,0.682872976,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn 
813,Mobbar,Babura,2020,Mobbar,0.592531751,0.541054024,0.569168681,0.674672508,0.814938687,0.716736078,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn 
814,Mobbar,Babura,2023,Mobbar,0.592531751,0.541054024,0.569168681,0.674672508,0.814938687,0.716736078,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn 
815,Ngala,Taura,2020,Ngala,0.899155189,0.776271641,0.724380983,0.920649707,0.627405037,0.625059413,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
816,Ngala,Taura,2023,Ngala,0.899155189,0.776271641,0.724380983,0.920649707,0.627405037,0.625059413,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
817,Abadam,Babura,2020,Abadam,0.861101299,0.781438832,0.76719842,0.85875173,0.658846787,0.643492642,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn 
818,Abadam,Babura,2023,Abadam,0.861101299,0.781438832,0.76719842,0.85875173,0.658846787,0.643492642,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn 
819,Kukawa,Babura,2020,Kukawa,0.646153846,0.9,0.6,0.847058824,0.639968548,0.632574443,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn 
820,Kukawa,Babura,2023,Kukawa,0.646153846,0.9,0.6,0.847058824,0.639968548,0.632574443,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn 
821,Kala-Balge,Darazo,2020,Kala/Balge,0.542720521,0.392999612,0.312245575,0.590417818,0.645505958,0.63582369,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
822,Kala-Balge,Darazo,2023,Kala/Balge,0.542720521,0.392999612,0.312245575,0.590417818,0.645505958,0.63582369,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
823,Bama,Darazo,2020,Bama,0.542720521,0.392999612,0.312245575,0.590417818,0.707957691,0.669778823,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
824,Bama,Darazo,2023,Bama,0.542720521,0.392999612,0.312245575,0.590417818,0.707957691,0.669778823,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
825,Gwoza,Darazo,2020,Gwoza,0.542720521,0.392999612,0.312245575,0.590417818,0.679653584,0.655002722,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
826,Gwoza,Darazo,2023,Gwoza,0.542720521,0.392999612,0.312245575,0.590417818,0.679653584,0.655002722,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
827,Madagali,Darazo,2020,Madagali,0.542720521,0.392999612,0.312245575,0.590417818,0.722065325,0.67676674,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
828,Madagali,Darazo,2023,Madagali,0.542720521,0.392999612,0.312245575,0.590417818,0.722065325,0.67676674,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
829,Michika,Darazo,2020,Michika,0.6,0.514285715,0.2,0.475862069,0.688720491,0.659846477,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
830,Michika,Darazo,2023,Michika,0.6,0.514285715,0.2,0.475862069,0.688720491,0.659846477,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
831,Mubi North,Darazo,2020,Mubi North,0.404619607,0.450387206,0.390742252,0.433026738,0.698641529,0.665027176,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
832,Mubi North,Darazo,2023,Mubi North,0.404619607,0.450387206,0.390742252,0.433026738,0.698641529,0.665027176,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
833,Sardauna,Oru West,2022,Sardauna,0.044053048,0.031053306,0.018453737,0.068168569,0.281154575,0.362160557,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
834,Sardauna,Oru West,2025,Sardauna,0.044053048,0.031053306,0.018453737,0.068168569,0.281154575,0.362160557,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
835,Kwande,Oke-Ero,2020,Kwande,0.470905259,0.319597954,0.289470293,0.458000372,0.389530493,0.451208693,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
836,Kwande,Oke-Ero,2023,Kwande,0.470905259,0.319597954,0.289470293,0.458000372,0.389530493,0.451208693,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
837,Boki,Obubra,2021,Boki,0.15,0.3,0.133333333,0.220408163,0.433816783,0.487034109,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
838,Boki,Obubra,2024,Boki,0.15,0.3,0.133333333,0.220408163,0.433816783,0.487034109,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
839,Etung,Obubra,2021,Etung,0.3,0.12,0.466666667,0.338461538,0.470104636,0.515572062,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
840,Etung,Obubra,2024,Etung,0.3,0.12,0.466666667,0.338461538,0.470104636,0.515572062,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
841,Akamkpa,Ngor-Okpala,2021,Akamkpa,0.500395211,0.359684551,0.551902769,0.419258144,0.473355826,0.518082922,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
842,Akamkpa,Ngor-Okpala,2024,Akamkpa,0.500395211,0.359684551,0.551902769,0.419258144,0.473355826,0.518082922,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
843,Akpabuyo,Nsit Ubium,2021,Akpabuyo,0.408456137,0.293126947,0.362343473,0.458677148,0.417147714,0.473654536,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
844,Akpabuyo,Nsit Ubium,2024,Akpabuyo,0.408456137,0.293126947,0.362343473,0.458677148,0.417147714,0.473654536,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
845,Eti-Osa,Isoko South,2020,Eti-Osa,0.15,0.8,0.213808236,0.209016485,0.469914663,0.515425093,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
846,Eti-Osa,Isoko South,2023,Eti-Osa,0.15,0.8,0.213808236,0.209016485,0.469914663,0.515425093,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
847,Ikorodu,Uzo-Uwani,2020,Ikorodu,0.182271511,0.012461347,0.019789663,0.04866026,0.461778972,0.509105403,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
848,Ikorodu,Uzo-Uwani,2023,Ikorodu,0.182271511,0.012461347,0.019789663,0.04866026,0.461778972,0.509105403,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
849,Kosofe,Isoko South,2020,Kosofe,0.277280546,0.213886738,0.113992616,0.134531908,0.4609272,0.508440915,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
850,Kosofe,Isoko South,2023,Kosofe,0.277280546,0.213886738,0.113992616,0.134531908,0.4609272,0.508440915,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
851,Lagos Island,Isoko South,2020,Lagos Island,0.345574115,0.307014227,0.213808236,0.209016485,0.470665291,0.516005638,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
852,Lagos Island,Isoko South,2023,Lagos Island,0.345574115,0.307014227,0.213808236,0.209016485,0.470665291,0.516005638,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
