,X1,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday,adm1,llins1
611,7031,Doguwa,Giwa,2025,Doguwa,0.8,0.8,0.8,0.816091954,0.698189254,0.750938028,0.871938315,2,august,2048,Kano,PBO
612,7032,Doguwa,Giwa,2028,Doguwa,0.8,0.8,0.8,0.816091954,0.698189254,0.750938028,0.871938315,3,august,3143,Kano,PBO
613,279,Doma,Keana,2021,Doma,0.8,0.8,0.8,0.8,0.39040939,0.739242706,0.65,1,august,588,Nasarawa,PBO
614,2791,Doma,Keana,2024,Doma,0.8,0.8,0.8,0.8,0.39040939,0.739242706,0.65,2,august,1683,Nasarawa,PBO
615,2792,Doma,Keana,2027,Doma,0.8,0.8,0.8,0.8,0.39040939,0.739242706,0.65,3,august,2778,Nasarawa,PBO
616,2793,Doma,Keana,2030,Doma,0.8,0.8,0.8,0.8,0.39040939,0.739242706,0.65,4,august,3873,Nasarawa,PBO
617,1325,Donga,Keana,2022,Donga,0.8,0.8,0.8,0.8,0.45406133,0.7442705,0.65,1,august,953,Taraba,PBO
618,13251,Donga,Keana,2025,Donga,0.8,0.8,0.8,0.8,0.45406133,0.7442705,0.65,2,august,2048,Taraba,PBO
619,13252,Donga,Keana,2028,Donga,0.8,0.8,0.8,0.8,0.45406133,0.7442705,0.65,3,august,3143,Taraba,PBO
620,291,Dukku,Darazo,2021,Dukku,0.8,0.8,0.8,0.8,0.67468816,0.75066207,0.855717164,1,july,551,Gombe,PBO
621,2911,Dukku,Darazo,2024,Dukku,0.8,0.8,0.8,0.8,0.67468816,0.75066207,0.855717164,2,july,1646,Gombe,PBO
622,2912,Dukku,Darazo,2027,Dukku,0.8,0.8,0.8,0.8,0.67468816,0.75066207,0.855717164,3,july,2741,Gombe,PBO
623,2913,Dukku,Darazo,2030,Dukku,0.8,0.8,0.8,0.8,0.67468816,0.75066207,0.855717164,4,july,3836,Gombe,PBO
624,125,Dunukofia,Uzo-Uwani,2020,Dunukofia,0.8,0.8,0.8,0.8,0.421451191,0.742042811,0.65,1,june,162,Anambra,PBO
625,1252,Dunukofia,Uzo-Uwani,2023,Dunukofia,0.8,0.8,0.8,0.8,0.421451191,0.742042811,0.65,2,june,1257,Anambra,PBO
626,1254,Dunukofia,Uzo-Uwani,2026,Dunukofia,0.8,0.8,0.8,0.8,0.421451191,0.742042811,0.65,3,june,2352,Anambra,PBO
627,1256,Dunukofia,Uzo-Uwani,2029,Dunukofia,0.8,0.8,0.8,0.8,0.421451191,0.742042811,0.65,4,june,3447,Anambra,PBO
628,297,Dutse,Takali,2021,Dutse,0.8,0.8758553,0.8,0.8,0.790579855,0.751726658,0.919382366,1,september,615,Jigawa,PBO
629,2971,Dutse,Takali,2024,Dutse,0.8,0.8758553,0.8,0.8,0.790579855,0.751726658,0.919382366,2,september,1710,Jigawa,PBO
630,2972,Dutse,Takali,2027,Dutse,0.8,0.8758553,0.8,0.8,0.790579855,0.751726658,0.919382366,3,september,2805,Jigawa,PBO
631,2973,Dutse,Takali,2030,Dutse,0.8,0.8758553,0.8,0.8,0.790579855,0.751726658,0.919382366,4,september,3900,Jigawa,PBO
632,299,Dutsi,Rimi,2021,Dutsi,0.8,0.8,0.8,0.8,0.62280068,0.749892964,0.811924626,1,march,435,Katsina,PBO
633,2991,Dutsi,Rimi,2024,Dutsi,0.8,0.8,0.8,0.8,0.62280068,0.749892964,0.811924626,2,march,1530,Katsina,PBO
634,2992,Dutsi,Rimi,2027,Dutsi,0.8,0.8,0.8,0.8,0.62280068,0.749892964,0.811924626,3,march,2625,Katsina,PBO
635,2993,Dutsi,Rimi,2030,Dutsi,0.8,0.8,0.8,0.8,0.62280068,0.749892964,0.811924626,4,march,3720,Katsina,PBO
636,301,Dutsin-Ma,Rimi,2021,Dutsin-Ma,0.8,0.8,0.8,0.8,0.731600297,0.751270782,0.891798731,1,march,435,Katsina,PBO
637,3011,Dutsin-Ma,Rimi,2024,Dutsin-Ma,0.8,0.8,0.8,0.8,0.731600297,0.751270782,0.891798731,2,march,1530,Katsina,PBO
638,3012,Dutsin-Ma,Rimi,2027,Dutsin-Ma,0.8,0.8,0.8,0.8,0.731600297,0.751270782,0.891798731,3,march,2625,Katsina,PBO
639,3013,Dutsin-Ma,Rimi,2030,Dutsin-Ma,0.8,0.8,0.8,0.8,0.731600297,0.751270782,0.891798731,4,march,3720,Katsina,PBO
640,303,Eastern Obolo,Nsit Ubium,2021,Eastern Obolo,0.8,0.8,0.8,0.8,0.178491572,0.655833513,0.65,1,june,527,Akwa Ibom,PBO
641,3031,Eastern Obolo,Nsit Ubium,2024,Eastern Obolo,0.8,0.8,0.8,0.8,0.178491572,0.655833513,0.65,2,june,1622,Akwa Ibom,PBO
642,3032,Eastern Obolo,Nsit Ubium,2027,Eastern Obolo,0.8,0.8,0.8,0.8,0.178491572,0.655833513,0.65,3,june,2717,Akwa Ibom,PBO
643,3033,Eastern Obolo,Nsit Ubium,2030,Eastern Obolo,0.8,0.8,0.8,0.8,0.178491572,0.655833513,0.65,4,june,3812,Akwa Ibom,PBO
644,371,Ebonyi,Owan East,2020,Ebonyi,0.8,0.8,0.8,0.8,0.429410898,0.742645095,0.65,1,march,70,Ebonyi,PBO
645,3711,Ebonyi,Owan East,2023,Ebonyi,0.8,0.8,0.8,0.8,0.429410898,0.742645095,0.65,2,march,1165,Ebonyi,PBO
646,3712,Ebonyi,Owan East,2026,Ebonyi,0.8,0.8,0.8,0.8,0.429410898,0.742645095,0.65,3,march,2260,Ebonyi,PBO
647,3713,Ebonyi,Owan East,2029,Ebonyi,0.8,0.8,0.8,0.8,0.429410898,0.742645095,0.65,4,march,3355,Ebonyi,PBO
648,987,Edati,Oke-Ero,2022,Edati,0.8,0.8,0.8,0.8,0.417118573,0.741696977,0.65,1,july,916,Niger,PBO
649,9871,Edati,Oke-Ero,2025,Edati,0.8,0.8,0.8,0.8,0.417118573,0.741696977,0.65,2,july,2011,Niger,PBO
650,9872,Edati,Oke-Ero,2028,Edati,0.8,0.8,0.8,0.8,0.417118573,0.741696977,0.65,3,july,3106,Niger,PBO
651,1113,Ede North,Akinyele,2020,Ede North,0.8,0.8,0.8,0.8,0.389785625,0.739177967,0.65,1,may,131,Osun,PBO
652,11131,Ede North,Akinyele,2023,Ede North,0.8,0.8,0.8,0.8,0.389785625,0.739177967,0.65,2,may,1226,Osun,PBO
653,11132,Ede North,Akinyele,2026,Ede North,0.8,0.8,0.8,0.8,0.389785625,0.739177967,0.65,3,may,2321,Osun,PBO
654,11133,Ede North,Akinyele,2029,Ede North,0.8,0.8,0.8,0.8,0.389785625,0.739177967,0.65,4,may,3416,Osun,PBO
655,1115,Ede South,Akinyele,2020,Ede South,0.8,0.8,0.8,0.8,0.412666127,0.741327563,0.65,1,may,131,Osun,PBO
656,11151,Ede South,Akinyele,2023,Ede South,0.8,0.8,0.8,0.8,0.412666127,0.741327563,0.65,2,may,1226,Osun,PBO
657,11152,Ede South,Akinyele,2026,Ede South,0.8,0.8,0.8,0.8,0.412666127,0.741327563,0.65,3,may,2321,Osun,PBO
658,11153,Ede South,Akinyele,2029,Ede South,0.8,0.8,0.8,0.8,0.412666127,0.741327563,0.65,4,may,3416,Osun,PBO
659,871,Edu,Oke-Ero,2020,Edu,0.8,0.8,0.8,0.8,0.339359862,0.732438241,0.65,1,july,186,Kwara,PBO
660,8711,Edu,Oke-Ero,2023,Edu,0.8,0.8,0.8,0.8,0.339359862,0.732438241,0.65,2,july,1281,Kwara,PBO
661,8712,Edu,Oke-Ero,2026,Edu,0.8,0.8,0.8,0.8,0.339359862,0.732438241,0.65,3,july,2376,Kwara,PBO
662,8713,Edu,Oke-Ero,2029,Edu,0.8,0.8,0.8,0.8,0.339359862,0.732438241,0.65,4,july,3471,Kwara,PBO
663,429,Efon-Alayee,Oke-Ero,2020,Efon-Alayee,0.8,0.8,0.8,0.8,0.32342441,0.729504192,0.65,1,july,186,Ekiti,PBO
664,4291,Efon-Alayee,Oke-Ero,2023,Efon-Alayee,0.8,0.8,0.8,0.8,0.32342441,0.729504192,0.65,2,july,1281,Ekiti,PBO
665,4292,Efon-Alayee,Oke-Ero,2026,Efon-Alayee,0.8,0.8,0.8,0.8,0.32342441,0.729504192,0.65,3,july,2376,Ekiti,PBO
666,4293,Efon-Alayee,Oke-Ero,2029,Efon-Alayee,0.8,0.8,0.8,0.8,0.32342441,0.729504192,0.65,4,july,3471,Ekiti,PBO
667,307,Egbado North,Owan East,2021,Egbado North,0.8,0.8,0.8,0.8,0.310892073,0.726829353,0.65,1,march,435,Ogun,PBO
668,3071,Egbado North,Owan East,2024,Egbado North,0.8,0.8,0.8,0.8,0.310892073,0.726829353,0.65,2,march,1530,Ogun,PBO
669,3072,Egbado North,Owan East,2027,Egbado North,0.8,0.8,0.8,0.8,0.310892073,0.726829353,0.65,3,march,2625,Ogun,PBO
670,3073,Egbado North,Owan East,2030,Egbado North,0.8,0.8,0.8,0.8,0.310892073,0.726829353,0.65,4,march,3720,Ogun,PBO
671,309,Egbado South,Uzo-Uwani,2021,Egbado South,0.8,0.8,0.8,0.8,0.38366582,0.738522561,0.65,1,june,527,Ogun,PBO
672,3091,Egbado South,Uzo-Uwani,2024,Egbado South,0.8,0.8,0.8,0.8,0.38366582,0.738522561,0.65,2,june,1622,Ogun,PBO
673,3092,Egbado South,Uzo-Uwani,2027,Egbado South,0.8,0.8,0.8,0.8,0.38366582,0.738522561,0.65,3,june,2717,Ogun,PBO
674,3093,Egbado South,Uzo-Uwani,2030,Egbado South,0.8,0.8,0.8,0.8,0.38366582,0.738522561,0.65,4,june,3812,Ogun,PBO
675,1163,Egbeda,Akinyele,2020,Egbeda,0.8,0.8,0.8,0.8,0.298595531,0.37639044,0.53,1,may,131,Oyo,Urban areas
676,11631,Egbeda,Akinyele,2023,Egbeda,0.8,0.8,0.8,0.8,0.298595531,0.37639044,0.53,2,may,1226,Oyo,Urban areas
677,11632,Egbeda,Akinyele,2026,Egbeda,0.8,0.8,0.8,0.8,0.298595531,0.37639044,0.53,3,may,2321,Oyo,Urban areas
678,11633,Egbeda,Akinyele,2029,Egbeda,0.8,0.8,0.8,0.8,0.298595531,0.37639044,0.53,4,may,3416,Oyo,Urban areas
679,1117,Egbedore,Akinyele,2020,Egbedore,0.8,0.8,0.8,0.8,0.43475278,0.743026704,0.65,1,may,131,Osun,PBO
680,11171,Egbedore,Akinyele,2023,Egbedore,0.8,0.8,0.8,0.8,0.43475278,0.743026704,0.65,2,may,1226,Osun,PBO
681,11172,Egbedore,Akinyele,2026,Egbedore,0.8,0.8,0.8,0.8,0.43475278,0.743026704,0.65,3,may,2321,Osun,PBO
682,11173,Egbedore,Akinyele,2029,Egbedore,0.8,0.8,0.8,0.8,0.43475278,0.743026704,0.65,4,may,3416,Osun,PBO
683,391,Egor,Uzo-Uwani,2020,Egor,0.8,0.8,0.8,0.8,0.42209808,0.477643111,0.53,1,june,162,Edo,Urban areas
684,3911,Egor,Uzo-Uwani,2023,Egor,0.8,0.8,0.8,0.8,0.42209808,0.477643111,0.53,2,june,1257,Edo,Urban areas
685,3912,Egor,Uzo-Uwani,2026,Egor,0.8,0.8,0.8,0.8,0.42209808,0.477643111,0.53,3,june,2352,Edo,Urban areas
686,3913,Egor,Uzo-Uwani,2029,Egor,0.8,0.8,0.8,0.8,0.42209808,0.477643111,0.53,4,june,3447,Edo,Urban areas
687,529,Ehime-Mbano,Ngor-Okpala,2020,Ehime-Mbano,0.8,0.8,0.8,0.8,0.459803075,0.744603378,0.65,1,june,162,Imo,PBO
688,5291,Ehime-Mbano,Ngor-Okpala,2023,Ehime-Mbano,0.8,0.8,0.8,0.8,0.459803075,0.744603378,0.65,2,june,1257,Imo,PBO
689,5292,Ehime-Mbano,Ngor-Okpala,2026,Ehime-Mbano,0.8,0.8,0.8,0.8,0.459803075,0.744603378,0.65,3,june,2352,Imo,PBO
690,5293,Ehime-Mbano,Ngor-Okpala,2029,Ehime-Mbano,0.8,0.8,0.8,0.8,0.459803075,0.744603378,0.65,4,june,3447,Imo,PBO
691,1119,Ejigbo,Akinyele,2020,Ejigbo,0.8,0.8,0.8,0.8,0.431935286,0.742827611,0.65,1,may,131,Osun,PBO
692,11191,Ejigbo,Akinyele,2023,Ejigbo,0.8,0.8,0.8,0.8,0.431935286,0.742827611,0.65,2,may,1226,Osun,PBO
693,11192,Ejigbo,Akinyele,2026,Ejigbo,0.8,0.8,0.8,0.8,0.431935286,0.742827611,0.65,3,may,2321,Osun,PBO
694,11193,Ejigbo,Akinyele,2029,Ejigbo,0.8,0.8,0.8,0.8,0.431935286,0.742827611,0.65,4,may,3416,Osun,PBO
695,1417,Ekeremor,Ahoada West,2020,Ekeremor,0.8,0.8,0.8,0.8,0.323932604,0.729605404,0.65,1,may,131,Bayelsa,PBO
696,14171,Ekeremor,Ahoada West,2023,Ekeremor,0.8,0.8,0.8,0.8,0.323932604,0.729605404,0.65,2,may,1226,Bayelsa,PBO
697,14172,Ekeremor,Ahoada West,2026,Ekeremor,0.8,0.8,0.8,0.8,0.323932604,0.729605404,0.65,3,may,2321,Bayelsa,PBO
698,14173,Ekeremor,Ahoada West,2029,Ekeremor,0.8,0.8,0.8,0.8,0.323932604,0.729605404,0.65,4,may,3416,Bayelsa,PBO
699,311,Eket,Nsit Ubium,2021,Eket,0.8,0.8,0.8,0.8,0.238612216,0.701507165,0.65,1,june,527,Akwa Ibom,PBO
700,3111,Eket,Nsit Ubium,2024,Eket,0.8,0.8,0.8,0.8,0.238612216,0.701507165,0.65,2,june,1622,Akwa Ibom,PBO
701,3112,Eket,Nsit Ubium,2027,Eket,0.8,0.8,0.8,0.8,0.238612216,0.701507165,0.65,3,june,2717,Akwa Ibom,PBO
702,3113,Eket,Nsit Ubium,2030,Eket,0.8,0.8,0.8,0.8,0.238612216,0.701507165,0.65,4,june,3812,Akwa Ibom,PBO
703,741,Ekiti,Oke-Ero,2020,Ekiti,0.8,0.8,0.8,0.8,0.316166435,0.727998342,0.65,1,july,186,Kwara,PBO
704,7411,Ekiti,Oke-Ero,2023,Ekiti,0.8,0.8,0.8,0.8,0.316166435,0.727998342,0.65,2,july,1281,Kwara,PBO
705,7412,Ekiti,Oke-Ero,2026,Ekiti,0.8,0.8,0.8,0.8,0.316166435,0.727998342,0.65,3,july,2376,Kwara,PBO
706,7413,Ekiti,Oke-Ero,2029,Ekiti,0.8,0.8,0.8,0.8,0.316166435,0.727998342,0.65,4,july,3471,Kwara,PBO
707,431,Ekiti East,Oke-Ero,2020,Ekiti East,0.8,0.8,0.8,0.8,0.342294717,0.73292846,0.65,1,july,186,Ekiti,PBO
708,4311,Ekiti East,Oke-Ero,2023,Ekiti East,0.8,0.8,0.8,0.8,0.342294717,0.73292846,0.65,2,july,1281,Ekiti,PBO
709,4312,Ekiti East,Oke-Ero,2026,Ekiti East,0.8,0.8,0.8,0.8,0.342294717,0.73292846,0.65,3,july,2376,Ekiti,PBO
710,4313,Ekiti East,Oke-Ero,2029,Ekiti East,0.8,0.8,0.8,0.8,0.342294717,0.73292846,0.65,4,july,3471,Ekiti,PBO
711,433,Ekiti South West,Oke-Ero,2020,Ekiti South West,0.8,0.8,0.8,0.8,0.434979733,0.743042533,0.65,1,july,186,Ekiti,PBO
712,4331,Ekiti South West,Oke-Ero,2023,Ekiti South West,0.8,0.8,0.8,0.8,0.434979733,0.743042533,0.65,2,july,1281,Ekiti,PBO
713,4332,Ekiti South West,Oke-Ero,2026,Ekiti South West,0.8,0.8,0.8,0.8,0.434979733,0.743042533,0.65,3,july,2376,Ekiti,PBO
714,4333,Ekiti South West,Oke-Ero,2029,Ekiti South West,0.8,0.8,0.8,0.8,0.434979733,0.743042533,0.65,4,july,3471,Ekiti,PBO
715,437,Ekiti West,Oke-Ero,2020,Ekiti West,0.8,0.8,0.8,0.8,0.332828195,0.731293374,0.65,1,july,186,Ekiti,PBO
716,4371,Ekiti West,Oke-Ero,2023,Ekiti West,0.8,0.8,0.8,0.8,0.332828195,0.731293374,0.65,2,july,1281,Ekiti,PBO
717,4372,Ekiti West,Oke-Ero,2026,Ekiti West,0.8,0.8,0.8,0.8,0.332828195,0.731293374,0.65,3,july,2376,Ekiti,PBO
718,4373,Ekiti West,Oke-Ero,2029,Ekiti West,0.8,0.8,0.8,0.8,0.332828195,0.731293374,0.65,4,july,3471,Ekiti,PBO
719,127,Ekwusigo,Oru West,2020,Ekwusigo,0.8,0.8,0.8,0.8,0.255572543,0.70945305,0.65,1,june,162,Anambra,PBO
720,1272,Ekwusigo,Oru West,2023,Ekwusigo,0.8,0.8,0.8,0.8,0.255572543,0.70945305,0.65,2,june,1257,Anambra,PBO
721,1274,Ekwusigo,Oru West,2026,Ekwusigo,0.8,0.8,0.8,0.8,0.255572543,0.70945305,0.65,3,june,2352,Anambra,PBO
722,1276,Ekwusigo,Oru West,2029,Ekwusigo,0.8,0.8,0.8,0.8,0.255572543,0.70945305,0.65,4,june,3447,Anambra,PBO
723,1247,Eleme,Ahoada West,2020,Eleme,0.8,0.8,0.8,0.8,0.25030862,0.337309328,0.53,1,may,131,Rivers,Urban areas
724,12471,Eleme,Ahoada West,2023,Eleme,0.8,0.8,0.8,0.8,0.25030862,0.337309328,0.53,2,may,1226,Rivers,Urban areas
725,12472,Eleme,Ahoada West,2026,Eleme,0.8,0.8,0.8,0.8,0.25030862,0.337309328,0.53,3,may,2321,Rivers,Urban areas
726,12473,Eleme,Ahoada West,2029,Eleme,0.8,0.8,0.8,0.8,0.25030862,0.337309328,0.53,4,may,3416,Rivers,Urban areas
727,1249,Emohua,Ahoada West,2020,Emohua,0.8,0.8,0.8,0.8,0.246521171,0.705410924,0.65,1,may,131,Rivers,PBO
728,12491,Emohua,Ahoada West,2023,Emohua,0.8,0.8,0.8,0.8,0.246521171,0.705410924,0.65,2,may,1226,Rivers,PBO
729,12492,Emohua,Ahoada West,2026,Emohua,0.8,0.8,0.8,0.8,0.246521171,0.705410924,0.65,3,may,2321,Rivers,PBO
730,12493,Emohua,Ahoada West,2029,Emohua,0.8,0.8,0.8,0.8,0.246521171,0.705410924,0.65,4,may,3416,Rivers,PBO
731,439,Emure,Oke-Ero,2020,Emure,0.8,0.8,0.8,0.8,0.372039671,0.737169001,0.65,1,july,186,Ekiti,PBO
732,4391,Emure,Oke-Ero,2023,Emure,0.8,0.8,0.8,0.8,0.372039671,0.737169001,0.65,2,july,1281,Ekiti,PBO
733,4392,Emure,Oke-Ero,2026,Emure,0.8,0.8,0.8,0.8,0.372039671,0.737169001,0.65,3,july,2376,Ekiti,PBO
734,4393,Emure,Oke-Ero,2029,Emure,0.8,0.8,0.8,0.8,0.372039671,0.737169001,0.65,4,july,3471,Ekiti,PBO
735,249,Enugu East,Uzo-Uwani,2020,Enugu East,0.8,0.8,0.8,0.8,0.392074002,0.453287726,0.53,1,june,162,Enugu,Urban areas
736,2491,Enugu East,Uzo-Uwani,2023,Enugu East,0.8,0.8,0.8,0.8,0.392074002,0.453287726,0.53,2,june,1257,Enugu,Urban areas
737,2492,Enugu East,Uzo-Uwani,2026,Enugu East,0.8,0.8,0.8,0.8,0.392074002,0.453287726,0.53,3,june,2352,Enugu,Urban areas
738,2493,Enugu East,Uzo-Uwani,2029,Enugu East,0.8,0.8,0.8,0.8,0.392074002,0.453287726,0.53,4,june,3447,Enugu,Urban areas
739,273,Enugu North,Uzo-Uwani,2020,Enugu North,0.8,0.8,0.8,0.8,0.420714903,0.476529889,0.53,1,june,162,Enugu,Urban areas
740,2731,Enugu North,Uzo-Uwani,2023,Enugu North,0.8,0.8,0.8,0.8,0.420714903,0.476529889,0.53,2,june,1257,Enugu,Urban areas
741,2732,Enugu North,Uzo-Uwani,2026,Enugu North,0.8,0.8,0.8,0.8,0.420714903,0.476529889,0.53,3,june,2352,Enugu,Urban areas
742,2733,Enugu North,Uzo-Uwani,2029,Enugu North,0.8,0.8,0.8,0.8,0.420714903,0.476529889,0.53,4,june,3447,Enugu,Urban areas
743,305,Enugu South,Uzo-Uwani,2020,Enugu South,0.8,0.8,0.8,0.8,0.479661177,0.52292855,0.53,1,june,162,Enugu,Urban areas
744,3051,Enugu South,Uzo-Uwani,2023,Enugu South,0.8,0.8,0.8,0.8,0.479661177,0.52292855,0.53,2,june,1257,Enugu,Urban areas
745,3052,Enugu South,Uzo-Uwani,2026,Enugu South,0.8,0.8,0.8,0.8,0.479661177,0.52292855,0.53,3,june,2352,Enugu,Urban areas
746,3053,Enugu South,Uzo-Uwani,2029,Enugu South,0.8,0.8,0.8,0.8,0.479661177,0.52292855,0.53,4,june,3447,Enugu,Urban areas
747,937,Epe,Uzo-Uwani,2020,Epe,0.8,0.8,0.8,0.8,0.40174632,0.740357052,0.65,1,june,162,Lagos,PBO
748,9371,Epe,Uzo-Uwani,2023,Epe,0.8,0.8,0.8,0.8,0.40174632,0.740357052,0.65,2,june,1257,Lagos,PBO
749,9372,Epe,Uzo-Uwani,2026,Epe,0.8,0.8,0.8,0.8,0.40174632,0.740357052,0.65,3,june,2352,Lagos,PBO
750,9373,Epe,Uzo-Uwani,2029,Epe,0.8,0.8,0.8,0.8,0.40174632,0.740357052,0.65,4,june,3447,Lagos,PBO
751,395,Esan Central,Owan East,2020,Esan Central,0.8,0.8,0.8,0.8,0.34342137,0.733112828,0.65,1,march,70,Edo,PBO
752,3951,Esan Central,Owan East,2023,Esan Central,0.8,0.8,0.8,0.8,0.34342137,0.733112828,0.65,2,march,1165,Edo,PBO
753,3952,Esan Central,Owan East,2026,Esan Central,0.8,0.8,0.8,0.8,0.34342137,0.733112828,0.65,3,march,2260,Edo,PBO
754,3953,Esan Central,Owan East,2029,Esan Central,0.8,0.8,0.8,0.8,0.34342137,0.733112828,0.65,4,march,3355,Edo,PBO
755,393,Esan North East,Uzo-Uwani,2020,Esan North East,0.8,0.8,0.8,0.8,0.339061878,0.732387649,0.65,1,june,162,Edo,PBO
756,3931,Esan North East,Uzo-Uwani,2023,Esan North East,0.8,0.8,0.8,0.8,0.339061878,0.732387649,0.65,2,june,1257,Edo,PBO
757,3932,Esan North East,Uzo-Uwani,2026,Esan North East,0.8,0.8,0.8,0.8,0.339061878,0.732387649,0.65,3,june,2352,Edo,PBO
758,3933,Esan North East,Uzo-Uwani,2029,Esan North East,0.8,0.8,0.8,0.8,0.339061878,0.732387649,0.65,4,june,3447,Edo,PBO
759,397,Esan South East,Uzo-Uwani,2020,Esan South East,0.8,0.8,0.8,0.8,0.404971726,0.740653669,0.65,1,june,162,Edo,PBO
760,3971,Esan South East,Uzo-Uwani,2023,Esan South East,0.8,0.8,0.8,0.8,0.404971726,0.740653669,0.65,2,june,1257,Edo,PBO
761,3972,Esan South East,Uzo-Uwani,2026,Esan South East,0.8,0.8,0.8,0.8,0.404971726,0.740653669,0.65,3,june,2352,Edo,PBO
762,3973,Esan South East,Uzo-Uwani,2029,Esan South East,0.8,0.8,0.8,0.8,0.404971726,0.740653669,0.65,4,june,3447,Edo,PBO
763,399,Esan West,Uzo-Uwani,2020,Esan West,0.8,0.8,0.8,0.8,0.366421113,0.736459279,0.65,1,june,162,Edo,PBO
764,3991,Esan West,Uzo-Uwani,2023,Esan West,0.8,0.8,0.8,0.8,0.366421113,0.736459279,0.65,2,june,1257,Edo,PBO
765,3992,Esan West,Uzo-Uwani,2026,Esan West,0.8,0.8,0.8,0.8,0.366421113,0.736459279,0.65,3,june,2352,Edo,PBO
766,3993,Esan West,Uzo-Uwani,2029,Esan West,0.8,0.8,0.8,0.8,0.366421113,0.736459279,0.65,4,june,3447,Edo,PBO
767,1075,Ese-Odo,Owan East,2020,Ese-Odo,0.8,0.8,0.8,0.8,0.298999586,0.72393812,0.65,1,march,70,Ondo,PBO
768,10751,Ese-Odo,Owan East,2023,Ese-Odo,0.8,0.8,0.8,0.8,0.298999586,0.72393812,0.65,2,march,1165,Ondo,PBO
769,10752,Ese-Odo,Owan East,2026,Ese-Odo,0.8,0.8,0.8,0.8,0.298999586,0.72393812,0.65,3,march,2260,Ondo,PBO
770,10753,Ese-Odo,Owan East,2029,Ese-Odo,0.8,0.8,0.8,0.8,0.298999586,0.72393812,0.65,4,march,3355,Ondo,PBO
771,315,Esit Eket,Nsit Ubium,2021,Esit Eket,0.8,0.8,0.8,0.8,0.262279676,0.712184003,0.65,1,june,527,Akwa Ibom,PBO
772,3151,Esit Eket,Nsit Ubium,2024,Esit Eket,0.8,0.8,0.8,0.8,0.262279676,0.712184003,0.65,2,june,1622,Akwa Ibom,PBO
773,3152,Esit Eket,Nsit Ubium,2027,Esit Eket,0.8,0.8,0.8,0.8,0.262279676,0.712184003,0.65,3,june,2717,Akwa Ibom,PBO
774,3153,Esit Eket,Nsit Ubium,2030,Esit Eket,0.8,0.8,0.8,0.8,0.262279676,0.712184003,0.65,4,june,3812,Akwa Ibom,PBO
775,501,Essien Udim,Ngor-Okpala,2021,Essien Udim,0.8,0.8,0.8,0.8,0.369824263,0.73689371,0.65,1,june,527,Akwa Ibom,PBO
776,5011,Essien Udim,Ngor-Okpala,2024,Essien Udim,0.8,0.8,0.8,0.8,0.369824263,0.73689371,0.65,2,june,1622,Akwa Ibom,PBO
777,5012,Essien Udim,Ngor-Okpala,2027,Essien Udim,0.8,0.8,0.8,0.8,0.369824263,0.73689371,0.65,3,june,2717,Akwa Ibom,PBO
778,5013,Essien Udim,Ngor-Okpala,2030,Essien Udim,0.8,0.8,0.8,0.8,0.369824263,0.73689371,0.65,4,june,3812,Akwa Ibom,PBO
779,1251,Etche,Ngor-Okpala,2020,Etche,0.8,0.8,0.8,0.8,0.253940946,0.70875579,0.65,1,june,162,Rivers,PBO
780,12511,Etche,Ngor-Okpala,2023,Etche,0.8,0.8,0.8,0.8,0.253940946,0.70875579,0.65,2,june,1257,Rivers,PBO
781,12512,Etche,Ngor-Okpala,2026,Etche,0.8,0.8,0.8,0.8,0.253940946,0.70875579,0.65,3,june,2352,Rivers,PBO
782,12513,Etche,Ngor-Okpala,2029,Etche,0.8,0.8,0.8,0.8,0.253940946,0.70875579,0.65,4,june,3447,Rivers,PBO
783,323,Ethiope East,Isoko South,2022,Ethiope East,0.8,0.8,0.8,0.8,0.209725367,0.683644114,0.65,1,june,892,Delta,PBO
784,3231,Ethiope East,Isoko South,2025,Ethiope East,0.8,0.8,0.8,0.8,0.209725367,0.683644114,0.65,2,june,1987,Delta,PBO
785,3232,Ethiope East,Isoko South,2028,Ethiope East,0.8,0.8,0.8,0.8,0.209725367,0.683644114,0.65,3,june,3082,Delta,PBO
786,325,Ethiope West,Isoko South,2022,Ethiope West,0.8,0.8,0.8,0.8,0.342228555,0.732917568,0.65,1,june,892,Delta,PBO
787,3251,Ethiope West,Isoko South,2025,Ethiope West,0.8,0.8,0.8,0.8,0.342228555,0.732917568,0.65,2,june,1987,Delta,PBO
788,3252,Ethiope West,Isoko South,2028,Ethiope West,0.8,0.8,0.8,0.8,0.342228555,0.732917568,0.65,3,june,3082,Delta,PBO
789,1539,Eti-Osa,Isoko South,2020,Eti-Osa,0.8,0.8,0.8,0.8,0.469914663,0.515425093,0.53,1,june,162,Lagos,Urban areas
790,15391,Eti-Osa,Isoko South,2023,Eti-Osa,0.8,0.8,0.8,0.8,0.469914663,0.515425093,0.53,2,june,1257,Lagos,Urban areas
791,15392,Eti-Osa,Isoko South,2026,Eti-Osa,0.8,0.8,0.8,0.8,0.469914663,0.515425093,0.53,3,june,2352,Lagos,Urban areas
792,15393,Eti-Osa,Isoko South,2029,Eti-Osa,0.8,0.8,0.8,0.8,0.469914663,0.515425093,0.53,4,june,3447,Lagos,Urban areas
